,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Co-Op,Vs.,Speedrun
509,5918,Shima,PC,38h,60%,,10182697,Completed,First,,,38h,,,,,,
510,5918,,PlayStation 4,39h,NR,,1919626,Completed,First,,29h,39h,,,,,,
511,5918,,PlayStation 4,40h,NR,,7818635,Completed,Replay,,30h,40h,130h,,,,,
512,5918,Mandulum,PC,40h,70%,,1907775,Completed,First,"October 04, 2015",,40h,,,,,,
513,5918,,PlayStation 4,40h 55m,NR,,5165509,Completed,First,,30h 05m 47s,40h 55m 07s,80h 54m 08s,,,,,
514,5918,Realtione,PC,41h,80%,,5026628,Completed,First,"September 09, 2015",,41h,,,,,,
515,5918,markx182,PC,41h,80%,,2140755,Completed,First,"November 26, 2015",,41h,,,,,,
516,5918,Private,PlayStation 4,41h 37m,NR,,1765206,Completed,First,"September 13, 2015",,41h 37m,,,,,,
517,5918,LeoKasper,PC,41h 53m,90%,,7828071,Completed,First,"December 26, 2018",,41h 53m 01s,,,,,,
518,5918,Dinho,PC,42h,80%,,1875132,Completed,First,"September 26, 2015",,42h,,,,,,
519,5918,Reviews,PlayStation 4,42h,80%,,4961452,Completed,First,"November 28, 2016",,42h,,,,,,
520,5918,boian,PlayStation 4,42h,NR,,9304401,Completed,First,"August 04, 2019",,42h,,,,,,
521,5918,mason0,PC,42h,90%,Main story + ~20 side ops,4298199,Completed,First,,,42h,,,,,,
522,5918,siriffe,PC,42h,NR,,6919592,Completed,First,"July 22, 2017",37h,42h,,,,,,
523,5918,waveathon,PC,42h,90%,,3197896,Completed,First,"July 09, 2016",,42h,,,,,,
524,5918,VonDozier,PlayStation 4,42h 08m,100%,"truth ending. 43%. didn't do repeat main missions in chapter 2,",2768307,Completed,First,"March 24, 2016",,42h 08m 17s,,,,,,
525,5918,TheoKeane,PlayStation 4,42h 34m,80%,,2291575,Completed,First,"September 10, 2015",,42h 34m 12s,,,,,,
526,5918,FrozenLord,PC,43h,NR,,10774214,Completed,First,,,43h,,,,,,
527,5918,Private,PC,43h,70%,,2305706,Completed,First,,,43h,,,,,,
528,5918,Private,PC,43h 24m,NR,,3352225,Completed,First,August 2016,,43h 24m,,,,,,
529,5918,Private,PlayStation 4,43h 28m,80%,No chapter 2,3264665,Completed,First,"July 27, 2016",30h 34m 06s,43h 28m 09s,,,,,,
530,5918,,PC,44h,NR,,2601294,Completed,First,,35h,44h,,,,,,
531,5918,Private,Xbox One,44h 15m,80%,Mission 31 ending.,5461616,Completed,First,"December 13, 2017",,44h 15m,,,,,,
532,5918,Lulcielid,PlayStation 4,45h,NR,,7818645,Completed,Replay,"December 25, 2018",30h,45h,130h,,,,,
533,5918,Satori,PC,45h,NR,,9345218,Completed,First,,,45h,,,,,,
534,5918,VegetaSSjd10,PlayStation 4,45h,NR,,6426634,Completed,First,"June 10, 2018",,45h,,,,,,
535,5918,davidstubbs,PlayStation 4,45h,NR,,2652551,Completed,First,"February 01, 2016",,45h,,,,,,
536,5918,dkdaweb,PC,45h,NR,,6081160,Completed,First,,,45h,,,,,,
537,5918,donnishark,PC,45h,NR,,1890636,Completed,First,"September 29, 2015",,45h,,,,,,
538,5918,mrbaggs,PlayStation 4,45h,NR,,5710784,Completed,First,,,45h,,,,,,
539,5918,Bevral,PC,46h,NR,,1804261,Completed,First,"September 12, 2015",,46h,,,,,,
540,5918,Private,PC,46h,NR,,2975746,Completed,First,,,46h,,,,,,
541,5918,jaco,PlayStation 4,46h 10m,100%,,2552379,Completed,First,,,46h 10m 11s,,,,,,
542,5918,slickochet,PC,46h 15m,NR,"In game clock. Steam said 126. 100% Completion on ACC screen. All S ranks, objectives, collectibles, side ops, animals.",1763583,Completed,First,"September 04, 2015",,46h 15m 29s,119h 03m 21s,,,,,
543,5918,Stevedave,PC,47h,50%,,3858051,Completed,First,,,47h,,,,,,
544,5918,mrghostinec,PC,47h,80%,,7413264,Completed,First,"November 10, 2018",,47h,,,,,,
545,5918,sroche,PlayStation 4,47h 07m,100%,,2630833,Replay Completed,First,"October 04, 2018",,47h 07m 13s,,43h 46m 48s /,,,,
546,5918,Misuky,PlayStation 4,47h 50m,80%,,5553518,Completed,First,"December 31, 2017",,47h 50m,,,,,,
547,5918,Daremo,PlayStation 4,48h,100%,,1966991,Completed,First,"October 16, 2015",,48h,,,,,,
548,5918,XDDX,PC,48h,NR,True Ending and 30% of total side ops completed.,1832551,Completed,First,"September 17, 2015",,48h,,,,,,
549,5918,carman137,PlayStation 4,48h,NR,,5715238,Completed,First,"January 23, 2018",,48h,,,,,,
550,5918,grendel,PlayStation 4,48h 26m,70%,,1887338,Completed,First,"September 29, 2015",,48h 26m,,,,,,
551,5918,Private,PlayStation 4,48h 29m,NR,,1800934,Completed,First,,,48h 29m,,,,,,
552,5918,RandomHobo,PC,48h 30m,90%,,4059317,Completed,First,"February 11, 2017",,48h 30m,,,,,,
553,5918,mgrav23,PlayStation 4,48h 49m,100%,,2555390,Completed,First,"February 10, 2016",,48h 49m 25s,,,"ALL Story missions were completed, and SEVERAL side-ops. This also probably included a few hours of ""afk"" time.",,,
554,5918,messi371210,PlayStation 4,48h 52m,NR,,5048260,Completed,First,"September 09, 2017",,48h 52m,,,,,,
555,5918,grisenti,PC,49h,NR,00,6411908,Completed,First,"June 15, 2018",,49h,,,,,,
556,5918,idietmoran,PC,49h,NR,,3864927,Completed,First,"January 04, 2017",,49h,,,,,,
557,5918,videogameslab,PlayStation 4,49h 04m,80%,35% Complete. Truth Mission Completed.,10882667,Completed,First,"April 22, 2020",,49h 04m 20s,,,Game Started: 4/3/20.,,,
558,5918,terd9870,PlayStation 4,49h 15m,NR,,4224821,Completed,First,"March 24, 2017",,49h 15m 16s,,,,,,
559,5918,Ziltoid91,PlayStation 4,49h 29m,90%,,5271615,Completed,First,"November 05, 2017",,49h 29m 44s,,,,,,
560,5918,,PC,50h,NR,,1815905,Completed,First,,,50h,,,,,,
561,5918,,PlayStation 3,50h,NR,,2711410,Completed,First,,20h,50h,140h,,,,,
562,5918,Akros,PC,50h,100%,,4169558,Completed,First,,,50h,,,,,2h,
563,5918,Kondor666,PC,50h,NR,,11753542,Completed,Replay,,25h,50h,89h,,,,,
564,5918,LucasMonclar,PlayStation 4,50h,90%,,6303339,Completed,First,"January 11, 2016",,50h,,,,,,
565,5918,MasteR,PC,50h,NR,,1776541,Completed,First,"September 06, 2015",,50h,,,,,,
566,5918,Private,PlayStation 4,50h,80%,,2196560,Completed,First,"December 07, 2015",,50h,,,,,,
567,5918,RadiumDragon,PC,50h,NR,,9194734,Completed,First,,,50h,,,,,,
568,5918,Shenyan,PlayStation 4,50h,90%,,11226025,Completed,First,,,50h,,,,,,
569,5918,SuperRing,PlayStation 4,50h,NR,,5349231,Completed,First,"November 19, 2017",,50h,,,,,,
570,5918,alebeat,PlayStation 4,50h,90%,,7818643,Completed,First,"April 03, 2016",,50h,,,,,,
571,5918,eliasaj92,PC,50h,100%,,9036379,Completed,First,"July 25, 2019",,50h,,,,,,
572,5918,ieatbatteries7,PlayStation 4,50h,50%,,4500268,Completed,First,"May 30, 2017",25h,50h,70h,,,,,
573,5918,Private,Xbox One,50h,80%,,1741519,Completed,First,"September 16, 2015",39h,50h,,,,,,
574,5918,kaz9399,PC,50h,70%,,8879871,Completed,First,,,50h,,,,,,
575,5918,kevon24,PlayStation 4,50h,60%,,11952461,Completed,First,"June 10, 2020",,50h,,,,,,
576,5918,podgoor,PlayStation 4,50h,90%,,4195163,Completed,First,,,50h,,,,,,
577,5918,rackmc100,PC,50h,80%,,6454149,Completed,First,"May 17, 2018",,50h,,,,,,
578,5918,,PlayStation 4,50h 07m,NR,,1748497,Completed,First,,31h 09m 22s,50h 07m,,,,,,
579,5918,Kal_wardin,PC,50h 20m,80%,,11874644,Completed,First,"September 02, 2015",,50h 20m,,,,,,
580,5918,Private,PlayStation 4,50h 23m,80%,,11878716,Completed,First,"May 31, 2020",,50h 23m 58s,,,,,,
581,5918,Private,PC,50h 24m,70%,,3780839,Completed,Replay,"January 23, 2017",,50h 24m 50s,,,"34:44:53 Chapter 1 complete
50:24:50 Chapter 2 complete",,,
582,5918,ogromm,PlayStation 4,50h 25m,90%,,2746326,Completed,First,"September 28, 2015",,50h 25m 25s,,,,,,
583,5918,Verranicus,PC,50h 26m,NR,,7217808,Completed,First,,,50h 26m 03s,,,,,,
584,5918,,PlayStation 4,50h 34m,NR,,1730412,Completed,First,,20h 23s,50h 34m 07s,,,,,,
585,5918,,PC,50h 36m,NR,,8859458,Completed,First,,,50h 36m 07s,,,,,,
586,5918,BearCracker,PC,51h,NR,"Some optional side-ops done. All ""Important"" side-ops finished.",1764837,Completed,First,"September 05, 2015",,51h,,,,,,
587,5918,JoshJ,PC,51h,NR,,1795656,Completed,First,"September 29, 2015",,51h,,,,,,
588,5918,botlite,PC,51h,40%,,1869814,Completed,First,"October 09, 2015",,51h,,,,,,
589,5918,tj990,PC,51h,70%,,8119097,Completed,First,"June 09, 2020",,51h,,,,,,
590,5918,warfarian,PC,51h,NR,,4258219,Completed,First,"April 01, 2017",,51h,,,,,,
591,5918,,PC,51h 18m,NR,Did 46/50 missions because the game crashed afterwards. About 53% completion. (Double the time including dying..),2930554,Completed,First,,32h 30m 30s,51h 18m 15s,,,,,,
592,5918,Critter2003,PlayStation 4,51h 21m,NR,,1960641,Completed,First,"October 17, 2015",,51h 21m 44s,,,,,,
593,5918,,PC,51h 30m,NR,,8096002,Completed,First,,31h 09m,51h 30m,,,,,,
594,5918,RevelGrande,PC,51h 37m,NR,,5861108,Completed,First,"May 08, 2017",45h,51h 37m,,,,,,
595,5918,FatGroot,PlayStation 4,51h 43m,60%,,3792089,Completed,First,"December 23, 2016",,51h 43m,,,,,,
596,5918,,PlayStation 4,51h 45m,NR,,1814137,Completed,First,,,51h 45m,,,,,,
597,5918,,PC,52h,NR,,4976863,Completed,First,,44h,52h,,,,,,
598,5918,,PC,52h,NR,,11358874,Completed,First,,,52h,,,,,,
599,5918,FnHippie,PC,52h,NR,,11364410,Completed,First,"April 05, 2020",,52h,,,,,,
600,5918,JupiterArcana,PC,52h,90%,,11430614,Completed,First,"April 05, 2020",,52h,,,,,,
601,5918,RayanRal,PC,52h,NR,,8880038,Completed,First,"June 02, 2019",47h,52h,,,,,,
602,5918,Scorpus,PC,52h,90%,,1777459,Completed,First,"October 12, 2015",,52h,,,,,,
603,5918,TheMrToodles,PC,52h,70%,,2299241,Completed,First,"December 29, 2015",,52h,,,,,,
604,5918,AlbionHero,PC,52h 20m,NR,,1819640,Completed,First,"October 02, 2015",,52h 20m,,,,,,
605,5918,cellemir,PlayStation 4,52h 34m,NR,"Finished quiet, main and extra endings",3545157,Completed,First,"December 14, 2016",,52h 34m 17s,,,,,,
606,5918,,PC,53h,NR,"lots of side quests in the beginning then transitioning to full main quest, got true ending",4161359,Completed,First,,,53h,,,,,,
607,5918,astuka,PlayStation 4,53h,90%,,2996624,Completed,First,,,53h,,,,,,
608,5918,Thekoolbean,PlayStation 4,53h 23m,80%,,1737358,Completed,First,"September 08, 2015",,53h 23m,,,,,,
609,5918,TwoThrones,PC,53h 35m,40%,,2124110,Completed,First,"April 06, 2016",,53h 35m,,,,,,
610,5918,brianos1611,PC,53h 43m,NR,,1647151,Completed,First,"September 24, 2015",33h,53h 43m 11s,,,,,,
611,5918,Private,PlayStation 4,53h 51m,NR,,5333107,Completed,First,"February 02, 2018",,53h 51m,,,,,,
612,5918,ArticunoBreeze,PlayStation 4,54h,90%,,4794823,Completed,First,,,54h,,,,,,
613,5918,LeToothpick,PC,54h,80%,,10248323,Completed,First,"October 14, 2019",,54h,,,,,,
614,5918,Macxim,PC,54h,70%,,2698168,Completed,First,"June 23, 2016",,54h,,,,,,
615,5918,Ruruja,PC,54h,NR,,1763829,Completed,First,"September 13, 2015",,54h,,,,,,
616,5918,cladstrife911,PC,54h,90%,true ending but no all side ops,7780644,Completed,First,"January 03, 2019",,54h,,,,,,
617,5918,jbeaulieu59,PC,54h,NR,,2224726,Completed,First,"December 13, 2015",,54h,,,,,,
618,5918,nickb04,PC,54h,90%,,10999951,Completed,First,"January 19, 2020",,54h,,,,,,
619,5918,CelticLion17,PlayStation 4,54h 04m,70%,50% Completion,1847092,Completed,First,"October 13, 2015",,54h 04m 55s,,,,,,
620,5918,gonnhead,PC,54h 18m,70%,In game timer. True end. Did quiet missions. 48% completed,2063669,Completed,First,"November 08, 2015",,54h 18m 06s,,,,,,
621,5918,Private,Xbox One,54h 24m,NR,"True ending, most side ops",1778600,Completed,First,"September 07, 2015",,54h 24m 31s,,,,,,
622,5918,Tash92,PlayStation 4,54h 41m,NR,,8557017,Completed,First,"April 02, 2019",,54h 41m 59s,,,,,,
623,5918,Khordor,PC,54h 46m,90%,,7742236,Completed,First,"February 16, 2020",,54h 46m 37s,,,,,,
624,5918,,PC,55h,NR,,1812473,Completed,First,,,55h,,,,,,
625,5918,,PlayStation 4,55h,NR,,2126467,Completed,First,,35h,55h,,,,,,
626,5918,,PC,55h,NR,,2238366,Completed,First,,,55h,159h,,,,,
627,5918,,PlayStation 4,55h,NR,,3356404,Completed,First,,45h,55h,,,,,,
628,5918,,PC,55h,NR,some extra ops,7604734,Completed,First,,,55h,,,,,,
629,5918,,PC,55h,NR,,8312511,Completed,First,,,55h,,,,,,
630,5918,Calcifer14,PC,55h,NR,,8202781,Completed,First,"January 30, 2019",,55h,,,,,,
631,5918,Danflesh,PC,55h,NR,,10300198,Completed,First,,,55h,,,,,,
632,5918,Gradono,PlayStation 4,55h,100%,Played many missions and side ops after beating main story which took around 50-60 hrs to beat,9056397,Completed,First,,,55h,,,,,,
633,5918,Hagi,PlayStation 3,55h,NR,,1815877,Completed,First,"September 11, 2015",,55h,,,,,,
634,5918,Lakbay,PlayStation 4,55h,100%,,1774402,Completed,First,"September 06, 2015",,55h,,,,,,
635,5918,Ramasit,PC,55h,NR,,1763873,Backlog Completed,First,"September 03, 2015",31h,55h,,31h /,,,,
636,5918,Viboras,PlayStation 4,55h,100%,,5532274,Custom List Completed,First,October 2016,,55h,,130h /,,,,
637,5918,doodlittle,PlayStation 4,55h,80%,,4348475,Completed,First,"April 23, 2016",,55h,,,,,,
638,5918,eroldany,PC,55h,90%,,2029724,Completed,First,"October 31, 2015",,55h,,,,,,
639,5918,notshyam,PC,55h,100%,,11368391,Completed,First,"March 06, 2020",35h,55h,,,,,,
640,5918,Karbos,PC,55h 02m,100%,,11672867,Completed,First,"May 07, 2020",,55h 02m,,,,,,
641,5918,,PlayStation 3,55h 05m,NR,,1836773,Completed,First,,,55h 05m 55s,,,,,,
642,5918,ljota808,PlayStation 4,55h 10m,NR,,2656628,Completed,First,"February 12, 2016",,55h 10m,,,,,,
643,5918,MorphineBear,PC,55h 13m,NR,"Truth ending, 59% mission completion, https://steamcommunity.com/sharedfiles/filedetails/?id=1592035319",7527043,Completed,First,"November 25, 2018",31h 12m,55h 13m 47s,,,Main story time is from Steam. Main Story + Extra Quests/Unlockables time comes from the Play Records in-game and goes to the true ending of the game barring the extreme replay missions.,,,
644,5918,Nyervek,PlayStation 4,55h 20m,NR,,8444589,Completed,First,"March 10, 2019",,55h 20m,,,,,,
645,5918,CaptainAmerica,PlayStation 4,55h 23m,70%,,3030261,Completed,First,"September 05, 2015",,55h 23m 14s,,,,,,
646,5918,LocalAutist,PC,55h 37m,60%,few side quests but not a lot,11121151,Completed,First,,,55h 37m,,,,,,
647,5918,Petrov,PlayStation 4,55h 42m,100%,,1749736,Completed,First,"September 16, 2015",,55h 42m 51s,,,,,,
648,5918,,PlayStation 4,55h 43m,NR,,4260072,Completed,First,,47h 23m 21s,55h 43m 34s,89h 12m 57s,,,,,
649,5918,,PlayStation 4,56h,NR,,1763870,Completed,First,,,56h,,,,,,
650,5918,,Xbox One,56h,NR,,2492982,Completed,First,,,56h,,,,,,
651,5918,Ezarus,PlayStation 4,56h,NR,,9254369,Completed,First,"July 29, 2019",,56h,,,,,,
652,5918,djnso,Xbox One,56h,NR,,1780238,Completed,First,,,56h,,,,,,
653,5918,xAbyssWatcher,PC,56h,NR,,10787273,Completed,First,"January 10, 2020",,56h,,,,,,
654,5918,robertoest,PC,56h 11m,90%,"True ending + Quiet ending and several side ops. Around 50% completion, no FOB missions done.",7952869,Completed,First,,,56h 11m,,,,,,
655,5918,jeremytell,PC,56h 13m,NR,,1970844,Completed,First,"September 15, 2015",,56h 13m,,,,,,
656,5918,Singis111,PlayStation 4,56h 19m,80%,Truth and Quiet Endings,4415075,Completed,First,"August 17, 2017",,56h 19m 50s,,,,,,
657,5918,Private,PC,56h 35m,NR,"True ending. Some side-ops, no repeat missions. 49% overall.",7313690,Completed,First,"March 17, 2019",,56h 35m 16s,,,,,,
658,5918,,PC,57h,NR,,4825524,Completed,First,,,57h,,,,,,
659,5918,Berzosa2000,PlayStation 4,57h,NR,,1752514,Completed,First,,,57h,,,,,,
660,5918,Likwidkat,PC,57h,NR,,5552021,Completed,First,"January 01, 2018",,57h,,,,,,
661,5918,Private,PC,57h,80%,,9163246,Completed,Replay,February 2019,,57h,,,,,,
662,5918,sparks3800,PC,57h,NR,,4039724,Completed,First,"November 15, 2015",,57h,,,,,,
663,5918,Ali_0,PC,57h 07m,100%,,6311777,Completed,First,"June 26, 2016",,57h 07m 48s,,,,,,
664,5918,apolloviper03,PlayStation 4,57h 08m,100%,,2276148,Completed,First,"January 27, 2017",,57h 08m,,,,,,
665,5918,Private,Xbox One,57h 14m,100%,,8665991,Completed,First,,,57h 14m 23s,,,,,,
666,5918,Firebatz13,PlayStation 4,57h 18m,90%,,9330672,Completed,First,"August 09, 2019",,57h 18m,,,,,,
667,5918,,PC,57h 30m,NR,,5731216,Completed,First,,,57h 30m,,,,,,
668,5918,Torukmagda,PlayStation 4,57h 43m,NR,Main Story + Side ops. Real Ending + Quiet Ending.,1777865,Completed,First,"September 07, 2015",,57h 43m,,,,,,
669,5918,sky_solo,PlayStation 4,57h 45m,NR,,2661613,Completed,First,"February 27, 2016",,57h 45m 42s,,,,,,
670,5918,Kaxey,PC,58h,90%,Main Story + Most Side Missions,1806013,Custom List Completed,First,"September 11, 2015",,58h,,58h 23m /,,,,
671,5918,Nerdus,PlayStation 4,58h,90%,,10530087,Completed,First,March 2020,,58h,,,,,,
672,5918,twweps,PlayStation 4,58h,NR,,7732415,Completed,First,"December 11, 2018",,58h,,,,,,
673,5918,TheAstropath,PC,58h 08m,NR,,7451264,Completed,First,"September 18, 2015",,58h 08m,,,,,,
674,5918,Godgaz,PC,58h 30m,NR,,1959758,Completed,First,"October 05, 2015",40h,58h 30m,150h,,,,,
675,5918,,PC,58h 33m,NR,,2268977,Completed,First,,35h 47m 16s,58h 33m 23s,,,,,,
676,5918,donkeykong781,Xbox One,58h 55m,NR,Main story and most of the side-missions completed.,3432919,Completed,First,"September 18, 2015",,58h 55m,,,,,,
677,5918,Private,PC,59h,NR,,8338366,Completed,First,"December 09, 2018",46h,59h,,,,,,
678,5918,Xtrminatr,PC,59h,NR,,2897032,Completed,First,"April 20, 2016",,59h,,,,,,
679,5918,woeisrizky,PC,59h,NR,,2579285,Playing Completed,First,"November 27, 2015",,59h,,,,,,
680,5918,Private,PC,59h 31m,90%,,2146775,Completed,First,"December 12, 2015",,59h 31m,,,,,,
681,5918,Ferrumoff,PC,59h 58m,NR,,1847865,Completed,First,"September 21, 2015",,59h 58m 30s,,,,,,
682,5918,,PlayStation 4,60h,NR,,1792406,Completed,First,,40h,60h,120h,,,,,
683,5918,,Xbox One,60h,NR,,1860222,Completed,First,,,60h,,,,,,
684,5918,,PC,60h,NR,,1940932,Completed,First,,,60h,,,,,,
685,5918,,Xbox One,60h,NR,,3373124,Completed,First,,40h,60h,70h,,,,,
686,5918,,PC,60h,NR,,5190052,Completed,First,,,60h,,,,,,
687,5918,,PC,60h,NR,,6047206,Completed,First,,,60h,,,,,,
688,5918,Bartezoo,PlayStation 4,60h,80%,,1922252,Completed,First,"October 01, 2015",,60h,,,,,,
689,5918,Drogean,PC,60h,70%,,1875595,Completed,First,"September 24, 2015",,60h,,,,,,
690,5918,Haytan,PlayStation 4,60h,80%,,5412148,Completed,First,"November 24, 2017",,60h,,,,,,
691,5918,Konna,PlayStation 4,60h,NR,,6970675,Completed,Replay,"September 04, 2018",,60h,,,,,,
692,5918,LuiArri95,PlayStation 4,60h,NR,,9171612,Completed,First,"May 26, 2016",,60h,,,,,,
693,5918,Matttske,PC,60h,90%,,8944527,Completed,First,"June 12, 2019",,60h,,,,,,
694,5918,Merclow,PC,60h,90%,,3055179,Completed,First,"June 04, 2016",,60h,,,,,,
695,5918,RealBig_Boss,PlayStation 4,60h,100%,,9316943,Playing Completed,First,"May 01, 2018",35h,60h,,,,,,
696,5918,RedSane,PC,60h,NR,,1899888,Completed,First,"October 03, 2015",30h,60h,150h,,,,,
697,5918,Sarcastrophe603,Xbox One,60h,90%,,2643961,Completed,First,"March 31, 2016",,60h,,,,,,
698,5918,arthur_alves,PlayStation 4,60h,70%,,7106871,Completed,First,"September 23, 2018",,60h,,,,,,
699,5918,hailadilan,PC,60h,NR,,4433216,Completed,First,,,60h,,,,,,
700,5918,Private,PlayStation 4,60h,80%,,11301215,Completed,First,"March 30, 2020",,60h,,,,,,
701,5918,kenobi08,PC,60h,NR,Main Story+ ~50% side quests,10398899,Completed,First,"November 10, 2019",,60h,,,,,,
702,5918,ripforever,PlayStation 3,60h,NR,,11534442,Completed,First,,,60h,,,,,,
703,5918,senkus,PC,60h,100%,,2630811,Completed,First,"February 22, 2016",,60h,,,,,,
704,5918,stopdropandlol3,PlayStation 4,60h,NR,,7213128,Completed,First,"October 08, 2018",,60h,,,,,,
705,5918,strykerphoenyx,PlayStation 4,60h,NR,,4615447,Completed,First,"March 14, 2018",,60h,,,,,,
706,5918,tussar,PC,60h,NR,,4126569,Completed,First,"February 28, 2017",,60h,,,,,,
707,5918,,Xbox One,60h 01m,NR,,1860223,Completed,First,,,60h 01m 01s,,,,,,
708,5918,ltrujillo4,PC,60h 15m,100%,,5440770,Completed,First,"December 09, 2017",,60h 15m,,,,,,
709,5918,,PC,60h 30m,NR,,4679740,Completed,First,,,60h 30m 14s,,,,,,
710,5918,LEGOslayer,PlayStation 4,60h 33m,100%,,1803718,Completed,First,"September 11, 2015",,60h 33m 21s,,,,,,
711,5918,anzazna,PlayStation 3,60h 34m,NR,,3634202,Completed,First,"November 17, 2016",,60h 34m 45s,,,,,,
712,5918,,PC,60h 35m,NR,,11860208,Completed,First,,46h 23m 34s,60h 35m 11s,,,,,,
713,5918,,PC,60h 46m,NR,Chapter 1 & Chapter 2 main missions complete,1890502,Completed,First,,,60h 46m,,,,,,
714,5918,Raisouli,PC,61h,80%,,3297117,Completed,First,"August 06, 2016",,61h,,,,,,
715,5918,Toysoldier,PC,61h,NR,,2683470,Completed,First,"March 02, 2016",,61h,,,,,,
716,5918,Private,PC,61h,NR,,2375880,Completed,First,"January 07, 2016",,61h,,,,,,
717,5918,Private,Xbox One,61h,NR,,11611124,Completed,First,"May 07, 2020",,61h,,,,,,
718,5918,bvan458,PC,61h,NR,Still some side Ops to complete. About 90% done,4971805,Completed,First,"August 27, 2017",,61h,,,,,,
719,5918,demonswordsman,PlayStation 4,61h,NR,,1901084,Completed,First,"September 28, 2015",,61h,,,,,,
720,5918,grimbergen_beer,PC,61h,60%,,8229842,Completed,First,,,61h,,,,,,
721,5918,rhickey,PC,61h,NR,,1939447,Completed,First,"September 23, 2015",,61h,,,,,,
722,5918,riddickhun,PlayStation 4,61h,NR,,1827008,Completed,First,"September 15, 2015",,61h,,,,,,
723,5918,rusocabron,PC,61h,90%,,8201399,Completed,First,"February 04, 2019",55h,61h,,,,,,
724,5918,Private,PC,61h,90%,,11787300,Completed,First,,,61h,,,,,,
725,5918,Private,PlayStation 4,61h 16m,NR,,2466487,Completed,First,"September 14, 2015",,61h 16m,,,,,,
726,5918,Private,PC,61h 17m,70%,,1577480,Completed,First,"October 11, 2016",,61h 17m 15s,,,,,,
727,5918,AlfaTrion36,PlayStation 4,61h 17m,NR,,2360633,Completed,First,,,61h 17m 29s,,,"Chapter 2 Episode 34, 66% story 45% overall
https://www.youtube.com/playlist?list=PLpxrNqJ6AEph1gCjN5yA5OVPqHinWN3hp",,,
728,5918,,PlayStation 4,61h 21m,NR,,2220226,Completed,First,,,61h 21m 22s,,,,,,
729,5918,,PlayStation 4,61h 46m,70%,,6834999,Completed,First,"August 14, 2018",,61h 46m 17s,,,,,,
730,5918,,PC,62h,NR,,5064953,Completed,First,,,62h,,,,,,
731,5918,Hampopo,PC,62h,100%,,6206348,Completed,First,,,62h,,,,,,
732,5918,Sentry,PC,62h,NR,,1849010,Completed,First,,,62h,,,,,,
733,5918,Suicidelbunnyz,PC,62h,80%,Main story completed and significant portion of additional side missions,5535365,Completed,First,"October 26, 2015",,62h,,,,,,
734,5918,pere3,PC,62h,90%,,5994228,Completed,First,"March 16, 2018",,62h,,,,,,
735,5918,Mariochimaru,PlayStation 4,62h 17m,80%,,5412208,Custom List Completed,First,"December 20, 2018",,62h 17m,,62h 17m /,"20/8/16 - pasada primera mitad
20/12/18 - pasada segunda mitad",,,
736,5918,,PC,62h 47m,NR,Main Story + A dozen or so sidequests,1859628,Completed,First,,,62h 47m,,,,,,
737,5918,siebek,PC,62h 50m,100%,,2787862,Completed,First,"March 28, 2016",,62h 50m,,,,,,
738,5918,ElNino202,PC,62h 58m,NR,,5180138,Completed,First,,,62h 58m,,,,,,
739,5918,,PC,63h,NR,,1882740,Completed,First,,,63h,,,,,,
740,5918,bibamatt,PC,63h,NR,,2843129,Completed,First,"April 11, 2016",,63h,,,,,,
741,5918,Private,PC,63h,80%,,1300847,Replay Completed,First,"October 01, 2015",,63h,,13h /,,,,
742,5918,shockzz1234,PlayStation 4,63h,80%,,9361775,Completed,First,"October 10, 2015",,63h,,,,,,
743,5918,shotofneon,PC,63h,90%,,9533525,Completed,First,,,63h,,,,,,
744,5918,theBlade,PC,63h 11m,80%,,3594994,Completed,First,"September 11, 2015",,63h 11m 12s,,,,,,
745,5918,FznRfq,PlayStation 4,63h 16m,90%,,2375863,Completed,First,"January 07, 2016",,63h 16m 21s,,,,,,
746,5918,Wuii,PC,63h 22m,NR,,10621734,Completed,First,,,63h 22m,,,,,,
747,5918,BobbyDigital,Xbox One,63h 34m,100%,,1829908,Completed,First,"September 15, 2015",,63h 34m,,,,,,
748,5918,Private,PlayStation 4,63h 42m,80%,,11976494,Completed,First,"June 12, 2020",,63h 42m 34s,,,,,,
749,5918,Ravyu,PC,64h,NR,"Played until mission 46, stopped after",2200645,Completed,First,,,64h,,,,,,
750,5918,Ruben,PC,64h,NR,"Did a huge number of side ops and finished the story at mission 43, the rest would have involved a lot of grinding.",4111007,Completed,First,"February 24, 2017",,64h,,,,,,
751,5918,Private,PlayStation 4,64h,90%,,7086352,Completed,First,,,64h,,,,,,
752,5918,StickyViking,PC,64h,NR,"Did the main story, loads of side ops and generally messed around.",2385403,Completed,First,"January 07, 2016",,64h,,,,,,
753,5918,Vallaqan,PC,64h,NR,,2977866,Completed,First,"May 15, 2016",,64h,,,,,,
754,5918,jabadababoom,PC,64h,90%,,5889951,Completed,First,,,64h,,,,,,
755,5918,jm4n1015,PC,64h,NR,,3353198,Completed,First,,,64h,,,,,,
756,5918,mudu0912,PC,64h,NR,,8950474,Completed,First,,,64h,,,,,,
757,5918,t0nin0t,PlayStation 4,64h,90%,,3150730,Completed,First,"October 01, 2016",56h,64h,146h,,,,,
758,5918,Private,PC,64h 19m,90%,,5960005,Completed,First,"August 28, 2018",,64h 19m 54s,,,,,,
