,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Main+Extras,Completionist,Personal Notes,Co-Op,Speedrun,100% Speedrun
532,14443,David_HLTB,PC,12h,80%,,5555323,Completed,First,12h,"May 25, 2017",,,,,,,
533,14443,DiegoL92,PC,12h,NR,,10350698,Completed,Replay,12h,"November 02, 2019",,,,,,,
534,14443,DivineBloodline,Xbox 360,12h,80%,,2653130,Completed,First,12h,"November 26, 2009",,,,,,,
535,14443,Dominio,PlayStation 3,12h,80%,,3930887,Completed,First,12h,,,,,,,,
536,14443,Ecks927,PC,12h,NR,,11385909,Completed,First,12h,"February 06, 2019",,,,,,,
537,14443,ElSchmiddi,Xbox 360,12h,90%,,10992607,Completed,First,12h,2013,,,,,,,
538,14443,Erkenbrand10,PC,12h,NR,,10151200,Completed,First,12h,"September 27, 2019",,,,,,,
539,14443,Firegon,PC,12h,NR,,948169,Completed,First,12h,"September 24, 2014",,,,,,,
540,14443,Fugeni,PC,12h,NR,,2046280,Completed,First,12h,,,,,,,,
541,14443,Gman450,PC,12h,90%,,10886946,Completed,Replay,12h,"February 02, 2020",,,,,,,
542,14443,Gutek,PC,12h,80%,,6868525,Completed,First,12h,"September 26, 2015",,,,,,,
543,14443,HarmsTheLegend,Xbox 360,12h,90%,,1567590,Completed,First,12h,June 2014,,15h,25h,,,,
544,14443,Hazel,PC,12h,NR,,8767355,Completed Retired,First,12h,,,,,,,,
545,14443,HuntFifa,PC,12h,NR,"Complete the campaign with 68% completion.all that is left is finding riddler trophies,character bios and secrets",3950712,Completed,First,12h,"January 21, 2017",,,,,,,
546,14443,JaKiNaBoX,PC,12h,NR,,703851,Completed,First,12h,"April 24, 2014",,,,,,,
547,14443,Joshster_1,PlayStation 3,12h,80%,,3566172,Completed,First,12h,"June 30, 2011",,20h,26h,,,,
548,14443,Kshitij,PC,12h,90%,,6682847,Completed,First,12h,"March 05, 2018",,,,,,,
549,14443,Private,PC,12h,NR,,10548776,Completed,First,12h,"December 06, 2019",,16h,,,,,
550,14443,Marter,PC,12h,NR,,7998135,Custom List 2 Completed,First,12h,"May 09, 2009",,,,,,,
551,14443,MechArew,PC,12h,80%,,6601141,Completed,First,12h,,,15h,,,,,
552,14443,MontyP2028,PC,12h,NR,,11242564,Completed,First,12h,"March 25, 2013",,,,,,,
553,14443,MortuusAquila,PC,12h,NR,,5135021,Completed,First,12h,"October 06, 2017",,,,,,,
554,14443,MrRyRy,PC,12h,80%,,591197,Completed,First,12h,"December 22, 2013",,,,,,,
555,14443,Myerz,PC,12h,NR,,502251,Completed,First,12h,"December 01, 2013",,,,,,,
556,14443,NoobPlayZZ,PC,12h,80%,,11473145,Completed,First,12h,,,,,,,,
557,14443,Private,PC,12h,NR,,10780345,Completed,First,12h,"June 30, 2016",,,,,,,
558,14443,Nucl3arsnake,PlayStation 3,12h,70%,,3814115,Replay Completed,Replay,12h,"December 27, 2016",,16h,,,,,
559,14443,Private,Xbox 360,12h,80%,,1258294,Completed,First,12h,,,,,,,,
560,14443,OnurhanSoyek,PlayStation 4,12h,NR,,11546077,Completed,First,12h,"April 24, 2020",,,,,,,
561,14443,Panzuu_Maniac,PC,12h,NR,,6025106,Completed,First,12h,"March 24, 2016",,14h,,,,,
562,14443,Paulo2Gaming,PC,12h,NR,,11983979,Completed,First,12h,"June 19, 2020",,,,,,,
563,14443,Paweua,PC,12h,NR,,5170488,Completed,First,12h,"May 22, 2016",,18h,,,,,
564,14443,Qualley,PC,12h,NR,,6889279,Completed,First,12h,"August 22, 2018",,,,,,,
565,14443,RebelliousRam,PlayStation 4,12h,NR,,10233325,Completed,First,12h,"October 12, 2019",,,,,,,
566,14443,RhedWilliams,PC,12h,NR,,7434659,Completed,First,12h,,,,,,,,
567,14443,Rozelly,PC,12h,NR,,9390932,Completed,First,12h,"August 19, 2019",,,,,,,
568,14443,Shef333,PC,12h,NR,,11473611,Completed,First,12h,"April 17, 2020",,,,,,,
569,14443,Shinoras,PC,12h,NR,,10688310,Completed,First,12h,"January 09, 2020",,,,,,,
570,14443,Soreyasu,Xbox 360,12h,NR,,10974548,Completed,First,12h,"February 11, 2020",,,,,,,
571,14443,SpaceboyP,PC,12h,NR,,9661185,Replay Completed,First,12h,"September 16, 2019",,15h,,,,,
572,14443,Surf23,PlayStation 4,12h,90%,,7545593,Completed,First,12h,,,,,,,,
573,14443,TheCrucifiedHeretic,PC,12h,NR,,10788733,Completed,First,12h,"January 04, 2020",,26h,,,,,
574,14443,TheReignOfChaos,PC,12h,50%,,1184131,Completed,First,12h,"June 15, 2014",,,,,,,
575,14443,Private,PC,12h,NR,,478652,Completed,First,12h,"November 15, 2013",,,,,,,
576,14443,Tiltbr,PlayStation 3,12h,NR,,4906124,Completed,First,12h,"May 19, 2017",,,,,,,
577,14443,TipsyGuyz,PC,12h,NR,,3859244,Completed,Replay,12h,"January 03, 2017",,20h,,,,,
578,14443,Private,PC,12h,NR,,6457345,Completed,First,12h,,,,,,,,
579,14443,Vohnkar,PC,12h,70%,"Got some ridles and optional things on the way, but focused mainly on the story",732284,Completed,First,12h,"May 18, 2014",,,,,,,
580,14443,Wandrall,PC,12h,NR,,3977518,Playing Completed,First,12h,"January 27, 2017",,,,,,,
581,14443,Winder88,PC,12h,NR,,5783449,Completed,First,12h,"December 18, 2017",,18h,,,,,
582,14443,Xtermi,PC,12h,90%,,740686,Completed,First,12h,"May 27, 2014",,17h,,,,,
583,14443,Zhols,PC,12h,NR,,8621092,Completed,First,12h,,,,,,,,
584,14443,alzahhar,PC,12h,80%,,5467542,Completed,First,12h,"December 15, 2017",,,,,,,
585,14443,arrash,PC,12h,NR,,8604569,Completed,First,12h,"April 12, 2019",,,,,,,
586,14443,Private,PC,12h,NR,,529778,Completed,First,12h,,,,,,,,
587,14443,benipersia,PlayStation 3,12h,NR,,5830134,Completed,First,12h,,,,,,,,
588,14443,byzrk,PC,12h,NR,,5870901,Completed,First,12h,"February 20, 2018",,,,,,,
589,14443,cjstudio,PC,12h,NR,,5294665,Completed,First,12h,"October 03, 2017",,,32h,,,,
590,14443,daboloKioL,PC,12h,70%,,9490091,Completed,First,12h,"September 02, 2019",,,,,,,
591,14443,domwol2,PC,12h,NR,,5026029,Completed,First,12h,,,,,,,,
592,14443,drsaith,PC,12h,90%,,2576215,Completed,First,12h,"February 14, 2016",,,,,,,
593,14443,elpiop,PC,12h,80%,,11640312,Completed,First,12h,"May 03, 2020",,,,,,,
594,14443,falafellatio,PC,12h,80%,,491970,Completed,First,12h,"November 15, 2013",,,,,,,
595,14443,goyatshubham,PC,12h,NR,,5371946,Completed,First,12h,"November 24, 2017",,18h,,,,,
596,14443,h4lc0n,PC,12h,NR,,3248887,Completed,First,12h,"August 21, 2016",,,,,,,
597,14443,hijamesss,PC,12h,NR,,6476042,Completed,First,12h,,,,,,,,
598,14443,inuzumi,PC,12h,NR,,8916335,Completed,First,12h,,,,,,,,
599,14443,Private,PC,12h,100%,,6096816,Completed,First,12h,"September 17, 2016",,,,,,,
600,14443,jliang14,PC,12h,NR,,4332332,Completed,First,12h,"April 24, 2017",,,,,,,
601,14443,johan220,Xbox 360,12h,NR,,1628184,Completed,First,12h,,,,,,,,
602,14443,kdta123,PC,12h,NR,,4051333,Completed,First,12h,"February 11, 2017",,,,,,,
603,14443,kotra97,PC,12h,NR,,10173480,Completed,First,12h,"October 02, 2019",,,,,,,
604,14443,Private,PlayStation 4,12h,NR,,8817812,Completed,First,12h,"May 18, 2019",,,,,,,
605,14443,louisoc,PC,12h,NR,,11741309,Completed,First,12h,"May 15, 2020",,,,,,,
606,14443,m47og3,PC,12h,NR,,1211060,Completed,First,12h,,,,,,,,
607,14443,mauhlin12,PlayStation 4,12h,80%,69% completion,3557040,Completed,First,12h,"October 24, 2016",,,,,,,
608,14443,mehuljoshi,Xbox 360,12h,NR,,3612475,Completed,First,12h,"September 10, 2016",,,,,,,
609,14443,neko_cam,PC,12h,80%,,788461,Completed,First,12h,,,,,,,,
610,14443,nuktedanakil,PC,12h,NR,,8824960,Completed,First,12h,"December 21, 2018",,,,,,,
611,14443,piousapostasy,PC,12h,70%,,1365613,Completed,First,12h,"May 28, 2015",,,,,,,
612,14443,quenan30,PC,12h,NR,,11403636,Completed,First,12h,"November 27, 2016",,17h,28h,,,,
613,14443,robert889,PlayStation 3,12h,80%,,9214538,Completed,First,12h,"July 24, 2019",,,,,,,
614,14443,rusocabron,PC,12h,80%,,2881201,Completed,First,12h,"April 18, 2016",,13h 30m,,,,,
615,14443,shakamaiden,PC,12h,80%,,6193253,Completed,First,12h,"December 01, 2010",,,,,,,
616,14443,shanckle,PC,12h,NR,,5370585,Completed,First,12h,"November 23, 2017",,20h,34h,,,,
617,14443,songoku8832,PlayStation 3,12h,80%,,9420603,Replay Completed,Replay,12h,,,,,,,,
618,14443,Private,PC,12h,80%,,5564404,Completed,First,12h,,,,,,,,
619,14443,tasoscon,PC,12h,90%,,643456,Completed,First,12h,,,,,,,,
620,14443,webertsilva,PC,12h,90%,,9605405,Completed,First,12h,"September 13, 2017",,,,,,,
621,14443,zoidd,PC,12h,NR,,7559377,Completed,First,12h,"November 30, 2018",,,,,,,
622,14443,zoidd,PC,12h,NR,,9349792,Completed,First,12h,"August 12, 2019",,,,,,,
623,14443,Febochulus,PC,12h,90%,,3227450,Completed,First,12h 05s,,,17h 54m 12s,,,,,
624,14443,Playertwo,PC,12h 05m,90%,62% Completion,6092194,Completed,First,12h 05m,"April 07, 2018",,,,,,,
625,14443,,PC,12h 06m,NR,,4651299,Completed,First,12h 06m,,,,,,,,
626,14443,MaxMonkey,Xbox 360,12h 11m,NR,,1905050,Completed,First,12h 11m,,,,,,,,
627,14443,anianku,Xbox 360,12h 11m,90%,,1491999,Completed,First,12h 11m,"August 23, 2014",,,,,,,
628,14443,ANCHOVIEE,PC,12h 14m,NR,,1347100,Completed,Replay,12h 14m 29s,"May 17, 2015",,,,,,,
629,14443,CaptCrispy,PC,12h 15m,80%,,1891727,Playing Completed,First,12h 15m,"October 01, 2015",22h 15m /,18h 12m,,,,,
630,14443,Private,Xbox One,12h 15m,90%,,5767009,Completed,Replay,12h 15m,"February 03, 2018",,,,,,,
631,14443,LUIZ_ARIEL,PlayStation 3,12h 15m,90%,,2585576,Completed,First,12h 15m,,,,,,,,
632,14443,Private,PC,12h 15m,80%,,1939694,Completed,First,12h 15m,"June 06, 2019",,,,,,,
633,14443,shiek403,PC,12h 15m,NR,,6216142,Completed,First,12h 15m,,,,,,,,
634,14443,,PC,12h 20m,NR,,2128087,Completed,First,12h 20m,,,,,,,,
635,14443,pedrosfogaca,PC,12h 20m,NR,,10415599,Completed,First,12h 20m,"November 12, 2019",,,,,,,
636,14443,Private,PlayStation 3,12h 21m,NR,,1003132,Completed,First,12h 21m 19s,,,,35h 29m 15s,,,,
637,14443,Hossam_Cloud69,PC,12h 24m,80%,,3819883,Completed,First,12h 24m 33s,,,,,,,,
638,14443,One_Armed_Scissor,PC,12h 28m,70%,,544091,Completed,First,12h 28m,,,,,,,,
639,14443,NellieTheElephant,PC,12h 30m,NR,,4191870,Completed,First,12h 30m,"September 12, 2017",,,,,,,
640,14443,TempeteJoachim,PC,12h 30m,NR,,6391930,Completed,First,12h 30m,"November 09, 2016",,,,,,,
641,14443,Tim320,Xbox 360,12h 30m,100%,,5232358,Completed,First,12h 30m,"November 15, 2014",,16h,,,,,
642,14443,johan1014,PC,12h 30m,NR,,629174,Completed,First,12h 30m,"February 14, 2014",,24h,,,,,
643,14443,kstress71,Xbox 360,12h 30m,100%,,589177,Completed,First,12h 30m,,,,,,,,
644,14443,whimahwhe,PC,12h 30m,NR,,4913498,Completed,First,12h 30m,"August 15, 2015",,,,,,,
645,14443,dsoon,Xbox 360,12h 35m,90%,,1551534,Completed,First,12h 35m,"March 09, 2010",,,,,,,
646,14443,Private,PC,12h 36m,NR,,918510,Completed,First,12h 36m 10s,"August 30, 2014",,,,,,,
647,14443,Cezawy,PC,12h 40m,NR,,9346095,Completed,First,12h 40m,"August 11, 2019",,,,,,,
648,14443,silentgamerbr,PC,12h 40m,NR,,1036773,Completed,First,12h 40m,"November 18, 2013",,,,,,,
649,14443,UnK_oh,PC,12h 42m,70%,,4853045,Completed,First,12h 42m,"November 06, 2013",,,,,,,
650,14443,Private,PC,12h 48m,NR,,10394518,Completed,First,12h 48m,"March 03, 2018",,,,,,,
651,14443,404NotF,PC,12h 48m,90%,,10418475,Completed,First,12h 48m 26s,"November 13, 2019",,17h 20m 56s,17h 20m 57s,,,,
652,14443,n00bOfficial,PC,12h 50m,80%,,9421214,Completed,First,12h 50m,"March 27, 2019",,,,,,,
653,14443,Terlan_357,PC,12h 51m,70%,,1016262,Completed,First,12h 51m,"August 18, 2014",,18h 10m,24h 52m,,,,
654,14443,vaikat,PC,12h 54m,100%,,4831717,Completed,First,12h 54m,"July 29, 2017",,,,,,,
655,14443,Private,PC,12h 56m,NR,,975888,Completed,First,12h 56m,,,13h 22m,,,,,
656,14443,,PC,13h,NR,,596671,Completed,First,13h,,,,,,,,
657,14443,,PC,13h,NR,,8491978,Completed,First,13h,,,,,,,,
658,14443,Civilwarfare101,PlayStation 4,13h,90%,,10630678,Completed,Replay,13h,"December 29, 2019",,,,,,,
659,14443,DMCrimson,PC,13h,70%,,1721898,Completed,First,13h,"August 27, 2015",,,,,,,
660,14443,Driscyboom,Xbox 360,13h,100%,,10537509,Completed,First,13h,,,,,,,,
661,14443,EMiL,PC,13h,90%,I didn't do all the extras but most of the Riddler stuff.,1114370,Completed,First,13h,"January 10, 2015",,14h 30m,,,,,
662,14443,Folsar,PC,13h,90%,,4103924,Completed,First,13h,,,,,,,,
663,14443,FwadzZ,Xbox 360,13h,80%,,3275846,Completed,First,13h,,,,,,,,
664,14443,GodotIV,PlayStation 3,13h,80%,,8087126,Completed,First,13h,"January 21, 2019",,,,,,,
665,14443,Hazoma,PlayStation 3,13h,90%,,5063917,Completed,First,13h,,,,,,,,
666,14443,Hotpies,PC,13h,90%,,9000463,Completed,First,13h,"November 21, 2017",,,,,,,
667,14443,Jeanbon,PC,13h,80%,,11277884,Completed,First,13h,,,16h,,,,,
668,14443,JuTu,PC,13h,NR,,10647896,Completed,First,13h,"November 30, 2013",,,,,,,
669,14443,JudgeDeadd,PC,13h,100%,,1582276,Completed,First,13h,"August 01, 2015",,,,Normal difficulty,,,
670,14443,KeunGom,PC,13h,90%,,8008358,Completed,First,13h,,,,25h,,,,
671,14443,Linetit,PC,13h,NR,,11506770,Completed,First,13h,"April 20, 2020",,,,,,,
672,14443,Private,PC,13h,NR,,7948970,Completed,First,13h,,,,,,,,
673,14443,Maverik,PC,13h,NR,,3520525,Completed,First,13h,,,,,,,,
674,14443,MischienWelJordi,PC,13h,NR,,11999365,Completed,First,13h,,,,,,,,
675,14443,Monolight,PC,13h,80%,47/47 Steam Achievements. (Game completed 2 times(Normal and Hard)),1219358,Completed,First,13h,,,,35h,,,,
676,14443,Nightaries3030,Xbox 360,13h,100%,,1389299,Completed,First,13h,,,,,,,,
677,14443,PrincessAdelaide,PlayStation 4,13h,NR,,2867896,Completed,First,13h,"December 18, 2019",,,,,,,
678,14443,PyroSpecter,PC,13h,NR,,11317721,Completed,First,13h,,,20h,,,,,
679,14443,Simpanssi76,PlayStation 3,13h,100%,,10800399,Completed,First,13h,"May 05, 2012",,20h,30h,,,,
680,14443,Smashdevil,PC,13h,NR,,8357868,Completed,First,13h,,,,,,,,
681,14443,Starforsaken,Xbox 360,13h,NR,,1318392,Completed,First,13h,,,,,,,,
682,14443,UnderTheRubble,PC,13h,NR,,5743838,Completed,First,13h,"June 26, 2017",,,,,,,
683,14443,Vileman,PC,13h,NR,,11779273,Completed,First,13h,"May 18, 2020",,,,,,,
684,14443,aleclair,PC,13h,NR,,6591350,Completed,First,13h,"July 14, 2018",,,,,,,
685,14443,bilopete,PC,13h,NR,,1039132,Completed,First,13h,"October 26, 2014",,,,,,,
686,14443,bronurb,PC,13h,NR,,7459948,Completed,First,13h,"November 16, 2018",,,,,,,
687,14443,crimsonexe,PC,13h,90%,,3988391,Completed,First,13h,,,25h,,,,,
688,14443,danilomts,Xbox One,13h,NR,,9357258,Completed,First,13h,"August 11, 2019",,,,,,,
689,14443,Private,PC,13h,80%,,3912103,Completed,First,13h,"January 13, 2017",,,,,,,
690,14443,faiswol341,PlayStation 4,13h,NR,,8132195,Completed,First,13h,"January 26, 2019",,20h,,,,,
691,14443,faizthewise,PC,13h,80%,,3944211,Completed,First,13h,"November 14, 2015",,,,,,,
692,14443,k3tchup,PC,13h,NR,,2826113,Completed,First,13h,,,,,,,,
693,14443,meganoob,PC,13h,NR,,11952383,Completed,First,13h,"June 10, 2020",,,,,,,
694,14443,remo1998,PC,13h,NR,,9037521,Completed,First,13h,"August 26, 2018",,,,,,,
695,14443,savvym,PC,13h,NR,,6515736,Completed,First,13h,"July 03, 2018",,15h 52m,,,,,
696,14443,seroc000,PC,13h,NR,,6330010,Completed,First,13h,"May 31, 2018",,,,,,,
697,14443,shadehunter,Xbox 360,13h,NR,,4172415,Completed,First,13h,,,,,,,,
698,14443,siddverma96,PC,13h,NR,,5391589,Completed,First,13h,,,,,,,,
699,14443,thekiller299120,PC,13h,100%,,10961842,Completed,First,13h,"April 15, 2014",,,,,,,
700,14443,trixxaen,PC,13h,NR,,7958947,Completed,First,13h,"January 05, 2019",,,,,,,
701,14443,uglydog55,PC,13h,NR,,3503388,Completed,First,13h,"October 09, 2016",,,,,,,
702,14443,weaponx95,PC,13h,90%,,4691454,Completed,First,13h,,,,,,,,
703,14443,xRaphle,PC,13h,70%,,4384364,Completed,First,13h,,,,,,,,
704,14443,,PC,13h 01m,NR,,8859440,Completed,First,13h 01m 29s,,,,,,,,
705,14443,Darkhedge,PC,13h 21m,NR,,8603407,Completed,Replay,13h 21m 33s,,,,,,,,
706,14443,garrus360,PC,13h 30m,100%,,487840,Completed,First,13h 30m,"November 20, 2013",,,,,,,
707,14443,Private,PlayStation 4,13h 30m,70%,,5422835,Completed,Replay,13h 30m,"July 24, 2019",,,,,,,
708,14443,Tsenuki,Mac,13h 30m,80%,Only got some riddler trophies and did some challenges.,1651940,Completed,First,13h 30m 55s,"August 12, 2015",,,,"Very good game, PLAY IT!",,,
709,14443,Auchhior,PC,13h 31m,NR,,750057,Completed,First,13h 31m,,,,,,,,
710,14443,reomyr,PC,13h 36m,80%,,10993537,Completed,First,13h 36m,"February 15, 2020",,,,,,,
711,14443,durrukoyun,PC,13h 40m,NR,,4121612,Completed,First,13h 40m,"February 27, 2017",,,,,,,
712,14443,,PC,13h 42m,NR,,1058226,Completed,First,13h 42m,,,,,,,,
713,14443,spidorianman,PC,13h 42m,80%,,4806361,Completed,Replay,13h 42m 54s,"March 12, 2016",,14h 11m 26s,14h 54m 01s,,,,
714,14443,Dmoney,PC,13h 45m,70%,,7220598,Completed,First,13h 45m,"November 02, 2013",,,,,,,
715,14443,Reqruiz,PC,13h 45m,NR,,10194327,Completed,First,13h 45m,,,,,,,,
716,14443,,PC,14h,NR,,1182292,Completed,First,14h,,,,,,,,
717,14443,,Xbox 360,14h,NR,,2229931,Completed,First,14h,,,,,,,,
718,14443,,PC,14h,NR,,3421043,Completed,First,14h,,,,,,,,
719,14443,,PC,14h,NR,,3526387,Completed,First,14h,,,,,,,,
720,14443,,PC,14h,NR,,5982119,Completed,First,14h,,,,,,,,
721,14443,Calises,PC,14h,NR,,2853999,Completed,First,14h,"April 13, 2016",,,,,,,
722,14443,DrSenpai,PC,14h,NR,,2865968,Completed,First,14h,"April 16, 2016",,23h,24h,,,,
723,14443,Giantmushroom,PC,14h,80%,,1022142,Completed,First,14h,,,,,,,,
724,14443,Jeeps,PC,14h,80%,,3216772,Completed,First,14h,"May 11, 2013",,,,,,,
725,14443,Private,PC,14h,NR,,772193,Completed,First,14h,"June 24, 2014",,15h,16h,,,,
726,14443,MartindubtCZ,PC,14h,NR,,3418325,Completed,First,14h,"December 25, 2015",,16h 54m,,,,,
727,14443,Max18090,PlayStation 4,14h,80%,,11503061,Completed,First,14h,,,,,,,,
728,14443,Norem26,PC,14h,NR,,8552543,Playing Replay Completed,Replay,14h,"October 20, 2018",14h /,,,,,,
729,14443,OnePointZero,PC,14h,NR,,5041454,Completed,First,14h,"July 01, 2017",,,,,,,
730,14443,Penvellyn,PC,14h,NR,,4942481,Completed,First,14h,,,,,,,,
731,14443,Private,PC,14h,80%,,6361506,Completed,First,14h,"June 06, 2018",,,,,,,
732,14443,SilveryBeing,PC,14h,NR,,7789113,Completed,First,14h,"October 19, 2019",,,,,,,
733,14443,SmileX555,PC,14h,100%,,12044132,Completed,First,14h,"June 20, 2020",,,,,,,
734,14443,SonOfWinter,PC,14h,90%,,3060896,Completed,First,14h,,,,,,,,
735,14443,Tidus755,PC,14h,NR,,1446749,Completed,First,14h,"January 11, 2015",,,,,,,
736,14443,VollDammBoy,PC,14h,80%,,1421187,Completed,First,14h,"March 17, 2013",,,,No finalizado por borrado de partida. Dificultad Normal. Logros 0/47.,,,
737,14443,aaronwotuk,PC,14h,NR,,4351092,Completed,First,14h,,,,,,,,
738,14443,asanf91,PC,14h,NR,,3510346,Completed,First,14h,"October 09, 2016",,,,,,,
739,14443,bharangi,PC,14h,NR,,6043851,Completed,First,14h,,,,,,,,
740,14443,crimsonexe,PC,14h,NR,,3988379,Completed,First,14h,,,,30h,,,,
741,14443,edgeazure,PC,14h,NR,,755284,Completed,First,14h,,,,,,,,
742,14443,Private,PC,14h,NR,,5976065,Completed,First,14h,"March 01, 2018",,,,,,,
743,14443,fosain,PC,14h,80%,,11191103,Completed,First,14h,"March 19, 2020",,,,,,,
744,14443,foxchild666,PC,14h,100%,,3427380,Completed,First,14h,"September 12, 2016",,16h,,,,,
745,14443,leafbreath,PC,14h,NR,,731797,Completed,First,14h,,,,,,,,
746,14443,maxzan,PC,14h,NR,,7507220,Completed,First,14h,"August 12, 2018",,,,,,,
747,14443,nabstarrr,PC,14h,90%,,1394951,Completed,First,14h,"July 17, 2012",,,,,,,
748,14443,Private,PC,14h,100%,"Fired this up to test out a new video card, ended up playing through the whole thing.",2181580,Completed,Replay,14h,"May 01, 2017",,,,,,,
749,14443,redndead,PC,14h,90%,,824200,Completed,First,14h,,,,,,,,
750,14443,scienceguy121,PC,14h,NR,,11084598,Completed,First,14h,"March 03, 2020",,,,,,,
751,14443,scienceguy121,PC,14h,NR,,11088120,Completed,First,14h,"March 03, 2020",,,,,,,
752,14443,skulldragon47,PC,14h,NR,,9147493,Completed,First,14h,"July 13, 2019",,,,,,,
753,14443,vengrath1,PC,14h,80%,i did not bother to finish Challenge Mode though.,7106118,Completed,First,14h,"July 30, 2015",,18h,,,,,
754,14443,ward,PC,14h,NR,,3235215,Completed,First,14h,"July 17, 2016",,,,Normal difficulty.,,,
755,14443,a13xth3o,PC,14h 01m,NR,Normal Difficulty,9183374,Completed,Replay,14h 01m,"December 19, 2018",,23h 01m 01s,28h 09m,,,,
756,14443,dgeip,PC,14h 06m,NR,,5699900,Completed,First,14h 06m,"January 21, 2018",,,,,,,
757,14443,,PC,14h 10m,NR,,1412714,Completed,First,14h 10m,,,,,,,,
758,14443,CasualTerror,PC,14h 11m,NR,,8999768,Completed,First,14h 11m,,,,,,,,
759,14443,pokemon4597,PlayStation 3,14h 15m,NR,,494711,Completed,First,14h 15m,"August 26, 2014",,,,,,,
760,14443,OnlySillyLen,PC,14h 17m,100%,,6958171,Custom List Completed,First,14h 17m,"October 07, 2018",18h 34m 03s /,18h 34m 03s,,,,,
761,14443,,PC,14h 18m,NR,,692939,Completed,First,14h 18m,,,,,,,,
762,14443,cardseeker,Xbox One,14h 22m,90%,Got 96% done,10560793,Completed,First,14h 22m,"December 08, 2019",,26h 10m,,,,,
763,14443,Private,PC,14h 30m,NR,,3666051,Completed,First,14h 30m,"June 11, 2017",,,,,,,
764,14443,Mercadian,PC,14h 30m,NR,,1468297,Completed,First,14h 30m,,,,,,,,
765,14443,Chinny123,PC,14h 31m,80%,Main story only - Normal difficulty - Didn't go out of my way for collectables.,7951211,Completed,First,14h 31m,"January 12, 2019",,,,,,,
766,14443,zbearHUNDO,Xbox One,14h 31m,80%,,11522335,Completed,First,14h 31m,"April 14, 2018",,,,,,,
767,14443,pacheco8011,PlayStation 4,14h 40m,NR,,11787827,Completed,First,14h 40m,"May 19, 2020",,,,,,,
768,14443,nikko14,PC,14h 48m,80%,,11619946,Completed,First,14h 48m,"May 30, 2020",,,,,,,
769,14443,Joseph47,PC,14h 48m,100%,Normal mode (hahaha),8491041,Completed,First,14h 48m 48s,"July 10, 2017",,,,,,,
770,14443,MiniMica90,PC,14h 54m,NR,,10694014,Completed,First,14h 54m,,,,,,,,
771,14443,Blodappelsin,PC,14h 59m,100%,,1242418,Completed,First,14h 59m,"October 10, 2014",,,,,,,
772,14443,,PC,15h,NR,,607736,Completed,First,15h,,,,,,,,
773,14443,,PC,15h,NR,,1568759,Completed,First,15h,,,,,,,,
774,14443,,PC,15h,NR,Not actively looking for collectables but not rushing either,3790080,Completed,First,15h,,,,,,,,
775,14443,99enes57,PC,15h,NR,,6426016,Completed,First,15h,"April 01, 2014",,,,,,,
776,14443,Antares_gamer,PC,15h,NR,,11317140,Completed,First,15h,"June 26, 2017",,20h,,,,,
777,14443,AtomicParticle,PC,15h,NR,,6483110,Completed,First,15h,"February 22, 2018",,23h,26h,,,,
778,14443,Blackrabbit2,PC,15h,80%,,7398192,Completed,First,15h,"November 07, 2018",,,,,,,
779,14443,Drowze,PC,15h,NR,,1265767,Completed,First,15h,"March 28, 2015",,,,,,,
780,14443,ElSchmiddi,PlayStation 4,15h,90%,,10993738,Completed,First,15h,2017,,,,,,,
781,14443,FireStorm,PC,15h,NR,,924120,Completed,First,15h,"June 22, 2014",,,,,,,
782,14443,Haoie,PlayStation 3,15h,80%,,603708,Completed,First,15h,"January 29, 2014",,,,,,,
783,14443,Private,PC,15h,NR,,3104337,Completed,First,15h,,,,,,,,
784,14443,Juntaou,Xbox 360,15h,NR,,10598163,Completed,First,15h,"January 01, 2014",,,,,,,
785,14443,KarkatVanitas,Xbox 360,15h,90%,,8367531,Completed,First,15h,"November 26, 2018",,18h 23m,,"Had a pretty good time in the first playthrough, the only major part that i got stuck was at the last boss, except for this part i hadn't so many problems",,,
786,14443,LMUC,Xbox 360,15h,NR,,11215394,Completed,First,15h,"March 22, 2020",,,,,,,
787,14443,MariusSann,Xbox 360,15h,NR,,10529126,Playing Completed,Replay,15h,"August 03, 2017",20h /,18h,,,,,
788,14443,Mr_Robo,PlayStation 3,15h,80%,,1968475,Completed,First,15h,January 2015,,,,,,,
789,14443,Murgen,PC,15h,NR,,5384248,Completed,First,15h,,,,,,,,
790,14443,Phantom1988,PC,15h,100%,,968898,Completed,First,15h,,,,,,,,
791,14443,Rhythmicx,PC,15h,NR,,9270961,Completed,First,15h,"October 10, 2018",,,,,,,
792,14443,RoccoS,PlayStation 3,15h,NR,,8298194,Completed,First,15h,"February 18, 2019",,,,,,,
793,14443,SmilingShadows,PC,15h,80%,,8921248,Completed,First,15h,,,20h,,,,,
794,14443,ThorHeimdallr,PC,15h,NR,,727318,Completed,First,15h,"May 13, 2013",,20h,,,,,
795,14443,artur102430,PC,15h,90%,,11767566,Replay Completed,Replay,15h,"January 08, 2017",,,,,,,
796,14443,Private,PC,15h,NR,,5157954,Completed,First,15h,"October 10, 2017",,,,,,,
797,14443,britathon,PC,15h,80%,,3360176,Completed,First,15h,,,,,,,,
798,14443,dalloriam,PlayStation 3,15h,NR,,10254261,Completed,First,15h,"October 15, 2014",,,,,,,
