,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Personal Notes,Completionist,Progress,Retired Notes,Speedrun,100% Speedrun
1136,10267,atr2718,PC,44h,NR,,9017237,Completed,First,,"June 23, 2019",44h,,,,,,
1137,10267,casslong52,PC,44h,NR,,1171496,Completed,First,,"February 04, 2015",44h,,,,,,
1138,10267,cerebruul,PC,44h,NR,,5789376,Completed,First,,"January 01, 2017",44h,,,,,,
1139,10267,chairstorm,PC,44h,NR,,11269671,Completed,First,,"July 30, 2015",44h,,,,,,
1140,10267,Private,PC,44h,70%,,11663965,Completed,First,,,44h,,,,,,
1141,10267,isaacdiegow,PC,44h,90%,,4139950,Completed,First,,"March 03, 2017",44h,"I didn't finish all the side quests, lost like 3 quests.",,,,,
1142,10267,kalmis,PC,44h,100%,,24794,Completed,First,,,44h,,,,,,
1143,10267,line,PC,44h,NR,,3550879,Completed,First,,,44h,,,,,,
1144,10267,madavis9,PC,44h,70%,,2660453,Completed,First,,"January 29, 2015",44h,,,,,,
1145,10267,nemeckuba89,PC,44h,NR,,10923045,Completed,First,,"February 01, 2020",44h,,,,,,
1146,10267,pokebite,PC,44h,NR,,8510210,Completed,First,,,44h,,,,,,
1147,10267,sectar,PC,44h,NR,,1258062,Completed,First,,,44h,,,,,,
1148,10267,tablespoons,PC,44h,NR,,618422,Completed,First,,"February 05, 2014",44h,,,,,,
1149,10267,Private,PC,44h,NR,,588942,Completed,First,,,44h,,,,,,
1150,10267,Private,PC,44h 01m,NR,,11014603,Completed,First,,"February 19, 2020",44h 01m,,,,,,
1151,10267,,PC,44h 18m,NR,,11363993,Completed,First,,,44h 18m,,,,,,
1152,10267,Chronoja,PC,44h 18m,NR,,136237,Completed,First,,,44h 18m,,,,,,
1153,10267,,PC,44h 30m,NR,,2791037,Completed,First,,,44h 30m,,,,,,
1154,10267,blindly,PC,44h 30m,100%,,2421,Completed,First,,,44h 30m,,,,,,
1155,10267,oto146,PC,44h 30m,80%,,743709,Completed,First,,"September 04, 2016",44h 30m,,,,,,
1156,10267,,PC,44h 40m,NR,A lot to do,432362,Completed,First,,,44h 40m,,,,,,
1157,10267,pukecloud,PC,44h 46m,70%,,4373334,Completed,First,,"November 08, 2016",44h 46m,,,,,,
1158,10267,CoyChoy,PC,44h 50m,80%,LV 35; 90+% of all quests completed,4061268,Completed,First,,"April 07, 2017",44h 50m,,,,,,
1159,10267,apolloviper03,PC,44h 52m,90%,,1325833,Completed,First,,"March 05, 2016",44h 52m,,,,,,
1160,10267,Alazander,PC,44h 59m,80%,,1999493,Completed,First,,"February 22, 2018",44h 59m 58s,,,,,,
1161,10267,,,45h,NR,,291720,Completed,First,,,45h,,,,,,
1162,10267,,PC,45h,NR,,508760,Completed,First,,,45h,,,,,,
1163,10267,,PC,45h,NR,,1466722,Completed,First,,,45h,,,,,,
1164,10267,,PC,45h,NR,,2042002,Completed,First,,,45h,,,,,,
1165,10267,,PC,45h,NR,,5870041,Completed,First,,,45h,,,,,,
1166,10267,,PC,45h,NR,,8885523,Completed,First,36h,,45h,,,,,,
1167,10267,,PC,45h,NR,,11078134,Completed,First,,,45h,,,,,,
1168,10267,Adodero,PC,45h,NR,,189649,Completed,First,,,45h,,,,,,
1169,10267,Arkanthrall,PC,45h,NR,,43723,Completed,First,,"September 16, 2012",45h,,,,,,
1170,10267,AtomicParticle,PC,45h,NR,,6483165,Completed,First,37h 16m,"August 14, 2017",45h,,,,,,
1171,10267,Batch,PC,45h,NR,,1523723,Completed,First,,,45h,,,,,,
1172,10267,Bigu,PC,45h,100%,,2232944,Completed,First,,,45h,,,,,,
1173,10267,Claaaaaaaaws,PC,45h,NR,,681245,Completed,First,40h,"March 27, 2014",45h,,,,,,
1174,10267,DaDaChuck,PC,45h,NR,,11066136,Completed,First,32h,"January 15, 2020",45h,,,,,,
1175,10267,DarthGibblet,PC,45h,80%,,44567,Completed,First,,"April 13, 2013",45h,,,,,,
1176,10267,Private,PC,45h,NR,,937804,Completed,First,,"January 14, 2014",45h,,,,,,
1177,10267,Dre23,PC,45h,NR,,4350415,Completed,First,,"February 18, 2017",45h,,,,,,
1178,10267,Elegance,PC,45h,NR,,10732891,Completed,First,,"January 02, 2017",45h,,,,,,
1179,10267,EnlightenedShrub,PC,45h,NR,,3897804,Completed,First,,"December 15, 2016",45h,,,,,,
1180,10267,Enreyha,PC,45h,NR,,6199567,Completed,First,35h,"May 02, 2018",45h,,,,,,
1181,10267,FlashheadX,PC,45h,NR,,874178,Completed,First,,"January 05, 2014",45h,,,,,,
1182,10267,Gutek,PC,45h,80%,,6868552,Completed,First,,2016,45h,,,,,,
1183,10267,Igorth85,PC,45h,NR,,3946909,Completed,First,,,45h,,,,,,
1184,10267,Private,PC,45h,90%,,3551426,Completed,Replay,,"May 24, 2016",45h,,,,,,
1185,10267,Jinkzu,PC,45h,NR,,1462346,Completed,First,,"June 26, 2015",45h,,,,,,
1186,10267,Joemoe117,PC,45h,NR,,7433194,Completed,First,35h,"November 12, 2018",45h,,60h,,,,
1187,10267,KardaxZaya,PC,45h,NR,,11097863,Completed,First,,"January 08, 2020",45h,,,,,,
1188,10267,Kilrathi,PC,45h,70%,It felt like 30 hours.,532686,Completed,First,,,45h,,,,,,
1189,10267,Private,PC,45h,NR,,779305,Completed,First,40h,,45h,,,,,,
1190,10267,Luke_Mugen,PC,45h,90%,,483291,Backlog Completed,First,,"July 22, 2016",45h,,,4h /,,,
1191,10267,Mandulum,PC,45h,100%,"Fantastic RPG, one of my favorites.",319900,Completed,First,,"October 30, 2008",45h,,,,,,
1192,10267,Miikue,PC,45h,NR,,10602119,Completed,First,35h,"December 16, 2019",45h,,60h,,,,
1193,10267,Mondo,PC,45h,90%,,249947,Completed,First,,,45h,,,,,,
1194,10267,MonkeyDog911,PC,45h,NR,,1502913,Completed,First,,"July 19, 2015",45h,"The game is kind of poorly designed, lots of backtracking. Still it's lots of fun.",,,,,
1195,10267,Nyard,PC,45h,70%,,1882814,Completed,First,,"August 18, 2015",45h,,,,,,
1196,10267,Private,PC,45h,NR,,5486044,Completed,First,,"December 19, 2017",45h,,,,,,
1197,10267,Pradeep0110,PC,45h,NR,,8170259,Completed,First,,"January 31, 2019",45h,,,,,,
1198,10267,Rltm,PC,45h,NR,,10685752,Completed,First,,"December 29, 2019",45h,,,,,,
1199,10267,Sankt_Magni,PC,45h,NR,,11025269,Completed,First,,"February 20, 2020",45h,,,,,,
1200,10267,SchnitzlXXL,PC,45h,NR,,4520353,Completed,Replay,35h,"June 02, 2017",45h,,60h,,,,
1201,10267,Stake,PC,45h,90%,,267414,Completed,First,,"April 20, 2013",45h,,,,,,
1202,10267,StinkyWeez,PC,45h,NR,,874554,Completed,First,,"June 30, 2014",45h,,,,,,
1203,10267,ThunderGT,PC,45h,NR,Completed everything except some missions in the first chapter,3377216,Completed,First,,"August 30, 2016",45h,,,,,,
1204,10267,Private,PC,45h,NR,,1238899,Completed,First,,"March 11, 2015",45h,,,,,,
1205,10267,WilkZnika,PC,45h,100%,,317159,Completed,First,40h,"July 07, 2013",45h,,55h,,,,
1206,10267,ZombieSalad,PC,45h,NR,,5271241,Completed,First,,"November 05, 2017",45h,,,,,,
1207,10267,adicool00,PC,45h,90%,,7233520,Completed,First,,"October 12, 2018",45h,,,,,,
1208,10267,Private,PC,45h,100%,,507839,Completed,First,41h,,45h,,,,,,
1209,10267,bamboebos,PC,45h,NR,,2379959,Completed,First,,"January 08, 2016",45h,,,,,,
1210,10267,blood,PC,45h,90%,,41882,Completed,First,,,45h,,,,,,
1211,10267,bookaholic,PC,45h,NR,,3432943,Completed,First,,,45h,,,,,,
1212,10267,dargron,PC,45h,90%,,10908755,Completed,First,,"February 08, 2020",45h,,,,,,
1213,10267,eliasbakhos,PC,45h,NR,,3391319,Completed,First,,"September 04, 2012",45h,,,,,,
1214,10267,fk1999,PC,45h,NR,,6860748,Completed,First,,"August 17, 2018",45h,,,,,,
1215,10267,gnrgui,PC,45h,80%,,227973,Completed,First,,,45h,,,,,,
1216,10267,Private,PC,45h,NR,,6163792,Completed,First,,,45h,,,,,,
1217,10267,hugsythe,PC,45h,100%,,5916585,Replay Completed,Replay,,"March 05, 2018",45h,,,,,,
1218,10267,hydrosung,PC,45h,70%,,1333346,Completed,First,,"May 06, 2015",45h,,,,,,
1219,10267,Private,PC,45h,NR,,1336102,Completed,First,,"May 12, 2017",45h,,,,,,
1220,10267,orangejuicejosh,PC,45h,80%,,4321582,Completed,First,,,45h,,,,,,
1221,10267,pomeroya,PC,45h,NR,,10949505,Completed,First,,"February 07, 2020",45h,,,,,,
1222,10267,ramer84,PC,45h,80%,,429039,Completed,First,,,45h,,,,,,
1223,10267,rjwest0004,,45h,NR,,129835,Completed,First,,"June 12, 2012",45h,,,,,,
1224,10267,schizo,PC,45h,90%,,333191,Completed,First,,,45h,,,,,,
1225,10267,Private,PC,45h,100%,,13209,Completed,First,,"November 27, 2011",45h,,,,,,
1226,10267,tenebrarum,PC,45h,80%,,10785254,Completed,First,35h,"June 15, 2019",45h,,63h 31m,,,,
1227,10267,yarriofultramar,PC,45h,NR,,1278269,Completed,First,,"March 25, 2015",45h,,,,,,
1228,10267,zelenyzidan,PC,45h,90%,,3037053,Replay Completed,Replay,,"April 01, 2020",45h,,,,,,
1229,10267,Private,PC,45h,NR,,6517314,Completed,First,,"November 25, 2016",45h,,,,,,
1230,10267,Titaniumgamer,PC,45h 06m,NR,,1301231,Completed,First,,"May 03, 2015",45h 06m 40s,,,,,,
1231,10267,Bozboy,PC,45h 07m,80%,"Main story on normal difficulty, did all but one side quest",9549772,Completed,First,,"September 07, 2019",45h 07m,,,,,,
1232,10267,Sindenization,PC,45h 07m,NR,,1153070,Completed,First,,"January 29, 2015",45h 07m,,,,,,
1233,10267,silow,PC,45h 12m,80%,,10914563,Completed,First,33h 12m 12s,"January 13, 2020",45h 12m 12s,,,,,,
1234,10267,mockery,PC,45h 12m,NR,"Most stuff in main game, none of the extra adventures.",8605051,Completed,First,,"April 12, 2019",45h 12m 52s,,,,,,
1235,10267,,PC,45h 15m,NR,,1688731,Completed,First,,,45h 15m,,,,,,
1236,10267,,PC,45h 15m,NR,,7406501,Completed,First,,,45h 15m,,,,,,
1237,10267,martan,PC,45h 30m,100%,,1831516,Completed,First,,"October 30, 2007",45h 30m,,,,,,
1238,10267,mayumichi,PC,45h 30m,NR,,6279209,Completed,First,,"May 22, 2018",45h 30m,,,,,,
1239,10267,pasel,PC,45h 30m,100%,,111405,Completed,First,,,45h 30m,,,,,,
1240,10267,F4UST,PC,45h 40m,NR,,3853627,Completed,First,,,45h 40m,,,,,,
1241,10267,CrazyCatman,PC,45h 43m,NR,,4305493,Completed,First,,"February 05, 2017",45h 43m,,,,,,
1242,10267,TheNamelessOne,PC,45h 46m,90%,,3552480,Completed,First,,"October 26, 2010",45h 46m,,,,,,
1243,10267,cupiditas,PC,45h 48m,NR,,3010961,Completed,First,,"May 25, 2016",45h 48m,,,,,,
1244,10267,PantsofFire,PC,45h 49m,80%,,11931090,Completed,First,,"June 16, 2020",45h 49m,,,,,,
1245,10267,R4nd0m,PC,45h 52m,90%,,5804074,Completed,First,,,45h 52m,,,,,,
1246,10267,apocc,PC,45h 53m,80%,,2092015,Completed,Replay,,,45h 53m,,,,,,
1247,10267,Batziy,PC,45h 56m,NR,,6215084,Completed,First,,"January 04, 2018",45h 56m,,,,,,
1248,10267,Private,PC,45h 58m,NR,,3599682,Completed,First,,"November 09, 2016",45h 58m,,,,,,
1249,10267,,PC,46h,NR,,1382841,Completed,First,,,46h,,,,,,
1250,10267,,PC,46h,NR,Enhanced Edition,1479008,Completed,First,,,46h,,,,,,
1251,10267,,PC,46h,NR,,2820357,Completed,First,,,46h,,,,,,
1252,10267,,PC,46h,NR,,3837854,Completed,First,,,46h,,,,,,
1253,10267,,PC,46h,NR,Missed turning in 1-2 quests. May have added just a little more time if I'd bothered.,4854867,Completed,First,,,46h,,,,,,
1254,10267,,PC,46h,NR,,8559269,Completed,First,,,46h,,,,,,
1255,10267,,PC,46h,NR,,8834623,Completed,First,36h 01m,,46h,,,,,,
1256,10267,,PC,46h,NR,,10861769,Completed,First,,,46h,,,,,,
1257,10267,,PC,46h,NR,,11364489,Completed,First,,,46h,,,,,,
1258,10267,,PC,46h,NR,,11804048,Completed,First,,,46h,,,,,,
1259,10267,,PC,46h,NR,,11821634,Completed,First,,,46h,,,,,,
1260,10267,Alex5101,PC,46h,NR,,6684894,Completed,First,,,46h,,,,,,
1261,10267,Daw8ID,PC,46h,90%,,10454459,Completed,First,,"November 19, 2019",46h,,,,,,
1262,10267,Helifino,PC,46h,NR,,4154277,Completed,First,,,46h,,,,,,
1263,10267,Historia,PC,46h,50%,,2857430,Completed,First,,,46h,,,,,,
1264,10267,Private,PC,46h,NR,,5779193,Completed,First,,"February 03, 2018",46h,,,,,,
1265,10267,Kvesthet,PC,46h,NR,,11066301,Completed,First,,"February 28, 2020",46h,,,,,,
1266,10267,Malgon3DR,PC,46h,NR,,257788,Completed,First,,"April 09, 2013",46h,,,,,,
1267,10267,Nazarius,PC,46h,70%,,11252466,Completed,First,,"November 20, 2018",46h,,,,,,
1268,10267,Shef333,PC,46h,NR,,11473594,Completed,First,,"April 17, 2020",46h,,,,,,
1269,10267,Stratos,PC,46h,NR,,10923985,Completed,First,,,46h,,,,,,
1270,10267,SwitchVII,PC,46h,80%,,3184014,Completed,First,,"July 05, 2016",46h,,,,,,
1271,10267,TheStig,PC,46h,NR,,796738,Completed,First,,,46h,,,,,,
1272,10267,Tidus755,PC,46h,NR,,3438020,Completed,First,,,46h,,,,,,
1273,10267,alex26621,PC,46h,NR,,5320007,Completed,First,,,46h,,,,,,
1274,10267,fito_x3m,PC,46h,NR,,8722030,Completed,First,,"May 05, 2019",46h,,,,,,
1275,10267,Private,PC,46h,NR,,1416420,Completed,First,,,46h,,,,,,
1276,10267,knightsabez,PC,46h,80%,,1334325,Completed,First,,"January 22, 2016",46h,,,,,,
1277,10267,kogran,PC,46h,NR,,1155430,Completed,First,,,46h,,,,,,
1278,10267,mryuki,PC,46h,80%,,11613360,Completed,First,,"January 10, 2019",46h,,,,,,
1279,10267,Private,PC,46h,90%,,1392575,Completed,First,,"June 13, 2015",46h,,,,,,
1280,10267,nikopl,PC,46h,100%,,568395,Completed,First,,"January 11, 2014",46h,,,,,,
1281,10267,nsvalet,PC,46h,NR,,5692483,Completed,First,,"January 20, 2018",46h,,54h,,,,
1282,10267,siebek,PC,46h,100%,,556464,Completed,First,,"January 05, 2014",46h,,,,,,
1283,10267,styx971,PC,46h,90%,,1187266,Replay Completed,Replay,,"February 10, 2015",46h,replayed to make save for witcher 2 leading up to 3s release,,46h /,,,
1284,10267,tanwencooper,PC,46h,NR,,11474515,Completed,First,,"August 07, 2015",46h,,,,,,
1285,10267,telentis,PC,46h,NR,Didn't do most of the sidequests from Chapter 3 onwards.,1382228,Completed,First,,"June 26, 2015",46h,The fifth chapter and epilogue made me want to rip my own eyes out.,,,,,
1286,10267,theboost,PC,46h,90%,,3993010,Completed,First,,"February 14, 2017",46h,,,,,,
1287,10267,thepandanator21,PC,46h,NR,,898769,Completed,First,40h,"May 27, 2014",46h,,,,,,
1288,10267,xBamboozled_,PC,46h,NR,,6239385,Completed,First,,"May 13, 2018",46h,,,,,,
1289,10267,,PC,46h 03m,NR,,8138095,Completed,First,,,46h 03m,,,,,,
1290,10267,riquerico,PC,46h 10m,90%,,198528,Completed,First,,,46h 10m,,,,,,
1291,10267,Bauble,PC,46h 20m,NR,,2184746,Completed,First,,"October 08, 2019",46h 20m,,,,,,
1292,10267,sn255,PC,46h 23m,NR,,3414347,Completed,First,,,46h 23m,,,,,,
1293,10267,nicob87,PC,46h 25m,100%,,808027,Completed,First,,"July 15, 2014",46h 25m,,,,,,
1294,10267,goodlake,PC,46h 30m,NR,"Normal difficulty, completed nearly all quests.",4216749,Completed,First,,"March 21, 2017",46h 30m,,,,,,
1295,10267,LJgreentigers,PC,46h 31m,NR,,5755988,Completed,First,,"December 09, 2017",46h 31m 47s,,,,,,
1296,10267,SilentNightx,PC,46h 32m,NR,,7164333,Completed,First,,,46h 32m,,,,,,
1297,10267,NightHawk71,PC,46h 35m,100%,,1610411,Completed,First,,"March 23, 2011",46h 35m,,,,,,
1298,10267,csGDevil,PC,46h 38m,NR,,7269643,Completed,First,,"October 21, 2018",46h 38m,,,,,,
1299,10267,AllMadHere,PC,46h 44m,NR,,5231717,Completed,First,,"November 25, 2017",46h 44m,,,,,,
1300,10267,muccos,PC,46h 58m,80%,,8851877,Completed,First,,"July 11, 2016",46h 58m,,,,,,
1301,10267,,,47h,NR,,291722,Completed,First,,,47h,,,,,,
1302,10267,,,47h,NR,,361678,Completed,First,,,47h,,,,,,
1303,10267,,PC,47h,NR,,889053,Completed,First,,,47h,,,,,,
1304,10267,,PC,47h,NR,,2641692,Completed,First,,,47h,,,,,,
1305,10267,,PC,47h,NR,,2779886,Completed,First,,,47h,,,,,,
1306,10267,,PC,47h,NR,,3404957,Completed,First,,,47h,,,,,,
1307,10267,,PC,47h,NR,,6798578,Completed,First,,,47h,,,,,,
1308,10267,,PC,47h,NR,,7105733,Completed,First,,,47h,,,,,,
1309,10267,,PC,47h,NR,,7292611,Completed,First,35h,,47h,,,,,,
1310,10267,Private,PC,47h,NR,,6265726,Completed,First,,,47h,,,,,,
1311,10267,ApparatusUnearth,Mac,47h,NR,,1876420,Completed,First,,"September 28, 2015",47h,,,,,,
1312,10267,Dalunar,PC,47h,70%,,685690,Completed,First,,,47h,,,,,,
1313,10267,FakeKisser,PC,47h,NR,,96112,Completed,First,,,47h,,,,,,
1314,10267,FloriToDah,PC,47h,70%,,5359554,Completed,First,40h,"November 21, 2017",47h,,,,,,
1315,10267,Gwin,PC,47h,90%,,1257520,Completed,First,,"March 21, 2015",47h,,,,,,
1316,10267,HazzarD,PC,47h,NR,,2230,Completed,First,,,47h,,,,,,
1317,10267,Killrazy,PC,47h,NR,,488108,Completed,First,,"February 08, 2014",47h,,,,,,
1318,10267,Lecta,PC,47h,NR,,2875159,Completed,First,,"April 13, 2016",47h,,,,,,
1319,10267,Lusoras,PC,47h,NR,,1234469,Completed,First,,,47h,,,,,,
1320,10267,MadSexual,PC,47h,90%,,171602,Completed,First,,"May 21, 2013",47h,,,,,,
1321,10267,OldMartin,PC,47h,100%,Main story and some side quest,6300251,Playing Completed,First,,,47h,,,47h /,,,
1322,10267,Taskforce131,PC,47h,80%,,6518434,Completed,First,,2015,47h,,,,,,
1323,10267,TempeteJoachim,PC,47h,NR,,6391971,Completed,First,,"September 03, 2017",47h,,,,,,
1324,10267,bran98n,PC,47h,80%,,1988513,Completed,First,,"July 19, 2015",47h,,,,,,
1325,10267,esrobis,PC,47h,80%,,1382764,Completed,First,,"June 09, 2015",47h,,,,,,
1326,10267,fivetime,PC,47h,90%,,275357,Completed,First,,"May 29, 2013",47h,,,,,,
1327,10267,himalaya,PC,47h,NR,,4168171,Completed,First,,"January 10, 2016",47h,,,,,,
1328,10267,joval,PC,47h,70%,,1503979,Completed,Replay,,,47h,,,,,,
1329,10267,marfingman,PC,47h,80%,,8478048,Completed,First,,"March 15, 2019",47h,,,,,,
1330,10267,meatwadovich,PC,47h,NR,,6889856,Completed,First,,,47h,,,,,,
1331,10267,p3n3,PC,47h,80%,,9900,Completed,First,,,47h,,,,,,
1332,10267,yemors,PC,47h,NR,,901112,Completed,First,,,47h,,,,,,
1333,10267,EternalCr0w,PC,47h 02m,NR,,4457005,Completed,First,,,47h 02m,,,,,,
1334,10267,Michael3365,PC,47h 08m,NR,,4332798,Completed,First,,,47h 08m,,,,,,
1335,10267,,PC,47h 15m,NR,,10157914,Completed,First,,,47h 15m,,,,,,
1336,10267,apocc,PC,47h 16m,80%,,6129140,Completed,Replay,,,47h 16m,,,,,,
1337,10267,,PC,47h 20m,NR,,291757,Completed,First,,,47h 20m,,,,,,
1338,10267,denchique,PC,47h 20m,80%,,7938261,Completed,First,,"January 04, 2010",47h 20m,,,,,,
1339,10267,Private,PC,47h 29m,70%,"Did enough to get some quality armor & weapons, and made sure to finish all the interesting sidequests.",1647989,Completed,First,,"March 03, 2016",47h 29m,,,,,,
1340,10267,,PC,47h 30m,NR,,11120837,Completed,First,,,47h 30m,,,,,,
1341,10267,DarkApplesauce,PC,47h 30m,80%,Completed all side quests but wouldn’t call it 100% complete,7948269,Completed,First,,"January 04, 2019",47h 30m,,,,,,
1342,10267,Private,PC,47h 39m,100%,,5744090,Completed,First,,"February 07, 2018",47h 39m 21s,,,,,,
1343,10267,TehArtMonkey,PC,47h 41m,60%,,5264356,Completed,First,,November 2016,47h 41m,,,,,,
1344,10267,,PC,47h 43m,NR,,4375261,Completed,First,,,47h 43m,,,,,,
1345,10267,,PC,47h 48m,NR,,1331668,Completed,First,,,47h 48m,,,,,,
1346,10267,Private,PC,47h 49m,90%,,4722529,Completed,First,,June 2017,47h 49m,,,,,,
1347,10267,TimeTraveller264,PC,47h 54m,NR,,1626943,Completed,First,,,47h 54m,,,,,,
1348,10267,,,48h,NR,,291763,Completed,First,,,48h,,,,,,
1349,10267,,PC,48h,NR,,912541,Completed,First,,,48h,,,,,,
1350,10267,,PC,48h,NR,,951742,Completed,First,,,48h,,,,,,
1351,10267,,PC,48h,NR,"Many of the quests, but not all.",1154214,Completed,First,,,48h,,,,,,
1352,10267,,PC,48h,NR,,4257151,Completed,First,,,48h,,,,,,
1353,10267,,PC,48h,NR,Main + Most of side quests,6571340,Completed,First,,,48h,,,,,,
1354,10267,,PC,48h,NR,,6639687,Completed,Replay,,,48h,,,,,,
1355,10267,,PC,48h,NR,Did as many side quests as I could without looking everything up!,9132916,Completed,First,,,48h,,,,,,
1356,10267,Adam_ska,PC,48h,NR,,10272818,Completed,First,,"October 19, 2019",48h,,,,,,
1357,10267,Private,PC,48h,NR,"Did a very large chunk of all the side-quests, and a few of the add-on chapters.",118589,Completed,First,,"June 20, 2012",48h,,,,,,
1358,10267,Private,PC,48h,90%,,1183448,Completed,First,,"February 14, 2015",48h,,,,,,
1359,10267,Flame20,PC,48h,NR,,8517368,Completed,First,,"April 08, 2018",48h,,,,,,
1360,10267,Grawl,PC,48h,NR,,8507916,Completed,First,,"April 20, 2020",48h,,,,,,
1361,10267,Rill,PC,48h,NR,,1446641,Completed,First,,"February 20, 2017",48h,,,,,,
1362,10267,SAROMON,PC,48h,NR,,1886198,Completed,First,,"June 30, 2015",48h,,,,,,
1363,10267,Spooky60,PC,48h,NR,,7076804,Completed,First,,"September 18, 2018",48h,,,,,,
1364,10267,SquareEvan,PC,48h,90%,,505884,Backlog Completed,First,,"December 01, 2013",48h,,,,,,
1365,10267,butters,PC,48h,NR,,6089543,Completed,Replay,36h,,48h,,65h,,,,
1366,10267,durrukoyun,PC,48h,NR,,4121636,Completed,First,,"May 01, 2020",48h,,,,,,
1367,10267,Private,PC,48h,80%,,767020,Completed,First,,"June 09, 2017",48h,,,,,,
1368,10267,uinku,PC,48h,80%,Completed the game on medium difficulty and did almost all sidequests.,1006246,Completed,First,,"November 03, 2014",48h,Sided with the elves and Shani.,,,,,
1369,10267,wedieyounge,PC,48h,90%,,391849,Completed,First,,March 2012,48h,,,,,,
1370,10267,,PC,48h 04m,NR,,1357173,Completed,First,,,48h 04m,,,,,,
1371,10267,,PC,48h 05m,NR,,302592,Completed,First,,,48h 05m 03s,,,,,,
1372,10267,,PC,48h 20m,NR,,8166710,Completed,First,,,48h 20m,,,,,,
1373,10267,jrhood35,PC,48h 21m,90%,,494402,Completed,First,,"May 25, 2010",48h 21m,,,,,,
1374,10267,Uk0nVasara,PC,48h 24m,80%,,11768829,Completed,First,,"June 26, 2015",48h 24m,,,,,,
1375,10267,Stain,PC,48h 25m,NR,,3394995,Completed,Replay,,"September 04, 2016",48h 25m,,,,,,
1376,10267,Jezusoid,PC,48h 27m,90%,"medium difficulty, all sidequests complete",1107007,Completed,First,,"January 19, 2015",48h 27m 04s,,,,,,
1377,10267,bashynx,PC,48h 30m,80%,,10756617,Completed,First,,"January 27, 2020",48h 30m,2020 plan,,,,,
1378,10267,roushimsx,PC,48h 42m,NR,,42919,Completed,First,,"September 22, 2012",48h 42m,,,,,,
1379,10267,,PC,48h 48m,NR,,3802278,Completed,First,,,48h 48m,,,,,,
1380,10267,xa_chan,PC,48h 52m,80%,,5797269,Replay Completed,Replay,,"March 09, 2018",48h 52m 44s,,,48h 52m 44s /,,,
1381,10267,,PC,48h 57m,NR,,10951457,Completed,First,,,48h 57m 39s,,,,,,
1382,10267,,PC,49h,NR,,757517,Completed,First,,,49h,,,,,,
1383,10267,,PC,49h,NR,,1118269,Completed,First,,,49h,,,,,,
1384,10267,,PC,49h,NR,,2269004,Completed,First,,,49h,,,,,,
1385,10267,,Mac,49h,NR,,6167402,Completed,First,,,49h,,,,,,
1386,10267,,PC,49h,NR,,9014338,Completed,First,,,49h,,,,,,
1387,10267,Hakuberry,PC,49h,NR,,11894250,Completed,First,,"July 17, 2015",49h,,,,,,
1388,10267,Private,PC,49h,80%,,11032589,Completed,First,,"February 22, 2020",49h,,,,,,
1389,10267,Nicobade,PC,49h,80%,,9052671,Completed,First,,"June 29, 2019",49h,,,,,,
1390,10267,RobbyRock,PC,49h,NR,,5173499,Completed,First,,"September 30, 2018",49h,,,,,,
1391,10267,SirMalFet,PC,49h,100%,,20371,Completed,First,,"July 04, 2012",49h,,,,,,
1392,10267,TehOnlyNoob,PC,49h,NR,All side quests and possible romances,3274880,Completed,First,,"July 25, 2016",49h,,,,,,
1393,10267,XaNorek,PC,49h,80%,,4005523,Completed,First,,"February 01, 2017",49h,,,,,,
1394,10267,cerialthriller,PC,49h,90%,Did most of the quests I came across,1182004,Completed,First,,"February 08, 2015",49h,,,,,,
1395,10267,changeqe,PC,49h,NR,,4817634,Completed,First,,"July 26, 2017",49h,,,,,,
1396,10267,djmakz,PC,49h,100%,,30328,Completed,First,,,49h,,,,,,
1397,10267,ejhale,PC,49h,NR,,10960779,Completed,First,,"December 17, 2019",49h,,,,,,
1398,10267,idrumgood,PC,49h,90%,,638693,Completed,First,,"February 21, 2014",49h,,,,,,
1399,10267,kalaxdg,PC,49h,NR,,165221,Completed,First,,"November 29, 2013",49h,,,,,,
1400,10267,knalb,PC,49h,NR,,637829,Completed,First,,"June 10, 2012",49h,,,,,,
1401,10267,ldrr9866,PC,49h,NR,,9434592,Completed,First,,,49h,,,,,,
1402,10267,mvdev,PC,49h,NR,,1032258,Completed,First,,,49h,,,,,,
1403,10267,sp4c3d,PC,49h,60%,,751403,Completed,First,,"June 15, 2014",49h,,,,,,
1404,10267,thomazoPL,PC,49h,NR,,4954130,Completed,First,,2016,49h,,,,,,
1405,10267,vacendak,PC,49h,90%,,574773,Completed,First,,"November 16, 2013",49h,,,,,,
1406,10267,Seelad,PC,49h 07m,90%,Completed the game with majority quests (If not all) finished. Played the Enhanced Edition.,109608,Completed,First,,"January 02, 2013",49h 07m 24s,,,,,,
1407,10267,DVognild,PC,49h 14m,NR,,3126192,Completed,First,38h,"June 24, 2016",49h 14m,,,,,,
1408,10267,,,49h 15m,NR,The most amazing game I've ever played,291747,Completed,First,,,49h 15m,,,,,,
1409,10267,AddrRamones,PC,49h 20m,NR,,5917688,Completed,First,,,49h 20m 19s,,,,,,
1410,10267,arjungunner,PC,49h 26m,80%,Level 38 Witcher. Normal Difficulty. Did all quests except 3 glitched ones,1271375,Completed,First,,"April 28, 2015",49h 26m 21s,,,,,,
1411,10267,,PC,49h 30m,NR,,5702340,Completed,First,,,49h 30m,,,,,,
