,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Speedrun,Completionist,Co-Op,Progress
532,21248,Bioruebe,PC,40h,60%,,9434723,Completed,First,"August 23, 2019",,,40h,,,,
533,21248,Patola,Linux,40h,NR,,7993570,Completed,First,"December 08, 2018",,,40h,,,,
534,21248,Seroon,PC,40h,NR,Tracked time.,6948428,Completed,First,July 2015,,,40h,,,10h,
535,21248,Vileman,PC,40h,NR,,11779276,Completed,First,"May 18, 2020",,,40h,,,40h,
536,21248,cyberangel,PC,40h,NR,,4088663,Completed,First,"February 16, 2017",,,40h,,,,
537,21248,Private,PC,40h,80%,reg + true vault hunter mode,997985,Completed,First,"October 29, 2014",,,40h,,,,
538,21248,Private,PC,40h,NR,,3690749,Completed,First,"September 18, 2017",,,40h,,,,
539,21248,Private,PC,40h 25m,NR,,11120840,Completed,First,"March 08, 2020",,,40h 25m,,,,
540,21248,Private,PC,41h,NR,,3461380,Replay Completed,First,"January 24, 2017",,,41h,,,,5h 42m /
541,21248,ElNino202,PC,41h 58m,NR,,5180133,Completed,First,,,,41h 58m,,,,
542,21248,Santiago,PC,42h,70%,Main + Sides + True vault hunter mode + Ultimate vault hunter mode,9205032,Completed,First,"July 26, 2019",30h,,42h,,95h,,
543,21248,Tschupatschups,PC,42h,NR,,10667291,Completed,First,"September 29, 2017",,,42h,,,,
544,21248,MrTama,PC,43h,NR,,8128101,Completed,First,,,,43h,,,,
545,21248,liom911,PC,43h,NR,,11448291,Completed,First,"March 23, 2019",,,43h,,,,
546,21248,Politishin,PC,44h,70%,,6815079,Completed,First,"November 03, 2014",,,44h,,,,
547,21248,Rhythmicx,PC,44h,NR,,9270924,Completed,First,"November 09, 2017",,,44h,,,,
548,21248,Scrymer,PC,45h 48m,70%,,9091803,Completed,First,"September 14, 2015",,,45h 48m 32s,,,,
549,21248,Croaker,PC,45h 57m,NR,,4469416,Completed,First,,,,45h 57m,,,,
550,21248,RODILLATOR,PlayStation 3,46h 22m,80%,,2135053,Completed,First,"November 15, 2015",40h 54m,,46h 22m,,,,
551,21248,Private,PC,47h 54m,100%,,2182860,Completed Retired,First,"December 04, 2015",,,47h 54m 36s,,,,
552,21248,Jammy115,Xbox One,49h,NR,,4959986,Completed,First,"August 24, 2017",,,49h,,,,
553,21248,Viles,PC,49h,100%,,6313959,Completed,First,"May 28, 2018",,"Solo run with Nisha, completed most side missions, ended at level 29.",49h,,,,
554,21248,,Xbox One,49h 11m,NR,,6478108,Completed,First,,,,49h 11m,,,,
555,21248,Private,PC,50h,NR,,5283489,Completed,First,"November 07, 2017",,,50h,,,,
556,21248,netjeff,PC,50h,NR,,11427540,Completed,First,December 2014,,,50h,,,,
557,21248,teshia,PC,50h,80%,,2417459,Completed,First,"January 30, 2015",,,50h,,,,
558,21248,PreacherOfHell,Xbox One,50h 21m,NR,,3539504,Completed,First,"July 25, 2016",,,50h 21m,,,,
559,21248,,Xbox 360,50h 42m,NR,,1209066,Completed,First,,,,50h 42m 26s,,,,
560,21248,Choca,PC,51h 41m,60%,,4372400,Completed,First,"May 01, 2015",20h,,51h 41m,,,,
561,21248,ThatManInHat,PC,52h,NR,,11231444,Completed,First,"February 23, 2020",,,52h,,,,
562,21248,EntomaZeta,PC,53h,NR,,8584701,Completed,Replay,,,,53h,,,,
563,21248,tsmith18256,PC,55h 43m,80%,Main story + Claptastic Voyage DLC,2422845,Completed,First,"May 03, 2015",,,55h 43m,,,,
564,21248,LopperUK,PC,56h,80%,"Main campaign finished, all sidequests finished, all dlc quests finished",1800376,Completed,First,"April 08, 2015",,,56h,,,,
565,21248,Arieseb,PC,57h,NR,,7207059,Completed,First,,,,57h,,,,
566,21248,Beatles93,Xbox One,59h 33m,NR,"All Main, Side and DLC Missions Wilhelm Level 50 1235/1370 GS",3443943,Completed,First,"September 21, 2016",,,59h 33m,,,,
567,21248,GamerAim,Xbox One,59h 49m,90%,Time also includes nearly-completed playthroughs of both story DLC. I'm also a slow player and like to take my time.,2129681,Completed,First,"April 15, 2017",,,59h 49m 03s,,,,
568,21248,digitaltempest,PC,60h,70%,,4305010,Completed,First,"August 25, 2015",,,60h,,,,
569,21248,BigMoe333,Xbox One,62h,NR,,6243404,Completed,First,"October 09, 2018",,,62h,,,,
570,21248,DungeonDoll,PC,63h,NR,,7967723,Completed,Replay,,,,63h,,,,
571,21248,Risuron,PC,65h,NR,,5054389,Completed,First,"January 01, 2017",,,65h,,,,
572,21248,LeSchwab117,Xbox One,67h,70%,,2696802,Completed,First,,,,67h,,,,
573,21248,cschwabe117,Xbox One,67h,60%,,7520783,Completed,First,,,,67h,,,,
574,21248,Private,PC,70h,80%,,3716126,Completed,First,"December 05, 2016",,,70h,,,,
575,21248,Glammer,PC,75h,NR,,978624,Completed,First,"May 13, 2015",,,75h,,,,
576,21248,Pwncakes42,PC,75h,NR,,2585444,Completed,First,,,,75h,,,,
577,21248,gluetrout,PC,76h,70%,,2406307,Replay Completed,First,,,,76h,,,,81h 53m /
578,21248,Private,PC,15h 56m,NR,,6208281,Completed,First,,,,,,15h 56m,15h 56m,
579,21248,Gayfraud,PC,15h 57m,70%,"Co-opping with a friend on TVHM, second runthrough of all missions and content that we could find. Still too short.",1389789,Completed,First,"October 05, 2016",12h 29m 17s,,,,15h 57m 12s,,
580,21248,Tusk,PC,19h 22m,60%,3 player all quests,4795031,Completed,First,"July 21, 2017",,,,,19h 22m,,
581,21248,,PC,20h,NR,Main story + all side quests on Normal mode,979226,Completed,First,,,,,,20h,,
582,21248,,PC,20h,NR,,7574124,Completed,First,,13h,,16h,,20h,,
583,21248,Blizzard,PC,20h,NR,,10347602,Completed,First,"November 02, 2019",,,,,20h,,
584,21248,WiiWill,PC,20h,60%,,5700360,Completed,First,"February 13, 2018",,,,,20h,,
585,21248,Legendares,PC,21h 20m,70%,,8767909,Completed,First,"June 27, 2019",,,,,21h 20m 25s,,
586,21248,Patu,PC,24h,NR,,6453202,Completed,First,"June 22, 2018",,,,,24h,,
587,21248,esq373,PC,26h,90%,,1020026,Completed,First,"October 26, 2014",,,,,26h,,
588,21248,betrayer,Xbox 360,28h,80%,,986096,Completed,First,"October 19, 2014",,,,,28h,,
589,21248,bitemeblinky,PC,31h,90%,50 side missions and some at the end are pretty tedious.,990876,Completed,First,"October 23, 2014",,,,,31h,,
590,21248,OakenPants,PC,32h,80%,,1087358,Completed,Replay,"November 08, 2017",,,,,32h,,
591,21248,,PC,34h,NR,,1118959,Completed,First,,20h,,26h,,34h,,
592,21248,DrDoodle,PC,35h,NR,,8521348,Completed,Replay,"November 25, 2018",10h,,16h,,35h,,
593,21248,hollrob,PlayStation 3,35h 33m,90%,,1021632,Completed,First,"November 11, 2014",17h 33m 15s,,,,35h 33m,,
594,21248,SarcasmAbound,PlayStation 3,36h 10m,80%,50th Platinum trophy,1047878,Completed Retired,First,"February 21, 2015",16h 08m 25s,,18h 58m 17s,,36h 10m 14s,,
595,21248,Mlkael,Xbox One,39h,90%,,8589369,Completed,First,"April 22, 2019",,,,,39h,40h,
596,21248,Subaris,PC,39h,NR,,8467215,Completed,First,"March 15, 2019",,,,,39h,,
597,21248,alpharoot,Linux,40h,NR,,3916172,Completed,First,"January 14, 2017",,,,,40h,,
598,21248,Private,PC,41h 32m,NR,,987709,Completed,First,"November 16, 2014",,,,,41h 32m 51s,,
599,21248,JLP101,PC,42h 50m,80%,,10878434,Completed,First,"January 22, 2019",,,,,42h 50m,,
600,21248,Caretoffel,PC,44h,NR,,3252626,Completed,First,"July 23, 2016",,,,,44h,,
601,21248,vankasteelj,PC,46h 40m,NR,,5691678,Completed,First,,,,,,46h 40m,,
602,21248,bilu,PC,49h 01m,100%,all side missions,2745546,Completed,First,"September 06, 2017",,,,,49h 01m 04s,,
603,21248,Exeloxs666,PC,50h,NR,,8818687,Playing Completed,First,,,,,,50h,,120h /
604,21248,etali_16,PC,50h,70%,,7600586,Completed,First,"December 03, 2018",20h,,35h,,50h,,
605,21248,jadrianr,PC,50h,70%,,7545797,Completed,First,"November 28, 2018",,,,,50h,,
606,21248,Private,PC,52h,NR,,1260573,Completed,First,,,,,,52h,,
607,21248,wraithtitans,PlayStation 3,53h 30m,NR,,10713992,Completed,First,"December 31, 2019",,,,,53h 30m,,
608,21248,Private,PC,53h 47m,NR,"3 WT (UVHM), all quest in each WT, 65lvl",5174285,Completed,First,"October 14, 2017",,,,,53h 47m 24s,,
609,21248,AlexQuayle,PC,54h,NR,,11418354,Completed,First,"June 16, 2018",,,,,54h,,
610,21248,,PC,54h 30m,NR,I did it while looking for every loot I could get. Completed the main story and all the optional missions!,9454777,Completed,First,,,,,,54h 30m,,
611,21248,ManaphyNatu,PC,56h,NR,,2170516,Completed,First,"November 29, 2015",,,,,56h,,
612,21248,Private,PC,57h,70%,,11455483,Completed Retired,First,,,,,,57h,,
613,21248,curios_bear_15,PC,57h 06m,NR,,11854048,Completed,First,"October 21, 2017",,,,,57h 06m,,
614,21248,gss89,PC,57h 54m,80%,All missions on Normal mode + all missions on True Vault Hunter mode (except raid boss and two small side missions),993838,Completed,First,,,,31h 58m 13s,,57h 54m 05s,,
615,21248,Azezal,PC,60h,80%,,6504386,Completed,First,"November 17, 2017",,,,,60h,,
616,21248,Joshster_1,PlayStation 3,60h,80%,,3566161,Completed,First,"October 30, 2014",12h,,20h,,60h,,
617,21248,SoyaEau,PC,61h,NR,,10784385,Completed,First,"June 09, 2018",18h,,30h,,61h,,
618,21248,VoodooIT,PC,63h,70%,Two playthroughs. Beat it on Normal and True Vault Hunter Mode.,1037834,Completed,First,"January 24, 2015",,,,,63h,,
619,21248,Sparell,PC,65h 28m,NR,,5850172,Completed,First,"July 27, 2016",,,,,65h 28m,,
620,21248,live4truths,PC,67h,90%,,9158309,Completed,First,"July 14, 2019",,,,,67h,,
621,21248,4nDr3,PC,69h 15m,NR,,8022335,Completed,First,,,,,,69h 15m,,
622,21248,tstddj,PC,72h,80%,,5571637,Completed,First,"January 02, 2018",,,,,72h,,
623,21248,Bilou,PC,76h,NR,,9661106,Completed,First,"September 15, 1993",,,,,76h,,
624,21248,Private,PC,76h,60%,,7269487,Completed,First,"October 16, 2018",,,27h,,76h,,
625,21248,Private,PC,83h,60%,"All achievements, Good amount of legends, multiple characters max level",9680021,Completed,First,2015,,,,,83h,,
626,21248,dt126,PC,83h,NR,,10301863,Completed,First,"December 11, 2019",,,,,83h,,
627,21248,,PC,85h,NR,,5877520,Completed,First,,,,,,85h,,
628,21248,tso184,PC,86h 31m,80%,,2754949,Completed,First,"January 08, 2020",,,,,86h 31m,,
629,21248,Santiago,PC,95h,70%,Main + Sides + True vault hunter mode + Ultimate vault hunter mode,9205032,Completed,First,"July 26, 2019",30h,,42h,,95h,,
630,21248,Shade_of_Fire,Xbox One,96h 14m,80%,,5254614,Completed,First,"November 02, 2017",,,,,96h 14m,,
631,21248,Aergis,PC,102h,NR,,5381436,Completed,Replay,"November 26, 2017",,,,,102h,,
632,21248,Private,PC,110h,NR,,1382500,Completed,First,"February 06, 2015",,"All 3 modes,Side quests and DLC done.",,,110h,110h,
633,21248,,PlayStation 3,115h 10m,NR,,1260883,Completed,First,,20h 30m,,,,115h 10m,,
634,21248,Chronoja,PC,118h 18m,80%,"Fairly ""inaccurate"" time, all achievements but includes time taking a character through UVHM and farming etc.",1246411,Completed,First,"September 23, 2016",,45.6 hours total = 22.5 hours = TVHM,23h 06m,,118h 18m,,
635,21248,toazters,Xbox 360,145h,NR,,9242574,Completed,Replay,"March 19, 2019",,,,,145h,,
636,21248,KubaSypka,PC,4h 30m 01s,NR,,8695156,Playing Completed,First,"May 01, 2019",7h 30m 01s,,12h 53m 01s,4h 30m 01s,,,
637,21248,Historia,PC,23m,70%,,2877773,Completed,First,,,,,,,23m,
638,21248,LzxrdK,PC,7h,60%,Completed all main and side quests except for the H0N3Y B0T and Holodome Badass wave.,8804365,Completed,First,"March 24, 2020",,84% Achievements.,38h 49m,,,6h 50m,
639,21248,Tyrc,Xbox One,7h,NR,,4695432,Completed,First,,,,,,,7h 10m 35s,
640,21248,,Xbox One,7h,NR,so good,3682641,Completed,First,,14h 24m 51s,,,,,7h 20m 08s,
641,21248,,PC,8h,NR,,2834570,Completed,First,,10h 30m,,,,,8h 15m,
642,21248,fenque,PC,8h,NR,,990730,Completed,First,"October 24, 2014",,,,,,8h 40m 30s,
643,21248,kikiokyo,PC,9h,NR,,7375925,Completed Retired,First,,,,25h,,,9h,
644,21248,SCWynette,PC,9h,60%,,8667409,Completed,Replay,"September 17, 2019",,,,,,9h 30m,
645,21248,Seroon,PC,10h,NR,Tracked time.,6948428,Completed,First,July 2015,,,40h,,,10h,
646,21248,DevoidLazarus,PC,11h,70%,,8510144,Completed,First,"March 24, 2019",,,11h,,,11h,
647,21248,slickochet,PC,11h,NR,Mostly main story missions only. 2 player co-op.,2643536,Completed,First,"February 24, 2016",,,,,,11h,
648,21248,,PC,12h,NR,,4907306,Completed,First,,12h,,,,,12h,
649,21248,dj244,PC,12h,NR,,982630,Completed,First,"October 18, 2014",,We just did main quests and few background quests with high EXP reward. We ended around 26level. Boooring. :'(,,,,12h,
650,21248,pykes,PC,12h,NR,,11396463,Completed,First,"April 09, 2020",,,,,,12h 27m 20s,
651,21248,,PC,12h,NR,,8973295,Completed,First,,12h 30m,,,,,12h 30m,
652,21248,BigFoot17,PC,12h,60%,,11787099,Completed,First,"May 07, 2020",12h 30m,,,,,12h 30m,
653,21248,TheBeardedUnicorn,PC,12h,NR,,8766804,Completed,First,"May 09, 2019",,,,,,12h 42m,
654,21248,Nanakix,PC,13h,70%,,12026746,Completed,First,"June 17, 2020",,,,,,12h 48m,
655,21248,jean013,PC,13h,NR,,8663233,Completed,First,"April 23, 2019",13h,,,,,13h,
656,21248,Klashik,PC,13h,70%,,5612134,Completed,First,"February 15, 2018",,,,,,13h 06m,
657,21248,Maesimt,PC,14h,80%,,4803459,Completed,First,"July 21, 2017",,,,,,14h,
658,21248,,PC,15h,NR,,9667858,Completed,First,,15h,,,,,15h,
659,21248,jaayvazian,PC,15h,NR,,1265713,Completed,First,,,,,,,15h 43m,
660,21248,Private,PC,16h,NR,,6208281,Completed,First,,,,,,15h 56m,15h 56m,
661,21248,Jandern,PC,16h,60%,,5782879,Completed,First,"February 05, 2018",16h,,,,,16h,
662,21248,jakomocha,PC,16h,NR,,1286075,Completed,First,"April 29, 2015",,,16h,,,16h,
663,21248,snakeheads,PC,16h,NR,,5659248,Completed,First,"January 13, 2018",,,,,,16h 22m 31s,
664,21248,MiSP,PC,18h,NR,,1026757,Completed,First,"January 03, 2015",,,,,,18h 32s,
665,21248,MiSP,PC,18h,NR,,1205658,Completed,Replay,"March 30, 2015",,,,,,18h 34m 48s,
666,21248,Amsekal,PC,19h,NR,,10864324,Completed,First,"January 23, 2020",19h,,,,,19h,
667,21248,Kvesthet,PC,19h,NR,,6172293,Completed,First,"April 25, 2018",,,19h,,,19h,
668,21248,NeoJ,PC,19h,60%,,977858,Completed,First,"November 02, 2014",,,,,,19h 36m 20s,
669,21248,Suryansh9,PC,20h,NR,,9386528,Completed,First,,,,20h,,,20h,
670,21248,Private,PC,21h,NR,,6339374,Completed,First,"January 21, 2018",,,,,,21h 13m,
671,21248,TheDeadQuacker,PC,22h,80%,,11493366,Completed,First,"April 13, 2020",,,,,,22h 30m,
672,21248,,PC,23h,NR,,5571629,Completed,First,,,,23h,,,23h,
673,21248,,PC,23h,NR,Only missing ~10 quests,971163,Completed,First,,,,23h 15m,,,23h 15m,
674,21248,stojkke,PC,24h,NR,,11898481,Completed,First,"June 03, 2020",,,,,,24h 30m,
675,21248,,PlayStation 4,25h,NR,,3690661,Completed,First,,,,25h,,,25h,
676,21248,sawdustprophet,PC,27h,NR,,980433,Completed,First,"November 03, 2014",,,,,,27h 23m 28s,
677,21248,Private,Xbox One,27h,NR,,2139529,Replay Completed,First,"November 25, 2015",,,,,,27h 28m,
678,21248,Stibo,PC,28h,70%,,10998677,Completed,First,"January 10, 2015",,,28h,,,28h,
679,21248,Private,PC,28h,NR,,10762419,Completed,First,,,,,,,28h,
680,21248,SirSaucypants,PC,29h,70%,,4045291,Completed,First,"January 16, 2019",,,28h 55m,,,28h 55m,
681,21248,,PC,30h,NR,,9242660,Completed,First,,,,30h,,,30h,
682,21248,PedAngle,Xbox One,31h,50%,"Main quest + Claptastic voyage, split-screen",8867427,Completed,First,"July 10, 2019",,,,,,30h 59m,
683,21248,Private,PC,31h,NR,Main Story + Side Quests,3367326,Completed,First,"January 16, 2016",19h,,31h 02m,,,31h 02m,
684,21248,Aethereal,PC,32h,NR,,9696576,Completed,First,"September 21, 2019",,,32h,,,32h,
685,21248,Private,PC,32h,NR,,11152774,Completed,First,"July 07, 2018",,,32h 30m,,,32h 30m,
686,21248,Hyperlord,PC,34h,NR,,5967179,Completed,First,,,,,,,34h,
687,21248,aLeafyBug,PC,34h,80%,,976643,Completed,First,"March 18, 2015",,Co-operatively with a friend we completed all side missions and were at level 29 at end of game.,,,,34h,
688,21248,Degeto,PC,34h,70%,,4033342,Completed,First,,,,,,,34h 13m,
689,21248,determinasian,PC,35h,NR,,1374569,Completed,First,"June 06, 2015",,,,,,35h,
690,21248,,PC,36h,NR,,3270104,Completed,First,,,,36h,,,36h,
691,21248,Mlkael,Xbox One,40h,90%,,8589369,Completed,First,"April 22, 2019",,,,,39h,40h,
692,21248,Vileman,PC,40h,NR,,11779276,Completed,First,"May 18, 2020",,,40h,,,40h,
693,21248,Myrhial,PC,41h,90%,,2320038,Completed,First,"May 05, 2016",,,,,,40h 58m,
694,21248,Private,Xbox One,62h,NR,,4443730,Completed,First,"May 18, 2017",,,25h,,,62h 03m,
695,21248,Private,PC,110h,NR,,1382500,Completed,First,"February 06, 2015",,"All 3 modes,Side quests and DLC done.",,,110h,110h,
