,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,100% Speedrun,Progress
1352,5304,jacds,PC,4h,90%,,1246667,Completed,First,2013,4h,,,,,,
1353,5304,jacku1100,PC,4h,80%,,6790817,Completed Retired,First,"December 30, 2017",4h,,,,,,
1354,5304,jakeakatheone,PlayStation 3,4h,NR,,11351223,Completed,First,"August 09, 2016",4h,,,,,,
1355,5304,jiayejoe,Xbox One,4h,NR,,3976318,Completed,First,"July 01, 2016",4h,,,,,,
1356,5304,jimtaco,,4h,80%,,425863,Completed,First,"September 27, 2013",4h,,,,,,
1357,5304,joao1105,PC,4h,NR,,4544312,Completed,First,"January 08, 2017",4h,,,,,,
1358,5304,johan1014,PC,4h,NR,,7937517,Completed,First,"January 01, 2019",4h,,,,,,
1359,5304,josu91,PC,4h,NR,,4299553,Completed,First,"March 10, 2020",4h,,,,,,
1360,5304,justineade,Xbox 360,4h,NR,,1411393,Completed,First,"April 24, 2013",4h,,,,,,
1361,5304,k1rdy,PC,4h,NR,,8100179,Completed,First,"September 17, 2016",4h,,,,,,
1362,5304,kariyanine,Xbox One,4h,100%,,9206426,Replay Completed,Replay,"April 22, 2015",4h,,,,,,
1363,5304,kevon24,PlayStation 3,4h,80%,,11960265,Completed,First,"June 11, 2020",4h,,,,,,
1364,5304,Private,PC,4h,NR,,1666559,Completed,First,,4h,,,,,,
1365,5304,kirstyalu,PC,4h,70%,,6835970,Completed,First,"August 14, 2018",4h,,,,,,
1366,5304,lauren,Mac,4h,NR,,3884999,Completed,First,,4h,,,,,,
1367,5304,lliuttuk,PC,4h,90%,,5367005,Completed,Replay,"May 23, 2017",4h,,,,,,
1368,5304,ltilev22,PC,4h,70%,,3809470,Completed,First,,4h,,,,,,
1369,5304,ltrujillo4,PC,4h,100%,,5468753,Completed,First,"December 15, 2017",4h,,,,,,
1370,5304,malco,PC,4h,NR,,158088,Completed,First,"September 19, 2012",4h,,,,,,
1371,5304,marcinse,PC,4h,NR,,987236,Completed,First,"October 21, 2014",4h,,,,,,
1372,5304,mathaius18,PC,4h,NR,,4119302,Completed,First,"February 26, 2017",4h,,,,,,
1373,5304,mauhlin12,PlayStation 4,4h,80%,,3658393,Completed,First,"March 18, 2016",4h,,,,,,
1374,5304,mbagely,PC,4h,NR,,3006605,Completed,First,"March 24, 2015",4h,,,,,,
1375,5304,mcbaws,PC,4h,80%,,9017790,Completed,First,"July 08, 2019",4h,,,,,,
1376,5304,mcikes,PlayStation 3,4h,70%,,51780,Completed,First,"April 08, 2013",4h,,,,,,
1377,5304,mcsquib377,PC,4h,NR,,3133287,Completed,First,"June 25, 2012",4h,,,,,,
1378,5304,michaelbeck27,PlayStation Vita,4h,70%,,553383,Completed,First,"January 25, 2014",4h,,,,,,
1379,5304,mndlika,PC,4h,NR,,9506672,Completed,First,"October 24, 2019",4h,,,,,,
1380,5304,Private,PC,4h,70%,,1096287,Completed,First,"February 24, 2014",4h,,,,,,
1381,5304,mrjamierocks,PC,4h,NR,,900474,Completed,First,"August 18, 2013",4h,,,,,,
1382,5304,mvdev,PC,4h,NR,,1032247,Completed,First,,4h,,,,,,
1383,5304,nachodorche,PC,4h,100%,,369725,Completed,First,"November 30, 2011",4h,,12h,,,,
1384,5304,Private,PC,4h,NR,,6252343,Replay Completed,Replay,,4h,,,,,,
1385,5304,nixx1338,PlayStation 3,4h,NR,,219819,Completed,First,"January 04, 2013",4h,,,,,,
1386,5304,notsofaroff,PC,4h,NR,,3845809,Completed,First,"October 30, 2012",4h,,,,,,
1387,5304,nuktedanakil,PC,4h,NR,,8824992,Completed,First,"June 21, 2018",4h,,,,,,
1388,5304,Private,PC,4h,NR,,2922959,Completed,First,,4h,,,,,,
1389,5304,oklaonion,PC,4h,NR,,5512564,Completed,First,"January 01, 2018",4h,,,,,,
1390,5304,oleksabalancer,PC,4h,NR,,8749539,Completed,First,"May 10, 2019",4h,,,,,,
1391,5304,Private,PC,4h,NR,,8325867,Completed,First,"February 21, 2019",4h,,,,,,
1392,5304,Private,PC,4h,NR,,4018865,Completed,First,"February 05, 2017",4h,,,,,,
1393,5304,pheonixal,PC,4h,NR,,10427873,Completed,First,"November 16, 2019",4h,,,,,,
1394,5304,pictones,PC,4h,NR,,10318363,Completed,First,"October 28, 2019",4h,,,,,,
1395,5304,piousapostasy,PC,4h,70%,,590132,Completed,First,,4h,,,,,,
1396,5304,ploplyguy,PC,4h,NR,,766992,Completed,First,"June 21, 2014",4h,,,,,,
1397,5304,prezzey,Xbox 360,4h,60%,Raptr doesn't track playtime very precisely :X,47851,Completed,First,,4h,,,,,,
1398,5304,professorirony,Xbox 360,4h,NR,,3267975,Completed,First,"July 29, 2010",4h,,,,,,
1399,5304,psychobolt,PC,4h,NR,,1670253,Completed,First,"August 16, 2015",4h,,,,,,
1400,5304,purplebubblegum,PC,4h,NR,,316497,Completed,First,"October 21, 2012",4h,,,,,,
1401,5304,quangito,PC,4h,90%,,6863042,Completed,First,"August 17, 2018",4h,,,,,,
1402,5304,quazarjim,,4h,NR,,164164,Completed,First,"August 15, 2012",4h,,,,,,
1403,5304,rabbitSong,PC,4h,100%,,3968420,Completed,First,"July 02, 2014",4h,,,,,,
1404,5304,raegazel,PlayStation 3,4h,50%,,3078769,Completed,First,"March 12, 2014",4h,,,,,,
1405,5304,rafaelg1402,Linux,4h,80%,,6912199,Completed,First,"August 26, 2018",4h,,,,,,
1406,5304,raptor0999,PC,4h,90%,,9195103,Completed,First,"July 21, 2019",4h,,,,,,
1407,5304,renzoe,Nintendo Switch,4h,80%,,8314940,Completed,First,"August 27, 2019",4h,,,,,,
1408,5304,Private,PC,4h,NR,,10519147,Completed,First,"December 01, 2019",4h,,,,,,
1409,5304,romancook,PC,4h,40%,,1070041,Completed,First,"December 20, 2014",4h,,,,,,
1410,5304,rresko66,Xbox 360,4h,100%,,400790,Completed,First,"September 05, 2013",4h,,,,,,
1411,5304,rusocabron,PC,4h,80%,,2471967,Completed,First,"June 09, 2014",4h,,,,,,
1412,5304,rweisse,Xbox 360,4h,NR,,369714,Completed,First,,4h,,,,,,
1413,5304,ryuson2000,PC,4h,NR,,9006900,Completed,First,"June 20, 2019",4h,,,,,,
1414,5304,sawta,PC,4h,NR,Kind of borning,803107,Completed,First,,4h,,,,,,
1415,5304,scriptjunkie,PC,4h,NR,,315515,Completed,First,"July 07, 2013",4h,,,,,,
1416,5304,sensualettuce,PC,4h,NR,,4002320,Completed,First,"February 02, 2017",4h,,,,,,
1417,5304,sergio1526,PC,4h,80%,,3894388,Completed,First,,4h,,,,,,
1418,5304,shanesw,PC,4h,90%,,480609,Completed,First,,4h,,,,,,
1419,5304,shinbun,PC,4h,60%,,4678361,Completed Retired,First,"July 21, 2018",4h,,,,,,
1420,5304,shiuan,PC,4h,80%,,2901316,Completed,First,"April 24, 2013",4h,,,,,,
1421,5304,skrtbruenchen,PlayStation 4,4h,90%,,5741184,Completed,First,"March 24, 2017",4h,,,,,,
1422,5304,soilworker7,PC,4h,NR,,735378,Completed,First,,4h,,,,,,
1423,5304,sriramatrix,PC,4h,NR,,8163544,Completed,First,,4h,,,,,,
1424,5304,Private,PlayStation 3,4h,90%,,7753842,Completed,First,,4h,,,,,,
1425,5304,subcanguro,PC,4h,NR,,10837835,Completed,First,2018,4h,,,,,,
1426,5304,thepunkface,PC,4h,70%,,11385372,Completed,First,,4h,,,,,,
1427,5304,theworstplayer,Mac,4h,NR,,144662,Completed,First,"July 02, 2012",4h,,,,,,
1428,5304,thomaas23,PlayStation 3,4h,80%,,244443,Completed,First,"March 27, 2013",4h,,,,,,
1429,5304,towers3,PC,4h,NR,,4418996,Completed,First,"May 23, 2018",4h,,,,,,
1430,5304,tyhk,PC,4h,70%,,388397,Completed,First,"September 25, 2013",4h,,,,,,
1431,5304,tyros540,PC,4h,NR,,101988,Completed,First,"April 22, 2013",4h,,,,,,
1432,5304,vcv_varella,PC,4h,70%,,1060321,Completed,First,,4h,,,,,,
1433,5304,weaponx95,Android,4h,80%,,4698865,Completed,First,,4h,,,,,,
1434,5304,Private,PC,4h,80%,,556418,Playing Completed,First,"January 05, 2014",4h,,,,,,4h /
1435,5304,xsuffer,PC,4h,70%,,3731713,Completed,First,"December 07, 2016",4h,,,,,,
1436,5304,z13dr1ch,PC,4h,NR,,89955,Completed,First,,4h,,,,,,
1437,5304,zuw13,PlayStation 4,4h,NR,,4892813,Completed,First,"September 19, 2015",4h,4h 30m,,,,,
1438,5304,Sodgim,PC,4h 01m,NR,,935133,Completed,First,"August 02, 2010",4h 01m,,,,,,
1439,5304,andymaster01,PC,4h 01m,90%,,6014,Completed,First,"August 02, 2012",4h 01m,,,,,,
1440,5304,BlacknFish,PC,4h 02m,70%,,4736873,Completed,First,"July 11, 2017",4h 02m,,,,,,
1441,5304,maniccomputer,PC,4h 02m,80%,,3362422,Completed,First,"May 16, 2015",4h 02m,,,,,,
1442,5304,urguru,PC,4h 02m,40%,,4719357,Completed,First,,4h 02m,,,,,,
1443,5304,IceHole,Xbox 360,4h 03m,70%,,11482218,Completed,First,"January 10, 2017",4h 03m,,,,10.01.2017 - 10.01.2017,,
1444,5304,eXpertiz,PC,4h 03m,NR,Main story,10453314,Completed,First,,4h 03m,,,,,,
1445,5304,zrizvi,Xbox 360,4h 03m,100%,Died....alot!,26092,Playing Completed,First,"August 15, 2012",4h 03m,,,,,,
1446,5304,Private,PC,4h 04m,90%,,1360169,Completed,First,"May 25, 2015",4h 04m,,,,,,
1447,5304,Gollex,PC,4h 05m,NR,,3763213,Completed,First,"December 13, 2016",4h 05m,,,,,,
1448,5304,Jordan_DWB,PC,4h 05m,60%,,691947,Completed,First,"April 09, 2014",4h 05m,,,,,,
1449,5304,LucasTiridath,PC,4h 05m,NR,,1942194,Completed,First,"October 12, 2015",4h 05m,,,,,,
1450,5304,danprince10,PC,4h 05m,NR,,3635879,Completed,First,"November 18, 2016",4h 05m,,,,,,
1451,5304,MissMokushiroku,PC,4h 06m,70%,,475006,Completed,First,"November 11, 2013",4h 06m,,,,,,
1452,5304,Troyo,PC,4h 06m,90%,,5531902,Completed,First,"December 28, 2017",4h 06m,,,,,,
1453,5304,aragonsr,PC,4h 06m,80%,,218266,Completed,First,"January 06, 2013",4h 06m,,,,,,
1454,5304,markort147,PC,4h 06m,NR,,4407898,Completed,First,"May 09, 2017",4h 06m,,,,,,
1455,5304,ramenpoodle,PC,4h 06m,80%,,118907,Completed,First,"June 30, 2012",4h 06m,,,,,,
1456,5304,ravna,PC,4h 06m,90%,,411205,Completed,First,"November 23, 2012",4h 06m,,,,,,
1457,5304,sirkarlf,PC,4h 06m,80%,,626450,Completed,First,"March 11, 2013",4h 06m,,,,,,
1458,5304,vevezo,PC,4h 07m,NR,,1670848,Completed,First,,4h 07m,,,,,,
1459,5304,SSGGambit,Xbox One,4h 08m,NR,,6718305,Completed,First,"July 31, 2018",4h 08m,,,,,,
1460,5304,DragoMuseveni,PC,4h 09m,70%,,78860,Completed,First,,4h 09m,,,,,,
1461,5304,,PC,4h 10m,NR,,11046221,Completed,First,,4h 10m,,,,,,
1462,5304,Filledwithstraw,PC,4h 10m,70%,,126573,Completed,First,"June 08, 2012",4h 10m,,,,,,
1463,5304,Respomar,PlayStation 4,4h 10m,70%,Took turns with a friend on their PS4,7515396,Completed,First,2017,4h 10m,,,,,,
1464,5304,grodoboldo,Mac,4h 10m,80%,,316067,Completed,First,"July 22, 2012",4h 10m,,,,,,
1465,5304,proglynn,PlayStation 3,4h 10m,90%,,326571,Completed,First,"July 15, 2013",4h 10m,,,,,,
1466,5304,starfighter_pilot,PC,4h 10m,70%,,1079829,Completed,First,"October 17, 2013",4h 10m,,,,,,
1467,5304,Private,PC,4h 10m,NR,,9385691,Completed,First,"September 27, 2013",4h 10m,,,,,,
1468,5304,nicktmills,PC,4h 10m,90%,,1265570,Completed,First,"January 25, 2015",4h 10m 10s,,,,,,
1469,5304,Private,PlayStation 4,4h 10m,70%,,4537689,Completed,First,"February 03, 2017",4h 10m 15s,,,,,,
1470,5304,Private,PC,4h 12m,100%,,3161455,Completed,First,"July 02, 2016",4h 12m,,,,,,
1471,5304,xherbanax,PC,4h 12m,90%,,5356294,Completed,First,"March 29, 2019",4h 12m,,,,,,
1472,5304,Private,PC,4h 12m,NR,,3523428,Completed,First,"November 16, 2011",4h 12m 44s,,,,,,
1473,5304,,PC,4h 13m,NR,,288328,Completed,First,,4h 13m 23s,,,,,,
1474,5304,Ribikka,PC,4h 14m,70%,,7053264,Completed,First,"May 01, 2019",4h 14m,,,,,,
1475,5304,killthespares,PC,4h 14m,NR,,6614045,Completed,First,"July 06, 2018",4h 14m,,,,,,
1476,5304,Buggi,PC,4h 15m,70%,"4/13 achievements; had to see walkthrough in chapters 4,35,36.",11492312,Completed,First,"April 19, 2020",4h 15m,,,,,,
1477,5304,Starforsaken,PlayStation Vita,4h 15m,NR,,1318397,Completed,First,,4h 15m,,,,,,
1478,5304,fazi0,PC,4h 15m,NR,,4777474,Completed,First,,4h 15m,,,,,,
1479,5304,frodo2397,PC,4h 15m,NR,,10940337,Completed,First,"May 14, 2019",4h 15m,,,,,,
1480,5304,,PC,4h 18m,NR,,288307,Completed,First,,4h 18m,,,,,,
1481,5304,aleclair,PC,4h 18m,NR,,2530922,Completed,First,"February 06, 2016",4h 18m,,,,,,
1482,5304,,Linux,4h 20m,NR,,3435342,Completed,First,,4h 20m,,,,,,
1483,5304,,PC,4h 20m,NR,,5806963,Completed,First,,4h 20m,,,,,,
1484,5304,,PC,4h 20m,NR,,8696711,Completed,First,,4h 20m,,,,,,
1485,5304,LeftHandedMatt,PC,4h 20m,70%,,3285292,Completed,First,"August 05, 2016",4h 20m,,,,,,
1486,5304,Lgalkis,Xbox One,4h 20m,NR,,6600403,Completed,First,"July 16, 2018",4h 20m,,,,,,
1487,5304,Ragnaroek,PC,4h 20m,90%,,3678706,Completed,First,"October 22, 2017",4h 20m,,,,,,
1488,5304,Thrawn4,PC,4h 20m,70%,,3461907,Completed,First,"September 27, 2016",4h 20m,,,,,,
1489,5304,tiagotempera,PlayStation 4,4h 20m,80%,,10308355,Completed,First,"October 26, 2019",4h 20m,,,,,,
1490,5304,Aquarium78,PC,4h 21m,80%,,5227538,Completed,First,"November 30, 2011",4h 21m,,,,,,
1491,5304,Jacub,Xbox One,4h 21m,100%,,6315293,Completed,First,,4h 21m,,,,,,
1492,5304,RDx_Zealot,Xbox One,4h 22m,NR,,3881927,Completed,First,"November 26, 2016",4h 22m,,,,,,
1493,5304,Ruruja,PC,4h 23m,NR,,1660527,Completed,First,,4h 23m,,,,,,
1494,5304,Private,PC,4h 23m,NR,,10734834,Completed,First,"November 03, 2013",4h 23m,,,,,,
1495,5304,Private,PlayStation Vita,4h 23m,NR,,7069988,Completed,First,"April 02, 2014",4h 23m 55s,,,,,,
1496,5304,Private,PC,4h 24m,NR,,3477124,Completed,First,"May 02, 2016",4h 24m,,,,,,
1497,5304,SpaceEquilibrium,PC,4h 24m,80%,"Some tricky bits but mostly a clean playthrough, of story only. Could shave a fair bit of time off this. 31% achievement",3235451,Completed,First,"July 23, 2016",4h 24m,,,,"Maybe go back for more achievements. Although no ""nice"" ones.",,
1498,5304,veeX,PC,4h 24m,60%,,4994289,Completed,First,"June 21, 2016",4h 24m,,,,,,
1499,5304,zcapshaw,PC,4h 24m,100%,,71657,Completed,First,,4h 24m,,,,,,
1500,5304,,PC,4h 25m,NR,,6361023,Completed,First,,4h 25m,,,,,,
1501,5304,,Xbox One,4h 25m,NR,,6389377,Completed,First,,4h 25m,,,,,,
1502,5304,khaleesigaming,PC,4h 25m,NR,,11259385,Completed,First,,4h 25m,,,,,,
1503,5304,smudo,PC,4h 25m,NR,,3781,Completed,First,,4h 25m,,,,,,
1504,5304,Zombieset,PC,4h 26m,70%,,3281931,Completed,Replay,"August 02, 2016",4h 26m,,,,,,
1505,5304,DerekCroswhite,PC,4h 27m,100%,,7287945,Completed,First,"October 20, 2018",4h 27m,,,,,,
1506,5304,Lecta,PC,4h 27m,NR,,3411864,Completed,First,"August 24, 2016",4h 27m,,,,,,
1507,5304,Scoby125,PC,4h 27m,NR,,11190224,Completed,First,"September 11, 2014",4h 27m,,,,,,
1508,5304,xylotism,PC,4h 27m,NR,,337891,Completed,First,"October 21, 2012",4h 27m,,,,,,
1509,5304,Zithlos,PC,4h 28m,80%,,67766,Completed,First,,4h 28m,,,,,,
1510,5304,Private,PC,4h 30m,NR,,7171477,Completed,First,"October 03, 2018",4h 30m,,,,,,
1511,5304,Deedledev94,PlayStation 4,4h 30m,NR,,4208197,Completed,First,,4h 30m,,,,,,
1512,5304,Ghasfarost,PlayStation Vita,4h 30m,NR,,864268,Completed,First,"August 19, 2016",4h 30m,,,,,,
1513,5304,Jules_333,PC,4h 30m,NR,,1175051,Completed,First,"April 05, 2014",4h 30m,,,,,,
1514,5304,Private,PC,4h 30m,NR,,11594518,Completed,First,"April 28, 2020",4h 30m,,,,,,
1515,5304,Noopinho,Xbox One,4h 30m,NR,,4823080,Completed,First,,4h 30m,,,,,,
1516,5304,Quietlyinpublic,PC,4h 30m,NR,,403700,Completed,First,"September 08, 2013",4h 30m,,,,,,
1517,5304,StEvil3000,PC,4h 30m,100%,,3973102,Completed,Replay,,4h 30m,,,,,,
1518,5304,Synecdoche,PC,4h 30m,NR,,799371,Completed,First,"January 14, 2012",4h 30m,,,,,,
1519,5304,Tonokai,PC,4h 30m,NR,,9375432,Completed,First,"August 16, 2019",4h 30m,,,,,,
1520,5304,bart_collins,PC,4h 30m,80%,,3334934,Completed,First,"August 15, 2016",4h 30m,,,,,,
1521,5304,cityheadache,PC,4h 30m,100%,,415227,Completed,First,"September 16, 2013",4h 30m,5h,,,,,
1522,5304,coreninsin95,Nintendo Switch,4h 30m,NR,,6534709,Completed,First,"July 05, 2018",4h 30m,,,,,,
1523,5304,darkjuanfra,PC,4h 30m,NR,,6298455,Completed,First,,4h 30m,,,,,,
1524,5304,Private,PC,4h 30m,80%,,6506598,Completed,First,"April 12, 2018",4h 30m,,,,,,
1525,5304,Private,Mac,4h 30m,NR,,406940,Completed,First,,4h 30m,,,,,,
1526,5304,Private,PC,4h 30m,90%,,178499,Completed,First,"September 19, 2012",4h 30m,,,,,,
1527,5304,Private,Xbox 360,4h 30m,70%,,372211,Completed,First,"November 05, 2011",4h 30m,,,,,,
1528,5304,pdrowfz,PC,4h 30m,80%,,249651,Completed,First,"March 16, 2013",4h 30m,,,,,,
1529,5304,r10fc,Xbox 360,4h 30m,NR,,132842,Completed,First,"June 15, 2012",4h 30m,,,,,,
1530,5304,shaun8pickles,PC,4h 30m,NR,,119456,Completed,First,"May 27, 2013",4h 30m,,,,,,
1531,5304,yoppe,PC,4h 30m,100%,,231340,Completed,First,"January 08, 2013",4h 30m,,,,,,
1532,5304,RODILLATOR,Xbox 360,4h 31m,90%,,2922202,Completed,First,"April 11, 2016",4h 31m,,,,,,
1533,5304,bradgy,Linux,4h 33m,80%,,4450307,Completed,First,"May 19, 2017",4h 33m 02s,,,,,,
1534,5304,Private,PlayStation 3,4h 34m,NR,,1003024,Completed,First,"November 16, 2014",4h 34m 12s,,,,,,
1535,5304,dorath20,Xbox One,4h 35m,80%,,4303960,Completed,First,"April 12, 2017",4h 35m,,,,,,
1536,5304,Moodefy,PC,4h 36m,NR,,11370240,Completed,First,"January 17, 2017",4h 36m,,,,,,
1537,5304,SnakeTigre,PC,4h 36m,NR,,5440538,Completed,First,,4h 36m,,,,,,
1538,5304,Private,PC,4h 36m,100%,,5175212,Completed,Replay,,4h 36m,,,,,,
1539,5304,holuntron,PC,4h 36m,80%,,70011,Completed,First,"June 22, 2012",4h 36m,,,,,,
1540,5304,Private,PC,4h 37m,70%,Rating: 7.5/10,6870558,Completed,First,"August 14, 2019",4h 37m,,,,,,
1541,5304,DivineKataroshie,PC,4h 38m,90%,,5968680,Completed,First,"March 13, 2018",4h 38m 50s,,,,,,
1542,5304,B4sketC4se,PC,4h 39m,100%,,9060677,Completed,First,"June 30, 2019",4h 39m,,,,,,
1543,5304,pro5,PC,4h 39m,70%,,2424417,Completed,First,"April 28, 2016",4h 39m,,,,,,
1544,5304,Private,Mac,4h 40m,90%,,423718,Completed,First,,4h 40m,,,,,,
1545,5304,ward,PC,4h 40m,NR,,2497633,Completed,First,"November 09, 2015",4h 40m,,,,,,
1546,5304,zyrkan,PC,4h 41m,NR,,6365155,Completed,First,"August 04, 2011",4h 41m,,,,,,
1547,5304,McCarthy1992,PC,4h 42m,NR,,3295180,Completed,First,,4h 42m,,,,,,
1548,5304,Reestbeast,Xbox One,4h 44m,90%,,3450037,Completed,First,,4h 44m,,,,,,
1549,5304,Kreize,PC,4h 44m,50%,,8445409,Completed,First,"March 11, 2019",4h 44m 51s,,,,,,
1550,5304,,PC,4h 45m,NR,,288345,Completed,First,,4h 45m,,,,,,
1551,5304,,PC,4h 45m,NR,,7370761,Completed,First,,4h 45m,,,,,,
1552,5304,grankhan,Xbox One,4h 45m,60%,,5391121,Completed,First,"November 27, 2017",4h 45m,,,,,,
1553,5304,ThomasE,PlayStation 4,4h 46m,70%,,8917966,Completed,First,"June 12, 2019",4h 46m,,,,,,
1554,5304,the_one_b,PC,4h 46m,90%,,6322753,Completed,First,"November 13, 2017",4h 46m,,,,,,
1555,5304,renegademrp,Xbox One,4h 47m,NR,,3850432,Completed,First,"June 18, 2018",4h 47m 21s,,,,,,
1556,5304,Borafil,PC,4h 48m,90%,,42777,Completed,First,,4h 48m,,,,,,
1557,5304,Lizak3,Linux,4h 48m,60%,,3278049,Completed,First,"March 15, 2018",4h 48m,5h 15m,,,,,
1558,5304,Tectrinket,PC,4h 48m,80%,,1161672,Completed,First,"July 16, 2013",4h 48m,,,,,,
1559,5304,mustawd,PC,4h 48m,NR,,9102223,Completed,First,"February 14, 2019",4h 48m,,,,,,
1560,5304,Nixed242,Xbox One,4h 50m,NR,,3084995,Completed,First,"October 02, 2016",4h 50m,,,,,,
1561,5304,BruceL337,PlayStation Vita,4h 51m,NR,,3417639,Completed,First,"June 25, 2017",4h 51m,,,,,,
1562,5304,HighOverseer,Xbox One,4h 51m,70%,,6441986,Completed,First,"June 14, 2016",4h 51m,,,,,,
1563,5304,Rhinne,PC,4h 51m,80%,,873717,Completed,First,"July 18, 2014",4h 51m,,,,,,
1564,5304,Jolric,PC,4h 52m,NR,,6986934,Completed,First,"December 01, 2012",4h 52m,,,,,,
1565,5304,Private,PC,4h 53m,NR,,11601575,Completed,First,"December 12, 2019",4h 53m,,,,,,
1566,5304,brianpo,PlayStation 4,4h 54m,100%,,3805110,Completed,First,"December 25, 2016",4h 54m 28s,,,,,,
1567,5304,Emiliogre,Xbox One,4h 58m,80%,,3700366,Completed,First,"December 01, 2016",4h 58m,,,,,,
1568,5304,,PC,4h 59m,NR,,3921769,Completed,First,,4h 59m,,,,,,
1569,5304,,PC,5h,NR,,288309,Completed,First,,5h,,,,,,
1570,5304,,PC,5h,NR,,288311,Completed,First,,5h,,,,,,
1571,5304,,PC,5h,NR,Played without haste to inhale the atmosphere.,288324,Completed,First,,5h,,,,,,
1572,5304,,,5h,NR,,288331,Completed,First,,5h,,,,,,
1573,5304,,PC,5h,NR,,463884,Completed,First,,5h,,,,,,
1574,5304,,PC,5h,NR,,3993062,Completed,First,,5h,,,,,,
1575,5304,,PC,5h,NR,,6484408,Completed,First,,5h,,,,,,
1576,5304,,PlayStation 4,5h,NR,,6880682,Completed,First,,5h,,,,,,
1577,5304,,PlayStation 4,5h,NR,,10714829,Completed,First,,5h,,,,,,
1578,5304,,PC,5h,NR,,12046281,Completed,First,,5h,,,,,,
1579,5304,Antares_gamer,PC,5h,NR,,11317283,Completed,First,"June 06, 2017",5h,,,,,,
1580,5304,Private,PC,5h,40%,,2173739,Completed,First,,5h,,,,,,
1581,5304,BobSOTB,PlayStation Vita,5h,NR,,8804348,Completed,First,"May 17, 2019",5h,,,,5 hours over several weeks as I don't get much time to game! Had to resort to YouTube a few times to get through. I'm sure I could do it much quicker if I had time for a second play :),,
1582,5304,BozeSG,PC,5h,NR,,126380,Completed,First,"June 08, 2012",5h,,,,,,
1583,5304,Cimento,PC,5h,80%,,5615197,Completed,First,2014,5h,,,,,,
1584,5304,Cintrisax,PC,5h,NR,,11158115,Completed,First,"August 24, 2019",5h,,,,,,
1585,5304,Cohobin,PC,5h,NR,,1038012,Completed,Replay,"November 17, 2014",5h,,8h,,,,
1586,5304,DanCantGame,Nintendo Switch,5h,NR,,8591550,Completed,First,"April 09, 2019",5h,,,,,,
1587,5304,Private,Xbox 360,5h,80%,,5576013,Completed,First,,5h,,,,,,
1588,5304,Dark_Avenged,PC,5h,NR,,767019,Completed,First,"June 20, 2014",5h,,,,,,
1589,5304,DeadParrot,PC,5h,NR,,6600405,Completed,First,"November 01, 2017",5h,,,,,,
1590,5304,DrSenpai,PC,5h,NR,,2865972,Completed,First,"April 16, 2016",5h,5h 50m 02s,,,,,
1591,5304,Errise,PC,5h,100%,,1128139,Completed,First,"January 16, 2015",5h,,,,,,
1592,5304,Fifstar,PC,5h,80%,,164298,Completed,First,"November 19, 2013",5h,,,,,,
1593,5304,GarthVader,PC,5h,90%,,4248894,Completed,First,"December 15, 2011",5h,,,,,,
1594,5304,Gladi88,PC,5h,NR,,8109551,Completed,First,"January 03, 2017",5h,,,,Normal.,,
1595,5304,Glenn0025,PC,5h,NR,,212054,Completed,First,"January 04, 2013",5h,,,,,,
1596,5304,Hellzinho,PC,5h,80%,,10488805,Completed,First,"October 26, 2019",5h,,,,,,
1597,5304,HenryVIIII,PC,5h,80%,,1465452,Completed,First,"July 11, 2014",5h,,,,,,
1598,5304,Hesho17,PlayStation 3,5h,80%,,1780595,Completed,First,"September 07, 2015",5h,,,,,,
1599,5304,Private,PC,5h,90%,,248185,Completed,First,,5h,,,,,,
1600,5304,JordanMagnuson,PC,5h,NR,,1875672,Completed,First,"October 26, 2015",5h,,,,,,
1601,5304,JoseSLD,PlayStation 3,5h,80%,,7840137,Custom List Completed,First,"July 27, 2017",5h,,,,,,5h /
1602,5304,KFattahi,PlayStation 4,5h,60%,,11334955,Completed,First,"June 06, 2018",5h,,,,,,
1603,5304,Madai,PC,5h,70%,,4676324,Completed,First,"January 18, 2017",5h,,,,,,
1604,5304,MrReebo,PC,5h,80%,,598602,Completed,First,"May 31, 2020",5h,,,,,,
1605,5304,MucknFuddle,PlayStation 4,5h,NR,,11217512,Completed,First,"October 04, 2019",5h,,,,,,
1606,5304,Mutabor,PC,5h,NR,,1854812,Completed,First,"December 14, 2013",5h,,,,,,
1607,5304,Mutabor,PC,5h,90%,,2010750,Completed,First,"November 29, 2013",5h,,,,,,
1608,5304,Nexy,PC,5h,NR,,1134984,Completed,First,"January 19, 2015",5h,,,,,,
1609,5304,Norgtm,PC,5h,NR,,6861081,Completed,First,"August 17, 2018",5h,,,,,,
1610,5304,OleBaba,PC,5h,70%,,6444618,Completed,First,"June 14, 2017",5h,,,,,,
1611,5304,OneCrazyCanuck,Xbox 360,5h,NR,,4118822,Completed,First,"February 26, 2017",5h,7h,,,,,
1612,5304,Private,PC,5h,NR,,1776198,Completed,First,"September 06, 2017",5h,,6h,,,,
1613,5304,Quofum,PC,5h,NR,,11607610,Completed,First,"April 30, 2020",5h,,,,,,
1614,5304,Private,PC,5h,80%,,569162,Completed,First,"June 14, 2012",5h,,,,,,
1615,5304,RandomHero82,PC,5h,NR,,4481014,Completed,First,"May 25, 2017",5h,,,,,,
1616,5304,RebelliousRam,PC,5h,NR,,3549744,Completed,First,2014,5h,,,,,,
