,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Vs.,Progress,100% Speedrun
489,57506,siwy102,PlayStation 4,25h 13m,NR,,11565820,Completed,First,"May 27, 2020",,25h 13m,,,,,
490,57506,CorporateGamer,Xbox One,25h 35m,90%,,11517723,Completed,First,"April 12, 2020",,25h 35m,,,,,
491,57506,,PC,26h,NR,Main Story + Majority of extra content,11214944,Completed,First,,,26h,,,,,
492,57506,Farhord,PC,26h,NR,,11710365,Completed,First,"May 11, 2020",,26h,,,,,
493,57506,Private,PC,26h,NR,,11931891,Completed,First,"June 16, 2020",,26h,,,,,
494,57506,Private,PC,26h,NR,,11339385,Completed,First,"March 22, 2020",,26h,,,,,
495,57506,,PC,27h,NR,,11688150,Completed,First,,,27h,,,,,
496,57506,Private,PC,27h,NR,,11202629,Completed,First,"April 10, 2020",,27h,,,,,
497,57506,purpleurchin,PC,27h,NR,,9410259,Completed,First,"March 30, 2020",22h,27h,,,,,
498,57506,Technochips,PC,27h 21m,NR,"100%'d every single levels. Including unlocking every toys, musics, codex, and getting all Fortress of Doom unlockables.",11371746,Playing Completed,First,"March 22, 2020",19h,27h 21m 40s,,,,27h 21m 40s /,
499,57506,JackOfNoTrades,PC,28h,NR,,11513020,Completed,First,"May 11, 2020",,28h,,,,,
500,57506,onionpai,PC,28h,90%,"Nightmare: All Toys, Cheats, Music, only missing mastery checks on 2 weapon upgrades. Probably lots of AFK time.",11330453,Completed,First,"April 03, 2020",,28h,,,,,
501,57506,AnalogStack,Xbox One,28h 02m,90%,Main Story and nearly every collectible,11289047,Completed,First,"April 14, 2020",,28h 02m 42s,,,,,
502,57506,Cyrbeast,PC,29h,90%,,11339918,Completed,First,"April 04, 2020",,29h,,,,,
503,57506,PeReC,PC,29h,NR,,11623544,Completed,First,"April 11, 2020",,29h,,,,,
504,57506,volrath50,PC,29h,100%,Nearly 100% complete - all but a few secrets unlocked,11522186,Completed,First,"April 21, 2020",,29h,,,,,
505,57506,zeky28,PC,29h,90%,,11232603,Completed,First,"March 25, 2020",,29h,,,,,
506,57506,DkryptX3,PC,29h 22m,NR,"Includes going after weekly challenges, going back for unlockables, ultra-nightmare difficulty.",11243510,Completed,First,"April 06, 2020",,29h 22m 40s,,,,,
507,57506,freylock,PC,30h,90%,"All single player achievements except ""Running up the High Score""",11778871,Completed,First,"May 18, 2020",,30h,,,,,
508,57506,spatialllama,PC,30h,70%,Found most secrets,11329907,Completed,First,"April 03, 2020",,30h,,"First playthrough, played mostly on Ultra-Violence, while hunting for secrets.",,,
509,57506,NBDanTE,PlayStation 4,30h 50m,80%,Ultra Violent,11247677,Completed,First,"March 25, 2020",,30h 50m,,,,,
510,57506,cyrano84,PC,31h,NR,,11328351,Completed,First,"April 03, 2020",,31h,,,,,
511,57506,Callibso,PC,31h 30m,NR,,11877361,Completed,First,"May 28, 2020",,31h 30m,,,,,
512,57506,materialbreaker,PC,32h,NR,,11374592,Completed,First,"April 07, 2020",,32h,,,,,
513,57506,Consili,PC,33h,NR,,11314135,Completed,First,"April 01, 2020",,33h,,,,,
514,57506,TomLinper,PC,34h,NR,,11287979,Completed,First,"March 29, 2020",,34h,,,,,
515,57506,erdnuss,PC,34h,NR,,11221094,Completed,First,"April 05, 2020",,34h,,,,,
516,57506,sosia07,PC,34h,NR,,11328549,Completed,First,"April 02, 2020",,34h,,,,,
517,57506,Private,PC,35h,NR,,11267651,Completed,First,"April 12, 2020",,35h,,,,,
518,57506,Viles,PC,42h,90%,,11527619,Completed,First,"April 24, 2020",,42h,,,,,
519,57506,Camisado,PC,43h,90%,"all toys, chest codes, codexes and slayer gates",11801527,Completed,First,"May 16, 2020",,43h,,,,,
520,57506,psyduck94,PC,46h 56m,NR,,12015621,Completed,First,"June 16, 2020",,46h 56m,,,,,
521,57506,AndrewMarshall94,PC,73h 20m,NR,,11253986,Completed,First,"May 18, 2020",,73h 20m,,,,,
522,57506,Thraesheios,PC,14h 55m,100%,"Collected and unlocked everything. 'Hurt me plenty' difficulty, maybe a higher difficulty would take some extra time.",11230048,Completed,First,"March 24, 2020",,,14h 55m,,,,
523,57506,,PC,15h,NR,"With reading everything, backtracking and replaying levels for 100%",11213291,Completed,First,,,,15h,,,,
524,57506,SuperSocks7,PlayStation 4,15h 22m,90%,,11638999,Completed,First,"April 02, 2020",,,15h 22m,,,,
525,57506,SeraphGamer,PlayStation 4,15h 27m,NR,Not including platinum trophy simply because I don't play this online,11860686,Completed,First,"May 29, 2020",,14h 05m 28s,15h 27m 54s,,,,
526,57506,,PC,15h 50m,NR,,11245518,Completed,First,,,,15h 50m,,,,
527,57506,Basorakel,PC,16h,NR,,11686972,Completed,Replay,"May 09, 2020",,,16h,,,,
528,57506,Crothyk,PC,16h,90%,,11749191,Completed,First,"May 15, 2020",,,16h,,,,
529,57506,LeToothpick,PC,16h,90%,,11259124,Completed,First,"March 26, 2020",10h,12h,16h,,,,
530,57506,bigbadpig91,PC,16h,90%,,11681639,Completed,First,"April 05, 2020",,,16h,,,,
531,57506,teom4n,PC,16h,NR,,11555404,Completed,First,"April 25, 2020",,,16h,,,,
532,57506,valero,PlayStation 4,16h 30m,90%,100%,11264610,Completed,First,"March 29, 2020",,,16h 30m,,,,
533,57506,Applebrap,PC,17h,NR,,11249718,Completed,First,"March 25, 2020",,,17h,,,,
534,57506,Hakuto,PC,17h,NR,"Ultra-Violence, 100% everything (No Multiplayer achievements)",11283877,Completed,First,"March 28, 2020",,,17h,,,,
535,57506,,PC,17h 30m,NR,,11589821,Completed,First,,,,17h 30m,,,,
536,57506,mb031,PC,17h 30m,NR,,11589832,Completed,First,"April 03, 2020",,,17h 30m,,,,
537,57506,,PC,18h,NR,,11212876,Completed,First,,,,18h,,,,
538,57506,,PC,18h,NR,,11237595,Completed,First,,,,18h,,,,
539,57506,Hyrul,PC,18h,90%,,11126935,Completed,First,"March 23, 2020",,15h,18h,,,,
540,57506,mixabuben,PC,18h,100%,,11307754,Completed,First,"March 30, 2020",,,18h,,,,
541,57506,Private,PC,18h 22m,NR,,11199673,Completed,First,"March 22, 2020",,,18h 22m 56s,,,,
542,57506,Raftacon,PlayStation 4,18h 30m,80%,,11198424,Completed,First,"April 01, 2020",,,18h 30m,,,,
543,57506,500kevc,PC,18h 55m,100%,,10424940,Custom List 3 Completed,First,"March 22, 2020",,16h 55m,18h 55m,"This Doom moves shooters forward in a direction that I really really hope other developers take. Every component of your move set is so neatly designed to encourage the flow of always moving, always ripping and tearing. There’s a learning curve to almost every single enemy, which is further promoted by the weak points they have. Slayer gates end up being the most fun challenges in the game because of the mix of enemies you have to take on, rather than just being a test of mindlessly shooting.",,,
544,57506,brianlenz,PC,19h,NR,No Multiplayer,11259590,Completed,First,"March 26, 2020",,,19h,,,,
545,57506,romando,PC,19h 06m,100%,,11268480,Completed,First,"March 27, 2020",,,19h 06m,,,,
546,57506,whitenoize,PC,19h 17m,100%,"Nightmare Difficulty, Every Collectible, Mastery and Upgrade.",11202386,Completed,First,"March 23, 2020",,,19h 17m 35s,,,,
547,57506,,PC,19h 20m,NR,,11249557,Completed,First,,,,19h 20m 55s,,,,
548,57506,,PC,19h 30m,NR,,11701877,Completed,First,,,,19h 30m,,,,
549,57506,hutmaniac,PC,19h 32m,NR,,11125479,Completed,First,"March 27, 2020",,,19h 32m,,,,
550,57506,,PC,20h,NR,,11307703,Completed,First,,,,20h,,,,
551,57506,,PC,20h,NR,,11336679,Completed,First,,,,20h,,,,
552,57506,,PC,20h,NR,,11377553,Completed,First,,,,20h,,,,
553,57506,,Google Stadia,20h,NR,,11514104,Completed,First,,9h,12h,20h,,,,
554,57506,HecTiicClaw,PC,20h,80%,,11261131,Completed,First,"March 27, 2020",,,20h,,,,
555,57506,King_K,Xbox One,20h,90%,,11313742,Completed,First,"March 27, 2020",10h,15h,20h,,,,
556,57506,Sindiewen,Xbox One,20h,NR,,11245294,Completed,First,"March 24, 2020",,,20h,,,,
557,57506,Twelny,PC,20h,NR,,11325245,Completed,First,"April 01, 2020",,,20h,,,,
558,57506,Ygid,PC,20h,100%,,11918791,Completed,First,"April 10, 2020",,,20h,,,,
559,57506,Zelaxi,PC,20h,NR,,11299741,Completed,First,"March 30, 2020",,,20h,,,,
560,57506,branden1011,PC,20h,NR,,11202791,Completed,First,"June 05, 2020",,,20h,,,,
561,57506,kotra97,PC,20h,NR,,11345134,Completed,First,"April 04, 2020",,,20h,,,,
562,57506,u_r_lolz,PC,20h,90%,,11203994,Completed,First,"April 07, 2020",,,20h,,,,
563,57506,ybr77772,PC,20h,NR,,11237616,Completed,First,"March 25, 2020",,,20h,,,,
564,57506,NeoJ,PC,20h 16m,90%,,11201402,Completed,First,"April 08, 2020",,,20h 16m 20s,,,,
565,57506,,PC,20h 30m,NR,,11216701,Completed,First,,,,20h 30m,,,,
566,57506,ACE_V,PC,21h,80%,,11297150,Completed,First,"March 30, 2020",,,21h,,,,
567,57506,Cyben_X,PC,21h,NR,,11548189,Completed,First,,,,21h,,,,
568,57506,jsm1023,PC,21h,NR,,11674554,Completed,First,"May 07, 2020",,,21h,,,,
569,57506,Steeper2005,Xbox One,21h 16m,NR,,11730753,Custom List 2 Completed,First,"May 13, 2020",12h 11m,16h 14m,21h 16m 17s,,,,
570,57506,jora,PC,21h 26m,90%,,11662394,Completed,First,"June 09, 2020",,,21h 26m,,,,
571,57506,VesperLlama,PC,21h 45m,90%,,11333349,Completed,First,"April 03, 2020",,,21h 45m,,,,
572,57506,Poplecznik,PC,21h 52m,NR,,11387484,Playing Completed,First,"April 13, 2020",,17h 38m 05s,21h 52m 38s,,,26h 17m 45s /,
573,57506,capmxm,PC,22h,NR,,11238295,Completed,First,"April 29, 2020",,,22h,,,,
574,57506,demiSardonic,PC,22h,NR,,11351021,Completed,First,"April 04, 2020",,,22h,,,,
575,57506,dragmagpuff,PC,22h,90%,,11253114,Completed,First,"April 09, 2020",,,22h,,,,
576,57506,ltj,PC,22h,NR,,11212861,Completed,First,"March 21, 2020",,,22h,,,,
577,57506,stejkenzie,PC,22h,NR,Skoro 100%,11483630,Completed,First,"April 18, 2020",,,22h,,,,
578,57506,willo45,PC,22h,90%,,11643125,Completed,First,"April 25, 2020",13h,,22h,,,,
579,57506,LukeMatterson,PC,22h 07m,90%,,11273893,Completed,First,"March 28, 2020",,,22h 07m,,,,
580,57506,expesty1,PC,22h 10m,NR,,11213024,Completed,First,"March 22, 2020",,,22h 10m,,,,
581,57506,Evuk,PC,22h 32m,NR,,11258835,Completed,First,"March 26, 2020",,,22h 32m,,,,
582,57506,demus,PC,22h 40m,90%,,11291000,Completed,First,"March 30, 2020",,,22h 40m,,,,
583,57506,,PlayStation 4,22h 44m,NR,"Obtained all collectibles, mastered all weapons, fully upgraded suit",11310517,Completed,First,,,,22h 44m 32s,,,,
584,57506,Deathstruck,PC,22h 56m,NR,"Everything collected. All Secrets found. All Upgrades, Masteries, Slayer Gates, Encounters and Challenges finished.",11253899,Completed,First,"March 26, 2020",,,22h 56m,,,,
585,57506,Private,PlayStation 4,22h 56m,90%,"Started: 23.03.2020 // Normal // All collectibles, weapons and suit upgrades, slayer gates, encounters and challenges",10290559,Completed,First,"April 02, 2020",,,22h 56m,,,,
586,57506,GarbatyGrabarz,PC,22h 56m,100%,,11204074,Completed,First,"March 28, 2020",,,22h 56m 22s,,,,
587,57506,Brizik,PC,23h,100%,"100% collectibles and challenges, Ultra-Violence Difficulty",11279774,Completed,First,"March 28, 2020",,,23h,,,,
588,57506,JFK108,PlayStation 4,23h,NR,,11367098,Completed,First,"April 06, 2020",,15h 23m,23h,,4h 30m,,
589,57506,bl4ckout,Linux,23h,NR,"Ultraviolence Difficulty, Every Collectible, Mastery and Upgrade.",11436146,Completed,First,"April 13, 2020",,,23h,,,,
590,57506,dekenfrost,PC,23h,NR,,11237589,Completed,First,"March 24, 2020",,,23h,,,,
591,57506,mrBLUE9,PC,23h,NR,,11340406,Completed,First,"April 04, 2020",,,23h,,,,
592,57506,Leshach,PC,23h 40m,100%,,11213823,Completed,First,"March 21, 2020",,,23h 40m,,,,
593,57506,Chaser336600,PlayStation 4,23h 53m,90%,Completed Story and 100% Collectibles,11232742,Completed,First,"April 05, 2020",,,23h 53m 42s,,10h 18m 57s,,10h 10m 35s
594,57506,,PlayStation 4,23h 59m,NR,,11420671,Completed,First,,,,23h 59m 18s,,,,
595,57506,,PC,24h,NR,"Ultra Violence, All Codex, Toys, slayer gates, and secrets, as well as weapons masteries",11275306,Completed,First,,,,24h,,,,
596,57506,Private,PC,24h,NR,,11294548,Completed,First,"March 29, 2020",,,24h,,,,
597,57506,ThoRCX,PC,24h,90%,,11315637,Completed,First,"April 01, 2020",,,24h,,,,
598,57506,flav_iio,PC,24h,100%,Nightmare Difficulty,11335806,Completed,First,"April 03, 2020",,,24h,,,,
599,57506,maxjk0,PC,24h,90%,"All Singleplayer Campaign Collectibles + Achievements, Ultra Violence Difficulty",11294557,Completed,First,"March 30, 2020",,,24h,,,,
600,57506,sonics1030,PC,24h,NR,,11313011,Completed,First,"March 31, 2020",,,24h,,,,
601,57506,SirVictorSponge,PlayStation 4,24h 20m,100%,PS4 Platinum,11319635,Completed,First,"April 03, 2020",,14h 13m 49s,24h 20m 40s,,,,
602,57506,,PC,24h 30m,NR,,11231810,Completed,First,,,,24h 30m,,,,
603,57506,,PC,25h,NR,,11345120,Completed,First,,17h,22h,25h,,,,
604,57506,,PC,25h,NR,25 hours for finishing the game on Nightmare + every secret and collectible found.,11479529,Completed,First,,,,25h,,,,
605,57506,Lezus,PC,25h,NR,,11291695,Completed,First,"March 30, 2020",,,25h,,,,
606,57506,Mogwai89,Xbox One,25h,100%,,11408604,Completed,First,"May 09, 2020",,,25h,,,,
607,57506,QuaintAmerican,PC,25h,NR,Level up your exploration all the way early. Makes things a lot easier.,11328841,Completed,First,"March 27, 2020",,,25h,,,,
608,57506,UrAboveAvgGamer,PC,25h,NR,,11726756,Replay Completed,First,"May 13, 2020",20h,24h,25h,,,,
609,57506,cdymrtn,PC,25h,NR,,11237686,Completed,First,"March 23, 2020",,,25h,,,,
610,57506,eskillroy,PC,25h,NR,Completed everything on Ultra Violence. 100% collectible and upgrades. Replayed a bunch of missions with cheats on.,11381640,Completed,First,"April 05, 2020",,,25h,,,,
611,57506,irishww,PC,25h,90%,,11562137,Completed,First,"April 21, 2020",,,25h,,,,
612,57506,Private,PC,25h 11m,100%,,11130178,Completed,First,"March 23, 2020",,,25h 11m 44s,,,,
613,57506,Private,PC,25h 27m,100%,,11413608,Completed,First,"April 11, 2020",,,25h 27m,All collectibles and weapon upgrades on Ultra Violence,,,
614,57506,shadowtf,PC,25h 40m,NR,,11598676,Completed,First,"April 29, 2020",,,25h 40m 04s,,,,
615,57506,Xythium,PC,25h 59m,100%,All levels 100%,10945827,Playing Completed,First,"March 22, 2020",,23h 24m 21s,25h 59m 21s,"1. Hell on Earth - 1:02:08
2. Exultia - 2:37:33
3. Cultist Base - 5:15:18
4. Doom Hunter Base - 6:21:02
5. Super Gore Nest - 7:55:33
6. ARC Complex - 10:09:21
7. Mars Core - 11:19:48
8. Sentinel Prime - 12:13:18
9. Taras Nabad - 14:05:41
Levels 1-9 100% - 19:32:41
10. Nekravol - 20:38:07
11. Nekravol Part 2 - ?
12. Urdak - 22:25:05
13. Final Sin - 23:24:21
All levels 100% - 25:59:21",5h 45m 33s,27h 45m 23s /,
616,57506,Calajese,PC,26h,NR,,11282681,Completed,First,"March 23, 2020",,,26h,,,,
617,57506,Private,PC,26h,NR,,11488499,Completed,First,"April 04, 2020",,,26h,,,,
618,57506,,Xbox One,26h 21m,NR,,11424236,Completed,First,,13h 15m 33s,20h 16m 45s,26h 21m 14s,,,,
619,57506,,PC,27h,NR,"Really fun and worth it as you overcome challenges and also looking at all of the toys, weapons, and collectibles.",11443630,Completed,First,,,,27h,,,,
620,57506,Bloodyer,PC,27h,100%,,11670862,Completed,First,"May 06, 2020",,,27h,,,,
621,57506,TheMadBeardedArtist,Xbox One,27h,NR,,11432259,Completed,First,"April 13, 2020",14h 30m,18h,27h,,,,
622,57506,danedf,PC,27h,NR,,11622924,Completed,First,"March 27, 2020",,,27h,,,,
623,57506,theprisoner311,PC,27h,NR,,11738368,Completed,First,"May 14, 2020",,,27h,,,,
624,57506,zunoblade,PC,27h,NR,,11275207,Completed,First,"March 27, 2020",,,27h,,,,
625,57506,Blackadder,PC,28h,NR,,11836643,Completed,First,,,,28h,,,,
626,57506,maniacx263,PlayStation 4,28h,90%,,11678104,Completed,First,"May 08, 2020",18h,20h,28h,,,,
627,57506,sugamadex,PC,28h,NR,,11288229,Completed,First,"April 12, 2020",,,28h,,,,
628,57506,Elassirish,PC,28h 33m,NR,,11221345,Replay Completed,First,"March 20, 2020",,12h 40m,28h 33m,,,,
629,57506,1FlyingMonk1,PC,29h,NR,,11243668,Completed,First,"March 22, 2020",,21h,29h,,,,
630,57506,Bearborg,PC,29h,NR,,11221455,Completed,First,"June 07, 2020",,,29h,,,,
631,57506,JohnTheParasite,PC,29h,NR,,11602051,Completed,First,"April 30, 2020",,,29h,,,,
632,57506,MillerHighLife,PC,29h,NR,,11288680,Completed,First,"March 29, 2020",,,29h,,,,
633,57506,zenmike,PC,29h,70%,,11301315,Completed,First,"March 31, 2020",,,29h,,,,
634,57506,hcolesmith,PlayStation 4,29h 17m,NR,,11279710,Completed,First,"March 28, 2020",,,29h 17m 23s,,,,
635,57506,SuperiorSativa,Xbox One,29h 33m,NR,,11672604,Completed,First,,,,29h 33m,,,,
636,57506,Stig_FD3S,PlayStation 4,30h,NR,"100% everything, all collectables, all stat points, all weapon points maxed, etc.",11484750,Completed,First,"April 04, 2020",20h,25h,30h,,,,
637,57506,haribo841,PC,30h,100%,,11389701,Completed,First,"April 08, 2020",15h,20h,30h,,,,
638,57506,Private,PC,30h,NR,,11305050,Completed,First,"March 25, 2020",13h,20h,30h,,,,
639,57506,kircherboyswag,PlayStation 4,30h,100%,rough estimate,11675762,Completed,First,"May 05, 2020",,,30h,,,,
640,57506,lukyfan,PC,30h,NR,"all singleplayer stuff, challenges, gates, collectibles, upgrades",11850264,Completed,First,"March 23, 2020",,21h,30h,,,,
641,57506,yrors,PC,30h,NR,,11263736,Completed,First,"March 27, 2020",,,30h,,,,
642,57506,zedro,Xbox One,30h,NR,,11291809,Completed,First,"March 29, 2020",,,30h,,,,
643,57506,Private,PC,30h 04m,NR,,11412073,Completed,First,"April 11, 2020",,,30h 04m 25s,,,,
644,57506,Tino,PC,30h 15m,80%,Ultraviolence,11313187,Completed,First,"April 01, 2020",,,30h 15m,,,,
645,57506,CurryMeniac,PC,31h,90%,,11203887,Completed,First,"April 27, 2020",,,31h,,,,
646,57506,Furlion,PlayStation 4,31h 10m,NR,Platinum trophy,11600331,Completed,First,"March 27, 2020",,,31h 10m,,,,
647,57506,Maxxlle,PC,34h,100%,,11070257,Completed,First,"April 07, 2020",,,34h,,,,
648,57506,Flashback,PC,40h,100%,,11371416,Completed,First,"April 07, 2020",,,40h,,,,
649,57506,Llio,PC,40h,100%,,12013090,Completed,First,"June 20, 2020",,,40h,,,,
650,57506,Sebolini,PC,40h,NR,,11436927,Completed,First,"April 14, 2020",,,40h,,,,
651,57506,Private,PC,40h,NR,,11491960,Completed,First,"April 19, 2020",,,40h,,,,
652,57506,FinalVotch,PlayStation 4,41h 02m,NR,100% Trophy Completion.,11539708,Completed,First,"April 23, 2020",,,41h 02m,,,,
653,57506,Reaper4578,PC,46h 55m,100%,,11948754,Completed,First,"April 16, 2020",,,46h 55m,,,,
654,57506,Gynvaelbleidd,PC,51h 38m,80%,,11564421,Completed,First,"April 23, 2020",,,51h 38m 08s,Nightmare Difficulty,,,
655,57506,Chaser336600,PlayStation 4,10h 10m 35s,90%,Completed Story and 100% Collectibles,11232742,Completed,First,"April 05, 2020",,,23h 53m 42s,,10h 18m 57s,,10h 10m 35s
656,57506,pbdarko,PC,18m,60%,,11274449,Completed,First,"March 28, 2020",,19h 35m 45s,,,18m 26s,,
657,57506,tobesxd,PC,30m,90%,,11420237,Completed,First,"April 12, 2020",12h,,,,30m,,
658,57506,JFK108,PlayStation 4,4h,NR,,11367098,Completed,First,"April 06, 2020",,15h 23m,23h,,4h 30m,,
659,57506,Xythium,PC,6h,100%,All levels 100%,10945827,Playing Completed,First,"March 22, 2020",,23h 24m 21s,25h 59m 21s,"1. Hell on Earth - 1:02:08
2. Exultia - 2:37:33
3. Cultist Base - 5:15:18
4. Doom Hunter Base - 6:21:02
5. Super Gore Nest - 7:55:33
6. ARC Complex - 10:09:21
7. Mars Core - 11:19:48
8. Sentinel Prime - 12:13:18
9. Taras Nabad - 14:05:41
Levels 1-9 100% - 19:32:41
10. Nekravol - 20:38:07
11. Nekravol Part 2 - ?
12. Urdak - 22:25:05
13. Final Sin - 23:24:21
All levels 100% - 25:59:21",5h 45m 33s,27h 45m 23s /,
660,57506,_ripntear,PC,6h,NR,"100% Collectibles, Challenges, Gates & Encounters on Ultra-Violence",11416978,Playing Replay Completed,First,"April 03, 2020",,15h 08m 55s,,,6h 18s,22h 10m 56s /,
661,57506,Chaser336600,PlayStation 4,10h,90%,Completed Story and 100% Collectibles,11232742,Completed,First,"April 05, 2020",,,23h 53m 42s,,10h 18m 57s,,10h 10m 35s
662,57506,,PC,10h,NR,,11487314,Completed,First,,18h 25m 19s,,,,10h 42m 12s,,
