,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Retired Notes,100% Speedrun
1033,38050,desquerade,PlayStation 4,29h 40m,NR,,11115517,Completed,First,,"April 06, 2020",29h 40m,,,,,,
1034,38050,Offstar1029,PlayStation 4,29h 48m,100%,,6256060,Completed,First,,"May 17, 2018",29h 48m 27s,,,,,,
1035,38050,,PlayStation 4,30h,NR,https://easyallies.com/#!/review/god-of-war-ps4,6110558,Completed,First,,,30h,,,,,,
1036,38050,,PlayStation 4,30h,NR,,6156273,Completed,First,19h,,30h,53h,,,,,
1037,38050,,PlayStation 4,30h,NR,This is on Normal difficulty,6174537,Completed,First,22h,,30h,,,,,,
1038,38050,,PlayStation 4,30h,NR,,6184468,Completed,First,,,30h,,,,,,
1039,38050,,PlayStation 4,30h,NR,,6215235,Completed,First,16h 30m,,30h,,,,,,
1040,38050,,PlayStation 4,30h,NR,,6413853,Completed,First,20h,,30h,50h,,,,,
1041,38050,,PlayStation 4,30h,NR,,7042686,Completed,First,,,30h,,,,,,
1042,38050,2theTardis,PlayStation 4,30h,NR,,8843350,Replay Completed,Replay,,,30h,,,,,,
1043,38050,ATO_Kico,PlayStation 4,30h,90%,,9005407,Completed,First,20h,"June 21, 2019",30h,50h,,,,,
1044,38050,Agh1_00,PlayStation 4,30h,100%,,11763406,Completed,First,,"January 16, 2019",30h,,,,,,
1045,38050,Alex5101,PlayStation 4,30h,NR,,6719672,Completed,First,,,30h,,,,,,
1046,38050,Arrkay,PlayStation 4,30h,NR,,6275724,Completed,First,,"October 08, 2019",30h,,,,,,
1047,38050,Beowulf94,PlayStation 4,30h,100%,,10514865,Completed,First,,"April 25, 2018",30h,,,,,,
1048,38050,BigMoe333,PlayStation 4,30h,NR,,8991545,Completed,Replay,,"April 23, 2020",30h,50h,,,,,
1049,38050,BoomWav,PlayStation 4,30h,90%,,6803453,Completed,First,,"August 08, 2018",30h,,,,,,
1050,38050,Canyons,PlayStation 4,30h,NR,,8030174,Completed,First,,"May 04, 2018",30h,,,,,,
1051,38050,CaptainPants43,PlayStation 4,30h,NR,,6187301,Completed,First,,"June 10, 2018",30h,,,,,,
1052,38050,Private,PlayStation 4,30h,NR,,6263118,Completed,First,,"May 18, 2018",30h,,,,,,
1053,38050,Ciclon,PlayStation 4,30h,100%,,9691998,Completed,First,,"February 19, 2020",30h,,,,,,
1054,38050,Private,PlayStation 4,30h,NR,,6303157,Completed,First,18h,"May 14, 2018",30h,,,,,,
1055,38050,Private,PlayStation 4,30h,90%,,11678087,Completed,First,,"May 08, 2020",30h,,,,,,
1056,38050,Private,PlayStation 4,30h,90%,,11678222,Completed,First,,,30h,,,,,,
1057,38050,DanielP,PlayStation 4,30h,NR,,8985633,Backlog Completed,First,,"May 17, 2018",30h,,,,,,
1058,38050,DecBek,PlayStation 4,30h,NR,,9201338,Completed,First,,,30h,,,,,,
1059,38050,Deltoid_Steep,PlayStation 4,30h,NR,,6822614,Completed,First,,"August 15, 2018",30h,,,,,,
1060,38050,Don_The_machine,PlayStation 4,30h,NR,,8367206,Completed,First,,"February 27, 2019",30h,,,,,,
1061,38050,Ferrumoff,PlayStation 4,30h,NR,,6262703,Completed,First,,"May 01, 2018",30h,,,,,,
1062,38050,Private,PlayStation 4,30h,100%,"Completed about 60% of extra content, didn't do valkeries",10880440,Completed,First,,"March 02, 2020",30h,,,,,,
1063,38050,Frozoner,PlayStation 4,30h,NR,,11401199,Completed,First,,"April 10, 2020",30h,,,,,,
1064,38050,Gallucci,PlayStation 4,30h,100%,,6179641,Completed,First,17h,"April 28, 2018",30h,,,,,,
1065,38050,Gameon33,PlayStation 4,30h,90%,,11493437,Completed,First,,"July 19, 2019",30h,,,,,,
1066,38050,Headbanger,PlayStation 4,30h,100%,,7212002,Completed,First,,"September 21, 2018",30h,,,,,,
1067,38050,Private,PlayStation 4,30h,NR,,10365865,Completed,First,,"November 04, 2019",30h,,,,,,
1068,38050,Private,PlayStation 4,30h,NR,,6887998,Completed,First,25h,"August 18, 2018",30h,,,,,,
1069,38050,JammyJoker,PlayStation 4,30h,100%,,11981947,Completed,First,,"June 07, 2020",30h,,,,,,
1070,38050,Kaioabreu,PlayStation 4,30h,NR,,10945874,Completed,First,20h,"December 16, 2019",30h,,,,,,
1071,38050,KingZ_of_QueenSt,PlayStation 4,30h,NR,,6172823,Completed,First,15h,"April 25, 2018",30h,40h,,,,,
1072,38050,Kvesthet,PlayStation 4,30h,NR,,10717907,Completed,First,,"December 28, 2019",30h,,,,,,
1073,38050,LastMadTimeLord,PlayStation 4,30h,NR,,6594815,Completed,First,20h,,30h,40h,,,,,
1074,38050,Layzie,PlayStation 4,30h,NR,,6186469,Completed,First,,"April 29, 2018",30h,,,,,,
1075,38050,MAXHAH,PlayStation 4,30h,80%,,7573966,Completed,First,,"December 01, 2018",30h,,,,,,
1076,38050,MessyPizzaBoy,PlayStation 4,30h,NR,,6173890,Completed,First,,"April 26, 2018",30h,,,,,,
1077,38050,MiscellaneousSon,PlayStation 4,30h,NR,,6766681,Completed,First,,"August 04, 2018",30h,,,,,,
1078,38050,MrGunnerPT,PlayStation 4,30h,NR,,6470318,Completed,First,,"June 24, 2018",30h,,,,,,
1079,38050,Private,PlayStation 4,30h,NR,,7279444,Completed,First,,"April 19, 2018",30h,,,,,,
1080,38050,Mrlinkzify,PlayStation 4,30h,90%,,8973292,Completed,First,,,30h,,,,,,
1081,38050,Nakazor,PlayStation 4,30h,NR,,6390911,Completed,First,,"May 05, 2018",30h,,,,,,
1082,38050,Narpet2112,PlayStation 4,30h,NR,,6148161,Completed,First,,"May 16, 2018",30h,,,,,,
1083,38050,OneAutumnLeaf,PlayStation 4,30h,NR,,11412209,Completed,First,,"May 12, 2020",30h,,,,,,
1084,38050,OnurhanSoyek,PlayStation 4,30h,NR,,11546329,Completed,First,,"April 24, 2020",30h,,,,,,
1085,38050,Rafaelnrn,PlayStation 4,30h,100%,,6327939,Completed,First,,"May 12, 2018",30h,,,,,,
1086,38050,Ricock,PlayStation 4,30h,NR,,7861154,Completed,First,12h,,30h,,,,,,
1087,38050,RoyalApe,PlayStation 4,30h,100%,,8371036,Completed,First,,"February 16, 2019",30h,,,,,,
1088,38050,Shadax,PlayStation 4,30h,90%,,7280663,Completed,First,,"October 19, 2018",30h,,,,,,
1089,38050,ShockwaveNN,PlayStation 4,30h,NR,,6411457,Completed,First,,"June 08, 2018",30h,42h,,,,,
1090,38050,Shouldbereading,PlayStation 4,30h,NR,,7466508,Completed,First,,"November 18, 2018",30h,,,,,,
1091,38050,Private,PlayStation 4,30h,NR,,7843603,Completed,First,,"April 24, 2018",30h,,,,,,
1092,38050,Stefan711,PlayStation 4,30h,NR,,8221597,Playing Completed,First,20h,"February 07, 2019",30h,50h,,,,,
1093,38050,StephenTBW,PlayStation 4,30h,80%,,8947321,Completed,First,,"June 12, 2019",30h,,,,,,
1094,38050,TheEvilSwineReturns,PlayStation 4,30h,80%,,9339794,Completed,First,25h,"August 10, 2019",30h,50h,,,,,
1095,38050,ThePlunderer,PlayStation 4,30h,NR,,6965030,Completed,First,,"June 14, 2018",30h,,,,,,
1096,38050,Tsubaki,PlayStation 4,30h,90%,,6154968,Completed,First,22h,"April 21, 2018",30h,40h,,,,,
1097,38050,UncivilPlayer,PlayStation 4,30h,NR,,7850489,Completed,First,,"December 28, 2018",30h,,,,,,
1098,38050,WarleyRM,PlayStation 4,30h,NR,,10374933,Completed,First,,"November 07, 2019",30h,,,,,,
1099,38050,Zachthology,PlayStation 4,30h,NR,,10818750,Completed,First,,"January 15, 2020",30h,,,,,,
1100,38050,Private,PlayStation 4,30h,90%,,6487604,Custom List Completed,First,20h,"July 21, 2018",30h,50h,50h /,,,,
1101,38050,Zsaz,PlayStation 4,30h,90%,,5848369,Completed,First,,"May 13, 2018",30h,,,,,,
1102,38050,acjessen,PlayStation 4,30h,100%,,8495777,Completed,First,,"March 15, 2019",30h,,,,,,
1103,38050,avalynnrose,PlayStation 4,30h,80%,,8297220,Completed,First,,,30h,,,,,,
1104,38050,citizen428,PlayStation 4,30h,100%,,10854953,Completed,First,,"January 21, 2020",30h,,,,,,
1105,38050,dragonrider0019,PlayStation 4,30h,NR,,6722008,Completed,First,,"September 14, 2019",30h,,,,,,
1106,38050,eroldany,PlayStation 4,30h,100%,,10526443,Completed,First,,,30h,,,,,,
1107,38050,faiswol341,PlayStation 4,30h,NR,,8132133,Completed,Replay,20h,,30h,40h,,,,,
1108,38050,Private,PlayStation 4,30h,100%,,6238759,Completed,First,20h,"April 29, 2018",30h,40h,,,,,
1109,38050,hennejoe,PlayStation 4,30h,80%,,8498629,Completed,First,,"May 23, 2018",30h,,,,,,
1110,38050,hillerbee,PlayStation 4,30h,90%,,6501171,Completed,First,,,30h,,,,,,
1111,38050,Private,PlayStation 4,30h,NR,,8031883,Custom List Completed,First,,"May 11, 2018",30h,,,,,,
1112,38050,iBabuFrik,PlayStation 4,30h,NR,,11301072,Completed,First,,,30h,,,,,,
1113,38050,ikari88,PlayStation 4,30h,90%,,6110533,Completed,First,,"April 27, 2018",30h,,,,,,
1114,38050,Private,PlayStation 4,30h,100%,,6664122,Completed,First,,"September 23, 2018",30h,,,,,,
1115,38050,lelek007,PlayStation 4,30h,90%,,11940654,Completed,First,,June 2018,30h,,,,,,
1116,38050,lerizer,PlayStation 4,30h,90%,,6266425,Completed,First,,"May 19, 2018",30h,,,,,,
1117,38050,leyeti,PlayStation 4,30h,90%,,6939704,Custom List Completed,First,,"May 01, 2018",30h,,,,,,
1118,38050,mikeypants,PlayStation 4,30h,NR,,6414141,Completed,First,,"June 15, 2018",30h,,,,,,
1119,38050,mmorone,PlayStation 4,30h,NR,,7680537,Completed,First,,"June 04, 2019",30h,,,,,,
1120,38050,mt01234,PlayStation 4,30h,NR,,7917091,Completed,First,20h,"January 02, 2019",30h,,,,,,
1121,38050,muegge,PlayStation 4,30h,NR,,8933369,Completed,First,,,30h,,,,,,
1122,38050,neptunon,PlayStation 4,30h,NR,,6435150,Completed,First,,"June 19, 2018",30h,,,,,,
1123,38050,ngmorgan,PlayStation 4,30h,100%,,11119315,Completed,First,25h,"October 15, 2018",30h,50h,,,,,
1124,38050,oasisbeyond,PlayStation 4,30h,NR,,6906929,Completed,First,25h,"August 23, 2018",30h,60h,,,,,
1125,38050,ocha,PlayStation 4,30h,NR,,8685497,Completed,First,,"April 28, 2019",30h,,,,,,
1126,38050,opomuc,PlayStation 4,30h,NR,,8818531,Completed,First,,"May 20, 2019",30h,,,,,,
1127,38050,parley,PlayStation 4,30h,100%,,9183749,Completed,First,,"July 18, 2019",30h,,,,,,
1128,38050,r4mides,PlayStation 4,30h,90%,,7939107,Completed,First,25h,"January 04, 2019",30h,,,,,,
1129,38050,robojews,PlayStation 4,30h,NR,,11591186,Completed,First,25h,"May 22, 2020",30h,,,,,,
1130,38050,sackboy97,PlayStation 4,30h,100%,,6605515,Completed,First,,April 2018,30h,,,,,,
1131,38050,smmac41,PlayStation 4,30h,100%,,7127529,Completed,First,,"September 26, 2018",30h,,,,,,
1132,38050,soilworker7,PlayStation 4,30h,100%,,8177388,Completed,First,,"May 22, 2018",30h,,,,,,
1133,38050,soq,PlayStation 4,30h,NR,,6241945,Completed,First,,"May 13, 2018",30h,,,,,,
1134,38050,spoofex,PlayStation 4,30h,NR,,6943378,Completed,First,,"August 29, 2018",30h,,,,,,
1135,38050,talbrecht,PlayStation 4,30h,90%,,6413785,Completed,First,,"May 11, 2018",30h,,,,,,
1136,38050,tip,PlayStation 4,30h,90%,,10927114,Completed,First,,2018,30h,,,,,,
1137,38050,tomoang,PlayStation 4,30h,100%,,11517522,Completed Retired,First,,"May 02, 2018",30h,,,,,,
1138,38050,tyhk,PlayStation 4,30h,100%,,6311346,Completed,First,,"May 28, 2018",30h,,,,,,
1139,38050,vegadrone,PlayStation 4,30h,90%,,9385350,Completed,First,,"September 27, 2019",30h,,,,,,
1140,38050,ygordreyer,PlayStation 4,30h,NR,,9393289,Completed,First,,"August 19, 2019",30h,,,,,,
1141,38050,DankDrank,PlayStation 4,30h 01m,NR,,8715076,Completed,First,21h 05m,"May 10, 2018",30h 01m 42s,,,,,,
1142,38050,,PlayStation 4,30h 12m,NR,,7073092,Completed,First,20h 15m 03s,,30h 12m 03s,48h 15m 06s,,,,,
1143,38050,Saffire88,PlayStation 4,30h 15m,100%,,6172537,Completed,First,,"April 23, 2018",30h 15m,,,,,,
1144,38050,pokemon4597,PlayStation 4,30h 15m,NR,,7953402,Completed,First,,"February 20, 2019",30h 15m,,,,,,
1145,38050,,PlayStation 4,30h 15m,NR,,6408075,Completed,First,,,30h 15m 21s,,,,,,
1146,38050,,PlayStation 4,30h 15m,NR,I have completed this game full,6244372,Completed,First,22h 05m 12s,,30h 15m 28s,48h 36m 36s,,,,,
1147,38050,gzzzt,PlayStation 4,30h 20m,NR,,8464227,Completed,First,,"April 28, 2019",30h 20m,,,,,,
1148,38050,Lewdmajesco,PlayStation 4,30h 22m,70%,"All favors done, 8 valkyrie killed, completed all hard trials muspelheim and opened 3 chests in niflheim",6148109,Completed,First,23h 31m,"April 22, 2018",30h 22m,,,,,,
1149,38050,murdoc,PlayStation 4,30h 22m,NR,,10181752,Completed,First,19h 33m,"April 29, 2018",30h 22m,,,,,,
1150,38050,Cthulhu,PlayStation 4,30h 28m,NR,,6194740,Completed,First,,"May 01, 2018",30h 28m,,,,,,
1151,38050,Private,PlayStation 4,30h 28m,NR,,6218959,Completed,First,,"May 07, 2018",30h 28m,,,,,,
1152,38050,DR_BIG_Tasty59,PlayStation 4,30h 30m,100%,,6194010,Completed,First,,"May 20, 2018",30h 30m,,,,,,
1153,38050,Private,PlayStation 4,30h 30m,90%,,6169240,Completed,First,,"May 27, 2018",30h 30m,,,,,,
1154,38050,Injuredhunter,PlayStation 4,30h 30m,100%,,6167411,Completed,First,,"May 29, 2018",30h 30m,,,,,,
1155,38050,Sombre,PlayStation 4,30h 30m,NR,,6279206,Completed,First,,"May 22, 2018",30h 30m,,,,,,
1156,38050,WynRave,PlayStation 4,30h 45m,NR,,7674733,Completed,First,,"December 09, 2018",30h 45m,,,,,,
1157,38050,Joshster_1,PlayStation 4,30h 45m,90%,,6436791,Completed,First,15h 50m 59s,"June 12, 2018",30h 45m 06s,60h 25m 30s,,,,,
1158,38050,,PlayStation 4,30h 45m,NR,,11084762,Completed,Replay,18h 56m 23s,,30h 45m 55s,48h 56m 23s,,,,,
1159,38050,Dunnington,PlayStation 4,30h 48m,100%,,7824452,Completed,First,,"March 24, 2019",30h 48m,,,,,,
1160,38050,,PlayStation 4,30h 50m,NR,,8441527,Completed,First,20h 02s,,30h 50m,35h 55m,,,,,
1161,38050,TheOnlyRail,PlayStation 4,30h 52m,NR,,6669790,Completed,First,,"April 28, 2018",30h 52m,,,,,,
1162,38050,Private,PlayStation 4,30h 55m,100%,,10189746,Custom List Completed,First,,"December 14, 2019",30h 55m 04s,,30h 55m 04s /,,,,
1163,38050,,PlayStation 4,30h 55m,NR,Long time,7013579,Completed,First,,,30h 55m 07s,50h 20m 06s,,,,,
1164,38050,DaemonXHUN,PlayStation 4,31h,100%,,6164213,Completed,First,,"April 23, 2018",31h,,,,,,
1165,38050,Daremo,PlayStation 4,31h,100%,,6869895,Completed,First,,"July 19, 2018",31h,,,,,,
1166,38050,ORooster,PlayStation 4,31h,NR,,8678329,Completed,Replay,25h,"April 27, 2019",31h,,,,,,
1167,38050,Raiden794,PlayStation 4,31h,90%,,7482383,Completed,First,,"October 02, 2018",31h,,,,,,
1168,38050,RiderofDeath1989,PlayStation 4,31h,NR,,7236840,Completed,First,19h,"October 13, 2018",31h,,,,,,
1169,38050,TeeNik,PlayStation 4,31h,90%,,8703846,Completed,First,,,31h,,,,,,
1170,38050,adam1000,PlayStation 4,31h,NR,,7124006,Completed,First,,"September 26, 2018",31h,,,,,,
1171,38050,electronsonmars,PlayStation 4,31h,NR,,8471872,Completed,First,,"March 15, 2019",31h,,,,,,
1172,38050,gouther,PlayStation 4,31h,NR,,11475469,Completed,First,,"April 17, 2020",31h,,,,,,
1173,38050,inselwissen,PlayStation 4,31h,90%,,10906411,Completed,First,,"January 29, 2020",31h,,,,,,
1174,38050,lakos12,PlayStation 4,31h,90%,,6153577,Completed,First,,,31h,,,,,,
1175,38050,Private,PlayStation 4,31h,NR,,7918623,Completed,First,,"December 29, 2018",31h,,,,,,
1176,38050,Lopezp,PlayStation 4,31h 13m,100%,,11013474,Completed,First,20h 24m,"September 02, 2018",31h 13m,50h,,,,,
1177,38050,niceTCyou,PlayStation 4,31h 13m,90%,,11175629,Completed,First,,"March 17, 2020",31h 13m 12s,,,,,,
1178,38050,tron999,PlayStation 4,31h 17m,NR,,11690314,Completed,First,,"June 01, 2020",31h 17m,,,,,,
1179,38050,sachithz,PlayStation 4,31h 22m,NR,,6170114,Completed,First,,"April 25, 2018",31h 22m,,,,,,
1180,38050,j1m,PlayStation 4,31h 23m,NR,,8036296,Completed,First,,"January 14, 2019",31h 23m,,,,,,
1181,38050,hehahi,PlayStation 4,31h 25m,NR,,6198312,Completed,First,,"May 02, 2018",31h 25m,41h 15m,,,,,
1182,38050,Private,PlayStation 4,31h 30m,100%,,11866419,Completed,First,,"May 29, 2020",31h 30m,,,,,,
1183,38050,Deuteros,PlayStation 4,31h 30m,90%,,10813670,Completed,First,,"January 23, 2020",31h 30m 33s,,,,,,
1184,38050,Thekoolbean,PlayStation 4,31h 35m,90%,,6144415,Completed,First,,"April 28, 2018",31h 35m,,,,,,
1185,38050,,PlayStation 4,31h 35m,NR,,6152996,Completed,First,,,31h 35m 49s,,,,,,
1186,38050,yukokano22,PlayStation 4,31h 36m,NR,,11203411,Completed,First,,"December 12, 2019",31h 36m,,,,,,
1187,38050,Great_MadScientist04,PlayStation 4,31h 51m,NR,,8898059,Completed,First,28h 21m,,31h 51m,46h 21m,,,,,
1188,38050,,PlayStation 4,32h,NR,Takes a while but is 100% worth it for the experience.,6148135,Completed,First,25h,,32h,55h,,,,,
1189,38050,,PlayStation 4,32h,NR,,6162473,Completed,First,20h 40m,,32h,,,,,,
1190,38050,,PlayStation 4,32h,NR,,6197205,Completed,First,,,32h,,,,,,
1191,38050,,PlayStation 4,32h,NR,,6753527,Completed,First,25h 30m,,32h,,,,,,
1192,38050,,PlayStation 4,32h,NR,,7058554,Completed,First,,,32h,,,,,,
1193,38050,,PlayStation 4,32h,NR,,7824033,Completed,First,,,32h,,,,,,
1194,38050,,PlayStation 4,32h,NR,,11452092,Completed,Replay,23h,,32h,53h 30m,,,,,
1195,38050,,PlayStation 4,32h,NR,"Some side missions, some collectibles",11613898,Completed,First,,,32h,,,,,,
1196,38050,2manygameonmybacklog,PlayStation 4,32h,NR,,7333788,Completed,First,,"November 21, 2018",32h,,,,,,
1197,38050,2theTardis,PlayStation 4,32h,NR,,6534126,Completed,First,,,32h,,,,,,
1198,38050,Private,PlayStation 4,32h,NR,,10517390,Completed,First,,"March 25, 2020",32h,,,,,,
1199,38050,AlleyViper620,PlayStation 4,32h,NR,,8969877,Completed,First,25h,"October 26, 2019",32h,,,,,,
1200,38050,Antrakos,PlayStation 4,32h,NR,,6149566,Completed,First,23h,"May 01, 2018",32h,,,,,,
1201,38050,AskingForTrouble,PlayStation 4,32h,90%,,11087543,Completed,First,20h,"January 07, 2020",32h,52h,,,,,
1202,38050,CorticusMaximus,PlayStation 4,32h,70%,Competed on Give Me A Challenge Difficulty,8532780,Completed,First,,"April 11, 2019",32h,,,,,,
1203,38050,DiogoCe,PlayStation 4,32h,100%,,11178638,Completed,First,20h 30m,"March 18, 2020",32h,49h 10m,,,,,
1204,38050,LiteTL,PlayStation 4,32h,100%,,11468358,Completed,First,,"March 27, 2020",32h,,,,Platinum*,,
1205,38050,LucasMonclar,PlayStation 4,32h,100%,,7586733,Completed,First,,"December 02, 2018",32h,,,,,,
1206,38050,Manton,PlayStation 4,32h,100%,,9253751,Completed,First,,"May 10, 2019",32h,,,,,,
1207,38050,Master_Cloud,PlayStation 4,32h,100%,,6157616,Completed,First,,"May 04, 2018",32h,,,,,,
1208,38050,Nerdus,PlayStation 4,32h,100%,,8458992,Completed,First,,June 2019,32h,,,,,,
1209,38050,Sephix,PlayStation 4,32h,90%,No indicator ingame so this is just a vague guess.,6281990,Completed,First,,"May 22, 2018",32h,,,,,,
1210,38050,Shuurai,PlayStation 4,32h,100%,,6495009,Completed,First,,,32h,,,,,,
1211,38050,SimoneRovo,PlayStation 4,32h,100%,,9165292,Completed,Replay,,,32h,,,,,,
1212,38050,Private,PlayStation 4,32h,90%,,10202175,Completed,First,,"August 08, 2019",32h,,,,,,
1213,38050,bbezanilla,PlayStation 4,32h,100%,,7263771,Completed,First,21h,"April 16, 2020",32h,,,,,,
1214,38050,bergzerker,PlayStation 4,32h,100%,Beat all the valkyrie. Cleared all fire trails twice. Dabbled in Nifilhiem. Didn't get all the ravens.,6195080,Replay Completed,First,,"May 05, 2018",32h,,,,,,
1215,38050,ericbiancalana,PlayStation 4,32h,90%,,6452082,Completed,First,,"May 18, 2019",32h,,,,,,
1216,38050,galaxy435,PlayStation 4,32h,NR,,10695128,Completed,First,22h,"December 31, 2019",32h,50h,,,,,
1217,38050,jeepee73,PlayStation 4,32h,80%,No official playtime - Estimation. Main story + Extras except Valkyries,6381467,Completed,First,,"June 10, 2018",32h,,,,,,
1218,38050,killa_JAWZz,PlayStation 4,32h,NR,,7072519,Completed,First,,,32h,50h,,,,,
1219,38050,Private,PlayStation 4,32h,80%,,11056117,Completed,First,,"February 26, 2020",32h,,,,,,
1220,38050,recre1889,PlayStation 4,32h,NR,,7861253,Completed,First,,"December 29, 2018",32h,,,,,,
1221,38050,shakamaiden,PlayStation 4,32h,100%,,6193024,Completed,First,,"May 10, 2018",32h,,,,,,
1222,38050,shymelon,PlayStation 4,32h,NR,,7751660,Completed,First,,"December 16, 2018",32h,,,,,,
1223,38050,snstr61,PlayStation 4,32h,NR,,7687895,Completed,First,,,32h,,,,,,
1224,38050,wmpman,PlayStation 4,32h,NR,,7070002,Playing Completed,First,,"September 17, 2018",32h,,,,,,
1225,38050,PXAbstraction,PlayStation 4,32h 01m,90%,"Main story, all favours and about 50% of other side content.",6152969,Completed,First,,"May 12, 2018",32h 01m 11s,,,,,,
1226,38050,,PlayStation 4,32h 07m,NR,,10931249,Completed,First,,,32h 07m,,,,,,
1227,38050,,PlayStation 4,32h 10m,NR,,6441245,Completed,First,,,32h 10m,,,,,,
1228,38050,pbdarko,PlayStation 4,32h 14m,100%,,6345708,Completed,First,,"June 03, 2018",32h 14m 12s,,,,,,
1229,38050,,PlayStation 4,32h 17m,NR,,8250554,Completed,First,29h 08m 15s,,32h 17m 23s,41h 35m 57s,,,,,
1230,38050,Color09,PlayStation 4,32h 24m,100%,,9321580,Completed,First,,"August 07, 2019",32h 24m,,,,,,
1231,38050,joydnoah,PlayStation 4,32h 24m,NR,,6164806,Completed,First,,"April 20, 2018",32h 24m 45s,,,,,,
1232,38050,Re4perCompl3x,PlayStation 4,32h 27m,NR,,6653772,Completed,First,20h 07m 15s,"July 23, 2018",32h 27m 18s,45h 18m 22s,,,,,
1233,38050,Ansceniiiic,PlayStation 4,32h 28m,NR,,10950663,Completed,First,,"February 15, 2020",32h 28m,,,,,,
1234,38050,Coldes,PlayStation 4,32h 30m,100%,,7999590,Completed,First,,"January 09, 2019",32h 30m,,,,,,
1235,38050,Private,PlayStation 4,32h 30m,NR,,11157115,Completed,First,,"March 15, 2020",32h 30m,,,,,,
1236,38050,Raftacon,PlayStation 4,32h 30m,90%,,10222837,Completed,First,,"April 22, 2018",32h 30m,,,,,,
1237,38050,Danny_e64,PlayStation 4,32h 30m,NR,,11443889,Completed,First,25h 30m 25s,"April 14, 2020",32h 30m 25s,41h 22m 10s,,,,,
1238,38050,,PlayStation 4,32h 45m,NR,,6152995,Completed,First,,,32h 45m 38s,,,,,,
1239,38050,KingKaikster,PlayStation 4,32h 52m,90%,,7382531,Playing Completed,First,,"December 16, 2018",32h 52m,,,,"I wish that the game had a playtime feature, showing what your play time is. That would be a nice extra feature.",,
1240,38050,humpydoe,PlayStation 4,32h 55m,90%,,7886343,Completed,First,21h 23m 32s,"November 19, 2019",32h 55m 25s,53h 40m 52s,,,,,
1241,38050,PWIYoutube,PlayStation 4,33h,90%,,9070488,Completed,First,,May 2018,33h,,,,,,
1242,38050,UnderDog,PlayStation 4,33h,100%,,6696691,Completed,First,,"June 16, 2019",33h,,,,,,
1243,38050,grayman407,PlayStation 4,33h,100%,,6197206,Completed,First,,"May 02, 2018",33h,,,,,,
1244,38050,grog,PlayStation 4,33h,90%,,10788986,Completed,First,,"January 09, 2020",33h,,,,,,
1245,38050,wilson576,PlayStation 4,33h,NR,,6189765,Completed,First,,"May 06, 2018",33h,,,,,,
1246,38050,UzumakiLewis,PlayStation 4,33h 05m,100%,,6204423,Playing Completed,First,24h 30m 01s,"April 19, 2018",33h 05m,,69h /,,,,
1247,38050,AlphaOmega247,PlayStation 4,33h 19m,100%,,8667130,Completed,First,,"May 04, 2018",33h 19m,,,,,,
1248,38050,The_Shwaz,PlayStation 4,33h 21m,100%,,6215251,Completed,First,,,33h 21m 16s,,,,,,
1249,38050,waveathon,PlayStation 4,33h 25m,90%,,7532773,Completed,First,,"November 26, 2018",33h 25m 23s,,,,,,
1250,38050,Respomar,PlayStation 4,33h 29m,90%,"Didn't kill all Valkyries or do the extra Realms a lot, but explored everything else.",9468290,Completed,First,,"August 22, 2019",33h 29m,,,,"The third game on PS4 after Flower and Bloodborne, borrowed from a friend.",,
1251,38050,Aayush626,PlayStation 4,33h 30m,90%,,11607422,Completed,First,,"February 20, 2020",33h 30m,,,,,,
1252,38050,SuperiorSativa,PlayStation 4,33h 30m,NR,,10630877,Completed,First,,"December 22, 2019",33h 30m,,,,,,
1253,38050,Private,PlayStation 4,33h 43m,NR,,11567760,Completed,Replay,,"May 03, 2020",33h 43m,,,,,,
1254,38050,CassioAug,PlayStation 4,33h 57m,80%,,9575034,Completed,First,,"November 02, 2019",33h 57m,,,,,,
1255,38050,,PlayStation 4,34h,NR,,8873821,Completed,First,,,34h,,,,,,
1256,38050,,PlayStation 4,34h,NR,,10577265,Completed,First,,,34h,,,,,,
1257,38050,Bunjiquo,PlayStation 4,34h,NR,,8041413,Completed,First,,"January 15, 2019",34h,,,,,,
1258,38050,DRMaddock,PlayStation 4,34h,NR,,8028973,Completed,First,,"May 12, 2018",34h,,,,,,
1259,38050,Private,PlayStation 4,34h,NR,,11849582,Completed,First,,"May 26, 2020",34h,,,,,,
1260,38050,Frostfaller,PlayStation 4,34h,100%,,9044838,Completed,First,,"June 27, 2018",34h,,,,,,
1261,38050,Gongbanza,PlayStation 4,34h,NR,,11134478,Completed,First,,"March 11, 2020",34h,,,,,,
1262,38050,Instigado,PlayStation 4,34h,90%,,6215177,Completed,First,26h,"May 06, 2018",34h,,,,,,
1263,38050,StevenGlansberg,PlayStation 4,34h,NR,,10934464,Completed,First,,"January 25, 2020",34h,,,,,,
1264,38050,bodom1666,PlayStation 4,34h,90%,,6278272,Completed,First,,"May 13, 2018",34h,,,,,,
1265,38050,hassanchop,PlayStation 4,34h,100%,,11068007,Completed,First,,"February 29, 2020",34h,,,,,,
1266,38050,zwoin,PlayStation 4,34h,90%,,10770554,Completed,First,,"June 06, 2018",34h,,,,,,
1267,38050,,PlayStation 4,34h 05m,NR,,9158727,Completed,First,22h 54m 13s,,34h 05m,58h 23m 06s,,,,,
1268,38050,Loki0991,PlayStation 4,34h 13m,100%,,6200326,Completed,First,,"May 21, 2018",34h 13m 56s,,,,,,
