,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
1091,26729,kalwiic,PlayStation 4,70h,NR,,3594706,Completed,First,,"November 07, 2015",70h,,,,
1092,26729,nimero,PC,70h,NR,,2944697,Completed,First,,"May 07, 2016",70h,,,,
1093,26729,Private,PlayStation 4,70h,NR,,2898585,Completed,First,,"April 24, 2016",70h,,,,
1094,26729,Private,PC,70h,NR,,6750689,Completed,First,35h,"August 03, 2018",70h,,,,
1095,26729,stuffydj,PC,70h,80%,,11847215,Completed,First,,,70h,,,,
1096,26729,theaquaticgiraffe,PlayStation 4,70h 21m,NR,Main story plus every location and side quest. Did not do much community building or collectible hunting,11594781,Completed,First,,"April 28, 2020",70h 21m,,,,
1097,26729,LiteraryRecluse,PlayStation 4,70h 33m,70%,,2400565,Completed,First,,"January 10, 2016",70h 33m,,,,
1098,26729,white_sox,Xbox One,70h 35m,80%,I completed Far Harbor andAutomatron DLC in this playthrough.,4643457,Completed,First,,"June 27, 2017",70h 35m,,,,
1099,26729,Raigel,PC,70h 43m,70%,,6136339,Completed,First,,,70h 43m 34s,,,,
1100,26729,EB215,Xbox One,71h,NR,,4535388,Completed,First,,,71h,,,,
1101,26729,Littlepmp1,PC,71h,NR,,10619795,Completed,First,,"December 19, 2019",71h,,,,
1102,26729,Megale_Ellada,PC,71h,30%,,4740438,Completed,First,22h,,71h,112h,,,
1103,26729,Shef333,PC,71h,NR,,11473574,Completed,First,,"April 17, 2020",71h,,,,
1104,26729,Valosar,PC,71h,NR,"Played through main story as BOS and did side quests, messed with settlements extra but did not mess around a great deal",2186595,Completed,First,,"December 05, 2015",71h,,,,
1105,26729,butthrax,PC,71h,90%,,5670201,Completed,Replay,,"January 01, 2018",71h,,,,
1106,26729,Private,PC,71h,70%,,2366945,Completed,First,,"January 11, 2016",71h,,,,
1107,26729,VERGILDH,PlayStation 4,71h 28m,NR,,2397467,Completed,First,,"January 08, 2016",71h 28m,,,,
1108,26729,Private,PC,71h 30m,NR,,2367507,Completed,First,,"December 02, 2015",71h 30m,,,,
1109,26729,davidscj,PlayStation 4,71h 47m,80%,,2732490,Completed,First,,"March 15, 2016",71h 47m,,,,
1110,26729,,PlayStation 4,72h,NR,,4494288,Completed,First,,,72h,,,,
1111,26729,Colts41398,PlayStation 4,72h,100%,,2844037,Playing Completed,First,25h,"December 11, 2016",72h,,,,
1112,26729,JustinBB7,PC,72h,NR,,2153562,Completed,First,,"November 28, 2015",72h,,,,
1113,26729,Private,PC,72h,NR,,5566454,Completed,First,,"January 02, 2018",72h,,,,
1114,26729,betrayer,Xbox One,72h,80%,,2085144,Completed,First,,"December 05, 2015",72h,,,,
1115,26729,bradderz1808,Xbox One,72h,NR,,6071551,Completed,First,,"December 17, 2015",72h,,,,
1116,26729,Private,PC,72h,NR,,3690795,Completed,First,,"March 01, 2019",72h,,,,
1117,26729,mdnpascual,PC,72h,100%,"First playthrough, semi-rushed (average 50% only done on faction quests except the main faction I've done)",2263971,Completed,First,,"December 02, 2015",72h,,,,
1118,26729,swift,PC,72h,90%,,2257602,Completed,First,,"December 22, 2015",72h,,,,
1119,26729,Macxim,PC,72h 16m,90%,,2230196,Completed,First,,"December 14, 2015",72h 16m,,,,
1120,26729,Private,PC,72h 17m,70%,,4962185,Completed,First,,"August 23, 2017",72h 17m 26s,,,,
1121,26729,Phoenix27357,Xbox One,72h 20m,NR,,3304433,Completed,First,,"August 08, 2016",72h 20m,,,,
1122,26729,,PC,72h 21m,NR,,2405747,Completed,First,22h 50m,,72h 21m,152h 44m,,,
1123,26729,Flourite,PC,72h 29m,100%,,2153646,Completed,First,,"November 28, 2015",72h 29m,,,,
1124,26729,,PC,73h,NR,,2162376,Completed,First,,,73h,,,,
1125,26729,Devnull,PC,73h,NR,,8236618,Completed,First,,"February 10, 2019",73h,,,,
1126,26729,Private,PC,73h,NR,,3519478,Completed,First,,"January 22, 2017",73h,,,,
1127,26729,Nuhm,PC,73h,60%,,8073259,Completed,First,40h,"December 16, 2015",73h,,,,
1128,26729,P1um,PC,73h,NR,,10443918,Completed,First,,2015,73h,,,,
1129,26729,ThoRCX,PC,73h,60%,,3971442,Completed,First,,"January 25, 2017",73h,,,,
1130,26729,VoidTitan365,PC,73h,80%,,6037535,Completed,Replay,,"March 21, 2018",73h,,,,
1131,26729,zedk,PC,73h,NR,,2467574,Completed,First,,"January 01, 2016",73h,,,,
1132,26729,,PlayStation 4,74h,NR,,4833054,Completed,First,13h 23m,,74h,100h,,,
1133,26729,Hyliann1337,PlayStation 4,74h,90%,,2834714,Completed,First,25h,"April 09, 2016",74h,,"First fallout game, got me into the series",,
1134,26729,WokkyVokky,PC,74h,100%,,2096433,Playing Completed,First,26h,,74h,,,,
1135,26729,deschain211,PC,74h,NR,,5689478,Completed,First,,,74h,,,,
1136,26729,Private,PC,74h,80%,,2545109,Completed,First,,"December 24, 2015",74h,,,,
1137,26729,skeri93,PC,74h,NR,,8554317,Completed,First,,"April 01, 2019",74h,,,,
1138,26729,DippoMagoo,PlayStation 4,74h 10m,100%,,2318396,Completed,First,,"November 23, 2015",74h 10m,,,,
1139,26729,,PlayStation 4,75h,NR,,2103362,Completed,First,30h,,75h,,,,
1140,26729,,PC,75h,NR,,2122029,Completed,First,,,75h,,,,
1141,26729,,PC,75h,NR,,2305633,Completed,First,,,75h,,,,
1142,26729,,Xbox One,75h,NR,,3039766,Completed,First,,,75h,140h,,,
1143,26729,,Xbox One,75h,NR,,3373126,Completed,First,20h,,75h,100h,,,
1144,26729,,PlayStation 4,75h,NR,,3837944,Completed,First,,,75h,,,,
1145,26729,Private,PC,75h,NR,,3931882,Completed,First,,"January 16, 2017",75h,,,,
1146,26729,Harland70,PlayStation 4,75h,NR,,10294224,Completed,First,,"December 28, 2015",75h,,,,
1147,26729,MHCJim,PC,75h,NR,,2477294,Completed,First,,"December 28, 2015",75h,,,,
1148,26729,Mskotor,PC,75h,50%,,4545727,Completed,First,,"June 08, 2017",75h,,,,
1149,26729,Raiksha,PC,75h,80%,,2075387,Completed,First,,"November 28, 2015",75h,,,,
1150,26729,benny0685,PlayStation 4,75h,90%,,2960885,Completed,First,,"April 11, 2016",75h,,,,
1151,26729,emlyndoherty,PlayStation 4,75h,NR,,6386241,Completed,First,,,75h,,,,
1152,26729,lucalaure1007,PC,75h,80%,,10297746,Completed,First,,,75h,,,,
1153,26729,sinefulcurves,PC,75h,80%,,10254292,Completed,First,,"December 15, 2015",75h,,,,
1154,26729,skroy,PC,75h,NR,,6128398,Completed,First,,"April 15, 2018",75h,,,,
1155,26729,wagner0,PC,75h,70%,,3080788,Completed,First,,"June 12, 2016",75h,,,,
1156,26729,Cooltato,Xbox One,75h 09m,80%,,10928378,Completed,First,,"June 18, 2018",75h 09m,,,,
1157,26729,SPJimmy,PlayStation 4,75h 21m,NR,Didn't finish story but did lots of sidequests and stuff (eventually got bored) (3rd playthrough),5576466,Replay Completed,Replay,,,75h 21m,,,,
1158,26729,,PC,75h 23m,NR,,2269332,Completed,First,,,75h 23m 14s,,,,
1159,26729,,Xbox One,75h 24m,NR,,3344085,Completed,First,25h 40m,,75h 24m,,,,
1160,26729,,PC,75h 30m,NR,,2368164,Completed,First,,,75h 30m,,,,
1161,26729,Hannigan,PC,75h 30m,NR,,5197708,Completed,First,,"December 21, 2015",75h 30m,,,,
1162,26729,Tijuanabadger,PlayStation 4,75h 45m,NR,,4993636,Completed,First,,"August 01, 2018",75h 45m 23s,,,,
1163,26729,derpygalaxy,PC,75h 52m,NR,,2495709,Completed,First,,,75h 52m,,,,
1164,26729,JernauGurgeh,PC,76h,90%,"Completed main story as Institute shill, got the Minutemen up and running, explored most of the map",2302996,Completed,First,,"May 01, 2016",76h,,,,
1165,26729,KCook3,PC,76h,NR,,3716382,Completed,First,,,76h,,,,
1166,26729,Raoulospipitos,PC,76h,NR,,8284303,Completed,First,,"February 17, 2019",76h,,,,
1167,26729,craigx1995,PC,76h,70%,,7775676,Completed,First,,"December 18, 2018",76h,,,,
1168,26729,Private,PlayStation 4,76h 13m,90%,,2041687,Completed,First,,"December 10, 2015",76h 13m,,,,
1169,26729,Rostropovich,PC,76h 18m,100%,,2136908,Completed,First,,"November 24, 2015",76h 18m,,,,
1170,26729,Injuredhunter,PC,77h,90%,,2455285,Completed,First,,"August 06, 2018",77h,,,,
1171,26729,Lakeland_Hokie,Xbox One,77h,NR,,3238176,Completed,First,,"July 18, 2016",77h,,,,
1172,26729,Mlkael,Xbox One,77h,90%,,6847221,Completed,First,,"March 08, 2018",77h,,,,
1173,26729,tyhk,PlayStation 4,77h,70%,,3388085,Completed,First,,"September 03, 2016",77h,,,,
1174,26729,MasterChiefPetty,PC,77h 45m,NR,,6500332,Completed,First,,"June 30, 2018",77h 45m,,,,
1175,26729,terribleusername,PC,77h 53m,NR,,2051204,Custom List Completed,First,,"November 30, 2015",77h 53m,,,,
1176,26729,,PlayStation 4,78h,NR,,11309012,Completed,First,24h,,78h,150h,,,
1177,26729,Akros,PC,78h,80%,,4153491,Completed,First,,,78h,,,,
1178,26729,Private,PC,78h,40%,,8911496,Completed,First,,"June 08, 2019",78h,,,,
1179,26729,KellysRaven,PC,78h,70%,,2456126,Completed,First,,"January 21, 2016",78h,,,,
1180,26729,LinealJerk,Xbox One,78h,NR,,7649328,Completed,First,,"December 06, 2016",78h,,,,
1181,26729,LinealJerk,PlayStation 4,78h,NR,,8806306,Completed,First,,"July 09, 2017",78h,120h,,,
1182,26729,SpaceboyP,PC,78h,NR,,9661226,Completed,First,,"September 16, 2019",78h,,,,
1183,26729,TheFuryOfNick,Xbox One,78h,NR,,2257560,Completed,First,,"December 21, 2015",78h,,,,
1184,26729,wearemunn,PC,78h,NR,,3777954,Completed,First,,,78h,,,,
1185,26729,,PlayStation 4,78h 34m,NR,,2192343,Completed,First,,,78h 34m 33s,,,,
1186,26729,Pandimoonium,PlayStation 4,78h 36m,90%,,4379563,Completed,First,,"November 17, 2016",78h 36m,,"First initial play through of game. Completed main story and some side quests, no DLC.",,
1187,26729,SoggyMuff,PC,78h 36m,NR,,3280505,Completed,First,26h,,78h 36m,,,,
1188,26729,rubixpieguy,PC,78h 43m,NR,,3508155,Completed,First,,"October 10, 2016",78h 43m 09s,,,,
1189,26729,,Xbox One,79h,NR,,2565383,Completed,First,48h,,79h,207h,,,
1190,26729,Grayfox001,PlayStation 4,79h,NR,,6130416,Completed,First,26h,"December 08, 2015",79h,120h,,,
1191,26729,Spirus,PC,79h,NR,,8827170,Completed,First,,"May 22, 2019",79h,,,,
1192,26729,TimelessBirch,PC,79h,NR,,5444245,Completed,First,,,79h,,,,
1193,26729,,PC,79h 35m,NR,,3280386,Completed,Replay,,,79h 35m,,,,
1194,26729,,PC,80h,NR,,2968651,Completed,First,,,80h,,,,
1195,26729,,PlayStation 4,80h,NR,,4214983,Completed,First,24h 08m,,80h,170h,,,
1196,26729,,PC,80h,NR,,5570084,Completed,First,,,80h,,,,
1197,26729,,PC,80h,NR,,6194788,Completed,First,31h,,80h,180h,,,
1198,26729,,PC,80h,NR,,7270764,Completed,First,,,80h,,,,
1199,26729,,PC,80h,NR,The main story is fairly short and can be beat very quickly by someone who has played the game multiple times.,7919866,Completed,Replay,13h,,80h,117h,,,
1200,26729,Agitur,PC,80h,NR,,2204239,Completed,First,,,80h,,,,
1201,26729,Booie,PlayStation 4,80h,NR,,6079478,Completed,First,,"April 04, 2016",80h,,,,
1202,26729,Bula,PlayStation 4,80h,80%,,4750189,Completed,First,,"February 02, 2017",80h,,,,
1203,26729,DXTF123,PlayStation 4,80h,90%,,4046255,Completed,First,,"December 15, 2015",80h,,,,
1204,26729,DavioSmash,PlayStation 4,80h,NR,,2049516,Completed,First,,"March 22, 2016",80h,,,,
1205,26729,Dieschling,PlayStation 4,80h,NR,Platinum,10633199,Completed,First,,"February 15, 2016",80h,,,,
1206,26729,DougieFFC,PC,80h,70%,,4369374,Completed,First,,"December 04, 2015",80h,,,,
1207,26729,Private,PlayStation 4,80h,NR,,7626668,Completed,Replay,,,80h,,,,
1208,26729,Hunk_pl,PlayStation 4,80h,NR,,3360229,Backlog Completed,First,20h,"January 17, 2018",80h,155h,,,
1209,26729,JCalum1,PlayStation 4,80h,100%,,9106761,Completed,First,30h,"February 12, 2016",80h,140h,,,
1210,26729,One_Winged_Angel,PlayStation 4,80h,NR,,4310957,Completed,First,28h,"April 15, 2017",80h,,,,
1211,26729,SLOPPY_TBAG24,PlayStation 4,80h,NR,,5522674,Completed,First,26h,"September 27, 2017",80h,130h,,,
1212,26729,Private,PC,80h,90%,,2710990,Replay Completed Retired,First,24h,,80h,150h,,,
1213,26729,Silvak,PC,80h,80%,,2176668,Completed,First,,"December 02, 2015",80h,,,,
1214,26729,SoothingRabbit,PC,80h,90%,,3575533,Completed,First,,"November 01, 2016",80h,,,,
1215,26729,VagrantNinja1,Xbox One,80h,NR,,2497706,Completed,Replay,,"January 25, 2016",80h,,,,
1216,26729,Yornad,PC,80h,NR,,6740767,Completed,First,20h,"August 01, 2018",80h,150h,,,
1217,26729,amaow,PC,80h,80%,,4166279,Completed,First,,"May 24, 2017",80h,,,,
1218,26729,goide,PC,80h,NR,,11579095,Completed,First,53h,"July 24, 2019",80h,,,,
1219,26729,grimbergen_beer,PC,80h,60%,,8229805,Completed,First,,,80h,,,,
1220,26729,iMissWonder,PC,80h,100%,,3809894,Custom List Completed,Replay,30h,"December 26, 2016",80h,200h,,312h 14m /,
1221,26729,Private,PC,80h,NR,,3441603,Completed,First,,"October 01, 2016",80h,,,,
1222,26729,jdimaria3,PlayStation 4,80h,90%,,4497562,Completed,First,20h,"June 11, 2016",80h,,,,
1223,26729,jvgocavs,PlayStation 4,80h,90%,,8309867,Completed,First,,"March 16, 2019",80h,,,,
1224,26729,kaczmar0203,PC,80h,70%,,8540954,Completed,First,,"November 29, 2015",80h,,,,
1225,26729,supertoast3000,PC,80h,NR,,6664636,Completed,First,,"July 25, 2018",80h,,,,
1226,26729,tcwleblanc,PC,80h,NR,,3841565,Completed,First,,"May 14, 2016",80h,,,,
1227,26729,zuw13,PlayStation 4,80h,NR,With Save use,4892846,Completed,First,25h,"January 29, 2016",80h,100h,,,
1228,26729,savster550,PC,80h 11m,NR,,2078722,Completed,First,,"April 20, 2016",80h 11m,,,,
1229,26729,,PC,80h 20m,NR,,4338244,Completed,First,29h 30m,,80h 20m,175h,,,
1230,26729,kkjackson41,PlayStation 4,80h 20m,NR,,4249594,Completed,First,20h 15m,"March 29, 2017",80h 20m,,,,
1231,26729,MantisToboggan64,Xbox One,80h 25m,90%,"Level 66, sided with Institute and Minutemen, 37/84 achievements",11177639,Completed,First,,"May 12, 2020",80h 25m,,"Started 3/15
4/15- level 41, nearly 48 hours, just entered Institute
4/24- level 54, nearly 72 hours, completed main story (sided w/ Institute)
5/12- level 66, gradually lost interest in end game and 100% achievements impossible without multiple playthroughs",,
1232,26729,,PC,81h,NR,,2734269,Completed,First,,,81h,,,,
1233,26729,hailadilan,PC,81h,NR,,4433197,Completed,First,,"May 15, 2017",81h,,,,
1234,26729,varex,PC,81h,NR,,2073923,Completed,First,,"December 29, 2015",81h,,,,
1235,26729,Silver_Nation120,PlayStation 4,81h 17m,80%,,9654791,Completed,First,28h 53m,"February 20, 2018",81h 17m,153h 58m,,,
1236,26729,,Xbox One,82h,NR,,2300805,Completed,First,,,82h,,,,
1237,26729,MrWhite117,PC,82h,NR,,2366734,Playing Completed,First,,"January 05, 2016",82h,,,83h /,
1238,26729,bent93,PC,82h,70%,,6147458,Completed,First,,"May 03, 2019",82h,,,,
1239,26729,,PlayStation 4,82h 01m,NR,,2381411,Completed,First,,,82h 01m 44s,,,,
1240,26729,,PlayStation 4,82h 03m,NR,,2442864,Completed,First,,,82h 03m,,,,
1241,26729,Akulakhan,PC,82h 03m,80%,"Includes almost all sidequets, but not full world exploration, finding every unique weapon, etc.",2179783,Completed,First,,"December 03, 2015",82h 03m,,,,
1242,26729,balladechina212,Xbox One,82h 10m,100%,,2157056,Completed,First,,"February 06, 2016",82h 10m,,,,
1243,26729,,PlayStation 4,82h 15m,NR,,2324573,Completed,First,,,82h 15m,,,,
1244,26729,skullballmovies,Xbox One,82h 30m,NR,,2850992,Completed,First,,,82h 30m,,,,
1245,26729,,PlayStation 4,82h 40m,NR,,4734022,Completed,Replay,24h 30m,,82h 40m,143h 26m,,,
1246,26729,KustuGaming,PC,82h 40m,NR,,2986836,Completed,First,,"June 22, 2016",82h 40m,,,,
1247,26729,,PC,83h,NR,,4641631,Completed,First,29h,,83h,140h,,,
1248,26729,bobiroka,PC,83h,80%,,2064918,Completed,First,,"December 27, 2015",83h,,,,
1249,26729,janther,PC,83h,70%,,8906599,Completed,Replay,,"May 01, 2018",83h,,,,
1250,26729,shudson777,Xbox One,83h,80%,,5942787,Completed,First,28h,"March 06, 2018",83h,175h,,,
1251,26729,FameL,PC,83h 12m,70%,,9691675,Completed,First,,"December 27, 2015",83h 12m 31s,,,,
1252,26729,Terentiy,PC,83h 33m,80%,,7000087,Completed,First,,,83h 33m,,,,
1253,26729,KyleKlutchinham,PlayStation 4,83h 37m,NR,Base Game Trophies: 71%,3394857,Completed,First,,"November 18, 2016",83h 37m,,,,
1254,26729,Thyme1152,PlayStation 4,83h 44m,80%,,2916663,Completed,First,,"July 27, 2016",83h 44m,,,,
1255,26729,,PlayStation 4,84h,NR,,2279282,Completed,First,25h,,84h,200h,,,
1256,26729,,PC,84h,NR,,6419790,Completed,First,,,84h,,,,
1257,26729,Daw8ID,PC,84h,80%,,4113005,Completed,First,,"January 30, 2018",84h,,,,
1258,26729,RajonClyde,Xbox One,84h,NR,,3260718,Completed,First,,"July 26, 2016",84h,,,,
1259,26729,Ranveld,PC,84h,NR,,6779292,Completed,First,,,84h,,,,
1260,26729,WarleyRM,Xbox One,84h,NR,,4291475,Completed,First,,"April 09, 2017",84h,,,,
1261,26729,Private,PC,84h,NR,,9421002,Completed,First,,"November 24, 2015",84h,,,,
1262,26729,Private,PC,84h,NR,,5744772,Completed,First,,,84h,,,,
1263,26729,whyrecon,PC,84h,80%,,4416367,Completed,First,,"February 07, 2016",84h,,,,
1264,26729,Transience8985,PlayStation 4,84h 05m,NR,,2520590,Completed,First,,"February 11, 2016",84h 05m,,,,
1265,26729,grendel,PlayStation 4,84h 22m,70%,,2115535,Completed,First,,"January 05, 2016",84h 22m,,,,
1266,26729,savemejebas,Xbox One,84h 30m,NR,,8674309,Completed,First,,,84h 30m,,,,
1267,26729,,Xbox One,84h 32m,NR,,3365373,Completed,First,,,84h 32m 18s,,,,
1268,26729,,PC,85h,NR,,2693030,Completed,First,,,85h,,,,
1269,26729,,PC,85h,NR,"Played all through main story and many side quests, didn't really try for unlockbles too much",3024984,Completed,First,,,85h,,,,
1270,26729,,PC,85h,NR,,3941363,Completed,First,,,85h,,,,
1271,26729,Akatsuki200,PC,85h,NR,,8500082,Custom List Completed,First,,"December 09, 2015",85h,,,,
1272,26729,Private,PlayStation 4,85h,100%,,2962191,Completed,First,,"February 14, 2016",85h,,,,
1273,26729,SirMalFet,PC,85h,NR,,5404010,Completed,First,,"March 21, 2016",85h,,,,
1274,26729,jm4n1015,PC,85h,NR,,3353193,Completed,First,,,85h,,,,
1275,26729,lona91,PC,85h,NR,,4333734,Completed,First,,"April 19, 2017",85h,,,,
1276,26729,Private,PC,85h,80%,,4088545,Completed,First,,"January 29, 2017",85h,,,,
1277,26729,vinnieg0399,PC,85h,NR,,4533253,Completed,First,,,85h,,,,
1278,26729,xMars,PC,85h,80%,,11182087,Completed,First,,"November 18, 2015",85h,,,,
1279,26729,WeirdKelsey,PlayStation 4,85h 12m,80%,,2176405,Completed,First,,"December 02, 2015",85h 12m,,,,
1280,26729,Private,PlayStation 4,85h 23m,80%,,3167299,Completed,First,31h 45m,,85h 23m,130h,,,
1281,26729,trav17,Xbox One,85h 29m,90%,,2164278,Completed,First,,"November 27, 2016",85h 29m,,,,
1282,26729,aogbm12,PlayStation 4,85h 30m,80%,,2355314,Completed,First,35h,"February 20, 2016",85h 30m,86h,,,
1283,26729,charlieval,Xbox One,85h 50m,NR,,4144569,Replay Completed,Replay,30h 40m,"March 04, 2017",85h 50m 33s,120h 24m,,214h 31m /,
1284,26729,connorco77,Xbox One,85h 53m,80%,,6388620,Completed Retired,First,27h 40m,"January 23, 2016",85h 53m,,,,
1285,26729,Blinknspark,PC,86h,NR,,2221407,Completed,First,,"December 12, 2015",86h,,,,
1286,26729,Dinho,PC,86h,90%,,1410388,Completed,First,,"February 01, 2016",86h,,,,
1287,26729,Kybakz,PC,86h,NR,,11224544,Completed,First,,"October 11, 2016",86h,,,,
1288,26729,Mandulum,PC,86h,100%,,2245310,Completed,First,,"December 18, 2015",86h,,,,
1289,26729,chastii,PlayStation 4,86h,NR,,4136903,Completed,First,27h,"September 12, 2017",86h,,,,
1290,26729,,PC,86h 20m,NR,,3391762,Completed,First,,,86h 20m,,,,
1291,26729,,PlayStation 4,86h 22m,NR,,2818181,Completed,First,,,86h 22m 14s,,,,
1292,26729,,Xbox One,86h 24m,NR,,2330435,Completed,Replay,18h 16m 42s,,86h 24m 47s,263h 53m 32s,,,
1293,26729,Private,PC,86h 37m,70%,,6664394,Completed,First,,,86h 37m,,,,
1294,26729,Fostick,PlayStation 4,86h 58m,NR,,11473240,Completed,First,,"February 01, 2020",86h 58m,,,,
1295,26729,,Xbox One,87h,NR,,2127474,Completed,First,,,87h,,,,
1296,26729,Eiah,PC,87h,NR,,7388327,Completed,First,,"November 05, 2018",87h,,,,
1297,26729,Kaivoks,PC,87h,60%,,5806017,Completed,First,,,87h,,,,
1298,26729,Keogyn,Xbox One,87h,80%,,12026690,Completed,First,31h,"January 18, 2016",87h,,,,
1299,26729,Limitus,PC,87h,80%,,2233739,Completed,First,,"December 15, 2015",87h,,,,
1300,26729,senkus,PC,87h,NR,,2414674,Completed,First,,"January 13, 2016",87h,,,,
1301,26729,Donimyc,PC,87h 15m,NR,,8825770,Completed,First,,"December 18, 2015",87h 15m,,,,
1302,26729,apocc,PC,87h 15m,70%,,3850722,Completed,First,,,87h 15m,,,,
1303,26729,r68saga,PlayStation 4,87h 21m,NR,,3316765,Replay Completed Retired,Replay,29h 34m 11s,,87h 21m 45s,156h 54m 22s,,83h 30m /,
1304,26729,SPJimmy,PlayStation 4,87h 26m,90%,"Did lots of sidequests and exploring, and collected lots of bobbleheads, magazines, and legendary weapons/armour",5576460,Completed,First,,,87h 26m,,,,
1305,26729,David01126,Xbox One,88h,70%,,8723257,Completed,First,32h,"May 05, 2019",88h,,,,
1306,26729,Theguymatt,PC,88h,NR,,4652966,Completed,First,,,88h,,,,
1307,26729,Winnkys,PC,88h,NR,,3727887,Completed,First,,"December 06, 2016",88h,,,,
1308,26729,cluthz,PC,88h,NR,,5692301,Completed,First,,,88h,,,,
1309,26729,rolliefingaz,Xbox One,88h,NR,,6867816,Completed,First,,"August 18, 2018",88h,,,,
1310,26729,Private,PC,88h,80%,,2681983,Completed,First,,"November 15, 2017",88h,,,,
1311,26729,Private,PC,88h,NR,,2421750,Completed,First,,"January 15, 2016",88h,,,,
1312,26729,LocalAutist,PC,88h 05m,40%,ANOTHER SETTLEMENT NEEDS YOUR HELP,11121108,Completed,First,,,88h 05m,,,,
1313,26729,TheBarbato,Xbox One,88h 09m,80%,"Institute and Railroad endings, character level of 66, 316 locations discovered, 101 quests done, 940/1000 Gamerscore.",2240964,Completed,First,,"January 21, 2016",88h 09m,,,,
1314,26729,,Xbox One,88h 18m,NR,,2583285,Completed,First,,,88h 18m,,,,
1315,26729,,Xbox One,88h 36m,NR,All side quests and all trophies/achievements plus all settlements at 75% happiness,2480650,Completed,First,19h 44m 21s,,88h 36m 44s,198h 55m 02s,,,
1316,26729,Chordian,PC,88h 50m,90%,,2250077,Completed,First,,"December 20, 2015",88h 50m,,,,
1317,26729,lightning26vt,Xbox One,88h 55m,80%,,10850906,Completed,First,,"January 20, 2020",88h 55m,,,,
1318,26729,,PlayStation 4,88h 57m,NR,,5091674,Completed,First,,,88h 57m 18s,,,,
1319,26729,SeanHoca,PC,89h,90%,,7213430,Completed,Replay,40h,"October 08, 2018",89h,175h,,,
1320,26729,radiocabeza,PlayStation 4,89h 04m,100%,,6941376,Completed,First,,"July 07, 2016",89h 04m,,,,
1321,26729,adamclark52,PlayStation 4,89h 57m,80%,,8949213,Completed,Replay,,"June 13, 2019",89h 57m,,,,
1322,26729,,PlayStation 4,90h,NR,,2111002,Completed,First,,,90h,,,,
1323,26729,,PC,90h,NR,,3456957,Completed,First,28h 44m,,90h,246h,,,
1324,26729,,PC,90h,NR,,5086762,Completed,First,52h,,90h,110h,,,
1325,26729,,PlayStation 4,90h,NR,,6185844,Completed,Replay,15h,,90h,120h,,,
1326,26729,,PC,90h,NR,Main Story + All side quests,6632881,Completed,Replay,,,90h,,,,
1327,26729,AJ97,PC,90h,NR,,5070040,Completed,First,,2016,90h,,,,
1328,26729,FriarZero,PC,90h,NR,,2231610,Completed,First,,,90h,,,,
1329,26729,MaudAurora,PC,90h,NR,,10376124,Completed,First,,,90h,,,,
1330,26729,Pottsy69,Xbox One,90h,100%,,2347754,Completed,First,,"January 03, 2016",90h,,,,
1331,26729,Ribikka,PlayStation 4,90h,100%,,2935850,Completed,First,,"April 15, 2016",90h,,,,
1332,26729,Samplerico,PC,90h,80%,,5223029,Completed,First,,"January 03, 2016",90h,,,,
1333,26729,TheDoctorReview,PlayStation 4,90h,NR,,11605542,Completed,First,30h,"April 29, 2020",90h,,,,
1334,26729,dantefromdevilmaycry,PlayStation 4,90h,NR,,8997442,Completed,First,,"February 14, 2018",90h,,,,
1335,26729,ghosttalon1,PC,90h,NR,,3324759,Completed,First,25h,"June 26, 2016",90h,166h,,,
1336,26729,goombalsded,PC,90h,90%,,8954237,Completed,First,,,90h,,,,
1337,26729,imEvanful,Xbox One,90h,80%,,2134992,Completed,First,25h,"November 24, 2015",90h,,,,
1338,26729,kenholic,PlayStation 4,90h,80%,,5313724,Completed,First,,"October 09, 2019",90h,,,,
1339,26729,madavis9,Xbox One,90h,90%,,2251072,Completed,First,,"December 17, 2015",90h,,,,
1340,26729,mauhlin12,PlayStation 4,90h,90%,"Main story, sidequests, Far Harbor DLC, lots of exploring",3380697,Completed,First,,"May 26, 2016",90h,,,,
1341,26729,star4z,PC,90h,NR,,5992659,Completed,First,,,90h,,,,
1342,26729,RandomHypnotica,PC,90h 12m,80%,,3437602,Completed,First,,"July 30, 2016",90h 12m 05s,,,,
1343,26729,,Xbox One,90h 59m,NR,,3435048,Completed,Replay,,,90h 59m,,,,
1344,26729,ToCatchAFox,PlayStation 4,91h 06m,NR,,2585413,Completed,First,,"February 16, 2016",91h 06m,,My play-through includes 2/4 (faction) endings and 72% Trophies (36/50).,,
1345,26729,,PlayStation 4,91h 10m,NR,,2717426,Completed,First,27h 34m,,91h 10m,140h 34m,,,
1346,26729,KillingJoke3030,PC,91h 13m,NR,,2225822,Completed,First,,"December 13, 2015",91h 13m,,,,
1347,26729,tso184,PC,91h 30m,100%,,2077462,Completed,First,,"May 07, 2016",91h 30m,,,,
1348,26729,Blazou_Dragon_Maid,PC,92h,NR,,6336948,Playing Completed,Replay,23h 30m,"June 01, 2018",92h,165h,,,1h 05m
1349,26729,dlenarzg,PC,92h,NR,,10671015,Completed,First,,"March 03, 2016",92h,,,,
1350,26729,murderbits,PC,92h,NR,,2259694,Completed,First,,"December 18, 2015",92h,,Primarily charisma and luck.,,
1351,26729,nebu24,PC,92h,NR,,6801531,Completed,First,,"December 27, 2018",92h,,,,
