,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,100% Speedrun,Retired Notes
3575,10270,DaveMusouka,PC,101h 30m,NR,,8636124,Completed,First,80h 50m,"April 18, 2019",101h 30m 10s,134h 58m 34s,,,,,
3576,10270,Derm524,PC,101h 32m,100%,,1852883,Completed,First,,,101h 32m,,,,,,
3577,10270,,Xbox One,101h 33m,NR,,1846034,Completed,First,,,101h 33m 10s,,,,,,
3578,10270,,PC,101h 37m,NR,"Main Story, most sidequests, all contracts, quite a bit of exploration - caches on Skellige ignored",1383664,Completed,First,,,101h 37m 22s,,,,,,
3579,10270,,Xbox One,101h 45m,NR,,1366936,Completed,First,48h 30m,,101h 45m 30s,,,,,,
3580,10270,,PlayStation 4,101h 47m,NR,,1698244,Completed,First,,,101h 47m 45s,,,,,,
3581,10270,,PC,101h 50m,NR,,8599033,Completed,First,,,101h 50m,,,,,,
3582,10270,turkanen,PlayStation 4,101h 55m,NR,"main story, nearly all secondary quests and contracts, over 2/3 of points of interest",5392383,Completed,First,,"November 28, 2017",101h 55m,,,,,,
3583,10270,,Xbox One,102h,NR,,2111714,Completed,First,45h 50m,,102h,165h,,,,,
3584,10270,,PC,102h,NR,,4680338,Completed,First,,,102h,,,,,,
3585,10270,,PC,102h,NR,,5378407,Completed,Replay,49h,,102h,,,,,,
3586,10270,,PC,102h,NR,,5565466,Completed,First,,,102h,,,,,,
3587,10270,,Xbox One,102h,NR,,5670671,Completed,First,,,102h,,,,,,
3588,10270,,PC,102h,NR,,5917493,Completed,First,55h,,102h,,,,,,
3589,10270,,PC,102h,NR,,8861232,Completed,First,,,102h,,,,,,
3590,10270,,PC,102h,NR,,8978510,Completed,First,,,102h,,,,,,
3591,10270,,PC,102h,NR,,10901789,Completed,Replay,,,102h,,,,,,
3592,10270,F1renze,PC,102h,100%,,1388377,Completed,First,,"June 14, 2015",102h,,,,,,
3593,10270,IncCo,PlayStation 4,102h,NR,,3689335,Completed,First,,"November 28, 2016",102h,,,,,,
3594,10270,Instigado,PlayStation 4,102h,90%,,6215166,Completed,First,42h,,102h,163h,,,,,
3595,10270,MaxTheOne,PC,102h,100%,,8507858,Completed,First,,"October 28, 2018",102h,,,,,,
3596,10270,Mrgrafzerk,PC,102h,NR,,7447949,Completed,First,,"November 14, 2018",102h,,,,,,
3597,10270,Procyon,PC,102h,NR,,6691801,Completed,First,,"July 30, 2018",102h,,,,,,
3598,10270,Tahoe2015,PC,102h,NR,,11421436,Completed,First,60h,"April 12, 2020",102h,,,,,,
3599,10270,TiavioliGaming,PC,102h,NR,,7541994,Completed,First,,"November 27, 2018",102h,,,,,,
3600,10270,TiavioliGaming,PC,102h,NR,,11537711,Completed,First,,"December 12, 2018",102h,,,,,,
3601,10270,Wahlen,PC,102h,NR,,8723251,Completed,First,,"May 05, 2019",102h,,,,,,
3602,10270,gzzzt,PC,102h,NR,,6847692,Completed,First,,"August 15, 2018",102h,,,,,,
3603,10270,jeremy70583,PC,102h,100%,,4263442,Completed,First,,"July 05, 2017",102h,,,,,,
3604,10270,jiayejoe,PC,102h,NR,,1386683,Completed,First,,"June 13, 2015",102h,,,,,,
3605,10270,kamber87,PC,102h,100%,All treasure hunts done. Witcher contracts done. Still some sidequests left.,1421779,Completed,First,,"June 24, 2015",102h,,,,,,
3606,10270,krzysztoh,PC,102h,100%,,1380804,Completed,First,,"June 10, 2015",102h,,,,,,
3607,10270,kyzation,PC,102h,100%,,3061033,Completed,First,,,102h,,,,,,
3608,10270,ser1us,PlayStation 4,102h,NR,,3472767,Completed,First,,,102h,,,,,,
3609,10270,sheebe12,PC,102h,100%,,4552392,Completed,First,,"June 10, 2017",102h,,,,,,
3610,10270,ys45,PC,102h,NR,,1393189,Completed,First,,"June 14, 2015",102h,,,,Good ending (second),,
3611,10270,zelenyzidan,PC,102h,100%,,3037050,Completed,First,47h,"July 12, 2015",102h,,,,,,
3612,10270,,Nintendo Switch,102h 02m,NR,,10306283,Completed,Replay,,,102h 02m,,,,,,
3613,10270,ResidentIvo,PC,102h 05m,100%,,4089154,Playing Completed,First,,"February 19, 2017",102h 05m,,102h 05m /,,,,
3614,10270,,PlayStation 4,102h 09m,NR,,3662296,Completed,First,35h 29m 16s,,102h 09m 15s,135h 42m 35s,,,,,
3615,10270,GlinomesV2,PC,102h 10m,NR,,9122158,Playing Completed,First,60h 23m,"June 14, 2015",102h 10m,,501h 19m /,,,,
3616,10270,,PlayStation 4,102h 15m,NR,,3684951,Completed,First,,,102h 15m,,,,,,
3617,10270,thundergod1,PC,102h 24m,NR,,3060155,Completed,Replay,,"June 06, 2016",102h 24m 02s,,,,,,
3618,10270,,Xbox One,102h 25m,NR,,1761757,Completed,Replay,52h 12m 23s,,102h 25m 28s,202h 27m 56s,,,,,
3619,10270,,PC,102h 28m,NR,,3714421,Completed,Replay,,,102h 28m,,,,,,
3620,10270,Footnice,PC,102h 30m,NR,,7756323,Completed,First,,"December 16, 2018",102h 30m,,,,,,
3621,10270,Shadowguy108,PlayStation 4,102h 40m,NR,,2886104,Completed,First,,"May 07, 2016",102h 40m,,,,,,
3622,10270,KerJuno,PC,102h 44m,100%,Main Story + Few Quests,2001918,Completed,First,,,102h 44m,,,,,,
3623,10270,myquih,PlayStation 4,102h 44m,NR,,4396666,Completed,First,,"February 24, 2017",102h 44m 12s,,,,,,
3624,10270,,PC,102h 44m,NR,,6116656,Completed,First,,,102h 44m 36s,,,,,,
3625,10270,BruceL337,PC,102h 52m,NR,,1369333,Completed,First,,"August 02, 2015",102h 52m,,,,Game complete: 102:52,,
3626,10270,JuanCR,PC,102h 59m,100%,"Main story and both DLCs. Didn't do all discoveries, left Blood and Wine side quests unfinished.",9090232,Completed,First,,"June 14, 2019",102h 59m,,,,,,
3627,10270,,PC,103h,NR,,1382892,Completed,First,,,103h,,,,,,
3628,10270,,PlayStation 4,103h,NR,,3200085,Completed,First,,,103h,,,,,,
3629,10270,,PC,103h,NR,main + secondary + treasure hunts + points of interest (except skellige),3239356,Completed,First,,,103h,,,,,,
3630,10270,,PlayStation 4,103h,NR,,3267618,Completed,First,,,103h,,,,,,
3631,10270,,PC,103h,NR,,4289013,Completed,First,,,103h,,,,,,
3632,10270,,PlayStation 4,103h,NR,,5304667,Completed,First,,,103h,,,,,,
3633,10270,,PC,103h,NR,,6190613,Completed,First,,,103h,,,,,,
3634,10270,,Xbox One,103h,NR,,6213086,Completed,Replay,,,103h,,,,,,
3635,10270,,PlayStation 4,103h,NR,,9099568,Completed,Replay,,,103h,,,,,,
3636,10270,Arla,PC,103h,NR,,6495092,Completed,First,,,103h,,,,,,
3637,10270,CorporateGamer,Xbox One,103h,90%,,9184688,Completed,First,,"June 03, 2019",103h,,,,,,
3638,10270,Doughnut_Z,PC,103h,NR,,5352782,Completed,First,,"November 20, 2016",103h,,,,,,
3639,10270,Elegance,PC,103h,NR,,10722308,Completed,First,,"January 14, 2019",103h,,,,,,
3640,10270,Linetit,PC,103h,90%,,7202133,Completed,First,,"October 07, 2018",103h,,,,,,
3641,10270,MrLhama,PC,103h,NR,,10766310,Completed,Replay,,,103h,,,,,,
3642,10270,Noobferlife,PC,103h,90%,,2302498,Completed,First,,"December 30, 2015",103h,,,,,,
3643,10270,Snapisnoo,PC,103h,NR,Both DLCs,7579275,Completed,First,,,103h,,,,,,
3644,10270,VesperLlama,PC,103h,90%,,8658065,Completed,First,,"January 20, 2019",103h,,,,,,
3645,10270,bmore1209,PC,103h,NR,,10178714,Replay Completed,First,,"October 02, 2019",103h,,103h /,,,,
3646,10270,fito_x3m,PC,103h,NR,,8292816,Completed,First,,,103h,,,,,,
3647,10270,Private,PlayStation 4,103h,100%,,2797603,Completed,First,,"September 26, 2018",103h,,,,,,
3648,10270,,PC,103h 06m,NR,,9315334,Completed,First,,,103h 06m,,,,,,
3649,10270,Private,PC,103h 11m,NR,,8050826,Completed,First,,"January 17, 2019",103h 11m,,,,,,
3650,10270,ANDY_8472,Xbox One,103h 12m,NR,,1537777,Completed,First,,"June 24, 2015",103h 12m,,,,,,
3651,10270,,PlayStation 4,103h 20m,NR,,5970328,Completed,First,,,103h 20m,,,,,,
3652,10270,Lecta,PC,103h 22m,NR,,4331053,Completed,First,,"April 18, 2017",103h 22m,,,,,,
3653,10270,Private,PC,103h 28m,NR,,2620227,Completed,First,,"April 20, 2016",103h 28m,,,,,,
3654,10270,mrfaptain,PC,103h 30m,NR,Main story and All quests except High Stakes Gwent,10856915,Completed,First,,"January 21, 2020",103h 30m,,,,,,
3655,10270,theresilientrogue,PC,103h 30m,NR,,5068619,Completed,First,,,103h 30m,,,,,,
3656,10270,,PlayStation 4,103h 37m,NR,,2842646,Completed,First,,,103h 37m 42s,,,,,,
3657,10270,TempeteJoachim,PC,103h 41m,NR,,6392002,Completed,First,,"February 05, 2018",103h 41m,,,,,,
3658,10270,Private,PC,103h 41m,NR,"All main quests, side quests & treasure hunts, ignored horse races",8877906,Completed,First,,"June 01, 2019",103h 41m,,,,,,
3659,10270,,PC,103h 42m,NR,,9674565,Completed,First,,,103h 42m,,,,,,
3660,10270,WillianPM,Xbox One,103h 49m,NR,,11642753,Completed,First,,"June 08, 2020",103h 49m,,,,,,
3661,10270,VERGILDH,PlayStation 4,103h 50m,NR,,1413484,Completed,First,,"June 18, 2015",103h 50m,,,,,,
3662,10270,,PC,103h 59m,NR,Main Story and as many side quests as I could before beating the main story.,11510808,Completed,First,,,103h 59m,,,,,,
3663,10270,authoritah,PC,103h 59m,100%,,7677001,Completed,First,,"December 09, 2018",103h 59m 22s,,,,,,
3664,10270,,PC,104h,NR,,8703690,Completed,First,,,104h,,,,,,
3665,10270,,PC,104h,NR,,9078512,Completed,First,,,104h,,,,,,
3666,10270,DarkGamer,PC,104h,100%,,8753623,Replay Completed,First,40h,"September 17, 2015",104h,165h,,,,,
3667,10270,Private,PC,104h,NR,,1576833,Completed,First,,"July 31, 2015",104h,,,,,,
3668,10270,MajKSA,PC,104h,100%,,10375848,Completed,First,53h,"April 07, 2016",104h,180h,,,,,
3669,10270,Nanaki13,PC,104h,NR,,1389786,Completed,First,40h,"June 14, 2015",104h,125h,,,,,
3670,10270,Yunnlith,PC,104h,90%,,1479583,Completed,First,,"July 02, 2016",104h,,,,,,
3671,10270,compas1010,PC,104h,NR,,2512622,Completed,First,,"June 24, 2015",104h,,,,,,
3672,10270,finwe84,PC,104h,NR,,10437307,Completed,First,,"November 16, 2019",104h,,,,,,
3673,10270,ludi,PC,104h,NR,,3149568,Playing Completed,Replay,,"June 29, 2016",104h,,221h /,,,,
3674,10270,masakmerah,PlayStation 4,104h,90%,"ALL SideQuests and Treasure Hunt Completed except Skellige ""?"" (Ques. Marks)",2296419,Completed,First,,"January 31, 2016",104h,,,,,,
3675,10270,thinh210,PC,104h,NR,,3852612,Completed,First,,"January 01, 2017",104h,,,,,,
3676,10270,,PC,104h 13m,NR,,1390221,Completed,First,,,104h 13m,,,,,,
3677,10270,,PC,104h 20m,NR,,7115856,Completed,First,63h 40m,,104h 20m,,,,,,
3678,10270,AllMadHere,PC,104h 22m,NR,,5231661,Completed,First,,"November 01, 2018",104h 22m,,,,,,
3679,10270,,PlayStation 4,104h 25m,NR,,4907761,Completed,First,48h 21m 27s,,104h 25m 47s,120h 25m 38s,,,,,
3680,10270,,PlayStation 4,104h 38m,NR,,6687292,Completed,First,,,104h 38m,,,,,,
3681,10270,,PC,105h,NR,,1418983,Completed,First,,,105h,,,,,,
3682,10270,,PlayStation 4,105h,NR,,1742301,Completed,First,70h 30m,,105h,200h,,,,,
3683,10270,,PC,105h,NR,,1958510,Completed,First,,,105h,,,,,,
3684,10270,,PC,105h,NR,,2508593,Completed,First,,,105h,,,,,,
3685,10270,,PC,105h,NR,,3640498,Completed,First,,,105h,,,,,,
3686,10270,,Xbox One,105h,NR,"Took my time, did most of the side-quests, hunted full gwent deck for a good 15 hours.",3689432,Completed,First,,,105h,,,,,,
3687,10270,,PC,105h,NR,Main story + All side quests - No Gwent,5381136,Completed,First,,,105h,,,,,,
3688,10270,,PlayStation 4,105h,NR,,5523884,Completed,Replay,,,105h,,,,,,
3689,10270,,PC,105h,NR,,6292329,Completed,First,,,105h,,,,,,
3690,10270,,PlayStation 4,105h,NR,,6621438,Completed,First,52h,,105h,,,,,,
3691,10270,,PC,105h,NR,,6803102,Completed,First,,,105h,,,,,,
3692,10270,,PC,105h,NR,,7547702,Completed,First,50h,,105h,,,,,,
3693,10270,,PC,105h,NR,,8042075,Completed,Replay,,,105h,,,,,,
3694,10270,,PC,105h,NR,,8047509,Completed,First,,,105h,,,,,,
3695,10270,,Xbox One,105h,NR,,11208325,Completed,First,,,105h,,,,,,
3696,10270,,PlayStation 4,105h,NR,,11214776,Completed,First,,,105h,,,,,,
3697,10270,,PlayStation 4,105h,NR,,11237415,Completed,First,,,105h,,,,,,
3698,10270,,PC,105h,NR,,11522090,Completed,First,,,105h,,,,,,
3699,10270,,PC,105h,NR,,11839574,Completed,First,,,105h,,,,,,
3700,10270,BBDubbs,PC,105h,NR,,10756747,Replay Completed,Replay,60h,,105h,,255h /,,,,
3701,10270,BonneCW,PC,105h,NR,,10993475,Completed,First,,,105h,,,,,,
3702,10270,Craig91,PC,105h,NR,,5665410,Completed,First,,,105h,,,,,,
3703,10270,Dysun,PC,105h,100%,,1346339,Completed,First,,"July 14, 2015",105h,,,,,,
3704,10270,KittyFiend,PC,105h,100%,,5577281,Completed,First,,"January 03, 2018",105h,,,,Current progress time includes time spent on the two expansions: Heart of Stone and Blood and Wine.,,
3705,10270,Private,PC,105h,100%,,8054983,Completed,First,,,105h,,,,,,
3706,10270,NingShaoLahBrah,PC,105h,NR,,6659342,Completed,First,,"July 24, 2018",105h,,,,,,
3707,10270,Smuxee,PC,105h,NR,,8562228,Completed,First,60h,"April 03, 2019",105h,,,,,,
3708,10270,Talengoo,PC,105h,NR,,8810272,Completed,First,45h 16m,,105h,183h,,,,,
3709,10270,Tidell,PC,105h,100%,,7292390,Completed,First,,"July 21, 2017",105h,,,,,,
3710,10270,Torchmanz,Xbox One,105h,NR,,6668609,Completed Retired,First,45h 15m,"July 25, 2018",105h,,,,,,
3711,10270,Various541,PlayStation 4,105h,NR,,6122605,Completed,First,45h,,105h,,,,,,
3712,10270,atesman,PC,105h,100%,,3177774,Completed,First,,"July 04, 2016",105h,,,,,,
3713,10270,Private,PC,105h,100%,"Death March difficulty, Completed 236 quests (56 main quests, 99 side quests, 30 contracts, 51 treasure hunts)",8359913,Completed,First,,"February 26, 2019",105h,,,,,,
3714,10270,gyrospeck,PC,105h,100%,,9543472,Completed,First,,"September 06, 2019",105h,,,,,,
3715,10270,imperiosus_rex,Xbox One,105h,NR,,2176567,Completed,First,,"November 07, 2015",105h,,,,,,
3716,10270,mitherx,PC,105h,NR,,6868246,Completed,First,,"August 19, 2018",105h,,,,,,
3717,10270,pancor,PlayStation 4,105h,100%,,7313223,Completed,First,,"October 22, 2018",105h,,,,"Almost 100%, without some Smuggler's Cases in Skellige - all questionmarks, 100% Velen done, 100% Quests done",,
3718,10270,Private,PC,105h,NR,,4247569,Completed,First,,"March 28, 2017",105h,,,,,,
3719,10270,slazz,PC,105h,NR,,7527643,Completed,First,,"November 25, 2017",105h,,,,,,
3720,10270,stivii,PlayStation 4,105h,NR,,10942035,Completed,First,,"February 05, 2020",105h,,,,,,
3721,10270,temk1s,PC,105h,NR,,3370809,Completed,First,,"July 16, 2016",105h,,,,,,
3722,10270,vengrath1,PC,105h,100%,,7110308,Completed,First,,,105h,170h,,,,,
3723,10270,,PC,105h 05m,NR,,5622153,Completed,Replay,,,105h 05m 30s,,,,,,
3724,10270,riquerico,PC,105h 07m,90%,"Almost all ""?"" points and side-quests in Velen and Novigrad. No side-quests or ""?"" points completed in Skellige.",1438769,Completed,First,,"July 05, 2015",105h 07m,,,,,,
3725,10270,,Xbox One,105h 11m,NR,,8396686,Completed,First,,,105h 11m,,,,,,
3726,10270,,PlayStation 4,105h 13m,NR,,5422761,Completed,First,,,105h 13m 03s,,,,,,
3727,10270,Pasterz666,PC,105h 14m,NR,,10760131,Completed,First,,"January 05, 2020",105h 14m,,,,,,
3728,10270,DarkGamer,PC,105h 15m,NR,,8753607,Completed,Replay,45h 30m,"June 11, 2016",105h 15m,175h 15m,,,,,
3729,10270,,PlayStation 4,105h 20m,NR,,11977136,Completed,First,60h 45m,,105h 20m,200h 25m,,,,,
3730,10270,,Xbox One,105h 20m,NR,,8331387,Completed,First,,,105h 20m 05s,,,,,,
3731,10270,Chaser336600,PlayStation 4,105h 26m,100%,,3011202,Completed,First,,"February 28, 2017",105h 26m,,,,,,
3732,10270,DudeDudeson,PC,105h 30m,80%,"Main quest completed, plenty of major side stories done and several Witcher gear sets found. Neither DLC played yet.",7075910,Completed,First,,"July 18, 2018",105h 30m,,,,,,
3733,10270,CaptainAmerica,PlayStation 4,105h 30m,100%,,3030072,Completed,First,,"May 23, 2015",105h 30m 22s,,,,,,
3734,10270,Ocarinahero05,PC,105h 30m,100%,,9683426,Completed,First,,"September 20, 2019",105h 30m 30s,,,,,,
3735,10270,,PC,105h 32m,NR,,11807806,Completed,First,,,105h 32m 14s,,,,,,
3736,10270,,PC,105h 33m,NR,,5784454,Completed,First,,,105h 33m,,,,,,
3737,10270,Kirich,PC,105h 33m,80%,,6268102,Playing Completed,First,,,105h 33m,,105h 33m /,,,,
3738,10270,churchymayer,PC,105h 43m,NR,"Main Story, Most of the Side Quests and Witcher Contracts, Both Expansions",3108968,Completed,First,,"June 18, 2016",105h 43m,,,,,,
3739,10270,,PC,105h 44m,NR,,7840219,Completed,First,64h 10m 09s,,105h 44m 05s,150h 59m 45s,,,,,
3740,10270,lordvii,Xbox One,105h 45m,NR,,6570531,Completed,First,45h 45m,"July 11, 2018",105h 45m,160h,,,,,
3741,10270,KaiserChaton,PlayStation 4,105h 48m,NR,,8113387,Completed,First,,"April 18, 2020",105h 48m,,,,,,
3742,10270,,PC,106h,NR,Nearly every optional quest without some question mark on Skellige,1386596,Completed,First,,,106h,,,,,,
3743,10270,,PC,106h,NR,,1402181,Completed,First,,,106h,,,,,,
3744,10270,,PC,106h,NR,,2565384,Completed,First,76h,,106h,198h,,,,,
3745,10270,,PC,106h,NR,,3094742,Completed,First,40h,,106h,,,,,,
3746,10270,,PC,106h,NR,,4027276,Completed,First,,,106h,,,,,,
3747,10270,,PlayStation 4,106h,NR,,6296818,Completed,First,,,106h,,,,,,
3748,10270,,PC,106h,NR,didn t do skellige locations,8040275,Completed,Replay,,,106h,,,,,,
3749,10270,,PC,106h,NR,,8823654,Completed,First,,,106h,,,,,,
3750,10270,,PC,106h,NR,,11989340,Completed,First,,,106h,,,,,,
3751,10270,Burov,PC,106h,100%,,1825338,Completed,First,,"October 06, 2015",106h,,,,,,
3752,10270,Daremo,PC,106h,100%,,1308308,Completed,First,,"June 21, 2015",106h,,,,did every side quest I could find. Did not explore all question marks.,,
3753,10270,Gladi88,PC,106h,NR,,11489718,Completed,First,,"January 19, 2020",106h,,,,,,
3754,10270,ShaggyIgor,PC,106h,NR,"All side quests including question marks, no gwynt game",3233329,Completed,First,,"June 20, 2016",106h,,,,,,
3755,10270,WazzaBoi,PC,106h,NR,,7973021,Completed,First,,"January 07, 2019",106h,,,,,,
3756,10270,Private,Nintendo Switch,106h,NR,,5437326,Completed,First,,"April 20, 2020",106h,,,,,,
3757,10270,Private,Xbox One,106h,NR,,2037494,Replay Completed,Replay,,"September 26, 2015",106h,,,,Death March! difficulty,,
3758,10270,lucaslasf,PC,106h,NR,,10693940,Completed,First,,,106h,,,,,,
3759,10270,northernirishman,PC,106h,NR,,5918968,Completed,First,,"March 02, 2018",106h,,,,,,
3760,10270,,PlayStation 4,106h 05m,NR,,8492885,Completed,First,,,106h 05m,,,,,,
3761,10270,,PC,106h 12m,NR,,4896519,Completed,Replay,,,106h 12m,,,,,,
3762,10270,muneeb_3,PlayStation 4,106h 12m,NR,,1723621,Completed,First,,"December 09, 2015",106h 12m 25s,,,,,,
3763,10270,tommyspanish,PC,106h 30m,100%,,4304935,Completed,First,,"April 12, 2017",106h 30m,,,,,,
3764,10270,DuplexEagle,Nintendo Switch,106h 40m,100%,,10317764,Custom List Completed,First,,"April 02, 2020",106h 40m,,106h 40m /,,,,
3765,10270,GigamanTheSinner,PC,106h 52m,80%,48% of achievements gained,1866380,Completed,First,,"September 25, 2015",106h 52m,,,,,,
3766,10270,Private,PlayStation 4,106h 53m,100%,,5631754,Completed,First,,"January 09, 2018",106h 53m,,,,,,
3767,10270,,PC,107h,NR,,1404916,Completed,First,,,107h,,,,,,
3768,10270,,PC,107h,NR,,1408121,Completed,First,,,107h,,,,,,
3769,10270,,PC,107h,NR,Main Story+All Contracts+Most of the secondary quests+All Gwent Cards,1424948,Completed,First,,,107h,,,,,,
3770,10270,,PC,107h,NR,,4283087,Completed,First,,,107h,,,,,,
3771,10270,,PC,107h,NR,,4835913,Completed,First,,,107h,,,,,,
3772,10270,,PC,107h,NR,.,5306757,Completed,First,,,107h,,,,,,
3773,10270,,PC,107h,NR,,6590358,Completed,First,,,107h,,,,,,
3774,10270,DithmarsiaAgrar,PlayStation 4,107h,NR,,11226066,Completed,First,,"March 23, 2020",107h,,,,,,
3775,10270,JustinBB7,PC,107h,NR,,5275726,Completed,Replay,,"November 04, 2017",107h,,,,,,
3776,10270,KingBjorn,PlayStation 4,107h,100%,,11826133,Replay Completed,Replay,53h,,107h,167h,,,,,
3777,10270,Lock_Down_Leo,Xbox One,107h,100%,,3864367,Completed,First,,"May 27, 2015",107h,,,,,,
3778,10270,Private,PC,107h,NR,,11925990,Completed,First,,"June 07, 2020",107h,,,,,,
3779,10270,fractaldecay,PC,107h,NR,,8817764,Completed,First,60h,"May 19, 2019",107h,192h,,,,,
3780,10270,maxubachs,PC,107h,NR,,1624248,Completed,First,,"August 08, 2015",107h,,,,,,
3781,10270,,PC,107h 20m,NR,,5792003,Completed,First,,,107h 20m,,,,,,
3782,10270,Soukupon,PlayStation 4,107h 26m,NR,,5021132,Completed,First,,"September 08, 2017",107h 26m,,,,,,
3783,10270,Matonim,PC,107h 30m,NR,,10746328,Completed,First,55h,"August 09, 2019",107h 30m,204h,,,,,
3784,10270,,PC,107h 37m,NR,,11481415,Completed,First,,,107h 37m,,,,,,
3785,10270,Jacob_Darka,PC,107h 37m,90%,,7367198,Custom List Completed,First,53h 17m,"March 15, 2016",107h 37m,,107h 37m /,,,,
3786,10270,game3412,PC,107h 44m,100%,,1884044,Completed,First,,"November 27, 2015",107h 44m,,,,,,
3787,10270,Azrathiel,PC,107h 49m,NR,,3232961,Completed,First,,"July 16, 2016",107h 49m,,,,,,
3788,10270,thausael,PlayStation 4,107h 55m,100%,,10346886,Completed,First,,"September 08, 2016",107h 55m 11s,,,,,,
3789,10270,CyDi,PC,107h 58m,100%,,3651556,Completed,First,,2015,107h 58m,,,,,,
3790,10270,,PC,108h,NR,,5420733,Completed,First,,,108h,,,,,,
3791,10270,,PC,108h,NR,,6057245,Completed,First,,,108h,,,,,,
3792,10270,,PC,108h,NR,,7999298,Completed,First,,,108h,,,,,,
3793,10270,,PC,108h,NR,,8284011,Completed,First,,,108h,,,,,,
3794,10270,,PlayStation 4,108h,NR,,8880129,Completed,First,48h,,108h,,,,,,
3795,10270,,PC,108h,NR,"Main story of base game and both expansions, plus many of the witcher contracts and side quests.",10166293,Completed,First,,,108h,,,,,,
3796,10270,Genjutsuhh,PlayStation 4,108h,80%,,10309885,Completed,First,,"August 09, 2019",108h,,,,,,
3797,10270,Hitokage_Tamashi,PC,108h,100%,,11816395,Completed,First,,"May 12, 2018",108h,,,,,,
3798,10270,MazowskiMaz,Xbox One,108h,NR,,8485086,Completed,Replay,,"March 18, 2019",108h,,,,,,
3799,10270,Nightflux,PC,108h,100%,,5703902,Completed,First,,,108h,,,,,,
3800,10270,Pillendreher,PC,108h,90%,,3749798,Completed,First,,"December 10, 2016",108h,,,,,,
3801,10270,Pottsy69,Xbox One,108h,90%,,1525381,Completed,First,,"August 02, 2015",108h,,,,,,
3802,10270,Romdeau,PC,108h,100%,"Did majority of side quests, but plenty to go still. Only includes base game, no expansions.",4326021,Completed,First,,,108h,,,,Be ready to sink your teeth into this experience and stick with it. I wouldn't play anything else that requires a lot of attention from your time until you finish this.,,
3803,10270,Private,PC,108h,NR,,1670640,Completed,First,,"August 16, 2015",108h,,,,,,
3804,10270,krunch521,Xbox One,108h,100%,,4358263,Completed Retired,First,,,108h,,,,,,
3805,10270,owieczkacs,PC,108h,NR,,4026005,Completed,First,,"February 07, 2017",108h,,,,,,
3806,10270,warfarian,PC,108h,NR,,3550117,Completed,First,,"July 25, 2015",108h,,,,,,
3807,10270,,PlayStation 4,108h 18m,NR,,11233504,Completed,First,,,108h 18m,,,,,,
3808,10270,Zominator,PC,108h 24m,NR,,10358237,Completed,First,,"November 03, 2019",108h 24m,,,,,,
3809,10270,MadSexual,PC,108h 25m,90%,,2121133,Completed,First,,"November 21, 2015",108h 25m,,,,,,
3810,10270,,PC,108h 32m,NR,,2974084,Completed,First,,,108h 32m,,,,,,
3811,10270,Private,PC,108h 40m,100%,,5403492,Completed,First,,"December 27, 2018",108h 40m 04s,,,,,,
3812,10270,CriticalHit,PC,108h 53m,100%,,5373572,Completed,First,,,108h 53m,,,,,,
3813,10270,,PC,109h,NR,Main story most extras and dlcs,5742240,Completed,First,,,109h,,,,,,
3814,10270,,PC,109h,NR,,6653035,Completed,Replay,69h,,109h,,,,,,
3815,10270,Bromo,PC,109h,NR,,7515239,Completed,First,,"November 23, 2018",109h,,,,,,
3816,10270,GTisSmoking,PC,109h,NR,,5767067,Completed,First,,"February 02, 2018",109h,,,,,,
3817,10270,TT1990,PC,109h,NR,,4118984,Completed,First,35h,"February 16, 2017",109h,,,,,,
3818,10270,Private,PC,109h,100%,,11448048,Completed Retired,First,,,109h,,,,,,
3819,10270,dublin87,PlayStation 4,109h,NR,,4840407,Completed,First,,"April 01, 2017",109h,,,,,,
3820,10270,dublin870,PlayStation 4,109h,NR,,4701448,Completed,First,,,109h,,,,,,
3821,10270,neonblakc,PlayStation 4,109h,NR,,3437280,Completed,First,50h,"September 18, 2016",109h,200h,,,,,
3822,10270,,PlayStation 4,109h 12m,NR,,11316671,Completed,First,,,109h 12m,,,,,,
3823,10270,Bikioman,PlayStation 4,109h 15m,100%,,6850247,Completed,First,48h 10m,"May 16, 2016",109h 15m,,,,,,
3824,10270,,PlayStation 4,109h 16m,NR,,5753920,Completed,First,,,109h 16m,,,,,,
3825,10270,ComeT,PC,109h 28m,100%,,10732053,Completed,First,,"February 07, 2020",109h 28m,,,,Difficulty Blood and Broken Bones | Controller Type DS4 | Duration 03/01/2020 - 07/02/2020 | Playthrough 1,,
3826,10270,,PC,109h 30m,NR,,5058009,Completed,First,,,109h 30m,,,,,,
3827,10270,,PC,109h 32m,NR,,1450659,Completed,First,,,109h 32m,,,,,,
3828,10270,Cailiil,PlayStation 4,109h 33m,90%,,6075819,Completed,First,,"June 04, 2018",109h 33m,,,,,,
3829,10270,Private,PC,109h 40m,NR,,1434727,Completed,First,,"July 03, 2015",109h 40m,,,,,,
3830,10270,,PC,110h,NR,,1362998,Completed,First,50h,,110h,150h,,,,,
3831,10270,,Xbox One,110h,NR,,1420327,Completed,First,,,110h,,,,,,
3832,10270,,Xbox One,110h,NR,,1512627,Completed,First,,,110h,,,,,,
3833,10270,,PC,110h,NR,,1688683,Completed,First,,,110h,,,,,,
3834,10270,,Xbox One,110h,NR,,1689940,Completed,First,,,110h,,,,,,
3835,10270,,PC,110h,NR,,1993494,Completed,First,,,110h,,,,,,
