,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Retired Notes
528,57507,SmashAndRun,Xbox One,24h,NR,,10601816,Completed,First,"January 18, 2020",12h,24h,,,,
529,57507,hikle00,PlayStation 4,24h,NR,,10778749,Completed,First,"January 12, 2020",11h,24h,27h,,,
530,57507,papaScott,PC,24h,NR,,10626830,Completed,First,"December 21, 2019",,24h,,,,
531,57507,goodnitenite,PC,24h 16m,NR,,10815964,Completed,First,"February 29, 2020",13h 31m,24h 16m,,,,
532,57507,,PC,24h 20m,NR,Close to 100%,11517233,Completed,First,,,24h 20m,,,,
533,57507,RoseTheFlower,PC,24h 25m,NR,"281 collectibles, 29 missions, 6 extra outfits not counting DLC, all Abilities upgraded",9437700,Completed,First,"September 08, 2019",,24h 25m,26h 50m,,,
534,57507,Glammer,PC,24h 30m,70%,,10153384,Completed,First,"September 05, 2019",,24h 30m,,,,
535,57507,Giaguaro,PC,24h 56m,NR,,11913844,Completed,First,"June 05, 2020",,24h 56m,,,,
536,57507,,PlayStation 4,25h,NR,,12037413,Completed,First,,,25h,,,,
537,57507,Brent,PC,25h,NR,,11562269,Completed,First,"April 19, 2020",,25h,,,,
538,57507,Pasterz666,PC,25h,NR,,10760111,Completed,First,"January 05, 2020",,25h,,,,
539,57507,Ultima893,PlayStation 4,25h,NR,,11826556,Completed,First,"May 24, 2020",17h,25h,31h,,,
540,57507,boxboxsnake,PlayStation 4,25h,90%,,11312617,Completed,First,"March 28, 2020",,25h,,,,
541,57507,felixenfeu,PlayStation 4,25h,NR,,10819599,Completed,First,"January 15, 2020",,25h,,,,
542,57507,Private,PC,25h,NR,,11209360,Completed,First,,,25h,,,,
543,57507,wildpomme,PC,25h,NR,,10772875,Completed,First,"September 02, 2019",,25h,,,,
544,57507,zoinkmeister,PlayStation 4,25h,80%,,10145225,Completed,First,,10h,25h,,,,
545,57507,periahdark,PC,25h 14m,80%,"Most side missions. Left 2. One was bugged, other (Tomassi) wasn't fun. Might be more i never encountered",9573083,Completed,First,"September 09, 2019",,25h 14m,,"Date Started: Sept. 5, 2019
Date Finished: Sept. 9, 2019",,
546,57507,Private,PC,25h 24m,NR,,10627688,Completed,First,"June 17, 2020",,25h 24m 03s,,,,
547,57507,NeilS1995,PC,25h 41m,NR,,10817464,Completed,First,"January 27, 2020",,25h 41m,,,,
548,57507,jeffthegeek,PC,26h,90%,,10313709,Completed,First,"October 27, 2019",,26h,,,,
549,57507,Loati,PC,26h 52m,100%,,9467788,Backlog Completed,First,"December 04, 2019",,26h 52m,,,26h 52m 29s /,
550,57507,rcreger,PlayStation 4,26h 54m,100%,Trophy hunting is definitely rewarding,11803401,Playing Replay Completed,First,"May 21, 2020",15h 11m 56s,26h 54m 10s,33h 12m 34s,,,
551,57507,Private,PC,26h 55m,NR,,9519764,Completed,First,"September 12, 2019",,26h 55m 19s,,,,
552,57507,,PC,27h,NR,,10142267,Completed,First,,,27h,,,,
553,57507,faqsimil,PC,27h,NR,"All Skills unlocked, all side quests completed, just missing a dozen or so collectibles",9506653,Completed,First,"September 07, 2019",,27h,,,,
554,57507,teom4n,PC,27h,NR,,11835455,Completed,First,"May 25, 2020",,27h,,,,
555,57507,Charlizard,PC,27h 10m,NR,"All side-missions and weapon upgrades. Missing some skills, secret areas and collectibles. Nice Porcupine Tree song.",10365712,Completed,First,"November 05, 2019",,27h 10m,,,,
556,57507,Hool,PlayStation 4,27h 20m,80%,,11810348,Completed,First,"May 29, 2020",,27h 20m,,,,
557,57507,pbdarko,PC,27h 35m,80%,,10186830,Completed,First,"October 04, 2019",,27h 35m 03s,,,,
558,57507,mamabear,Xbox One,28h 12m,90%,Missing a couple side missions,11006563,Completed,First,"March 25, 2020",,28h 12m,,,,
559,57507,,PC,28h 55m,NR,,11955730,Completed,First,,12h 05m 50s,28h 55m 11s,,,,
560,57507,JaredTequila,PlayStation 4,30h 09m,80%,"Cleaned up last few side-missions, got all ability upgrades",10735701,Completed Retired,First,"March 06, 2020",,30h 09m,34h 32m,,,Platinumed
561,57507,,PC,30h 10m,NR,,10986420,Completed,First,,,30h 10m,,,,
562,57507,Private,PlayStation 4,30h 36m,NR,,11273142,Completed,First,"May 03, 2020",,30h 36m 11s,,,,
563,57507,,PlayStation 4,31h,NR,,11558247,Completed,First,,,31h,,,,
564,57507,ThrillSeeker15,PC,31h 30m,NR,Completed the main story and I guess about 60% of the side quests,10738745,Completed,First,"January 03, 2020",,31h 30m,,,,
565,57507,justdoitalready,Xbox One,33h,60%,"mainstory + grinding for mainstory + a lot of sidequests, but not all.",10234421,Completed,First,"November 25, 2019",,33h,,,,
566,57507,Linkelda,PlayStation 4,14h 57m,60%,Platinum Trophy,11099693,Completed,First,,,,14h 57m 09s,,,
567,57507,Linkelda21300,PlayStation 4,14h 57m,60%,Platinum Trophy,11086562,Completed,First,"March 05, 2020",,,14h 57m 09s,,,
568,57507,RyukoMatoi,PlayStation 4,14h 57m,70%,,10146447,Completed,First,"August 29, 2019",9h 21m 43s,11h 49m 07s,14h 57m 34s,,,
569,57507,DreamEaglr,Xbox One,15h,NR,,10192661,Completed,First,"October 06, 2019",8h,12h,15h,,,
570,57507,TwoThrones,PlayStation 4,15h,60%,,9462657,Completed,First,"March 09, 2020",,,15h,,,
571,57507,cyberfaltas,PlayStation 4,15h 24m,100%,,10141542,Completed,First,"September 24, 2019",,12h 34m,15h 24m,,,
572,57507,BoogeyDK,PlayStation 4,15h 30m,80%,,11192729,Completed,First,"May 10, 2020",,,15h 30m,,,
573,57507,TheJoschka,Xbox One,16h,70%,,10604344,Completed,First,"December 17, 2019",9h,12h,16h,,,
574,57507,leyeti,PlayStation 4,16h,80%,,10150357,Completed,First,"September 28, 2019",12h,,16h,,,
575,57507,Private,PC,16h,NR,,10277865,Completed,First,"September 12, 2019",,,16h,,,
576,57507,Private,PlayStation 4,16h 45m,NR,Platinum Trophy,11157127,Completed,First,"March 11, 2020",,,16h 45m,,,
577,57507,jora,PC,16h 48m,80%,,11829135,Completed,First,"June 12, 2020",,,16h 48m,,,
578,57507,Brizik,PC,17h,70%,"All Side Quests, All Costumes, All Optional Bosses",10596916,Completed,First,"December 15, 2019",,,17h,,,
579,57507,CornellPlant,PC,17h,NR,,10184362,Completed,First,"August 29, 2019",,,17h,,,
580,57507,leyeti,PlayStation 4,17h,80%,,9568653,Completed,First,"August 28, 2019",,,17h,,,
581,57507,Private,PC,17h,NR,,9563410,Completed,First,"September 05, 2019",,,17h,,,
582,57507,Admiral,PC,17h 30m,90%,"Probably around 95%, missing only few collectables (out of 200+), secrets",9529315,Completed,First,"September 02, 2019",,,17h 30m,,,
583,57507,PXSausage,Xbox One,18h,100%,38/46 Achievements Unlocked. 19 Missions Completed. 214 Collectibles Found.,10688529,Completed,First,"December 29, 2019",14h,,18h,,,
584,57507,prittjr,PlayStation 4,18h,100%,,10978245,Completed,First,"February 04, 2020",,,18h,,,
585,57507,RebelBlob,PC,18h 23m,80%,,10179564,Completed,First,"October 03, 2019",,,18h 23m 11s,,,
586,57507,,PC,18h 45m,NR,,9556018,Completed,First,,,,18h 45m,,,
587,57507,AngryFarmer,PC,19h,100%,,11848682,Completed,First,"May 27, 2020",,,19h,,,
588,57507,nikkornukov,PlayStation 4,19h,80%,,9563279,Completed,First,"September 09, 2019",,,19h,,,
589,57507,,PlayStation 4,19h 10m,NR,,11303993,Completed,First,,,,19h 10m,,,
590,57507,Private,Xbox One,19h 17m,100%,,9484759,Completed,First,"September 22, 2019",,,19h 17m,,,
591,57507,Parasiteee,PC,19h 47m,NR,Everything done. Normal difficulty. All quests completed.,9481816,Completed,First,"September 02, 2019",,,19h 47m,,,
592,57507,,Xbox One,20h,NR,,9468485,Completed,First,,13h,18h,20h,,,
593,57507,,PC,20h,NR,,9565230,Completed,First,,14h,16h,20h,,,
594,57507,,PC,20h,NR,,10358622,Completed,First,,,,20h,,,
595,57507,Ace7zar3,PlayStation 4,20h,100%,,10678585,Completed,First,"December 28, 2019",,,20h,,,
596,57507,Aisper,PC,20h,NR,,10906062,Completed,First,"January 28, 2020",,,20h,,,
597,57507,Akatsuki200,PlayStation 4,20h,90%,,9659623,Completed,First,"December 01, 2019",,,20h,,,
598,57507,Private,PlayStation 4,20h,80%,,11259257,Custom List Completed,First,"April 07, 2020",12h,18h,20h,,20h /,
599,57507,mostafa631,PlayStation 4,20h,70%,,11351153,Completed,First,,9h,11h,20h,,,
600,57507,rethil,PlayStation 4,20h,NR,,11145367,Completed,First,"March 13, 2020",,,20h,,,
601,57507,,PC,20h 13m,NR,,9518275,Completed,First,,10h 50m,13h 12m,20h 13m,,,
602,57507,Jacob_Darka,PC,20h 14m,80%,,9505437,Completed,First,"September 01, 2019",11h 05m,15h 48m,20h 14m 36s,,,
603,57507,Skikkiks,PlayStation 4,21h,90%,,10962241,Completed,First,"November 29, 2019",,,21h,,,
604,57507,Xitaraya,PC,21h,NR,,10557464,Completed,First,"December 07, 2019",,,21h,,,
605,57507,thievingsince95,PC,21h,NR,,11459971,Completed,First,,,,21h,,,
606,57507,Krilledood,PlayStation 4,21h 04m,80%,Platinum trophy,9467456,Completed,First,"September 15, 2019",,14h 38m,21h 04m,,,
607,57507,Anthirian,PC,21h 13m,NR,,11766927,Completed,First,"June 02, 2020",,,21h 13m,,,
608,57507,BruceL337,PC,21h 18m,NR,,9479598,Completed,First,"September 06, 2019",,,21h 18m,,,
609,57507,iverdawg,PC,21h 35m,80%,,10730203,Completed,First,"January 01, 2020",,,21h 35m,,,
610,57507,PANZERFRUIT,PlayStation 4,21h 35m,100%,,10861345,Completed,First,"January 23, 2020",,,21h 35m 20s,,,
611,57507,niceTCyou,Xbox One,21h 50m,90%,"All missions, side quests, abilities and achievements",10369527,Completed,First,"November 06, 2019",,,21h 50m 09s,,,
612,57507,,PC,22h,NR,,9495414,Completed,First,,12h,20h,22h,,,
613,57507,,PC,22h,NR,All Done. No DLC,11835598,Completed,First,,,,22h,,,
614,57507,Private,PlayStation 4,22h,80%,,11204050,Completed,First,"March 21, 2020",16h,,22h,,,
615,57507,sinefulcurves,PlayStation 4,22h,100%,,10254281,Completed,First,"September 10, 2019",,,22h,,,
616,57507,yesnocancel,PC,22h,70%,,10190402,Completed,First,"October 05, 2019",,,22h,,,
617,57507,Hallgier,PlayStation 4,22h 15m,NR,,9572245,Completed,First,"September 23, 2019",,,22h 15m,100% Trophies,,
618,57507,celynn,PlayStation 4,22h 25m,70%,Platinum trophy,11068673,Completed,First,"February 29, 2020",,16h,22h 25m,,,
619,57507,Mizoute44,PlayStation 4,22h 30m,NR,,10462788,Completed,First,"April 04, 2020",,,22h 30m,,,
620,57507,MrDelsinRowe,PlayStation 4,22h 35m,90%,"3 из 10 Все прокачано, все пройдено .",9533124,Completed,First,"September 05, 2019",,,22h 35m,,,
621,57507,JohnTheParasite,PC,22h 37m,NR,,10820934,Completed,First,"January 16, 2020",,,22h 37m,,,
622,57507,Private,PlayStation 4,22h 45m,80%,Started: 26.08.2019 // Rating: 8.5/10 // 100% Side Missions // Platinum,8767830,Completed,First,"September 01, 2019",,,22h 45m,,,
623,57507,Twilightwind,PlayStation 4,22h 50m,NR,,9469666,Completed,First,"August 31, 2019",,20h 09m,22h 50m,,,
624,57507,YawningPanda96,PlayStation 4,22h 59m,90%,,9592526,Completed,First,"December 06, 2019",,13h 55m 32s,22h 59m 51s,,,
625,57507,ACE_V,PC,23h,80%,,9651447,Completed,First,"September 15, 2019",,,23h,,,
626,57507,MadSexual,PC,23h,70%,,11126834,Completed,First,"March 09, 2020",,,23h,,,
627,57507,Private,PlayStation 4,23h,80%,,11806916,Completed,First,"May 22, 2020",,,23h,,,
628,57507,hycer,PlayStation 4,23h,NR,,11211712,Completed,First,,,,23h,,,
629,57507,kevcio23,PlayStation 4,23h,NR,,9318991,Completed,First,"April 19, 2020",,,23h,,,
630,57507,Private,PlayStation 4,23h,80%,,10614877,Completed,First,"June 16, 2020",,,23h,,,
631,57507,RusReindeer,PC,23h 12m,NR,,11592143,Completed,First,"April 28, 2020",,,23h 12m,,,
632,57507,Otacon,PlayStation 4,23h 15m,90%,,11676944,Completed,First,"May 31, 2020",,,23h 15m,,,
633,57507,edijr_,PlayStation 4,23h 21m,90%,Quase platinado,11535226,Completed,First,"May 01, 2020",,,23h 21m 11s,,,
634,57507,Jadsii,PlayStation 4,23h 36m,80%,,10167327,Completed,First,"September 04, 2019",,,23h 36m,,,
635,57507,ZuluPilot,PC,23h 38m,NR,,10146274,Completed,First,"September 26, 2019",,,23h 38m,,,
636,57507,Eternitype_YT,PlayStation 4,24h,90%,,11600238,Completed Retired,First,"April 29, 2020",11h 30m,16h,24h,,,
637,57507,Orion_16RUS,PC,24h,80%,,9506773,Completed,First,"September 01, 2019",,,24h,,,
638,57507,Pluggedingaming,PlayStation 4,24h,100%,,10776486,Completed,First,"September 12, 2019",,,24h,,,
639,57507,Raiksha,PlayStation 4,24h,100%,Platinum.,10475777,Completed,First,"December 23, 2019",,,24h,,,
640,57507,magnnum_paul,PC,24h,100%,,11286322,Completed,First,"March 29, 2020",,,24h,,,
641,57507,Raftacon,PlayStation 4,24h 15m,70%,,10222676,Completed,First,"August 11, 2019",,,24h 15m,,,
642,57507,chozoknight,PlayStation 4,24h 15m,NR,,9067470,Completed,First,"September 15, 2019",,,24h 15m,,,
643,57507,kenzan18,PC,24h 50m,100%,,11956581,Completed,First,"June 11, 2020",,,24h 50m,,,
644,57507,abatage,PlayStation 4,24h 57m,NR,Platinum Trophy + All Unlocks + All Outfits + All Side Missions,10373405,Completed,First,"December 02, 2019",,,24h 57m 13s,,,
645,57507,,PC,25h,NR,,9578970,Completed,First,,12h,,25h,,,
646,57507,Burretploof,PC,25h,90%,"Main quest, all side quests, all hidden locations, all secrets/easter eggs, all upgrades",9568272,Completed,First,"September 07, 2019",,,25h,,,
647,57507,Private,PC,25h,100%,,10789252,Completed,First,"January 10, 2020",,,25h,,,
648,57507,MechaMessiah,PC,25h,90%,,10222218,Completed,First,"October 01, 2019",,,25h,,,
649,57507,Nool11793,PlayStation 4,25h,90%,The platinum,9479830,Completed,First,"September 17, 2019",,,25h,,,
650,57507,Sabin5995,PlayStation 4,25h,NR,,10710558,Completed,First,"February 11, 2020",,,25h,,,
651,57507,SanaKitty,PC,25h,NR,"Might be missing some documents, but otherwise 100% complete.",9519582,Completed,First,"August 30, 2019",,,25h,,,
652,57507,ZSS,Xbox One,25h,NR,,11419496,Completed,First,"April 11, 2020",,,25h,,,
653,57507,demonic,PC,25h,100%,,9510453,Completed,First,"September 18, 2019",,,25h,,,
654,57507,kinktwink,PlayStation 4,25h,90%,,11145100,Completed,First,"September 17, 2019",,,25h,,,
655,57507,motatnema,PlayStation 4,25h,NR,,10922600,Completed,First,"April 16, 2020",,,25h,,,
656,57507,parkercola,PlayStation 4,25h,90%,,11693995,Completed,First,"May 09, 2020",,,25h,,,
657,57507,Lemmi,PC,25h 08m,NR,,10560179,Completed,First,"December 08, 2019",,,25h 08m,,,
658,57507,mixabuben,PC,25h 10m,100%,,11077778,Completed,First,"March 01, 2020",,,25h 10m,,,
659,57507,hutmaniac,PlayStation 4,25h 16m,NR,,9530486,Completed,First,"September 15, 2019",,,25h 16m,,,
660,57507,DEADTERMINATOR,PlayStation 4,25h 50m,90%,Platinum trophy. All main + side quests + hidden locations. All weapon upgrades. At least 99% of the collectibles.,11426098,Completed,First,"April 10, 2020",,,25h 50m,"I didn't count/confirm that I got all the collectibles. But if I missed any, it was only a few.",,
661,57507,Private,PC,25h 59m,NR,,10695945,Completed,First,"April 19, 2020",,,25h 59m,,,
662,57507,Calvo,PC,26h,70%,,9506842,Completed,First,"September 08, 2019",,,26h,,,
663,57507,Private,PlayStation 4,26h,80%,,11005986,Completed,First,"December 01, 2019",,,26h,,,
664,57507,rad_slime,PC,26h,80%,,11875847,Completed,First,"May 28, 2020",,,26h,,,
665,57507,RoseTheFlower,PC,26h 50m,NR,"281 collectibles, 29 missions, 6 extra outfits not counting DLC, all Abilities upgraded",9437700,Completed,First,"September 08, 2019",,24h 25m,26h 50m,,,
666,57507,Headbanger,PC,27h,80%,,11927447,Completed,First,"June 07, 2020",,,27h,,,
667,57507,Maeviii,PC,27h,90%,,10662474,Completed,First,"December 26, 2019",,,27h,,,
668,57507,NetBender,PC,27h,NR,,10182766,Completed,First,"October 04, 2019",,,27h,,,
669,57507,easterhltb,PlayStation 4,27h,NR,,10627923,Completed,First,"December 21, 2019",,,27h,,,
670,57507,ghrbkramer,PlayStation 4,27h,NR,,9701154,Completed,First,"September 22, 2019",,,27h,,,
671,57507,hikle00,PlayStation 4,27h,NR,,10778749,Completed,First,"January 12, 2020",11h,24h,27h,,,
672,57507,NineWheels,PlayStation 4,27h 30m,NR,,9472692,Playing Completed,First,"August 28, 2019",,14h 30m,27h 30m,,27h 30m /,
673,57507,senkus,PC,27h 30m,100%,,9518107,Completed,First,"September 02, 2019",,,27h 30m,,,
674,57507,MistRCaboose,PlayStation 4,27h 39m,90%,,10734270,Completed,First,"January 15, 2020",,23h 04m 33s,27h 39m 56s,,,
675,57507,MoT3tRoXX,PlayStation 4,27h 52m,NR,,11413680,Completed,First,"April 10, 2020",,,27h 52m,,,
676,57507,,PC,28h,NR,,11898636,Completed,First,,,,28h,,,
677,57507,JAK620,PlayStation 4,28h,80%,100% w/ Platinum Trophy,11144946,Completed,First,"March 12, 2020",,,28h,,,
678,57507,NKO,PlayStation 4,28h,90%,Easy platinum trophy + loads of optional secrets.,9693314,Completed,First,"September 02, 2019",,,28h,,,
679,57507,seifer,PC,28h,80%,,11682633,Completed,First,"May 08, 2020",,,28h,,,
680,57507,,PC,28h 12m,NR,,11654178,Completed,First,,,,28h 12m,,,
681,57507,Darkrun2,PlayStation 4,28h 45m,80%,,11958038,Completed,First,"June 15, 2020",,,28h 45m,,,
682,57507,avalynnrose,PlayStation 4,29h,NR,,10311548,Completed,First,"October 27, 2019",,,29h,,,
683,57507,zunoblade,PC,29h,NR,,10659142,Completed,First,"December 26, 2019",,,29h,,,
684,57507,,PlayStation 4,30h,NR,,10256542,Completed,First,,12h,20h,30h,,,
685,57507,AlexOfAlexia,PlayStation 4,30h,NR,,9550256,Completed,First,"May 23, 2020",,,30h,,,
686,57507,Ddanks,PlayStation 4,30h,NR,,11408128,Completed,First,"April 10, 2020",,,30h,,,
687,57507,Firebatz13,PlayStation 4,30h,100%,,9516860,Completed,First,"September 02, 2019",,,30h,,,
688,57507,Satori,PlayStation 4,30h,NR,,9480284,Completed,First,"August 30, 2019",,,30h,,,
689,57507,XxMaxUltimoxX,PlayStation Now,30h,NR,,11624939,Completed,First,"May 09, 2020",,,30h,,,
690,57507,dbeck,Xbox One,30h,NR,,9658701,Completed,First,"September 15, 2019",,,30h,,,
691,57507,eXeViuS,PlayStation 4,30h,90%,,9574419,Completed,First,"September 11, 2019",,,30h,,,
692,57507,Private,PlayStation 4,30h,NR,,9827459,Completed,First,"September 23, 2019",,,30h,,,
693,57507,Ultima893,PlayStation 4,31h,NR,,11826556,Completed,First,"May 24, 2020",17h,25h,31h,,,
694,57507,solidcake140_85,PlayStation 4,32h 48m,100%,Platinum,10660451,Completed,First,"January 01, 2020",,,32h 48m,,,
695,57507,yukokano22,PC,33h,NR,,11203258,Completed,First,"May 17, 2020",15h,22h,33h,,,
696,57507,rcreger,PlayStation 4,33h 12m,100%,Trophy hunting is definitely rewarding,11803401,Playing Replay Completed,First,"May 21, 2020",15h 11m 56s,26h 54m 10s,33h 12m 34s,,,
697,57507,Tomodachi,PC,34h,NR,lots of photo mode time i guess,10756418,Completed,First,"January 22, 2020",,,34h,,,
698,57507,JaredTequila,PlayStation 4,34h 32m,80%,"Cleaned up last few side-missions, got all ability upgrades",10735701,Completed Retired,First,"March 06, 2020",,30h 09m,34h 32m,,,Platinumed
699,57507,amaow,PlayStation 4,35h,90%,Got a platinum trophy,11732061,Completed,First,"May 14, 2020",,,35h,,,
700,57507,Private,PC,35h,70%,,9524971,Completed,First,"September 03, 2019",,,35h,,,
701,57507,,PC,38h,NR,,10795019,Completed,First,,,,38h,,,
702,57507,Private,PC,38h,NR,,10795235,Completed,First,"January 11, 2020",,,38h,,,
703,57507,Private,PC,40h,NR,,10143294,Completed,First,"September 15, 2019",,,40h,,,
704,57507,Private,Xbox One,40h,NR,,10541047,Completed,First,"March 25, 2020",,,40h,,,
705,57507,justdoitalready,Xbox One,43h,60%,,10499147,Completed,Replay,"November 28, 2019",,,43h,,,
706,57507,aaxnox,PC,44h,100%,,11249443,Completed,First,,,,44h,,,
707,57507,DEFmedia,PC,45h,NR,,10678215,Completed,First,"December 28, 2019",,,45h,,,
