,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Main+Extras,Speedrun,100% Speedrun,Progress,Personal Notes,Vs.,Co-Op
1507,20077,Crofteh,PlayStation 4,17h 18m,NR,,5807891,Completed,First,17h 18m 03s,"June 16, 2019",,,,,,,,
1508,20077,,PlayStation 4,17h 20m,NR,,11263528,Completed,First,17h 20m,,,,,,,,,
1509,20077,Montimorti,PlayStation 4,17h 20m,90%,,7917625,Completed,First,17h 20m,"May 24, 2019",,,,,,,,
1510,20077,dopeypanda1725,PlayStation 4,17h 22m,NR,,11638486,Completed,First,17h 22m,"February 13, 2020",,,,,,,,
1511,20077,,PlayStation 4,17h 22m,NR,,6912888,Completed,First,17h 22m 03s,,,,,,,,,
1512,20077,,PlayStation 4,17h 24m,NR,,4369928,Completed,First,17h 24m,,,,,,,,,
1513,20077,adambeave,PlayStation 4,17h 25m,100%,,3216427,Completed,First,17h 25m,"July 17, 2016",,,,,,,,
1514,20077,notsofastturtle,PlayStation 4,17h 25m,NR,,6476001,Completed,First,17h 25m,"October 15, 2016",,,,,,,,
1515,20077,kobayashi93,PlayStation 4,17h 28m,100%,,5688124,Completed,First,17h 28m,"February 04, 2018",,,,,,,,
1516,20077,srfrog,PlayStation 4,17h 29m,NR,,3503672,Completed,First,17h 29m,"October 09, 2016",,,,,,,,
1517,20077,,PlayStation 4,17h 30m,NR,,3373252,Completed,First,17h 30m,,,,,,,,,
1518,20077,Leocram,PlayStation 4,17h 30m,NR,,5402415,Completed,First,17h 30m,"February 03, 2017",50h,48h,,,,,6h 30m,
1519,20077,TulioHenriqueBC,PlayStation 4,17h 30m,NR,,7751316,Completed,First,17h 30m,,32h,,,,,,,
1520,20077,dnhart13,PlayStation 4,17h 30m,NR,,4653348,Completed,First,17h 30m,"June 29, 2017",,,,,,,,
1521,20077,even_odder,PlayStation 4,17h 30m,NR,,6438934,Completed,First,17h 30m,"November 26, 2017",,,,,,,,
1522,20077,mauhlin12,PlayStation 4,17h 30m,100%,,3372499,Completed,First,17h 30m,"May 15, 2016",,,,,,,,
1523,20077,Private,PlayStation 4,17h 30m,NR,,3080682,Completed,Replay,17h 30m,"June 12, 2016",35h,21h,5h 30m,,,,,
1524,20077,yesnocancel,PlayStation 4,17h 30m,80%,,4577148,Completed,First,17h 30m,"May 07, 2017",,,,,,,,
1525,20077,noxess_dragniel,PlayStation 4,17h 31m,NR,,5188029,Completed,First,17h 31m,"August 14, 2017",,,,,,,,
1526,20077,fillito,PlayStation 4,17h 32m,100%,,3003966,Completed,First,17h 32m,"May 22, 2016",,,,,,,,
1527,20077,emisuuu,PlayStation 4,17h 34m,80%,,9010506,Completed,First,17h 34m 22s,"January 28, 2019",,,,,,,,
1528,20077,Robiman26,PlayStation 4,17h 35m,80%,Hard difficulty. 52/109 treasures.,8748421,Completed,First,17h 35m,"May 09, 2019",,,,,,,,
1529,20077,xkanji,PlayStation 4,17h 35m,80%,,10770643,Completed,First,17h 35m,,,19h 23m,,,,,,
1530,20077,Private,PlayStation 4,17h 36m,NR,,2880006,Completed,First,17h 36m 07s,"May 12, 2016",,,,,,,,
1531,20077,Bugalugs214,PlayStation 4,17h 40m,NR,Regular difficulty,3072783,Completed,First,17h 40m,"June 10, 2016",,,,,,,,
1532,20077,,PlayStation 4,17h 41m,NR,,3029303,Completed,First,17h 41m,,,,,,,,,
1533,20077,Thrawn4,PlayStation 4,17h 44m,90%,,5471753,Completed,First,17h 44m,"December 16, 2017",,,,,,,,
1534,20077,Private,PlayStation 4,17h 45m,90%,,6948735,Completed,First,17h 45m,"August 22, 2018",,,,,,,,
1535,20077,,PlayStation 4,17h 45m,NR,,11477879,Completed,First,17h 45m 30s,,,,,,,,,
1536,20077,Kermyt69,PlayStation 4,17h 45m,NR,,11477915,Playing Completed,First,17h 45m 30s,"April 18, 2020",,,,,17h 45m 30s /,,,
1537,20077,JoaoVeiga,PlayStation 4,17h 46m,NR,,6685701,Completed,First,17h 46m 59s,"July 28, 2018",,,,,,,,
1538,20077,Cullen,PlayStation 4,17h 50m,NR,,2987978,Completed,First,17h 50m,"July 13, 2016",,18h 50m,,,,,,
1539,20077,hankthejunk,PlayStation 4,17h 50m,100%,,3080321,Completed,First,17h 50m,"December 30, 2016",,,,,,,,
1540,20077,Master_Cloud,PlayStation 4,17h 50m,100%,,2958642,Completed,First,17h 50m 14s,"May 13, 2016",,,,,,,,
1541,20077,matcasarotto,PlayStation 4,17h 54m,NR,,7009485,Completed,First,17h 54m 36s,"September 09, 2018",,,,,,,,
1542,20077,,PlayStation 4,17h 55m,NR,,2984945,Completed,First,17h 55m,,,17h 56m,,,,,,
1543,20077,Private,PlayStation 4,17h 55m,70%,,8190281,Completed,First,17h 55m,"January 01, 2017",,,,,,,,
1544,20077,h_delach,PlayStation 4,17h 55m,90%,,8313848,Completed,First,17h 55m 10s,"February 20, 2019",,,,,,,,
1545,20077,,PlayStation 4,17h 55m,NR,,2977865,Completed,First,17h 55m 59s,,21h,19h,,,,,,
1546,20077,,PlayStation 4,17h 56m,NR,,3141639,Completed,First,17h 56m,,,,,,,,35h 55m,
1547,20077,,PlayStation 4,17h 58m,NR,,3025041,Completed,First,17h 58m 40s,,,,,,,,,
1548,20077,,PlayStation 4,18h,NR,,3792605,Completed,First,18h,,,,,,,,,
1549,20077,,PlayStation 4,18h,NR,,5805328,Completed,First,18h,,,,,,,,,
1550,20077,,PlayStation 4,18h,NR,,6668629,Completed,First,18h,,,,,,,,,
1551,20077,,PlayStation 4,18h,NR,,11895114,Completed,First,18h,,,,,,,,,
1552,20077,AlleyViper620,PlayStation 4,18h,70%,,4827366,Completed,First,18h,"November 30, 2017",,,,,,,,
1553,20077,AndyHitsu,PlayStation 4,18h,NR,,10864940,Completed,First,18h,"July 16, 2018",,,,,,,,
1554,20077,Angela812PL,PlayStation 4,18h,NR,,11296707,Completed,First,18h,"March 30, 2020",,,,,,,,
1555,20077,Private,PlayStation 4,18h,NR,,3066152,Completed,First,18h,"June 07, 2016",,,,,,,,
1556,20077,Private,PlayStation 4,18h,100%,,10931998,Completed,First,18h,,,,,,,,,
1557,20077,IM_A_BIG_DB,PlayStation 4,18h,100%,,4363752,Completed,First,18h,"April 28, 2017",,,,,,,,
1558,20077,Keyfekeder,PlayStation 4,18h,NR,,11665893,Completed,First,18h,"June 01, 2020",,,,,,,,
1559,20077,Private,PlayStation 4,18h,NR,,8075164,Completed,First,18h,"May 20, 2016",,,,,,,,
1560,20077,Obscho,PlayStation 4,18h,NR,,4918392,Completed,First,18h,"January 27, 2017",,,,,,,,
1561,20077,Pillendreher,PlayStation 4,18h,90%,,3790938,Completed,First,18h,"December 22, 2016",,,,,,,,
1562,20077,Private,PlayStation 4,18h,NR,,6835154,Completed,First,18h,"August 14, 2018",,25h,,,,,,
1563,20077,TehNull,PlayStation 4,18h,NR,,3057342,Completed,First,18h,"June 05, 2016",25h,,5h 30m,,,,,
1564,20077,aliwahed,PlayStation 4,18h,NR,,7256985,Completed,First,18h,"October 15, 2018",,,,,,,,
1565,20077,goldeneyeonline,PlayStation 4,18h,NR,,8294851,Completed,First,18h,"February 18, 2019",,,,,,,,
1566,20077,greigie,PlayStation 4,18h,NR,,6835768,Completed,First,18h,"August 10, 2018",,,,,,,,
1567,20077,madavis9,PlayStation 4,18h,90%,,3197576,Completed,First,18h,"July 08, 2016",,,,,,,,
1568,20077,majed5000,PlayStation 4,18h,90%,,6441209,Completed,First,18h,"June 19, 2018",,,,,,,,
1569,20077,mob1lejunkie,PlayStation 4,18h,NR,,8347052,Completed,First,18h,"February 23, 2019",,,,,,,,
1570,20077,richnan,PlayStation 4,18h,70%,,8850805,Completed,First,18h,"May 27, 2019",,,,,,,,
1571,20077,thewongs,PlayStation 4,18h,NR,,4842319,Completed,First,18h,"August 01, 2017",,,,,,,,
1572,20077,vtxshiva,PlayStation 4,18h,NR,,3503619,Completed,First,18h,,,,,,,,,
1573,20077,Private,PlayStation 4,18h,NR,,3614188,Completed,First,18h,"November 11, 2016",,24h 21m,,,,,42h 05m,
1574,20077,Private,PlayStation 4,18h 01m,NR,,9365468,Completed,First,18h 01m,"August 14, 2019",,,,,,,,
1575,20077,,PlayStation 4,18h 01m,NR,,3086420,Completed,First,18h 01m 59s,,,,,,,,,
1576,20077,Damandh,PlayStation 4,18h 02m,NR,,7707316,Completed,First,18h 02m,"December 07, 2018",,,,,,,,
1577,20077,arwain,PlayStation 4,18h 02m,NR,,3436629,Completed,First,18h 02m 55s,"September 18, 2016",,,,,,,,
1578,20077,Private,PlayStation 4,18h 06m,NR,,3666742,Completed,First,18h 06m,"December 16, 2016",,,,,,,,
1579,20077,Private,PlayStation 4,18h 08m,NR,,7738803,Completed,First,18h 08m,"December 13, 2018",,,,,,,,
1580,20077,Fanha,PlayStation 4,18h 10m,80%,,4418189,Completed,First,18h 10m,"May 12, 2017",,,,,,,,
1581,20077,,PlayStation 4,18h 12m,NR,,4340854,Completed,First,18h 12m,,,,,,,,,
1582,20077,,PlayStation 4,18h 12m,NR,,3018468,Completed,First,18h 12m 10s,,,,,,,,,
1583,20077,,PlayStation 4,18h 15m,NR,,2987966,Completed,First,18h 15m,,,,,,,,,
1584,20077,Mountainlifter,PlayStation 4,18h 18m,NR,,5809088,Completed,First,18h 18m,"February 11, 2018",,,,,,,,
1585,20077,Wolf_7,PlayStation 4,18h 18m,100%,"reading all letters I could fine, zero treasure hunt",5214028,Completed,First,18h 18m,"October 22, 2017",,,,,,"on Hard, lost time here and there with fights, but felt quite fluid overall",,
1586,20077,lecram,PlayStation 4,18h 22m,NR,,5474772,Completed,First,18h 22m,"February 17, 2017",25h,19h 01m,,,,,12h,5h
1587,20077,Deadp00l,PlayStation 4,18h 23m,NR,,3217225,Completed,First,18h 23m,"July 03, 2016",,,,,,,,
1588,20077,,PlayStation 4,18h 25m,NR,,3226562,Completed,First,18h 25m,,,,,,,,,
1589,20077,,PlayStation 4,18h 25m,NR,,3243718,Completed,First,18h 25m,,,,,,,,,
1590,20077,,PlayStation 4,18h 28m,NR,,3152782,Completed,First,18h 28m,,,,,,,,,
1591,20077,,PlayStation 4,18h 28m,NR,,4011377,Completed,First,18h 28m 22s,,,,,,,,,
1592,20077,,PlayStation 4,18h 30m,NR,,3256319,Completed,First,18h 30m,,,,,,,,,
1593,20077,,PlayStation 4,18h 30m,NR,,7940549,Completed,First,18h 30m,,,,,,,,,
1594,20077,cronos1080,PlayStation 4,18h 30m,NR,,11383672,Completed,First,18h 30m,,,,,,,,,
1595,20077,Private,PlayStation 4,18h 30m,80%,,6506587,Completed,First,18h 30m,"March 19, 2018",,,,,,,,
1596,20077,Private,PlayStation 4,18h 30m,NR,,10563035,Completed,First,18h 30m,"January 09, 2020",,,,,,,,
1597,20077,,PlayStation 4,18h 30m,NR,"Played up to Chapter 8 on CRUSHING, then lowered to Hard and finished the game.",2980125,Completed,First,18h 30m 14s,,,,,,,,,
1598,20077,groovyskies,PlayStation 4,18h 30m,NR,,7860826,Completed,First,18h 30m 28s,"December 29, 2018",,,,,,leisure play-through,,
1599,20077,,PlayStation 4,18h 31m,NR,,5781330,Completed,First,18h 31m,,,,,,,,,
1600,20077,,PlayStation 4,18h 32m,NR,,2973454,Completed,First,18h 32m 19s,,,,,,,,,
1601,20077,Tomix1990,PlayStation 4,18h 32m,90%,,4052614,Completed,First,18h 32m 44s,"February 11, 2017",,,,,,,,
1602,20077,Private,PlayStation 4,18h 33m,90%,,2992121,Completed,First,18h 33m,"July 18, 2016",,,,,,,,
1603,20077,Private,PlayStation 4,18h 36m,NR,,8193905,Completed,First,18h 36m,"April 30, 2020",,,,,,,,
1604,20077,onursakin,PlayStation 4,18h 36m,NR,,3053755,Completed,First,18h 36m,"June 04, 2016",,,,,,,,
1605,20077,neostar,PlayStation 4,18h 36m,90%,Crushing Mode,2963698,Completed,First,18h 36m 09s,"May 12, 2016",,,,,,,,
1606,20077,RODILLATOR,PlayStation 4,18h 37m,100%,,7845886,Completed,First,18h 37m,"December 18, 2018",,,,,,,,
1607,20077,Private,PlayStation 4,18h 37m,NR,,4108398,Completed,First,18h 37m 09s,"February 23, 2017",,,,,,,,
1608,20077,,PlayStation 4,18h 37m,NR,,5041372,Completed,First,18h 37m 28s,,40h,29h 30m 30s,,,,,,
1609,20077,Private,PlayStation 4,18h 37m,90%,,6129124,Completed,First,18h 37m 29s,"September 18, 2018",,,,,,,,
1610,20077,desunoto,PlayStation 4,18h 38m,100%,4 the Platinum Trophy,3554155,Completed,First,18h 38m,"October 27, 2016",24h,,5h,,,,1h 30m,
1611,20077,pauloroberto84,PlayStation 4,18h 38m,NR,,3413212,Completed,First,18h 38m 01s,"September 11, 2016",,,,,,,,
1612,20077,,PlayStation 4,18h 43m,NR,All chapters done,3005097,Completed,First,18h 43m 29s,,,,,,,,,
1613,20077,,PlayStation 4,18h 45m,NR,,3053223,Completed,First,18h 45m,,,,,,,,,
1614,20077,Spumeru,PlayStation 4,18h 45m,90%,,4303341,Completed,First,18h 45m,"April 12, 2017",,,,,,,,
1615,20077,,PlayStation 4,18h 47m,NR,Great story throughout.,7633738,Completed,First,18h 47m 32s,,,,,,,,,
1616,20077,,PlayStation 4,18h 49m,NR,,6393439,Completed,First,18h 49m 32s,,,,,,,,,
1617,20077,humpydoe,PlayStation 4,18h 57m,90%,,3625181,Completed,First,18h 57m 09s,"October 26, 2017",,,,,,,,
1618,20077,,PlayStation 4,18h 58m,NR,,3366354,Completed,First,18h 58m 01s,,,,,,,,,
1619,20077,,PlayStation 4,18h 59m,NR,,3670448,Completed,First,18h 59m,,,,,,,,,
1620,20077,,PlayStation 4,19h,NR,Crushing difficulty,2967876,Completed,Replay,19h,,,,,,,,,
1621,20077,,PlayStation 4,19h,NR,,11637749,Completed,First,19h,,,,,,,,,
1622,20077,ACE_V,PlayStation 4,19h,90%,,6441157,Completed,First,19h,"June 28, 2018",,,,,,,,
1623,20077,ShaytheStar,PlayStation 4,19h,NR,,7710310,Completed,First,19h,"March 19, 2019",,,,,,,,
1624,20077,TheRealSparkPlug,PlayStation 4,19h,80%,,11184788,Backlog Completed,First,19h,"May 14, 2017",,,,,19h 26m /,,,
1625,20077,ajb514,PlayStation 4,19h,NR,,5410686,Completed,First,19h,"December 02, 2017",,,,,,,,
1626,20077,Private,PlayStation 4,19h,100%,,9354045,Completed,First,19h,"November 12, 2018",,,,,,,,
1627,20077,karlh,PlayStation 4,19h,90%,,3689906,Completed,First,19h,"January 09, 2017",,,,,,Started 29/12/16,,
1628,20077,sunglee87,PlayStation 4,19h,100%,,3344032,Completed,First,19h,"October 27, 2019",,,,,,,,
1629,20077,taiikuus,PlayStation 4,19h,NR,,11637759,Completed,First,19h,"May 03, 2020",,,,,,,,
1630,20077,Private,PlayStation 4,19h,NR,,3542722,Completed,First,19h,,,,,,,,,
1631,20077,,PlayStation 4,19h,NR,,5507167,Completed,First,19h 44s,,,,,,,,,
1632,20077,,PlayStation 4,19h 01m,NR,,4013252,Completed,First,19h 01m,,,,,,,,,
1633,20077,kayser,PlayStation 4,19h 03m,100%,,3508070,Completed,First,19h 03m,"September 24, 2016",,,,,,,,
1634,20077,styfic,PlayStation 4,19h 06m,NR,,3276342,Completed,First,19h 06m,"July 31, 2016",,,,,,,,
1635,20077,,PlayStation 4,19h 08m,NR,,4102826,Completed,First,19h 08m,,,,,,,,,
1636,20077,,PlayStation 4,19h 08m,NR,,4244769,Completed,First,19h 08m,,,,,,,,,
1637,20077,ddc226,PlayStation 4,19h 12m,NR,,4224581,Completed,First,19h 12m 07s,"March 24, 2017",,,,,,,,
1638,20077,,PlayStation 4,19h 18m,NR,,4043652,Completed,First,19h 18m 55s,,,,,,,,,
1639,20077,,PlayStation 4,19h 20m,NR,,9321572,Completed,First,19h 20m,,,,,,,,,
1640,20077,,PlayStation 4,19h 22m,NR,,7082983,Completed,First,19h 22m,,,,,,,,,
1641,20077,,PlayStation 4,19h 23m,NR,,9046875,Completed,First,19h 23m 25s,,,,,,,,,
1642,20077,Davsan80,PlayStation 4,19h 25m,NR,,3097078,Completed,First,19h 25m 48s,"June 16, 2016",,,,,,,,
1643,20077,,PlayStation 4,19h 30m,NR,,3083195,Completed,First,19h 30m,,,,,,,,,
1644,20077,Blazikener,PlayStation 4,19h 30m,NR,,2972938,Completed,First,19h 30m,"May 14, 2016",28h,25h,,,,,,
1645,20077,,PlayStation 4,19h 30m,NR,,6048754,Completed,First,19h 30m 10s,,,,,,,,,
1646,20077,Private,PlayStation 4,19h 38m,100%,,11658461,Completed,First,19h 38m,"May 05, 2020",,,,,,,,
1647,20077,,PlayStation 4,19h 38m,NR,,3122591,Completed,First,19h 38m 54s,,,,,,,,,
1648,20077,Dsnypixchck,PlayStation 4,19h 39m,NR,,3843425,Completed,First,19h 39m,"August 04, 2016",,,,,,,,
1649,20077,BruceL337,PlayStation 4,19h 40m,NR,~All treasures ch10 onward.,2967414,Completed,First,19h 40m,"May 15, 2016",36h 30m,,,,,,,
1650,20077,Charlizard,PlayStation 4,19h 40m,NR,Moderate difficulty. Explored and read a whole lot.,5439973,Completed,First,19h 40m,"December 08, 2017",,,,,,,,
1651,20077,,PlayStation 4,19h 40m,NR,Good,4088767,Completed,First,19h 40m 20s,,,,,,,,,
1652,20077,,PlayStation 4,19h 41m,NR,,3218220,Completed,First,19h 41m 02s,,,,,,,,,
1653,20077,nathanielcwm,PlayStation 4,19h 43m,NR,,7108895,Completed,First,19h 43m 50s,"July 23, 2018",,,,,,,,
1654,20077,gillinglg,PlayStation 4,19h 44m,NR,,6184977,Completed,First,19h 44m 15s,"April 28, 2018",,,,,,,,
1655,20077,Deuteros,PlayStation 4,19h 44m,80%,,3002113,Completed,First,19h 44m 55s,"June 07, 2016",,,,,,,,
1656,20077,pauljay1501,PlayStation 4,19h 50m,NR,,3005334,Playing Completed,First,19h 50m,"May 22, 2016",,,,,19h 50m /,,,
1657,20077,Ghasfarost,PlayStation 4,19h 52m,NR,Finished game on Hard. Collected treasures along the way but not stopping too much to every corner to find them.,2958866,Completed,First,19h 52m 55s,"July 04, 2016",,,,,,,,
1658,20077,SolidJaum,PlayStation 4,19h 58m,100%,,5443612,Completed,First,19h 58m 58s,"December 09, 2017",,,,,,,,
1659,20077,,PlayStation 4,20h,NR,,2973453,Completed,First,20h,,,,,,,,,
1660,20077,,PlayStation 4,20h,NR,,3761134,Completed,First,20h,,,,,,,,,
1661,20077,,PlayStation 4,20h,NR,,4310417,Completed,First,20h,,,,,,,,,
1662,20077,,PlayStation 4,20h,NR,,4889772,Completed,First,20h,,,,,,,,,
1663,20077,,PlayStation 4,20h,NR,,5030628,Completed,First,20h,,,,,,,,,
1664,20077,,PlayStation 4,20h,NR,,8833212,Completed,First,20h,,,,,,,,,
1665,20077,,PlayStation 4,20h,NR,,9199786,Completed,First,20h,,50h,26h,,,,,,
1666,20077,,PlayStation 4,20h,NR,,10178276,Completed,First,20h,,,22h,,,,,,
1667,20077,,PlayStation 4,20h,NR,,10246246,Completed,First,20h,,,,,,,,,
1668,20077,Bozao08,PlayStation 4,20h,90%,,6720335,Completed,First,20h,"July 31, 2018",,,,,,,,
1669,20077,GodotIV,PlayStation 4,20h,90%,,8087131,Completed,First,20h,"January 21, 2019",,,,,,,,
1670,20077,Hyunmoggy,PlayStation 4,20h,NR,,5003687,Completed,First,20h,"September 03, 2017",,,,,,,,
1671,20077,JoseSLD,PlayStation 4,20h,100%,,10520319,Completed,First,20h,"December 02, 2019",,,,,,,,
1672,20077,Kartelaar,PlayStation 4,20h,NR,,8119215,Completed,First,20h,"January 25, 2019",,,,,,,,
1673,20077,Madai,PlayStation 4,20h,80%,,5582344,Completed,First,20h,"March 14, 2018",,,,,,Crushing,,
1674,20077,ManWithNoNames58,PlayStation 4,20h,80%,,10605963,Completed,First,20h,"June 20, 2018",,,,,,,,
1675,20077,MissingLink41,PlayStation 4,20h,NR,,3901193,Completed,First,20h,"July 17, 2017",,,,,,,,
1676,20077,NKantarou,PlayStation 4,20h,90%,,5573484,Completed,First,20h,,,,,,,,,
1677,20077,P1_,PlayStation 4,20h,NR,"Took my time, nut dint look for colecterbles to mucht",11663830,Completed,First,20h,"May 06, 2020",,,,,,,,
1678,20077,Robot_Ninja,PlayStation 4,20h,NR,,7742251,Completed,First,20h,"December 15, 2018",,,,,,,,
1679,20077,SilentRage47,PlayStation 4,20h,100%,,3397485,Completed,First,20h,"September 06, 2016",,,,,,,,
1680,20077,SudBansal,PlayStation 4,20h,NR,,11553031,Completed,First,20h,"October 25, 2019",,,,,,,,
1681,20077,Synnnapse,PlayStation 4,20h,NR,,11904807,Completed,First,20h,"June 04, 2018",,,,,,,,
1682,20077,Tiltbr,PlayStation 4,20h,NR,,4906130,Completed,First,20h,"July 08, 2017",,,,,,,,
1683,20077,Vorlon,PlayStation 4,20h,90%,,4145358,Completed,First,20h,,,,,,,,,
1684,20077,buterat,PlayStation 4,20h,100%,,3828376,Completed,First,20h,"December 29, 2016",,,,,,,,4h
1685,20077,dLightman,PlayStation 4,20h,90%,,11340067,Completed,First,20h,"June 17, 2020",,,,,,,,
1686,20077,Private,PlayStation 4,20h,NR,,9442952,Completed,First,20h,March 2017,,,,,,,,
1687,20077,fredthebelgian,PlayStation 4,20h,100%,,3196311,Completed,First,20h,"February 11, 2019",,,,,,,,
1688,20077,gutao,PlayStation 4,20h,NR,,8030704,Backlog Completed,First,20h,,,,,,20h /,,,
1689,20077,hytham63,PlayStation 4,20h,80%,,5542564,Completed,First,20h,"September 22, 2017",,,,,,,,
1690,20077,iamkhaldrogo,PlayStation 4,20h,NR,,7413633,Completed,First,20h,"October 26, 2018",,,,,,,,
1691,20077,ike1979,PlayStation 4,20h,NR,,5128823,Completed,First,20h,"October 03, 2017",,,,,,,,
1692,20077,sayna88,PlayStation 4,20h,80%,,4629652,Completed,First,20h,"June 01, 2016",,,,,,,,
1693,20077,garumer,PlayStation 4,20h 10m,NR,,8518695,Completed,First,20h 10m,"March 24, 2019",,,,,,,,
1694,20077,,PlayStation 4,20h 11m,NR,,3345592,Completed,First,20h 11m 04s,,,,,,,,,
1695,20077,,PlayStation 4,20h 12m,NR,,8592371,Completed,First,20h 12m,,,,,,,,,
1696,20077,,PlayStation 4,20h 12m,NR,,3121137,Completed,First,20h 12m 54s,,,,,,,,,
1697,20077,Private,PlayStation 4,20h 14m,80%,"Easy Mode, some collectibles",8887339,Completed,First,20h 14m 33s,"June 02, 2019",,,,,,,,
1698,20077,rusable2,PlayStation 4,20h 15m,90%,,9448035,Completed,First,20h 15m 11s,"August 25, 2019",,,,,,,,
1699,20077,,PlayStation 4,20h 19m,NR,,3003424,Completed,First,20h 19m,,,,,,,,,
1700,20077,tuta39,PlayStation 4,20h 19m,NR,,10783124,Completed,First,20h 19m,"August 31, 2019",,,,,,,,
1701,20077,voskresenie,PlayStation 4,20h 20m,80%,,3702118,Completed,First,20h 20m,"February 24, 2018",,,,,,,,
1702,20077,,PlayStation 4,20h 23m,NR,,3002732,Completed,First,20h 23m 22s,,,,,,,,,
1703,20077,,PlayStation 4,20h 30m,NR,,3729039,Completed,First,20h 30m,,,,,,,,,
1704,20077,,PlayStation 4,20h 30m,NR,,11472928,Completed,First,20h 30m,,,,,,,,,
1705,20077,,PlayStation 4,20h 30m,NR,,6040095,Completed,First,20h 30m 30s,,,,,,,,,
1706,20077,BluewolfCA,PlayStation 4,20h 45m,NR,,5866876,Completed,First,20h 45m,"March 02, 2018",,,,,,,,
1707,20077,,PlayStation 4,20h 47m,NR,,3945528,Completed,First,20h 47m 30s,,,,,,,,,
1708,20077,Saget,PlayStation 4,20h 55m,100%,,3593834,Completed,First,20h 55m 15s,"November 06, 2016",,,,,,,,
1709,20077,,PlayStation 4,20h 56m,NR,,10357110,Completed,First,20h 56m,,,,,,,,,
1710,20077,piotros_org,PlayStation 4,20h 56m,100%,,2962512,Completed,First,20h 56m 51s,"May 18, 2016",,,,,,,,
1711,20077,Sindaco,PlayStation 4,21h,100%,,7863771,Completed,First,21h,,,,,,,,,
1712,20077,Slayve,PlayStation 4,21h,NR,,8062645,Completed,First,21h,"January 18, 2019",,,,,,,,
1713,20077,iriann,PlayStation 4,21h,NR,,5919520,Completed,First,21h,"March 03, 2018",,,,,,,,
1714,20077,,PlayStation 4,21h 06m,NR,,6651739,Completed,First,21h 06m,,,,,,,,,
1715,20077,rapidash,PlayStation 4,21h 08m,80%,"This was with trying to find a few things, was not able to find everything in this time.",4015269,Completed,First,21h 08m 12s,"January 25, 2017",,24h 27m 22s,,,,,,
1716,20077,rockass14,PlayStation 4,21h 10m,90%,,7393093,Completed,First,21h 10m 38s,"November 03, 2018",,,,,,,,
1717,20077,Pumako,PlayStation 4,21h 20m,70%,,6982365,Completed,First,21h 20m,"September 03, 2018",,,,,,,,
1718,20077,sonicbanjo,PlayStation 4,21h 20m,90%,,6295603,Completed,First,21h 20m,,,,,,,,,
1719,20077,FznRfq,PlayStation 4,21h 23m,100%,Difficulty level: Crushing,2980525,Completed,First,21h 23m 49s,"May 16, 2016",,,,,,,,
1720,20077,Private,PlayStation 4,21h 27m,NR,Crushing Difficulty,3691865,Completed,First,21h 27m 49s,"August 16, 2016",,,,,,,,
1721,20077,,PlayStation 4,21h 30m,NR,,3919202,Completed,First,21h 30m,,,,,,,,,
1722,20077,caly619,PlayStation 4,21h 31m,90%,,3554140,Completed,First,21h 31m 59s,"October 26, 2016",,,,,,,,
1723,20077,,PlayStation 4,22h,NR,,4490303,Completed,First,22h,,,,,,,,,
1724,20077,,PlayStation 4,22h,NR,"Chapter 1-9 Crushing, late Hard",6347247,Completed,First,22h,,,,,,,,,
1725,20077,,PlayStation 4,22h,NR,,7125906,Completed,First,22h,,,,,,,,,
1726,20077,Haoie,PlayStation 4,22h,80%,,8954776,Completed,First,22h,"June 13, 2019",,,,,,,,
1727,20077,Jeike,PlayStation 4,22h,100%,,3019869,Completed,First,22h,"October 16, 2016",,,,,,,,
1728,20077,Private,PlayStation 4,22h,NR,,6994640,Completed,First,22h,"August 22, 2018",,,,,,,,
1729,20077,itsakki,PlayStation 4,22h,90%,,7622596,Completed,First,22h,2017,,,,,,,,
1730,20077,Private,PlayStation 4,22h,NR,,7762296,Completed,First,22h,,,,,,,,,
1731,20077,Private,PlayStation 4,22h,NR,,3898582,Completed,First,22h,"January 10, 2017",,,,,,,,
1732,20077,scuderia,PlayStation 4,22h,NR,,3313851,Completed,First,22h,"August 10, 2016",,,,,,,,
1733,20077,thanhhn410,PlayStation 4,22h,NR,,4157475,Completed,First,22h,"March 08, 2017",,,,,,,,
1734,20077,lurchingwolf599,PlayStation 4,22h,90%,,3382935,Completed,First,22h 13s,,,,,,,,,
1735,20077,UltraNoob,PlayStation 4,22h 04m,80%,,10443693,Completed,First,22h 04m,,,,,,,,,
1736,20077,8bitnoob,PlayStation 4,22h 12m,NR,,3975084,Completed,First,22h 12m 35s,"January 26, 2017",,,,,,,,
1737,20077,,PlayStation 4,22h 30m,NR,,10535405,Completed,First,22h 30m,,,,,,,,,
1738,20077,dblaine007,PlayStation 4,22h 30m,100%,Awesome cinematic experience,10589671,Completed,First,22h 30m,"December 14, 2019",,,,,,,,
1739,20077,,PlayStation 4,22h 40m,NR,,3416148,Completed,First,22h 40m,,,,,,,,,
1740,20077,Private,PlayStation 4,22h 40m,NR,,8899974,Completed,First,22h 40m,"June 05, 2019",,,,,,,,
1741,20077,ady30,PlayStation 4,22h 40m,NR,,3341254,Completed,First,22h 40m,"August 18, 2016",,,,,,,,
1742,20077,,PlayStation 4,22h 49m,NR,,4243429,Completed,First,22h 49m 01s,,,,,,,,,
