,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Progress,Completionist,Personal Notes,Speedrun
1282,16886,,PlayStation 4,14h 15m,NR,,3547419,Completed,First,14h 15m,,,,,,
1283,16886,Bovo,PC,14h 15m,80%,2nd run for gettin' all the collectibles + 40/50 achievements,2488042,Completed,First,14h 15m,"January 27, 2016",20h 10m,,,,
1284,16886,HighOverseer,Xbox One,14h 16m,90%,,6441995,Completed,First,14h 16m,"December 30, 2016",,,,,
1285,16886,,PC,14h 20m,NR,,3187429,Completed,First,14h 20m,,,,,,
1286,16886,,Xbox One,14h 20m,NR,,10959444,Completed,First,14h 20m,,,,,,
1287,16886,RedGlimmer,PlayStation 4,14h 20m,NR,,8179387,Completed,First,14h 20m,"October 26, 2019",,,,,
1288,16886,Private,PC,14h 20m,80%,,4722486,Completed,First,14h 20m,,,,,,
1289,16886,bobiroka,PC,14h 24m,90%,,648296,Completed,First,14h 24m,"July 30, 2014",,,,,
1290,16886,craigm291,Xbox One,14h 26m,NR,,10728336,Completed,First,14h 26m,"May 03, 2019",,,,,
1291,16886,,PC,14h 30m,NR,,1220314,Completed,First,14h 30m,,,,,,
1292,16886,,PC,14h 30m,NR,,1291279,Completed,First,14h 30m,,,,,,
1293,16886,,Xbox One,14h 30m,NR,,7532432,Completed,First,14h 30m,,,,,,
1294,16886,LethalDyne,Xbox One,14h 30m,NR,,5737213,Replay Completed,Replay,14h 30m,,,,,,
1295,16886,TheLegendaryNerb,PC,14h 30m,NR,,1200689,Completed,First,14h 30m,"May 23, 2014",,,,,
1296,16886,Tuuchen,PC,14h 30m,NR,Fergus Timeline full playtrough with 54% overall completion.,743265,Completed,First,14h 30m,"May 30, 2014",,,,,
1297,16886,jakomocha,PC,14h 30m,NR,,1051092,Completed,First,14h 30m,"December 11, 2014",,,,,
1298,16886,shaun8pickles,PlayStation 4,14h 30m,90%,,969086,Completed,First,14h 30m,,,,,,10h 02m
1299,16886,,PC,14h 31m,NR,,10651210,Completed,First,14h 31m 22s,,,,,,
1300,16886,Icaruscc,PC,14h 32m,NR,,4655596,Completed,First,14h 32m 13s,,,,,,
1301,16886,DRCruxer,Xbox One,14h 33m,NR,,11556628,Completed,First,14h 33m,"April 24, 2020",,,,,
1302,16886,richmond456,Xbox One,14h 38m,80%,,11625937,Completed,First,14h 38m,"May 02, 2020",,,,,
1303,16886,nealosis,PC,14h 40m,80%,,1037840,Completed,First,14h 40m,"March 29, 2015",,,,,
1304,16886,nantenknight,PlayStation 3,14h 45m,NR,,9130180,Completed,First,14h 45m,"July 23, 2019",,,,Completed Fergus' timeline.,
1305,16886,netnerd85,PC,14h 45m,NR,Fergus timeline only,1267225,Completed,First,14h 45m,"March 27, 2015",,,,,
1306,16886,Sojiro,PC,14h 46m,70%,,6451659,Completed,First,14h 46m,2015,,,,,
1307,16886,Qonqueror,PC,14h 48m,NR,,11932330,Completed,First,14h 48m,"June 25, 2017",,,,,
1308,16886,KrazeeBob,PC,14h 49m,70%,,3470427,Completed,First,14h 49m,"March 29, 2015",,,,,
1309,16886,FznRfq,PlayStation 4,14h 50m,70%,,1559555,Completed,First,14h 50m,"July 27, 2015",,,,,
1310,16886,RickyButler,PC,14h 50m,80%,,1121916,Completed,First,14h 50m,"January 15, 2015",,,,,
1311,16886,SoothingRabbit,PC,14h 54m,80%,,3314451,Completed,First,14h 54m,"August 10, 2016",,,,,
1312,16886,,PC,15h,NR,"I looked for secrets and easter eggs in every level, but didn't do the completionist thing.",989779,Completed,First,15h,,,,,,
1313,16886,,PC,15h,NR,,1044966,Completed,First,15h,,,,,,
1314,16886,,PC,15h,NR,,1112580,Completed,First,15h,,,,,,
1315,16886,,PC,15h,NR,,1350242,Completed,First,15h,,,,,,
1316,16886,,PC,15h,NR,,1351667,Completed,First,15h,,,,,,
1317,16886,,PC,15h,NR,,4996380,Completed,First,15h,,,,,,
1318,16886,,PC,15h,NR,,5268293,Completed,First,15h,,17h,,,,
1319,16886,Choca,PC,15h,70%,,4376662,Completed Retired,First,15h,"May 02, 2017",16h,,25h,,
1320,16886,Coodu,PC,15h,NR,Completed Main Story,2407908,Completed,First,15h,"October 22, 2015",,,,,
1321,16886,DJHamilton,PlayStation 4,15h,NR,,10424258,Completed,First,15h,"June 20, 2019",19h,,25h,,
1322,16886,Felypson,PlayStation 4,15h,90%,,5003182,Completed,First,15h,"July 01, 2017",,,,,
1323,16886,GATIRCAN,PC,15h,70%,,4567704,Completed,First,15h,"June 21, 2014",18h,,,,
1324,16886,Gavgamez,Xbox One,15h,NR,,3198417,Completed,First,15h,"June 27, 2016",,,,,
1325,16886,Gramamanamanees,PC,15h,NR,,3575709,Completed,First,15h,"November 01, 2016",,,,,
1326,16886,KamikotoGasai,PC,15h,80%,,3514554,Replay Completed,First,15h,"October 12, 2016",,,,,
1327,16886,Korvus,PC,15h,NR,,5015856,Completed,First,15h,"September 05, 2017",,,,,
1328,16886,Kybakz,PC,15h,NR,,11187659,Completed,First,15h,"November 03, 2017",,,,,
1329,16886,MAXHAH,PlayStation 4,15h,70%,,5452052,Completed,First,15h,"December 11, 2017",,,,,
1330,16886,Manolero1,PlayStation 4,15h,80%,,1968377,Completed,First,15h,"October 18, 2015",21h,,,,
1331,16886,MichaelGordon,PC,15h,90%,,10981900,Completed,First,15h,"February 12, 2020",21h,,,,
1332,16886,Mutabor,PC,15h,100%,,2010807,Completed,First,15h,"July 21, 2015",18h,,,,
1333,16886,Narpet2112,PlayStation 4,15h,NR,,5916495,Completed,First,15h,"April 08, 2020",,,,,
1334,16886,Private,PC,15h,NR,,1091395,Completed,First,15h,"January 02, 2015",,,,,
1335,16886,PassiveDust,PC,15h,NR,,9302909,Completed,First,15h,"August 05, 2019",,,,,
1336,16886,PeachyIsTrash,PC,15h,70%,Estimate time based on steam time.,10521853,Completed,First,15h,,,,,,
1337,16886,Private,PC,15h,NR,,4839996,Completed,First,15h,"July 31, 2017",18h,,,,
1338,16886,RahmBro,PC,15h,NR,,3703163,Completed,First,15h,"June 12, 2016",,,,,
1339,16886,SavePoint,PlayStation 4,15h,80%,,6943196,Completed,First,15h,"March 19, 2020",,,,,
1340,16886,Silvak,PC,15h,90%,,738372,Completed,First,15h,"May 25, 2014",,,,,
1341,16886,SmashtonBound,PC,15h,90%,,10148435,Completed,Replay,15h,"September 25, 2019",,,,,
1342,16886,T00485437,Xbox One,15h,NR,,8176485,Completed,First,15h,"August 01, 2018",,,,,
1343,16886,Viroxx,PC,15h,NR,,5364266,Completed,First,15h,"November 21, 2017",,,,,
1344,16886,Private,PlayStation 4,15h,80%,,5777108,Completed,First,15h,"August 26, 2018",20h,,30h,,
1345,16886,alvaraa76,PC,15h,NR,,3285150,Completed,First,15h,"July 03, 2015",,,,,
1346,16886,cloudfor2000,PC,15h,NR,,3137286,Completed,First,15h,"June 25, 2016",,,,,
1347,16886,collarstothewind,PC,15h,NR,,6531874,Completed,First,15h,"July 05, 2018",,,,,
1348,16886,dcbrown0412,PlayStation 4,15h,NR,,1326008,Completed,First,15h,"September 01, 2014",,,,,
1349,16886,ecruz25,Xbox One,15h,NR,,944361,Completed,First,15h,"August 21, 2014",,,,,
1350,16886,fullsink18,PC,15h,NR,Only one timeline played through.,6006530,Completed,First,15h,"March 19, 2018",,,,,
1351,16886,hieimax,PC,15h,NR,,3570619,Completed,First,15h,"February 08, 2016",,,,,
1352,16886,Private,PC,15h,90%,,978312,Completed,First,15h,"September 14, 2014",,,,,
1353,16886,kuejoh,PC,15h,90%,,4606152,Completed,First,15h,"June 21, 2017",,,,,
1354,16886,leonkenedystan1,Xbox One,15h,100%,,10938453,Completed,First,15h,"February 04, 2020",,,,,
1355,16886,lliuttuk,PC,15h,100%,,5368000,Completed,First,15h,"August 19, 2017",,,,,
1356,16886,prhewson,PlayStation 4,15h,NR,,2418841,Completed,First,15h,"July 05, 2018",,,,,
1357,16886,rebel_lion,PlayStation 3,15h,NR,,7220649,Completed,First,15h,"October 09, 2018",,,,,
1358,16886,Private,PC,15h,NR,,5449617,Completed,First,15h,,,,,,
1359,16886,Piletina,PlayStation 4,15h,90%,,9101923,Completed,First,15h 05s,"September 10, 2019",,,,,
1360,16886,renzoe,PlayStation 4,15h,80%,plat,7008635,Completed,First,15h 25s,"March 18, 2019",17h 34m 25s,,21h 05m 25s,,
1361,16886,PMGthe3rd,PC,15h 10m,NR,,3947886,Completed,First,15h 10m,"May 29, 2014",,,,,
1362,16886,CptJackZ,PC,15h 11m,70%,,2549199,Completed,First,15h 11m,"February 09, 2016",,,,,
1363,16886,mgrabows,PC,15h 13m,NR,,11929264,Completed,First,15h 13m,"June 07, 2020",,,,,
1364,16886,snipher,Xbox One,15h 13m,NR,,5429511,Completed,First,15h 13m,"October 02, 2014",,,,,
1365,16886,fazi0,PC,15h 15m,NR,,4777456,Completed,First,15h 15m,,,,,,
1366,16886,Private,PlayStation 4,15h 23m,70%,,5642103,Completed,First,15h 23m 07s,"January 11, 2018",,,,,
1367,16886,CBlade,PC,15h 24m,NR,Finished the game on UBER difficulty,4911426,Completed,First,15h 24m,"August 12, 2017",,,,,
1368,16886,inxssive,PC,15h 24m,100%,,2245670,Completed,First,15h 24m,"December 19, 2015",,,,,
1369,16886,Private,PC,15h 30m,NR,,1339898,Completed,First,15h 30m,,,,,,
1370,16886,Haoie,PlayStation 3,15h 30m,50%,,2860099,Completed,First,15h 30m,"April 16, 2016",,,,,
1371,16886,chroot,PlayStation 4,15h 30m,90%,,1049920,Completed,First,15h 30m,"December 06, 2014",,,,,
1372,16886,yesnocancel,PC,15h 30m,80%,,3838409,Completed,First,15h 30m,"August 15, 2016",,,,,
1373,16886,,Xbox One,15h 33m,NR,,11812710,Completed,First,15h 33m 27s,,,,,,
1374,16886,,Xbox One,15h 34m,NR,,5167061,Completed,First,15h 34m,,,,,,
1375,16886,tetev,PC,15h 34m,50%,,10741213,Completed,First,15h 34m,"January 04, 2020",,,,,
1376,16886,LEGOslayer,PlayStation 4,15h 45m,80%,,945390,Completed,First,15h 45m,"January 29, 2015",,,,,
1377,16886,MontSKew,Xbox One,15h 51m,NR,,5776421,Completed,First,15h 51m,"January 02, 2018",,,,,
1378,16886,RockerM3,PC,15h 52m,NR,,1211949,Completed,First,15h 52m 21s,"May 28, 2014",,,,,
1379,16886,BMagel45,Xbox One,15h 55m,70%,,8818068,Completed,First,15h 55m,"April 19, 2019",,,,,
1380,16886,Private,PC,15h 56m,NR,,5614883,Completed,First,15h 56m,"January 02, 2017",,,,,
1381,16886,priestessmothra,Xbox One,15h 56m,60%,,1434351,Completed,First,15h 56m 26s,"July 06, 2015",,,,death incarnate,
1382,16886,LelaRc,Xbox One,15h 59m,NR,,6713827,Completed,First,15h 59m,"December 27, 2018",,,,,
1383,16886,,PC,16h,NR,,1306816,Completed,First,16h,,,,,,
1384,16886,CarlosACJR,PlayStation 4,16h,NR,,11592462,Completed,First,16h,"September 30, 2015",,,,,
1385,16886,DustyCrowbar,PC,16h,NR,,4586577,Playing Completed,First,16h,"June 18, 2017",,16h /,,,
1386,16886,Falchion17,PlayStation 4,16h,NR,,3507186,Completed,First,16h,"January 13, 2016",,,,,
1387,16886,Fbk201,PC,16h,90%,,1076419,Completed,First,16h,"December 24, 2014",,,,,
1388,16886,Karny,PC,16h,NR,,11683078,Completed,First,16h,"May 08, 2020",,,,This is the Steam game time - some time wasted in menus.,
1389,16886,LeeHetfield,Xbox One,16h,80%,,1484005,Playing Completed,First,16h,"July 20, 2015",,,,,
1390,16886,MrGiocoPiano,PC,16h,NR,,1348220,Completed,First,16h,"July 17, 2014",,,,,
1391,16886,Omegason,PC,16h,90%,,5420046,Completed,First,16h,"December 04, 2015",,,,,
1392,16886,WarTerritory,Xbox One,16h,80%,,778351,Completed,First,16h,,,,,,
1393,16886,War_Territory,Xbox One,16h,90%,,1123898,Completed,First,16h,,,,,,
1394,16886,arononymous,PC,16h,100%,,2824312,Completed,First,16h,"July 19, 2014",,,,,
1395,16886,Private,Xbox One,16h,80%,,1537772,Completed,First,16h,"July 23, 2015",,,,,
1396,16886,diremonsta,PC,16h,90%,,1195164,Completed,First,16h,"February 15, 2015",,,,,
1397,16886,greigie,PC,16h,NR,,6880437,Completed,First,16h,2016,,,,,
1398,16886,kariyanine,Xbox One,16h,60%,,9206405,Completed,First,16h,"January 10, 2015",,,,,
1399,16886,levitlp,Xbox One,16h,90%,,2958638,Completed,First,16h,"May 10, 2016",,,,,
1400,16886,n30s,PC,16h,NR,,6229449,Completed,First,16h,"May 10, 2018",,,,,
1401,16886,world88,PC,16h,NR,,3236897,Completed,First,16h,"July 18, 2016",,,,,
1402,16886,,PC,16h 03m,NR,,3970629,Completed,First,16h 03m,,,,,,
1403,16886,interc3Ptor2,Xbox One,16h 06m,80%,Completed on Uber difficulty,3190792,Completed,First,16h 06m,"June 06, 2014",,,,,
1404,16886,EmperorGandhi,PC,16h 12m,80%,,6624273,Completed,First,16h 12m,"August 04, 2017",,,,,
1405,16886,Shuurai,PlayStation 4,16h 12m,90%,,1329829,Completed,First,16h 12m,,,,,,
1406,16886,,Xbox 360,16h 18m,NR,,6814988,Completed,First,16h 18m 37s,,19h 34m 12s,,25h 09m 32s,,
1407,16886,,PC,16h 20m,NR,,750109,Completed,First,16h 20m,,,,,,
1408,16886,virtualmayhem,Xbox One,16h 28m,NR,,760152,Completed,First,16h 28m,"June 22, 2014",,,,,
1409,16886,dirk69diggler,PC,16h 30m,NR,,9175197,Completed,First,16h 30m,,,,,,
1410,16886,mithrandir138,PC,16h 30m,NR,,4475576,Completed,First,16h 30m,"August 06, 2017",,,,,
1411,16886,Tymkot,Xbox One,16h 33m,90%,,1124732,Completed,First,16h 33m 17s,"January 25, 2015",,,,,
1412,16886,Private,PC,16h 53m,NR,Completed on Uber (Hardest difficulty),10274978,Completed,First,16h 53m,"October 20, 2019",,,,,
1413,16886,joemafu,PC,16h 53m,NR,,11306644,Completed,First,16h 53m,"June 02, 2019",,,,,
1414,16886,,PC,16h 54m,NR,,4859576,Completed,First,16h 54m,,,,,,
1415,16886,,PC,17h,NR,,3749384,Completed,First,17h,,,,,,
1416,16886,,PC,17h,NR,,9375809,Completed,Replay,17h,,25h,,37h,,
1417,16886,Avenxer,PC,17h,90%,,929338,Completed,First,17h,"June 12, 2014",,,,,
1418,16886,Nicholas4Tech,PlayStation 4,17h,NR,,10233808,Completed,First,17h,"January 17, 2015",,,,,
1419,16886,PapaStalin,Xbox 360,17h,80%,,6670438,Completed,First,17h,,,,,,
1420,16886,Rouxbarbe,PC,17h,NR,,3460378,Completed,First,17h,"June 10, 2017",,,,,
1421,16886,Ryukojin,PlayStation 4,17h,80%,,2466681,Completed,First,17h,"January 23, 2016",,,,,
1422,16886,ali_almubairik,PlayStation 4,17h,80%,,4345142,Completed,First,17h,"May 17, 2017",,,,,
1423,16886,badsector,PC,17h,NR,,2959011,Completed,First,17h,"May 11, 2016",,,,,
1424,16886,dark_james,PC,17h,NR,"DIdn't get the exact time, I think I left Steam on for several hours.",1062837,Completed,First,17h,"December 15, 2014",,,,,
1425,16886,greatjhawk,PlayStation 4,17h,NR,,2515125,Completed,First,17h,,,,,,
1426,16886,gunman47,PC,17h,NR,,1023269,Completed,First,17h,"November 14, 2014",20h,,,,
1427,16886,Private,PC,17h,90%,,796715,Completed,First,17h,"July 21, 2014",,,,,
1428,16886,Private,PC,17h,NR,,10717828,Completed,First,17h,"January 05, 2020",,,,,
1429,16886,scace,PC,17h,90%,,1488731,Completed,First,17h,"July 16, 2015",,,,,
1430,16886,tayler,PC,17h,NR,,6891560,Completed,First,17h,"October 11, 2018",,,,,
1431,16886,Private,PC,17h,NR,,4594766,Completed,First,17h,"June 19, 2017",,,,,
1432,16886,Journals,PC,17h 14m,NR,,10276670,Completed,First,17h 14m,"December 20, 2018",,,,,
1433,16886,,PC,17h 30m,NR,,4664042,Completed,First,17h 30m,,,,,,
1434,16886,thagen,PC,17h 30m,NR,,1269528,Completed,First,17h 30m,"March 15, 2015",19h 15m,,37h,,
1435,16886,Nagravision,PC,17h 42m,60%,,4542570,Completed,First,17h 42m,"June 07, 2017",,,,,
1436,16886,immatt1two3,Xbox One,17h 56m,NR,,4023453,Completed,First,17h 56m,"February 13, 2017",,,,,
1437,16886,,PC,18h,NR,,747402,Completed,First,18h,,,,,,
1438,16886,,PC,18h,NR,,3760785,Completed,First,18h,,,,,,
1439,16886,GotNote793,Xbox One,18h,NR,,11525887,Completed,First,18h,,,,,,
1440,16886,MixedUpzombies,PC,18h,NR,,3453419,Completed,First,18h,,,,,,
1441,16886,Pawulon,PC,18h,NR,"I Am Death Incarnate! Difficulty, Fergus Timeline",5118220,Completed,First,18h,"September 30, 2017",,,,,
1442,16886,Sindaco,PlayStation 4,18h,80%,,7863698,Completed,First,18h,,,,,,
1443,16886,Zitatwaffe,Xbox One,18h,NR,,4444208,Completed,First,18h,"July 11, 2016",,,,,
1444,16886,caspianavima,PC,18h,80%,,9681844,Completed,First,18h,"September 19, 2019",,,,,
1445,16886,jedibug,PC,18h,80%,"48% of achievements. Some unlockables, etc but I mainly focussed on the core game.",9652920,Completed,First,18h,"September 12, 2019",,,,The depth of field really diminishes the quality of the game visuals. You can turn it off with a bit of googling. The textures are unfortunately fairly low res up close and mostly look washed out.,
1446,16886,teshia,PC,18h,80%,,2329532,Completed,First,18h,"August 30, 2015",,,,,
1447,16886,touriste,PC,18h,NR,,1052241,Completed,First,18h,"December 07, 2014",,,28h,,
1448,16886,bigdaddyjive,Xbox One,18h 11m,NR,,5434076,Completed,First,18h 11m 22s,"December 07, 2017",,,,,
1449,16886,,PC,18h 32m,NR,,734384,Completed,First,18h 32m,,,,,,
1450,16886,HalfHead,Xbox One,18h 40m,NR,,8401851,Completed,First,18h 40m,"November 15, 2018",,,,,
1451,16886,,PC,19h,NR,,1082267,Completed,First,19h,,,,,,
1452,16886,,PC,19h,NR,,5223389,Completed,First,19h,,,,,,
1453,16886,Azirafal,PC,19h,80%,,3560992,Completed,First,19h,"August 21, 2016",,,,,
1454,16886,Eckolite,Xbox One,19h,90%,,11944030,Completed,First,19h,"April 28, 2020",,,,,
1455,16886,Greyhound,PC,19h,NR,,1446500,Completed,First,19h,"July 05, 2015",,,,,
1456,16886,MS2B,PC,19h,NR,,6064143,Completed,First,19h,"October 27, 2017",,,,,
1457,16886,MinkoAk,PC,19h,NR,,6570195,Completed,First,19h,"September 14, 2018",,,,,
1458,16886,Straw,PC,19h,NR,Uber difficulty,5506886,Completed,First,19h,"December 23, 2017",20h,,,,
1459,16886,Private,PC,19h,90%,,1124161,Completed,First,19h,"January 16, 2015",,,,,
1460,16886,pesfunplay,PC,19h,90%,uber,2464849,Replay Completed,First,19h,"January 23, 2016",24h 50m,26h /,25h 30m,,
1461,16886,thelta,PC,19h,80%,,2220248,Completed,First,19h,"August 02, 2015",,,,,
1462,16886,Moskillz,PC,19h 07m,NR,,5397603,Completed,First,19h 07m 17s,"December 05, 2017",,,,,
1463,16886,Hyper_Eye,Xbox One,19h 14m,90%,,1302159,Completed,First,19h 14m 04s,"August 28, 2016",,,,,
1464,16886,,Xbox One,19h 24m,NR,,5176181,Completed,First,19h 24m,,,,,,
1465,16886,,PC,20h,NR,,3763145,Completed,First,20h,,,,,,
1466,16886,,Xbox One,20h,NR,,8219835,Completed,First,20h,,,,,,
1467,16886,Iamnotjoe,PC,20h,NR,,3402317,Completed,First,20h,"September 07, 2016",,,,,
1468,16886,Skywalker12,Xbox One,20h,80%,,8518232,Completed,First,20h,,,,,,
1469,16886,Suntherion,PC,20h,NR,,995689,Completed,First,20h,"August 11, 2014",,,,Hard difficulty,
1470,16886,Zorion,PC,20h,NR,,11857852,Completed,First,20h,"May 29, 2020",,,,,
1471,16886,busterfuzzz,PlayStation 4,20h,60%,,8198025,Completed,First,20h,"February 03, 2019",,,,,
1472,16886,lscasanova,PlayStation 4,20h,NR,,6411060,Replay Completed,First,20h,"July 06, 2019",,,,,
1473,16886,stefan1326,PlayStation 4,20h,NR,,789079,Completed,First,20h,"June 13, 2014",22h,,33h,,
1474,16886,whimahwhe,PC,20h,NR,,4913465,Completed,First,20h,"June 15, 2017",,,,,
1475,16886,Krutki,Xbox One,20h 20m,90%,,11223714,Completed,First,20h 20m,"March 21, 2020",,,,,
1476,16886,zedro,Xbox One,20h 35m,NR,,9307111,Completed,First,20h 35m,"August 05, 2019",,,,,
1477,16886,jerseybw,Xbox One,20h 40m,NR,Death Incarnate Difficulty,3682019,Completed,First,20h 40m,"November 26, 2016",,,,,
1478,16886,Private,PC,20h 49m,70%,,11274337,Completed,First,20h 49m,,,,,,
1479,16886,Private,PC,21h,NR,,7310419,Completed,First,21h,"October 23, 2018",,,,,
1480,16886,Private,PC,21h,NR,,8441381,Completed,First,21h,,,,,,
1481,16886,chrisxander123,PC,21h,NR,,8999940,Completed,First,21h,"June 20, 2019",27h 30m,,,,
1482,16886,realsolution,PlayStation 4,21h 13m,80%,,5055611,Completed,First,21h 13m,"September 23, 2017",,,,,
1483,16886,,PC,22h,NR,,4000198,Completed,First,22h,,,,,,
1484,16886,,PC,22h,NR,,4668563,Completed,First,22h,,,,,,
1485,16886,Crivil,PC,22h,80%,,916109,Completed,First,22h,"December 01, 2014",,,,,
1486,16886,Giumangi,PC,22h,80%,,2253315,Completed,First,22h,2015,,,,,
1487,16886,MLG_Boosted,PC,22h,NR,,6018661,Completed,First,22h,"March 22, 2018",,,,,
1488,16886,Rossweiss,PC,22h,90%,Uber difficulty,1038230,Completed,First,22h,"December 10, 2014",,,,,
1489,16886,vincentkezel,PC,22h,NR,,933456,Completed,First,22h,"September 10, 2014",,,,,
1490,16886,cschwabe117,Xbox One,22h 07m,80%,,7520654,Completed,First,22h 07m,,,,,,
1491,16886,Private,PlayStation 4,22h 18m,NR,,5339839,Completed,First,22h 18m 21s,"January 28, 2019",,,,,
1492,16886,smaczny,PC,22h 48m,NR,,3792397,Completed,First,22h 48m,,,,,,
1493,16886,Loskoron,PC,23h,NR,,6742062,Completed,First,23h,"August 02, 2018",,,,,
1494,16886,BladesArisen,Xbox One,23h 54m,70%,,5174346,Completed,First,23h 54m,"October 14, 2017",,,,,
1495,16886,,PC,24h,NR,,5647335,Completed,First,24h,,,,,,
1496,16886,eviltiminc,PC,24h,NR,,7670525,Completed,First,24h,"December 08, 2018",,,,,
1497,16886,bfjacobson91,Xbox One,24h 41m,80%,,2759629,Completed,First,24h 41m,"March 29, 2016",,,,,
1498,16886,,PlayStation 4,25h,NR,,4192394,Completed,First,25h,,35h,,45h,,
1499,16886,,PC,25h,NR,,10416495,Completed,First,25h,,,,,,
1500,16886,Tentacle_Advisor,PlayStation 4,25h,90%,,11547547,Completed,First,25h,"April 24, 2020",,,,,
1501,16886,The_Irish__Guy,PC,25h,100%,,7205475,Completed,First,25h,"October 07, 2018",,,,,
1502,16886,Private,PC,25h,NR,,4147092,Completed,First,25h,"March 05, 2017",29h,,,,
1503,16886,nikostussar,PC,25h,NR,,11246902,Completed,First,25h,"March 25, 2020",,,,,
1504,16886,mrghostinec,PC,6h 40m,70%,,7413052,Completed,First,,"November 10, 2018",6h 40m,,,,
1505,16886,DannosPlz,PC,7h,70%,,3429546,Completed,First,,"May 23, 2014",7h,,,,
1506,16886,Firebatz13,PC,7h,70%,,5351265,Completed,First,,"November 19, 2017",7h,,,,
1507,16886,Steed,PC,7h,NR,"First run, fair few secret areas and a lot of perk upgrades",1646525,Completed,First,,"June 11, 2014",7h,,,,
1508,16886,mecasrazor,PC,7h,NR,,2374834,Completed,First,,,7h,,,,
1509,16886,PiteroS,PC,7h 18m,NR,,10355064,Completed,First,,"November 03, 2019",7h 18m,,,,
1510,16886,Shigaru,PC,7h 25m,NR,Main + Some sidestuff I found by chance while playing,8488842,Completed,First,,"March 19, 2019",7h 25m 46s,,,,
1511,16886,dsk1306,PC,7h 42m,70%,,6218935,Completed,First,,"November 15, 2014",7h 42m,,,,
1512,16886,,PC,7h 45m,NR,,5194739,Completed,Replay,,,7h 45m,,,,
1513,16886,Private,PC,7h 45m,60%,Bring'em On! difficulty. Found about half the collectibles.,734495,Completed,First,,"May 22, 2014",7h 45m,,,,
1514,16886,ArekkusuRin,PC,8h,80%,,1337336,Completed,First,,"May 09, 2015",8h,,,,
1515,16886,Ethereality,PC,8h,NR,,4496920,Completed,First,,"May 29, 2017",8h,,,,
1516,16886,Kolden,PC,8h,NR,,8846092,Completed,First,7h,"May 26, 2019",8h,,,,
1517,16886,Private,PC,8h,NR,,3077481,Completed,First,,"June 28, 2018",8h,,,,
1518,16886,OlleBolle,PC,8h,NR,,9244939,Completed,First,,"July 02, 2019",8h,,,,
1519,16886,moe79,PC,8h,NR,,6652747,Completed,First,,"July 23, 2016",8h,,,,
1520,16886,,PC,8h 25m,NR,,10802244,Completed,First,7h 50m,,8h 25m,,,,
1521,16886,,PC,8h 36m,NR,,2978960,Completed,First,,,8h 36m,,,,
1522,16886,alexisplaying,PC,8h 40m,100%,Roughly 60% of collectibles gathered. One timeline only.,737105,Completed,First,,"May 24, 2014",8h 40m,,,,
1523,16886,,PC,8h 42m,NR,,2316263,Completed,First,,,8h 42m,,,,
1524,16886,,PC,8h 50m,NR,,3396761,Completed,First,,,8h 50m,,,,
1525,16886,ElNino202,PC,8h 50m,NR,,5180144,Completed,First,,,8h 50m,,,,
1526,16886,MadJack,PC,8h 54m,NR,,8724991,Completed,First,,"September 12, 2019",8h 54m,,,,
1527,16886,,PC,9h,NR,,5155306,Completed,First,,,9h,,,,
1528,16886,,PC,9h,NR,Quick,5474514,Completed,First,,,9h,,,,
1529,16886,,PC,9h,NR,,11870504,Completed,First,,,9h,,,,
1530,16886,Private,PC,9h,NR,,6119604,Completed,First,,"November 25, 2018",9h,,,,
1531,16886,IsThatBearick,PC,9h,NR,,10285300,Completed,First,,,9h,,,,
1532,16886,Monguu,PC,9h,90%,,739186,Completed,First,,"May 25, 2014",9h,,,,
1533,16886,SeraphimBey,PC,9h,NR,,6519214,Completed,First,,"July 03, 2018",9h,,,,
1534,16886,YungGreasyLips,PC,9h,90%,,4386072,Completed,First,,,9h,,,,
1535,16886,Private,PC,9h,NR,,10762493,Completed,First,,,9h,,,,
1536,16886,romes16,PC,9h,70%,,9516345,Completed,First,,"July 19, 2017",9h,,,,
1537,16886,soq,PC,9h,NR,,5874985,Completed,First,,"February 22, 2018",9h,,,,
1538,16886,theowest,PC,9h,70%,All achievements.,2147213,Completed,First,,"December 01, 2015",9h,,15h,All achievements.,
1539,16886,Rus_Kulyasov,PC,9h 06m,NR,,6243882,Completed,Replay,,,9h 06m,,,,
1540,16886,Hyndez,PC,9h 17m,NR,,4435990,Completed,First,,,9h 17m,,,,
1541,16886,,PC,9h 24m,NR,,6657327,Completed,First,,,9h 24m,,,,
1542,16886,Kengeki4025,PC,9h 24m,90%,,4591812,Completed,First,,"June 20, 2017",9h 24m 23s,,,,
1543,16886,Private,PC,9h 27m,NR,"75% one story, all collectables",9588126,Completed,First,,"September 12, 2019",9h 27m,,,,
1544,16886,Private,PC,9h 28m,NR,,6361285,Completed,First,,"June 06, 2018",9h 28m 35s,,,,
1545,16886,,PC,9h 30m,NR,,3259020,Completed,First,7h 45m,,9h 30m,,,,
1546,16886,,PC,9h 30m,NR,,3888893,Completed,First,,,9h 30m,,,,
1547,16886,,PlayStation 4,9h 30m,NR,,5363644,Completed,Replay,,,9h 30m,,,,
1548,16886,Kal_wardin,PC,9h 30m,80%,,11874698,Completed,First,,"November 27, 2015",9h 30m,,,,
1549,16886,kynaj154,PC,9h 36m,NR,,2296971,Completed,First,,"December 29, 2015",9h 36m,,,,
