,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Progress,Speedrun,Completionist
1521,2602,blood,PC,12h,90%,,41986,Completed,First,"November 25, 2012",,,12h,,,
1522,2602,confusedvader,PC,12h,NR,,9691449,Completed,First,"September 20, 2019",,,12h,,,
1523,2602,dargi,PC,12h,90%,,11658853,Completed,First,"July 06, 2015",,,12h,,,
1524,2602,Private,PC,12h,90%,,10191151,Completed,First,,,,12h,,,
1525,2602,hugobraulio,PlayStation 3,12h,70%,,10369192,Completed,First,"November 05, 2019",,,12h,,,
1526,2602,kingrando,PC,12h,100%,,11907,Completed,First,"October 12, 2012",,,12h,,,
1527,2602,kiprick,PC,12h,80%,,8194578,Completed,First,,,,12h,,,
1528,2602,metatinara,Xbox 360,12h,NR,"Clean Hands + Mostly Flesh and Steel + Ghost playthrough, stopping to read all books. Played on Normal.",162007,Completed,First,"January 27, 2013",,,12h,,,
1529,2602,nagal,Xbox 360,12h,80%,,14302,Completed,First,"May 16, 2013",,"Low chaos, only a few kills mainly before I found that falling in the water or falling too far also kills NPCs. Did a decent amount of side quests, but played fairly quickly not worrying about being sighted too much, just reloaded if I was killed.",12h,,,
1530,2602,sparrowwitch,PC,12h,80%,,6800359,Backlog Completed,First,"June 13, 2018",,,12h,,,
1531,2602,szthesquid,PC,12h,NR,,341367,Completed,First,"August 09, 2015",,,12h,,,
1532,2602,thefeelies,PC,12h,NR,,3365469,Completed,First,,,,12h,,,
1533,2602,thisischeese,PC,12h,NR,,1183759,Completed,First,,,,12h,,,
1534,2602,tsubasa218,PlayStation 3,12h,NR,,109755,Completed,First,,,,12h,,,
1535,2602,tupac,PC,12h,100%,,8026576,Playing Completed,First,,,,12h,49h /,,
1536,2602,Caesar,Xbox 360,12h 02m,90%,,536913,Completed,First,"December 28, 2012",,,12h 02m 34s,,,
1537,2602,RyuTokenZz,PC,12h 03m,NR,,4460643,Completed,First,"May 22, 2017",,,12h 03m 44s,,,
1538,2602,Pedenco,PC,12h 07m,NR,,5378376,Completed,First,"July 15, 2013",,,12h 07m,,,
1539,2602,LuiseZach,PC,12h 12m,NR,,5779703,Completed,First,,,,12h 12m,,,
1540,2602,liorfigman,Xbox 360,12h 14m,90%,,665296,Completed,First,,,,12h 14m,,,
1541,2602,MrMista,PC,12h 15m,NR,,931133,Completed,First,"September 08, 2014",,,12h 15m,,,
1542,2602,Smurph1227,Xbox 360,12h 17m,90%,Played one stealth playthrough and a murderous playthrough,908992,Replay Custom List Completed Retired,First,"August 22, 2014",9h 15m,Loved this game and loved both playthroughs,12h 17m,21h 32m /,,
1543,2602,cynicalaa22,Xbox 360,12h 17m,NR,,124151,Completed,First,,,"The abilities you get are really creative and lots of fun to use. Great sense of atmosphere, and engaging story. Whether you play stealthily or not, the game's a blast. Nice to see no tacked-on multiplayer, too.",12h 17m 46s,,,
1544,2602,Threllous,PC,12h 18m,NR,,990951,Completed,First,"October 24, 2014",,,12h 18m,,,
1545,2602,markx182,PC,12h 18m,90%,"Hard difficulty, low chaos.",106246,Completed,First,"October 26, 2012",,,12h 18m,,,
1546,2602,,PC,12h 20m,NR,,1552603,Completed,First,,,,12h 20m,,,
1547,2602,,PC,12h 20m,NR,,5582068,Completed,First,,,,12h 20m,,,
1548,2602,infernuseg,PC,12h 22m,100%,,155865,Completed,First,"October 14, 2012",,,12h 22m 28s,,,
1549,2602,Charlesberg22,PC,12h 25m,NR,,4561614,Completed,Replay,"June 13, 2017",,,12h 25m,,,
1550,2602,,PC,12h 29m,NR,,2699012,Completed,First,,10h 35m 32s,,12h 29m 58s,,,24h 34m 24s
1551,2602,Batch,PC,12h 30m,NR,,2041551,Completed,First,"November 03, 2015",,,12h 30m,,,
1552,2602,GamerMani,PC,12h 30m,100%,,7894390,Completed,First,"January 21, 2019",,,12h 30m,,,
1553,2602,Heavy_Rain,PC,12h 30m,80%,,665517,Completed,First,"March 14, 2014",,,12h 30m,,,
1554,2602,sindarak,Xbox 360,12h 30m,NR,,8818224,Completed,First,,,,12h 30m,,,
1555,2602,xa_chan,PC,12h 34m,70%,,326599,Completed,First,"October 27, 2013",,,12h 34m 26s,,,
1556,2602,austingriffith,PC,12h 35m,NR,,5669932,Replay Completed,Replay,"January 15, 2018",,,12h 35m,14h 25m /,,
1557,2602,Xenomorph,PC,12h 37m,NR,,3182958,Completed,First,"July 05, 2016",,,12h 37m,,,
1558,2602,IxWolfie,Xbox 360,12h 37m,NR,"Upgraded everything, found all Rune Stones.",1374707,Completed,First,,8h 11m 41s,,12h 37m 58s,,,17h 26m 39s
1559,2602,,PC,12h 45m,NR,,694672,Completed,First,,10h 30m,,12h 45m,,,16h
1560,2602,Hodobox,PC,12h 48m,NR,"Most optional objectives and runes, hardest difficulty",5311364,Completed,First,"November 12, 2017",,,12h 48m,,,
1561,2602,Private,PC,12h 48m,NR,,3629523,Completed,Replay,"November 15, 2016",,,12h 48m,,,
1562,2602,,Xbox 360,12h 53m,NR,,897207,Completed,First,,11h 23m 26s,,12h 53m 43s,,,29h 12m 45s
1563,2602,just_matos,PC,12h 54m,80%,,10351535,Completed,First,,,,12h 54m,,,
1564,2602,,PC,13h,NR,,296859,Completed,First,,,,13h,,,
1565,2602,,,13h,NR,,296912,Completed,First,,,,13h,,,
1566,2602,,PC,13h,NR,,392007,Completed,First,,10h 30m,,13h,,,
1567,2602,,PC,13h,NR,,1413331,Completed,First,,,,13h,,,
1568,2602,,PC,13h,NR,,2501276,Completed,First,,,,13h,,,
1569,2602,,PC,13h,NR,,2630221,Completed,First,,,,13h,,,
1570,2602,,PC,13h,NR,,3886919,Completed,First,,,,13h,,,
1571,2602,,PC,13h,NR,,4367778,Completed,First,,,,13h,,,
1572,2602,,PC,13h,NR,,4920432,Completed,Replay,,,,13h,,,
1573,2602,Athaboros,PC,13h,70%,,1864777,Completed,First,"July 16, 2016",,,13h,,,
1574,2602,FinishedInk,PC,13h,NR,,9007908,Completed,First,"June 16, 2019",,,13h,,,
1575,2602,Issara,PC,13h,80%,,11984768,Completed,First,"June 13, 2020",,,13h,,,
1576,2602,Jarlisson0,Xbox 360,13h,40%,,3844972,Completed,First,,,,13h,,,
1577,2602,JonnyTieM,PC,13h,90%,Main Story and most of the runes and boneshards. Some of them we skipped.,3755490,Completed,First,"December 12, 2016",,My playthrough can be seen here: https://www.youtube.com/playlist?list=PL3Qe1lihHuYMJPv7kwMI6LcV5_Sb2tKq2,13h,,,
1578,2602,Kordesh,PC,13h,90%,Completed with Low chaos.,134247,Completed,First,"December 01, 2012",,,13h,,,
1579,2602,LazyAmish,PC,13h,NR,,10942117,Completed,First,,,,13h,,,
1580,2602,Leanest,PC,13h,60%,,10374793,Completed,First,"November 07, 2017",,,13h,,,
1581,2602,Parkas,PC,13h,NR,,3504973,Completed,Replay,"October 09, 2016",,,13h,,,
1582,2602,SMC23,PC,13h,NR,,4428436,Completed,First,"May 14, 2017",,,13h,,,
1583,2602,Spyro,PC,13h,NR,,191601,Completed,First,"November 22, 2012",,,13h,,,
1584,2602,TimelessBirch,PC,13h,NR,,5444242,Completed,Replay,,,,13h,,,
1585,2602,VGJunky,PC,13h,NR,"Stealth, no kills, full art/rune/charm collection",175471,Completed,First,"October 19, 2012",,,13h,,,
1586,2602,WillSnow,PC,13h,NR,,6541667,Completed,First,,,,13h,,,
1587,2602,Yeshu,PC,13h,NR,,4575220,Completed,First,,,,13h,,,
1588,2602,caspianavima,PC,13h,80%,,9681669,Completed,First,"September 19, 2019",,,13h,,,
1589,2602,haberserk,PC,13h,NR,,3791257,Completed,First,"January 15, 2018",,,13h,,,
1590,2602,jorarsus,PC,13h,80%,,633772,Completed,First,"February 17, 2014",,,13h,,,
1591,2602,kianweic,PC,13h,NR,,8545700,Completed,First,"October 20, 2012",,,13h,,,
1592,2602,knjain1995,PC,13h,NR,,1377237,Completed,First,"June 08, 2015",11h,,13h,,,
1593,2602,mjricco,PC,13h,80%,,402809,Completed,First,"September 12, 2013",,,13h,,,
1594,2602,mollymog,PlayStation 4,13h,80%,,4393412,Completed,First,"January 26, 2017",,,13h,,,
1595,2602,kcrouse98,PC,13h 03m,NR,,731265,Completed,First,"June 01, 2014",,,13h 03m 53s,,,
1596,2602,leyeti,PC,13h 05m,80%,,134768,Completed,First,"August 15, 2013",,,13h 05m,,,
1597,2602,Codc,PC,13h 10m,80%,"30/80 steam achievements. Beat main game + 2 DLCs, all on normal mode and low chaos endings",302711,Completed,First,"November 01, 2015",,,13h 10m,,,
1598,2602,eladio_tercios,PC,13h 10m,NR,,3114658,Completed,First,"June 20, 2016",,,13h 10m,,,
1599,2602,tuanvuletuan123,PC,13h 12m,NR,,4700828,Completed,First,"July 05, 2017",,,13h 12m,,,
1600,2602,WilkZnika,PC,13h 12m,100%,,317129,Completed,First,"December 29, 2013",,"Pretty sure I missed one rune, but apart from that I grabbed all the collectibles (minus some coins). Low Chaos playthrough, Clean Hands achievement.",13h 12m 36s,,,
1601,2602,Private,PC,13h 13m,60%,,392137,Backlog Completed,First,"September 03, 2013",,,13h 13m 14s,13h 13m 14s /,,
1602,2602,,PC,13h 15m,NR,,296895,Completed,First,,,,13h 15m,,,
1603,2602,TheCheater,,13h 18m,80%,Hard difficulty,300564,Completed,First,"June 25, 2013",,,13h 18m,,,
1604,2602,tommyokley47,PC,13h 18m,100%,,386605,Completed,First,"August 22, 2013",,,13h 18m,,,
1605,2602,MiSP,PC,13h 19m,NR,"Stealth walkthrough (Ghost, Clean Hands, etc.) Did mission 1 twice.",84811,Completed,First,"February 09, 2013",,,13h 19m 56s,,,
1606,2602,,PC,13h 20m,NR,,407370,Completed,First,,,,13h 20m,,,
1607,2602,Snixen,PC,13h 20m,NR,,2915761,Completed,First,"April 27, 2016",,,13h 20m,,,
1608,2602,One_Armed_Scissor,PC,13h 21m,70%,,608860,Completed,First,"February 01, 2014",,,13h 21m,,,
1609,2602,lazychap,PC,13h 22m,70%,,2076821,Completed,First,"June 25, 2017",,,13h 22m,,,
1610,2602,HYES,PC,13h 24m,NR,,215693,Completed,First,"December 26, 2012",,,13h 24m,,,
1611,2602,ShadionicZX,PC,13h 24m,90%,,8820765,Custom List Completed,First,"July 20, 2019",,,13h 24m 06s,13h 24m 06s /,,
1612,2602,thecountrymans,Xbox 360,13h 25m,90%,,342842,Completed,First,"March 24, 2013",,,13h 25m,,,
1613,2602,Nevrigil,PC,13h 26m,90%,,1017537,Completed,First,"October 11, 2014",,,13h 26m,,,
1614,2602,iambadatgames,PlayStation 3,13h 26m,80%,,1285905,Completed,First,"April 19, 2015",,,13h 26m 18s,,,
1615,2602,Arced,PC,13h 28m,90%,,1415580,Completed,First,"January 12, 2014",,,13h 28m,,,
1616,2602,Cubiks_Rube,Xbox 360,13h 30m,90%,,1371086,Completed,First,"June 03, 2015",,,13h 30m,,,
1617,2602,JHoov714,PC,13h 30m,90%,,507496,Completed,First,"November 08, 2013",,"I did just about every side quest when possible, but I was terrible with collectables and money each mission. On average I got about 1 rune and 2 charms per stage. About mid way through I felt plenty powerful without going out of my way for those.",13h 30m,,,
1618,2602,casslong52,PC,13h 30m,NR,,1171579,Completed,First,,,,13h 30m,,,
1619,2602,,,13h 35m,NR,,296869,Completed,First,,,,13h 35m,,,
1620,2602,vorpal_117,Xbox 360,13h 35m,100%,100% completion includes a low chaos and high chaos playthrough which why it's so long,8496781,Replay Completed,Replay,,8h 56m 57s,,13h 35m 48s,12h 05m 45s /,,26h
1621,2602,Giaguaro,PC,13h 36m,90%,,3941334,Completed,First,"January 18, 2017",,,13h 36m,,,
1622,2602,Ghost3030,PC,13h 40m,NR,,8144306,Completed,Replay,"January 27, 2019",,,13h 40m,,,
1623,2602,Private,PC,13h 40m,NR,,918818,Completed,First,"August 30, 2014",,,13h 40m 15s,,,
1624,2602,diskape,PC,13h 49m,90%,,13500,Completed,First,"November 13, 2012",,,13h 49m,,,
1625,2602,,PC,13h 50m,NR,,10399249,Completed,Replay,,8h 30m,,13h 50m,,,25h 50m
1626,2602,AristaDeVedel,PC,13h 50m,90%,"normal difficulty , no kill run",97267,Completed,First,"November 08, 2012",,,13h 50m,,,
1627,2602,Batpadre,PC,13h 50m,NR,,7018630,Completed,First,,13h,,13h 50m,,,
1628,2602,Private,PC,13h 50m,80%,,702776,Completed,First,,,,13h 50m,,,
1629,2602,ErsatzWasTaken,PC,13h 54m,100%,,10401159,Custom List Completed,First,"November 11, 2019",,,13h 54m,,,
1630,2602,,PC,14h,NR,"Low Chaos, no killing",296856,Completed,First,,,,14h,,,
1631,2602,,PC,14h,NR,,296858,Completed,Replay,,,"Clean Hands/Ghost/Mostly Flesh and Steel playthrough
Very Hard difficulty
without rushing, but also not collecting all runes/bone charms",14h,,,
1632,2602,,PC,14h,NR,,296872,Completed,First,,,Length can vary wildly depending on how much exploring you do. Getting 100% of the achievements will require at least two play throughs. I did it in three with about 30 hours combined.,14h,,,
1633,2602,,PC,14h,NR,,296888,Completed,First,,,,14h,,,
1634,2602,,PC,14h,NR,,296898,Completed,First,,,,14h,,,
1635,2602,,PC,14h,NR,,649706,Completed,First,,,,14h,,,
1636,2602,,PC,14h,NR,,944355,Completed,Replay,,,,14h,,,
1637,2602,,PC,14h,NR,,1220030,Completed,First,,11h,,14h,,,
1638,2602,,PC,14h,NR,,1407137,Completed,First,,,,14h,,,
1639,2602,,PC,14h,NR,,3797284,Completed,First,,,,14h,,,
1640,2602,,PC,14h,NR,,5891004,Completed,First,,,,14h,,,
1641,2602,,PC,14h,NR,,9063386,Completed,First,,,,14h,,,
1642,2602,,PC,14h,NR,,9353362,Completed,First,,,,14h,,,
1643,2602,AtlasUnit,PC,14h,NR,,5309812,Completed,Replay,,12h,,14h,,,
1644,2602,Bane,PlayStation 4,14h,NR,,5407856,Completed,First,,,,14h,,,
1645,2602,BloodGod65,PC,14h,80%,,3505461,Completed,First,"May 09, 2017",,,14h,,,
1646,2602,ChosenUndead99,PC,14h,80%,,5379425,Completed,First,"August 18, 2017",,,14h,,,
1647,2602,Darthaegis,PC,14h,80%,,1326994,Completed,First,2012,,,14h,,,
1648,2602,DeeFly,PC,14h,NR,,7333999,Completed,First,"October 26, 2018",,,14h,,,
1649,2602,Fehu666,PC,14h,70%,,3342105,Completed,First,"December 24, 2012",,,14h,,,
1650,2602,FeirArze,PC,14h,NR,,4584417,Completed,First,"June 17, 2017",,,14h,,,
1651,2602,Private,PC,14h,90%,,1356746,Completed,First,,,,14h,,,
1652,2602,GLA_Bramley,PC,14h,NR,,4197898,Completed,Replay,,,,14h,,,
1653,2602,HOTSHOT,PC,14h,90%,Max diff.,4661492,Completed,First,,,,14h,,,
1654,2602,HexGinnkgo,PC,14h,NR,,7258686,Completed,First,,,,14h,,,
1655,2602,Ir0n_Agr0,PlayStation 3,14h,80%,,4352102,Completed,First,,,,14h,,,
1656,2602,Lata,PC,14h,NR,yes,10951425,Completed,First,"February 08, 2020",,,14h,,,
1657,2602,Libbro_11037,PC,14h,80%,,5717986,Replay Completed,Replay,,,,14h,,,
1658,2602,LinTians,PlayStation 3,14h,100%,,11337505,Completed,First,,,,14h,,,
1659,2602,Mandulum,PC,14h,100%,Great game.,319988,Completed,First,"December 30, 2012",,,14h,,,
1660,2602,Nikimaster,PC,14h,90%,,9436462,Completed,First,"August 23, 2019",,,14h,,,
1661,2602,Nishymaniac,PC,14h,100%,,1072813,Completed,Replay,,,,14h,,,
1662,2602,OrarParjai,PC,14h,NR,,3428517,Completed,Replay,"September 08, 2016",,,14h,,,
1663,2602,PrincessAdelaide,PC,14h,NR,,3043121,Completed,First,"June 03, 2016",8h,,14h,,,23h
1664,2602,Reviews,PC,14h,90%,,6372851,Completed,First,"June 09, 2018",,,14h,,,
1665,2602,Stagnant,PC,14h,80%,,812333,Completed,First,"July 18, 2014",,,14h,,,
1666,2602,TheOutsider1783,PC,14h,NR,,6139627,Completed,Replay,"June 02, 2014",,,14h,,,
1667,2602,VazorLaser,Xbox 360,14h,70%,,3528792,Completed,First,"October 13, 2012",,,14h,,,
1668,2602,XSoloDolo,PC,14h,NR,,278133,Completed,First,"June 01, 2013",,,14h,,,
1669,2602,adamedwards,PC,14h,80%,,10900637,Completed,First,"February 19, 2020",,,14h,,,
1670,2602,anotherbobhead,PC,14h,NR,,4616338,Completed,First,"June 23, 2017",,,14h,,,
1671,2602,basser94,PC,14h,NR,,3379487,Completed,First,"April 10, 2017",13h 30m,,14h,,,
1672,2602,blitztwn36,Xbox 360,14h,90%,,553262,Completed,First,"January 03, 2014",,,14h,,,
1673,2602,bvm1539,PC,14h,NR,,837770,Completed,First,,10h,,14h,,,
1674,2602,ecs96,PC,14h,NR,,11855999,Completed,First,,,,14h,,,
1675,2602,electronsonmars,PC,14h,NR,,11972838,Completed,First,"May 12, 2020",,,14h,,,
1676,2602,Private,PC,14h,NR,,9570390,Completed,First,"January 22, 2020",,,14h,,,
1677,2602,indecisivetank,PC,14h,NR,,658920,Replay Completed,First,"May 16, 2016",,,14h,,,
1678,2602,jabadababoom,PC,14h,80%,,5890001,Completed,First,,,,14h,,,
1679,2602,Private,PC,14h,NR,,11906976,Backlog Completed,First,"February 22, 2020",,,14h,14h /,,
1680,2602,kyarourin,Xbox 360,14h,90%,,77533,Completed,First,"October 11, 2012",,,14h,,,
1681,2602,links_own,PC,14h,NR,,10987159,Completed,First,"February 13, 2020",,,14h,,,
1682,2602,nafers623,PC,14h,NR,,6231133,Completed,First,"December 05, 2018",,,14h,,,
1683,2602,noneck,PC,14h,100%,,567329,Completed,First,,,,14h,,,
1684,2602,pmpfe,PC,14h,NR,"High chaos, most runes.",8806098,Completed,First,"May 05, 2019",,,14h,,,
1685,2602,quoththeravings,PC,14h,70%,,323401,Completed,First,"September 15, 2013",,,14h,,,
1686,2602,repulsionslayer,PC,14h,90%,,1060487,Completed,First,"March 20, 2016",,,14h,,,
1687,2602,Private,PC,14h,NR,,1825598,Completed,First,"September 15, 2015",,,14h,,,
1688,2602,samamg,PC,14h,100%,,2724218,Completed,First,,,,14h,,,
1689,2602,stanki,PC,14h,NR,,1432814,Completed,First,"July 03, 2015",,,14h,,,
1690,2602,strykerphoenyx,PlayStation 3,14h,NR,,1329976,Completed,First,"July 29, 2015",,,14h,,,
1691,2602,tiflopodikas,PC,14h,80%,,323914,Completed,First,2012,,,14h,,,
1692,2602,tobes1993,PC,14h,NR,Completed on Hard. Stealth and nonlethal playthrough. Explored most areas comprehensively.,112037,Completed,First,"February 24, 2013",,,14h,,,
1693,2602,Private,PC,14h,80%,,11840959,Completed,First,,,,14h,,,
1694,2602,Private,PC,14h,90%,,8525881,Completed,First,"March 25, 2019",,,14h,,,
1695,2602,username141,PC,14h,70%,,10171825,Completed,First,,,,14h,,,
1696,2602,wruuth,PC,14h,NR,,1231603,Completed,First,,,,14h,,,
1697,2602,xsuffer,PC,14h,60%,,3731401,Completed,First,"December 07, 2016",,,14h,,,
1698,2602,zizbihz,PC,14h,80%,,9674247,Completed,First,"April 25, 2018",,,14h,,,
1699,2602,ichuoi,PC,14h 02m,80%,Last mission easier and shorter than others,228720,Completed,First,"April 20, 2013",,,14h 02m,,,
1700,2602,lewink,PC,14h 08m,90%,,183108,Completed,First,"November 28, 2012",,,14h 08m,,,
1701,2602,,PC,14h 10m,NR,,296880,Completed,First,,,,14h 10m,,,
1702,2602,,PC,14h 12m,NR,,338307,Completed,First,,,,14h 12m,,,
1703,2602,Private,PC,14h 15m,80%,,3857576,Completed,First,,,,14h 15m,,,
1704,2602,Private,PlayStation 3,14h 15m,NR,,11483395,Completed,First,"April 18, 2020",,,14h 15m,,,
1705,2602,voldak,PC,14h 15m,80%,,217325,Completed,First,"December 31, 2012",,,14h 15m,,,
1706,2602,stealthswor,PC,14h 16m,80%,,3424075,Completed,First,,,,14h 16m,,,
1707,2602,Private,PlayStation 4,14h 17m,80%,,5372066,Completed,First,"June 05, 2019",,,14h 17m,,,
1708,2602,Private,Xbox 360,14h 18m,NR,"low chaos, all collectibles",3647129,Completed,Replay,"November 23, 2016",,,14h 18m 41s,,,
1709,2602,Furesis,PC,14h 20m,90%,,4191545,Completed,First,"March 15, 2017",,,14h 20m,,,
1710,2602,Terlan_357,PC,14h 20m,60%,,1342586,Completed,First,"May 13, 2015",10h 15m,,14h 20m,,,
1711,2602,biostery,PC,14h 20m,NR,9,6468504,Completed,First,"June 24, 2018",,,14h 20m,,,
1712,2602,rsksef,PC,14h 20m,NR,,1861830,Completed,First,"September 24, 2015",,,14h 20m,,,
1713,2602,,PC,14h 25m,NR,,841571,Completed,First,,,,14h 25m,,,
1714,2602,iivellios,PC,14h 25m,90%,,150643,Completed,First,"November 30, 2012",,,14h 25m,,,
1715,2602,Eoin,PC,14h 27m,90%,I explored a lot and did almost all optional missions,801756,Completed,First,"July 15, 2014",,,14h 27m 38s,,,
1716,2602,Pragor,PC,14h 30m,90%,,1888812,Completed,First,"September 30, 2015",,,14h 30m,,,
1717,2602,Wulfon,PC,14h 30m,100%,"Time according to Steam. Normal difficulty. No kills. All optional objectives completed, most upgrades purchased.",1321662,Completed,First,"April 28, 2015",,,14h 30m,,,
1718,2602,Private,Xbox 360,14h 30m,60%,,804578,Completed,First,"August 18, 2014",,,14h 30m,,,
1719,2602,veeX,PC,14h 30m,80%,,4994252,Completed,First,"December 19, 2013",,,14h 30m,,,
1720,2602,ellda,PlayStation 4,14h 32m,NR,Normal difficulty / Ghost (no detection) + no kill,9161330,Completed,First,"September 15, 2018",,,14h 32m,,,
1721,2602,ThaC2027,PC,14h 36m,NR,,509075,Completed,First,"January 02, 2015",,,14h 36m,,,
1722,2602,LittleBigMan,PlayStation 3,14h 37m,90%,,71162,Completed,First,"January 13, 2013",,,14h 37m 59s,,,
1723,2602,Private,PC,14h 40m,70%,Completed some side objectives and collected few extra runes/charms.,7018067,Completed,Replay,"September 11, 2018",,,14h 40m,,,
1724,2602,WereWolf_PL,PC,14h 40m,70%,,384186,Completed,First,"October 23, 2013",,,14h 40m,,,
1725,2602,kaybert,PC,14h 40m,NR,,8295608,Completed,First,,,,14h 40m,,,
1726,2602,onepeti,PC,14h 42m,90%,,3632482,Completed,First,"November 23, 2016",,"Stealth non-lethal gameplay with all side missions, most bone-charms and runes. low caos.",14h 42m,,,
1727,2602,Nomis,PC,14h 45m,NR,,5804918,Completed,First,,,,14h 45m,,,
1728,2602,kswiston,PC,14h 45m,90%,,4187,Completed,First,"October 20, 2012",,Beat game and most optional quests. Discovered ~90% of the runes and 50% of the bone charms. Did not go out of my way to find paintings and other objects.,14h 45m,,,
1729,2602,peterclo,PC,14h 45m,80%,,762690,Completed,First,"November 04, 2015",,,14h 45m,,,
1730,2602,,PC,14h 47m,NR,,4321943,Completed,First,,,,14h 47m,,,
1731,2602,Tuuchen,PC,14h 48m,NR,"Main + Optional quests, all runes and most of bone charms.",746025,Completed,First,"June 02, 2014",,,14h 48m,,,
1732,2602,,PC,14h 50m,NR,,6235725,Completed,First,,,,14h 50m,,,
1733,2602,Private,PC,14h 50m,90%,,9264583,Completed,First,"July 30, 2019",,,14h 50m,,,
1734,2602,abeernae,PC,14h 50m,90%,Completed most optional quests,1300731,Completed,First,"July 05, 2015",,Played on normal,14h 50m 07s,,,
1735,2602,jokerman,PC,14h 51m,90%,,177862,Completed,First,"December 26, 2012",,* Normal difficulty * mixed playthrough (stealth and combat) * haven't collected all runes/charms * did some optional missions,14h 51m,,,
1736,2602,GazaShaggy,PC,14h 53m,NR,,4925634,Completed,First,,,,14h 53m,,,
1737,2602,Zacxter,PlayStation Now,14h 54m,90%,,514719,Completed,First,"December 07, 2013",,,14h 54m,,,
1738,2602,parker,PC,14h 54m,NR,,361269,Completed,First,"July 09, 2014",,,14h 54m,,,
1739,2602,justineade,Xbox 360,14h 55m,NR,,1411429,Completed,First,"June 01, 2014",,,14h 55m,,,
1740,2602,parasailin,PlayStation 3,14h 55m,NR,,2531588,Completed Retired,First,,,,14h 55m,,,
1741,2602,novaviking,Xbox 360,14h 55m,NR,,10970204,Completed,First,"April 16, 2013",,,14h 55m 10s,,,
1742,2602,,PC,15h,NR,,296861,Completed,First,,,,15h,,,
1743,2602,,PC,15h,NR,,296885,Completed,First,,,,15h,,,
1744,2602,,,15h,NR,"Amazing game. (Played Non-lethal; Low Chaos) I imagine a Lethal, High Chaos run would be quite a bit more fun.",296892,Completed,First,,,,15h,,,
1745,2602,,PC,15h,NR,,404670,Completed,First,,,,15h,,,
1746,2602,,PC,15h,NR,,544124,Completed,First,,14h 30m,,15h,,,18h
1747,2602,,PC,15h,NR,I tried to redo the game in difficult mode but it gets boring at the second play even if the story is awesome,1277570,Completed,First,,,,15h,,,
1748,2602,,PC,15h,NR,,5164032,Completed,First,,,,15h,,,
1749,2602,,PC,15h,NR,,5173518,Completed,First,,,,15h,,,
1750,2602,,PC,15h,NR,,5454912,Completed,First,,,,15h,,,
1751,2602,,PC,15h,NR,,5593904,Completed,First,,13h,,15h,,,17h
1752,2602,,PC,15h,NR,,5975783,Completed,First,,,,15h,,,
1753,2602,,PC,15h,NR,,7100853,Completed,Replay,,8h,,15h,,,20h
1754,2602,4e5tep,PC,15h,NR,,3525082,Completed,First,"July 30, 2015",,,15h,,,
1755,2602,AdjutantVox,PC,15h,NR,,280596,Completed,First,,,,15h,,,
1756,2602,Akros,PC,15h,80%,,4153445,Completed,First,,,,15h,,,
1757,2602,Applebrap,PC,15h,NR,,10992554,Completed,First,"February 14, 2020",,,15h,,,
1758,2602,ArekkusuRin,PC,15h,70%,,130770,Completed,First,"May 30, 2012",,,15h,,,
1759,2602,Private,PC,15h,NR,,244324,Completed,First,"November 20, 2012",,,15h,,,
1760,2602,Battery_Man,PlayStation 3,15h,90%,,3137251,Completed,First,"June 25, 2016",,,15h,,,
1761,2602,Bhaal42,Xbox 360,15h,NR,,272289,Completed,First,,,,15h,,,
1762,2602,DeeD285,PC,15h,NR,,943614,Completed,First,,,,15h,,,
1763,2602,Delius,PC,15h,70%,,8766449,Completed,First,"May 13, 2019",,,15h,,,
1764,2602,Ditz,PlayStation 3,15h,70%,,151702,Completed,First,"November 23, 2012",,,15h,,,
1765,2602,Private,PC,15h,80%,,4814589,Completed,First,,,,15h,,,
1766,2602,Private,Xbox 360,15h,NR,,3988196,Completed,First,"January 30, 2013",,,15h,,,
1767,2602,EnderLady,PC,15h,90%,,7886249,Completed,Replay,"December 30, 2018",,,15h,,,
1768,2602,GATIRCAN,PC,15h,80%,,4567452,Completed,First,"December 18, 2012",12h,,15h,,,
1769,2602,Garbager,PC,15h,80%,,3433166,Completed,First,"May 15, 2017",,,15h,,,
1770,2602,GondarCool,PC,15h,90%,,5545829,Completed,First,"February 14, 2015",10h,,15h,,,
1771,2602,Gongbanza,PlayStation 4,15h,NR,,11134495,Completed,First,"March 11, 2020",,,15h,,,
1772,2602,Private,PC,15h,80%,,1406685,Completed,First,"June 21, 2015",,,15h,,,
1773,2602,Hexovian,PC,15h,NR,,11369784,Completed,First,2017,8h,,15h,,,
1774,2602,Hootie,PC,15h,80%,,6860965,Completed,First,"July 10, 2014",,,15h,,,
1775,2602,Hyperlancer,,15h,NR,,393969,Completed,First,,,,15h,,,
1776,2602,HyronicBlob,PC,15h,NR,,7073676,Completed,First,,,,15h,,,
1777,2602,Invis,PC,15h,NR,,715604,Completed,First,,,,15h,,43m 16s,
1778,2602,Jammy115,PC,15h,NR,,4840933,Completed,First,"July 31, 2017",,,15h,,,
1779,2602,KE_72,PC,15h,80%,,300069,Completed,First,"July 10, 2013",,,15h,,,
1780,2602,Kyntaja,PC,15h,90%,,13360,Completed,First,,,,15h,,,
1781,2602,McAwesomeo,Xbox 360,15h,NR,,65118,Completed,First,"November 12, 2012",,,15h,,,
