,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Personal Notes,Retired Notes
546,60145,DamTheLad,PlayStation 4,16h 15m,NR,80% completed - Jedi Master,8935495,Completed,First,,"November 27, 2019",16h 15m,,,,
547,60145,Private,PC,16h 15m,60%,Did quite a bit of searching for chests.,10418968,Completed,First,,"November 30, 2019",16h 15m,,,,
548,60145,ItsJexter,Xbox One,16h 18m,100%,,11827511,Completed,First,,"May 23, 2020",16h 18m 24s,,,,
549,60145,Parker195,PC,16h 20m,70%,,10380672,Completed,First,,"December 31, 2019",16h 20m,,,,
550,60145,liorfigman,PC,16h 24m,90%,,11167090,Completed,First,,,16h 24m,,,,
551,60145,Private,Xbox One,16h 25m,80%,,10899517,Completed,First,15h 11m,"January 21, 2020",16h 25m,,,,
552,60145,CptCookies12,PC,16h 25m,80%,,11716964,Completed,First,,"June 13, 2020",16h 25m 52s,,,,
553,60145,,PlayStation 4,16h 30m,NR,,10441247,Completed,First,10h 45m,,16h 30m,23h 20m,,,
554,60145,kawwumbo,Xbox One,16h 31m,NR,,11540815,Completed,First,,"December 23, 2019",16h 31m,,,,
555,60145,yinlong19,PC,16h 31m,NR,missing about a dozen unlockables,10893455,Completed,First,,"January 26, 2020",16h 31m 22s,,,,
556,60145,tamatea,PC,16h 34m,80%,,10699316,Completed,First,,"February 09, 2020",16h 34m 46s,,,,
557,60145,,PlayStation 4,16h 43m,NR,,10446475,Completed,First,,,16h 43m,,,,
558,60145,Noopinho,Xbox One,16h 45m,NR,,10426244,Completed,First,,"December 27, 2019",16h 45m,,,,
559,60145,DarkTaco,PlayStation 4,16h 50m,NR,,10670846,Backlog Completed,First,,"December 31, 2019",16h 50m,,,,
560,60145,LegsTheRoleModel,PC,16h 50m,NR,,10779911,Completed,First,,"January 08, 2020",16h 50m,,,,
561,60145,Private,PC,16h 50m,80%,,10480438,Completed,First,,"November 24, 2019",16h 50m,,,,
562,60145,jora,PC,16h 58m,90%,,11357804,Completed,First,,"June 04, 2020",16h 58m,,,,
563,60145,,PC,17h,NR,,10428984,Completed,First,,,17h,,,,
564,60145,,PC,17h,NR,,10437692,Completed,First,,,17h,,,,
565,60145,,PlayStation 4,17h,NR,,10459299,Completed,First,,,17h,,,,
566,60145,,PC,17h,NR,,11287366,Completed,First,,,17h,,,,
567,60145,,PC,17h,NR,,11650304,Completed,First,,,17h,,,,
568,60145,Drikanis,PC,17h,NR,,10442206,Completed,First,,"November 17, 2019",17h,,,,
569,60145,Euikoman,PlayStation 4,17h,80%,,10521667,Completed,First,,"November 29, 2019",17h,,,,
570,60145,Rafx,PC,17h,70%,Main Story + Some Side Content,10526823,Completed,First,,"December 02, 2019",17h,,,,
571,60145,Sefirok,PC,17h,NR,Some secrets unlocked,10808386,Completed,First,,"January 13, 2020",17h,,,,
572,60145,Slayze,PC,17h,90%,,10602406,Completed,First,,"December 16, 2019",17h,,,,
573,60145,Tooople,PC,17h,NR,,10495042,Completed,First,,"November 26, 2019",17h,,,,
574,60145,anxion,PC,17h,80%,,10585382,Replay Completed,First,,"December 06, 2019",17h,,17h /,,
575,60145,cyberangel,PC,17h,70%,,10520692,Completed,First,,"December 02, 2019",17h,,,,
576,60145,dietchet,PC,17h,80%,,10615018,Completed,First,,"December 18, 2019",17h,,,,
577,60145,eliakos,PC,17h,NR,,10481203,Completed,First,,"November 24, 2019",17h,,,,
578,60145,lambdan,PC,17h,NR,,10479501,Completed,First,,"November 24, 2019",17h,,,,
579,60145,llsektorll,PC,17h,NR,"Jedi Master Difficulty, all 1 but one Health Stims unlocked",10443677,Completed,First,,"November 18, 2019",17h,,,,
580,60145,modaren,PC,17h,NR,,10435063,Completed,First,,"November 16, 2019",17h,,,,
581,60145,polltery,Xbox One,17h,90%,,11146245,Completed,First,,"May 09, 2020",17h,,,,
582,60145,saaaahil,PC,17h,80%,Did a fair bit of exploring in the first half but mostly critical path once the story got going.,10476040,Completed,First,,"December 12, 2019",17h,,,,
583,60145,stejkenzie,PC,17h,NR,"Just a regular playthrough, going where I found it interesting and stuff.",10439417,Completed,First,,"November 17, 2019",17h,,,,
584,60145,sky_solo,PC,17h 01m,NR,,10623797,Completed,First,,"January 29, 2020",17h 01m,,,,
585,60145,tbcy6591,PlayStation 4,17h 04m,80%,,10763062,Completed,First,,"January 03, 2020",17h 04m,,,,
586,60145,CrazyCaps,PC,17h 05m,NR,,10855364,Completed,First,,"January 21, 2020",17h 05m,,,"Beat the game, got collectibles on the way.",
587,60145,,PC,17h 10m,NR,,10453421,Completed,First,14h 22m,,17h 10m,30h 11m,,,
588,60145,,PC,17h 21m,NR,,10568664,Completed,First,,,17h 21m,,,,
589,60145,Brad7991,Xbox One,17h 22m,80%,,10903743,Completed,First,,"December 28, 2019",17h 22m,,,,
590,60145,M34TP4CK3R85,PlayStation 4,17h 28m,90%,,10426665,Completed,First,,"November 21, 2019",17h 28m,,,,
591,60145,,PC,17h 30m,NR,,10559454,Completed,First,,,17h 30m,,,,
592,60145,Private,PC,17h 30m,NR,,10475991,Completed,First,,"November 23, 2019",17h 30m,,,,
593,60145,Nickoli,PC,17h 30m,NR,explored along the way and backtracked when new skills unlocked.,10466438,Completed,First,,"November 22, 2019",17h 30m,,,,
594,60145,mbennett76,PlayStation 4,17h 30m,70%,,11299260,Completed,First,,"April 02, 2020",17h 30m,,,,
595,60145,momarkey,Xbox One,17h 30m,NR,,10814323,Completed,First,,"January 14, 2020",17h 30m,,,,
596,60145,matton97,PC,17h 34m,NR,,10508899,Completed,First,,,17h 34m,,,,
597,60145,supersonicstork,PC,17h 34m,NR,77%,10437735,Completed,First,,"November 17, 2019",17h 34m 21s,,,,
598,60145,Private,PlayStation 4,17h 35m,NR,,10426389,Completed,First,,"November 23, 2019",17h 35m,,,"Main story completed, (Approx 17:35, 15/11/2019 - 23/11/2019)",
599,60145,botka5,PC,17h 35m,NR,,10465767,Completed,First,,"November 22, 2019",17h 35m,,,,
600,60145,RongSinh_Panda,PC,17h 42m,NR,,11760211,Completed,First,,"November 24, 2019",17h 42m,,,,
601,60145,Private,PC,17h 48m,90%,,11230480,Completed,First,,,17h 48m,,,,
602,60145,theimpudentwanderer,PlayStation 4,17h 54m,70%,,10850230,Completed,First,,"January 29, 2020",17h 54m,,,,
603,60145,,PC,17h 57m,NR,100% completed on all difficulties.,10494220,Completed,First,14h 32m,,17h 57m,67h 54m,,,
604,60145,,PC,18h,NR,,10459409,Completed,First,,,18h,,,,
605,60145,,PC,18h,NR,,10461964,Completed,First,14h,,18h,,,,
606,60145,,PC,18h,NR,,10467654,Completed,First,,,18h,,,,
607,60145,,PC,18h,NR,,10512275,Completed,First,,,18h,,,,
608,60145,,PC,18h,NR,,10843462,Completed,First,,,18h,,,,
609,60145,Ace7zar3,Xbox One,18h,90%,,11106434,Completed,First,,"March 05, 2020",18h,,,,
610,60145,AngryFarmer,PC,18h,NR,,10475958,Completed,First,,"November 23, 2019",18h,,,,
611,60145,Artog,PC,18h,NR,,10793716,Completed,First,,"January 02, 2020",18h,,,,
612,60145,Copeland1994,Xbox One,18h,90%,,10985943,Completed,First,,"November 20, 2019",18h,,,,
613,60145,Dezukora,PC,18h,NR,,10756124,Completed,First,,"January 26, 2020",18h,,,,
614,60145,Private,PC,18h,80%,Explored more than necessary.,10442986,Completed,First,,"November 18, 2019",18h,,,,
615,60145,Dunkinator,PC,18h,NR,,10579913,Completed,First,15h,"December 12, 2019",18h,,,,
616,60145,Furo,PC,18h,NR,,10896228,Completed,First,,"March 16, 2020",18h,,,,
617,60145,Gralmeidan,PC,18h,90%,Main Story + Interesting Cosmetics,10882720,Completed,First,,"January 15, 2020",18h,,,,
618,60145,Guendolin,PC,18h,90%,,10635179,Completed,First,,"December 22, 2019",18h,,,,
619,60145,HIERBA,Xbox One,18h,NR,,10736348,Completed,First,,"January 20, 2020",18h,,,,
620,60145,Private,PC,18h,100%,,10450480,Completed,First,14h,"November 18, 2019",18h,,,,
621,60145,KingKapalone,PC,18h,NR,,10429280,Completed,First,,"February 15, 2020",18h,,,,
622,60145,Lonthor,PC,18h,NR,,11053224,Completed,First,,"February 25, 2020",18h,,,,
623,60145,LordBoof,PC,18h,NR,,10462411,Completed,First,,"November 20, 2019",18h,,,,
624,60145,Mandulum,PC,18h,90%,,12028127,Completed,First,,"June 17, 2020",18h,,,,
625,60145,Master_Cloud,Xbox One,18h,80%,,10511928,Completed,First,,"December 06, 2019",18h,,,,
626,60145,Mrluukyy,PC,18h,NR,,10444251,Completed,First,,"November 17, 2019",18h,,,,
627,60145,Nerdus,PlayStation 4,18h,90%,,10426387,Completed,First,,January 2020,18h,,,,
628,60145,ProfoundMenace,PC,18h,NR,,11167173,Completed,First,,"March 16, 2020",18h,,,,
629,60145,Rafaelnrn,PlayStation 4,18h,80%,,11373062,Completed,First,,"January 26, 2020",18h,,,,
630,60145,Sora_O,PC,18h,NR,,11563927,Completed,First,,"April 26, 2020",18h,,,,
631,60145,Syco1316,PC,18h,90%,"18 of 39 achievements accomplished (11 of which were story progressing) and 395 of 1,000 Ea Origin points awarded.",10752017,Completed,First,,"January 02, 2020",18h,,,,
632,60145,TriKi,PC,18h,90%,,10679414,Completed,First,,,18h,,,,
633,60145,atmosphereiv,PC,18h,70%,,11681926,Completed,First,,"May 08, 2020",18h,,,,
634,60145,berengar,PC,18h,NR,,10517263,Completed,First,,"December 01, 2019",18h,,,,
635,60145,d2gher,PC,18h,70%,,10603172,Completed,First,,"December 16, 2019",18h,,,,
636,60145,freecats,PC,18h,90%,,10587743,Completed,First,,"December 13, 2019",18h,,,,
637,60145,Private,PC,18h,90%,,10460562,Completed,First,,"November 17, 2019",18h,,,,
638,60145,mollymog,PlayStation 4,18h,70%,"50% trophies complete, all stims, not everything else",11315785,Completed,First,,"March 20, 2020",18h,,,,
639,60145,robojews,PlayStation 4,18h,NR,,11810483,Completed,First,,"May 13, 2020",18h,,,,
640,60145,rotiik,PC,18h,NR,,11994195,Completed,First,,"June 13, 2020",18h,,,,
641,60145,wilson576,PC,18h,NR,,10445697,Completed,First,,"November 18, 2019",18h,,,,
642,60145,yemeth,PC,18h,NR,Jedi Master (Hard not Hardest) Difficulty,10454939,Completed,First,,,18h,,,,
643,60145,ogromm,PlayStation 4,18h 01m,80%,,10585935,Completed,First,,"December 21, 2019",18h 01m 20s,,,,
644,60145,hutmaniac,PC,18h 06m,NR,Jedi Knight difficulty,10642901,Completed,First,,"May 24, 2020",18h 06m,,,,
645,60145,rohitunni,PlayStation 4,18h 08m,70%,,11613498,Completed,First,,"April 30, 2020",18h 08m 15s,,,,
646,60145,SirCadogan,PC,18h 10m,NR,,11475436,Completed,First,,"April 17, 2020",18h 10m,,,,
647,60145,AdamRhodes536,Xbox One,18h 13m,NR,,10852739,Completed,First,,"March 06, 2020",18h 13m 36s,,,,
648,60145,MoonBear,PC,18h 15m,NR,,11705719,Completed,First,16h,"May 11, 2020",18h 15m,,,,
649,60145,smacketh,PC,18h 15m,NR,,10708289,Completed,First,,"December 30, 2019",18h 15m,,,,
650,60145,,PC,18h 15m,NR,,10682511,Completed,First,,,18h 15m 15s,,,,
651,60145,Loki0991,PC,18h 16m,100%,,10426023,Completed,First,,"November 25, 2019",18h 16m,,,,
652,60145,Private,PC,18h 16m,NR,,10585318,Completed,First,,"December 13, 2019",18h 16m 33s,,,,
653,60145,BruceL337,PC,18h 17m,NR,,10579691,Completed,First,,"April 17, 2020",18h 17m,,,,
654,60145,Private,PlayStation 4,18h 20m,NR,,10577434,Completed,First,,"December 11, 2019",18h 20m,,,,
655,60145,yungfalcon,Xbox One,18h 25m,NR,,10554103,Completed,First,,"December 07, 2019",18h 25m,,,,
656,60145,Hiorth,PC,18h 26m,NR,,10479035,Completed,First,,"November 24, 2019",18h 26m,,,,
657,60145,Private,Xbox One,18h 27m,80%,,10425632,Completed,First,,"November 19, 2019",18h 27m,,,,
658,60145,,PlayStation 4,18h 28m,NR,,10757954,Completed,First,,,18h 28m,,,,
659,60145,TOpel,PC,18h 30m,NR,,10512115,Completed,First,,"November 30, 2019",18h 30m,,,,
660,60145,coleneff,PlayStation 4,18h 30m,80%,,10481658,Completed,First,,"December 08, 2019",18h 30m,,,,
661,60145,rabelloo,PC,18h 30m,90%,,10466870,Completed,First,,"January 24, 2020",18h 30m,,,,
662,60145,xAlexFusion,PC,18h 30m,NR,,10659337,Completed,First,15h 30m,,18h 30m,,,,
663,60145,PXAbstraction,PC,18h 30m,80%,Did most but not all side activities.,11054766,Completed,First,,"March 12, 2020",18h 30m 13s,,,,
664,60145,,PC,18h 32m,NR,,10521557,Completed,First,,,18h 32m 24s,,,,
665,60145,TeraDax,PlayStation 4,18h 42m,NR,,10494130,Completed,First,,"May 21, 2020",18h 42m,,,,
666,60145,Iynamisu,PC,18h 43m,NR,,10940401,Completed,First,,"December 22, 2019",18h 43m,,,,
667,60145,BoomWav,PlayStation 4,18h 45m,NR,,10468612,Completed,First,,"November 19, 2019",18h 45m,,,,
668,60145,markx182,PC,18h 48m,70%,Jedi Master difficulty,11226097,Completed,First,,"March 23, 2020",18h 48m,,,,
669,60145,JustinBB7,PC,18h 50m,NR,,10442261,Completed,First,,"November 17, 2019",18h 50m,,,,
670,60145,TheoKeane,Xbox One,18h 56m,80%,,10688381,Completed,First,,"December 29, 2019",18h 56m 08s,,,,
671,60145,KingM,PlayStation 4,18h 56m,50%,,10736474,Completed,First,,"January 11, 2020",18h 56m 17s,,,,
672,60145,DecemberStyle,PlayStation 4,18h 57m,90%,,10443674,Completed,First,,"November 27, 2019",18h 57m 10s,,,,
673,60145,,PC,19h,NR,,10440824,Completed,First,,,19h,,,,
674,60145,,PC,19h,NR,,10499437,Completed,First,,,19h,,,,
675,60145,,PC,19h,NR,,10568407,Completed,First,,,19h,,,,
676,60145,DanielMeier,PC,19h,NR,,10865425,Completed,First,,"November 21, 2019",19h,,,,
677,60145,Derivitives,PC,19h,NR,,10446006,Completed,First,15h,"November 17, 2019",19h,,,,
678,60145,DiegoT720,Xbox One,19h,80%,,11429064,Completed,First,,"April 12, 2020",19h,,,,
679,60145,HecTiicClaw,PC,19h,90%,,10569087,Completed,First,,"December 10, 2019",19h,,,,
680,60145,HoHo23,PC,19h,NR,,10746111,Completed,First,,"January 14, 2020",19h,,,,
681,60145,HrHarry,PC,19h,NR,,11591691,Completed,First,,"April 28, 2020",19h,24h,,,
682,60145,KaitoX92,PC,19h,NR,Main Story + most of the extra collectibles,10766569,Completed,First,,,19h,,,,
683,60145,Mahjohn,PlayStation 4,19h,NR,,10854018,Completed,First,,"February 22, 2020",19h,,,,
684,60145,Merclow,PC,19h,90%,,11110720,Completed,First,,"March 07, 2020",19h,,,,
685,60145,OneEyeRick,PC,19h,NR,,10666364,Completed,First,,"December 26, 2019",19h,,,,
686,60145,Suiisen,PC,19h,NR,,10501374,Completed,First,,"November 28, 2019",19h,,,,
687,60145,TUFCfan,PC,19h,80%,,10464385,Completed,First,,"November 20, 2019",19h,,,,
688,60145,TempestM,PC,19h,70%,90% all planets,10629431,Completed,First,,"December 24, 2019",19h,,,,
689,60145,Therseus1606,PC,19h,NR,,10536649,Completed,First,,"December 04, 2019",19h,,,,
690,60145,Uncle_Kaz,PC,19h,NR,Story + Exploring stuff,11836478,Completed,First,,"May 26, 2020",19h,,,,
691,60145,Vylkhin,PC,19h,NR,95%,10572046,Completed,First,,"December 10, 2019",19h,,,,
692,60145,Zadoen,PC,19h,NR,,10594768,Completed,First,,"December 15, 2019",19h,,,,
693,60145,acjessen,PC,19h,80%,,10908299,Completed,First,,"January 29, 2020",19h,,,,
694,60145,aldoric,PC,19h,NR,,10450256,Completed,First,,"November 19, 2019",19h,,,,
695,60145,hotb33,PC,19h,90%,,10770429,Completed,First,,"January 05, 2020",19h,,,,
696,60145,lelek007,PlayStation 4,19h,80%,,11940709,Completed,First,,"November 15, 2019",19h,,,,
697,60145,senkus,PC,19h,80%,,11025487,Completed,First,,"February 20, 2020",19h,,,,
698,60145,Private,PC,19h,90%,,10732959,Completed,First,,"January 03, 2020",19h,,,,
699,60145,Turtle0,PC,19h 01m,NR,,10479583,Completed,First,,"November 24, 2019",19h 01m,,,,
700,60145,messerszmit,PC,19h 07m,NR,,10428719,Completed,First,,"November 25, 2019",19h 07m,,,,
701,60145,Omega_312,PlayStation 4,19h 11m,NR,,10573404,Completed,First,,"December 14, 2019",19h 11m 18s,,,,
702,60145,Mizuian,PC,19h 15m,90%,"Most collectables completed, all worlds explored to 80%",10602909,Completed,First,,"December 16, 2019",19h 15m,,,,
703,60145,Private,PC,19h 17m,NR,,10688203,Completed,First,,"January 05, 2020",19h 17m,,,,
704,60145,spawn_92,PC,19h 19m,NR,,10576248,Completed,First,,"December 11, 2019",19h 19m,,,,
705,60145,,PlayStation 4,19h 20m,NR,,10547975,Completed,First,,,19h 20m,,,,
706,60145,Alhazeir,PC,19h 20m,100%,it`s really easy nothing can u mess it,10437597,Completed,First,,,19h 20m,,,,
707,60145,gyrospeck,PC,19h 20m,90%,,11769374,Completed,First,,"May 17, 2020",19h 20m,,,,
708,60145,ZeldaOne,PlayStation 4,19h 21m,80%,,10655416,Completed,First,,"March 23, 2020",19h 21m 04s,,,,
709,60145,JohnnyPotSmoker,Xbox One,19h 22m,NR,,10457211,Completed,First,,"December 26, 2019",19h 22m,,,,
710,60145,zeuswaffle19,PC,19h 27m,70%,,10699717,Completed,First,,"December 30, 2019",19h 27m,,,,
711,60145,KerfMerf,PlayStation 4,19h 29m,70%,"All secrets, legendary creatures, and a fair amount of force echoes and chests",10969115,Completed,First,,"February 18, 2020",19h 29m 05s,,,,
712,60145,Clayf1ghter,Xbox One,19h 30m,80%,,10764485,Completed,First,,"January 05, 2020",19h 30m,,,,
713,60145,estevaorenato12,PC,19h 35m,90%,,11902951,Completed,First,,"June 08, 2020",19h 35m,,,,
714,60145,Private,PC,19h 35m,70%,,10460191,Completed,First,,"December 08, 2019",19h 35m 07s,,,Started 30.11.19,
715,60145,RisingPotato,PC,19h 36m,NR,,10728330,Completed,First,,"December 02, 2020",19h 36m,,,,
716,60145,kenzan18,PC,19h 36m,80%,,11287615,Completed,First,,"March 28, 2020",19h 36m,,,,
717,60145,Bimsstein,PC,19h 40m,NR,,10475983,Completed,First,,"November 23, 2019",19h 40m,,,,
718,60145,Raoulospipitos,PC,19h 42m,NR,,10891304,Completed,First,,"January 26, 2020",19h 42m,,,,
719,60145,tsmith18256,PC,19h 45m,90%,,10563017,Completed,First,,"December 08, 2019",19h 45m,28h 08m,,,
720,60145,dungleploop,PC,19h 49m,80%,,10710081,Completed,First,,"November 17, 2019",19h 49m 56s,,,,
721,60145,VesperLlama,PC,19h 50m,90%,,11422368,Completed,First,,"April 12, 2020",19h 50m,,,,
722,60145,iverdawg,PC,19h 53m,60%,,10466166,Completed,First,,"November 21, 2019",19h 53m,,,,
723,60145,,PC,20h,NR,,10429082,Completed,First,15h,,20h,30h,,,
724,60145,,PC,20h,NR,,10459340,Completed,First,,,20h,,,,
725,60145,,PC,20h,NR,,10460314,Completed,First,15h,,20h,35h,,,
726,60145,,Xbox One,20h,NR,,10462786,Completed,First,15h,,20h,25h,,,
727,60145,,PC,20h,NR,,10469508,Completed,First,,,20h,,,,
728,60145,,PC,20h,NR,,10481980,Completed,First,,,20h,,,,
729,60145,,PC,20h,NR,,10491834,Completed,First,,,20h,,,,
730,60145,,PlayStation 4,20h,NR,,10596851,Completed,First,16h,,20h,,,,
731,60145,,PC,20h,NR,,10660832,Completed,First,,,20h,,,,
732,60145,,PlayStation 4,20h,NR,,10840731,Completed,First,18h,,20h,21h,,,
733,60145,,PC,20h,NR,,10904999,Completed,First,,,20h,,,,
734,60145,,PlayStation 4,20h,NR,"100% of trophies, planets, skills, and collectibles.",11119676,Completed,First,16h,,20h,24h,,,
735,60145,,PC,20h,NR,,11297186,Completed,First,15h,,20h,22h,,,
736,60145,,PC,20h,NR,,11982822,Completed,First,,,20h,,,,
737,60145,Akunamus,PC,20h,NR,,10894440,Completed,First,16h,"January 11, 2020",20h,22h,,,
738,60145,Alex5101,PlayStation 4,20h,90%,,10426605,Completed,First,,"November 23, 2019",20h,,,,
739,60145,Private,PlayStation 4,20h,80%,Main Story + collectibles etc,10602275,Completed Retired,First,,"December 16, 2019",20h,,,,
740,60145,Bartezoo,Xbox One,20h,NR,,11074126,Completed,First,,"March 01, 2020",20h,,,,
741,60145,Cthulhu,PC,20h,NR,,10569050,Completed,First,,"November 20, 2019",20h,,,,
742,60145,Dinho,PC,20h,80%,,10632816,Completed,First,,"January 30, 2020",20h,,,,
743,60145,Evilist,PC,20h,NR,,10528131,Completed,First,,"December 03, 2019",20h,,,,
744,60145,FabioAuditore,Xbox One,20h,NR,,10927930,Completed,First,18h,"January 06, 2020",20h,,,,
745,60145,Goodrich,PC,20h,NR,,10481865,Completed,First,,"November 24, 2019",20h,,,,
746,60145,Gorochii,PC,20h,NR,,11030055,Completed,First,,"December 31, 2019",20h,,,,
747,60145,Hyndez,PC,20h,NR,,10608779,Completed,First,,"December 17, 2019",20h,,,,
748,60145,JCalum1,PlayStation 4,20h,90%,,10840733,Completed,First,,"December 29, 2019",20h,,,,
749,60145,Jacbo,PC,20h,90%,Looked for collectables but didn't exhaustively complete,10692837,Completed,First,,"December 29, 2019",20h,,,,
750,60145,Jeezee,PC,20h,80%,,11848093,Completed,First,,"May 26, 2020",20h,,,,
751,60145,JeteySquhg,PC,20h,100%,,10915156,Completed,First,15h,"January 30, 2020",20h,30h,,,
752,60145,Luxar,PC,20h,NR,,10519931,Completed,First,,,20h,,,,
753,60145,Marloges,PlayStation 4,20h,70%,,10482391,Completed,First,,"November 24, 2019",20h,,,,
754,60145,Private,PlayStation 4,20h,90%,,11803209,Completed,First,,"December 30, 2019",20h,,,,
755,60145,MrFirebugJr,PlayStation 4,20h,70%,,10428142,Completed,First,,"November 16, 2019",20h,,,,
756,60145,Mrpoke,PC,20h,NR,Played on 2nd hardest difficulty,11611003,Completed,First,,"January 17, 2020",20h,,,,
757,60145,NorthStars97,PC,20h,90%,,10443444,Completed,First,,"December 01, 2019",20h,,,,
758,60145,Oogzy,PlayStation 4,20h,60%,,10518476,Completed,First,,"November 23, 2019",20h,,,,
759,60145,Private,PC,20h,NR,,10808878,Completed,First,,"February 23, 2020",20h,,,,
760,60145,RaphC,PlayStation 4,20h,NR,,11561744,Completed,First,,"April 26, 2020",20h,,,,
761,60145,Remco1250,PC,20h,NR,,10920992,Completed,First,,"February 01, 2020",20h,,,,
762,60145,RickyButler,PC,20h,90%,,11285708,Completed,First,,"March 29, 2020",20h,,,,
763,60145,Rolzi,PC,20h,NR,,10479392,Completed,First,,"November 24, 2019",20h,,,,
764,60145,Smainly69,PC,20h,NR,,10700600,Completed,First,,"December 30, 2019",20h,,,,
765,60145,Sparell,PlayStation 4,20h,NR,,10417155,Completed,First,,"December 08, 2019",20h,,,,
766,60145,Sparontax,PC,20h,NR,,11378807,Completed,First,16h 10m,"April 11, 2020",20h,25h,,,
767,60145,WaVeYCheck,PC,20h,NR,,10571872,Completed,First,,,20h,,,,
768,60145,acelutzke,PC,20h,70%,,11974028,Completed,First,,,20h,,,,
769,60145,ankittoms,PC,20h,90%,,10795844,Completed,First,,"January 11, 2020",20h,,,,
770,60145,Private,PC,20h,NR,,10986975,Completed,First,,"February 13, 2020",20h,,,,
771,60145,cashedtastic,Xbox One,20h,90%,,10427773,Completed,First,,"December 09, 2019",20h,,,,
772,60145,ctech6967,PC,20h,NR,,10582012,Completed,First,,"December 12, 2019",20h,,,,
773,60145,d0dge,Xbox One,20h,NR,,10583040,Completed,First,,"December 12, 2019",20h,,,,
774,60145,dryerlaw,PC,20h,100%,,11825294,Completed,First,18h,"May 24, 2020",20h,,,,
775,60145,Private,Xbox One,20h,80%,,10778284,Completed,First,,"May 01, 2020",20h,,,,
776,60145,Private,PC,20h,90%,,11820771,Completed,First,,"May 23, 2020",20h,,,,
777,60145,giancoppola,PlayStation 4,20h,NR,,11402190,Completed,First,,"May 28, 2020",20h,,,,
778,60145,hankthejunk,PC,20h,NR,,10859694,Completed,First,,"January 22, 2020",20h,,,,
779,60145,Private,PlayStation 4,20h,90%,,10311012,Completed,First,,"January 03, 2020",20h,,,,
780,60145,invenio,PC,20h,NR,,11391826,Completed,First,,"April 08, 2020",20h,,,,
781,60145,lildano,PC,20h,NR,,10940683,Completed,First,,"February 05, 2020",20h,,,,
782,60145,magic8paul,PC,20h,NR,,10490745,Completed,First,,"November 23, 2019",20h,,,,
783,60145,Private,PC,20h,80%,,10458162,Completed,First,,"November 25, 2019",20h,,,,
784,60145,Private,PC,20h,NR,,11135812,Completed,First,16h,"March 11, 2020",20h,,,,
785,60145,nuCleaRR,PC,20h,70%,,10679173,Completed,First,,"December 27, 2019",20h,,,,
786,60145,oonsy,PC,20h,NR,,10781025,Completed,First,16h,"January 08, 2020",20h,,,,
787,60145,otakuPower,PlayStation 4,20h,NR,,10457006,Completed,First,,"November 19, 2019",20h,,,,
788,60145,potatoplank,PC,20h,NR,,10768901,Completed,First,,"January 06, 2020",20h,,,,
789,60145,richard713,Xbox One,20h,NR,,11933276,Completed,First,,"June 08, 2020",20h,,,,
790,60145,robertaxin,PlayStation 4,20h,NR,80% completion.,10839920,Completed,First,,"January 19, 2020",20h,,,,
791,60145,tomoang,PlayStation 4,20h,NR,,11517402,Completed Retired,First,,"December 01, 2019",20h,,,,
792,60145,xlaczkox,Xbox One,20h 01m,NR,,11048086,Completed,First,,"December 04, 2019",20h 01m,,,,
793,60145,,Xbox One,20h 02m,NR,,10463652,Completed,First,15h 08m,,20h 02m,34h 38m,,,
794,60145,JayTheTechGuy,PC,20h 02m,NR,,10746997,Completed,First,15h 05m,"December 11, 2019",20h 02m,26h 05m,,,
795,60145,,Xbox One,20h 10m,NR,,10445319,Completed,First,15h 38m,,20h 10m,35h,,,
796,60145,,PC,20h 10m,NR,,10536204,Completed,First,,,20h 10m,,,,
797,60145,Private,PC,20h 10m,NR,,10562118,Completed,First,16h 40m,"December 08, 2019",20h 10m,,,,
798,60145,togame1,PC,20h 12m,70%,,10741492,Completed,First,,"January 02, 2020",20h 12m 12s,,,,
799,60145,,PC,20h 14m,NR,Fought some optional bosses/Found extra collectibles,10779677,Completed,First,,,20h 14m,,,,
800,60145,Darezzo,PlayStation 4,20h 20m,80%,,10858555,Completed,First,,"February 08, 2020",20h 20m,,,,
801,60145,skeri93,PC,20h 20m,NR,,10844728,Completed,First,,"January 31, 2020",20h 20m 20s,,,,
802,60145,Scorpus,PC,20h 30m,80%,,10426386,Completed,First,,"December 08, 2019",20h 30m,,,,
803,60145,abbabon,PC,20h 30m,NR,,10487126,Completed,First,,"November 25, 2019",20h 30m,,,,
804,60145,pheonixal,PC,20h 32m,NR,,10744142,Completed,First,,"January 04, 2020",20h 32m,,,,
805,60145,ghrbkramer,PlayStation 4,20h 33m,NR,,10760432,Completed,First,,"January 05, 2020",20h 33m,,,,
806,60145,CriticalHit,PC,20h 34m,80%,,10467006,Completed,First,,"December 09, 2019",20h 34m,,,,
807,60145,,PC,20h 44m,NR,,10527202,Completed,First,,,20h 44m,,,,
808,60145,Private,PlayStation 4,20h 45m,NR,,10700306,Completed,First,,,20h 45m,,,,
809,60145,,PlayStation 4,20h 50m,NR,,10995313,Completed,First,,,20h 50m 15s,,,,
810,60145,whitenoize,PC,20h 51m,80%,Grandmaster difficulty,10766842,Completed,First,,"November 21, 2019",20h 51m,,,,
811,60145,,PC,21h,NR,,10442837,Completed,First,,,21h,,,,
812,60145,,PlayStation 4,21h,NR,,10445759,Completed,First,18h,,21h,,,,
