,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Speedrun,Progress,Retired Notes
525,3351,tinysalmon4,Xbox 360,29h,80%,,17709,Completed,First,"April 30, 2012",,,29h,,,,
526,3351,hoechst,PC,29h 20m,NR,,11723,Completed,First,"December 17, 2012",,,29h 20m,,,,
527,3351,astuka,PC,29h 33m,100%,,205190,Replay Completed,First,"June 16, 2012",,,29h 33m 15s,,,30h /,
528,3351,C4Turtle,PC,29h 40m,NR,,271286,Completed,First,"May 26, 2013",,,29h 40m,,,,
529,3351,Odraude616,PC,29h 41m,NR,,11704511,Completed,Replay,"May 09, 2020",,,29h 41m 08s,,,,
530,3351,gss89,PC,29h 42m,70%,"In game clock time, no reloads counted. Played the game on hard, did the main quest and a decent amount of side quests.",851121,Completed,First,"August 08, 2014",,,29h 42m 35s,,,,
531,3351,,PC,30h,NR,,364718,Completed,First,,14h,,30h,69h,45m,,
532,3351,BigBoy,PC,30h,80%,,4708689,Completed,First,"May 16, 2017",,,30h,,,,
533,3351,DazZ,,30h,NR,,83740,Completed,First,"June 10, 2012",,,30h,,,,
534,3351,Drogean,PC,30h,60%,,990358,Completed,First,"August 17, 2015",,,30h,,,,
535,3351,JonasRG,PC,30h,80%,,10222265,Completed,First,"July 25, 2018",,,30h,,,,
536,3351,Orbs,PC,30h,70%,,85466,Completed,First,,,,30h,,,,
537,3351,PrinceofCatalonia,PC,30h,90%,,251267,Completed,First,,,,30h,,,,
538,3351,Qwotato,PC,30h,90%,,624191,Completed,First,,,,30h,,,,
539,3351,Zamolife,PC,30h,NR,,6523941,Replay Completed,First,,,,30h,,,,
540,3351,danteusz,PC,30h,NR,,1423222,Completed,First,"December 19, 2015",,,30h,,,,
541,3351,denniskj,Xbox 360,30h,NR,,10746693,Completed,Replay,"January 04, 2015",,,30h,,,,
542,3351,samspot,,30h,NR,,70545,Completed,First,,,,30h,,,,
543,3351,Private,PC,30h 11m,NR,,5842082,Completed,Replay,"December 28, 2016",,,30h 11m,,,,
544,3351,,,30h 30m,NR,,286461,Completed,First,,,,30h 30m,,,,
545,3351,,,31h,NR,,286477,Completed,First,,,,31h,,,,
546,3351,,PC,31h,NR,,7521336,Completed,First,,,,31h,,,,
547,3351,Ashkaan,PC,31h,50%,,16889,Completed,First,,,,31h,,,,
548,3351,Ruruja,PC,31h,NR,,1660356,Completed,First,"October 28, 2015",,,31h,,,,
549,3351,dekar,PC,31h,NR,,106206,Completed,First,,,,31h,,,,
550,3351,reddragonx,PlayStation 3,31h,80%,,156173,Completed,First,"January 25, 2011",,,31h,,,,
551,3351,skinnyraf,PC,31h,NR,,3150585,Completed,First,"October 07, 2017",,,31h,,,,
552,3351,Private,PC,31h 06m,90%,anarchy,8663044,Completed,Replay,"April 23, 2019",,"probably like 4th playthrough, still not satisfied with the ending
about 100h across multiple playthroughs",31h 06m,,,,
553,3351,denchique,PC,31h 07m,90%,,11656561,Completed,First,"May 04, 2020",,,31h 07m 24s,,,,
554,3351,skinnyraf,PC,31h 09m,NR,,8137141,Completed,First,,,,31h 09m,,,,
555,3351,lankwell,PC,31h 30m,NR,,146294,Completed,First,"December 08, 2015",,,31h 30m,,,,
556,3351,maximust358485,PC,31h 54m,NR,,7092818,Playing Completed,First,"September 21, 2018",25h 32m 20s,,31h 54m 32s,,,,
557,3351,,PC,32h,NR,,286479,Completed,First,,,,32h,,,,
558,3351,Izanagi,PC,32h,NR,,1421261,Completed,First,"June 28, 2015",,,32h,,,,
559,3351,Kreize,PC,32h,100%,,262896,Completed,First,"April 27, 2013",,,32h,,,,
560,3351,Luskefisk,PC,32h,NR,,221799,Completed,First,,,,32h,,,,
561,3351,MostlyReliable,PC,32h,NR,,8504029,Completed,First,"March 22, 2019",,,32h,,,,
562,3351,StretchTucker,PC,32h,NR,,4955052,Completed,First,"July 22, 2017",,,32h,,,,
563,3351,thoseposers,PC,32h,100%,,1562834,Completed,First,"September 24, 2016",,,32h,,,,
564,3351,tron999,PC,32h,NR,,80932,Completed,First,"June 10, 2013",,,32h,,,,
565,3351,McSavaloy,PC,32h 18m,70%,Completed on Hardcore Mode,80940,Completed,First,,,,32h 18m,,,,
566,3351,sansa,PC,32h 23m,NR,,6774455,Completed,First,,,,32h 23m,,,,
567,3351,Ryukojin,PC,32h 24m,80%,,1470210,Completed,First,"July 12, 2015",30h,,32h 24m,,,,
568,3351,faltzer,Xbox 360,32h 39m,80%,,523411,Completed,First,"December 19, 2013",,,32h 39m 13s,,,,
569,3351,,PC,32h 47m,NR,,9095622,Completed,Replay,,,,32h 47m 12s,,,,
570,3351,,,33h,NR,,286486,Completed,First,,,,33h,,,,
571,3351,,PC,33h,NR,,6194164,Completed,First,,,,33h,,,,
572,3351,SuperAgentPenguin,PC,33h,NR,,11126836,Completed,Replay,"January 29, 2019",,,33h,,,,
573,3351,garlo79,PC,33h,NR,,188657,Completed,First,"October 28, 2012",,,33h,,,,
574,3351,Petrov,PC,33h 45m,NR,,347562,Completed,Replay,"February 07, 2014",,,33h 45m 52s,,,,
575,3351,JdeRin,PC,34h,90%,,358060,Completed,First,,,,34h,,,,
576,3351,Private,PC,34h,NR,,1589393,Completed,First,"August 02, 2015",,,34h,,,,
577,3351,bl4ckout,PC,34h,NR,,3914416,Completed,First,,,,34h,,,,
578,3351,deathgrape,PC,34h,NR,,1773469,Completed,Replay,"July 22, 2015",,,34h,,,,
579,3351,killdeathfox1,PC,34h,90%,,2928765,Completed,First,,,,34h,,,,
580,3351,nso09,PC,34h,NR,,2308140,Completed,First,"December 30, 2015",,,34h,,,,
581,3351,OneShotFOGE,PlayStation 3,34h 44m,100%,,27796,Completed,First,,,,34h 44m,,,,
582,3351,Daiki820,PC,34h 54m,90%,,4666589,Custom List Completed,First,"July 18, 2017",,,34h 54m 29s,,,76h 54m 29s /,
583,3351,roboticsun,PC,34h 57m,80%,,46981,Completed,First,,,,34h 57m,,,,
584,3351,Reviews,PlayStation 3,35h,80%,,5137220,Completed,First,"October 06, 2017",,,35h,,,,
585,3351,SaturatedSalt,PC,35h,NR,,11874748,Completed,First,2015,,,35h,,,,
586,3351,Shenyan,PC,35h,100%,,11226023,Completed,First,,,,35h,,,,
587,3351,Wandering_King,PlayStation 3,35h,80%,,67192,Completed,First,,,,35h,,,,
588,3351,betrayer,Xbox 360,35h,60%,,309520,Completed,First,"February 14, 2014",,,35h,,,,
589,3351,edgybravo,Xbox 360,35h,60%,,10601565,Completed,First,"October 19, 2010",,,35h,,,,
590,3351,krzysztoh,PC,35h,70%,,2495089,Completed,First,"January 28, 2016",,,35h,,,,
591,3351,Private,PC,35h,90%,,2545101,Completed,First,"July 13, 2015",,,35h,,,,
592,3351,Private,Xbox 360,35h,100%,,11787294,Completed,First,,,,35h,,,,
593,3351,LaFalda,PC,35h 15m,NR,,125543,Completed,First,"June 05, 2012",,,35h 15m,,,,
594,3351,seant4427,PlayStation 3,35h 20m,80%,,29310,Completed,First,"August 26, 2012",,,35h 20m,,,,
595,3351,LunaticCharge,Xbox 360,35h 38m,80%,Main story and all dlc - played on easiest setting and non-hardcore for the story,96792,Completed,First,"June 09, 2012",,,35h 38m 24s,,,,
596,3351,Blinknspark,PC,36h,NR,,6471291,Completed,First,"June 25, 2018",,,36h,,,,
597,3351,Jarlisson0,Xbox 360,36h,80%,,3844769,Completed,First,,,,36h,,,,
598,3351,MrZX,PC,36h,NR,,4426340,Completed,Replay,"April 28, 2017",,,36h,200h,,,
599,3351,gplayersv,PC,36h,NR,,189018,Completed,First,,,,36h,,,,
600,3351,kuejoh,PC,36h,100%,,3540005,Completed,First,"September 06, 2015",,,36h,,,,
601,3351,netes,PC,36h,80%,,8694078,Completed,First,"May 01, 2019",25h,,36h,,,,
602,3351,Motar79,PC,36h 04m,NR,"No Gods, No Masters Ending",11048363,Completed,First,"February 25, 2020",,,36h 04m,,,,
603,3351,EvoGamer1181,PlayStation 3,36h 15m,NR,,6384678,Completed,First,"June 15, 2018",,,36h 15m 15s,,,,
604,3351,,PlayStation 3,36h 17m,NR,"Fun, but very buggy, graphics are not too good.",286480,Completed,First,,,,36h 17m 56s,,,,
605,3351,Maddog,PlayStation 3,36h 24m,90%,,606821,Completed,First,"November 30, 2012",,,36h 24m 56s,,,,
606,3351,plissken,PC,36h 30m,NR,"Mr. House, jack of all trades stealth sniper, some side quests",2890432,Completed,First,"April 14, 2017",,,36h 30m,,,,
607,3351,,PC,36h 46m,NR,,6610987,Completed,First,,,,36h 46m 03s,,,,
608,3351,Private,Xbox 360,36h 46m,90%,,2023,Completed,First,"May 04, 2013",,,36h 46m 09s,,,,
609,3351,DolanSpaghetti,PC,37h,NR,,3564150,Completed,First,"October 30, 2016",,,37h,,,,
610,3351,Gubbo,PC,37h,NR,,10930671,Completed,First,"March 30, 2019",,,37h,,,,
611,3351,Merclow,PC,37h,90%,,173751,Completed,First,,,,37h,,,,
612,3351,mcikes,PlayStation 3,37h,80%,,51769,Completed,First,"January 02, 2013",,,37h,,,,
613,3351,sacrabalic,PC,37h,50%,,9682847,Completed,First,,,,37h,,,,
614,3351,Private,PC,37h,70%,Most of the side objectives,1445889,Completed,First,"November 24, 2011",,,37h,,,,
615,3351,Helifino,PC,37h 06m,NR,,8581672,Completed,First,"April 07, 2019",,,37h 06m,,,,
616,3351,sircaptsalmon,PC,37h 07m,100%,,3922742,Completed,First,,,,37h 07m,,,,
617,3351,kyletx500,PC,37h 44m,NR,,11169733,Completed,Replay,"March 06, 2020",,,37h 44m 48s,,,,
618,3351,,PC,38h,NR,,7011700,Completed,Replay,,17h,,38h,51h,,,
619,3351,domanskyi,PC,38h,80%,,7941121,Completed,First,"January 04, 2019",,,38h,,,,
620,3351,llama,PC,38h,100%,I Completed a lot of the quests but not all of them.,185320,Completed,First,"July 16, 2012",,,38h,,,,
621,3351,Private,PC,38h,NR,,2397874,Completed,First,"January 11, 2016",,,38h,,,,
622,3351,,PC,38h 21m,NR,,1372899,Completed,Replay,,16h 34m 38s,,38h 21m 11s,107h 48m 05s,,,
623,3351,,,38h 30m,NR,,286490,Completed,First,,,,38h 30m,,,,
624,3351,,PC,38h 30m,NR,Took me 38 hours to finish Fallout New Vegas with Story and some Side Missions.,1173698,Completed,First,,,,38h 30m,,,,
625,3351,Private,PC,38h 30m,90%,,123832,Completed,First,"June 09, 2012",,,38h 30m,,,,
626,3351,,PlayStation 3,38h 34m,NR,,286481,Completed,First,,,,38h 34m 50s,,,,
627,3351,,,39h,NR,,286458,Completed,First,,,,39h,,,,
628,3351,LGSS1989,PC,39h,100%,Played the Arc Wild Card / Chracter's level after last mission: 24,1577750,Completed,First,"July 31, 2015",,"Fiz o arco Wild Card, por uma New Vegas Independente. Personagem no Level 24 ap�s a �ltima miss�o. O gameplay n�o foi focado apenas nas Main Quests � um bom n�mero de Side Quests e Companion Quests tamb�m foi feito. O tempo de gameplay foi levemente estimado, mas o tempo at� o �ltimo auto save antes do zeramento era 38h 31m 18s.",39h,,,,
629,3351,Private,PC,39h,NR,,240379,Completed,First,,,,39h,,,,
630,3351,vladkinoman,PC,39h,90%,,10745225,Completed,First,2016,,,39h,,,,
631,3351,foraigis,PlayStation 3,39h 30m,90%,NCR Good Ending,41357,Completed,First,"May 29, 2012",,,39h 30m,,,,
632,3351,CowboyBuckaroo,PC,39h 31m,NR,,10605158,Completed,Replay,"December 17, 2019",,,39h 31m 11s,,,,
633,3351,Xenon,PC,39h 38m,NR,,558740,Completed,First,"May 27, 2014",,,39h 38m 34s,,,,
634,3351,,,40h,NR,,286452,Completed,First,,,,40h,,,,
635,3351,,PC,40h,NR,,545707,Completed,First,,,,40h,,,,
636,3351,,Xbox 360,40h,NR,,648934,Completed,Replay,,20h,,40h,70h,,,
637,3351,,PC,40h,NR,,11106883,Completed,First,,,,40h,,,,
638,3351,Alcarin,PC,40h,NR,,5784290,Completed,First,,30h,,40h,,,,
639,3351,I_am_nobody,PC,40h,NR,,5030751,Completed,First,2010,,,40h,,,,
640,3351,Jaksu,Xbox 360,40h,NR,With some side quests and achievements,728074,Completed,First,"December 13, 2010",,,40h,,,,
641,3351,JohnnyOutrun,PC,40h,100%,,11144504,Completed,First,,,,40h,,,,
642,3351,Juhg,PC,40h,70%,,7662927,Completed,First,,,,40h,,,,
643,3351,Thyme1152,PC,40h,80%,,345259,Completed,First,"May 10, 2014",,,40h,,,,
644,3351,Zumigon,PC,40h,70%,,10512520,Completed,Replay,"November 30, 2016",21h,,40h,142h,,,
645,3351,carman137,PC,40h,NR,,5715394,Completed,First,,,,40h,,,,
646,3351,joaera,PC,40h,80%,,387067,Completed,First,"August 23, 2013",,,40h,,,,
647,3351,kulakalan,PC,40h,NR,,7512679,Completed,First,"November 23, 2018",30h,,40h,,,,
648,3351,lewiswoodhall,Xbox 360,40h,90%,,1425798,Completed,Replay,"June 22, 2014",20h,,40h,75h,,,
649,3351,Private,PlayStation 3,40h,NR,,1173675,Completed,First,"December 08, 2015",,,40h,,,,
650,3351,,PlayStation 3,40h 05m,NR,,10880562,Completed,First,,,,40h 05m,,,,
651,3351,demondreaming,Xbox 360,40h 12m,NR,,869383,Completed,First,"July 31, 2014",,,40h 12m,,,,
652,3351,justineade,Xbox 360,40h 20m,NR,,1411410,Completed,First,"August 31, 2013",,,40h 20m,,,,
653,3351,,PC,40h 21m,NR,,8014984,Completed,First,,,,40h 21m,,,,
654,3351,Homerdough,Xbox 360,40h 30m,90%,,341858,Completed Retired,First,,,,40h 30m 12s,,,,
655,3351,jimshine,PC,40h 45m,NR,,1513620,Completed,First,"July 18, 2018",,,40h 45m,,,,
656,3351,KingMajora271,PC,40h 47m,100%,,11348196,Completed,First,"April 04, 2020",,,40h 47m,,,,
657,3351,XSoloDolo,PC,40h 53m,NR,,278126,Completed,First,"June 01, 2013",,,40h 53m,,,,
658,3351,Dysun,PC,41h,100%,,277108,Completed,First,"July 25, 2013",,,41h,,,,
659,3351,Fehu666,PC,41h,80%,,10787346,Completed,First,,,,41h,,,,
660,3351,iDoDemGames,PC,41h,NR,,11672694,Completed,First,"May 07, 2020",,,41h,,,,
661,3351,wenchwogg,PC,41h,100%,,569,Completed,First,"December 22, 2012",,,41h,,,,
662,3351,SanfordJS,PC,41h 12m,NR,,9099559,Completed,First,"July 07, 2019",27h,,41h 12m 55s,,,,
663,3351,iambadatgames,PlayStation 3,41h 29m,80%,,432131,Completed,First,"October 15, 2013",,,41h 29m 21s,,,,
664,3351,linklax,PlayStation 3,41h 29m,90%,Level 29:Guardian of the Wastes,66103,Completed,First,,,,41h 29m 29s,,,,
665,3351,MarkGregSputnik,Xbox 360,41h 38m,NR,,11449788,Completed,First,"April 10, 2020",,,41h 38m,,,,
666,3351,Codc,PC,41h 39m,90%,,192340,Completed,First,"November 27, 2010",,,41h 39m,,,,
667,3351,,PC,41h 58m,NR,,11140973,Completed,Replay,,25h 37m,,41h 58m,46h 41m,,,
668,3351,,PC,42h,NR,,7171728,Completed,First,,29h,,42h,128h,,,
669,3351,,PC,42h,NR,,11720598,Completed,First,,,,42h,,,,
670,3351,Sonium,PC,42h,60%,,110060,Completed,First,"August 29, 2012",,,42h,,,,
671,3351,cerialthriller,PlayStation 3,42h,NR,,7733,Completed,First,"August 26, 2012",,,42h,,,,
672,3351,golgothos,PC,42h,NR,,3353251,Completed,First,,,,42h,,,,
673,3351,kyarourin,Xbox 360,42h,90%,,77467,Completed,First,,,,42h,,,,
674,3351,Private,PC,42h,90%,,555192,Completed,First,"January 04, 2014",,,42h,,,,
675,3351,marvindessica,,42h,NR,42 Hours and 3 DLC,60759,Completed,First,,,,42h,,,,
676,3351,relyes,PC,42h,90%,,8318465,Completed,First,"March 04, 2016",,,42h,,,,
677,3351,AlphaOmega247,Xbox 360,42h 17m,80%,,10828039,Completed,First,"February 17, 2020",,,42h 17m 07s,,,,
678,3351,Private,PC,42h 25m,NR,,2242323,Completed,First,,,,42h 25m,,,,
679,3351,Terentiy,PC,42h 26m,80%,,7000104,Completed,First,,,,42h 26m,,,,
680,3351,sweez,,42h 30m,NR,,179339,Completed,First,"September 28, 2012",,,42h 30m,,,,
681,3351,,PC,42h 30m,NR,,6079449,Completed,First,,,,42h 30m 16s,,,,
682,3351,OverdoseT,PC,42h 44m,NR,,3946827,Completed,First,"November 25, 2011",,,42h 44m,,,,
683,3351,Private,PC,42h 59m,80%,,5885535,Completed,First,"February 23, 2018",,,42h 59m,,,,
684,3351,,,43h,NR,,286440,Completed,First,,,,43h,,,,
685,3351,Mibso,PC,43h,90%,,13078,Completed,First,,,,43h,,,,
686,3351,Private,PC,43h,NR,,1307536,Completed,First,,,,43h,,,,
687,3351,Raiden794,PC,43h,90%,,7715995,Completed,First,"February 07, 2017",,,43h,,,,
688,3351,SavePoint,PC,43h,100%,,6513972,Completed,First,"July 03, 2013",,,43h,,,,
689,3351,OphidianX,PlayStation 3,43h 14m,70%,,225780,Completed,First,"January 09, 2013",,,43h 14m 24s,,,,
690,3351,Private,PC,43h 15m,NR,,1941905,Completed,First,"October 12, 2015",,,43h 15m,,,,
691,3351,solidsnake2017,PC,43h 24m,NR,,3844573,Completed,First,,,,43h 24m,,,,
692,3351,romanus89,PC,43h 30m,NR,,4211132,Completed,First,"January 20, 2019",,,43h 30m 49s,,,,
693,3351,Namaku64,PC,43h 58m,NR,,11250811,Completed,First,"January 06, 2017",,,43h 58m,,,,
694,3351,DasMatze,PC,44h,NR,,134809,Completed,First,"June 20, 2012",,,44h,,,,
695,3351,Serule,PC,44h,70%,,316388,Completed,First,,,,44h,,,,
696,3351,Velious,PC,44h,70%,Did almost everything.,115446,Completed,First,"May 05, 2012",,,44h,,,,
697,3351,danio43us67,PC,44h,NR,,6982589,Completed,First,,,,44h,,,,
698,3351,grab,PC,44h,NR,,724692,Completed,First,,,,44h,,,,
699,3351,LopperUK,PC,44h 11m,90%,"Main story + DLC missions finished, some side-quests done + all snowglobes collected.",1711294,Completed,Replay,"August 24, 2015",,,44h 11m 43s,,,,
700,3351,Sporkified5812,PC,44h 12m,90%,,94578,Completed,First,,,,44h 12m,,,,
701,3351,Private,PC,44h 14m,100%,,4655793,Completed,First,,,,44h 14m,,,,
702,3351,babaz,PC,44h 30m,90%,,787325,Completed,First,"August 23, 2016",,,44h 30m,,,,
703,3351,,,44h 36m,NR,,286423,Completed,First,,,,44h 36m,,,,
704,3351,burgener,Xbox 360,44h 51m,90%,,94662,Completed,First,"October 14, 2012",,,44h 51m 52s,,,,
705,3351,,PC,45h,NR,,286495,Completed,First,,,,45h,,,,
706,3351,,PC,45h,NR,,5919221,Completed,Replay,,,,45h,,,,
707,3351,Dominio,PC,45h,80%,,3930937,Completed,First,,,,45h,,,,
708,3351,FunStorm,PC,45h,80%,,428639,Completed,First,"September 29, 2013",,,45h,,,,
709,3351,GeneralNeb,PC,45h,NR,,393001,Completed,First,"November 18, 2012",,,45h,,,,
710,3351,John_Candy45,PlayStation 3,45h,100%,,406738,Completed,First,,,,45h,,,,
711,3351,PapaLongLegs,PC,45h,NR,Main + Side Quests that came along during casual exploration.,1037333,Completed,First,"November 27, 2014",,,45h,,,,
712,3351,Satern,PC,45h,NR,,11546078,Replay Completed,Replay,"April 24, 2020",,Sided with NCR,45h,,,,
713,3351,capauer,PC,45h,NR,,78471,Completed,First,"December 26, 2012",,,45h,,,,
714,3351,eklop,Xbox 360,45h,80%,,155831,Completed,First,"August 15, 2011",,,45h,,,,
715,3351,fazi0,PC,45h,NR,,4777495,Completed,First,,,,45h,,,,
716,3351,hydrosung,Xbox 360,45h,90%,,257703,Completed,First,"February 15, 2011",,,45h,,,,
717,3351,nick_fury,PC,45h,100%,,99052,Completed,First,,,,45h,,,,
718,3351,,PC,45h 30m,NR,,286472,Completed,First,,,,45h 30m,,,,
719,3351,pasel,PC,45h 30m,80%,,111389,Completed,First,,,,45h 30m,,,,
720,3351,BestSinceDayO134,PlayStation 3,45h 32m,100%,,11329491,Completed,First,"April 01, 2013",,,45h 32m 21s,,,,
721,3351,Private,PC,45h 50m,100%,,1793201,Replay Completed,First,,21h,,45h 50m,,,66h 50m /,
722,3351,BlazeSabre,PC,46h,NR,,10881530,Completed,First,"January 25, 2020",,,46h,,,,
723,3351,Dayman_,PC,46h,90%,,7485298,Completed,First,"November 15, 2018",,,46h,,,,
724,3351,Divad006,Xbox 360,46h,NR,,3442657,Completed,First,"October 31, 2018",,,46h,,,,
725,3351,Kybakz,PC,46h,NR,,11224644,Completed,First,"April 30, 2013",,,46h,,,,
726,3351,ThunderGT,PC,46h,NR,Main + all side quests I could find. 23/75 achievements,2448416,Completed,First,"January 19, 2016",,,46h,,,,
727,3351,deviantintegral,PC,46h,NR,,7224139,Completed,First,"October 10, 2018",,,46h,,,,
728,3351,herkuli,PC,46h,NR,,9301743,Completed,First,"August 04, 2019",,,46h,,,,
729,3351,Private,PC,46h,90%,,99375,Completed,First,"November 10, 2010",,,46h,,,,
730,3351,sacklochio,PC,46h,NR,,2166312,Completed,First,"November 30, 2015",,,46h,,,,
731,3351,Private,PC,46h,NR,,8372839,Completed,First,"November 01, 2015",,,46h,,,,
732,3351,yoKenny,PC,46h,NR,,808513,Completed,Replay,"July 17, 2014",,,46h,,,,
733,3351,,,47h,NR,,286429,Completed,First,,,,47h,,,,
734,3351,,Xbox 360,47h 23m,NR,,286468,Completed,First,,,,47h 23m,,,,
735,3351,dmuma,PlayStation 3,47h 29m,90%,"Playthrough included DLC Old World Blues, Dead Money and Honest Hearts.",15082,Completed,First,,,,47h 29m 52s,,,,
736,3351,zoarian,PC,47h 30m,100%,Did a decent amount of extra quests - four companion quests and all the factions. Could easily spend extra 20 hours.,8264433,Completed,First,"March 09, 2019",,,47h 30m 45s,,,,
737,3351,riazor69,PlayStation 3,47h 31m,100%,,127775,Completed,First,"June 07, 2011",,,47h 31m,,,,
738,3351,The_Scrivener,PlayStation 3,47h 32m,90%,,233566,Completed,First,,,,47h 32m,,,,
739,3351,AustNerevar,Xbox 360,47h 40m,NR,,9481331,Completed,First,2010,,,47h 40m,,,,
740,3351,,,48h,NR,,286427,Completed,First,,,,48h,,,,
741,3351,,Xbox 360,48h,NR,,286469,Completed,First,,,,48h,,,,
742,3351,00grimace,Xbox 360,48h,NR,,275332,Completed,First,"May 28, 2013",,,48h,,,,
743,3351,Bozzz,PC,48h,NR,,4508457,Completed,First,"May 30, 2017",,,48h,,,,
744,3351,Bradz_Puntillas,Xbox 360,48h,80%,,3002327,Completed,First,"January 22, 2011",,,48h,,,,
745,3351,Littlepmp1,PC,48h,NR,,10619796,Completed,First,"December 19, 2019",,,48h,,,,
746,3351,Poplecznik,PC,48h,NR,,7365016,Completed,First,"October 31, 2018",,,48h,,,,
747,3351,Vesemir45,PC,48h,NR,,3066292,Completed,First,"February 09, 2011",,,48h,,,,
748,3351,cyanid,PC,48h,80%,,7825594,Completed,First,,,,48h,,,,
749,3351,niceTCyou,Xbox 360,48h 23m,90%,,8854366,Completed,First,"October 27, 2010",,,48h 23m 58s,,,,
750,3351,DoctorbGonzo,Xbox 360,48h 30m,80%,,78219,Completed,First,,,,48h 30m,,,,
751,3351,Swizz84,PC,48h 31m,NR,,3072846,Completed,First,,,,48h 31m,,,,
752,3351,Sakash,PC,48h 46m,NR,,189625,Completed,First,,,,48h 46m 31s,,,,
753,3351,ShadowStealer7,PC,48h 55m,80%,All DLC,11679878,Completed,First,"May 09, 2020",,,48h 55m,,,,
754,3351,Mace1994,PC,49h,NR,Main game plus all DLCs,6210570,Completed,Replay,"May 05, 2018",,,49h,,,,
755,3351,Politishin,PC,49h,80%,,6503680,Completed,First,"November 14, 2010",,,49h,,,,
756,3351,Psiman21,PC,49h,NR,,354560,Completed,First,,,,49h,,,,
757,3351,dogge1976,PC,49h,90%,,222108,Completed,First,"August 04, 2012",,,49h,,,,
758,3351,fr000,PC,49h,NR,,3534819,Completed,First,,,,49h,,,,
759,3351,jengle10,PC,49h,NR,,1432449,Completed,First,"June 01, 2015",,,49h,,,,
760,3351,Private,PC,49h,100%,,8476085,Completed,First,"November 03, 2018",,,49h,,,,
761,3351,greywolf00,PC,49h 21m,90%,,419776,Completed,First,"July 20, 2013",,,49h 21m,,,,
762,3351,Eaushanne,PC,49h 41m,90%,,1209058,Completed,First,"August 08, 2014",24h 22m,,49h 41m 32s,,,,
763,3351,centaur,PC,49h 42m,80%,,5190291,Completed,First,"June 04, 2012",29h 42m 49s,,49h 42m 49s,,,,
764,3351,chuck,PC,49h 45m,80%,,127396,Completed,First,"June 11, 2012",,,49h 45m,,,,
765,3351,,,50h,NR,,286446,Completed,First,,,,50h,,,,
766,3351,,PC,50h,NR,,286492,Completed,Replay,,,,50h,,,,
767,3351,,PC,50h,NR,,393166,Completed,First,,,,50h,,,,
768,3351,,PC,50h,NR,,4513154,Completed,Replay,,12h,,50h,300h,,,
769,3351,,PC,50h,NR,,9474044,Completed,Replay,,,,50h,,,,
770,3351,Private,PC,50h,NR,,661044,Completed,First,,,,50h,,,,
771,3351,BlueTheNeko,PlayStation 3,50h,90%,took my time and mixed side quests + main story. Didn't finish everything,7159367,Completed,First,,,,50h,,,,
772,3351,Celerin,PlayStation 3,50h,NR,,5527032,Completed,First,,,,50h,,,,
773,3351,Gunloader420,PlayStation 3,50h,100%,,11623055,Completed,First,"May 02, 2020",,,50h,,,,
774,3351,Mithrava,PC,50h,80%,,2821109,Completed,First,2010,,,50h,,,,
775,3351,ShadowStorm92,Xbox 360,50h,90%,,58518,Completed,First,,,,50h,,,,
776,3351,SuperMatt,PC,50h,90%,,4085601,Completed,Replay,,25h,,50h,250h,,,
777,3351,Tiorak,PC,50h,NR,ncr ending,8401957,Completed,First,,,,50h,,,,
778,3351,Zandareth,PC,50h,90%,,5874836,Completed,First,"July 22, 2015",,,50h,,,,
779,3351,combatwaffle,Xbox 360,50h,90%,,43901,Completed,First,,,,50h,,,,
780,3351,fiskgalla,PC,50h,NR,,1443723,Completed,First,"July 06, 2015",,,50h,,,,
781,3351,hostile_being,PC,50h,NR,,1329174,Playing Completed,First,"May 03, 2015",30h,,50h,140h,,212h /,
782,3351,kushlash,Xbox 360,50h,NR,,4223580,Completed,First,"January 17, 2011",,,50h,,,,
783,3351,makubex,,50h,NR,,7330,Completed,First,,,,50h,,,,
784,3351,novaviking,Xbox 360,50h,NR,,10936589,Completed,First,"December 10, 2010",,,50h,,,,
785,3351,skrilla,PC,50h,100%,,3753423,Completed,First,February 2016,18h 25m,,50h,,,,
786,3351,stevekwan,Xbox 360,50h,80%,,108086,Completed,First,,,,50h,,,,
787,3351,supertoast3000,PC,50h,NR,,6664635,Completed,First,,,,50h,,,,
788,3351,ybr77772,PC,50h,NR,,10348005,Completed,First,"November 02, 2019",,,50h,,,,
789,3351,KingM,Xbox 360,50h 23m,90%,,262137,Completed,First,,,,50h 23m 12s,,,,
790,3351,,PC,50h 23m,NR,,7378859,Completed,First,,,,50h 23m 46s,,,,
791,3351,FameL,PC,50h 24m,100%,,6351423,Completed,First,"November 04, 2011",,,50h 24m 32s,,,,
792,3351,Khadren,PC,50h 30m,100%,,460965,Completed,Replay,,,,50h 30m,,,,
793,3351,The_Master34,PlayStation 3,50h 30m,100%,,1351486,Completed,Replay,,37h,,50h 30m,,,,
794,3351,jscarpe,PlayStation 3,50h 46m,NR,,66239,Completed,First,"November 29, 2012",,,50h 46m 24s,,,,
795,3351,,,51h,NR,,286455,Completed,First,,,,51h,,,,
796,3351,,Xbox 360,51h,NR,,2927863,Completed,First,,22h,,51h,89h,,,
797,3351,,PC,51h,NR,,6101749,Completed,First,,,,51h,,,,
798,3351,Luke_Mugen,PC,51h,90%,,1955264,Completed,First,"October 15, 2015",,,51h,,,,
