,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Speedrun,100% Speedrun
1589,21702,Animam,PC,16h,NR,,3467244,Completed,First,,"September 29, 2016",16h,,,,,,
1590,21702,Private,PC,16h,NR,,4789476,Completed,First,15h,,16h,,,,,,
1591,21702,Big_Bad_Goat,PC,16h,80%,,3430145,Completed,First,,"March 16, 2016",16h,,,,,,
1592,21702,BoomWav,PC,16h,90%,I talked to all the people I could and searched around for the optionnal conversations.,3522049,Completed,First,,"October 15, 2016",16h,,,,,,
1593,21702,Cimento,PC,16h,90%,,5611260,Completed,First,,2016,16h,,,,,,
1594,21702,Cintrisax,PlayStation 3,16h,NR,,6273572,Completed,First,,,16h,,,,,,
1595,21702,Demeshnik,PC,16h,NR,,8403158,Completed,First,14h 12m,"March 04, 2019",16h,17h,,,,,
1596,21702,DiamondMonster,PC,16h,70%,,2314891,Completed,First,,2016,16h,,,,,,
1597,21702,Dornish,PC,16h,100%,,2347564,Completed,First,,"January 03, 2016",16h,,,,,,
1598,21702,Druxim,PC,16h,NR,,8129925,Completed,First,,,16h,,,,,,
1599,21702,EmjayImba,PC,16h,60%,,4726630,Completed,First,,,16h,,,,,,
1600,21702,FabioAuditore,Xbox One,16h,NR,,11806004,Completed,First,15h,"May 14, 2020",16h,17h 30m,,,,,
1601,21702,HaldirPVO,PC,16h,80%,,11061843,Completed,First,14h,"August 27, 2016",16h,18h,,,,,
1602,21702,HeyItsMeAJ,PlayStation 4,16h,90%,,6654767,Completed,First,,,16h,,,,,,
1603,21702,I_am_nobody,PC,16h,NR,,5032202,Completed,First,,"October 19, 2015",16h,,,,,,
1604,21702,Izanagi,PC,16h,NR,,5052038,Completed,First,,"October 24, 2017",16h,,,,,,
1605,21702,JeramZ,PlayStation 4,16h,NR,,4689636,Completed,First,14h,"June 14, 2017",16h,18h,,,,,
1606,21702,KerJuno,PC,16h,80%,,4972907,Completed,First,,,16h,,,,,,
1607,21702,Kiwista,PC,16h,80%,,6814969,Completed,First,,"August 12, 2018",16h,,,,,,
1608,21702,Krowen,PC,16h,NR,,3380862,Completed,First,15h,"August 31, 2016",16h,,,,,,
1609,21702,Leg3nd4ry,PlayStation 4,16h,NR,,5689002,Completed,First,,,16h,,,,,,
1610,21702,Littler3d,PlayStation 4,16h,NR,,4746452,Completed,First,,"July 13, 2017",16h,,,,,,
1611,21702,LlamaBoombama,PC,16h,60%,,8657055,Completed,First,,,16h,,,,,,
1612,21702,LolloTerminator,PC,16h,90%,,6052627,Completed,First,13h 30m,"March 29, 2018",16h,,,,,,
1613,21702,Maneige,PC,16h,NR,,2248479,Completed,First,,"October 21, 2015",16h,,,,,,
1614,21702,Mates1500,PC,16h,NR,,6602729,Completed,First,,"July 16, 2018",16h,,,,,,
1615,21702,Miikue,PC,16h,NR,,10602039,Completed,First,15h,"December 16, 2019",16h,17h,,,,,
1616,21702,Newbbie,PlayStation 4,16h,100%,,8240159,Completed,First,,"February 10, 2019",16h,,,,,,
1617,21702,Ortokolo,PC,16h,NR,,11598503,Completed,First,14h,,16h,18h,,,,,
1618,21702,PaleBlueIS,PlayStation 4,16h,NR,,4691507,Completed,First,14h 45m,"September 28, 2016",16h,,,,,,
1619,21702,Parker195,PC,16h,70%,,7258728,Completed,Replay,,"June 22, 2018",16h,,,,,,
1620,21702,Private,Xbox One,16h,90%,,4522813,Completed,First,,"April 04, 2018",16h,,,,,,
1621,21702,RyanB,PC,16h,NR,,4437768,Completed,First,,"May 16, 2017",16h,,,,,,
1622,21702,SOulGirL,PlayStation 4,16h,NR,,10301609,Completed,First,,,16h,,,,,,
1623,21702,Shef333,PC,16h,NR,,11473542,Completed,First,,"April 17, 2020",16h,,,,,,
1624,21702,Sientjuhna,PC,16h,80%,,2140881,Completed,First,,"November 26, 2015",16h,,,,,,
1625,21702,Private,PlayStation 4,16h,NR,"completed the game and saw both endings, took optional photos for each episode, though not all.",2473578,Completed,First,,"January 10, 2017",16h,,,,,,
1626,21702,Square1Bytes,PC,16h,NR,,4568502,Completed,First,14h,"June 14, 2016",16h,18h,,,,,
1627,21702,Stormcho,PC,16h,90%,,11740310,Completed,First,,"January 04, 2017",16h,,,,,,
1628,21702,Stuffx,PC,16h,NR,,5430789,Completed,First,,"July 29, 2016",16h,,,,,,
1629,21702,Swaxorus,PC,16h,80%,,5990408,Completed,First,,,16h,,,,,,
1630,21702,TamiNoOkami,PC,16h,NR,,2251184,Completed,First,,"December 20, 2015",16h,,,,,,
1631,21702,TheTobster,Xbox One,16h,100%,,10277004,Completed,First,14h,"March 25, 2016",16h,18h 50m,,,,,
1632,21702,Valius,PC,16h,NR,,5889842,Completed,First,14h,"February 25, 2018",16h,,great game !,,,,
1633,21702,VladTheRad,PC,16h,NR,,5108840,Completed,First,,"February 12, 2015",16h,,,,,,
1634,21702,VladimirHac,PC,16h,NR,,3548756,Completed,First,,"August 26, 2018",16h,,,,,,
1635,21702,Wuja,PC,16h,NR,,3751294,Completed,First,,"December 11, 2016",16h,,,,,,
1636,21702,Zealyn,PC,16h,NR,,5007942,Completed,First,,2016,16h,,,,,,
1637,21702,avamao,PlayStation 4,16h,90%,,5139712,Completed,First,,"October 01, 2017",16h,,,,,,
1638,21702,Private,PlayStation 4,16h,NR,,6493925,Completed,First,14h,"April 13, 2016",16h,18h,,,,,
1639,21702,crono3,PC,16h,NR,,5057459,Completed,First,,"September 16, 2017",16h,,,,,,
1640,21702,cronos1080,PlayStation 3,16h,NR,,11383662,Completed,First,15h,"March 25, 2020",16h,19h 15m,,,,,
1641,21702,eliasbakhos,PlayStation 4,16h,NR,,3391456,Completed,First,,"September 04, 2015",16h,,,,,,
1642,21702,filanke,PC,16h,NR,,7009559,Completed,First,,"September 09, 2018",16h,,,,,,
1643,21702,hivehum,PC,16h,NR,i have everything but like 5 photos in episode 5 :/,9339703,Completed,First,,"October 20, 2015",16h,,,,,,
1644,21702,Private,PC,16h,90%,,11859020,Completed,First,,"May 19, 2020",16h,,,,,,
1645,21702,jiayejoe,Xbox One,16h,NR,,2890391,Completed,First,,"February 01, 2016",16h,,,,,,
1646,21702,kingofools,PC,16h,NR,,10535355,Completed,First,,,16h,,,,,,
1647,21702,liquidblasted,PC,16h,NR,,4838529,Completed,First,,"September 09, 2016",16h,,,,,,
1648,21702,lob19,PC,16h,NR,,7247016,Completed,First,,,16h,,,,,,
1649,21702,messi371210,PC,16h,NR,,4872549,Completed,First,,"January 10, 2017",16h,,,,,,
1650,21702,Private,PC,16h,NR,,4157572,Completed,First,,,16h,,,,,,
1651,21702,morf1996,PlayStation 4,16h,NR,,2670491,Completed,First,,"February 27, 2016",16h,,,,,,
1652,21702,nikkornukov,PlayStation 4,16h,90%,,4985937,Completed,First,,"August 08, 2016",16h,,,,,,
1653,21702,pan_kasper,PC,16h,NR,,9330216,Completed,First,,"August 09, 2019",16h,,,,,,
1654,21702,pilux,PC,16h,NR,,3794571,Completed,First,,"December 20, 2016",16h,,,,,,
1655,21702,pukecloud,PC,16h,80%,,11540360,Completed,First,,"April 23, 2020",16h,,,,,,
1656,21702,rafazcruz,PC,16h,NR,,10576615,Completed,First,,,16h,,,,,,
1657,21702,rhbk,PC,16h,80%,,2387390,Completed,First,,"January 09, 2016",16h,17h,,,,,
1658,21702,scarecrow12w,PC,16h,NR,,4575703,Completed,First,,,16h,,,,,,
1659,21702,soilworker7,PlayStation 4,16h,90%,,2375456,Completed,First,,"August 16, 2016",16h,,,,,,
1660,21702,stonytark23,PlayStation 4,16h,NR,,5083031,Completed,First,,"September 21, 2017",16h,,,,,,
1661,21702,takuma_xoaxe,PlayStation 4,16h,70%,,11922508,Completed,First,,2016,16h,,,,,,
1662,21702,tehmarvelman,PC,16h,NR,,7967260,Completed,First,,"September 19, 2018",16h,,,,,,
1663,21702,teom4n,PC,16h,NR,,11555415,Completed,First,,"April 25, 2020",16h,,,,,,
1664,21702,visceron,PC,16h,90%,,3686404,Completed,First,,"November 27, 2016",16h,,,,,,
1665,21702,whitestranger7,PC,16h,80%,,9264250,Completed,First,,"March 02, 2019",16h,,,,,,
1666,21702,wwilliams23,PlayStation 4,16h,NR,,2765403,Completed,First,,"March 23, 2016",16h,,,,,,
1667,21702,batcnr,PlayStation 4,16h,80%,,9163197,Completed,First,16h,"July 16, 2019",16h 01s,,,,,,
1668,21702,RoofRebel,PlayStation 4,16h 02m,NR,,5191467,Completed,First,,"October 19, 2017",16h 02m,,,,,,
1669,21702,spy4killer,PC,16h 04m,80%,,3796735,Completed,First,14h 14m,"December 24, 2016",16h 04m,17h 05m,,,,,
1670,21702,Gabbo62,PC,16h 06m,NR,,8910344,Completed,First,,"January 02, 2016",16h 06m,,,,,,
1671,21702,Iwin2904,PC,16h 06m,90%,,2394461,Completed,First,,"January 17, 2016",16h 06m,,,,,,
1672,21702,Wales,PlayStation 4,16h 07m,NR,,4060017,Completed,First,,,16h 07m,,,,,,
1673,21702,Injuredhunter,PlayStation 4,16h 09m,80%,,3631473,Completed,First,,"December 20, 2016",16h 09m,,,,,,
1674,21702,sarteg,PlayStation 4,16h 09m,80%,,4970906,Completed,First,14h 06m,"June 23, 2017",16h 09m,,,,,,
1675,21702,HEN_with_a_TIE,PC,16h 10m,80%,,9544711,Completed,First,14h 20m,"October 06, 2017",16h 10m,,,,,,
1676,21702,Harest,PC,16h 10m,NR,,2083585,Completed,First,,"November 13, 2015",16h 10m,,,,,,
1677,21702,wavel,PC,16h 10m,80%,,7136935,Completed,First,,"September 29, 2018",16h 10m,,,,,,
1678,21702,Private,PC,16h 11m,90%,,8074768,Completed,First,,"October 31, 2016",16h 11m,,,,,,
1679,21702,,PC,16h 12m,NR,,2309546,Completed,First,,,16h 12m,,,,,,
1680,21702,BestSinceDayO134,PlayStation 4,16h 12m,70%,,9070664,Completed,First,,"June 29, 2017",16h 12m,,,,,,
1681,21702,Haebryt,PC,16h 12m,NR,,4723692,Completed,First,,,16h 12m,,,,,,
1682,21702,,PC,16h 13m,NR,,10284754,Completed,First,14h 07m,,16h 13m,18h 12m,,,,,
1683,21702,riyan_svrya,PC,16h 13m,NR,,3243861,Completed,First,,"July 08, 2016",16h 13m,,,,,,
1684,21702,RahmBro,PC,16h 15m,NR,,3702748,Completed,First,14h 32m,"August 13, 2017",16h 15m,,,,,,
1685,21702,Sessh,PC,16h 15m,NR,,11584496,Completed,First,,"January 16, 2018",16h 15m,,,,,,
1686,21702,yoyoyoHoward,PC,16h 15m,NR,,3383268,Completed,First,,,16h 15m,,,,,,
1687,21702,Mootastic,PC,16h 16m,NR,,4387700,Completed,First,,"February 09, 2016",16h 16m,,,,,,
1688,21702,Quatoky,PC,16h 17m,90%,,5927127,Completed,First,,"March 09, 2018",16h 17m 19s,,,,,,
1689,21702,fasol4,PC,16h 18m,80%,,4106114,Replay Completed,First,14h 07m 39s,"February 23, 2017",16h 18m 06s,,,17h 44m /,,,
1690,21702,arwain,PlayStation 4,16h 18m,100%,took some photos,2536877,Completed,First,,"January 31, 2016",16h 18m 45s,,,,,,
1691,21702,Ze_Urbi,PC,16h 20m,100%,,8611840,Completed,First,,"April 13, 2019",16h 20m,,,,,,
1692,21702,sons_bon,PlayStation 4,16h 20m,NR,,5286103,Completed,First,15h,"October 01, 2015",16h 20m,16h 40m,,,,,
1693,21702,milktea_tv,PC,16h 21m,NR,,11816526,Completed,First,,"July 21, 2016",16h 21m,,,,,,
1694,21702,ShafieeKay,PC,16h 24m,NR,,6781584,Completed,First,,"April 11, 2016",16h 24m,,,,,,
1695,21702,madrox,PlayStation 4,16h 28m,80%,,9045184,Completed,First,,"June 27, 2019",16h 28m,,,,,,
1696,21702,DaicaQuang,PC,16h 30m,NR,,6867053,Completed,First,14h,"December 29, 2017",16h 30m,17h 15m,,,,,
1697,21702,MrVlarien,PC,16h 30m,NR,,11848717,Completed,First,,"May 27, 2020",16h 30m,,,,,,
1698,21702,Polar,PC,16h 30m,100%,,10554789,Completed,First,15h 10m,"March 01, 2019",16h 30m,19h,,,,,
1699,21702,Private,PlayStation 4,16h 30m,80%,,4727484,Completed,First,,"July 09, 2017",16h 30m,,,,,,
1700,21702,pokepaw,PC,16h 30m,70%,,4616231,Completed,First,,"July 30, 2017",16h 30m,,,,,,
1701,21702,shiek403,PC,16h 30m,NR,,6216170,Completed,First,,,16h 30m,,,,,,
1702,21702,Private,PC,16h 30m,NR,,4808727,Completed,First,,"October 22, 2016",16h 30m,,,,,,
1703,21702,m1st3rSt1mpy,PlayStation 4,16h 33m,90%,,5557839,Completed,First,,,16h 33m,,,,,,
1704,21702,shlem90,Xbox One,16h 34m,NR,,2544608,Completed,First,,"February 08, 2016",16h 34m,,,,,,
1705,21702,ZBomber,Xbox One,16h 36m,100%,,3238676,Completed,First,,"July 18, 2016",16h 36m 03s,18h 37m 54s,,,,,
1706,21702,PeacemakerZockt,PC,16h 37m,NR,,7495769,Completed,First,,"January 08, 2019",16h 37m 47s,,,,,,
1707,21702,Edolusill,PC,16h 40m,NR,,4707557,Completed,First,,,16h 40m,,,,,,
1708,21702,shadowzin,PC,16h 42m,NR,,11661062,Replay Completed,Replay,15h 27m 06s,"January 06, 2017",16h 42m,24h 54m,,,,,
1709,21702,lodus,PC,16h 47m,NR,,7695522,Completed,First,,"August 15, 2016",16h 47m,,,,,,
1710,21702,Private,PC,16h 48m,80%,,8508694,Completed,First,,"August 11, 2018",16h 48m 17s,,,,,,
1711,21702,gibberish224,PlayStation 4,16h 49m,80%,"All episodes, every picture, platinum trophy",5364721,Completed,First,,"March 24, 2020",16h 49m,,,,,,
1712,21702,balitingtong1,PC,16h 50m,100%,Investigated most things that can be interacted. Lots of goodies. Rewound to try out various dialog choices,2269360,Completed,First,,"December 24, 2015",16h 50m,,,,,,
1713,21702,curios_bear_15,PC,16h 50m,NR,,11956145,Completed,First,,"August 31, 2018",16h 50m,,,,,,
1714,21702,Private,PC,16h 52m,NR,,9363222,Completed,First,,,16h 52m,,,,,,
1715,21702,CrazyCatman,PC,16h 53m,NR,,5300188,Completed,First,,"November 11, 2017",16h 53m,,,,,,
1716,21702,cryptexdigital,PC,16h 54m,100%,,8169218,Completed,First,,"January 26, 2019",16h 54m,,,,,,
1717,21702,Jacob_Darka,PC,16h 57m,80%,,7374720,Completed,First,15h 31m,"September 21, 2016",16h 57m,19h 03m,,,,,
1718,21702,,PC,17h,NR,,3542349,Completed,First,,,17h,,,,,,
1719,21702,,PC,17h,NR,,4890267,Completed,First,,,17h,,,,,,
1720,21702,,PC,17h,NR,,5537414,Completed,First,,,17h,,,,,,
1721,21702,,PC,17h,NR,,6862657,Completed,First,,,17h,,,,,,
1722,21702,,PC,17h,NR,,8388634,Completed,First,,,17h,,,,,,
1723,21702,,PC,17h,NR,,11535663,Completed,Replay,,,17h,,,,,,
1724,21702,AtomicParticle,PC,17h,NR,,6483129,Completed,First,15h,"March 02, 2018",17h,19h 25m,,,,,
1725,21702,Dayrise,PlayStation 4,17h,100%,,10229295,Completed,First,15h,2015,17h,,,,,,
1726,21702,Eiah,PC,17h,NR,,7388333,Completed,First,,"November 05, 2018",17h,,,,,,
1727,21702,Fennamenaal,PC,17h,NR,,5546552,Completed,First,13h,"July 21, 2017",17h,21h,,,,,
1728,21702,Jebraein,PC,17h,NR,,11404630,Completed,First,,"April 05, 2018",17h,,,,,,
1729,21702,Legman,PC,17h,NR,,6329171,Completed,First,,"December 28, 2016",17h,,,,,,
1730,21702,LibertMalina,PC,17h,NR,,8196446,Completed,First,,"February 03, 2019",17h,,,,,,
1731,21702,Private,PlayStation 4,17h,NR,,5649035,Completed,First,,"November 29, 2016",17h,,,,,,
1732,21702,Mr_mustachee,PC,17h,NR,,3037767,Completed,First,,"June 01, 2016",17h,,,,,,
1733,21702,Private,PC,17h,NR,,3170392,Completed,First,,"August 11, 2017",17h,,,,,,
1734,21702,REDLASERQ8,PC,17h,NR,,10942731,Completed,First,,"November 06, 2019",17h,,,,,,
1735,21702,Private,PC,17h,NR,,8060918,Completed,First,,,17h,,,,,,
1736,21702,Private,PC,17h,NR,,6741563,Completed,First,,"August 02, 2018",17h,,,,,,
1737,21702,Takwin,PC,17h,NR,,3233594,Completed,First,,,17h,,,,,,
1738,21702,Tatuja,Linux,17h,NR,,10519816,Completed,First,,"December 01, 2019",17h,,,,,,
1739,21702,Thexder,PC,17h,80%,,3231839,Completed,First,,"November 10, 2018",17h,,,,,,
1740,21702,Voggla,PC,17h,NR,,6071211,Completed,First,,,17h,,,,,,
1741,21702,Zombieripper,PC,17h,NR,,1622320,Completed,First,,"September 01, 2016",17h,,,,,,
1742,21702,axel59860,PC,17h,NR,,3966337,Completed,First,16h,,17h,19h,,,,,
1743,21702,catthex,PC,17h,NR,,2213456,Completed,First,15h,"November 09, 2015",17h,,,,,,
1744,21702,commandercroft,PC,17h,NR,,8323239,Completed,First,,,17h,,,,,,
1745,21702,galaktix,PC,17h,90%,,10861441,Completed,First,,,17h,,,,,,
1746,21702,inkwitty,PC,17h,60%,,6105222,Completed,First,,"April 10, 2018",17h,,,,,,
1747,21702,jadrianr,PC,17h,100%,,7545777,Completed,First,,"August 12, 2016",17h,,,,,,
1748,21702,pollo200,Xbox One,17h,90%,,11608602,Completed,First,15h,"January 30, 2017",17h,,,,,,
1749,21702,realthing,PC,17h,NR,,10820220,Completed,First,,"January 15, 2020",17h,,,,,,
1750,21702,rizefall,PC,17h,80%,,5025967,Completed,First,,"June 16, 2015",17h,,,,,,
1751,21702,sacklochio,PC,17h,NR,,2441009,Completed,First,,,17h,,,,,,
1752,21702,sacklochio,PC,17h,NR,,3011337,Completed,First,,,17h,,,,,,
1753,21702,senoctar,PC,17h,90%,,11835963,Completed,First,,"May 24, 2020",17h,,,,,,
1754,21702,xpeetahx,PC,17h,NR,,6915386,Completed,First,,,17h,,,,,,
1755,21702,Tveitis,PC,17h 03m,NR,,8644402,Completed,First,,"April 20, 2019",17h 03m,,,,,,
1756,21702,SergeSharap,PC,17h 05m,80%,,6343615,Completed,First,,"June 11, 2018",17h 05m,,2 June 2018 - 11 June,,,,
1757,21702,FameL,PC,17h 05m,90%,,7321376,Completed,First,,"November 02, 2018",17h 05m 10s,,,,,,
1758,21702,Radicchio32,PC,17h 06m,NR,,11849320,Completed,First,,"June 12, 2020",17h 06m 57s,,,,,,
1759,21702,Typhix,PC,17h 10m,100%,,3695692,Completed,First,,,17h 10m,,,,,,
1760,21702,timebias,PC,17h 12m,NR,,7376594,Completed,First,,"June 07, 2017",17h 12m,,,,,,
1761,21702,Doctahhh,PC,17h 12m,100%,,11359658,Completed,First,,"October 20, 2015",17h 12m 40s,,,,,,
1762,21702,,PC,17h 15m,NR,,7236633,Completed,First,13h,,17h 15m,17h 30m,,,,,
1763,21702,demonic,PC,17h 16m,80%,,2199076,Completed,First,,"November 30, 2015",17h 16m,,,,,,
1764,21702,Ravnet,PC,17h 17m,NR,,8584802,Completed,First,,"April 08, 2019",17h 17m,,,,,,
1765,21702,HarryN,PC,17h 20m,100%,,11038358,Completed,First,,"February 23, 2020",17h 20m,,,,,,
1766,21702,canha08,Xbox One,17h 20m,NR,,11011419,Completed,First,,"February 18, 2020",17h 20m,,,,,,
1767,21702,Saad,PlayStation 3,17h 25m,80%,Platinum.,6044532,Completed,First,,"April 01, 2018",17h 25m,17h 29m,,,,,
1768,21702,,PC,17h 26m,NR,,9393522,Completed,First,,,17h 26m 17s,,,,,,
1769,21702,,PC,17h 30m,NR,,4411982,Completed,First,,,17h 30m,,,,,,
1770,21702,Etrox,PC,17h 30m,90%,,5729147,Completed,First,,"July 24, 2018",17h 30m,,,,,,
1771,21702,thatguy_youknow,PlayStation 4,17h 30m,90%,,4575813,Playing Completed,First,,"June 16, 2017",17h 30m,,,,,,
1772,21702,louminx,Xbox One,17h 34m,80%,,4302744,Completed,First,,"April 12, 2017",17h 34m,,,,,,
1773,21702,Private,PC,17h 36m,NR,,8372809,Completed,First,,"January 23, 2016",17h 36m,,,,,,
1774,21702,Seestern,PC,17h 36m,80%,"With collectors mode, getting all the polaroids is pretty fast.",2651094,Completed,First,,"February 20, 2016",17h 36m 03s,17h 52m 16s,"Better than your generic TelltaleGame and has interessting mechanics to it. While Episode 4 suffers from really bad pacing, it's great game with an interessting concept written into the story. It has it's surprises and will probably stuck with me for a while.",,,,
1775,21702,Private,PC,17h 38m,100%,,3878501,Completed,First,,"March 26, 2017",17h 38m,,,,,,
1776,21702,mike_kirby,PlayStation 4,17h 40m,NR,All optional photos,3382948,Completed,First,17h 17m,"August 31, 2016",17h 40m,,,,,,
1777,21702,,PC,17h 45m,NR,,5013038,Completed,First,,,17h 45m,,,,,,
1778,21702,Saltfish,PC,17h 45m,80%,,2381775,Completed,First,,"January 08, 2016",17h 45m,,,,,,
1779,21702,lgodon,PC,17h 45m,NR,,3592394,Completed,First,,,17h 45m,,,,,,
1780,21702,Nanakix,PC,17h 48m,90%,,6814939,Completed,First,,"August 12, 2018",17h 48m,,,,,,
1781,21702,Private,PC,17h 54m,NR,,11176493,Completed,First,,"April 17, 2017",17h 54m,,,,,,
1782,21702,Einzmer,PC,17h 55m,NR,,2464502,Completed,First,,"January 22, 2016",17h 55m,,,,,,
1783,21702,kenzan18,PC,17h 57m,100%,,11287611,Completed,First,,"March 29, 2020",17h 57m,,,,,,
1784,21702,,PC,18h,NR,,3205133,Completed,First,,,18h,,,,,,
1785,21702,,PlayStation 4,18h,NR,,4601407,Completed,First,15h,,18h,,,,,,
1786,21702,,Xbox One,18h,NR,,5112102,Completed,First,,,18h,,,,,,
1787,21702,,PlayStation 4,18h,NR,,5455918,Completed,First,,,18h,,,,,,
1788,21702,,PC,18h,NR,,5593757,Completed,First,,,18h,,,,,,
1789,21702,,PC,18h,NR,,5848714,Completed,First,16h,,18h,,,,,,
1790,21702,,PC,18h,NR,,11227459,Completed,First,,,18h,,,,,,
1791,21702,Private,PC,18h,70%,,4353625,Completed,First,,"February 13, 2017",18h,,,,,,
1792,21702,Blackiris,PlayStation 4,18h,NR,,2399863,Completed,First,,"November 27, 2015",18h,,,,,,
1793,21702,BobMammoth,PC,18h,80%,,3859576,Completed,First,,"January 03, 2017",18h,,,,,,
1794,21702,Chewyy,PC,18h,100%,,2398759,Completed,First,,,18h,,,,,,
1795,21702,DEFmedia,PC,18h,NR,,3455867,Completed,First,,"September 26, 2016",18h,,,,,,
1796,21702,DemonKysho,PC,18h,100%,,6964094,Completed,First,,"August 25, 2018",18h,,,,,,
1797,21702,Erachten,PC,18h,80%,,6757070,Completed,First,,"December 25, 2017",18h,,"It was a really good story driven game that had characters you wanted to learn about and spend time with. The story was engaging and had some nice surprises in it. The gameplay was kind of boring in some parts, but not enough to make playing it not fun. The ending was a little disappointing. It was kind of cliche and for as long as the last episode was, they could have spent a little more time giving you a fuller conclusion.",,,,
1798,21702,FortunaK,PC,18h,80%,,6970645,Completed,First,,,18h,,,,,,
1799,21702,Hawkbear,PC,18h,100%,,2632278,Completed,First,,"February 16, 2016",18h,,,,,,
1800,21702,Heyosit,PlayStation 4,18h,NR,,4096138,Completed,First,,"November 19, 2017",18h,20h,,,,,
1801,21702,Kwanzinator,PC,18h,90%,,2277905,Completed,First,,"December 26, 2015",18h,,,,,,
1802,21702,LEGOslayer,PlayStation 4,18h,90%,,2227333,Completed,First,,"December 14, 2015",18h,,,,,,
1803,21702,Private,PC,18h,NR,,5715695,Completed,First,,"January 23, 2018",18h,,,,,,
1804,21702,Pulsahr,PC,18h,NR,,8694129,Completed,First,,"April 06, 2016",18h,,,,,,
1805,21702,Private,PC,18h,80%,,5461597,Completed,First,,"November 17, 2019",18h,,,,,,
1806,21702,Sampsy,Xbox One,18h,NR,,6991771,Completed,First,,,18h,,,,,,
1807,21702,Private,PC,18h,100%,,5744306,Completed,First,,,18h,,,,,,
1808,21702,TeaCakeTiger,PC,18h,NR,,3547524,Completed,First,,"August 08, 2015",18h,,,,,,
1809,21702,TheCort7,PC,18h,80%,,8447841,Completed,Replay,,,18h,,,,,,
1810,21702,TheJoschka,Xbox One,18h,90%,,10604482,Completed,First,17h,"December 17, 2019",18h,20h,,,,,
1811,21702,Private,PC,18h,NR,,11208542,Completed,Replay,16h,,18h,19h,,,,,
1812,21702,Private,PC,18h,90%,,7055042,Completed,First,,"September 15, 2018",18h,,,,,,
1813,21702,alscorcho,PC,18h,NR,"rough time from steam counter, probably shorter but had a few long pauses",3587341,Completed,First,,"November 05, 2016",18h,,,,,,
1814,21702,drivec,Xbox One,18h,80%,"Not 100% completion, but very leisurely, exploring as much as possible. (Time skewed longer due to bad time tracking.)",4129241,Completed,First,,"October 20, 2015",18h,,,,,,
1815,21702,droppies,PC,18h,100%,,7890833,Completed,First,,,18h,,,,,,
1816,21702,geckboy3000,PC,18h,100%,,2326235,Completed,First,,"January 01, 2016",18h,,Complete season,,,,
1817,21702,gonsalet,PC,18h,90%,,2702464,Completed,First,,"March 01, 2016",18h,,,,,,
1818,21702,grog,PC,18h,80%,,2258241,Completed,First,,"October 25, 2015",18h,,,,,,
1819,21702,Private,PC,18h,100%,,3636994,Completed,First,,"October 19, 2015",18h,,,,,,
1820,21702,netjeff,PC,18h,NR,,10943940,Completed,First,,"October 20, 2015",18h,,,,,,
1821,21702,pkughost,PC,18h,80%,,6966915,Completed,First,,"September 03, 2018",18h,,,,,,
1822,21702,reiben92,PC,18h,NR,,6870726,Completed,First,13h,"December 24, 2015",18h,,,,,,
1823,21702,thedarkfighter413,Linux,18h,NR,,5748984,Completed,First,17h,"January 30, 2018",18h,18h 10m,,,,,
1824,21702,zedk,Xbox One,18h,NR,,10281910,Completed,First,,"October 21, 2019",18h,,,,,,
1825,21702,Lizak3,Linux,18h 01m,100%,100% Achievement.,3278054,Completed,First,18h,"May 07, 2017",18h 01m,21h 24m,,,,,
1826,21702,KingM,PlayStation 4,18h 02m,90%,,3335493,Completed,First,,"August 17, 2016",18h 02m 59s,,,,,,
1827,21702,Garbager,PC,18h 05m,100%,,3086631,Completed,First,,,18h 05m,,,,,,
1828,21702,Pinski,Xbox One,18h 05m,100%,,3216315,Completed,First,,"December 22, 2016",18h 05m 45s,18h 10m 45s,,,,,
1829,21702,iambadatgames,PlayStation 4,18h 07m,90%,,4601783,Completed,First,,"July 17, 2017",18h 07m 13s,,,,,,
1830,21702,Sharean,PlayStation 4,18h 11m,90%,Tried to find most of the photos and took my time to investigate environments / read the diary.,4779370,Completed,First,,"July 16, 2017",18h 11m,,,,,,
1831,21702,Lynxie,PC,18h 12m,NR,,10276572,Completed,First,,"October 11, 2019",18h 12m,,,,,,
1832,21702,Private,PC,18h 12m,90%,[24/60] Achievements | Read the journal as it updated | Sat down on benches to enjoy the atmosphere,2762214,Completed,First,,"March 22, 2016",18h 12m,,,,,,
1833,21702,Xarlor,PC,18h 12m,NR,,4077482,Completed,First,,"March 26, 2017",18h 12m,,,,,,
1834,21702,3psilon,PC,18h 16m,100%,"Took most photographs, tried some alternate conversations etc.",5864406,Completed,First,,,18h 16m,,,,,,
1835,21702,,PC,18h 18m,NR,,8559265,Completed,First,,,18h 18m,,,,,,
1836,21702,Private,Xbox One,18h 30m,90%,,9234019,Completed,Replay,,"July 26, 2019",18h 30m,,,,,,
1837,21702,Webley3,PC,18h 30m,NR,,6001517,Completed,First,,,18h 30m,,,,,,
1838,21702,blindly,PC,18h 30m,90%,"Clicked on nearly every damn thing, found most of the optional photos. May try to 100% this someday.",2265628,Completed,First,,"January 04, 2017",18h 30m,,,,,,
1839,21702,namtrahj,PC,18h 30m,NR,,3522615,Completed,First,,"May 18, 2016",18h 30m,,,,,,
1840,21702,NorkasLee,PC,18h 40m,100%,,5961359,Completed,First,15h,"March 10, 2018",18h 40m,,,,,,
