,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Retired Notes,Personal Notes,Progress,Speedrun,100% Speedrun
1261,10268,neoXclusive,PC,30h,NR,,8551229,Completed,First,,,30h,,,,,,
1262,10268,nikkornukov,Xbox One,30h,90%,,5874030,Completed,First,,"February 22, 2018",30h,,,,,,
1263,10268,orangejuicejosh,PC,30h,90%,,4321584,Completed,First,,,30h,,,,,,
1264,10268,Private,PC,30h,40%,,6631530,Completed,First,,"February 26, 2018",30h,,,,,,
1265,10268,solairesflair,PC,30h,NR,,6595039,Completed,First,,,30h,,,,,,
1266,10268,stoke1863,PC,30h,90%,,6166231,Completed,First,,,30h,,,,,,
1267,10268,takuma_xoaxe,PC,30h,80%,,10800596,Completed,First,,2015,30h,,,,,,
1268,10268,theaquaticgiraffe,PC,30h,NR,,11657480,Completed,First,,"January 03, 2014",30h,,,,,,
1269,10268,tiflopodikas,PC,30h,90%,,323894,Completed,First,,October 2012,30h,,,,,,
1270,10268,wobblesplat,PC,30h,NR,,1959764,Completed,First,,"October 14, 2015",30h,,,,,,
1271,10268,zhenpeng,PC,30h,90%,,5427372,Completed,First,,"December 06, 2017",30h,,,,,,
1272,10268,,PC,30h,NR,,293697,Completed,First,,,30h 05s,,,,,,
1273,10268,,PC,30h 03m,NR,,10715360,Completed,First,,,30h 03m,,,,,,
1274,10268,Nemuia,PC,30h 06m,NR,,9558985,Completed,First,,"September 08, 2019",30h 06m,,,,,,
1275,10268,,PC,30h 15m,NR,,797092,Completed,First,,,30h 15m,,,,,,
1276,10268,SUVOID,PC,30h 17m,70%,,11428523,Completed,First,,"January 06, 2020",30h 17m,,,,,,
1277,10268,FameL,PC,30h 21m,80%,,6496018,Completed,First,,"July 07, 2018",30h 21m 12s,,,,,,
1278,10268,unnamedbawlji,PC,30h 24m,90%,Almost all quests completed.,10671,Completed,First,,"June 23, 2012",30h 24m,,,,,,
1279,10268,,PC,30h 24m,NR,,1285855,Completed,First,,,30h 24m 21s,,,,,,
1280,10268,PsychoNezumi,PC,30h 27m,70%,,4207151,Completed,First,,"January 13, 2016",30h 27m,,,,,,
1281,10268,PvdH,PC,30h 32m,100%,,4722900,Completed,First,,"July 08, 2017",30h 32m,,,,,,
1282,10268,tso184,PC,30h 42m,90%,90% Steam Achievements,944332,Completed,First,,"November 22, 2017",30h 42m,,,,,,
1283,10268,liquidsoap89,PC,30h 45m,100%,,51428,Completed,First,,,30h 45m,,,,,,
1284,10268,siwy102,Xbox 360,30h 59m,NR,,10741277,Completed,Replay,,"January 28, 2020",30h 59m,,,,,,
1285,10268,,PC,31h,NR,,293688,Completed,First,,,31h,,,,,,
1286,10268,,PC,31h,NR,,773607,Completed,First,,,31h,,,,,,
1287,10268,,PC,31h,NR,all sidequest,1291374,Completed,First,,,31h,,,,,,
1288,10268,,PC,31h,NR,"Max level, all side quests, Iorveth path",1380770,Completed,First,,,31h,,,,,,
1289,10268,,PC,31h,NR,,3432206,Completed,First,,,31h,,,,,,
1290,10268,,PC,31h,NR,,4422713,Completed,First,,,31h,,,,,,
1291,10268,,PC,31h,NR,,4586639,Completed,First,,,31h,,,,,,
1292,10268,,PC,31h,NR,,5154746,Completed,First,,,31h,,,,,,
1293,10268,,PC,31h,NR,,6941793,Completed,First,,,31h,,,,,,
1294,10268,,PC,31h,NR,,7010149,Completed,First,,,31h,,,,,,
1295,10268,,PC,31h,NR,,8252732,Completed,First,,,31h,,,,,,
1296,10268,,PC,31h,NR,,8901237,Completed,Replay,,,31h,,,,,,
1297,10268,Archmaster7,PC,31h,NR,,10446138,Completed,First,,"November 18, 2019",31h,,,,,,
1298,10268,Barbapapou,PC,31h,80%,,10912437,Completed,First,,"April 13, 2017",31h,,,,,,
1299,10268,BlazeSabre,PC,31h,NR,,10881767,Completed,First,,"January 25, 2020",31h,,,,,,
1300,10268,Braver,PC,31h,100%,,1790375,Completed,First,,"September 08, 2015",31h,,,,,,
1301,10268,Cyryus,PC,31h,NR,,6351145,Completed,First,,"September 15, 2019",31h,,,,,,
1302,10268,Cyryus,PC,31h,NR,,10145409,Completed,First,,"September 15, 2019",31h,,,,,,
1303,10268,FarCraw,PC,31h,NR,,722202,Completed,First,,"May 24, 2015",31h,,,,,,
1304,10268,Fr0s7y,PC,31h,90%,,5283239,Completed,First,,"August 10, 2017",31h,,,,,,
1305,10268,Gracek,PC,31h,NR,Beautiful!,486072,Completed,First,,"November 18, 2013",31h,,,,,,
1306,10268,Henry_G,PC,31h,90%,,1085877,Completed,First,,,31h,,,,,,
1307,10268,Hyperionxd,PC,31h,NR,,4395198,Completed,First,,,31h,,,,,,
1308,10268,JoshJ,PC,31h,NR,,530187,Completed,First,,"August 23, 2014",31h,,,,,,
1309,10268,LukeMatterson,PC,31h,70%,,8631185,Completed,Replay,,,31h,,,,,,
1310,10268,Miikue,PC,31h,NR,,10602129,Completed,First,20h,"December 16, 2019",31h,50h,,,,,
1311,10268,MisterFlyBear,PC,31h,60%,,5462248,Completed,First,,"January 28, 2016",31h,,,,,,
1312,10268,MonsieurEpic,PC,31h,NR,,1224406,Completed,First,,"August 10, 2014",31h,,,,,,
1313,10268,MrMista,PC,31h,NR,,399406,Completed,First,,"September 03, 2013",31h,,,,,,
1314,10268,Necronborn,PC,31h,90%,,1378933,Completed,First,,"July 02, 2015",31h,,,,,,
1315,10268,Olwen,PC,31h,80%,,4661539,Completed,First,,"June 16, 2017",31h,,,,,,
1316,10268,RockinRanger,PC,31h,100%,,315532,Completed,First,,"April 10, 2013",31h,,,,,,
1317,10268,Rokusho11,PC,31h,NR,,492568,Completed,First,,,31h,,,,,,
1318,10268,SmashtonBound,PC,31h,80%,,9489841,Completed,First,,"August 31, 2019",31h,,,,,,
1319,10268,Spooky60,PC,31h,NR,,7076805,Completed,First,,"September 18, 2018",31h,,,,,,
1320,10268,SteelSCH,PC,31h,NR,,2334257,Completed,First,,,31h,,,,,,
1321,10268,Steve_CZ,PC,31h,NR,,1150016,Completed,First,,"January 25, 2015",31h,,,,,,
1322,10268,Storm1672,Xbox 360,31h,90%,,794418,Completed,First,,,31h,,,,,,
1323,10268,Vandral,PC,31h,NR,,11808524,Completed,First,,"May 14, 2015",31h,,,,,,
1324,10268,Varulfur,PC,31h,80%,,2027540,Completed,First,,"June 14, 2015",31h,,,,,,
1325,10268,VladTheRad,PC,31h,NR,,5103360,Completed,First,,"March 12, 2014",31h,,,,,,
1326,10268,Private,PC,31h,80%,,5311357,Custom List Completed,First,,"November 12, 2017",31h,,,,31h /,,
1327,10268,baraxes,PC,31h,90%,near %90 procent completed,11108557,Completed,First,,"January 04, 2020",31h,,,,,,
1328,10268,blindly,PC,31h,80%,,2793,Completed,First,,"July 01, 2015",31h,,,,,,
1329,10268,butaszar,PC,31h,NR,,1468261,Completed,First,,,31h,,,,,,
1330,10268,chairstorm,PC,31h,NR,,11269672,Completed,First,,"October 26, 2016",31h,,,,,,
1331,10268,dannyboymw,PC,31h,NR,,4350767,Completed,First,,,31h,,,,,,
1332,10268,doktorszike,PC,31h,NR,,5527348,Completed,First,,"December 27, 2017",31h,,,,,,
1333,10268,Private,PC,31h,NR,,1459761,Completed,First,,"May 19, 2015",31h,,,,,,
1334,10268,foxchild666,PC,31h,90%,,3442118,Completed,First,25h,"September 20, 2016",31h,,,,,,
1335,10268,gplayersv,PC,31h,NR,,189015,Completed,First,,,31h,,,,,,
1336,10268,gutbrot,PC,31h,NR,,10672623,Completed,First,28h,"December 28, 2019",31h,,,,,,
1337,10268,iFons,PC,31h,NR,,4515577,Completed,First,,"June 01, 2017",31h,,,,,,
1338,10268,jeun,PC,31h,NR,,1375529,Completed,First,,"June 07, 2015",31h,,,,,,
1339,10268,mbien,PC,31h,50%,,2337016,Completed,First,,"June 06, 2015",31h,,,,,,
1340,10268,mikeypants,Xbox 360,31h,NR,,755610,Completed,First,,"August 18, 2017",31h,,,,,,
1341,10268,muetimueti,PC,31h,80%,,3505881,Completed,First,,"October 10, 2016",31h,,,,,,
1342,10268,neekap,PC,31h,90%,,556101,Completed,First,,"January 05, 2014",31h,,,,,,
1343,10268,rfedotov,PC,31h,NR,,3493140,Completed,First,,"August 06, 2016",31h,,,,,,
1344,10268,sp4c3d,PC,31h,60%,,751405,Completed,First,,"November 09, 2015",31h,,,,,,
1345,10268,theboost,PC,31h,90%,,3993011,Completed,First,,"March 10, 2017",31h,,,,,,
1346,10268,thepandanator21,PC,31h,NR,,898774,Completed,First,28h,"June 10, 2014",31h,,,,,,
1347,10268,thestickman94,PC,31h,NR,,1190709,Completed,First,,"April 22, 2015",31h,,,,,,
1348,10268,tomyamsoup,PC,31h,NR,,8313936,Completed,First,,"October 07, 2019",31h,,,,,,
1349,10268,zelenyzidan,PC,31h,80%,,3037052,Replay Completed,Replay,,"April 12, 2020",31h,,,,,,
1350,10268,Quatoky,PC,31h 01m,80%,,5683249,Completed,First,,,31h 01m,,,,,,
1351,10268,pbdarko,Xbox 360,31h 01m,100%,,503415,Completed,First,,"May 08, 2014",31h 01m 53s,,,,,,
1352,10268,,PC,31h 02m,NR,,5359530,Completed,First,,,31h 02m,,,,,,
1353,10268,Logophiliac,PC,31h 05m,NR,,564189,Completed,Replay,,"January 10, 2014",31h 05m,,,,,,
1354,10268,Private,PC,31h 07m,NR,,11578185,Completed,First,,,31h 07m,,,,,,
1355,10268,JustinBB7,PC,31h 10m,NR,,170453,Completed,First,,"January 15, 2013",31h 10m,,,,,,
1356,10268,TheLastEffect,PC,31h 13m,NR,,7208315,Completed,First,,"May 17, 2019",31h 13m,,,,,,
1357,10268,siebek,PC,31h 14m,100%,,697068,Completed,First,,"April 16, 2014",31h 14m,,,,,,
1358,10268,,PC,31h 20m,NR,,6533265,Completed,First,,,31h 20m,,,,,,
1359,10268,bordje,PC,31h 21m,90%,,2584275,Completed,First,,,31h 21m,,,,,,
1360,10268,Lewio,PC,31h 23m,80%,,7811843,Completed,First,,"December 21, 2018",31h 23m,,,,,,
1361,10268,A_Sneaky_Box,PC,31h 23m,NR,,542849,Completed,First,,"August 20, 2013",31h 23m 24s,,,,,,
1362,10268,,PC,31h 26m,NR,,1958817,Completed,First,,,31h 26m,,,,,,
1363,10268,,PC,31h 30m,NR,,4881393,Completed,First,,,31h 30m,,,,,,
1364,10268,Private,PC,31h 30m,100%,,3234115,Completed,First,,"July 17, 2016",31h 30m,,,,,,
1365,10268,rzr8,PC,31h 30m,NR,,7091469,Completed,First,,"December 28, 2018",31h 30m,,,,,,
1366,10268,Mercadian,PC,31h 40m,80%,,3886954,Completed,First,,"January 08, 2017",31h 40m,,,,,,
1367,10268,Tomodachi,PC,31h 40m,NR,,1157996,Completed,Replay,,"February 04, 2015",31h 40m,,,,,,
1368,10268,YoNoNintendo,PC,31h 40m,NR,,5699231,Completed,First,,"January 21, 2018",31h 40m,,,,,,
1369,10268,Private,PC,31h 45m,80%,"Enhanced edition, Normal difficulty, Roche's path, All sidequests except Margot's Disappearance and Mystic River",7450633,Completed,Replay,,"November 15, 2018",31h 45m,,,,,,
1370,10268,,PC,31h 46m,NR,,1561990,Completed,First,,,31h 46m 21s,,,,,,
1371,10268,Wrathzog,PC,31h 48m,70%,,3812717,Completed,First,,"August 16, 2011",31h 48m,,,,,,
1372,10268,aftereight88,Xbox 360,31h 48m,80%,,9201271,Completed,First,25h 35m,,31h 48m,42h 39m,,,,,
1373,10268,bbourge,PC,31h 54m,70%,,248224,Completed,First,,"March 12, 2013",31h 54m,,,,,,
1374,10268,,PC,32h,NR,,293694,Completed,First,,,32h,,,,,,
1375,10268,,PC,32h,NR,,1330645,Completed,First,,,32h,,,,,,
1376,10268,,PC,32h,NR,,2993953,Completed,First,,,32h,,,,,,
1377,10268,,PC,32h,NR,,3953130,Completed,First,,,32h,,,,,,
1378,10268,,PC,32h,NR,,4154274,Completed,First,24h,,32h,,,,,,
1379,10268,,PC,32h,NR,,4730284,Completed,First,,,32h,,,,,,
1380,10268,,PC,32h,NR,,8458198,Completed,First,,,32h,,,,,,
1381,10268,BamboozlingMooseling,PC,32h,NR,,9702444,Completed,First,,"September 23, 2012",32h,,,,,,
1382,10268,Burov,PC,32h,100%,,1379297,Completed,First,,"July 01, 2013",32h,,,,,,
1383,10268,Cosmicov,PC,32h,NR,,1684008,Completed,First,,"March 26, 2015",32h,,,,,,
1384,10268,Daniel_Maniel,PC,32h,90%,,4723663,Completed,First,,"August 07, 2016",32h,,,,,,
1385,10268,Dayeon,PC,32h,NR,,1345029,Completed,First,,,32h,,,,,,
1386,10268,Deh_,PC,32h,NR,,1124581,Completed,First,,,32h,,,,,,
1387,10268,Private,PC,32h,90%,,938440,Completed Retired,First,24h,,32h,55h,,,,,
1388,10268,Ellzheim,PC,32h,90%,,11696722,Completed,First,,,32h,,,,,,
1389,10268,EnlightenedShrub,PC,32h,NR,,3897803,Completed,First,,"January 10, 2017",32h,,,,,,
1390,10268,Flame20,PC,32h,NR,,8517380,Completed,Replay,,"March 24, 2019",32h,,,,,,
1391,10268,Galaron_Shuri,PC,32h,70%,,9080478,Completed,First,,,32h,,,,,,
1392,10268,Jack1l,PC,32h,90%,,11308408,Completed,First,,"March 31, 2020",32h,,,,,,
1393,10268,JustinBB7,PC,32h,NR,,4734840,Completed,Replay,,"July 09, 2017",32h,,,,,,
1394,10268,MaxTheOne,PC,32h,80%,,7149749,Completed,First,25h,"January 03, 2015",32h,,,,,,
1395,10268,MrKn4rz,PC,32h,NR,,1323162,Completed,First,,"April 29, 2015",32h,,,,,,
1396,10268,MrPOOPINSBERG,PC,32h,70%,,9309427,Completed,First,,"May 25, 2015",32h,,,,,,
1397,10268,Nicoen,PC,32h,100%,,298062,Completed,First,,"June 23, 2013",32h,,,,,,
1398,10268,Rltm,PC,32h,NR,,10726446,Completed,First,,"January 01, 2020",32h,,,,,,
1399,10268,Russeru,PC,32h,NR,,10678781,Completed,First,,"December 28, 2019",32h,,,,,,
1400,10268,Silvaren,PC,32h,NR,"Single playthrough (Roche side), all quests.",8893491,Completed,First,,"May 14, 2015",32h,,,"Single playthrough (Roche side), all quests.",,,
1401,10268,Skrimir,PC,32h,NR,,6302740,Completed,First,,"May 26, 2018",32h,,,,,,
1402,10268,Sonicman13,PC,32h,80%,,6190399,Completed,First,,"March 21, 2017",32h,,,,,,
1403,10268,Subaphonic,PC,32h,80%,,1151947,Completed,First,,"September 06, 2018",32h,,,,,,
1404,10268,Tidus755,PC,32h,NR,,3438021,Completed,First,,,32h,,,,,,
1405,10268,Turtle0,PC,32h,NR,,10743100,Completed,First,,"January 03, 2020",32h,,,,,,
1406,10268,Wulfon,PC,32h,60%,"Time according to Steam. Normal difficulty, Geralt lvl 32. Roche path, 62 quests completed.",7546128,Completed,First,,"November 28, 2018",32h,,,,,,
1407,10268,Zuldim,PC,32h,NR,,218607,Completed,First,,"January 18, 2013",32h,,,,,,
1408,10268,aaron940,PC,32h,NR,,266833,Completed,First,,"June 04, 2015",32h,,,,,,
1409,10268,adamaru,PC,32h,100%,,896996,Completed,First,,"August 16, 2014",32h,,,,,,
1410,10268,adamaru,PC,32h,100%,,914799,Completed,Replay,,"August 27, 2014",32h,,,,,,
1411,10268,amigoinsano,PC,32h,NR,,3482968,Completed,First,,"October 03, 2016",32h,,,,,,
1412,10268,Private,PC,32h,90%,,1048803,Completed,First,,"February 02, 2017",32h,,,,,,
1413,10268,blood,PC,32h,90%,,41922,Completed,First,,"June 05, 2012",32h,,,,,,
1414,10268,botka5,PC,32h,NR,,3576312,Completed,First,,"January 20, 2016",32h,,,,,,
1415,10268,byzrk,PC,32h,NR,,5870934,Completed,First,,"February 20, 2018",32h,,,,,,
1416,10268,cerebruul,PC,32h,NR,,5789377,Completed,First,,"January 01, 2017",32h,,,,,,
1417,10268,danio43us67,PC,32h,NR,,1491401,Completed,First,25h,"July 17, 2015",32h,,,,,,
1418,10268,danlo9,PC,32h,90%,,3329362,Playing Completed,First,,"August 06, 2016",32h,,,,,,
1419,10268,dragmagpuff,PC,32h,100%,,75623,Completed,First,,"December 28, 2013",32h,,,,,,
1420,10268,dvhex,PC,32h,NR,,1342663,Completed,First,,"May 06, 2015",32h,,,,,,
1421,10268,fueled13,PC,32h,NR,"One playthrough (Roche's path), most side-quests, 88% achievements",6773893,Completed,First,,"August 05, 2018",32h,,,,,,
1422,10268,grisenti,PC,32h,NR,,10182621,Completed,First,,"October 03, 2019",32h,,,,,,
1423,10268,karibou77,PC,32h,NR,,906062,Completed,First,25h,,32h,,,,,,
1424,10268,p3n3,PC,32h,80%,,1115896,Completed,First,,"January 12, 2015",32h,,,"All quest done, but not all achievements.",,,
1425,10268,rizefall,PC,32h,80%,,6438776,Completed,First,,"June 19, 2018",32h,,,,,,
1426,10268,Private,PC,32h,90%,,1411687,Completed,First,,,32h,,,,,,
1427,10268,skykiller,PC,32h,NR,,2399420,Completed,First,,"April 06, 2015",32h,,,,,,
1428,10268,sokama,PC,32h,NR,,4506951,Completed,First,,"May 30, 2017",32h,,,,,,
1429,10268,stevietv,PC,32h,NR,,2050266,Completed,First,,"November 21, 2015",32h,,,,,,
1430,10268,Private,PC,32h,NR,,3716288,Completed,First,,"December 04, 2016",32h,,,,,,
1431,10268,trizoul,PC,32h,NR,,8939659,Completed,First,31h,"June 11, 2019",32h,,,,,,
1432,10268,KaNormu,PC,32h,NR,Main story + all side quests in Yorvetts Path,11680814,Completed,First,,"May 08, 2020",32h 09s,,,,,,
1433,10268,WCReiniger84,PC,32h 07m,80%,,11875928,Completed,First,,"June 11, 2020",32h 07m,,,,,,
1434,10268,,PC,32h 11m,NR,"Iorveth's Path, most if not all sidequests completed.",1383666,Completed,First,,,32h 11m 03s,,,,,,
1435,10268,,PC,32h 14m,NR,,1367791,Completed,Replay,,,32h 14m,,,,,,
1436,10268,Caesar,PC,32h 15m,80%,,5758566,Completed,First,,"February 01, 2018",32h 15m 25s,,,,,,
1437,10268,JuanCR,PC,32h 17m,90%,All side quests done in 1 playthrough for Witcher 3,9090231,Completed,First,,"February 04, 2018",32h 17m,,,,,,
1438,10268,Private,PC,32h 20m,90%,,6501268,Completed,First,,,32h 20m,,,,,,
1439,10268,PrinceOfIgor,PC,32h 21m,NR,,4072530,Completed,First,,,32h 21m,,,,,,
1440,10268,,PC,32h 25m,NR,,776657,Completed,First,25h 23s,,32h 25m 17s,41h 42m 03s,,,,,
1441,10268,wkdritz,PC,32h 28m,NR,,4803018,Completed,First,,"April 23, 2017",32h 28m,,,,,,
1442,10268,,Xbox 360,32h 30m,NR,,4717693,Completed,First,27h 30m,,32h 30m,,,,,,
1443,10268,Monkeytart,PC,32h 30m,100%,,1376107,Completed,First,,"June 07, 2015",32h 30m,,,,,,
1444,10268,Oever1,PC,32h 30m,NR,,9379237,Completed,First,,"August 16, 2019",32h 30m,,,,,,
1445,10268,Private,PC,32h 30m,NR,"Iorveth Path, Free Phillipa (Spellbreaker) + All Side Quests",1387896,Completed,First,,"August 28, 2016",32h 30m 45s,,,,,,
1446,10268,Private,PC,32h 31m,NR,,9363107,Completed,Replay,,"January 28, 2019",32h 31m,,,,,,
1447,10268,JMrBrown,PC,32h 31m,50%,,9196875,Completed,First,,"July 21, 2019",32h 31m,,,,,,
1448,10268,Duchu26,PC,32h 34m,90%,,10678272,Completed,Replay,,"January 11, 2020",32h 34m,,,,,,
1449,10268,NeilS1995,PC,32h 35m,NR,,1562227,Completed,First,,"May 17, 2020",32h 35m,,,,,,
1450,10268,mockery,PC,32h 36m,NR,"Roche path, chose Triss, sword path with surplus dumped into signs.",8668724,Completed,First,,"April 24, 2019",32h 36m 09s,,,,,,
1451,10268,F4UST,PC,32h 37m,NR,,4045937,Completed,First,,,32h 37m,,,,,,
1452,10268,TehOnlyNoob,PC,32h 38m,NR,,3274881,Completed,First,,,32h 38m,,,,,,
1453,10268,OverdoseT,PC,32h 41m,NR,Main Story @ normal difficulty 90% of all Quests and 30/52 Steam achievments,4383910,Completed,First,,"May 04, 2017",32h 41m,,,,,,
1454,10268,Jach,PC,32h 47m,NR,,4618463,Completed,First,,"December 25, 2016",32h 47m,,,,,,
1455,10268,Charlizard,PC,32h 50m,NR,Roche Path. Lots of time spent reading journal and doing most side quests.,10622905,Completed,First,,"December 20, 2019",32h 50m,,,,,,
1456,10268,Jacob_Darka,PC,32h 54m,80%,I've been playing this game since October 2018.,7364215,Completed,First,23h 18m,"December 09, 2019",32h 54m,51h 21m 24s,,,,,
1457,10268,,PC,33h,NR,All quests and sides quests,1376151,Completed,First,,,33h,,,,,,
1458,10268,,PC,33h,NR,,2471301,Completed,First,,,33h,,,,,,
1459,10268,,PC,33h,NR,,6672054,Completed,First,,,33h,,,,,,
1460,10268,,PC,33h,NR,,10879933,Completed,First,,,33h,,,,,,
1461,10268,,PC,33h,NR,,11929254,Completed,First,,,33h,,,,,,
1462,10268,Alex5101,Xbox 360,33h,NR,,6684895,Completed,First,,,33h,,,,,,
1463,10268,BoxMan,PC,33h,90%,,3612607,Completed,Replay,,"November 10, 2016",33h,,,,,,
1464,10268,BrunoHygino,PC,33h,NR,,7451659,Completed,First,,"November 15, 2018",33h,,,,,,
1465,10268,Private,PC,33h,100%,,9055743,Replay Completed,Replay,,"April 29, 2019",33h,,,,,,
1466,10268,Private,PC,33h,NR,"Normal difficulty, majority of the side quests completed 34/52 Steam achievements",5961735,Completed,First,,,33h,,,,,,
1467,10268,FeirArze,PC,33h,NR,,4584656,Completed,First,,"June 17, 2017",33h,,,,,,
1468,10268,Igorth85,PC,33h,NR,,3946906,Completed,First,,,33h,,,,,,
1469,10268,Il_Exile_lI,PC,33h,100%,,401447,Completed,First,25h,,33h,,,,,,
1470,10268,Kirksplosion,PC,33h,90%,,27692,Completed,First,,"July 21, 2015",33h,,,,,,
1471,10268,RASQ,PC,33h,NR,,417520,Completed,First,,"May 08, 2013",33h,,,,,,
1472,10268,Ranzitho,PC,33h,NR,,7991846,Completed,First,,"January 08, 2019",33h,,,,,,
1473,10268,ReminemRapperChef,PC,33h,NR,,2552360,Completed,First,24h,"February 10, 2016",33h,,,,,,
1474,10268,Rhisthel,PC,33h,90%,,4061109,Completed,Replay,20h,,33h,60h 53m,,,,,
1475,10268,SirTalpa,PC,33h,80%,,8791394,Completed,First,,"May 26, 2015",33h,,,,,,
1476,10268,TG_Rising,PC,33h,80%,,9505329,Completed,First,,"October 25, 2019",33h,,,,,,
1477,10268,Trickster,PC,33h,NR,,9431885,Completed,First,,"August 22, 2019",33h,,,,,,
1478,10268,aaronwotuk,PC,33h,NR,,4351174,Completed,First,,,33h,,,,,,
1479,10268,areyal,PC,33h,100%,,175282,Completed,First,,"October 28, 2011",33h,,,,,,
1480,10268,Private,PC,33h,80%,,1136673,Completed,First,,"February 13, 2019",33h,,,,,,
1481,10268,existentialdetective,PC,33h,NR,,11515131,Completed,First,,"January 05, 2020",33h,,,,,,
1482,10268,hydrosung,PC,33h,90%,,257685,Completed,First,,"August 18, 2011",33h,,,,,,
1483,10268,meeseeks,PC,33h,90%,,5341509,Completed,First,,"November 17, 2017",33h,,,,,,
1484,10268,moneusz,PC,33h,NR,,1132249,Completed,First,,"September 30, 2014",33h,,,,,,
1485,10268,pepipe,PC,33h,100%,,3481710,Completed,First,,"July 12, 2014",33h,,,,,,
1486,10268,qantax,PC,33h,70%,,518390,Completed,First,,"December 14, 2013",33h,,,,,,
1487,10268,Private,PC,33h,60%,,767021,Completed,First,,"January 09, 2018",33h,,,,,,
1488,10268,vodkaandcoke,PC,33h,NR,,1365531,Completed,First,,"March 16, 2014",33h,,,,,,
1489,10268,,PC,33h 03m,NR,,421093,Completed,First,,,33h 03m,,,,,,
1490,10268,MrTimn,PC,33h 10m,100%,,610259,Completed,First,24h 18m,"October 25, 2013",33h 10m,62h 01m,,,,,
1491,10268,Bradeck,PC,33h 15m,100%,Added: went after Triss,1346867,Completed,First,,"May 26, 2015",33h 15m 37s,34h 01m 25s,,"Aryan La Valaette dies, Iorveth's path, Stennis lives, dispelled charm on Saskia, spared Sile and Letho",,,
1492,10268,ramsys,PC,33h 21m,80%,,11757015,Completed,First,,"May 16, 2020",33h 21m 32s,,,,,,
1493,10268,Batziy,PC,33h 22m,NR,,6215083,Completed,First,,"January 11, 2018",33h 22m,,,,,,
1494,10268,roboticsun,PC,33h 28m,80%,,46989,Completed,First,,,33h 28m,,,,,,
1495,10268,Sethinon,PC,33h 30m,80%,,171789,Completed,First,,"January 22, 2013",33h 30m,,,,,,
1496,10268,Skateguy41,Xbox 360,33h 34m,NR,,8354080,Completed,First,,,33h 34m,,,,,,
1497,10268,SergeSharap,PC,33h 42m,90%,,5198437,Completed,First,,"October 31, 2017",33h 42m,,,"start - 24 october 2017 - 31 october 2017
difficulty - hard",,,
1498,10268,liquidblasted,PC,33h 43m,NR,,3072934,Completed,First,,"June 03, 2015",33h 43m,,,,,,
1499,10268,,PC,33h 53m,NR,,11340904,Completed,First,,,33h 53m,,,,,,
1500,10268,,PC,34h,NR,,621443,Completed,First,,,34h,,,,,,
1501,10268,,PC,34h,NR,,791532,Completed,First,,,34h,,,,,,
1502,10268,,PC,34h,NR,,1367458,Completed,First,,,34h,,,,,,
1503,10268,,PC,34h,NR,,2344562,Completed,First,,,34h,,,,,,
1504,10268,,PC,34h,NR,,4794939,Completed,First,,,34h,,,,,,
1505,10268,,PC,34h,NR,,8707212,Completed,First,,,34h,,,,,,
1506,10268,,PC,34h,NR,,10764344,Completed,Replay,,,34h,,,,,,
1507,10268,,PC,34h,NR,,11826392,Completed,First,,,34h,,,,,,
1508,10268,2Karl,Linux,34h,NR,,958831,Completed,First,,"August 05, 2018",34h,,,,,,
1509,10268,AkD,PC,34h,NR,,10537246,Completed,First,,,34h,,,,,,
1510,10268,Alluca,PC,34h,80%,,4081439,Completed,First,,"February 17, 2017",34h,,,,,,
1511,10268,BobMammoth,PC,34h,100%,,551643,Completed,First,,,34h,,,,,,
1512,10268,CanBilzerian,PC,34h,100%,,5319708,Completed,First,,,34h,,,,,,
1513,10268,Faldown,Xbox 360,34h,90%,,6319424,Completed,First,,,34h,,,,,,
1514,10268,Freety,PC,34h,NR,,2863614,Completed,First,,,34h,,,,,,
1515,10268,Gwin,PC,34h,90%,,5906110,Completed,First,,,34h,,,,,,
1516,10268,Hardwatch,PC,34h,NR,Cool story.,797882,Completed,First,,"July 17, 2013",34h,,,Amazing.,,,
1517,10268,HeyMrDeadMan,PC,34h,NR,,1544020,Completed,First,,"July 25, 2015",34h,,,,,,
1518,10268,Jediwolf96,PC,34h,100%,,8574979,Completed,First,,"July 06, 2019",34h,,,,,,
1519,10268,KellysRaven,PC,34h,90%,,61323,Completed,First,,,34h,,,,,,
1520,10268,KellysRaven,PC,34h,90%,,1070458,Completed,Replay,,"December 20, 2014",34h,,,,,,
1521,10268,Kyeoh,PC,34h,80%,,9653337,Completed,First,,,34h,,,,,,
1522,10268,Likwidkat,PC,34h,NR,,5551994,Completed,First,,"January 01, 2018",34h,,,,,,
1523,10268,MadSexual,PC,34h,90%,,343527,Completed,First,,"July 24, 2013",34h,,,,,,
1524,10268,Madd,PC,34h,90%,,519235,Completed,First,,"January 01, 2013",34h,,,,,,
1525,10268,Nanakix,PC,34h,100%,all side quests following Iorveth's Path + 4h playing dice poker to get the fffn achievement,6274053,Completed,First,,"May 21, 2018",34h,,,,,,
1526,10268,Pillendreher,PC,34h,90%,,1036318,Completed,First,,"November 26, 2014",34h,,,,,,
1527,10268,Pradeep0110,PC,34h,NR,,8170262,Completed,First,,"January 31, 2019",34h,,,,,,
1528,10268,Raal,PC,34h,NR,"Roche's path, all side quests done",7025548,Completed,First,,June 2018,34h,,,,,,
