,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Speedrun,Retired Notes
529,62935,DeWalli,Xbox One,20h,90%,,10393959,Completed,First,"December 27, 2019",,20h,,,,,
530,62935,Divad006,Xbox One,20h,NR,,10339620,Completed,First,"November 08, 2019",,20h,,,,,
531,62935,DreamEaglr,Xbox One,20h,NR,,10327783,Completed,First,"October 30, 2019",5h,20h,30h,,,,
532,62935,Guyius,PC,20h,NR,,10613075,Completed,First,"November 01, 2019",,20h,,,,,
533,62935,HarpuaScorpio,PC,20h,NR,,10580335,Completed,First,"December 12, 2019",,20h,,,,,
534,62935,IdiotEastwood,PC,20h,70%,,10303608,Completed,First,"November 21, 2019",,20h,,,,,
535,62935,JHMacy,PC,20h,NR,,10374557,Completed,First,"November 07, 2019",,20h,,,,,
536,62935,KingKapalone,PC,20h,NR,,10429272,Completed,First,"November 16, 2019",,20h,,,,,
537,62935,Muscle4,PC,20h,NR,,11969088,Completed,First,"June 12, 2020",14h,20h,36h,,,,
538,62935,Nerdus,PlayStation 4,20h,80%,,10315693,Completed,First,January 2020,,20h,,,,,
539,62935,Poplecznik,PC,20h,NR,,10536066,Completed,First,"December 04, 2019",,20h,,,,,
540,62935,Pottsy69,Xbox One,20h,80%,,10366936,Completed,First,"December 10, 2019",,20h,,,,,
541,62935,Sefirok,PC,20h,NR,,11857012,Completed,First,"April 19, 2020",,20h,,,,,
542,62935,TakerThePhenom,PlayStation 4,20h,90%,,10962605,Completed,First,"February 09, 2020",,20h,,,,,
543,62935,TheJoschka,Xbox One,20h,80%,,10604383,Completed,First,"December 17, 2019",12h,20h,24h,,,,
544,62935,VHSdinosaurGO,Xbox One,20h,NR,,11159870,Completed,First,"March 15, 2020",,20h,,,,,
545,62935,Zandareth,PC,20h,80%,,10353197,Completed,First,"January 01, 2020",,20h,,,,,
546,62935,Private,PC,20h,70%,,10920844,Completed,First,"March 14, 2020",12h,20h,40h,,,,
547,62935,cxxflame,PC,20h,80%,,10489990,Completed,First,"January 03, 2020",,20h,,,,,
548,62935,ikari88,PlayStation 4,20h,80%,,10287008,Completed,First,"November 11, 2019",,20h,,,,,
549,62935,jaydeeess,PC,20h,NR,,10521287,Completed,First,"December 01, 2019",,20h,,,,,
550,62935,korzafar,PC,20h,NR,,10746864,Completed,First,"November 28, 2019",12h,20h,,,,,
551,62935,marklonnemann,Xbox One,20h,NR,,10623421,Completed,First,"December 20, 2019",,20h,,,,,
552,62935,meeptastik,PC,20h,NR,,11439675,Completed,First,"April 13, 2020",,20h,,,,,
553,62935,moeshiznit,PC,20h,80%,,10424862,Completed,First,"October 27, 2019",,20h,,,,,
554,62935,rararakkombo,PC,20h,80%,,11899985,Completed,First,"June 03, 2020",,20h,,,,,
555,62935,turnip67,PC,20h,NR,,11400679,Completed,First,"April 10, 2020",,20h,,,,,
556,62935,ybr77772,PC,20h,NR,,10347835,Completed,First,"November 02, 2019",,20h,,,,,
557,62935,,PC,20h 04m,NR,"Main Story + all side quests that came along organically, except 2 small side quests which I skipped",10318397,Completed,First,,,20h 04m,,,,,
558,62935,Private,PlayStation 4,20h 06m,NR,,11625954,Completed,First,"May 02, 2020",,20h 06m,,,,,
559,62935,ArmandoNeto,PC,20h 08m,70%,,11750815,Completed,First,"May 15, 2020",,20h 08m,,,,,
560,62935,jobdone,PC,20h 10m,NR,,10375107,Completed,First,"November 07, 2019",,20h 10m,,,,,
561,62935,HecTiicClaw,PC,20h 11m,100%,,10462097,Completed,First,"November 21, 2019",,20h 11m,,,,,
562,62935,maestag,PC,20h 11m,NR,"Did all party member quests, some important quests, but not all. Did not go to all planets.",10506106,Completed,First,"December 02, 2019",,20h 11m,,,,,
563,62935,,PC,20h 15m,NR,"Main Story, All companion side quests, most optional side quests",10328983,Completed,First,,,20h 15m,,,,,
564,62935,dungleploop,PC,20h 15m,90%,One go through of the story and most of the side quests,10315631,Completed,First,"October 27, 2019",,20h 15m 37s,,,,,
565,62935,niceTCyou,Xbox One,20h 18m,80%,Main story + 715 achievements,10447187,Completed,First,"November 18, 2019",,20h 18m,,,,,
566,62935,turnbasedwombat,Xbox One,20h 20m,NR,,10481231,Completed,First,"November 24, 2019",,20h 20m 15s,,,,,
567,62935,Private,PlayStation 4,20h 23m,NR,,10312761,Completed,First,"November 03, 2019",,20h 23m 07s,,,,,
568,62935,Private,Xbox One,20h 26m,NR,,11941803,Completed,First,"June 14, 2020",,20h 26m,,,,,
569,62935,,PC,20h 30m,NR,,10345998,Completed,First,,,20h 30m,,,,,
570,62935,,Xbox One,20h 30m,NR,,10388548,Completed,First,,,20h 30m,,,,,
571,62935,Raftacon,PlayStation 4,20h 30m,80%,,10303650,Completed,First,"November 06, 2019",,20h 30m,,,,,
572,62935,Private,Xbox One,20h 30m,90%,,10913412,Completed,First,"January 30, 2020",,20h 30m,,,,,
573,62935,kenobi08,PC,20h 30m,NR,,10398854,Completed,First,"November 10, 2019",,20h 30m,,,,,
574,62935,mikejimsmith,PC,20h 31m,80%,,11184444,Completed,First,"March 18, 2020",,20h 31m,,,,,
575,62935,Retsudo,PC,20h 35m,NR,,10367024,Completed,First,"November 03, 2019",,20h 35m,,,,,
576,62935,OceanMaster,Xbox One,20h 37m,100%,,11309452,Completed,First,"November 03, 2019",,20h 37m,,,,,
577,62935,Ayo,PC,20h 39m,NR,,11840606,Completed,First,"May 26, 2020",,20h 39m,,,,,
578,62935,Miggins,PC,20h 45m,100%,,10373136,Completed,First,"November 04, 2019",,20h 45m,,,,,
579,62935,kodirox,Xbox One,20h 47m,NR,,10632245,Completed,First,"December 23, 2019",,20h 47m,,,,,
580,62935,,PC,20h 49m,NR,,10309336,Completed,First,,,20h 49m,,,,,
581,62935,Athruntalan,PC,20h 49m,90%,"Normal mode completed, all sidequests finished, all companions gathered.",10362215,Completed,First,"November 20, 2019",,20h 49m,,,,,
582,62935,eusekerci,PC,20h 50m,NR,,10736820,Completed,First,"January 03, 2020",,20h 50m,,,,,
583,62935,Biendeo,PC,20h 52m,NR,"A dumb speech-driven playthrough on hard. Did pretty much every side quest, obviously not every achievement.",10477049,Completed,First,"November 24, 2019",,20h 52m 10s,,,,,
584,62935,,PC,20h 55m,NR,,10328683,Completed,First,,,20h 55m,,,,,
585,62935,Private,PC,20h 59m,90%,,10375821,Completed,First,"November 01, 2019",,20h 59m,,,,,
586,62935,cosmicflow,Xbox One,20h 59m,NR,,10318280,Completed,First,"October 28, 2019",,20h 59m,,,,,
587,62935,,PC,21h,NR,,10345741,Completed,Replay,,,21h,,,,,
588,62935,,Xbox One,21h,NR,,10361704,Completed,First,,,21h,,,,,
589,62935,,PC,21h,NR,,10416592,Completed,First,,,21h,,,,,
590,62935,,PC,21h,NR,,10419894,Completed,First,,,21h,,,,,
591,62935,,PC,21h,NR,,10505625,Completed,First,,,21h,,,,,
592,62935,,PC,21h,NR,,10580002,Completed,First,,,21h,,,,,
593,62935,,PC,21h,NR,,10869004,Completed,First,,,21h,,,,,
594,62935,Private,PlayStation 4,21h,NR,,10929906,Completed,First,"February 01, 2020",,21h,,,,,
595,62935,EDGE1095,PC,21h,90%,,10413815,Completed,First,"November 12, 2019",,21h,,,,,
596,62935,Frensis13,PC,21h,70%,,10362419,Completed,First,"November 04, 2019",,21h,,,,,
597,62935,KinkyMong,PlayStation 4,21h,NR,"Did all Phineas and Board missions as far as possible, all companion quests and majority of side missions. 34/49 trophie",10655377,Completed,First,"January 12, 2020",,21h,,,,,
598,62935,Kuposaurus,PC,21h,90%,All companion quests and sidequests I found completed.,10314143,Completed,First,"October 28, 2019",,21h,,,,,
599,62935,Wultz,PC,21h,NR,,10367155,Completed,First,"November 05, 2019",20h,21h,,,,,
600,62935,Zadoen,PC,21h,NR,+/- 10% hrs - Hard,10367018,Completed,First,"October 31, 2019",,21h,,,,,
601,62935,gasgigantor,PlayStation 4,21h,80%,,11822195,Completed,First,"May 23, 2020",,21h,,,,,
602,62935,notorious_roy,Xbox One,21h,80%,,10507907,Completed,First,"January 01, 2020",,21h,,,,,
603,62935,spy4killer,PC,21h,70%,,10400240,Completed,First,"November 10, 2019",11h,21h,33h,,,,
604,62935,thoseposers,Xbox One,21h,80%,,10569416,Completed,First,"December 19, 2019",,21h,,,,,
605,62935,truezeldafan,PC,21h,70%,,10910925,Completed,First,"January 29, 2020",,21h,,,,,
606,62935,Private,PC,21h,NR,,10756265,Completed,First,"January 20, 2020",,21h 24s,,,,,
607,62935,,PC,21h 05m,NR,,10322547,Completed,First,,,21h 05m 05s,,,,,
608,62935,,Xbox One,21h 08m,NR,,10313765,Completed,First,,9h 31m,21h 08m,,,,,
609,62935,Turtle0,PC,21h 10m,NR,,10315625,Completed,First,"October 28, 2019",,21h 10m,,,,,
610,62935,tiagojkt,PC,21h 10m,NR,,10425183,Completed,First,"November 14, 2019",,21h 10m,,,,,
611,62935,BlackBeard,PC,21h 14m,90%,,10714616,Completed,First,"December 31, 2019",,21h 14m,,,,,
612,62935,Proseppe,PC,21h 15m,NR,,10520212,Completed,First,"November 30, 2019",9h 30m,21h 15m,23h 45m,,,,
613,62935,,PC,21h 30m,NR,,10344761,Completed,First,,,21h 30m,,,,,
614,62935,,PC,21h 30m,NR,,10347000,Completed,First,,,21h 30m,,,,,
615,62935,Private,PC,21h 30m,NR,,10313897,Completed,First,"October 27, 2019",,21h 30m,,,,,
616,62935,agentx213,PC,21h 30m,NR,"1 Ending, almost all sidequests",11387610,Completed,First,"April 07, 2020",,21h 30m,,,,,
617,62935,madadd,Xbox One,21h 30m,NR,,10362159,Completed,First,"November 04, 2019",,21h 30m,,,,,
618,62935,Private,PC,21h 30m,NR,,10362885,Completed,First,"November 04, 2019",,21h 30m,,,,,
619,62935,mcdogmeat,Xbox One,21h 33m,80%,"Mostly main story, some side stuff, a couple companion quests (N&P)",10437925,Completed,First,"December 03, 2019",,21h 33m,,,,,
620,62935,,PC,21h 38m,NR,,10497286,Completed,First,,,21h 38m,,,,,
621,62935,,PC,21h 38m,NR,,10442519,Completed,First,,,21h 38m 40s,,,,,
622,62935,,PC,21h 39m,NR,,10318296,Completed,First,,,21h 39m,,,,,
623,62935,GreatWalker,PC,21h 40m,80%,,11820166,Completed,First,"June 04, 2020",,21h 40m,,,,,
624,62935,Mogwai89,Xbox One,21h 40m,90%,,10738883,Completed,First,"February 25, 2020",,21h 40m,,,,,
625,62935,Wrathzog,PC,21h 40m,NR,,10322486,Completed,First,"October 29, 2019",,21h 40m,,,,,
626,62935,dkrockin,Xbox One,21h 45m,NR,,10425360,Completed,First,"November 14, 2019",,21h 45m,,,,,
627,62935,Alex5101,PlayStation 4,21h 53m,90%,,10479470,Completed,First,"December 07, 2019",,21h 53m,,,,,
628,62935,,PC,21h 54m,NR,,10321407,Completed,First,,,21h 54m,,,,,
629,62935,,PC,21h 59m,NR,,10310152,Completed,First,,,21h 59m,,,,,
630,62935,,PC,22h,NR,,10373432,Completed,First,,,22h,,,,,
631,62935,,Xbox One,22h,NR,,10477211,Completed,First,,,22h,,,,,
632,62935,,Xbox One,22h,NR,,10539604,Completed,First,,,22h,,,,,
633,62935,,PlayStation 4,22h,NR,,10564844,Completed,First,,,22h,,,,,
634,62935,,PC,22h,NR,,11203355,Completed,First,,,22h,,,,,
635,62935,ComputerOne,PC,22h,NR,,10464358,Completed,First,"November 22, 2019",,22h,,,,,
636,62935,Herbisida,PC,22h,60%,,11139877,Completed,First,"February 27, 2020",,22h,,,,,
637,62935,Insanitysoul_PC,Xbox One,22h,NR,,10329655,Completed,First,"October 30, 2019",,22h,,,,,
638,62935,JoshJ,PC,22h,NR,,10316021,Completed,First,"November 03, 2019",,22h,,,,,
639,62935,OneMinusTwoPlus,Xbox One,22h,80%,,12034351,Completed,First,"June 17, 2020",,22h,,,,,
640,62935,SSnake98,Xbox One,22h,NR,,10333964,Completed,First,"October 31, 2019",14h,22h,30h,,,,
641,62935,Shuks,PC,22h,90%,,10351647,Completed,First,"November 03, 2019",,22h,,,,,
642,62935,TromboneFreak,PC,22h,NR,,10315757,Completed,First,"October 26, 2019",,22h,,,,,
643,62935,WCReiniger84,PC,22h,80%,,10542071,Completed,First,"December 05, 2019",,22h,,,,,
644,62935,amigoinsano,PC,22h,NR,,11757088,Completed,First,"May 16, 2020",,22h,,,,,
645,62935,drachmalius,PC,22h,NR,,10347013,Completed,First,"November 02, 2019",,22h,,,,,
646,62935,hyperjelly,PlayStation 4,22h,NR,,10370042,Completed,First,"December 28, 2019",,22h,,,,,
647,62935,konami,PlayStation 4,22h,80%,,10979246,Completed,First,"January 19, 2020",12h,22h,,,,,
648,62935,mish0al3li,PC,22h,NR,,10469509,Completed,First,"November 23, 2019",,22h,,,,,
649,62935,phemark,PC,22h,NR,,11051138,Completed,First,"February 24, 2020",,22h,,,,,
650,62935,shelleshocked,PC,22h,NR,,11386315,Completed,First,"November 30, 2019",,22h,,,,,
651,62935,sirhaug,PC,22h,NR,,10353491,Completed,First,"November 03, 2019",,22h,,,,,
652,62935,Private,PC,22h,70%,,10342827,Completed,First,"November 01, 2019",,22h,,,,,
653,62935,unkemptsock,PC,22h,NR,,10367085,Completed,First,"November 05, 2019",,22h,,,,,
654,62935,Caspel,Xbox One,22h 05m,70%,,11875781,Completed,First,"December 02, 2019",,22h 05m,,,,,
655,62935,Monkeyfate,Xbox One,22h 07m,NR,,10390907,Completed,First,"November 09, 2019",,22h 07m,,,,,
656,62935,Private,PC,22h 08m,NR,,10432251,Completed,First,"October 28, 2019",,22h 08m 10s,,,,,
657,62935,,PC,22h 10m,NR,,10347157,Completed,First,,,22h 10m,,,,,
658,62935,,PC,22h 10m,NR,,10649019,Completed,First,,,22h 10m,,,,,
659,62935,Ace7zar3,Xbox One,22h 10m,90%,,10858430,Completed,First,"January 22, 2020",,22h 10m,,,,,
660,62935,,Xbox One,22h 15m,NR,,10317081,Completed,First,,,22h 15m,,,,,
661,62935,,PC,22h 15m,NR,,10358327,Completed,First,,,22h 15m 31s,,,,,
662,62935,TempeteJoachim,PC,22h 20m,NR,,10467771,Completed,First,"November 23, 2019",,22h 20m,,,,,
663,62935,m4rkoni,PC,22h 26m,NR,,10304354,Completed,First,"November 10, 2019",,22h 26m,,,,,
664,62935,,PC,22h 27m,NR,,10353299,Completed,First,,,22h 27m,,,,,
665,62935,,PC,22h 29m,NR,,10322201,Completed,First,,,22h 29m,,,,,
666,62935,,PC,22h 30m,NR,,10322551,Completed,First,,,22h 30m,,,,,
667,62935,,PC,22h 30m,NR,,10922845,Completed,First,,,22h 30m,,,,,
668,62935,Rikkupikku,Xbox One,22h 30m,NR,,11407147,Completed,First,"April 19, 2020",,22h 30m,,,,,
669,62935,berglt84,PC,22h 30m,NR,,10520842,Completed,First,"November 30, 2019",,22h 30m,,,,,
670,62935,,Xbox One,22h 30m,NR,Main Story + Tasks + Sidequests + Faction Quests + Companion Quests,10319111,Completed,First,,,22h 30m 48s,,,,,
671,62935,,PC,22h 31m,NR,,10318399,Completed,First,,,22h 31m,,,,,
672,62935,Private,PC,22h 31m,80%,,10373114,Completed,First,"November 06, 2019",,22h 31m,,,,,
673,62935,dessertmonkeyjk,PC,22h 33m,NR,,10311193,Completed,First,"December 14, 2019",,22h 33m 56s,,,,,
674,62935,Kradsen,PC,22h 40m,100%,,11615402,Completed,First,"May 01, 2020",,22h 40m,,,,,
675,62935,avid1,PC,22h 40m,80%,,10519013,Completed,First,"December 01, 2019",,22h 40m,,"Trochę mało rzeczy, ale za to nie przeciągana na siłę. Fabuła spoko i dialogi spoko.",,,
676,62935,Guiri,PC,22h 42m,NR,,10358125,Completed,First,"November 01, 2019",,22h 42m,,,,,
677,62935,NebulaND,Xbox One,22h 42m,100%,Completed every side quest I had available minus one or two. Didn't do many tasks.,10300959,Completed,First,"October 28, 2019",,22h 42m,,Phineas ending.,,,
678,62935,,Xbox One,22h 43m,NR,,10333976,Completed,First,,,22h 43m,,,,,
679,62935,AristaDeVedel,PC,22h 45m,NR,,10554093,Completed,First,"December 25, 2019",,22h 45m,,,,,
680,62935,Youjair,PC,22h 49m,70%,,10642225,Completed,First,"December 23, 2019",,22h 49m,,,,,
681,62935,tmayato,PlayStation 4,22h 51m,NR,,10709336,Completed,First,"December 31, 2019",,22h 51m,,,,,
682,62935,,Xbox One,22h 53m,NR,All side quests and companion quests completed,10347264,Completed,First,,,22h 53m,,,,,
683,62935,dOEb,PC,22h 55m,NR,,10339150,Completed,First,"November 01, 2019",,22h 55m,,,,,
684,62935,,PC,23h,NR,,10314545,Completed,First,,,23h,,,,,
685,62935,,Xbox One,23h,NR,,10844474,Completed,First,,,23h,,,,,
686,62935,,PC,23h,NR,,11124967,Completed,First,,,23h,,,,,
687,62935,Aruzo,Xbox One,23h,NR,,10423452,Completed,First,"November 12, 2019",,23h,,,,,
688,62935,DonLonger,PC,23h,NR,,10316967,Completed,First,"October 28, 2019",,23h,,,,,
689,62935,GatilloLoco,PC,23h,NR,,10663381,Completed,First,"December 30, 2019",,23h,,,,,
690,62935,Gracky,Xbox One,23h,NR,,11874302,Completed,First,"May 30, 2020",,23h,,,,,
691,62935,Hazz3r,PC,23h,NR,,10788373,Completed,First,"April 14, 2020",,23h,,,,,
692,62935,KellysRaven,PC,23h,60%,,10526279,Completed,First,"December 02, 2019",,23h,,,,,
693,62935,Mrluukyy,PC,23h,NR,,10306267,Completed,First,"November 10, 2019",,23h,,,,,
694,62935,Okerlund,PC,23h,NR,,10323634,Completed,First,"October 30, 2019",,23h,,,,,
695,62935,Papa_Spank69,PC,23h,NR,,10882184,Completed,First,"January 25, 2020",,23h,,,,,
696,62935,QuaintAmerican,PC,23h,NR,,11249855,Completed,First,"March 26, 2020",,23h,,,,,
697,62935,Shef333,PC,23h,NR,,11473578,Completed,First,"April 17, 2020",,23h,,,,,
698,62935,Xeries,PC,23h,70%,,11120002,Completed,First,"March 08, 2020",,23h,,,,,
699,62935,dekenfrost,PC,23h,NR,,10344744,Completed,First,"November 01, 2019",,23h,,,,,
700,62935,Private,PC,23h,NR,,10413688,Completed,First,"January 01, 2020",,23h,,,,,
701,62935,maelleth,PC,23h,NR,,10795816,Completed,First,"January 11, 2020",,23h,,,,,
702,62935,periahdark,PC,23h 01m,80%,Sided with Phineas. Did many many side quests.,10318292,Completed,First,"October 28, 2019",,23h 01m,,"Date Started: Oct. 24, 2019
Date Finished: Oct. 28, 2019",,,
703,62935,sky_solo,PC,23h 01m,NR,,10376977,Completed,First,"November 07, 2019",,23h 01m,,,,,
704,62935,,PC,23h 02m,NR,,10371184,Completed,First,,,23h 02m,,,,,
705,62935,PXAbstraction,PC,23h 03m,70%,Did all side quests and companion quests. Single run.,10313901,Completed,First,"December 13, 2019",,23h 03m 41s,,,,,
706,62935,Eksmannnn,PC,23h 06m,80%,,10331932,Completed,First,"December 20, 2019",,23h 06m,,,,,
707,62935,skeri93,PC,23h 10m,NR,,10636513,Completed,First,"December 23, 2019",,23h 10m,,,,,
708,62935,BoredBear,Xbox One,23h 13m,80%,,10521652,Completed Retired,First,"December 02, 2019",,23h 13m,,,,,
709,62935,MaximusGB,PC,23h 19m,NR,,10308671,Playing Completed,First,"October 26, 2019",,23h 19m,,Incredable game! i just wished it was a little longer.,,,
710,62935,mjricco,PC,23h 20m,80%,,10317813,Backlog Completed,First,"November 10, 2019",,23h 20m,,,,,
711,62935,,PC,23h 20m,NR,,10428441,Completed,First,,,23h 20m 44s,,,,,
712,62935,,PC,23h 30m,NR,,10418147,Completed,First,,,23h 30m,,,,,
713,62935,,PC,23h 30m,NR,,10426570,Completed,First,,,23h 30m,,,,,
714,62935,,PC,23h 30m,NR,,10640994,Completed,First,,,23h 30m,,,,,
715,62935,Angmar,PC,23h 30m,90%,,10314642,Completed,First,"November 09, 2019",,23h 30m,,,,,
716,62935,VesperLlama,PC,23h 30m,80%,,11646946,Completed,First,"May 04, 2020",,23h 30m,,,,,
717,62935,Private,PC,23h 30m,NR,,12010496,Completed,First,"June 16, 2020",,23h 30m,,,,,
718,62935,,PC,23h 35m,NR,,10371464,Completed,First,,,23h 35m,,,,,
719,62935,,PC,23h 35m,NR,Main Story + Extra Content,10617808,Completed,First,,,23h 35m 12s,,,,,
720,62935,WaldoWonderful,PC,23h 37m,NR,"Normal Difficulty, All Companion Quests, All Side Quests, sided with Phineas, 18/48 Achievements",11031373,Completed,First,"February 21, 2020",,23h 37m,,,,,
721,62935,Thevgk,PC,23h 40m,NR,,10329741,Completed,First,"October 30, 2019",,23h 40m,,On Hard difficulty,,,
722,62935,Jodin,PC,23h 46m,100%,,10351144,Completed,First,"November 02, 2019",,23h 46m,,,,,
723,62935,Kappalite,PC,23h 51m,NR,,10372073,Completed,First,"November 08, 2019",,23h 51m,,,,,
724,62935,riversight,PC,23h 55m,NR,,10345760,Completed,First,"November 01, 2019",,23h 55m,,,,,
725,62935,,PC,23h 57m,NR,,10493540,Completed,First,,,23h 57m 24s,,,,,
726,62935,apoli,PC,23h 59m,NR,,10400344,Completed,First,"November 10, 2019",,23h 59m,,,,,
727,62935,,PC,24h,NR,,10358290,Completed,First,,,24h,32h,,,,
728,62935,,PC,24h,NR,,10372123,Completed,First,,,24h,,,,,
729,62935,,PC,24h,NR,,10533135,Completed,First,,,24h,,,,,
730,62935,,PC,24h,NR,,10789114,Completed,First,,,24h,,,,,
731,62935,,Xbox One,24h,NR,,10911542,Completed,First,,,24h,,,,,
732,62935,,PC,24h,NR,,11113624,Completed,First,,,24h,,,,,
733,62935,,PC,24h,NR,,11876775,Completed,First,,,24h,,,,,
734,62935,Aventirium,PC,24h,70%,,10354497,Completed,First,"November 16, 2019",,24h,,,,,
735,62935,Desser,PC,24h,60%,,10345159,Completed,First,"November 01, 2019",10h,24h,,,,,
736,62935,Gunloader420,Xbox One,24h,80%,,11622394,Completed,First,"April 29, 2020",,24h,,,,,
737,62935,Rhapsos,PC,24h,NR,,10308642,Completed,First,"November 09, 2019",,24h,,,,,
738,62935,Subaris,PC,24h,NR,,10304634,Completed,First,"November 01, 2019",,24h,,,,,
739,62935,TheTobster,Xbox One,24h,80%,No Hard or Supernova Run,10309835,Completed,First,"October 29, 2019",10h,24h,29h,,,,
740,62935,aviggo77,PC,24h,70%,,10518722,Completed,First,"November 30, 2019",,24h,,,,,
741,62935,kaa,PC,24h,100%,Main story + basically all of the other quests,11786030,Completed,First,"May 19, 2020",,24h,,,,,
742,62935,nikkornukov,Xbox One,24h,80%,,10342500,Completed,First,"November 01, 2019",,24h,,,,,
743,62935,Private,PC,24h,70%,,10305202,Completed,First,"December 15, 2019",,24h,,,,,
744,62935,stevenkuerble,PC,24h,NR,,10337122,Completed,First,"October 31, 2019",,24h,,,,,
745,62935,B4sketC4se,PC,24h 01m,100%,,10568861,Completed,First,"March 14, 2020",,24h 01m 06s,,,,,
746,62935,Hallgier,PlayStation 4,24h 10m,NR,,10317030,Completed,First,"November 03, 2019",,24h 10m,,,,,
747,62935,Marloges,PlayStation 4,24h 10m,80%,,10676843,Completed,First,"December 28, 2019",,24h 10m,,,,,
748,62935,UnHoly89,PC,24h 10m,NR,All side quest except the fashion one,10788934,Completed,First,"January 10, 2020",,24h 10m,,,,,
749,62935,,PC,24h 10m,NR,,10319135,Completed,First,,,24h 10m 22s,,,,,
750,62935,AaronN210201,Xbox One,24h 12m,NR,,10326145,Completed,First,"October 30, 2019",,24h 12m,,,,,
751,62935,Klashik,PC,24h 12m,70%,,10305156,Custom List Completed,First,"November 02, 2019",,24h 12m,,,24h 12m /,,
752,62935,Beowulf94,PlayStation 4,24h 13m,80%,,10521063,Completed,First,"December 01, 2019",,24h 13m,,,,,
753,62935,haln,PC,24h 15m,NR,Completed almost all the quests I could in a single playthrough. Missed a companion somehow though.,10454485,Completed,First,"November 18, 2019",,24h 15m,,,,,
754,62935,mikasaessukasa,PlayStation 4,24h 15m,100%,,10338265,Completed,First,"October 31, 2019",,24h 15m,,Pavlei,,,
755,62935,mossicon,PC,24h 15m,80%,,10695306,Completed,First,"December 30, 2019",,24h 15m,,,,,
756,62935,Evuk,PC,24h 17m,NR,,10811674,Completed,First,"January 13, 2020",,24h 17m,,,,,
757,62935,churritzu,PC,24h 19m,NR,,10620729,Completed,First,"October 30, 2019",,24h 19m,,,,,
758,62935,,PC,24h 20m,NR,,10347424,Completed,First,,,24h 20m,,,,,
759,62935,MontesVerdes,PC,24h 20m,NR,,10312911,Completed,First,"October 27, 2019",,24h 20m,,,,,
760,62935,jimmjacks,PlayStation 4,24h 20m,NR,,11329674,Completed,First,"April 02, 2020",,24h 20m,,,,,
761,62935,Scorpus,PC,24h 21m,80%,,10286996,Completed,First,"December 31, 2019",,24h 21m,,,,,
762,62935,Private,Xbox One,24h 22m,90%,"Tons of side quests, companion quests, etc.",10507166,Completed,First,"December 24, 2019",,24h 22m,,,,,
763,62935,ramsys,PlayStation 4,24h 22m,60%,,10488669,Completed,First,"November 25, 2019",,24h 22m 31s,,,,,
764,62935,,PC,24h 30m,NR,,10425107,Completed,First,,,24h 30m,,,,,
765,62935,,PC,24h 30m,NR,,10495127,Completed,First,,,24h 30m,,,,,
766,62935,,PC,24h 30m,NR,,11219967,Completed,First,,,24h 30m,,,,,
767,62935,,PC,24h 30m,NR,,11952532,Completed,First,,,24h 30m,,,,,
768,62935,fiendlord,PC,24h 30m,80%,,10400041,Completed,First,"November 10, 2019",,24h 30m,,,,,
769,62935,kariyanine,Xbox One,24h 30m,100%,,10493070,Completed,First,"November 26, 2019",,24h 30m,,,,,
770,62935,kiki1980,Xbox One,24h 30m,NR,,10617655,Completed,First,"December 01, 2019",20h,24h 30m,,,,,
771,62935,Gromed,PC,24h 31m,NR,,10772699,Completed,First,"January 07, 2020",,24h 31m,,,,,
772,62935,,Xbox One,24h 35m,NR,,10913345,Completed,First,,,24h 35m,,,,,
773,62935,Private,PC,24h 35m,60%,no clothes Visantia side quest,10445983,Completed,First,"November 18, 2019",,24h 35m,,,,,
774,62935,ItzBeeZy,Xbox One,24h 44m,NR,Did every side quest I ran into.,10431275,Completed,First,"November 15, 2019",,24h 44m,,,,,
775,62935,,PC,24h 45m,NR,All the side quests I was able to find,10898481,Completed,First,,,24h 45m,,,,,
776,62935,AceofFades,Xbox One,24h 45m,90%,,10626877,Completed,First,"January 01, 2020",,24h 45m,,,,,
777,62935,Khordor,PC,24h 46m,80%,,10692186,Completed,First,"May 06, 2020",,24h 46m,,,,,
778,62935,SaturatedSalt,PC,24h 49m,NR,,10303332,Completed,First,"November 22, 2019",,24h 49m,,,,,
779,62935,,PC,24h 53m,NR,,10371027,Completed,First,,,24h 53m,,,,,
780,62935,KytaM95,Xbox One,24h 54m,80%,,10411196,Completed,First,"November 07, 2019",,24h 54m,,,,,
781,62935,,PC,25h,NR,,10337820,Completed,First,,,25h,,,,,
782,62935,,PC,25h,NR,,10363623,Completed,First,,,25h,,,,,
783,62935,,PC,25h,NR,,10475311,Completed,First,,15h,25h,,,,,
784,62935,,PC,25h,NR,Good ending,11070495,Completed,First,,,25h,,,,,
785,62935,Alexsanlo,Xbox One,25h,90%,,10481588,Completed,First,"November 30, 2019",,25h,,,,,
786,62935,Darial94,PC,25h,NR,,11658137,Completed,First,"February 24, 2020",,25h,,,,,
787,62935,Devi,PlayStation 4,25h,NR,,10350336,Completed,First,,,25h,,,,,
788,62935,Enzer,PC,25h,70%,,10841173,Completed,First,"November 10, 2019",,25h,,,,,
789,62935,HANdaMAN,PC,25h,80%,,11493241,Completed,First,"February 22, 2020",,25h,,,,,
790,62935,HesitantHegemon,Xbox One,25h,60%,,10771513,Completed,First,"January 07, 2020",,25h,,,,,
791,62935,HighlandJesus,PC,25h,NR,,10367535,Completed,First,"October 29, 2019",,25h,,,,,
