,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Retired Notes
519,57503,,PlayStation 4,57h 48m,NR,"Main, tier 1 mercenaries, all cultists defeated",8564704,Completed,First,,,57h 48m 03s,,,,,
520,57503,,PC,58h,NR,,7277096,Completed,First,,,58h,,,,,
521,57503,,PC,58h,NR,,7574191,Completed,First,,,58h,,,,,
522,57503,sunglee87,Xbox One,58h,90%,,8343036,Completed,First,"December 28, 2019",,58h,,,,,
523,57503,,PC,58h 06m,NR,,7957724,Completed,First,,,58h 06m,,,,,
524,57503,sagesfootball20,Xbox One,58h 09m,NR,,7518174,Completed,First,"January 02, 2019",,58h 09m 11s,,,,,
525,57503,,PC,58h 25m,NR,,7906440,Completed,First,,,58h 25m 53s,,,,,
526,57503,Nuhm,PlayStation 4,58h 27m,90%,,8060878,Completed,First,"January 18, 2019",46h 22m 13s,58h 27m,,,,,
527,57503,,PC,58h 30m,NR,,8180872,Completed,First,,,58h 30m 44s,,,,,
528,57503,Private,Xbox One,58h 32m,NR,,8145595,Completed,First,"December 16, 2018",,58h 32m 39s,,,,,
529,57503,penguinman41,PlayStation 4,58h 49m,80%,Time to platinum,7957292,Completed,First,"January 06, 2019",,58h 49m 04s,,,,,
530,57503,,PlayStation 4,58h 53m,NR,,7374348,Completed,First,,,58h 53m 56s,,,,,
531,57503,,PC,59h,NR,,11582250,Completed,First,,,59h,,,,,
532,57503,JoshJ,PC,59h,NR,,7206919,Completed,First,"October 27, 2018",,59h,,,,,
533,57503,Private,PC,59h,100%,,8124037,Completed,First,"January 26, 2019",,59h,,,,,
534,57503,allanschnorr,PC,59h,90%,,7594869,Completed,First,"December 02, 2018",,59h,,,,,
535,57503,Private,PC,59h,90%,,7339285,Completed,First,"October 27, 2018",,59h,,,,,
536,57503,not_macklemore,PC,59h 21m,NR,"Completed all Cultists, Have not started any DLC (First Blade or Atlantis)",10390718,Playing Completed,First,"November 09, 2019",,59h 21m,,,58h 06m /,,
537,57503,,PC,59h 22m,NR,,8827592,Completed,First,,,59h 22m 36s,,,,,
538,57503,pensayup,PC,59h 36m,90%,,7492620,Completed,First,"January 04, 2019",,59h 36m 47s,,,,,
539,57503,dondiegodon,PC,59h 46m,NR,,7895055,Completed,First,"December 29, 2018",,59h 46m 02s,,,,,
540,57503,Wahlen,PC,59h 47m,100%,,7828084,Completed,First,"January 26, 2019",,59h 47m,,,,,
541,57503,Private,PC,59h 47m,80%,,11771933,Completed,First,"June 01, 2020",,59h 47m 39s,,,,,
542,57503,taranwalker,PC,59h 48m,NR,,7439117,Completed,First,"November 12, 2018",,59h 48m,,,,,
543,57503,,PlayStation 4,60h,NR,,7379602,Completed,First,,32h,60h,96h,,,,
544,57503,,PlayStation 4,60h,NR,,7860639,Completed,First,,40h,60h,100h,,,,
545,57503,,PlayStation 4,60h,NR,,8635876,Completed,First,,,60h,,,,,
546,57503,,PlayStation 4,60h,NR,,10717363,Completed,First,,,60h,,,,,
547,57503,,PC,60h,NR,,11267981,Completed,First,,,60h,,,,,
548,57503,Audeez,PC,60h,70%,,8004783,Completed,First,"March 01, 2019",,60h,,,,,
549,57503,Gallucci,PlayStation 4,60h,80%,,7313765,Completed,First,"October 23, 2018",35h,60h,,,,,
550,57503,Gerds88,Xbox One,60h,90%,,9379643,Completed,First,"August 11, 2019",,60h,,,,,
551,57503,Private,PlayStation 4,60h,70%,,7267618,Completed,First,"October 17, 2018",,60h,,,,,
552,57503,Merv,PlayStation 4,60h,NR,,7229838,Completed,First,,30h,60h,,,,,
553,57503,Suburban_Thug,PC,60h,90%,,7775951,Completed,First,"December 18, 2018",40h,60h,100h,,,,
554,57503,Private,PlayStation 4,60h,90%,,11570840,Completed,Replay,"April 12, 2020",,60h,,,,,
555,57503,asvestog,PC,60h,80%,,8464075,Completed,First,"March 14, 2019",,60h,,,,,
556,57503,cloudy5tryf3,Xbox One,60h,NR,,8707441,Completed,First,"May 03, 2019",,60h,,,,,
557,57503,Private,PlayStation 4,60h,100%,,8994770,Completed,First,"June 18, 2019",40h,60h,,,,,
558,57503,gouther,PC,60h,NR,,11475479,Completed,First,"September 28, 2019",,60h,,,,,
559,57503,hkkane,PC,60h,NR,,7953431,Completed,First,"February 12, 2019",,60h,,,,,
560,57503,iNsahne303,PC,60h,NR,,8629396,Completed,First,"April 16, 2019",45h,60h,,,,,
561,57503,paulmuaddib,PC,60h,NR,,9429701,Completed,First,,,60h,,,,,
562,57503,Private,PlayStation 4,60h,80%,,8614068,Completed,First,"April 14, 2019",,60h,,,,,
563,57503,wakaflakakowski,PlayStation 4,60h,90%,,10934325,Completed,First,"February 03, 2020",40h,60h,,,,,
564,57503,wobblesplat,PC,60h,NR,,7557438,Completed,First,"November 28, 2018",,60h,,,,,
565,57503,Eiah,PC,60h 11m,NR,,8682998,Completed,First,"April 28, 2019",,60h 11m,,,,,
566,57503,Sr_ViniZ,PlayStation 4,60h 12m,100%,,10684693,Playing Completed,First,"December 29, 2019",55h 42m 30s,60h 12m 21s,,,75h 45m 12s /,,
567,57503,,PC,60h 15m,NR,,8711130,Completed,First,,,60h 15m,,,,,
568,57503,Private,PC,60h 30m,NR,"Main Story, lots of side questing, no DLC",11713564,Completed,First,"May 11, 2020",,60h 30m,,,,,
569,57503,,PlayStation 4,60h 40m,NR,,8384741,Completed,First,,43h 53m 03s,60h 40m 20s,,,,,
570,57503,Ludger_Von_Sin,PC,61h,80%,No dlc/ not all side quest,7419452,Completed,First,"March 27, 2020",,61h,,,,,
571,57503,Max18090,PlayStation 4,61h,90%,,11522607,Completed,First,"May 28, 2020",,61h,,,,,
572,57503,Private,PC,61h,NR,,8034421,Completed,First,,,61h,,,,,
573,57503,Zeushbien,PC,61h,90%,,7157778,Completed,First,"October 13, 2018",,61h,,,,,
574,57503,,PlayStation 4,61h 10m,NR,,7284416,Completed,First,,,61h 10m,,,,,
575,57503,NeKaS,PlayStation 4,61h 12m,90%,,10945745,Completed,First,"January 26, 2020",,61h 12m 52s,,,,,
576,57503,Trollkastel,PC,61h 15m,80%,all 3 endings,11316294,Completed,First,"April 29, 2020",,61h 15m 40s,,,,,
577,57503,,PC,61h 32m,NR,,7881922,Completed,First,,,61h 32m 11s,,,,,
578,57503,siwy102,PlayStation 4,61h 34m,70%,"Hard difficulty, A lot od side quest completed.",9435574,Completed,First,"September 19, 2019",,61h 34m,,,,,
579,57503,,Xbox One,61h 37m,NR,,7279563,Completed,First,,,61h 37m 42s,,,,,
580,57503,,PlayStation 4,61h 49m,NR,,11740584,Completed,First,,,61h 49m 09s,,,,,
581,57503,UserOne,PC,61h 51m,NR,,10323682,Completed,First,,,61h 51m,,,,,
582,57503,,PlayStation 4,61h 53m,NR,,7418360,Completed,First,,,61h 53m,,,,,
583,57503,,PC,62h,NR,,11486198,Completed,First,,,62h,,,,,
584,57503,Darasta,PC,62h,NR,,7208929,Completed,First,"March 30, 2019",,62h,,,,,
585,57503,Jjzwak,Xbox One,62h,90%,,6414064,Completed,First,"November 09, 2018",,62h,,,,,
586,57503,Misio72,PC,62h,100%,,11787872,Completed,First,"May 09, 2019",,62h,,,,,
587,57503,Oogzy,Xbox One,62h,NR,,9201478,Completed,First,"December 01, 2019",,62h,,,,,
588,57503,mehdibeldji,Xbox One,62h,NR,,7913137,Completed,First,"January 02, 2019",,62h,100h,,,,
589,57503,nezheadshot,PC,62h,NR,,9228221,Completed,First,"July 25, 2019",48h 32m 19s,62h,110h 52m,,,,
590,57503,periahdark,PC,62h,60%,Many side missions. Completely family quest and gates of Atlantis. Did not complete cultists.,7277461,Completed,First,"October 19, 2018",,62h,,"Completion percentage at 94%
Date Started: Oct. 6, 2018
Date Finished: Oct. 19, 2018",,,
591,57503,Private,PC,62h,NR,,10389739,Completed,First,"October 29, 2019",,62h,,,,,
592,57503,Turbonious,PlayStation 4,62h 05m,NR,,7538384,Completed,First,"November 05, 2018",,62h 05m,,,,,
593,57503,acorriaz,PlayStation 4,62h 05m,NR,,11467901,Completed,First,"April 17, 2020",45h,62h 05m,,,,,
594,57503,sasliquid,PlayStation 4,62h 05m,NR,Main Story and All Trophies,8623514,Completed,First,"April 15, 2019",,62h 05m 14s,,,,,
595,57503,,PlayStation 4,62h 15m,NR,,11525086,Completed,First,,45h 12m,62h 15m,,,,,
596,57503,,PlayStation 4,62h 15m,NR,,10190275,Completed,First,,,62h 15m 13s,,,,,
597,57503,,Xbox One,62h 20m,NR,,7284303,Completed,First,,,62h 20m 35s,,,,,
598,57503,,PlayStation 4,62h 23m,NR,,10861509,Completed,First,,55h 16m,62h 23m,,,,,
599,57503,grendel,PlayStation 4,62h 24m,90%,,7455155,Completed,First,"December 22, 2018",,62h 24m,,,,,
600,57503,,PlayStation 4,62h 31m,NR,,7266222,Completed,First,,,62h 31m 20s,,,,,
601,57503,brandondelvalle,PlayStation 4,62h 34m,90%,,8071794,Completed,First,"October 14, 2018",45h,62h 34m,,,,,
602,57503,OniYsoni,Xbox One,62h 38m,NR,,7224021,Playing Completed,First,"October 10, 2018",,62h 38m 10s,,,62h 38m 10s /,,
603,57503,avid1,PC,62h 39m,80%,"Main, most extras, all cultist, all mercenaries, all pitagoras",8472215,Completed,First,"March 16, 2019",,62h 39m 22s,,,,,
604,57503,Turtle0,PC,62h 49m,NR,,7510173,Completed,First,"November 23, 2018",,62h 49m 17s,,,,,
605,57503,tiler1053,PlayStation 4,62h 53m,80%,,11930009,Completed,First,"May 11, 2020",42h 33m 21s,62h 53m 11s,104h 21m 33s,,,,
606,57503,,PC,63h,NR,,7385317,Completed,First,,,63h,,,,,
607,57503,,PC,63h,NR,,8313802,Completed,First,,,63h,,,,,
608,57503,Tryfi,PC,63h,NR,,11782904,Completed,First,"May 17, 2020",,63h,,,,,
609,57503,espey35,PlayStation 4,63h,90%,Platinum Trophy. Purchased 50% xp boost time saver.,7148671,Completed,First,"January 21, 2019",,63h,,,,,
610,57503,evangelism,PC,63h,70%,"all cultists, and mercs, stopped doing side missions after a while after noticing they were samey",9248727,Completed,First,"August 25, 2019",,63h,,,,,
611,57503,,PlayStation 4,63h 07m,NR,,7752124,Completed,First,,50h 02m,63h 07m,105h 03m,,,,
612,57503,Edhelvar,PlayStation 4,63h 18m,NR,,12002525,Completed,First,"December 17, 2019",,63h 18m 38s,,,,,
613,57503,,PlayStation 4,63h 21m,NR,,8213413,Completed,First,,,63h 21m,,,,,
614,57503,DarthVader_98,PC,63h 25m,NR,,7769932,Completed,First,"December 31, 2018",,63h 25m,,,,,
615,57503,marshallbranin,Xbox One,63h 44m,90%,,11695408,Completed,First,"May 16, 2020",42h 44m 42s,63h 44m 42s,,,,,
616,57503,Odma,Xbox One,63h 45m,80%,,8833320,Completed,First,"September 07, 2019",,63h 45m,,,,,
617,57503,aslokaa,PC,63h 45m,100%,,7228924,Playing Completed,First,"October 11, 2018",,63h 45m,,,,,
618,57503,,PlayStation 4,63h 51m,NR,,11765251,Completed,First,,,63h 51m 30s,,,,,
619,57503,,PlayStation 4,63h 54m,NR,,11755292,Completed,First,,,63h 54m 32s,,,,,
620,57503,,PC,64h,NR,,7288914,Completed,First,,,64h,,,,,
621,57503,Alwayz,PC,64h,NR,,8261462,Completed,First,,,64h,,,,,
622,57503,Daremo,PlayStation 4,64h,70%,,7736556,Completed,First,"December 14, 2018",,64h,,,,,
623,57503,Ninfito,PC,64h,60%,,11376872,Completed,First,"April 11, 2020",,64h,,,,,
624,57503,SombreroSam,PC,64h,NR,,8539911,Completed,First,"March 28, 2019",,64h,,,,,
625,57503,pege,Xbox One,64h,70%,,11205021,Playing Completed,First,"March 20, 2020",42h,64h,,,,,
626,57503,varlope,PC,64h,80%,,7859542,Completed,First,"December 28, 2018",,64h,,,,,
627,57503,,PC,64h 27m,NR,"Family, cult, atlantis",7909084,Completed,First,,,64h 27m,,,,,
628,57503,Gman450,PC,64h 40m,80%,,10393660,Completed,First,"November 15, 2019",40h,64h 40m,,,,,
629,57503,sikapwach,Xbox One,64h 42m,NR,,6457310,Completed,First,"April 06, 2019",,64h 42m 03s,,,,,
630,57503,,PlayStation 4,65h,NR,You have to do plenty of side quests to have the level to go forward in the storyline,7215949,Completed,First,,39h,65h,92h,,,,
631,57503,,PC,65h,NR,,7299004,Completed,First,,32h,65h,100h,,,,
632,57503,,PlayStation 4,65h,NR,,7299693,Completed,First,,,65h,,,,,
633,57503,,PC,65h,NR,,7554408,Completed,First,,,65h,,,,,
634,57503,,PC,65h,NR,,8968920,Completed,First,,40h,65h,120h,,,,
635,57503,,PlayStation 4,65h,NR,,9061638,Completed,First,,,65h,85h,,,,
636,57503,,PC,65h,NR,,9515853,Completed,First,,50h,65h,130h,,,,
637,57503,,PlayStation 4,65h,NR,,10667488,Completed,First,,,65h,,,,,
638,57503,,Xbox One,65h,NR,,11049098,Completed,First,,38h,65h,122h,,,,
639,57503,,PlayStation 4,65h,NR,,11211306,Completed,First,,,65h,79h,,,,
640,57503,,PlayStation 4,65h,NR,,11452177,Completed,First,,,65h,,,,,
641,57503,Alex5101,PlayStation 4,65h,100%,,8650785,Completed,First,"June 25, 2019",,65h,,,,,
642,57503,Private,PlayStation 4,65h,90%,,8523576,Completed,First,"March 26, 2019",,65h,,,,,
643,57503,Piiiinnnngggg,PlayStation 4,65h,NR,,9479787,Completed,First,"May 12, 2020",,65h,,,,,
644,57503,Sap1ing,PC,65h,NR,,8402498,Completed,First,"August 03, 2019",,65h,,,,,
645,57503,Sefirok,PC,65h,NR,"Main Story, possibly 4 or 5 secundaries left. All Cult members dead.",9474854,Completed,First,"August 29, 2019",,65h,,,,,
646,57503,Private,PC,65h,NR,,7276118,Completed,First,"October 19, 2018",,65h,,,,,
647,57503,joshiboy,PC,65h,80%,,9046588,Completed,First,"June 13, 2019",,65h,,,,,
648,57503,robertwarrior94,PlayStation 4,65h,100%,,11040614,Completed,First,"February 23, 2020",,65h,,,,,
649,57503,,PlayStation 4,65h 09m,NR,All odysseys completed,8554302,Completed,First,,,65h 09m 06s,,,,,
650,57503,Nataldelucky,PlayStation 4,65h 15m,90%,,10791804,Completed,First,"January 10, 2020",,65h 15m 54s,,,,,
651,57503,Xsable,PC,65h 16m,NR,"All ending, all ""good/perfect"" endings",11268581,Completed,First,"April 10, 2020",,65h 16m 42s,,,,,
652,57503,Private,Xbox One,65h 21m,NR,,8933386,Completed,First,"June 11, 2019",41h 03m,65h 21m,119h 27m,,,,
653,57503,Hakuto,PC,65h 22m,NR,All 3 Main Stories - 82h 30m,7599139,Completed,First,"December 02, 2018",,65h 22m,,,,,
654,57503,vkaku,PC,65h 23m,NR,Main Story Completed at Level 42; Had to do plenty of Optional Quests to Level Up,8287452,Completed,First,,,65h 23m,,,,,
655,57503,miniraise,PC,65h 23m,NR,"All major side quests, full story, full world revealed, every synchronization point, every cultist, about half POI's",7641375,Completed,First,"December 05, 2018",,65h 23m 15s,,,,,
656,57503,,PC,65h 34m,NR,,7296430,Completed,First,,,65h 34m 43s,,,,,
657,57503,jkelley17,Xbox One,65h 40m,NR,,8421886,Completed,First,"May 12, 2020",,65h 40m,,,,,
658,57503,,Xbox One,65h 44m,NR,,8892705,Completed,First,,,65h 44m 22s,,,,,
659,57503,arsany98,PC,65h 46m,NR,,11125140,Completed,First,"February 08, 2020",,65h 46m 43s,,,,,
660,57503,,PC,65h 49m,NR,,7270203,Completed,First,,,65h 49m 29s,,,,,
661,57503,LennardF1989,PC,65h 54m,NR,,7337223,Completed,First,"October 28, 2018",,65h 54m 39s,,,,,
662,57503,,PlayStation 4,66h,NR,,10143743,Completed,First,,46h,66h,80h,,,,
663,57503,Procyon,PC,66h,NR,,10298194,Completed,First,"October 24, 2019",,66h,,,,,
664,57503,Zumigon,PC,66h,70%,,10512513,Completed,First,"November 30, 2019",,66h,,,,,
665,57503,levithanotto,PC,66h 08m,NR,Main + Fate of Atlantis Level 55,11085852,Completed,First,"February 24, 2020",,66h 08m,,,,,
666,57503,greenbendy,PC,66h 11m,NR,"95% Completion, all Mercenaries and Cultists completed, Level 50",7421730,Completed,First,"November 11, 2018",,66h 11m 34s,,,,,
667,57503,patovaly,PC,66h 27m,NR,Main Story + Atlantis + All Cultists,7957797,Completed,First,"January 06, 2019",,66h 27m 38s,,Main Story + Atlantis + All Cultists,,,
668,57503,visforvito,PC,66h 30m,NR,,8238145,Completed,First,"February 10, 2019",,66h 30m,,,,,
669,57503,ivanichkin,PC,66h 37m,NR,,7502350,Completed,First,"November 20, 2018",,66h 37m,,,,,
670,57503,nandika,Xbox One,66h 46m,NR,"level 50, a lot of extras",8221408,Completed,First,"February 07, 2019",,66h 46m,,,,,
671,57503,,PC,66h 58m,NR,,8488795,Completed,First,,,66h 58m,,,,,
672,57503,bryer411,Xbox One,66h 59m,NR,,8623213,Completed,First,"April 15, 2019",,66h 59m 58s,,,,,
673,57503,,PC,67h,NR,,7315202,Completed,First,,,67h,,,,,
674,57503,,PlayStation 4,67h,NR,,11598260,Completed,First,,,67h,,,,,
675,57503,Akyrx,Xbox One,67h 06m,NR,,10173220,Completed,First,,,67h 06m,,,,,
676,57503,aPhantomDolphin,PC,67h 13m,NR,,7224016,Completed,First,"October 19, 2018",,67h 13m,,,,,
677,57503,sokama,PC,67h 13m,NR,,10944888,Completed,First,"June 06, 2020",,67h 13m 02s,,,,,
678,57503,Gabejustice,PC,67h 39m,90%,Main story + Both DLC + some side quests / most map exploration.,9096449,Completed,First,"July 05, 2019",,67h 39m 17s,,,,,
679,57503,Edson076,PC,67h 46m,70%,,8835039,Completed,First,"May 24, 2019",,67h 46m 54s,,,,,
680,57503,MegaFunk,PC,67h 50m,NR,,8562843,Completed,First,,,67h 50m,,,,,
681,57503,,PC,68h,NR,,11649964,Completed,First,,,68h,,,,,
682,57503,Cocker94,PC,68h,NR,,8763685,Completed,First,"May 13, 2019",,68h,,,,,
683,57503,Druxim,PC,68h,NR,,8122278,Completed,First,"January 25, 2019",,68h,,,,,
684,57503,Jack1l,PC,68h,70%,,11649984,Playing Completed,First,"May 05, 2020",,68h,,,,,
685,57503,Pottsy69,Xbox One,68h,100%,,8682597,Completed,First,"July 05, 2019",,68h,,,,,
686,57503,bvtt,PC,68h,90%,,11955811,Completed,First,,,68h,,,,,
687,57503,efoja,PC,68h,80%,,7461414,Completed,First,"November 16, 2018",,68h,,,,,
688,57503,xris5,PC,68h,NR,,8472499,Completed,First,"March 16, 2019",,68h,114h 24m,,,,
689,57503,Bi11yG,PC,68h 13m,NR,,8353538,Backlog Completed,First,"March 25, 2019",,68h 13m 39s,,,68h 13m /,,
690,57503,,PlayStation 4,68h 16m,NR,,9056411,Completed,First,,,68h 16m,,,,,
691,57503,Bo_farooos83,PlayStation 4,68h 20m,NR,,8136848,Completed,First,"December 10, 2018",,68h 20m,73h,,,,
692,57503,AwesomeNick94,PC,68h 40m,90%,All main quest lines+,7270408,Completed,First,"November 04, 2018",,68h 40m 40s,,,,,
693,57503,Tats_McGee,Xbox One,68h 45m,NR,,8935176,Completed,First,"June 11, 2019",,68h 45m,,,,,
694,57503,,PC,69h,NR,,8050750,Completed,First,,32h,69h,117h,,,,
695,57503,,PC,69h,NR,,9515437,Completed,First,,,69h,,,,,
696,57503,,PC,69h,NR,,11645423,Completed,First,,,69h,,,,,
697,57503,Devi,PlayStation 4,69h,NR,,10350331,Completed,Replay,,,69h,,,,,
698,57503,dfarris,Xbox One,69h,80%,,7911231,Completed,First,,,69h,,,,,
699,57503,CaptainErock,PC,69h 10m,NR,,7774716,Completed,First,"November 14, 2018",,69h 10m,,,,,
700,57503,SteelDirigible98,PlayStation 4,69h 10m,NR,,11436025,Completed,First,"April 13, 2020",,69h 10m,,,,,
701,57503,luke62,PC,69h 39m,NR,"3 Main story threads completed, various side missions completed",7967208,Completed,First,"November 16, 2018",,69h 39m 17s,,,,,
702,57503,MrF1r3,PC,69h 40m,NR,,11371478,Completed,First,,,69h 40m,,,,,
703,57503,Camiloloor314,Xbox One,69h 48m,90%,,8656387,Completed,First,"April 22, 2019",,69h 48m 26s,,,,,
704,57503,,Xbox One,70h,NR,,7186143,Completed,First,,35h,70h,100h,,,,
705,57503,,PC,70h,NR,,7384078,Completed,First,,,70h,81h,,,,
706,57503,,PlayStation 4,70h,NR,,7517326,Completed,First,,50h,70h,,,,,
707,57503,,PlayStation 4,70h,NR,,7517418,Completed,First,,35h,70h,86h,,,,
708,57503,,PC,70h,NR,,7677002,Completed,First,,50h,70h,,,,,
709,57503,,PC,70h,NR,,8370236,Completed,First,,50h,70h,,,,,
710,57503,,PC,70h,NR,,10168693,Completed,First,,,70h,,,,,
711,57503,,PlayStation 4,70h,NR,,11159568,Completed,First,,,70h,,,,,
712,57503,,Xbox One,70h,NR,,11408211,Completed,First,,,70h,,,,,
713,57503,,Xbox One,70h,NR,,11567772,Completed,First,,,70h,,,,,
714,57503,,PlayStation 4,70h,NR,,11859556,Completed,First,,,70h,,,,,
715,57503,Private,PlayStation 4,70h,NR,,11030437,Completed,First,"June 13, 2020",,70h,,,,,
716,57503,Private,PlayStation 4,70h,NR,,7626651,Completed,First,"December 05, 2018",,70h,,,,,
717,57503,KillingArts666,PC,70h,NR,,7430036,Completed,First,"October 29, 2018",,70h,,,,,
718,57503,Kudzix,PC,70h,80%,,9389868,Completed,First,"August 19, 2019",50h,70h,90h,,,,
719,57503,Rafx,PC,70h,100%,Main Story + Most Side Quests + All Cutists; Without DLC,8527371,Completed,First,"March 26, 2019",,70h,,,,,
720,57503,boian,PlayStation 4,70h,NR,,9052950,Completed,First,"June 28, 2019",,70h,,,,,
721,57503,dekenfrost,PC,70h,NR,,7402422,Completed,First,"November 08, 2018",,70h,,,,,
722,57503,mollymog,PlayStation 4,70h,90%,"Platinum on PS4 achieved, but that is definitely not 100% in game. I only did what was needed for the platinum.",8198699,Completed,First,"February 02, 2019",,70h,,,,,
723,57503,plpagadorfdez,PC,70h,90%,,11202977,Completed,First,"April 05, 2020",,70h,141h 10m 43s,,,,
724,57503,saltneer,Xbox One,70h,NR,,8549241,Completed,First,"March 30, 2019",,70h,,,,,
725,57503,woojto,PlayStation 4,70h,90%,,8462278,Completed,First,"August 21, 2019",,70h,,,,,
726,57503,,PlayStation 4,70h 02m,NR,,10674985,Completed,First,,50h,70h 02m,,,,,
727,57503,,PlayStation 4,70h 10m,NR,,8812133,Completed,Replay,,,70h 10m,,,,,
728,57503,Private,PC,70h 13m,NR,,8652328,Completed,First,"January 24, 2020",,70h 13m,,,,,
729,57503,Abhijit,PC,70h 30m,NR,,10764365,Completed,First,"December 20, 2019",,70h 30m,,,,,
730,57503,Linetit,PC,70h 35m,90%,,7771815,Completed,First,"December 23, 2018",,70h 35m,,,,,
731,57503,Vq14,PC,70h 37m,90%,,8364048,Completed,First,"February 26, 2019",,70h 37m,,,,,
732,57503,Dragonboneur,PC,70h 40m,90%,,11563829,Completed,First,"April 26, 2020",45h,70h 40m,,,,,
733,57503,,PlayStation 4,70h 43m,NR,,7201461,Completed,First,,,70h 43m,,,,,
734,57503,,PlayStation 4,71h,NR,,7451237,Completed,First,,,71h,,,,,
735,57503,,PC,71h,NR,,11713618,Completed,First,,,71h,,,,,
736,57503,CorporateGamer,Xbox One,71h,90%,,9184689,Completed,First,"July 19, 2019",,71h,,,,,
737,57503,NKantarou,PlayStation 4,71h,60%,,9190811,Completed,First,"July 20, 2019",,71h,,,,,
738,57503,Thorassor,PC,71h,NR,,10694081,Completed,First,"December 30, 2019",,71h,,,,,
739,57503,,Xbox One,71h 10m,NR,,7898886,Completed,First,,,71h 10m,,,,,
740,57503,Twinterpontier,Xbox One,71h 22m,80%,,8844993,Completed,First,"May 24, 2019",,71h 22m,,,,,
741,57503,ireali123,PC,71h 24m,100%,"Did the main story,gates of atlantis,all cultists,all mercenaries,level 50 plus other side stuff.",7380369,Completed,First,"December 07, 2018",,71h 24m 29s,,,,,
742,57503,derkysback,PC,71h 25m,90%,,11430241,Completed,First,"March 01, 2020",,71h 25m,,,,,
743,57503,imaginationac,Xbox One,71h 26m,NR,,7503607,Completed,First,"November 30, 2018",,71h 26m 04s,,Saves track playtime.,,,
744,57503,Makikou,PC,71h 28m,NR,"97% main progression. Finished all 4 odysseys, lv50.",7850575,Completed,First,"January 24, 2019",,71h 28m 53s,,,,,
745,57503,Nawara_Ven,PlayStation 4,71h 36m,NR,,9047180,Completed,First,"July 18, 2019",,71h 36m 11s,,,,,
746,57503,,PlayStation 4,71h 49m,NR,,12025830,Completed,First,,55h 07m 22s,71h 49m 25s,,,,,
747,57503,,PlayStation 4,72h,NR,,7292263,Completed,First,,,72h,,,,,
748,57503,,PC,72h,NR,,8967521,Completed,First,,,72h,,,,,
749,57503,Private,PlayStation 4,72h,70%,Platinum on PS4,8652303,Completed,First,"September 12, 2019",,72h,,,,,
750,57503,Bogdan007,PC,72h,NR,,11803260,Completed,First,,,72h,,,,,
751,57503,Cuberv,PC,72h,NR,,8649095,Completed,First,"April 20, 2019",,72h,,,,,
752,57503,Private,PC,72h,NR,,10623658,Completed,First,"September 20, 2019",,72h,,,,,
753,57503,Saiyamanman,PlayStation 4,72h,100%,,8229333,Completed,First,"February 08, 2019",,72h,,,,,
754,57503,Zuccico,PC,72h,NR,,10458415,Completed,Replay,"May 08, 2019",,72h,110h,,,,
755,57503,seanc412,PlayStation 4,72h,NR,,8483701,Completed,First,"March 18, 2019",,72h,,,,,
756,57503,tomoang,PlayStation 4,72h,NR,,11810865,Completed Retired,First,"May 13, 2020",,72h,,,,,
757,57503,,PC,72h 10m,NR,,11500018,Completed,First,,,72h 10m 20s,,,,,
758,57503,,PlayStation 4,72h 16m,NR,,8519510,Completed,First,,,72h 16m,,,,,
759,57503,,PlayStation 4,72h 30m,NR,,9206721,Completed,First,,,72h 30m,,,,,
760,57503,,PlayStation 4,72h 30m,NR,,9682398,Completed,First,,,72h 30m,,,,,
761,57503,,Xbox One,72h 46m,NR,,7309633,Completed,First,,38h 18m 25s,72h 46m 18s,115h 10m 06s,,,,
762,57503,,PC,72h 53m,NR,,8695700,Completed,First,,,72h 53m,,,,,
763,57503,,PC,73h,NR,,7233314,Completed,First,,,73h,,,,,
764,57503,,PlayStation 4,73h,NR,,8409754,Completed,First,,,73h,,,,,
765,57503,FM_Jord,PlayStation 4,73h,80%,,9068314,Completed,First,,,73h,,Finish main campaign and a lots of side quests. Have season pass and will return to finish 100%.,,,
766,57503,Joemoe117,PC,73h,NR,,8441679,Completed,First,"July 09, 2019",,73h,,,,,
767,57503,Kaelor,PC,73h,90%,,8243249,Completed,First,"December 16, 2018",,73h,,,,,
768,57503,jariman727,PlayStation 4,73h,70%,,10635311,Completed,First,"January 02, 2020",,73h,,,,,
769,57503,SomethingIshy,PlayStation 4,73h 21m,80%,,7427322,Completed,First,"April 14, 2019",,73h 21m,,,,,
770,57503,Julibok,PC,73h 35m,NR,,10579853,Completed,First,"October 12, 2019",,73h 35m,,,,,
771,57503,Jacob_Darka,PC,73h 59m,80%,,11732827,Completed,First,"May 14, 2020",37h 18m,73h 59m 10s,,,,,
772,57503,,PlayStation 4,74h,NR,,7303417,Completed,First,,,74h,,,,,
773,57503,,PC,74h,NR,,8404929,Completed,First,,,74h,,,,,
774,57503,,PC,74h,NR,,11557471,Completed,First,,,74h,,,,,
775,57503,,Xbox One,74h,NR,,11802762,Completed,First,,,74h,,,,,
776,57503,Hamartiam,PlayStation 4,74h,80%,,7341725,Completed,First,"October 26, 2018",,74h,,,,,
