,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Personal Notes,Progress,Completionist,Speedrun,100% Speedrun,Retired Notes
1585,9859,andrelvb,PC,93h 05m,100%,,5057607,Completed,First,,,93h 05m,,,,,,
1586,9859,drigs,PC,93h 44m,90%,,5566597,Completed,First,45h,"October 30, 2016",93h 44m,,,,,,
1587,9859,Treyvalyn,Xbox 360,93h 58m,90%,,108983,Completed,First,,"April 30, 2012",93h 58m 22s,,,,,,
1588,9859,hy524,Xbox 360,94h,NR,,1153398,Completed,First,22h,"September 27, 2013",94h,,,203h,,,
1589,9859,ZHenderHill,Xbox 360,94h 04m,90%,,112296,Completed,First,,,94h 04m 45s,,,,,,
1590,9859,BestSinceDayO134,PlayStation 4,94h 25m,100%,,9194567,Completed,Replay,,"May 15, 2017",94h 25m 07s,,,,,,
1591,9859,gamerkitty11,PlayStation 3,94h 43m,NR,,127268,Completed,First,,"June 10, 2012",94h 43m,,,,,,
1592,9859,,PC,95h,NR,,295457,Completed,First,,,95h,,,,,,
1593,9859,,PC,95h,NR,,556154,Completed,First,,,95h,,,,,,
1594,9859,,PC,95h,NR,,6570826,Completed,First,,,95h,,,,,,
1595,9859,BoxDroppingManApe,PC,95h,100%,,86465,Completed,First,,,95h,,,,,,
1596,9859,GroovyTrousers,,95h,NR,,315338,Completed,First,,"April 07, 2013",95h,,,,,,
1597,9859,Juice,Xbox 360,95h,90%,,30756,Completed,First,,,95h,,,,,,
1598,9859,Kybakz,PC,95h,NR,,11224539,Completed,First,,"March 13, 2013",95h,,,,,,
1599,9859,MrDkal,PC,95h,100%,,1610694,Completed Retired,First,20h,,95h,,,,,,
1600,9859,MrKass,Nintendo Switch,95h,90%,,5893762,Completed,First,,"August 19, 2018",95h,,,,,,
1601,9859,Nominate10,PC,95h,100%,Times estimated,505029,Replay Completed,Replay,,,95h,,,,,,
1602,9859,Zokas,PC,95h,NR,,2158247,Completed Retired,Replay,,,95h,,,,,,
1603,9859,alkon23,PC,95h,80%,,3907452,Completed,Replay,,,95h,,,,,,
1604,9859,Private,PC,95h,NR,,240381,Completed,First,,,95h,,,,,,
1605,9859,kirstyalu,PC,95h,70%,,7082799,Completed,First,,"September 19, 2018",95h,,,,,,
1606,9859,Private,PC,95h,90%,,1135264,Completed,First,,"January 19, 2015",95h,,,,,,
1607,9859,richtersparty,Xbox 360,95h,NR,,3269826,Completed,First,,,95h,,,,,,
1608,9859,testman666,PC,95h,90%,,119891,Completed,First,,"May 20, 2012",95h,,,,,,
1609,9859,wicko,PlayStation 3,95h,NR,,564333,Completed,First,30h,"July 13, 2013",95h,,,,,,
1610,9859,mr_kebab,PlayStation 3,95h 06m,NR,,3413177,Completed,First,,"May 15, 2012",95h 06m 34s,,,,,,
1611,9859,RoguePhos,PlayStation 3,95h 12m,90%,,9321691,Completed,First,,"May 13, 2012",95h 12m,,,,,,
1612,9859,ThaC2027,PC,95h 12m,NR,,790544,Completed,First,,"January 14, 2012",95h 12m 31s,,,,,,
1613,9859,,Xbox 360,95h 30m,NR,,295451,Completed,First,,,95h 30m,,,,,,
1614,9859,Private,PlayStation 4,95h 30m,90%,,6152917,Completed,First,,,95h 30m,,,,,,
1615,9859,,PlayStation 4,95h 31m,NR,,11780298,Completed,Replay,20h 01m 41s,,95h 31m 04s,,,204h 12m 56s,,,
1616,9859,ThatSarcasticGuy,Xbox 360,95h 43m,90%,,423995,Completed,First,28h 30m 10s,"March 12, 2013",95h 43m 22s,,,192h 48m 13s,,,
1617,9859,,PC,95h 47m,NR,,1041893,Completed,First,,,95h 47m,,,,,,
1618,9859,Ursus,PC,95h 47m,NR,,838144,Completed,First,,"October 07, 2014",95h 47m 51s,,,,,,
1619,9859,niceTCyou,Xbox 360,95h 52m,100%,,8853477,Completed,First,,"February 14, 2012",95h 52m 47s,,,,,,
1620,9859,Private,PC,96h,100%,,1043516,Completed,First,,,96h,,,,,,
1621,9859,bluestreak2,PC,96h,100%,"96 hours mark my completion time for the main quest, I still have a LOT more content to see.",90735,Completed,First,,"January 22, 2013",96h,,,,,,
1622,9859,dogge1976,PC,96h,90%,,222107,Completed,First,,"November 22, 2012",96h,,,,,,
1623,9859,irondragoon,PC,96h,NR,,3306742,Completed,First,,"August 27, 2016",96h,,,,,,
1624,9859,kitfistoexe,PC,96h,NR,,765731,Completed,First,,,96h,,,,,,
1625,9859,,PlayStation 3,96h 05m,NR,,5138929,Completed,First,,,96h 05m 32s,,,,,,
1626,9859,BulchyC,PlayStation 3,96h 07m,NR,"Platinum trophy, level 51, no DLC",5190691,Completed,First,,"October 18, 2017",96h 07m 55s,,,,,,
1627,9859,jrhood35,PC,96h 15m,100%,,745792,Completed,First,,"June 01, 2014",96h 15m,,,,,,
1628,9859,,PlayStation 3,96h 18m,NR,"played sidequests until i got sick of this game, then finished main storyline and got rid of the disc",472140,Completed,First,,,96h 18m,,,,,,
1629,9859,iaap,Xbox 360,96h 34m,100%,,810578,Completed,First,,"June 16, 2013",96h 34m,,,,,,
1630,9859,Private,PC,97h,NR,,11267127,Completed,Replay,,"March 27, 2020",97h,,,,,,
1631,9859,hiroran,PC,97h,NR,,5465375,Completed,First,,,97h,,,,,,
1632,9859,olympian,PC,97h,NR,,1074471,Completed,First,,,97h,,,,,,
1633,9859,xKarnage,Xbox 360,97h,NR,,3120974,Completed,First,,"June 22, 2016",97h,,,,,,
1634,9859,Zednek,Xbox 360,97h 05m,90%,,823121,Completed,First,,"March 20, 2016",97h 05m 49s,,,,,,
1635,9859,OlafSama,PlayStation 3,97h 20m,90%,,231000,Completed,First,,"March 21, 2012",97h 20m 14s,,,,,,
1636,9859,KillerUnleashed,PlayStation 3,97h 27m,100%,,574072,Completed,Replay,,,97h 27m 06s,,,,,,
1637,9859,Dysun,PC,97h 30m,100%,,277079,Completed,First,,"April 30, 2014",97h 30m,,,,,,
1638,9859,PoisonousX,PC,97h 30m,90%,,253282,Completed,First,,,97h 30m,,,,,,
1639,9859,veeX,PC,97h 31m,80%,,4994257,Completed,Replay,,,97h 31m,,,,,,
1640,9859,Sporkified5812,PC,97h 42m,90%,,94566,Completed,First,,"December 20, 2012",97h 42m,,,,,,
1641,9859,MetallicFever316,PC,97h 42m,90%,"Every quest, all DLC quests, lots and lots of exploration and getting better armor and training skills.",2372241,Completed,First,,"April 06, 2016",97h 42m 20s,,,,,,
1642,9859,Gayfraud,PC,97h 44m,100%,,267625,Completed,First,,"March 18, 2019",97h 44m 05s,,,,,,
1643,9859,,PC,98h,NR,,590651,Completed,Replay,42h 20m,,98h,,,210h,10h,120h,
1644,9859,,PC,98h,NR,,607561,Completed,First,28h,,98h,,,,,,
1645,9859,,PlayStation 4,98h,NR,,6222970,Completed,Replay,20h,,98h,,,,,,
1646,9859,,PC,98h,NR,,11967855,Completed,First,,,98h,,,,,,
1647,9859,Axel81cz,PC,98h,100%,,497151,Completed,First,32h,"November 28, 2012",98h,,,,,,
1648,9859,Jaguar_Tacos,PlayStation 3,98h,80%,,1857180,Completed,First,,,98h,,,,,,
1649,9859,Scorpus,Xbox 360,98h,90%,,1141669,Completed,First,,,98h,,,,,,
1650,9859,letstalkaboutdune,PC,98h,90%,,7118373,Completed,First,,"October 24, 2013",98h,,,,,,
1651,9859,muse,PlayStation 3,98h,NR,,5229305,Completed,First,,"February 15, 2013",98h,,,,,,
1652,9859,CDrex,PC,98h 12m,90%,"Far from completionist (it's Skyrim) but covered 42 Steam achievements, all major plotlines, majority of minor quests.",1267152,Completed,First,,"March 28, 2015",98h 12m 33s,,,,,,
1653,9859,sparrowwitch,PC,98h 25m,100%,almost all extras completed,6800353,Backlog Completed,First,,"April 04, 2015",98h 25m,,,,,,
1654,9859,Sixchr,PC,98h 40m,NR,,2621552,Completed,First,,,98h 40m,,,,,,
1655,9859,MistrMoon,Xbox 360,98h 55m,90%,,6597106,Completed,First,,,98h 55m,,,,,,
1656,9859,Private,PC,98h 58m,NR,,8044165,Completed,First,,"November 12, 2016",98h 58m,,,,,,
1657,9859,H1ghBre4k3r,PC,99h,100%,,1043150,Completed,First,32h,"December 16, 2013",99h,,,268h,,,
1658,9859,Private,PC,99h,NR,,545658,Completed,First,,"December 31, 2013",99h,,,,,,
1659,9859,Private,PC,99h,NR,,1416430,Completed,First,,,99h,,,,,,
1660,9859,freddz,PlayStation 3,99h 30m,NR,,607633,Playing Completed,First,35h,"September 20, 2012",99h 30m,,,,,,
1661,9859,BaraChat,PlayStation 3,99h 35m,100%,Nearly 100 hours to get the Platinum Trophy.,366021,Completed,First,,,99h 35m,,,,,,
1662,9859,cpatz,PC,99h 42m,90%,,226035,Completed,First,,,99h 42m,,,,,,
1663,9859,photograph1c,PC,99h 50m,NR,+ All DLC's + Falskaar Add-On + No fast traveling,987813,Completed,First,30h,"September 01, 2013",99h 50m 10s,,,305h 50m 10s,,,
1664,9859,,PC,100h,NR,,295427,Completed,First,,,100h,,,,,,
1665,9859,,PC,100h,NR,,295446,Completed,First,,,100h,,,,,,
1666,9859,,PC,100h,NR,,328960,Completed,First,10h,,100h,,,1500h,,,
1667,9859,,PC,100h,NR,,505298,Completed,First,15h,,100h,,,,,,
1668,9859,,PlayStation 3,100h,NR,,532779,Completed,First,36h,,100h,,,,,,
1669,9859,,PC,100h,NR,,595507,Completed,First,25h,,100h,,,125h,,,
1670,9859,,Xbox 360,100h,NR,,624174,Completed,First,,,100h,,,,,,
1671,9859,,PC,100h,NR,,697959,Completed,First,,,100h,,,,,,
1672,9859,,PC,100h,NR,,1187833,Completed,First,40h,,100h,,,,,,
1673,9859,,PC,100h,NR,,2777892,Completed,First,30h,,100h,,,,,,
1674,9859,,PlayStation 4,100h,NR,,3582676,Completed,Replay,40h,,100h,,,200h,,,
1675,9859,,PC,100h,NR,,3668503,Completed,First,50h,,100h,,,,,,
1676,9859,,PC,100h,NR,,4080206,Completed,Replay,30h,,100h,,,250h,,,
1677,9859,,PC,100h,NR,Every quest that I found + books + free exploring,4548846,Completed,First,28h,,100h,,,210h,,,
1678,9859,,PlayStation 4,100h,NR,,5368342,Completed,Replay,20h,,100h,,,250h,,,
1679,9859,,PC,100h,NR,,6179428,Completed,First,50h,,100h,,,400h,,,
1680,9859,,Xbox 360,100h,NR,,8566176,Completed,First,15h,,100h,,,300h,,,
1681,9859,,PC,100h,NR,,10276770,Completed,Replay,12h,,100h,,,250h,,,
1682,9859,,PlayStation 4,100h,NR,,11176033,Completed,First,,,100h,,,,,,
1683,9859,Akatsuki200,PlayStation 3,100h,NR,,8500416,Custom List Completed,First,,"February 18, 2012",100h,,,,,,
1684,9859,AlphaOmega247,Xbox 360,100h,100%,,745861,Completed,First,,"January 11, 2012",100h,,,228h,,,
1685,9859,Beathen,PC,100h,50%,,7300490,Completed,First,44h,"October 22, 2018",100h,,,,,,
1686,9859,Coffeetops,PC,100h,70%,,220128,Completed,First,,,100h,,,,,,
1687,9859,Dahaka,Xbox 360,100h,100%,,514040,Completed,First,30h,"December 10, 2013",100h,,,,,,
1688,9859,Dheeraj2290,PC,100h,100%,Mother of all RPGs,280083,Completed,First,,"June 08, 2013",100h,,,,,,
1689,9859,Elethriel,PC,100h,90%,,2726252,Completed,First,30h,,100h,,,150h,,,
1690,9859,FreezeToLife,PlayStation 3,100h,NR,,1044078,Completed Retired,First,22h,"December 01, 2014",100h,,,120h,,,
1691,9859,GTisSmoking,PC,100h,NR,,5025433,Completed,First,,"February 07, 2016",100h,,,,,,
1692,9859,Private,Xbox 360,100h,80%,,877099,Completed,First,25h,"August 04, 2014",100h,,,200h,,,
1693,9859,HolianVI,Xbox 360,100h,NR,,3663006,Completed,Replay,35h,,100h,,,270h,,,
1694,9859,I_am_nobody,PC,100h,NR,,5030584,Completed,First,,"July 01, 2013",100h,,,,,,
1695,9859,Jabbic,PC,100h,NR,,5650622,Completed,Replay,20h,,100h,,,200h,,,
1696,9859,Jdizzle779,PlayStation 3,100h,90%,,2763632,Completed,First,,"January 23, 2015",100h,,,,,,
1697,9859,JohnnyOutrun,PC,100h,50%,,11144581,Completed,First,,,100h,,,,,,
1698,9859,LinealJerk,PC,100h,NR,,8963043,Completed,First,,"March 13, 2014",100h,,,,,,
1699,9859,MacDeath,PC,100h,90%,,7133700,Completed,First,,"January 30, 2012",100h,,,,,,
1700,9859,MetalPesto,PC,100h,80%,,2939191,Completed,First,,"May 06, 2016",100h,,,,,,
1701,9859,Milkyray,PlayStation 4,100h,NR,,7403794,Completed,First,35h,"November 08, 2018",100h,,,,,,
1702,9859,MrFirebugJr,Xbox 360,100h,80%,,11406219,Completed,First,,"December 25, 2011",100h,,,,,,
1703,9859,Muscle4,PC,100h,NR,,11207528,Completed,Replay,30h,"June 21, 2017",100h,,,240h,,,
1704,9859,Mykaeru,PlayStation 3,100h,NR,,1586367,Completed,First,30h,"January 06, 2012",100h,,,120h,,,
1705,9859,Private,PlayStation 3,100h,60%,,11957058,Custom List 2 Completed,First,45h,,100h,,,300h,,,
1706,9859,Nucl3arsnake,PC,100h,40%,,3814100,Replay Completed,Replay,,"December 27, 2016",100h,,,,,,
1707,9859,Private,Xbox 360,100h,NR,,10583629,Completed,First,,"December 13, 2019",100h,,,,,,
1708,9859,Popsy,PC,100h,NR,,266127,Completed,First,,"October 08, 2013",100h,,,,,,
1709,9859,Private,Xbox 360,100h,80%,,11971957,Completed,First,,"July 10, 2012",100h,,,,,,
1710,9859,Rodanz,PC,100h,NR,Every single side quest completed.,1099256,Completed,First,30h,,100h,I've replayed this game 12 times. It's just... wow. It's Skyrim. Play 1 or 2 characters on Vanilla. Then mod the shit out of it or it gets boring.,,200h,,,
1711,9859,Salsao,PlayStation 3,100h,90%,,2927051,Completed,First,,"October 10, 2012",100h,,,,,,
1712,9859,Shadax,PC,100h,NR,,1027561,Completed,First,50h,"November 17, 2014",100h,,,,,,
1713,9859,Private,PC,100h,90%,,661790,Completed,Replay,30h,2011,100h,,,,,,
1714,9859,Shen_Bapiro,PC,100h,NR,,11852979,Replay Completed,First,20h,"May 28, 2015",100h,,,,,,
1715,9859,Shwade,PC,100h,80%,,2436713,Completed,First,,"December 17, 2011",100h,,,,,,
1716,9859,Stelogardanto,PC,100h,NR,,539277,Completed,First,25h,"May 20, 2014",100h,,,200h,,,
1717,9859,Suryansh9,PC,100h,100%,,9386541,Completed,First,,,100h,,,,,,
1718,9859,Tagggy,PC,100h,NR,,4962413,Completed,First,,"August 25, 2017",100h,,,,,,
1719,9859,TheFizz,Xbox 360,100h,NR,,827101,Completed,First,20h,,100h,,,,,,
1720,9859,TheGameBeater,PC,100h,NR,,464441,Completed,First,,"November 22, 2013",100h,,,,,,
1721,9859,Private,PlayStation 3,100h,NR,,375101,Replay Completed,Replay,30h,,100h,,,300h,,,
1722,9859,VitaminK,PC,100h,80%,,7793684,Completed,First,,,100h,,,200h,,,
1723,9859,Vulon,PC,100h,70%,,6558212,Completed,Replay,30h,"July 09, 2018",100h,,,300h,,,
1724,9859,Wandering_King,PlayStation 3,100h,100%,,67122,Completed,First,,,100h,,,,,,
1725,9859,Private,PC,100h,100%,,1830775,Completed,Replay,35h,,100h,,,,,,
1726,9859,Zandareth,PC,100h,90%,,5874802,Completed,First,,"August 22, 2012",100h,,,,,,
1727,9859,Zugma,PlayStation 4,100h,80%,,8896936,Completed,First,,"June 05, 2019",100h,,,,,,
1728,9859,alvaraa76,PC,100h,NR,,3285092,Completed,First,,"April 03, 2012",100h,,,,,,
1729,9859,ctsfinest,Xbox One,100h,NR,,5336802,Completed,Replay,,"November 16, 2017",100h,,,,,,
1730,9859,cyberdemon23,PC,100h,NR,,4278635,Completed,First,20h,"January 01, 2014",100h,,,,,,
1731,9859,doomshmuck,PC,100h,100%,,5662864,Completed,First,,"August 05, 2016",100h,,,,,,
1732,9859,equez,PC,100h,NR,,8339518,Replay Completed Retired,Replay,20h,,100h,,465h /,450h,,,
1733,9859,fatvegeta,PlayStation 3,100h,NR,,9407659,Completed Retired,First,,"April 20, 2012",100h,I have never once in my life completed the story mode in a Bethesda game and this is no exception. I sure loved this game when I was a sophomore in high school. Now i can never go back to it just in case i dont love it anymore,,,,,
1734,9859,fr000,PC,100h,NR,,801299,Completed,First,,"April 13, 2014",100h,,,,,,
1735,9859,hentang,PlayStation 3,100h,NR,,11288763,Completed,First,,"March 29, 2020",100h,,,,,,
1736,9859,hulasticpanda,PC,100h,90%,,6186764,Completed,First,,,100h,,,,,,
1737,9859,ieatbatteries7,PC,100h,100%,,4500015,Completed,First,60h,"May 30, 2017",100h,,,,,,
1738,9859,j2tronic,PlayStation 4,100h,NR,,766966,Replay Completed,Replay,,,100h,,100h /,,,,
1739,9859,kikiokyo,PC,100h,NR,,7376046,Completed Retired,First,,,100h,,,,,,
1740,9859,liarqueen,PC,100h,NR,,4167214,Completed,First,30h,,100h,,,,,,
1741,9859,lucasviana,PC,100h,100%,,305067,Playing Completed,First,30h,"May 20, 2012",100h,,,230h,,,
1742,9859,Private,PC,100h,NR,,11135680,Completed,First,50h,"March 11, 2020",100h,,,,,,
1743,9859,mrbaggs,PC,100h,NR,,864154,Completed,First,35h,"July 29, 2014",100h,,,,,,
1744,9859,paulmuaddib,PC,100h,100%,,3807655,Completed,First,,,100h,,,,,,
1745,9859,pnxbwood,Xbox 360,100h,NR,,10324798,Completed,First,,"October 30, 2019",100h,,,,,,
1746,9859,ragarner86,PC,100h,100%,,155147,Completed,First,,"July 21, 2012",100h,,,,,,
1747,9859,rjwest0004,PC,100h,NR,,129830,Completed,First,,"June 12, 2012",100h,,,,,,
1748,9859,Private,PlayStation 4,100h,70%,,2797013,Completed,First,,"May 12, 2020",100h,,,,,,
1749,9859,sayna88,Xbox 360,100h,90%,,4629619,Playing Replay Completed,Replay,25h,"June 25, 2017",100h,,100h /,,,,
1750,9859,shakl25,PC,100h,NR,,10322151,Completed,First,15h,"May 19, 2016",100h,,,227h,,,
1751,9859,slicknick98,PlayStation 3,100h,NR,,4712364,Completed,Replay,45h,"July 07, 2017",100h,,,200h,,,
1752,9859,stevechong25,PC,100h,90%,,8446731,Completed,First,40h,,100h,,,,,,
1753,9859,steveewunder,PlayStation 3,100h,100%,,2895652,Completed,Replay,30h,,100h,,,200h,,,
1754,9859,Private,Xbox 360,100h,90%,,11787237,Completed,First,,,100h,,,,,,
1755,9859,whitestranger7,PC,100h,80%,,9264224,Backlog Completed,Replay,,,100h,,100h /,,,,
1756,9859,wolfrain63,PC,100h,NR,,3075230,Completed,First,,"June 10, 2016",100h,,,,,,
1757,9859,wrosen,PlayStation 4,100h,NR,,4118410,Playing Completed,First,,"February 28, 2017",100h,,100h /,,,,
1758,9859,ToxicXR,,100h 01m,NR,,239744,Completed,First,,"March 19, 2012",100h 01m,,,,,,
1759,9859,spaceman619,PC,100h 08m,NR,,3301120,Completed,First,,,100h 08m,,,,,,
1760,9859,Sumdudez,PC,100h 10m,NR,,221117,Playing Completed,First,,"September 05, 2012",100h 10m 11s,,,,,,
1761,9859,voskresenie,PC,100h 18m,NR,Played a ton of stuff before beating the main story.,773559,Completed,First,,"January 22, 2012",100h 18m,,,,,,
1762,9859,DirefulSpider08,Xbox 360,100h 23m,100%,,556471,Completed,First,30h 04m 32s,"October 05, 2013",100h 23m 12s,,,180h 39m 26s,,,
1763,9859,cheazypie,,100h 25m,90%,,346592,Completed,First,,"March 20, 2012",100h 25m,,,,,,
1764,9859,iaredonutboy,PC,100h 25m,70%,"After many characters, reinstalls, patches, unoffical patches and mods the game still fkin crashes.",417563,Completed Retired,Replay,,"September 18, 2013",100h 25m,,,,,,
1765,9859,_Nick_,PlayStation 4,100h 31m,NR,,6560922,Completed,First,,"August 21, 2017",100h 31m 56s,,,,,,
1766,9859,matcasarotto,PlayStation 3,100h 32m,NR,,3133944,Completed,First,,,100h 32m,,,,,,
1767,9859,reaper140592,PlayStation 3,100h 33m,100%,Got the platinum trophy,20221,Completed,First,,,100h 33m 03s,,,,,,
1768,9859,,PC,100h 42m,NR,,295437,Completed,Replay,,,100h 42m 13s,,,,,,
1769,9859,,PlayStation 3,100h 43m,NR,Main Story + Extras,1185676,Completed,First,,,100h 43m 22s,,,,,,
1770,9859,,PC,100h 55m,NR,,811065,Completed,Replay,35h 16m 33s,,100h 55m 20s,,,240h 45m 12s,,,
1771,9859,Zhao_Yun,Xbox 360,100h 56m,70%,,515531,Completed,First,,,100h 56m 03s,,,,,,
1772,9859,Jontauk,PC,101h,90%,,76003,Completed,First,,"June 03, 2012",101h,,,,,,
1773,9859,Nailon,PC,101h,90%,,721029,Completed,First,,"May 08, 2014",101h,,,,,,
1774,9859,bobiroka,PC,101h,90%,,185095,Completed,First,,"March 26, 2017",101h,,,,,,
1775,9859,demonhunter312,PC,101h,NR,,990366,Completed,First,,"October 24, 2014",101h,,,,,,
1776,9859,mixabuben,PC,101h,70%,,2779857,Completed,First,,"January 15, 2017",101h,,,,,,
1777,9859,jestaflash,PlayStation 3,101h,100%,,436182,Completed,First,,,101h 31s,,,,,,
1778,9859,justineade,Xbox 360,101h 15m,NR,,1411385,Completed,First,,"December 31, 2012",101h 15m,,,,,,
1779,9859,lordedopao,PC,101h 18m,70%,,5877429,Completed,First,,,101h 18m,,,,,,
1780,9859,Jman7,Xbox 360,101h 27m,100%,,735714,Completed,First,30h 11m,"May 13, 2013",101h 27m 12s,,,,,,
1781,9859,spiderguard,PlayStation 4,101h 42m,NR,,5951873,Completed,First,,"January 08, 2017",101h 42m,,,,,,
1782,9859,roboticsun,PC,101h 48m,80%,,47063,Completed,First,,"August 02, 2012",101h 48m 02s,"Master difficulty. Level 50 Orc after the main quest epilogue. Completed 5 side quest lines including: Civil War, Companions, Dark brotherhood, Thief guild, College of Mage and some other side quests. -8/2/2012",,,,,
1783,9859,ireali123,PC,101h 49m,100%,"I did the main story,completed the dark brotherhood quests, the companions quests and many others..Level 60, Nord.",6586076,Completed,First,17h 21m 19s,"August 31, 2018",101h 49m 01s,,,,,,
1784,9859,,PC,102h,NR,,2654276,Completed,First,,,102h,,,,,,
1785,9859,Kapi90,PC,102h,NR,,9249959,Completed,First,,"July 29, 2019",102h,,,,,,
1786,9859,Talengoo,PC,102h,NR,,8810261,Completed,First,28h 45m,,102h,,,238h,,,
1787,9859,cdiana,PC,102h,100%,,2607099,Completed,First,,,102h,,,,,,
1788,9859,eklop,PlayStation 3,102h,90%,,155823,Completed,First,,"December 15, 2011",102h,,,,,,
1789,9859,harveyster,PC,102h,NR,,220724,Completed,First,,"January 14, 2013",102h,,,,,,
1790,9859,idolmind,PlayStation 3,102h,60%,,5256704,Completed,First,,"November 02, 2017",102h,,,,,,
1791,9859,jengle10,PC,102h,NR,,1432601,Completed,Replay,,"August 15, 2014",102h,,,,,,
1792,9859,kozeni,PC,102h,NR,,233794,Completed,First,,"June 29, 2013",102h,,,,,,
1793,9859,saablic,PC,102h,NR,,44680,Completed,First,,,102h,,,,,,
1794,9859,wiink,PC,102h,100%,,63999,Completed,First,,,102h,,,,,,
1795,9859,Sparontax,PC,102h 10m,NR,,10838041,Completed,First,31h 22m,"December 18, 2016",102h 10m,,,,,,
1796,9859,D1ego_Mora1s,PC,102h 20m,NR,,5872996,Completed,First,,"February 21, 2018",102h 20m,,,,,,
1797,9859,,PlayStation 3,103h,NR,,731183,Completed,First,,,103h,,,,,,
1798,9859,,PC,103h,NR,,777598,Completed,First,27h,,103h,,,205h,,,
1799,9859,JustinBB7,PC,103h,NR,,170451,Completed,First,,"December 24, 2012",103h,,,,,,
1800,9859,LTS55,PlayStation 3,103h,NR,,1467737,Completed,First,,"July 11, 2015",103h,,,,,,
1801,9859,Rey5,PC,103h,NR,,5010928,Completed,First,,,103h,,,,,,
1802,9859,Wrathzog,PC,103h,80%,,3812667,Completed,First,,"January 29, 2012",103h,,,,,,
1803,9859,eobardthawnezoom,Xbox 360,103h,90%,,8519810,Completed,First,,,103h,,,,,,
1804,9859,dudds,PC,103h 07m,90%,,109010,Completed,First,,,103h 07m,,,,,,
1805,9859,ander,PC,103h 14m,100%,,462892,Completed,First,29h 21m 46s,"January 04, 2012",103h 14m 33s,,,151h 27m 12s,,,
1806,9859,,PlayStation 3,103h 22m,NR,,3100565,Completed,Replay,29h 12m 57s,,103h 22m 39s,,,353h 42m 30s,,,
1807,9859,Private,PC,103h 54m,NR,,5188115,Completed,Replay,23h 17m,,103h 54m,,,253h 34m,,,
1808,9859,,PC,104h,NR,,481864,Completed,First,,,104h,,,,,,
1809,9859,,PC,104h,NR,,1244426,Completed,Replay,,,104h,,,,,,
1810,9859,Batpadre,PC,104h,NR,,7018608,Completed,First,28h,,104h,,,,,,
1811,9859,Jampants,Xbox 360,104h,100%,,379488,Completed Retired,First,,"December 31, 2011",104h,,,,,,
1812,9859,Solaris,Xbox 360,104h,100%,,586872,Replay Completed,First,23h,"January 14, 2012",104h,,,,,,
1813,9859,busby_pl,PlayStation 3,104h,NR,,8061808,Completed,First,,"July 27, 2014",104h,,,,,,
1814,9859,NinStormer88,Xbox 360,104h 27m,100%,,1217593,Playing Completed,Replay,36h 43m 59s,,104h 27m 30s,,,235h,,,
1815,9859,mrvorgoth,PC,104h 32m,100%,,3379441,Completed,Replay,30h 58m,"August 31, 2016",104h 32m,,,212h 14m,,,
1816,9859,jeffs24,PC,104h 59m,NR,,6869697,Completed,First,,"August 17, 2014",104h 59m,,,,,,
1817,9859,,PC,105h,NR,,982825,Completed,First,,,105h,,,,,,
1818,9859,,Nintendo Switch,105h,NR,,7864569,Completed,Replay,,,105h,,,,,,
1819,9859,,PC,105h,NR,,8882844,Completed,Replay,32h,,105h,,,145h,,,
1820,9859,Bikioman,PC,105h,100%,,6850834,Completed,First,30h,"October 09, 2016",105h,,,,,,
1821,9859,Flourite,PlayStation 3,105h,100%,,537843,Completed,First,34h,,105h,,,,,,
1822,9859,Jampants,Xbox 360,105h,100%,,359531,Completed Retired,First,,"December 29, 2011",105h,,,,,,
1823,9859,JoeStillLife,Xbox 360,105h,NR,,228703,Completed,First,,March 2012,105h,,,,,,
1824,9859,Obscho,PC,105h,NR,,4353501,Completed,First,,,105h,,,,,,
1825,9859,collarstothewind,PC,105h,NR,,6531907,Completed,First,,"July 05, 2018",105h,,,,,,
1826,9859,darkaegis,PC,105h,NR,Second playthrough included.,902848,Completed,First,,,105h,,,210h,,,
1827,9859,dyn85,PC,105h,100%,,555924,Completed,First,,,105h,,,,,,
1828,9859,electroboltplasmid,PC,105h,NR,,1538402,Completed,First,,,105h,,,,,,
1829,9859,gilchrd,PC,105h,NR,,2781482,Completed,First,,"March 27, 2016",105h,,,,,,
1830,9859,grodoboldo,PlayStation 3,105h,90%,,316064,Completed,First,42h,"February 15, 2013",105h,,,,,,
1831,9859,ivangimpo,PlayStation 3,105h,NR,,2083086,Completed Retired,First,,"November 12, 2015",105h,,,,,,
1832,9859,nick0706,Xbox 360,105h,70%,,8633264,Completed,First,35h,"April 17, 2019",105h,,,,,,
1833,9859,nitewing83,Xbox 360,105h,NR,,173629,Completed,First,,"December 20, 2012",105h,,,,,,
1834,9859,xMars,PlayStation 3,105h,90%,,11186477,Completed,First,,"February 13, 2012",105h,,,,,,
1835,9859,Raposo,Xbox 360,105h 11m,90%,,6890517,Completed,First,,,105h 11m,,,,,,
1836,9859,reapersrecoil,PC,105h 20m,90%,,159246,Completed,Replay,,"September 15, 2012",105h 20m,,,,,,
1837,9859,,PlayStation 3,105h 23m,NR,,541393,Completed,First,,,105h 23m,,,,,,
1838,9859,,Xbox One,105h 24m,NR,It was my fastest speedrun but I sure someone did it faster,11593861,Completed,Replay,29h 52m 24s,,105h 24m 33s,,,,,,
1839,9859,,Xbox 360,105h 29m,NR,,295406,Completed,First,,,105h 29m 09s,,,,,,
