,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Progress,Personal Notes,Retired Notes,Speedrun
876,46453,Matttske,Nintendo Switch,55h,100%,,9300563,Completed,First,"August 29, 2019",,,55h,,,,
877,46453,Orodahan,Nintendo Switch,55h,NR,,9591773,Completed,First,,,,55h,,,,
878,46453,ProbablyKactus,Nintendo Switch,55h,NR,,9454482,Completed,First,"August 23, 2019",,,55h,,,,
879,46453,Raichu,Nintendo Switch,55h,NR,Route: Crimson Flower | Difficulty: Normal,10392168,Completed,First,"August 30, 2019",,,55h,,,,
880,46453,Xtremebob,Nintendo Switch,55h,NR,,10603856,Completed,First,"December 11, 2019",40h,,55h,,,,
881,46453,bakablast,Nintendo Switch,55h,NR,,10230950,Completed,First,"October 11, 2019",50h,,55h,,,,
882,46453,micharon5,Nintendo Switch,55h,NR,,11432363,Completed,First,"April 13, 2020",,,55h,,,,
883,46453,tacosbob,Nintendo Switch,55h,NR,,10275800,Completed,First,"October 19, 2019",,,55h,,,,
884,46453,,Nintendo Switch,55h,NR,,9370697,Completed,First,,,,55h 02s,,,,
885,46453,,Nintendo Switch,55h 02m,NR,,9380683,Completed,First,,,,55h 02m 40s,,,,
886,46453,,Nintendo Switch,55h 10m,NR,,9433797,Completed,First,,,,55h 10m,,,,
887,46453,Alexsanlo,Nintendo Switch,55h 10m,90%,Ruta de los Leones Azules,10910636,Completed,Replay,"February 08, 2020",,,55h 10m,,,,
888,46453,jtaylor,Nintendo Switch,55h 15m,NR,,9495152,Completed,First,"August 31, 2019",,,55h 15m,,,,
889,46453,Melovinci,Nintendo Switch,55h 18m,NR,,9568514,Completed,First,"March 30, 2020",,,55h 18m,,,,
890,46453,zackner,Nintendo Switch,55h 18m,90%,,9458766,Completed,First,"August 26, 2019",,,55h 18m,,Águilas Negras.,,
891,46453,JWLOADING,Nintendo Switch,55h 26m,NR,,9442801,Replay Completed,First,"August 19, 2019",,,55h 26m 31s,,,,
892,46453,Ogastus,Nintendo Switch,55h 36m,NR,,11101613,Completed,First,"March 05, 2020",,,55h 36m,,,,
893,46453,Private,Nintendo Switch,55h 45m,NR,,11671543,Completed,First,,,,55h 45m,,,,
894,46453,Private,Nintendo Switch,55h 45m,70%,"Difficulty: Easy, Mode: Casual",10727668,Completed,First,"April 01, 2020",,,55h 45m,,,,
895,46453,,Nintendo Switch,55h 54m,NR,,10981976,Completed,First,,,,55h 54m,,,,
896,46453,Protorswift,Nintendo Switch,56h,NR,,11860593,Completed,First,,,,56h,,,,
897,46453,TrainerEstew,Nintendo Switch,56h,100%,,9410936,Completed,First,"August 19, 2019",,,56h,,,,
898,46453,ikari88,Nintendo Switch,56h,90%,,9263077,Completed,First,"August 08, 2019",,,56h,,,,
899,46453,Private,Nintendo Switch,56h,80%,,10149402,Completed,First,,,,56h,,,,
900,46453,Rakashifth,Nintendo Switch,56h 02m,NR,,11330548,Playing Completed,First,"April 04, 2020",,,56h 02m 31s,56h 02m 31s /,,,
901,46453,,Nintendo Switch,56h 04m,NR,Blue Lions + Two extra characters and all available paralogues.,9660388,Completed,First,,,,56h 04m,,,,
902,46453,xbld,Nintendo Switch,56h 08m,NR,,9468086,Completed,First,"August 28, 2019",,,56h 08m,,,,
903,46453,,Nintendo Switch,56h 22m,NR,,9391888,Completed,First,,,,56h 22m,,,,
904,46453,Daniss4,Nintendo Switch,56h 22m,NR,,9391903,Completed,First,"August 18, 2019",,,56h 22m,,,,
905,46453,WhiteZer0,Nintendo Switch,56h 26m,90%,,9519769,Completed,First,"September 02, 2019",,,56h 26m,,,,
906,46453,,Nintendo Switch,56h 32m,NR,,9490051,Completed,First,,,,56h 32m,,,,
907,46453,nuber1gamer,Nintendo Switch,56h 51m,100%,Completed Main Story as well as all optional content of the Golden Deer house!,9385531,Completed,First,"August 18, 2019",,,56h 51m,,Completed Main Story as well as all optional content of the Golden Deer house!,,
908,46453,ScarfyHylian,Nintendo Switch,56h 54m,100%,Black Eagle Path,10241206,Completed,First,"August 19, 2019",,,56h 54m,,,,
909,46453,Odma,Nintendo Switch,56h 55m,90%,,9302063,Completed,First,"August 20, 2019",,,56h 55m,,,,
910,46453,Twilightwind,Nintendo Switch,56h 55m,NR,,9276662,Completed,First,"August 15, 2019",,,56h 55m,,,,
911,46453,RM88,Nintendo Switch,56h 58m,NR,,10232425,Completed,First,"October 11, 2019",,,56h 58m,,,,
912,46453,,Nintendo Switch,57h,NR,,9538520,Completed,First,,,,57h,,,,
913,46453,JoshJ,Nintendo Switch,57h,NR,,9224793,Completed,First,"August 17, 2019",,,57h,,,,
914,46453,haisoj,Nintendo Switch,57h,80%,"Blue lions. Hard classic. 1 death in final level. Recruited 2/3rds of students, did all paralogues available",9306431,Completed,First,"August 12, 2019",,,57h,,,,
915,46453,litlebutz,Nintendo Switch,57h,NR,,9437620,Completed,First,"August 23, 2019",,,57h,,,,
916,46453,RiptoR,Nintendo Switch,57h 01m,NR,Blue Lions,10263270,Completed,First,"October 17, 2019",,,57h 01m,,,,
917,46453,,Nintendo Switch,57h 07m,NR,,10297693,Completed,First,,,,57h 07m,,,,
918,46453,,Nintendo Switch,57h 09m,NR,,10142085,Completed,First,,,,57h 09m,,,,
919,46453,Dezox,Nintendo Switch,57h 20m,NR,"Normal difficulty, casual mode. Crimson flower route, all sidequests done, A+ professor level, max possible support",11241907,Completed,First,"April 06, 2020",,,57h 20m,,,,
920,46453,HollowBear,Nintendo Switch,57h 20m,NR,,9666564,Completed,First,"September 16, 2019",,,57h 20m,,,,
921,46453,JameSdEke,Nintendo Switch,57h 28m,NR,"Took a lot of time in the monestary, recruiting etc.",9236975,Completed,First,"September 14, 2019",,,57h 28m,,,,
922,46453,,Nintendo Switch,57h 33m,NR,,9321191,Completed,First,,,,57h 33m,,,,
923,46453,,Nintendo Switch,57h 38m,NR,,9312983,Completed,First,,,,57h 38m,,,,
924,46453,,Nintendo Switch,57h 54m,NR,,9278479,Completed,First,,39h 23m 12s,,57h 54m 12s,,,,
925,46453,seedyz,Nintendo Switch,57h 59m,NR,Silver Snow,11263570,Completed,First,"March 27, 2020",,,57h 59m,,,,
926,46453,,Nintendo Switch,58h,NR,Crimson Flower Route,9475433,Completed,First,,,,58h,,,,
927,46453,,Nintendo Switch,58h,NR,Average time for BE/BL/GD on hard casual,10535382,Completed,First,,,,58h,,,,
928,46453,Private,Nintendo Switch,58h,NR,,9382932,Completed,First,"August 17, 2019",45h,,58h,,,,
929,46453,DJGussos,Nintendo Switch,58h,NR,,11283826,Completed,First,"March 29, 2020",,,58h,,,,
930,46453,Sombre,Nintendo Switch,58h,NR,,9501253,Completed,First,"August 27, 2019",,,58h,,,,
931,46453,jcbvickers,Nintendo Switch,58h,90%,,10978732,Completed,First,,,,58h,,,,
932,46453,milksword,Nintendo Switch,58h,90%,,9433883,Completed,First,"August 22, 2019",,,58h,,,,
933,46453,Red_tha_FURY,Nintendo Switch,58h 08m,90%,,11553219,Completed,First,"January 01, 2020",,,58h 08m,,Normal / Casual --- Crimson Flower,,
934,46453,krtemple,Nintendo Switch,58h 19m,NR,,10160400,Completed,First,"September 08, 2019",,,58h 19m,,,,
935,46453,,Nintendo Switch,58h 24m,NR,"All 4 routes, Normal/Casual, Crimson Flower NG, others NG+",10450491,Completed,First,,,204h 20m,58h 24m,,,,
936,46453,Kenri,Nintendo Switch,58h 32m,NR,,10913540,Completed,First,"March 02, 2020",,,58h 32m,,,,
937,46453,Siloquin538,Nintendo Switch,58h 43m,NR,,11658943,Completed,First,,,,58h 43m,,,,
938,46453,DamTheLad,Nintendo Switch,58h 47m,NR,Golden Deer,8591279,Completed,First,"August 21, 2019",,,58h 47m,,,,
939,46453,AidanAK47,Nintendo Switch,58h 54m,80%,,9286543,Completed,First,"September 01, 2019",,,58h 54m,,,,
940,46453,,Nintendo Switch,59h,NR,Main Story with all unlocked Paralogues,9588209,Completed,First,,,,59h,,,,
941,46453,,Nintendo Switch,59h,NR,,11590792,Completed,First,,,,59h,,,,
942,46453,Galaron_Shuri,Nintendo Switch,59h 05m,100%,,11472620,Completed,Replay,,,,59h 05m,,,,
943,46453,PedAngle,Nintendo Switch,59h 15m,80%,"Blue Lions, all paralogues",9443763,Completed,Replay,"September 14, 2019",,,59h 15m,,"Hard classic, recruited Caspar, Marianne, Hilda, Manuela & Hanneman",,
944,46453,pedrix,Nintendo Switch,59h 23m,90%,Golden Deer. Hard/Classic. Did many paralogues/quests.,10592185,Completed,First,"March 17, 2020",,,59h 23m,,,,
945,46453,,Nintendo Switch,59h 30m,NR,,9430906,Completed,First,,,,59h 30m,,,,
946,46453,MaxWang,Nintendo Switch,59h 30m,NR,,10491928,Completed,First,,,,59h 30m,,,,
947,46453,Private,Nintendo Switch,59h 48m,NR,azure moon route.,10880974,Completed,First,"August 02, 2019",,,59h 48m,,,,
948,46453,Kayorok,Nintendo Switch,59h 50m,90%,,9653434,Completed,First,"September 07, 2019",,,59h 50m,,,,
949,46453,Mogliere,Nintendo Switch,59h 58m,NR,,9353535,Playing Completed,First,"August 12, 2019",,,59h 58m,,,,
950,46453,,Nintendo Switch,60h,NR,,9325825,Completed,First,,,,60h,,,,
951,46453,,Nintendo Switch,60h,NR,,9379467,Completed,First,,,,60h,,,,
952,46453,,Nintendo Switch,60h,NR,"All 4 paths combined take ~200 hrs, but multiple playthroughs of each are encouraged to try new team compositions",9534326,Completed,Replay,,45h,200h,60h,,,,
953,46453,,Nintendo Switch,60h,NR,,9600087,Completed,Replay,,50h,200h,60h,,,,
954,46453,,Nintendo Switch,60h,NR,,10882687,Completed,First,,,,60h,,,,
955,46453,,Nintendo Switch,60h,NR,,11784177,Completed,First,,50h,,60h,,,,
956,46453,Beowulf94,Nintendo Switch,60h,90%,,10510714,Completed,First,"August 14, 2019",,,60h,,,,
957,46453,Jablue,Nintendo Switch,60h,80%,Jeu fini en mode normal.,11832853,Completed,First,May 2020,,,60h,,Jeu fini en mode normal.,,
958,46453,KonoPez,Nintendo Switch,60h,90%,,9314124,Backlog Completed,First,"October 22, 2019",,,60h,,,,
959,46453,Master_Cloud,Nintendo Switch,60h,90%,,9264489,Completed,First,"August 16, 2019",,,60h,,,,
960,46453,Ndsa,Nintendo Switch,60h,NR,,9807283,Completed,First,"September 23, 2019",,,60h,,,,
961,46453,Quezare_,Nintendo Switch,60h,80%,,11917531,Backlog Completed,First,,,,60h,,,,
962,46453,RGuilhermeAP,Nintendo Switch,60h,90%,,10223730,Replay Completed,First,August 2019,,,60h,,,,
963,46453,Ribok,Nintendo Switch,60h,NR,Black Eagles church route,9697448,Completed,First,"September 22, 2019",54h,,60h,,,,
964,46453,Spectre__N7,Nintendo Switch,60h,100%,Did all optional missions but mainly only talked to people from my house or the church. Black Eagles path.,9363502,Replay Completed,First,"August 14, 2019",,,60h,,Loved the game-play and story was a bit to easy so going to do the next difficulty up for my other play throughs. I took the Black Eagles path and stayed with El the whole way through. This is the only path that is 18 chapter instead of 22.,,
965,46453,TheEvilSwineReturns,Nintendo Switch,60h,NR,,9450041,Completed,First,,50h,200h,60h,,,,
966,46453,XIVBarnacle,Nintendo Switch,60h,NR,,10186886,Completed,First,"October 04, 2019",,,60h,,,,
967,46453,blak1443,Nintendo Switch,60h,NR,,10393974,Completed,First,"November 10, 2019",,,60h,,,,
968,46453,coreAIR,Nintendo Switch,60h,NR,BE Edelgard route,9389867,Playing Completed,First,"August 13, 2019",,,60h,,,,
969,46453,fifthxxchild,Nintendo Switch,60h,NR,,9305304,Completed,First,"August 04, 2019",,155h,60h,,,,
970,46453,Private,Nintendo Switch,60h,80%,,10872501,Completed,First,"March 01, 2020",,,60h,,,,
971,46453,kikopaff,Nintendo Switch,60h,NR,,9468134,Completed,First,,,,60h,,,,
972,46453,Private,Nintendo Switch,60h,NR,,11940733,Completed,First,"January 30, 2020",46h 21m,240h,60h,,,,
973,46453,Private,Nintendo Switch,60h,NR,,11524469,Completed,First,"April 22, 2020",,,60h,,,,
974,46453,waffledinox,Nintendo Switch,60h,90%,,11319120,Completed,First,"November 01, 2019",,,60h,,,,
975,46453,DJPenguinScratch,Nintendo Switch,60h 02m,90%,,11330892,Completed,First,"April 03, 2020",,,60h 02m,,,,
976,46453,,Nintendo Switch,60h 12m,NR,,9313916,Completed,First,,,,60h 12m,,,,
977,46453,,Nintendo Switch,60h 14m,NR,,9376247,Completed,First,,,,60h 14m,,,,
978,46453,wesleybarbaree,Nintendo Switch,60h 14m,NR,,9566212,Completed,First,"September 08, 2019",,,60h 14m 19s,,,,
979,46453,avalynnrose,Nintendo Switch,60h 28m,NR,,9387167,Completed,First,"August 18, 2019",,,60h 28m,,,,
980,46453,sabinfire,Nintendo Switch,60h 42m,NR,,9249542,Completed,First,"July 29, 2019",,,60h 42m,,,,
981,46453,puinbeat,Nintendo Switch,60h 44m,NR,"Black Eagle Silver Snow route (route 3); normal - casual; reloaded a 52h file, this ending took only 8h",10863249,Completed,Replay,"January 23, 2020",,,60h 44m,,,,
982,46453,Mintbunny1010,Nintendo Switch,60h 50m,90%,,10663925,Completed,First,,,,60h 50m,,,,
983,46453,iPodwithnomusic,Nintendo Switch,60h 55m,100%,"New game+, Verdant Wind, hard, casual",11818564,Completed,Replay,"May 23, 2020",,,60h 55m,,"Roster: Byleth, Claude, Hilda, Lorenz, Marianne, Lysithea, Ignatz, Leonie, Raphael, Ferdinand, Shamir, Balthus",,
984,46453,Glori,Nintendo Switch,60h 57m,NR,,10584418,Completed,First,"December 12, 2019",,,60h 57m,,,,
985,46453,,Nintendo Switch,61h,NR,,9354396,Completed,First,,,,61h,,,,
986,46453,,Nintendo Switch,61h,NR,,9702561,Completed,First,,,,61h,,,,
987,46453,Private,Nintendo Switch,61h,NR,,10418240,Playing Replay Completed,Replay,,,,61h,,,,
988,46453,tagger3,Nintendo Switch,61h 20m,NR,Completed the main story in the Black Eagles - Edelgard route. Took my time on days off and played some aux battles.,10153984,Completed,First,,,,61h 20m,,,,
989,46453,,Nintendo Switch,61h 30m,NR,Golden Deer route,9303022,Completed,First,,,,61h 30m,,,,
990,46453,,Nintendo Switch,61h 30m,NR,Golden Deer route,9303023,Completed,First,,,,61h 30m,,,,
991,46453,Thedarkaxe,Nintendo Switch,61h 42m,NR,,10814179,Completed,First,,,,61h 42m,,,,
992,46453,,Nintendo Switch,62h,NR,,9457827,Completed,First,,,,62h,,,,
993,46453,,Nintendo Switch,62h,NR,Blue lion house storyline,9600186,Completed,First,,,,62h,,,,
994,46453,Kennedaddy,Nintendo Switch,62h,90%,,11783946,Completed,First,"August 09, 2019",,,62h,,,,
995,46453,KevChaos26,Nintendo Switch,62h,100%,,10615750,Completed,First,"December 18, 2019",,,62h,,,,
996,46453,Yoshikenny_Kira,Nintendo Switch,62h,80%,,11634144,Replay Completed,Replay,"May 02, 2020",,,62h,62h /,Church route,,
997,46453,arugula,Nintendo Switch,62h,100%,,11256859,Completed,Replay,"March 26, 2020",41h 40m,,62h,,,,
998,46453,guachibo,Nintendo Switch,62h,NR,"Hard mode, golden deer all characters A or S rank",9414355,Completed,First,"August 20, 2019",,,62h,,,,
999,46453,ys45,Nintendo Switch,62h,NR,,9544613,Completed,First,"September 06, 2019",,,62h,,,,
1000,46453,,Nintendo Switch,62h 04m,NR,,9309980,Completed,First,,,,62h 04m,,,,
1001,46453,,Nintendo Switch,62h 10m,NR,,10321306,Completed,First,,,,62h 10m,,,,
1002,46453,Eiry,Nintendo Switch,62h 11m,NR,Golden Deer,9362165,Completed,First,"August 30, 2019",,,62h 11m,,Golden Deer,,
1003,46453,krtemple,Nintendo Switch,62h 12m,NR,,10160402,Replay Completed,Replay,"September 26, 2019",,,62h 12m,,,,
1004,46453,Eiah,Nintendo Switch,62h 20m,NR,,11258928,Completed,First,"March 26, 2020",,,62h 20m,,,,
1005,46453,ScarfyHylian,Nintendo Switch,62h 22m,100%,Blue Lions Path,10241188,Completed,Replay,"November 16, 2019",,,62h 22m,,Blue Lions Path,,
1006,46453,maxiels,Nintendo Switch,62h 26m,80%,,11614457,Completed,First,"May 01, 2020",,,62h 26m,,,,
1007,46453,Headbanger,Nintendo Switch,62h 30m,80%,,10312873,Completed,First,"October 27, 2019",,,62h 30m,,,,
1008,46453,,Nintendo Switch,62h 30m,NR,,11213075,Completed,First,,,,62h 30m 30s,,,,
1009,46453,Daser,Nintendo Switch,62h 31m,NR,,9297577,Completed,First,"August 03, 2019",,155h 35m,62h 31m,,,,
1010,46453,mirandoom,Nintendo Switch,62h 32m,NR,,11988992,Completed,First,"September 02, 2019",,,62h 32m 06s,,,,
1011,46453,Zephyrn,Nintendo Switch,62h 39m,NR,Blue Lions route,9336603,Completed,First,"August 09, 2019",,,62h 39m,,,,
1012,46453,,Nintendo Switch,63h,NR,,9450410,Completed,First,,40h,,63h,,,,
1013,46453,CyDi,Nintendo Switch,63h,100%,,9278284,Completed,First,"August 01, 2019",,,63h,,,,
1014,46453,M4thew,Nintendo Switch,63h,90%,,11984590,Completed,First,September 2019,,,63h,,,,
1015,46453,iLikeToSitDown,Nintendo Switch,63h,100%,,9340187,Completed,First,"August 19, 2019",,,63h,,Watched AdmiralBahroo play the game on Twitch. I enjoyed watching them during my stay in Canada during the summer of 2019. He played the Black Eagle House and he played the evil path (team Edelgard).,,
1016,46453,korokleif,Nintendo Switch,63h 11m,NR,,11919757,Completed,First,2019,,,63h 11m,,,,
1017,46453,,Nintendo Switch,63h 13m,NR,"First run with Blue Lions, missed some annexes and supports",9470574,Completed,First,,,,63h 13m,,,,
1018,46453,,Nintendo Switch,63h 15m,NR,,11231011,Completed,First,,,,63h 15m,,,,
1019,46453,Zolb,Nintendo Switch,63h 15m,NR,Edelgard normal/casual,11085589,Completed,First,,,,63h 15m 36s,,,,
1020,46453,KeunGom,Nintendo Switch,63h 35m,NR,,9329167,Completed,First,"April 28, 2020",,,63h 35m 30s,,,,
1021,46453,iPodwithnomusic,Nintendo Switch,63h 36m,100%,"Azure Moon new game+, hard, classic.",9549625,Completed,First,"March 29, 2020",,,63h 36m,,"Roster: Byleth, Dimitri, Sylvain, Ingrid, Felix, Ashe, Mercedes, Annette, Catherine, Hilda, Seteth.",,
1022,46453,Private,Nintendo Switch,63h 45m,90%,[Normal] Church route (2nd playthrough); skipped Paralogues and sped through Monastery in Part 2,10314118,Completed,Replay,"October 28, 2019",,,63h 45m,,,,
1023,46453,rohitunni,Nintendo Switch,63h 49m,80%,,9303077,Completed,First,"August 03, 2019",,,63h 49m,,,,
1024,46453,,Nintendo Switch,64h,NR,,9347589,Completed,First,,,,64h,,,,
1025,46453,Wrathzog,Nintendo Switch,64h,NR,,9647427,Completed,First,"September 14, 2019",,,64h,,,,
1026,46453,retorra,Nintendo Switch,64h 08m,80%,Blue Lions,10387723,Completed,First,"November 09, 2019",,,64h 08m,,,,
1027,46453,zeguy__,Nintendo Switch,64h 10m,100%,,9345756,Completed,First,"August 11, 2019",,,64h 10m,,,,
1028,46453,,Nintendo Switch,64h 15m,NR,Edelgard Route,9619794,Completed,First,,,,64h 15m,,,,
1029,46453,grayman407,Nintendo Switch,64h 21m,100%,,11132746,Completed,Replay,"March 10, 2020",,,64h 21m,,,,
1030,46453,Kronikolizon,Nintendo Switch,64h 36m,100%,,9238052,Completed,First,"August 28, 2019",,,64h 36m,,,,
1031,46453,dj_marmar,Nintendo Switch,64h 38m,NR,,11244655,Completed,First,"March 24, 2020",,,64h 38m,,,,
1032,46453,radr,Nintendo Switch,64h 40m,NR,Blue Lions route with all paralogues available,10323249,Completed,First,"October 29, 2019",,,64h 40m,,,,
1033,46453,GenericBob,Nintendo Switch,64h 46m,NR,Golden Deer,9330607,Completed,First,"August 08, 2019",,,64h 46m,,,,
1034,46453,demidivine,Nintendo Switch,64h 48m,90%,Everything on hard mode except for Last battle,9415442,Completed,First,"August 20, 2019",,,64h 48m,,,,
1035,46453,Private,Nintendo Switch,64h 49m,NR,,9683798,Completed,First,"October 12, 2019",,,64h 49m,,,,
1036,46453,SomethingIshy,Nintendo Switch,64h 58m,NR,,10358012,Completed,First,"October 06, 2019",,,64h 58m,,,,
1037,46453,,Nintendo Switch,65h,NR,,9384733,Completed,Replay,,60h,145h,65h,,,,
1038,46453,,Nintendo Switch,65h,NR,,9479620,Completed,First,,,,65h,,,,
1039,46453,,Nintendo Switch,65h,NR,,11519359,Completed,First,,45h,,65h,,,,
1040,46453,AylaNova,Nintendo Switch,65h,90%,"Black Eagles/Crimson Flower Path, Sidequests, and Grinding for Social Bonds",10887910,Completed,First,"November 12, 2019",,,65h,,,,
1041,46453,DaithiD6,Nintendo Switch,65h,NR,Classic Hard as an experienced FE player,10802158,Playing Completed,First,"January 04, 2020",,,65h,,,,
1042,46453,Private,Nintendo Switch,65h,90%,,10777566,Completed,First,January 2020,,,65h,,,,
1043,46453,Frostie,Nintendo Switch,65h,NR,,10149501,Completed,First,"September 27, 2019",,,65h,,,,
1044,46453,HelloThereCece,Nintendo Switch,65h,NR,,9375533,Completed,First,"October 03, 2019",,,65h,,,,
1045,46453,Jericho492,Nintendo Switch,65h,NR,,11292201,Playing Completed,First,"March 29, 2020",50h,,65h,65h /,,,
1046,46453,JohnP,Nintendo Switch,65h,80%,,11442233,Completed Retired,First,"April 14, 2020",,,65h,,,,
1047,46453,MKreye,Nintendo Switch,65h,NR,,10633091,Completed,First,"October 22, 2019",,,65h,,,,
1048,46453,TheBamboozler,Nintendo Switch,65h,NR,,9434513,Completed,First,"August 15, 2019",,,65h,,,,
1049,46453,aleqhz,Nintendo Switch,65h,90%,,10848660,Completed,First,January 2020,46h,160h,65h,,,,
1050,46453,bigbear51,Nintendo Switch,65h,90%,Golden Deer route,10161602,Completed,First,September 2019,,,65h,,Hard difficulty Classic mode. Skipped most support conversations and story cutscenes because I've already seen them due to someone else playing.,,
1051,46453,bol2ry,Nintendo Switch,65h,NR,,11960832,Completed,First,"March 11, 2020",,,65h,,,,
1052,46453,elms,Nintendo Switch,65h,NR,,10746949,Completed,First,,,,65h,,,,
1053,46453,iskalla,Nintendo Switch,65h,100%,,10320309,Completed,First,"October 29, 2019",,,65h,,,,
1054,46453,joeylord12,Nintendo Switch,65h,NR,,9423456,Playing Completed,First,"August 21, 2019",,,65h,,,,
1055,46453,otakuPower,Nintendo Switch,65h,NR,,9450891,Completed,First,"August 21, 2019",,,65h,,,,
1056,46453,snafu,Nintendo Switch,65h,NR,Azure Moon HM,11027506,Playing Replay Completed,Replay,August 2019,,,65h,200h /,,,
1057,46453,victordrose,Nintendo Switch,65h,NR,,10266256,Playing Completed,First,,,,65h,65h /,,,
1058,46453,wiu_,Nintendo Switch,65h,100%,,11330043,Playing Completed,First,,60h,,65h,,,,
1059,46453,zim_ek,Nintendo Switch,65h,NR,,9346670,Completed,First,"August 25, 2019",,,65h,,,,
1060,46453,niceTCyou,Nintendo Switch,65h 10m,90%,Golden Deer,9702599,Completed,First,"September 23, 2019",,,65h 10m,,,,
1061,46453,hivehum,Nintendo Switch,65h 13m,NR,black eagles: crimson flower,10893038,Completed,First,"January 25, 2020",,,65h 13m,,,,
1062,46453,DarthGibblet,Nintendo Switch,65h 20m,NR,,9566319,Completed,First,"December 03, 2019",,,65h 20m,,,,
1063,46453,Xenon,Nintendo Switch,65h 22m,90%,,9657546,Completed,First,"September 14, 2019",,,65h 22m,,,,
1064,46453,TragicVelocity,Nintendo Switch,65h 23m,NR,,9383255,Completed,First,"August 17, 2019",,,65h 23m,,,,
1065,46453,Bluujj,Nintendo Switch,65h 33m,90%,Golden Deer route,9084987,Completed,First,"August 07, 2019",,,65h 33m,,,,
1066,46453,,Nintendo Switch,65h 35m,NR,,9378262,Completed,First,,,,65h 35m,,,,
1067,46453,grendel,Nintendo Switch,65h 37m,100%,Golden Deer,9241267,Playing Backlog Completed,First,"August 10, 2019",,,65h 37m,,,,
1068,46453,thedigikulumba,Nintendo Switch,65h 41m,90%,"A-rank on all supports (with them and with one another), some extra battles",9341809,Completed,First,"August 10, 2019",,,65h 41m,,,,
1069,46453,Private,Nintendo Switch,65h 44m,NR,,9357127,Completed,First,"August 12, 2019",,,65h 44m,,,,
1070,46453,,Nintendo Switch,65h 45m,NR,,11525704,Completed,First,,54h 10m 45s,185h 24m 46s,65h 45m 13s,,,,
1071,46453,SwagTyrant,Nintendo Switch,66h,NR,"Finished Golden Deer, started Blue Lions",10821142,Playing Completed,First,"September 16, 2019",,,66h,6h /,,,
1072,46453,rattyinc,Nintendo Switch,66h,90%,,9584694,Completed,First,"September 12, 2019",,,66h,,,,
1073,46453,Private,Nintendo Switch,66h 07m,90%,[Normal] Edelgard Route; Took my time and enjoyed every piece the game had to offer.,9348609,Completed,First,"August 11, 2019",,,66h 07m,,,,
1074,46453,Kajoj,Nintendo Switch,66h 15m,90%,"Black Eagle and Seiros Church ending, done every parallel quest and monastery quests",11334582,Replay Completed,First,"October 01, 2019",,,66h 15m,160h /,,,
1075,46453,tifpod,Nintendo Switch,66h 15m,NR,,10604638,Replay Completed,First,,,,66h 15m,,,,
1076,46453,,Nintendo Switch,66h 22m,NR,,11036172,Completed,First,,,,66h 22m,,,,
1077,46453,Robiman26,Nintendo Switch,66h 22m,NR,Crimson Flower. NG+ Maddening. Recruited max. Almost all paralogues done.,10807846,Completed,Replay,"January 12, 2020",,,66h 22m,,,,
1078,46453,ZeroNine,Nintendo Switch,66h 23m,NR,,9431495,Completed,First,"August 23, 2019",,,66h 23m,,,,
1079,46453,,Nintendo Switch,66h 26m,NR,,10247458,Completed,First,,,,66h 26m,,,,
1080,46453,leo64,Nintendo Switch,66h 37m,NR,,9519275,Completed,First,"September 03, 2019",,,66h 37m,,,,
1081,46453,JanitorJoey,Nintendo Switch,66h 42m,90%,,9342511,Completed,First,"August 10, 2019",,,66h 42m,,,,
1082,46453,Chea996,Nintendo Switch,66h 58m,NR,,9277818,Completed,First,"August 01, 2019",,,66h 58m,,,,
1083,46453,Straw,Nintendo Switch,67h,NR,Black Eagles - Hard/Classic,10946086,Completed,First,"February 02, 2020",,,67h,,,,
1084,46453,Private,Nintendo Switch,67h,NR,One playthrough of Blue Lions,9270485,Backlog Completed,First,"September 28, 2019",,,67h,,,,
1085,46453,Marzooqian,Nintendo Switch,67h 02m,90%,,9358074,Completed,First,"August 13, 2019",,,67h 02m,,,,
1086,46453,Natty1499,Nintendo Switch,67h 02m,100%,"This was my first play through, so I didn't use get all prologues since I couldn't recruit all students.",11751148,Playing Backlog Replay Completed,First,"July 26, 2020",,,67h 02m,125h /,As I said this was my first play through on Golden Deer. I spent A LOT of time planning out my students' classes and what I would teach them. This was on casual and normal mode so I was a little bit careless with my attacks. This amount of play time also was influxes by support levels.,,
1087,46453,ron9_620braj,Nintendo Switch,67h 03m,80%,,9568635,Completed,First,"September 09, 2019",,,67h 03m,,,,
1088,46453,Bobbitthehobbit,Nintendo Switch,67h 18m,80%,,10707192,Completed,First,"September 24, 2019",,,67h 18m,,,,
1089,46453,Espyyy,Nintendo Switch,67h 18m,NR,,9305135,Completed,First,"August 05, 2019",,,67h 18m,,,,
1090,46453,Red_tha_FURY,Nintendo Switch,67h 19m,90%,,11553243,Completed,Replay,"February 15, 2020",,,67h 19m,,Normal / Casual --- Silver Snow,,
1091,46453,Tasty,Nintendo Switch,67h 24m,80%,,10973087,Completed,Replay,"February 18, 2020",,,67h 24m,,"Edelgard route, Hard Classic",,
1092,46453,widec,Nintendo Switch,67h 25m,70%,四線全通,9385507,Completed,First,"November 07, 2019",50h,157h 28m,67h 25m,,,,
1093,46453,wenchwogg,Nintendo Switch,67h 32m,90%,,9501320,Completed,First,"August 31, 2019",,,67h 32m,,,,
1094,46453,krv,Nintendo Switch,67h 33m,80%,,10962930,Completed,Replay,,,,67h 33m,,,,
