,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Personal Notes,Completion,Main+Extras,Completionist,Speedrun,100% Speedrun,Progress,Retired Notes
503,57415,Private,Xbox One,35h,NR,,9219252,Completed,First,,,"July 24, 2019",35h,,,,,
504,57415,PunkRockCarl,PlayStation 4,35h,90%,,9435408,Completed,First,30h,,2019,35h,,,,,
505,57415,Private,PC,35h,90%,,10252846,Completed,First,,,,35h,,,,,
506,57415,VaapaD,PC,35h,100%,,8661731,Completed,First,,,,35h,,,,,
507,57415,Vesemir45,PC,35h,NR,more than half of the time are boss battles,10192864,Completed,First,,,"October 06, 2019",35h,,,,,
508,57415,diotaro15,PC,35h,90%,,9066057,Completed,First,,,,35h,,,,,
509,57415,geese,PC,35h,NR,,8483900,Completed,First,,,"April 06, 2019",35h,59h,,,,
510,57415,inselwissen,PC,35h,70%,,10906412,Completed,First,,,"January 29, 2020",35h,,,,,
511,57415,itsinphy,PlayStation 4,35h,NR,All Trophies Run (NG+1),10660761,Completed,First,25h,,"December 25, 2019",35h,45h 54m 53s,,,,
512,57415,Private,PC,35h,90%,,8586632,Completed,First,,,"April 08, 2019",35h,,,,,
513,57415,rabelloo,PC,35h,100%,,8135707,Completed,First,,,"May 04, 2019",35h,,,,,
514,57415,lius,PC,35h 13m,NR,,10946863,Completed,First,,,"February 07, 2020",35h 13m,,,,,
515,57415,Blackblade,Xbox One,35h 18m,90%,,8510154,Completed,First,,,,35h 18m 15s,,,,,
516,57415,lewis_1000,PC,35h 20m,100%,,10779846,Completed,First,,"Yeah this game is hard.
Last boss took 6 hours.
Immortal Severance ending.","January 12, 2020",35h 20m,,,,,
517,57415,Tommyalvy,PC,35h 23m,NR,,8589916,Completed,First,,,,35h 23m,,,,,
518,57415,Realtione,PC,35h 30m,80%,1st Run - Purification / 2nd run ng+ Shura,8996184,Completed,First,,,"April 06, 2019",35h 30m,,,,,
519,57415,Koutetsujo,PlayStation 4,35h 40m,90%,,10254304,Completed,First,,,"October 16, 2019",35h 40m 38s,,,,,
520,57415,PlausibleSoul,PC,35h 41m,NR,,8518126,Completed,First,,,"March 24, 2019",35h 41m 20s,,,,,
521,57415,Duckiez,PC,35h 50m,NR,,10761567,Playing Completed,First,,,"January 22, 2020",35h 50m 33s,,,,35h 50m 33s /,
522,57415,TT1990,PlayStation 4,35h 56m,NR,,8678770,Completed,First,,,"April 27, 2019",35h 56m,,,,,
523,57415,Edhelvar,PlayStation 4,35h 56m,NR,,12002537,Completed,First,,,"May 02, 2020",35h 56m 27s,,,,,
524,57415,,PC,36h,NR,,8531457,Completed,First,,,,36h,,,,,
525,57415,,PC,36h,NR,,8574486,Completed,First,,,,36h,,,,,
526,57415,,PC,36h,NR,,8592709,Completed,First,,,,36h,,,,,
527,57415,,PC,36h,NR,,8652061,Completed,First,,,,36h,,,,,
528,57415,,PC,36h,NR,,8862153,Completed,First,,,,36h,,,,,
529,57415,,PC,36h,NR,,9479584,Completed,First,,,,36h,,,,,
530,57415,Aquid,PC,36h,70%,,8505276,Completed,First,,,"April 05, 2019",36h,,,,,
531,57415,Artog,PC,36h,NR,,10868353,Completed,First,,,"January 24, 2020",36h,,,,,
532,57415,Exalt_Hit,PC,36h,NR,,11227458,Completed,First,,,"March 23, 2020",36h,,,,,
533,57415,Fivda,PlayStation 4,36h,NR,,8537964,Completed,First,,,"August 27, 2019",36h,,,,,
534,57415,Oberlexia,PC,36h,NR,,8690029,Completed,First,35h,,"April 30, 2019",36h,,,,,
535,57415,PotentialPotato,PC,36h,90%,,9120366,Completed,First,,,"April 21, 2019",36h,,,,,
536,57415,Trashdaw,PC,36h,NR,,8668458,Completed,First,,,"April 24, 2019",36h,,,,,
537,57415,Private,PlayStation 4,36h,NR,,8667202,Completed,First,24h,,"April 19, 2019",36h,48h,,,,
538,57415,arm,PC,36h,NR,,8527354,Completed,First,,,"March 26, 2019",36h,,,,,
539,57415,blitzfire,PC,36h,90%,,8822160,Completed,First,,,"March 23, 2019",36h,,,,,
540,57415,Private,PC,36h 12m,NR,,8520223,Playing Replay Completed,Replay,,,"March 25, 2019",36h 12m,,,,39h 42m /,
541,57415,Furesis,PC,36h 15m,100%,,8545852,Completed,First,,,"March 30, 2019",36h 15m,,,,,
542,57415,Xsable,PC,36h 16m,90%,,9114719,Completed,First,,"Normal ending, 3h30 on the last boss.","July 29, 2019",36h 16m 05s,,,,,
543,57415,YoukaiZone,PlayStation 4,36h 20m,NR,,8553175,Completed,First,,,"March 31, 2019",36h 20m 14s,,,,,
544,57415,,PlayStation 4,36h 20m,NR,"All Shinobi Weapons, 1/2 Skills, All Bosses, 3 Endings",10729374,Completed,First,23h 30m 25s,,,36h 20m 16s,43h 44m 23s,,,,
545,57415,,PlayStation 4,36h 32m,NR,,11291533,Completed,First,,,,36h 32m,,,,,
546,57415,,PC,36h 39m,NR,,8640338,Completed,First,,,,36h 39m,,,,,
547,57415,,PlayStation 4,36h 50m,NR,,8633103,Completed,First,,,,36h 50m,,,,,
548,57415,,PC,37h,NR,,8591559,Completed,First,,,,37h,,,,,
549,57415,,PC,37h,NR,,10546962,Completed,First,35h,,,37h,76h,,,,
550,57415,,PC,37h,NR,,10803285,Completed,First,,,,37h,,,,,
551,57415,Dysun,PC,37h,100%,,8497346,Completed,First,,,"April 20, 2019",37h,,,,,
552,57415,Nevrigil,PC,37h,NR,Purification Ending,8656003,Completed,First,,,"April 18, 2019",37h,,,,,
553,57415,Sora_O,PC,37h,NR,,8569660,Completed,First,,,"April 05, 2019",37h,,,,,
554,57415,Private,PlayStation 4,37h,NR,,10192813,Completed,First,,,,37h,,,,,
555,57415,boljevreme,PC,37h,NR,,8521975,Completed,First,,,"March 26, 2019",37h,,,,,
556,57415,josu91,PC,37h,NR,,8656060,Completed,First,,,"October 29, 2019",37h,,,,,
557,57415,saaaahil,PC,37h,100%,True ending + some side quests,8503900,Completed,First,,,"April 02, 2019",37h,,,,,
558,57415,ShiningKite,PlayStation 4,37h 04m,NR,,9359128,Completed,First,,,"August 12, 2019",37h 04m,,,,,
559,57415,,PC,37h 30m,NR,,8638913,Completed,First,,,,37h 30m,,,,,
560,57415,,PC,37h 30m,NR,,8682830,Completed,First,,,,37h 30m,,,,,
561,57415,derkysback,PC,37h 30m,80%,,8650802,Completed,First,,,,37h 30m,,,,,
562,57415,dOEb,PC,37h 38m,NR,Return ending,8618845,Completed,First,,,"April 14, 2019",37h 38m 27s,,,,,
563,57415,,PC,37h 40m,NR,,8570827,Completed,First,,,,37h 40m,,,,,
564,57415,RaptorWaptor,PlayStation 4,37h 49m,100%,,8502634,Completed,First,,,"May 12, 2019",37h 49m 40s,,,,,
565,57415,,PC,38h,NR,,10604676,Completed,First,,,,38h,,,,,
566,57415,Ashkaan,Xbox One,38h,100%,,6927748,Completed,First,,,"May 19, 2019",38h,,,,,
567,57415,Crothyk,PC,38h,90%,,9448425,Completed,First,,,,38h,,,,,
568,57415,Gr1mReefer,PC,38h,NR,,12019446,Completed,First,,,"May 21, 2019",38h,,,,,
569,57415,Protorswift,PC,38h,NR,,11860536,Completed,First,33h,,"May 29, 2020",38h,,,,,
570,57415,Thio,PC,38h,100%,,8766088,Completed,First,,,"May 01, 2019",38h,,,,,
571,57415,ensockerbagare,PC,38h,NR,,8873797,Completed,First,,,"May 31, 2019",38h,,,,,
572,57415,Nuhm,PC,38h 02m,NR,,8496323,Completed,First,,,"November 26, 2019",38h 02m 34s,,,,,
573,57415,,Xbox One,38h 29m,NR,,8523154,Completed,First,,,,38h 29m 10s,,,,,
574,57415,mevryn,PC,38h 30m,NR,,8605191,Completed,First,,,"April 12, 2019",38h 30m,,,,,
575,57415,Private,PC,38h 41m,100%,,9206687,Completed,First,,,"August 11, 2019",38h 41m 43s,,,,,
576,57415,Manufriggio,PC,38h 46m,90%,,8667009,Completed,First,,,"April 03, 2019",38h 46m,,,,,
577,57415,ShadoRift,PC,38h 49m,NR,All Mini Bosses,8663194,Playing Completed,First,,,"April 25, 2019",38h 49m 43s,,,,37h 53m /,
578,57415,astraeusXIX,PC,38h 50m,NR,,10263389,Completed,First,,,"October 17, 2019",38h 50m,,,,,
579,57415,,PC,39h,NR,,8508273,Completed,First,,,,39h,,,,,
580,57415,,PC,39h,NR,,8543400,Completed,First,,,,39h,,,,,
581,57415,,PC,39h,NR,,8545839,Completed,First,,,,39h,,,,,
582,57415,,PC,39h,NR,,8674399,Completed,First,,,,39h,,,,,
583,57415,,PC,39h,NR,,10517545,Completed,First,28h 45m 20s,,,39h,69h,,,,
584,57415,Bahmut,PC,39h,NR,,11564286,Completed,First,,,"April 06, 2019",39h,,,,,
585,57415,BioHazard,PlayStation 4,39h,80%,"All Gourds and Tools, 38 prayer beads. Severance ending.",8805962,Completed,First,,,"May 17, 2019",39h,,,,,
586,57415,Mandulum,PC,39h,90%,,10667721,Completed,First,,,"December 27, 2019",39h,,,,,
587,57415,Sussossus,PC,39h,NR,,8508623,Playing Completed,First,,,"April 27, 2019",39h,,,,39h /,
588,57415,victorprs,PC,39h,NR,True ending with some optional bosses,8761896,Completed,First,,,"May 12, 2019",39h,,,,,
589,57415,Gajaal,PC,39h 05m,80%,,8607710,Completed,First,,,"April 12, 2019",39h 05m,,,,,
590,57415,,PlayStation 4,39h 06m,NR,,8759592,Completed,First,,,,39h 06m 54s,,,,,
591,57415,CelticLion17,PC,39h 16m,90%,"Secret Ending, every prayer bead, every shinobi weapon",9593582,Completed,First,,,"September 08, 2019",39h 16m 38s,,,,,
592,57415,Private,PC,39h 17m,NR,,8633455,Completed,First,,,"April 17, 2019",39h 17m,,,,,
593,57415,,PC,39h 20m,NR,,10694266,Completed,First,,,,39h 20m,,,,,
594,57415,,PC,39h 23m,NR,,8554866,Completed,First,,,,39h 23m,,,,,
595,57415,,PlayStation 4,39h 34m,NR,,8841855,Completed,First,,,,39h 34m,,,,,
596,57415,knalb,PC,39h 40m,90%,Return ending + all bosses available in that run,8513108,Completed,First,,,"April 28, 2019",39h 40m 36s,,,,,
597,57415,Fanha,PC,39h 57m,100%,,8552305,Completed,First,,,"March 30, 2019",39h 57m,,,,,
598,57415,,PC,40h,NR,Main Story + Every Quest Available,8535956,Completed,First,,,,40h,,,,,
599,57415,,PlayStation 4,40h,NR,,8560692,Completed,First,35h,,,40h,,,,,
600,57415,,PC,40h,NR,,8562262,Completed,First,,,,40h,,,,,
601,57415,,PC,40h,NR,,8563259,Completed,First,,,,40h,,,,,
602,57415,,PC,40h,NR,,8600515,Completed,First,25h,,,40h,100h,,,,
603,57415,,PlayStation 4,40h,NR,,8615086,Completed,First,25h,,,40h,70h,,,,
604,57415,,PC,40h,NR,,8679952,Completed,First,30h,,,40h,84h,,,,
605,57415,,PC,40h,NR,,8729691,Completed,First,,,,40h,,,,,
606,57415,,PC,40h,NR,,8753244,Completed,First,,,,40h,,,,,
607,57415,,PlayStation 4,40h,NR,,9252271,Completed,First,,,,40h,,,,,
608,57415,Applebrap,PC,40h,NR,,8716973,Completed,First,,,"May 04, 2019",40h,,,,,
609,57415,CyDi,PC,40h,100%,,8544048,Completed,First,,,"March 25, 2019",40h,,,,,
610,57415,DreamEaglr,PlayStation 4,40h,NR,,8562108,Completed,First,28h,,"April 03, 2019",40h,60h,,,,
611,57415,FabioAuditore,Xbox One,40h,NR,,8734173,Completed,First,27h,,"May 07, 2019",40h,,,,,
612,57415,Frana,PC,40h,NR,,8554104,Completed,First,,,,40h,,,,,
613,57415,Henralen,PlayStation 4,40h,90%,,10633224,Completed,First,,,"January 15, 2020",40h,,,,,
614,57415,HonestIntroversion,PC,40h,80%,,8601944,Completed,First,,,"April 11, 2019",40h,,,,,
615,57415,ItsTheSebbe,PC,40h,NR,,8598480,Completed,First,,,"April 11, 2019",40h,,,,,
616,57415,Kamikaze9,PC,40h,NR,,8521204,Completed,First,36h,,"March 25, 2019",40h,64h 48m 51s,,,,
617,57415,Kengeki4025,PlayStation 4,40h,90%,,8568526,Completed,First,24h,"Date given is for 100%, I don't recall when i beat it the first time.","April 04, 2019",40h,68h,,,,
618,57415,Leaks,PC,40h,90%,,8895868,Completed,First,,,"April 06, 2019",40h,,,,,
619,57415,Leaks01,PC,40h,90%,,8571441,Completed,First,,,"April 06, 2019",40h,,,,,
620,57415,Miserix,PC,40h,90%,,8812146,Completed,First,,,"May 05, 2019",40h,,,,,
621,57415,RegretZero,PC,40h,90%,,10579903,Completed,First,,,"December 26, 2019",40h,,,,,
622,57415,Rockstr85,PlayStation 4,40h,90%,,10147056,Playing Completed,Replay,,,"September 07, 2019",40h,,,,65h /,
623,57415,Private,PlayStation 4,40h,NR,,8768806,Completed,First,,,,40h,,,,,
624,57415,Suntherion,PlayStation 4,40h,NR,,8765862,Completed,First,,,"April 20, 2019",40h,,,,,
625,57415,Tidemkeit,PlayStation 4,40h,NR,,10573977,Completed,First,,,"October 23, 2019",40h,70h,,,,
626,57415,Trickster,Xbox One,40h,NR,,9431895,Completed,First,,,"April 23, 2019",40h,,,,,
627,57415,_Herbrand_,PlayStation 4,40h,70%,Two playthroughs. Max vitality. All prosthetic upgrades. All bosses beaten.,8640244,Completed,First,,,"April 14, 2019",40h,49h,,,,
628,57415,dud0,PC,40h,NR,,8583837,Completed,First,,,"March 14, 2020",40h,,,,,
629,57415,electronsonmars,PC,40h,NR,,8569346,Completed,First,,,"April 08, 2019",40h,,,,,
630,57415,lwshpak,PC,40h,80%,,8879409,Completed,First,,,"April 20, 2019",40h,,,,,
631,57415,mrmuflo,PlayStation 4,40h,NR,,8775793,Completed,First,25h,,"May 01, 2019",40h,50h,,,,
632,57415,ocagnen,Xbox One,40h,100%,,11343263,Completed,First,,,"April 04, 2020",40h,,,,,
633,57415,otakuPower,PlayStation 4,40h,NR,,8549341,Completed,First,,,"March 30, 2019",40h,,,,,
634,57415,vorthain,PC,40h,NR,,11611861,Completed,First,,,"April 30, 2020",40h,,,,,
635,57415,M34TP4CK3R85,PlayStation 4,40h 04m,90%,,7105698,Completed,First,,,"April 13, 2019",40h 04m,,,,,
636,57415,FancyKilerWales,Xbox One,40h 18m,NR,,10623275,Completed,First,,,"December 20, 2019",40h 18m 57s,,,,,
637,57415,nafers623,PC,40h 19m,100%,,8710948,Completed,First,,,"May 03, 2019",40h 19m 31s,,,,,
638,57415,,PlayStation 4,40h 20m,NR,,8645710,Completed,First,,,,40h 20m,,,,,
639,57415,Megaaron00,PC,40h 25m,90%,,11239703,Completed,First,36h 12m 15s,,"August 12, 2019",40h 25m 38s,74h 43m 12s,,,,
640,57415,SwitchVII,PC,40h 26m,100%,100% Achievements,8549282,Completed,First,,,"April 05, 2019",40h 26m 08s,61h 31m 26s,,,,
641,57415,,PlayStation 4,40h 30m,NR,"I made sure to hunt down all the bosses. Since I did the Immortal Severance ending, didn't get bosses for Shura or Puri.",10144767,Completed,First,,,,40h 30m,,,,,
642,57415,BoomWav,PlayStation 4,40h 36m,100%,,8613164,Completed,First,,Can be very frustrating at times but there's feelings I only got while playing this game.,"April 13, 2019",40h 36m 22s,,,,,
643,57415,,PlayStation 4,40h 50m,NR,,9353803,Completed,First,23h 50m,,,40h 50m,60h 56m,,,,
644,57415,,PC,40h 58m,NR,,8566516,Completed,First,,,,40h 58m 22s,77h 38m 18s,,,,
645,57415,,PlayStation 4,41h,NR,,8739919,Completed,First,,,,41h,,,,,
646,57415,,PC,41h,NR,,8762260,Completed,First,,,,41h,,,,,
647,57415,Aech_AS,PlayStation 4,41h,NR,,11679561,Completed,First,,,,41h,,,,,
648,57415,Alex2903,PC,41h,100%,,11856103,Completed,First,,,"May 25, 2020",41h,,,,,
649,57415,BemusedRat,PC,41h,NR,,8521492,Completed,First,,,"March 25, 2019",41h,,,,,
650,57415,FrozenLord,PC,41h,NR,,10774216,Completed,First,,,,41h,,,,,
651,57415,FuyuGuP,PC,41h,100%,,11725453,Completed,First,,,"February 10, 2020",41h,,,,,
652,57415,Kapsfire,PC,41h,90%,"Immortal Severance Ending, all optional bosses, most mini bosses, 18 vitality/16 attack",10804395,Completed,First,,,"January 12, 2020",41h,,,,,
653,57415,Nicoen,PC,41h,100%,,10764476,Completed,First,,Return (Dragon's Homecoming Ending),"April 26, 2020",41h,58h,,,,
654,57415,TALLDEER,PC,41h,NR,,8808101,Completed,First,,,,41h,,,,,
655,57415,maislenza,PC,41h,NR,,10879932,Completed,First,,A few hours for cinematics. I watched them everytime I die & opened just one ending.,"January 15, 2020",41h,,,,,
656,57415,skeri93,PC,41h,NR,,9700258,Completed,First,,,"September 23, 2019",41h,,,,,
657,57415,,PlayStation 4,41h 01m,NR,,8549545,Completed,First,,,,41h 01m 52s,,,,,
658,57415,Jonahtwinkletoes,PC,41h 05m,100%,Finished April 5th 2019,8567219,Completed,First,,,"March 29, 2019",41h 05m 12s,73h 42m 07s,,,,
659,57415,,PlayStation 4,41h 20m,NR,,8654760,Completed,First,,,,41h 20m,,,,,
660,57415,Straw,PlayStation 4,41h 22m,NR,,8646504,Completed,First,,,"April 20, 2019",41h 22m 02s,,,,,
661,57415,MagwitchOo,PC,41h 30m,NR,,9304389,Completed,First,,,"August 04, 2019",41h 30m,,,,,
662,57415,,PC,41h 32m,NR,,8529338,Completed,First,26h 15m,,,41h 32m,,,,,
663,57415,,PC,41h 34m,NR,,8530510,Completed,First,29h 17m 17s,,,41h 34m 22s,,,,,
664,57415,,PlayStation 4,41h 42m,NR,,12044103,Completed,First,,,,41h 42m,,,,,
665,57415,FrankfurtFuselage,PlayStation 4,41h 42m,90%,,12044142,Completed,First,,,"June 20, 2020",41h 42m,,,,,
666,57415,,PlayStation 4,42h,NR,,8618542,Completed,First,,,,42h,,,,,
667,57415,,PC,42h,NR,,8653112,Completed,First,,,,42h,,,,,
668,57415,,PlayStation 4,42h,NR,,8807305,Completed,First,,,,42h,,,,,
669,57415,BuilderJah,PC,42h,NR,,8602399,Completed,First,,,"April 11, 2019",42h,,,,,
670,57415,GasparroTamarro,PC,42h,NR,,11201530,Completed,First,40h,,,42h,,,,,
671,57415,Kuraudo,PC,42h,NR,,8639244,Completed,First,,,"November 24, 2019",42h,,,,,
672,57415,LootingKyle,PlayStation 4,42h,NR,,8961980,Completed,First,,,"June 12, 2019",42h,,,,,
673,57415,Sebolini,Xbox One,42h,NR,,12028516,Completed,First,,,"June 18, 2020",42h,,,,,
674,57415,ShadowStealer7,PC,42h,90%,"Nearly all bosses and mini-bosses, 3/4 endings",10783474,Completed,First,,,"January 09, 2020",42h,57h,,,,
675,57415,Viroxx,PC,42h,NR,"All achievs, 4 endings",8554396,Completed,First,,,"April 01, 2019",42h,61h,,,,
676,57415,WaveSquirrel,PlayStation 4,42h,70%,,8505425,Completed,First,,,"April 07, 2019",42h,62h 16m 18s,,,,
677,57415,equasezy,PC,42h,NR,,10802508,Completed,First,,,"January 12, 2020",42h,,,,,
678,57415,evangelism,PC,42h,80%,"main story, plus a few cheeves and exploration",8878708,Completed,First,,,"April 11, 2019",42h,,,,,
679,57415,garbagechild420,PC,42h,NR,,8841157,Completed,First,,,"May 25, 2019",42h,,,,,
680,57415,grayfox91,PlayStation 4,42h,NR,,9058908,Completed,First,,,"June 28, 2019",42h,,,,,
681,57415,jorageorgem26,PC,42h,90%,,8543529,Completed,First,,,"March 29, 2019",42h,52h,,,,
682,57415,maniacx263,PlayStation 4,42h,100%,,11678113,Completed,First,32h,,"May 08, 2020",42h,112h,,,,
683,57415,metetetetetete,PC,42h,NR,,9245258,Completed,First,,,"July 28, 2019",42h,,,,,
684,57415,Stokara,PlayStation 4,42h 01m,NR,,8566216,Completed,First,,,"April 04, 2019",42h 01m 04s,,,,,
685,57415,emb1234,PlayStation 4,42h 11m,NR,,8687668,Completed,First,,,"April 28, 2019",42h 11m,,,,,
686,57415,julinho56,PC,42h 11m,NR,,8711128,Completed,First,,,"May 03, 2019",42h 11m 05s,,,,,
687,57415,KingM,PlayStation 4,42h 16m,80%,,8499560,Completed,First,,,"April 21, 2019",42h 16m 20s,,,,,
688,57415,,PC,42h 18m,NR,,11492783,Completed,First,,,,42h 18m,,,,,
689,57415,,Xbox One,42h 20m,NR,,8656749,Completed,First,24h 38m,,,42h 20m,65h 24m,,,,
690,57415,lukyfan,PC,42h 24m,NR,"some sidequests, all bosses, all areas",11850155,Completed,First,,,"April 09, 2019",42h 24m,,,,,
691,57415,Private,PC,42h 26m,NR,,11251858,Completed,First,,,"March 24, 2020",42h 26m 14s,,,,,
692,57415,agentx213,PC,42h 27m,NR,Completed all side quests and optional bosses in NG+ with all endings unlocked.,9506617,Completed,First,,,"September 04, 2019",42h 27m 02s,,,,,
693,57415,Quintin,Xbox One,42h 33m,100%,Immortal Severance Ending,11877897,Completed,First,,,"June 16, 2020",42h 33m 53s,,,,,
694,57415,Federicov222,PlayStation 4,42h 42m,NR,,8598959,Completed,First,37h 25m 10s,,"April 07, 2019",42h 42m 13s,,,,,
695,57415,jayAEY,PlayStation 4,42h 50m,NR,,11561191,Completed,First,,,"April 26, 2020",42h 50m,,,,,
696,57415,,PC,43h,NR,,8519973,Completed,First,,,,43h,,,,,
697,57415,Aeron_ZX,PlayStation 4,43h,NR,NG+ to see all endings,8558391,Completed,First,,,"April 02, 2019",43h,63h,,,,
698,57415,BlacknWhite,PC,43h,100%,,10821840,Completed,First,,,"January 26, 2020",43h,,,,,
699,57415,Dinho,PC,43h,100%,,9437220,Custom List Completed,First,,,"April 11, 2020",43h,,,,,
700,57415,Egr,PC,43h,NR,,8650622,Completed,First,,,"April 24, 2019",43h,,,,,
701,57415,Penziplays,PC,43h,90%,,10945417,Completed,First,,,"February 06, 2020",43h,,,,,
702,57415,Sciyo,PC,43h,80%,all achievements (not max NG),9296052,Completed,First,,,"August 03, 2019",43h,80h,,,,
703,57415,johnburo,PlayStation 4,43h,NR,,9071375,Completed,First,,,"July 02, 2019",43h,,,,,
704,57415,neo7101,PlayStation 4,43h,NR,,8807307,Completed,First,,,"May 18, 2019",43h,,,,,
705,57415,Private,PC,43h,100%,,7895305,Completed,First,,,"April 14, 2019",43h,,,,,
706,57415,vorthain,PC,43h,NR,,11383723,Completed,First,,,"April 07, 2020",43h,,,,,
707,57415,,PC,43h 13m,NR,,8537944,Completed,First,,,,43h 13m 12s,,,,,
708,57415,Private,PlayStation 4,43h 28m,90%,,11248647,Completed,First,,,"March 26, 2020",43h 28m,,,,,
709,57415,donly,Xbox One,43h 38m,90%,"Vitality 16, Attack Power 11, all Gourd Seeds",10811825,Completed,First,,,"January 14, 2020",43h 38m 10s,,,,,
710,57415,Raftacon,PlayStation 4,43h 45m,80%,,10222728,Completed,First,,"A very challenging experience, but worth every second of the inherent frustration as you climb back into the saddle again and again and again.","March 30, 2019",43h 45m,,,,,
711,57415,Great_MadScientist04,PlayStation 4,43h 57m,90%,,10510268,Completed,First,,,,43h 57m,,,,,
712,57415,Private,PC,43h 58m,80%,,11077775,Completed,First,,,"February 29, 2020",43h 58m,,,,,
713,57415,Godot,PlayStation 4,44h,NR,,10719276,Completed,First,,,"May 01, 2019",44h,,,,,
714,57415,Preeler,PC,44h,90%,,9061553,Completed,First,,,"June 30, 2019",44h,,,,,
715,57415,Uncle_Kaz,PC,44h,NR,"Tons of idling and farming, but it was fun as heck! Nice work From Software :^)",8560800,Completed,First,,,"April 03, 2019",44h,111h,,,,
716,57415,cmmndr,PC,44h,100%,,9472956,Completed,First,,,"April 07, 2019",44h,,,,,
717,57415,coeury,PC,44h,NR,,8551335,Completed,First,,,"March 31, 2019",44h,,,,,
718,57415,snoisiV,PC,44h,90%,,10841153,Completed,First,,,"January 19, 2020",44h,,,,,
719,57415,vishal8492,PlayStation 4,44h,NR,,8739923,Completed,First,,,"May 08, 2019",44h,,,,,
720,57415,theoneandonlyray,PlayStation 4,44h 01m,80%,,11910939,Completed,First,,,"June 04, 2020",44h 01m 32s,,,,,
721,57415,,PC,44h 10m,NR,,10965294,Completed,First,,,,44h 10m,,,,,
722,57415,FarhadPrime,Xbox One,44h 10m,NR,,11860518,Completed,First,32h 48m,,"July 29, 2019",44h 10m,70h,1h 24m 48s,,,
723,57415,Feenex,PlayStation 4,44h 17m,NR,,9545903,Completed,First,,,"September 06, 2019",44h 17m 02s,,,,,
724,57415,Archangel17,PlayStation 4,44h 23m,NR,,10590310,Completed,First,,,"January 05, 2020",44h 23m,,,,,
725,57415,Zhao_Yun,PlayStation 4,44h 23m,90%,,8690390,Completed,First,,,"April 30, 2019",44h 23m 38s,,,,,
726,57415,SuperTeaRex,PlayStation 4,44h 50m,NR,,9156722,Completed,First,,,"July 14, 2019",44h 50m 31s,,,,,
727,57415,kervinho,PlayStation 4,44h 53m,100%,,11536684,Completed,First,,,"April 23, 2020",44h 53m,,,,,
728,57415,,PlayStation 4,44h 56m,NR,,8728204,Completed,First,,,,44h 56m,,,,,
729,57415,,PlayStation 4,44h 59m,NR,Main story and a few different side missions and prayer bead collection near final boss.,11802449,Completed,First,,,,44h 59m 12s,,,,,
730,57415,,PC,45h,NR,,8529121,Completed,First,,,,45h,,,,,
731,57415,,PC,45h,NR,,8551620,Completed,First,35h,,,45h,,,,,
732,57415,,PC,45h,NR,"All questlines and upgrades possible in NG only. did not max skills. ""return"" ending",8552916,Completed,First,,,,45h,,,,,
733,57415,,PlayStation 4,45h,NR,,8992046,Completed,Replay,25h,,,45h,62h,,,,
734,57415,,PC,45h,NR,,9244525,Completed,First,,,,45h,,,,,
735,57415,,PlayStation 4,45h,NR,,10576236,Completed,First,,,,45h,,,,,
736,57415,,PlayStation 4,45h,NR,,11753476,Completed,First,,,,45h,,,,,
737,57415,,PlayStation 4,45h,NR,,11781842,Completed,First,,,,45h,,,,,
738,57415,Carlito09,PlayStation 4,45h,90%,,8564810,Completed,First,,,"April 04, 2019",45h,,,,,
739,57415,Daremo,PlayStation 4,45h,90%,,8843055,Completed,First,,,"May 15, 2019",45h,,,,,
740,57415,Private,PlayStation 4,45h,NR,,10335710,Completed,First,,,"December 07, 2019",45h,,,,,
741,57415,Iynamisu,PC,45h,NR,,10940409,Completed,First,,,"April 05, 2019",45h,,,,,
742,57415,Julio_EncisoM,PlayStation 4,45h,NR,,9128813,Completed,First,,,,45h,,,,,
743,57415,JustinBB7,PC,45h,NR,,8538477,Completed,First,,,"March 29, 2019",45h,,,,,
744,57415,K4ik0_,PC,45h,NR,,11619021,Completed,First,,,"May 01, 2020",45h,,,,,
745,57415,KamikotoGasai,PC,45h,NR,,8520438,Completed,First,,,"March 25, 2019",45h,,,,,
746,57415,LocalAutist,PC,45h,80%,,11121184,Completed,First,,,,45h,,,,,
747,57415,Merclow,PC,45h,70%,,10986736,Completed,First,,,"February 14, 2020",45h,,,,,
748,57415,Monitorofour,PC,45h,NR,,9314197,Completed,First,,,"August 06, 2019",45h,,,,,
749,57415,MontyP2028,PC,45h,NR,,11242574,Completed,First,,,"June 25, 2019",45h,,,,,
750,57415,Nanakix,PC,45h,100%,,8614672,Completed,First,,,"April 14, 2019",45h,,,,,
751,57415,RompWhale,PC,45h,NR,Unlocked main 3 endings,11335729,Completed,First,,,"April 03, 2020",45h,,,,,
752,57415,Superhans91,PlayStation 4,45h,NR,,8686034,Completed Retired,First,40h,,,45h,60h,,,,
753,57415,TreeHandThingy,PlayStation 4,45h,80%,,8753780,Completed,First,,,"May 11, 2019",45h,,,,,
754,57415,Vq14,PC,45h,90%,,8702549,Completed,First,,,"April 26, 2019",45h,50h,,,,
755,57415,dekenfrost,PC,45h,NR,,8572356,Completed,First,,,"April 06, 2019",45h,,,,,
756,57415,edgybravo,PC,45h,80%,2 play throughs,10599776,Completed,First,,,"March 22, 2019",45h,,,,,
757,57415,Private,PC,45h,NR,,10231681,Completed,First,,,"October 11, 2019",45h,,,,,
