,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress
573,319,kiraihto,PC,11h,NR,,6111174,Completed,First,"April 12, 2018",11h,,,,,
574,319,krispe,Xbox 360,11h,NR,,6042085,Completed,First,"December 30, 2011",11h,,,,,
575,319,kungfuabuse,PC,11h,NR,,11917746,Completed,First,"June 06, 2020",11h,,,,,
576,319,lerizer,PC,11h,80%,,5104449,Completed,First,"September 27, 2017",11h,12h,,,,
577,319,lingogo77,PC,11h,NR,,674814,Completed,First,"March 21, 2014",11h,,,,,
578,319,lliuttuk,PC,11h,90%,,5366999,Completed,First,"November 12, 2017",11h,,,,,
579,319,Private,PC,11h,NR,,2585952,Completed,First,"August 15, 2012",11h,,,,,
580,319,mactwist2,Xbox One,11h,70%,,3178821,Completed,First,"July 04, 2016",11h,,,,,
581,319,magnis884,PC,11h,NR,,1556783,Completed,First,"July 26, 2015",11h,,,,,
582,319,marouch,PC,11h,70%,,577981,Completed,First,"April 17, 2014",11h,,,,,
583,319,milktea_tv,Xbox 360,11h,NR,,11816524,Completed,First,"June 11, 2012",11h,13h 21m,,,,
584,319,naruto14,PC,11h,NR,,8890602,Completed,First,,11h,,,,,
585,319,noneck,PC,11h,70%,,567254,Completed,First,,11h,,,,,
586,319,notsofaroff,PC,11h,NR,,3845769,Completed,First,"June 01, 2012",11h,,,,,
587,319,prriccprracc,PC,11h,NR,,7068839,Completed,First,"September 16, 2013",11h,,,,,
588,319,ravel1992,PC,11h,NR,,5017114,Completed,First,"September 17, 2018",11h,,,,,
589,319,rgvigueras,PC,11h,NR,,8579651,Completed,First,"May 01, 2017",11h,,,,,
590,319,scaryness,Xbox 360,11h,70%,,1375310,Completed Retired,First,,11h,,,,,
591,319,siegeofjones,PC,11h,NR,,919915,Completed,First,,11h,,,,,
592,319,slickochet,Xbox 360,11h,NR,,4193489,Completed,First,"October 23, 2010",11h,,,,,
593,319,stejkenzie,PC,11h,NR,,10768368,Completed,Replay,"January 07, 2020",11h,,,,,
594,319,Private,PC,11h,70%,,589100,Completed,First,"January 21, 2014",11h,,,,,
595,319,subzerobelow,PC,11h,80%,,7118419,Completed,First,"March 29, 2015",11h,,,,,
596,319,theetompster,PC,11h,70%,,359934,Completed,First,"July 30, 2012",11h,,,,,
597,319,uniform,Xbox 360,11h,80%,,336482,Completed,First,,11h,,,,,
598,319,Private,PC,11h,NR,,6867807,Completed,First,"October 15, 2019",11h,,,,,
599,319,vcv_varella,PC,11h,80%,,1060305,Completed,First,,11h,,,,,
600,319,warfarian,PC,11h,NR,,693958,Completed,First,"April 12, 2011",11h,,,,,
601,319,whyrecon,PC,11h,70%,,4415490,Completed,First,"July 28, 2015",11h,,,,,
602,319,wwilliams23,Xbox 360,11h,80%,,1295873,Completed,First,"November 01, 2010",11h,,,,,
603,319,Private,Xbox 360,11h,90%,,6501126,Completed,First,"May 31, 2010",11h,,,,,
604,319,pirakavezok,PC,11h 01m,NR,,11427079,Completed,First,,11h 01m,,,,,
605,319,abyj85,Xbox 360,11h 04m,NR,,1122431,Completed,First,,11h 04m,,,,,
606,319,CorvusVeis,PC,11h 05m,80%,,9585324,Completed,First,"September 15, 2019",11h 05m,,,,,
607,319,cpatz,PC,11h 06m,80%,,226039,Completed,First,,11h 06m,,,,,
608,319,gui_dsa,Xbox 360,11h 08m,NR,,3612746,Completed,First,"November 10, 2016",11h 08m,,,,,
609,319,AmericanOdysseus,Xbox 360,11h 09m,80%,,10883557,Completed,First,"May 14, 2020",11h 09m,,,,,
610,319,lottinville,PC,11h 10m,NR,,5474691,Completed,First,,11h 10m,,,,,
611,319,romancook,Xbox 360,11h 10m,80%,,2114594,Completed,First,"November 20, 2015",11h 10m,,,,,
612,319,Hircine,PC,11h 12m,NR,,5764936,Completed,First,"February 02, 2018",11h 12m,,,,,
613,319,ken_stacks,PC,11h 12m,NR,,11667837,Completed,First,"May 07, 2020",11h 12m 12s,,,,,
614,319,RAVEN_OF_WAR,Xbox 360,11h 13m,90%,,6001585,Completed,First,"March 17, 2012",11h 13m,,,,,
615,319,akeytronik,Xbox 360,11h 13m,NR,,5686111,Completed,First,"January 19, 2018",11h 13m,,,,,
616,319,Private,PC,11h 13m,NR,,7071294,Completed,First,"September 14, 2018",11h 13m 14s,,,,,
617,319,gotenibehe,PC,11h 16m,80%,,396815,Completed,First,"September 01, 2013",11h 16m,,,,,
618,319,Caeler,PC,11h 18m,NR,,4393002,Completed,First,,11h 18m,,,,,
619,319,RiseAgainst03,PC,11h 18m,100%,Just the main quest,188662,Completed,First,,11h 18m 01s,,,,,
620,319,,PC,11h 20m,NR,,6525668,Completed,First,,11h 20m,,,,,
621,319,AcidCreeper,PC,11h 20m,NR,,1922391,Completed,First,"July 14, 2012",11h 20m,,,,,
622,319,,,11h 23m,NR,,283828,Completed,First,,11h 23m,,,,,
623,319,Noysono,PC,11h 23m,NR,,7522536,Completed,First,"February 15, 2018",11h 23m,,,,,
624,319,peanutbutterjellypie,PC,11h 23m,NR,,8496868,Completed,First,"April 13, 2017",11h 23m,,,,,
625,319,,PC,11h 24m,NR,"This includes the many cutscenes in the game, I died many times during large fights. Played on Normal difficulty.",283834,Completed,First,,11h 24m,,,,,
626,319,BluewolfCA,PC,11h 30m,NR,,2403575,Completed,First,"February 19, 2016",11h 30m,,,,,
627,319,Demeshnik,PC,11h 30m,NR,,7982110,Completed,First,"January 08, 2019",11h 30m,15h 20m,25h,,,
628,319,Hanni16,PC,11h 30m,100%,,1341338,Completed,First,,11h 30m,,,,,
629,319,Private,PC,11h 30m,NR,,901176,Completed,First,,11h 30m,,,,,
630,319,NeMek,PC,11h 30m,80%,Normal difficulty.,12033164,Completed,First,"June 16, 2020",11h 30m,,,,,
631,319,Politishin,PC,11h 30m,80%,,6504747,Completed,First,"September 17, 2012",11h 30m,,,,,
632,319,Realtione,PC,11h 30m,80%,,5026285,Completed,First,"July 29, 2017",11h 30m,,,,,
633,319,Sephix,PC,11h 30m,80%,,6302,Completed,First,"June 17, 2013",11h 30m,,,,,
634,319,SquidwardLife2005,Xbox One,11h 30m,100%,,11983178,Completed,First,"June 13, 2020",11h 30m,,,,Got lost at one point so took a bit longer,
635,319,Tigerking623,PC,11h 30m,NR,,5291264,Completed,Replay,"November 09, 2017",11h 30m,,,,,
636,319,Zait08,Xbox 360,11h 30m,NR,,3495662,Completed,First,"October 14, 2016",11h 30m,,,,,
637,319,coocks,PC,11h 30m,90%,,592932,Completed,First,"January 17, 2014",11h 30m,,,,,
638,319,gcrock77,Xbox 360,11h 30m,90%,,50220,Completed,First,,11h 30m,,,,,
639,319,goide,PC,11h 30m,NR,,11578996,Completed,First,"May 09, 2014",11h 30m,13h,,,,
640,319,green_sky,PC,11h 30m,NR,,82487,Completed,First,"August 18, 2012",11h 30m,,,,,
641,319,riquerico,PC,11h 30m,80%,Easy mode. Only the 6 main episodes.,1847882,Completed,First,"September 20, 2015",11h 30m,,,,,
642,319,srfrog,Xbox 360,11h 30m,NR,,326129,Completed,First,"September 15, 2012",11h 30m,,,,,
643,319,tinysalmon4,Xbox 360,11h 30m,80%,,17690,Completed,First,,11h 30m,,,,,
644,319,xMars,PC,11h 30m,80%,,11179847,Completed,First,"July 20, 2013",11h 30m,,,,,
645,319,Jezusoid,PC,11h 31m,80%,Normal difficulty,510337,Completed,First,"June 29, 2014",11h 31m 52s,,,,,
646,319,BadGuysBeware,PC,11h 32m,80%,,401055,Completed,First,,11h 32m 12s,,,,,
647,319,snip07,PC,11h 32m,80%,,3703225,Completed,First,"June 02, 2014",11h 32m 21s,,,,Nice game,
648,319,,PC,11h 35m,NR,,283823,Completed,First,,11h 35m,,,,,
649,319,saluk,PC,11h 35m,80%,,153543,Completed,First,,11h 35m,,,,,
650,319,Benebec,PC,11h 36m,NR,,1541521,Completed,First,"March 31, 2012",11h 36m,,,,,
651,319,Jumbso,PC,11h 36m,60%,,10659175,Completed,First,"December 27, 2019",11h 36m,,,,,
652,319,MrCruesliPants,PC,11h 40m,NR,,1300340,Completed,First,"June 15, 2014",11h 40m,,,,,
653,319,PippinMCPants,PC,11h 40m,NR,,1331603,Completed,First,"June 15, 2014",11h 40m,,,,,
654,319,TheRastaChrist,PC,11h 42m,NR,,8067636,Completed,First,,11h 42m,,,,,
655,319,zackner,Xbox 360,11h 43m,90%,,4424599,Completed,First,"December 02, 2010",11h 43m,,,,,
656,319,Private,PC,11h 44m,70%,Hard Difficulty,5291690,Completed,First,"October 30, 2014",11h 44m,,,,,
657,319,,PC,11h 45m,NR,,4748224,Completed,First,,11h 45m,,,,,
658,319,cabal901,PC,11h 45m,NR,Did some exploring.,26858,Completed,First,"July 22, 2012",11h 45m,,,,,
659,319,tiagotempera,PC,11h 45m,80%,,11779008,Completed,First,"May 19, 2020",11h 45m,,,,,
660,319,deejbrutal,Xbox 360,11h 47m,NR,,244249,Completed,First,,11h 47m 11s,,,,,
661,319,,PC,11h 48m,NR,,4919960,Completed,First,,11h 48m,,,,,
662,319,hltbslack,PC,11h 50m,NR,,3750110,Completed,First,,11h 50m,,,,,
663,319,MrSoundless,PC,11h 57m,NR,,8071975,Completed,Replay,"June 04, 2018",11h 57m,,,,,
664,319,Ponchovi,Xbox 360,11h 57m,NR,,173093,Completed,First,"June 12, 2010",11h 57m 29s,,,,,
665,319,,,12h,NR,,283793,Completed,First,,12h,,,,,
666,319,,,12h,NR,,283801,Completed,First,,12h,,,,,
667,319,,PC,12h,NR,,424045,Completed,First,,12h,,,,,
668,319,,PC,12h,NR,,719334,Completed,First,,12h,,,,,
669,319,,Xbox 360,12h,NR,,853448,Completed,First,,12h,,,,,
670,319,,Xbox 360,12h,NR,,890757,Completed,First,,12h,,,,,
671,319,,PC,12h,NR,,1349814,Completed,First,,12h,,,,,
672,319,,PC,12h,NR,,2471683,Completed,First,,12h,,,,,
673,319,,PC,12h,NR,,4481767,Completed,First,,12h,,,,,
674,319,,PC,12h,NR,,6105263,Completed,First,,12h,,,,,
675,319,,PC,12h,NR,,6467407,Completed,First,,12h,,,,,
676,319,,PC,12h,NR,,6636584,Completed,First,,12h,,,,,
677,319,,PC,12h,NR,,9018824,Completed,First,,12h,,,,,
678,319,,PC,12h,NR,,9083427,Completed,First,,12h,,,,,
679,319,,PC,12h,NR,Main Story,9329933,Completed,First,,12h,,,,,
680,319,2Karl,PC,12h,NR,,1088246,Completed,First,"January 24, 2015",12h,,,,,
681,319,4e5tep,PC,12h,NR,,3525070,Completed,First,"October 14, 2016",12h,,,,,
682,319,AristaDeVedel,PC,12h,80%,,97233,Completed,First,,12h,,,,,
683,319,ArticunoBreeze,Xbox 360,12h,80%,,10151130,Completed,First,,12h,,,,,
684,319,Private,PC,12h,NR,,1152435,Completed,First,"January 26, 2015",12h,,,,,
685,319,BigPeter_33,PC,12h,NR,,10535626,Completed,First,"November 24, 2019",12h,,,,,
686,319,CarryMad,PC,12h,NR,,2944054,Completed,First,,12h,,,,,
687,319,Private,Xbox 360,12h,100%,,8405830,Completed,First,"March 04, 2015",12h,,,,,
688,319,Colonel_Onyx,PC,12h,80%,,11429163,Completed,First,"March 31, 2020",12h,,,,,
689,319,Cooltato,Xbox 360,12h,100%,,10929420,Completed,First,,12h,,,,,
690,319,Cooltato,Xbox 360,12h,100%,,10929423,Completed,Replay,,12h,,,,,
691,319,CrazyXacker,PC,12h,90%,,734090,Completed,First,"September 01, 2013",12h,,,,,
692,319,Dakarai,PC,12h,90%,,676128,Completed,First,,12h,,,,,
693,319,Dalunar,PC,12h,70%,,685681,Completed,Replay,,12h,,,,,
694,319,Darkoverlord,Xbox 360,12h,NR,,9114036,Completed,First,"July 09, 2019",12h,,,,,
695,319,Degenerated,PC,12h,80%,,350547,Completed,First,"July 30, 2013",12h,14h,,,,
696,319,DippoMagoo,Xbox 360,12h,70%,,263339,Completed,First,,12h,,,,,
697,319,EKS666,PC,12h,NR,,638200,Completed,First,"June 13, 2013",12h,,,,,
698,319,Ferrumoff,PC,12h,NR,,1432023,Completed,First,"April 30, 2012",12h,,,,,
699,319,Forcen,PC,12h,90%,,357100,Completed,First,"August 01, 2013",12h,,,,,
700,319,Gamerfresh4,Xbox 360,12h,90%,,1046035,Completed,First,"December 03, 2011",12h,,,,,
701,319,Gnarc90,PC,12h,NR,,230850,Completed,First,"August 01, 2017",12h,,,,,
702,319,GodotIV,PC,12h,80%,,10722927,Completed,First,"January 01, 2020",12h,,,,,
703,319,Grahamtams,PC,12h,90%,6 chapters,54230,Completed,First,"June 01, 2014",12h,,,,6 chapters,
704,319,HecTiicClaw,PC,12h,80%,,9663011,Completed,First,"September 16, 2019",12h,,,,,
705,319,HighOverseer,Xbox One,12h,80%,,6442001,Completed,First,"February 05, 2017",12h,,,,,
706,319,J4mm1n,PC,12h,60%,,1339292,Completed,First,"September 06, 2012",12h,,,,,
707,319,JoseSLD,PC,12h,90%,,7840035,Completed,First,"January 27, 2018",12h,,,,,
708,319,KamikotoGasai,Xbox 360,12h,80%,,3514639,Completed,First,"October 12, 2016",12h,,,,,
709,319,Private,PC,12h,NR,,10475353,Completed,First,"December 17, 2014",12h,,,,,
710,319,LMUC,PC,12h,NR,,11216919,Completed,First,"March 22, 2020",12h,,,,,
711,319,Leandr0w0,PC,12h,NR,,10613910,Completed,First,"December 18, 2019",12h,,,,,
712,319,LibertMalina,PC,12h,NR,,8235558,Completed,First,"February 10, 2017",12h,,,,,
713,319,LiddoJunior,PC,12h,80%,,553598,Completed,First,"July 07, 2013",12h,14h,,,It wasn't very challenging and the puzzles were easy to solve.,
714,319,MajKSA,Xbox 360,12h,100%,,10426491,Completed,First,"May 24, 2010",12h,15h,,,,
715,319,MatyMeatBoy,Xbox 360,12h,NR,,1748286,Completed,First,,12h,,,,,
716,319,MechaMessiah,Xbox 360,12h,80%,,4876289,Completed,First,,12h,,,,,
717,319,Private,PC,12h,NR,,1923461,Completed,First,,12h,,,,,
718,319,NicolasT,Xbox 360,12h,NR,,8577207,Completed,First,,12h,,,,,
719,319,Obsolete,PC,12h,NR,Main Story Only,7390039,Completed,First,"November 05, 2018",12h,,,,,
720,319,OrfeusCZ,PC,12h,NR,,3819982,Completed,First,,12h,,,,,
721,319,PERS46,PC,12h,80%,,251330,Completed,First,"May 06, 2013",12h,,,,,
722,319,PsychoFox89,Xbox 360,12h,NR,,735271,Completed Retired,First,"June 21, 2011",12h,,,,,
723,319,Raiksha,Xbox 360,12h,NR,,251670,Completed,First,,12h,,,,,
724,319,RedTheSilent,PC,12h,NR,,762114,Completed,First,,12h,,,,,
725,319,Roberoo,Xbox 360,12h,NR,,2585741,Completed,First,"October 12, 2012",12h,19h,,,,
726,319,Sasha_Cooper,PC,12h,NR,,7419417,Completed,First,"November 11, 2018",12h,,,,,
727,319,SchnitzlXXL,PC,12h,NR,,4378127,Completed,Replay,"May 02, 2017",12h,17h,25h,,,
728,319,Scientist,PC,12h,90%,,8422100,Playing Completed,First,"March 07, 2019",12h,,,,,
729,319,Singolo,Xbox 360,12h,70%,,2028185,Completed,First,,12h,,,,,
730,319,Skrimir,PC,12h,NR,,6302760,Completed,First,"May 26, 2018",12h,,,,,
731,319,Strnadik,PC,12h,NR,,7109792,Completed,First,"September 24, 2012",12h,,,,,
732,319,TheTobster,Xbox 360,12h,80%,,10321401,Completed,First,"September 13, 2015",12h,,,,,
733,319,The_Leachman,Xbox 360,12h,NR,,5372192,Completed,First,"September 05, 2011",12h,,,,,
734,319,TommyGun,PC,12h,100%,,3489220,Completed,First,"July 19, 2013",12h,14h,,,,
735,319,TremorC,Xbox 360,12h,100%,,160907,Completed,First,"March 03, 2013",12h,,,,,
736,319,TwoThrones,PC,12h,20%,,2123991,Completed,First,"November 22, 2011",12h,,,,,
737,319,Private,PC,12h,70%,DLC 제외,3228989,Completed,First,"October 22,",12h,,,,,
738,319,WanhaWaari,PC,12h,90%,,445729,Completed,First,"October 15, 2013",12h,,,,,
739,319,Wtfable,PC,12h,80%,,1780545,Completed,First,"September 01, 2015",12h,,,,,
740,319,Private,PC,12h,NR,,1132593,Completed,First,,12h,,,,,
741,319,Xiconocatzin,PC,12h,70%,,177577,Completed,First,"August 15, 2012",12h,,,,,
742,319,Xor_van_Dorf,PC,12h,NR,,3465441,Completed,First,,12h,,,,,
743,319,Zacko,Xbox 360,12h,NR,,8893835,Completed,First,"June 04, 2019",12h,16h,,,,
744,319,airbender131090,PC,12h,100%,,569278,Completed,First,,12h,13h,,,,
745,319,alvaraa76,Xbox 360,12h,NR,,3285130,Completed,First,"August 03, 2016",12h,,,,,
746,319,bilu,PC,12h,80%,,1000772,Completed,First,"May 11, 2013",12h,,,,,
747,319,braveindian,Xbox 360,12h,100%,,853703,Completed,First,"May 19, 2010",12h,,,,,
748,319,gonx54,PC,12h,NR,,5291924,Completed,First,,12h,,,,,
749,319,gplayersv,PC,12h,90%,,4433417,Completed,First,"May 15, 2017",12h,,,,,
750,319,grimbergen_beer,PC,12h,80%,,8215742,Completed,First,,12h,,,,,
751,319,hpuente85,PC,12h,70%,,11341939,Completed,First,,12h,,,,,
752,319,iFlyon,Xbox 360,12h,NR,,822631,Completed,First,,12h,,,,,
753,319,jimeye,Xbox 360,12h,80%,,590201,Completed,First,"October 15, 2011",12h,,,,,
754,319,jro3000,Xbox 360,12h,NR,,4742752,Completed,First,,12h,,,,,
755,319,k3tchup,PC,12h,NR,,1705506,Completed,First,"August 24, 2015",12h,,,,,
756,319,kalwiic,PC,12h,NR,,6107654,Completed,First,"November 11, 2018",12h,,,,,
757,319,krispe,PC,12h,NR,,6043428,Completed,First,"March 02, 2013",12h,,,,,
758,319,mobydic1,Xbox 360,12h,80%,,109103,Completed,First,,12h,,,,,
759,319,mordecai44,PC,12h,70%,,7664219,Completed,First,"December 05, 2018",12h,,,,,
760,319,niceTCyou,Xbox One,12h,80%,,5332772,Completed,First,"April 18, 2016",12h,,,,,
761,319,nyr4life,PC,12h,80%,,536995,Completed,First,"June 29, 2014",12h,,,,,
762,319,ossiris548,PC,12h,NR,,1058386,Completed,First,"December 11, 2014",12h,,,,,
763,319,oxitorenk,PC,12h,NR,,7939479,Completed,First,"January 04, 2019",12h,,,,,
764,319,ozzyrys,Xbox 360,12h,NR,,467,Completed,First,,12h,,,,,
765,319,pasports31,Xbox 360,12h,NR,,345806,Completed,First,"June 07, 2014",12h,,,,,
766,319,pirly,Xbox 360,12h,90%,,58480,Completed,First,"June 18, 2012",12h,,,,,
767,319,qu1ckie,PC,12h,90%,,3586861,Completed,First,"November 05, 2016",12h,,,,,
768,319,ramenpoodle,PC,12h,NR,,118948,Completed,First,"December 18, 2012",12h,,,,,
769,319,Private,PC,12h,80%,,5172195,Completed,First,"May 24, 2013",12h,,,,,
770,319,remo1998,PC,12h,NR,,9589493,Completed,First,"September 12, 2019",12h,,,,,
771,319,rickabrack,PC,12h,NR,,1410569,Completed,First,,12h,,,,,
772,319,Private,PC,12h,NR,,798963,Completed,First,,12h,,,,,
773,319,sarge007,Xbox 360,12h,NR,,1862604,Completed,First,"September 24, 2015",12h,,,,,
774,319,schleppington,Xbox 360,12h,NR,,1093786,Completed,First,,12h,,,,,
775,319,Private,Xbox 360,12h,NR,,177511,Completed,First,"September 17, 2012",12h,,,,,
776,319,Private,PC,12h,80%,,3578777,Completed,First,,12h,15h 25m,,,,
777,319,soiber,PC,12h,NR,,2100001,Completed Retired,First,"October 04, 2015",12h,,,,,
778,319,somethingforglenn,Xbox 360,12h,NR,,4739036,Completed,First,"July 07, 2017",12h,,,,,
779,319,tabootay,Xbox 360,12h,90%,,945872,Replay Completed,First,2010,12h,,,,,20h /
780,319,vlaki007,PC,12h,NR,,3524461,Completed,First,,12h,,,,,
781,319,w920528,PC,12h,100%,,680203,Completed,First,,12h,,,,,
782,319,xJakeyy,PC,12h,NR,,371929,Completed,First,"August 12, 2013",12h,,,,,
783,319,Jacob_Darka,PC,12h 02m,70%,,7374545,Completed,First,"September 03, 2016",12h 02m,13h 27m,,,,
784,319,Private,PC,12h 02m,80%,,9537788,Completed,First,"September 08, 2019",12h 02m 42s,,,,"Epic Game Store
Started 05.09.19",
785,319,LUIZ_ARIEL,PC,12h 03m,100%,,1438370,Completed,First,,12h 03m,,,,,
786,319,Private,PC,12h 04m,NR,,909881,Completed,First,,12h 04m,,,,,
787,319,Captain,PC,12h 04m,NR,,274341,Completed,First,"July 10, 2012",12h 04m 56s,,,,,
788,319,LVS84,PC,12h 05m,NR,,10547133,Completed,Replay,"December 06, 2019",12h 05m,,,,,
789,319,hoho,PC,12h 05m,NR,,809146,Completed,First,"July 25, 2013",12h 05m 14s,,,,,
790,319,Nebiros,PC,12h 06m,80%,,462822,Completed,First,"November 13, 2013",12h 06m,,,,,
791,319,,PC,12h 10m,NR,,1160011,Completed,First,,12h 10m,,,,,
792,319,Private,PC,12h 10m,100%,,306998,Completed,First,,12h 10m,,,,,
793,319,IndoorAlligator,Xbox 360,12h 10m,60%,,3941306,Completed,First,,12h 10m,,,,,
794,319,coarsehorse,PC,12h 10m,30%,,3925572,Completed,First,"January 15, 2017",12h 10m,,,,,
795,319,Private,PC,12h 10m,70%,,4348405,Completed,First,,12h 10m,,,,,
796,319,shaun8pickles,Xbox One,12h 11m,100%,,4249360,Completed,Replay,"January 25, 2017",12h 11m,,,,,
797,319,ESKI514,PC,12h 12m,NR,,1929372,Completed,First,"October 10, 2015",12h 12m,,,,"Approximate time taken from the Steam Recently Played ""last two weeks"" counter (12.2 hrs) [game was started and beaten within two-week timeframe, ignoring past steam card idling time]. Beaten on Easy",
798,319,idrumgood,PC,12h 12m,90%,,638683,Completed,First,,12h 12m,,,,,
799,319,Private,PC,12h 12m,80%,,468661,Completed,First,"November 06, 2013",12h 12m,,,,,
800,319,tyros540,PC,12h 12m,NR,,101991,Completed,First,"July 17, 2013",12h 12m,,,,,
801,319,,PC,12h 15m,NR,,9385976,Completed,First,,12h 15m,,,,,
802,319,tomgoroth,PC,12h 15m,80%,,1839131,Completed,First,"March 04, 2019",12h 15m,,,,,
803,319,Terlan_357,PC,12h 16m,70%,,1280711,Completed,First,"April 05, 2015",12h 16m,,,,,
804,319,vasionpd,PC,12h 18m,NR,,9318146,Completed,First,"August 07, 2019",12h 18m,,,,,
805,319,,PC,12h 20m,NR,,7402420,Completed,First,,12h 20m,,,,,
806,319,Herbisida,PC,12h 20m,80%,,6866614,Completed,First,"August 18, 2018",12h 20m,,,,,
807,319,Procyon,PC,12h 20m,90%,,420678,Completed,First,"September 21, 2013",12h 20m,,,,,
808,319,patrickMelo,PC,12h 22m,NR,,8580394,Completed,First,"February 21, 2018",12h 22m,,,,,
809,319,Asgard2404,PC,12h 23m,NR,,11368611,Completed,First,"April 06, 2020",12h 23m,,,,,
810,319,TwiztidFaiith,Xbox 360,12h 23m,NR,,1265654,Completed,First,"March 29, 2015",12h 23m,,,,,
811,319,thunder_eagle,PC,12h 23m,90%,,301534,Completed,First,"April 17, 2013",12h 23m,,,,,
812,319,Guzzie,PC,12h 24m,NR,,3827658,Completed,First,"May 27, 2012",12h 24m,,,,,
813,319,kriza,PC,12h 25m,80%,,706109,Completed,First,"October 18, 2013",12h 25m,,,,,
814,319,celynn,PC,12h 26m,80%,"Episode 1-6 plus 2 special episodes, normal difficulty",1082817,Completed,First,"January 10, 2015",12h 26m,15h 12m,,,,
815,319,,PC,12h 30m,NR,,283825,Completed,First,,12h 30m,,,,,
816,319,,PC,12h 30m,NR,,1174412,Completed,First,,12h 30m,,,,,
817,319,Blackened1819,PC,12h 30m,90%,,472180,Completed,First,,12h 30m,,,,,
818,319,GTisSmoking,PC,12h 30m,NR,,5164956,Completed,First,"October 11, 2017",12h 30m,,,,,
819,319,MDMaster,Xbox 360,12h 30m,70%,,4188099,Completed,First,,12h 30m,,,,,
820,319,MGSking,Xbox 360,12h 30m,90%,,44016,Completed,First,,12h 30m,,,,,
821,319,PANZERFRUIT,PC,12h 30m,90%,,5907777,Completed,First,"March 01, 2018",12h 30m,,,,,
822,319,Private,PC,12h 30m,70%,Just main story. Played without rush.,569169,Completed,First,"April 30, 2014",12h 30m,,,,,
823,319,TrueTanium,PC,12h 30m,80%,,3892881,Completed,First,"January 09, 2017",12h 30m,14h 30m,,,,
824,319,thedarkgerkin,Xbox 360,12h 30m,70%,,35131,Completed,First,,12h 30m,,,,,
825,319,yuud4i,PC,12h 30m,80%,,416198,Completed,First,"July 10, 2013",12h 30m,,,,,
826,319,recurringvs,PC,12h 32m,10%,,1211867,Completed,First,"June 28, 2015",12h 32m,,,,,
827,319,knalb,PC,12h 33m,80%,Easy mode,9296001,Completed,Replay,"September 11, 2019",12h 33m 37s,,,,,
828,319,Private,PC,12h 35m,100%,,123805,Completed,First,"June 02, 2012",12h 35m,,,,,
829,319,Nook,PC,12h 36m,60%,,214023,Completed,First,"April 05, 2013",12h 36m,,,,,
830,319,Video_Game_King,PC,12h 36m,NR,,798701,Completed,First,"July 08, 2014",12h 36m,,,,,
831,319,Wrathzog,PC,12h 42m,80%,Hard Mode,3811667,Completed,First,"November 12, 2012",12h 42m,,,,,
832,319,Drayco90,Xbox 360,12h 43m,80%,,734912,Completed,First,,12h 43m,,,,,
833,319,Chronodrax,PC,12h 46m,70%,,4194239,Completed,First,"May 24, 2012",12h 46m,,,,,
834,319,Topside_Temperature,PC,12h 48m,40%,,856263,Completed,First,"August 22, 2013",12h 48m,,,,,
835,319,thundercats47,PC,12h 48m,NR,,994404,Completed,First,"March 10, 2014",12h 48m,,,,,
836,319,maikelsteneker,PC,12h 54m,NR,,72725,Completed,First,"September 01, 2012",12h 54m,,,,"First playthrough, finished the game on hard difficulty. This does not include the DLC packs (included as extra episodes in the PC version).",
837,319,Hyper_Eye,Xbox 360,12h 54m,90%,,37769,Completed,First,"September 03, 2012",12h 54m 14s,,,,,
838,319,Private,PC,12h 55m,60%,,9227889,Completed,First,"July 25, 2014",12h 55m,,,,hard difficulty,
839,319,,PC,13h,NR,,301148,Completed,First,,13h,,,,,
840,319,,PC,13h,NR,,311056,Completed,First,,13h,15h,,,,
841,319,,PC,13h,NR,,552467,Completed,First,,13h,,,,,
842,319,,PC,13h,NR,,748656,Completed,First,,13h,17h,40h,,,
843,319,,PC,13h,NR,,1383471,Completed,First,,13h,,,,,
844,319,AFOX42,PC,13h,NR,,4545805,Completed,First,"June 08, 2017",13h,,,,,
845,319,Chopa,PC,13h,100%,,9360944,Completed,Replay,"August 13, 2019",13h,,,,,
846,319,DungeonKeeperPanda,PC,13h,90%,,11948994,Completed,First,"June 09, 2020",13h,,,,,
847,319,FaceStroker2K12,PC,13h,NR,,3012778,Completed,First,,13h,,,,,
848,319,Gutek,PC,13h,NR,,6868516,Completed,First,"May 22, 2014",13h,,,,,
849,319,Hinkelvinkel,Xbox 360,13h,100%,,429393,Completed,First,,13h,,,,,
850,319,Hyuna,PC,13h,100%,,2877483,Completed,First,"January 01, 2015",13h,17h,,,,
851,319,Joshubuh,Xbox 360,13h,NR,,4846367,Completed,First,,13h,,,,,
852,319,Kaedechtu,PC,13h,80%,,614518,Completed,First,,13h,,,,,
853,319,LolloTerminator,PC,13h,80%,,3993771,Completed,First,"January 31, 2017",13h,14h 30m,15h,,,
854,319,Luky369,Xbox One,13h,80%,,3796806,Custom List Completed,First,"December 16, 2016",13h,,,,,
855,319,Matrix_omega,Xbox 360,13h,NR,,278729,Completed,First,,13h,,,,,
856,319,MrAske,PC,13h,NR,,1238108,Completed,Replay,"January 10, 2014",13h,,,,,
857,319,Private,PC,13h,NR,,632669,Completed,First,,13h,,,,,
858,319,Netto,PC,13h,80%,,1329323,Completed,First,"June 27, 2014",13h,,,,,
859,319,Private,PC,13h,NR,,5703972,Completed,First,,13h,,,,,
