,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Personal Notes,Completion,Speedrun,Progress,100% Speedrun,Co-Op
2203,7230,grodoboldo,Mac,3h 20m,90%,,316068,Completed,First,3h 20m 45s,4h 15m,,,"August 22, 2009",,,,
2204,7230,CriticalHit,PC,3h 21m,100%,,6169611,Completed,First,3h 21m,,,,"April 25, 2018",,,,
2205,7230,FznRfq,PC,3h 21m,90%,,4734830,Completed,First,3h 21m 45s,,,,"June 25, 2017",,,,
2206,7230,tiberusx87,PlayStation 3,3h 22m,90%,,119418,Completed,First,3h 22m,,,,"August 09, 2009",,,,
2207,7230,Ignus,PC,3h 23m,NR,,239084,Completed,First,3h 23m,,,,"February 13, 2013",,,,
2208,7230,MrFantastik,Mac,3h 23m,80%,,15954,Completed,First,3h 23m,,,,,,,,
2209,7230,StevenSmiley,PC,3h 23m,80%,,9006706,Completed,First,3h 23m,,,,"February 14, 2013",,,,
2210,7230,Superabsol13,PlayStation 3,3h 23m,80%,,529281,Completed,First,3h 23m,,,,"December 22, 2013",,,,
2211,7230,t174516,Xbox 360,3h 23m,NR,,1063037,Completed,First,3h 23m,,,,2015,,,,
2212,7230,Private,PC,3h 23m,NR,,7675643,Completed,First,3h 23m,,,,"October 09, 2018",,,,
2213,7230,,PC,3h 24m,NR,,289947,Completed,First,3h 24m,,,,,,,,
2214,7230,,PC,3h 24m,NR,,3732707,Completed,First,3h 24m,,,,,,,,
2215,7230,,PC,3h 24m,NR,,7538240,Completed,First,3h 24m,,,,,,,,
2216,7230,Alimen,PC,3h 24m,NR,,3248711,Completed,First,3h 24m,,,,"December 28, 2015",,,,
2217,7230,CJCtioN,PC,3h 24m,NR,,10718945,Completed,First,3h 24m,,,,"January 01, 2020",,,,
2218,7230,Chronoja,PC,3h 24m,NR,Time may be inaccurate,135722,Completed,First,3h 24m,,,,,,,,
2219,7230,Laddenia,PC,3h 24m,NR,,249695,Completed,First,3h 24m,,,,,,,,
2220,7230,MrEgglestone,PC,3h 24m,80%,,4373988,Completed,First,3h 24m,,,,"September 26, 2014",,,,
2221,7230,dough,PC,3h 24m,NR,,211212,Completed,Replay,3h 24m,,,,,,,,
2222,7230,litb1tchy,PC,3h 24m,NR,,10939382,Completed,First,3h 24m,,,,"July 21, 2019",,,,
2223,7230,xMars,PC,3h 24m,80%,,11180368,Completed,First,3h 24m,,,,"October 03, 2013",,,,
2224,7230,Mottomi,PC,3h 25m,NR,,6802764,Completed,First,3h 25m,,,,,,,,
2225,7230,Sparontax,PC,3h 25m,NR,,10830974,Completed,First,3h 25m,,,,"January 06, 2017",,,,
2226,7230,jordgoin,PC,3h 25m,NR,,7917611,Completed,First,3h 25m,,,,,,,,
2227,7230,litterain,PC,3h 25m,NR,,4373838,Completed,First,3h 25m,,,,2008,,,,
2228,7230,vboiteau,PC,3h 25m,80%,,452490,Completed,First,3h 25m 02s,,,,,,,,
2229,7230,Linkelda,Xbox 360,3h 26m,70%,,5306768,Completed,First,3h 26m,,,,,,,,
2230,7230,Duchu26,PC,3h 27m,80%,,3821944,Completed,Replay,3h 27m,,,,,,,,
2231,7230,moogfear,PC,3h 27m,NR,,6968836,Completed,First,3h 27m,,,,,,,,
2232,7230,Ruruja,PC,3h 28m,NR,,1660688,Completed,First,3h 28m,,,,,,,,
2233,7230,Private,PC,3h 29m,70%,,2232830,Completed,First,3h 29m,,,,"December 15, 2015",,,,
2234,7230,DeathViking,PC,3h 29m,100%,,1832568,Completed,First,3h 29m,,,,"September 20, 2015",,,,
2235,7230,KingMajora271,PC,3h 29m,80%,,5629653,Completed,First,3h 29m,,,,"January 09, 2018",,,,
2236,7230,Private,PC,3h 29m,70%,,9248676,Completed,First,3h 29m,,,,"December 15, 2015",,,,
2237,7230,Priidusson,PC,3h 29m,80%,,10664104,Completed,First,3h 29m,,,,"April 01, 2020",,,,
2238,7230,castelobranco64,PC,3h 29m,NR,,11434995,Completed,First,3h 29m,,,,"January 15, 2018",,,,
2239,7230,vevezo,PC,3h 29m,NR,,1670850,Completed,First,3h 29m,,,,,,,,
2240,7230,Maxxlle,PC,3h 29m,80%,,10978071,Completed,First,3h 29m 19s,,,,"February 15, 2020",,,,
2241,7230,,,3h 30m,NR,,289870,Completed,First,3h 30m,,,,,,,,
2242,7230,,PC,3h 30m,NR,Around about that time.,289891,Completed,First,3h 30m,,,,,,,,
2243,7230,,PC,3h 30m,NR,,289915,Completed,First,3h 30m,,,,,,,,
2244,7230,,PC,3h 30m,NR,,289932,Completed,First,3h 30m,,,,,,,,
2245,7230,,PC,3h 30m,NR,,289955,Completed,First,3h 30m,,,,,,,,
2246,7230,,PC,3h 30m,NR,,316401,Completed,First,3h 30m,,,,,,,,
2247,7230,,PC,3h 30m,NR,,423048,Completed,First,3h 30m,,,,,,,,
2248,7230,,PC,3h 30m,NR,,610003,Completed,First,3h 30m,,,,,,,,
2249,7230,,PC,3h 30m,NR,,1197616,Completed,First,3h 30m,,,,,,,,
2250,7230,,PC,3h 30m,NR,,3446145,Completed,First,3h 30m,,,,,,,,
2251,7230,,PC,3h 30m,NR,,3570911,Completed,First,3h 30m,,,,,,,,
2252,7230,,PC,3h 30m,NR,,6160077,Completed,First,3h 30m,,,,,,,,
2253,7230,,PC,3h 30m,NR,,8557732,Completed,First,3h 30m,,,,,,,,
2254,7230,,PC,3h 30m,NR,,9108536,Completed,First,3h 30m,,,,,,,,
2255,7230,,PC,3h 30m,NR,,9207474,Completed,First,3h 30m,5h,6h,,,,,,
2256,7230,,PC,3h 30m,NR,,10532234,Completed,First,3h 30m,,,,,,,,
2257,7230,,PC,3h 30m,NR,,11348189,Completed,First,3h 30m,,,,,,,,
2258,7230,AJ42,PlayStation 3,3h 30m,90%,Bought the Orange Box solely for this game ahead of the Portal 2 release. Don't regret it at all.,70474,Completed,First,3h 30m,,,,,,,,
2259,7230,Private,PC,3h 30m,NR,,564173,Completed,First,3h 30m,5h,6h,,,,,,
2260,7230,Alchemiist,PC,3h 30m,80%,,6422621,Completed,First,3h 30m,,,,"July 10, 2017",,,,
2261,7230,AugerHybrid,PC,3h 30m,NR,,11422962,Completed,First,3h 30m,,,,"June 09, 2017",,,,
2262,7230,Bucketsu,PC,3h 30m,NR,,360057,Completed,First,3h 30m,,,,"July 27, 2013",,,,
2263,7230,Callisto,PC,3h 30m,NR,,240969,Completed,First,3h 30m,,,,,,,,
2264,7230,Private,PC,3h 30m,100%,,123815,Completed,First,3h 30m,,,,"June 02, 2012",,,,
2265,7230,Cosmis,PC,3h 30m,NR,,2711074,Completed,First,3h 30m,,,,"October 28, 2007",,,,
2266,7230,Criminux,PC,3h 30m,70%,,1258073,Completed,First,3h 30m,,,,"June 05, 2013",,,,
2267,7230,CynicalMarvin,PC,3h 30m,70%,,3303137,Completed,Replay,3h 30m,,,,,,,,
2268,7230,Dubsepp,PC,3h 30m,80%,,277620,Completed,First,3h 30m,,,,"June 05, 2013",,,,
2269,7230,Eldar,PC,3h 30m,NR,,168665,Completed,First,3h 30m,,,,"June 12, 2013",,,,
2270,7230,Etrox,PC,3h 30m,90%,,5729283,Completed,First,3h 30m,,,,"January 26, 2018",,,,
2271,7230,FawkeSolid,PC,3h 30m,NR,,3443212,Completed,First,3h 30m,,,,,,,,
2272,7230,FortunaK,PC,3h 30m,80%,,6970671,Completed,First,3h 30m,,,,,,,,
2273,7230,FortunaKhalifa,PC,3h 30m,90%,,6754414,Completed,First,3h 30m,,,,March 2017,,,,
2274,7230,Fsaathoff,PC,3h 30m,70%,,800418,Completed,First,3h 30m,,,Good game,June 2014,,,,
2275,7230,GeoSkate,PlayStation 3,3h 30m,NR,,6075593,Completed,First,3h 30m,,,,"June 16, 2018",,,,
2276,7230,Gloop,PC,3h 30m,NR,,786282,Completed,First,3h 30m,,,,2010,,,,
2277,7230,HibikiRush,PC,3h 30m,NR,,1343013,Completed,First,3h 30m,,,,"June 03, 2015",,,,
2278,7230,ISlide,PC,3h 30m,100%,,8297636,Completed,First,3h 30m,,,,2016,,,,
2279,7230,Jelikey,PC,3h 30m,70%,,3461490,Completed,First,3h 30m,,,,"September 27, 2016",,,,
2280,7230,Karbos,PC,3h 30m,90%,,11673395,Completed,First,3h 30m,,,,"May 07, 2020",,,,
2281,7230,Karshan,PC,3h 30m,100%,,1579510,Completed,First,3h 30m,,,,"August 01, 2015",,,,
2282,7230,Kwanzinator,PC,3h 30m,90%,,183128,Completed,First,3h 30m,,,,"June 24, 2012",,,,
2283,7230,LadySmith,PC,3h 30m,80%,,5027089,Completed,First,3h 30m,6h,10h,,,,,,
2284,7230,Latouffe,PC,3h 30m,NR,,836460,Completed,First,3h 30m,,,,"July 21, 2014",,,,
2285,7230,MNF,PC,3h 30m,80%,,7529366,Completed,First,3h 30m,,,,"November 26, 2018",,,,
2286,7230,Marcus54j,PC,3h 30m,90%,,8613528,Completed,First,3h 30m,,,,"May 03, 2019",,,,
2287,7230,Matsetes,PC,3h 30m,90%,,7940768,Completed,First,3h 30m,,,,"December 28, 2017",,,,
2288,7230,Monkeytart,PC,3h 30m,70%,,470641,Completed,First,3h 30m,,,,"October 07, 2011",,,,
2289,7230,MrHands81,PC,3h 30m,100%,,4657144,Completed,First,3h 30m,,,,"December 28, 2016",,,,
2290,7230,New_Terrain,PC,3h 30m,80%,,403160,Completed,First,3h 30m,,,,"September 08, 2013",,,,
2291,7230,Niss,PC,3h 30m,NR,,7028270,Completed,First,3h 30m,6h,,,"September 12, 2018",,,,
2292,7230,PabloDMC_12,PC,3h 30m,90%,,8535060,Completed,Replay,3h 30m,5h,,,"March 27, 2019",,,,
2293,7230,Porkchopous,PC,3h 30m,NR,,8853977,Completed,First,3h 30m,,,,"August 16, 2015",,,,
2294,7230,Rafaelnrn,PC,3h 30m,90%,,10676996,Completed,First,3h 30m,,,,"December 28, 2019",,,,
2295,7230,RedSoxFan9,PC,3h 30m,100%,,22011,Completed,First,3h 30m,,,,,,,,
2296,7230,Rigamo,Xbox 360,3h 30m,60%,,3344448,Completed,First,3h 30m,,,,,,,,
2297,7230,Rizz97,PC,3h 30m,NR,,1014384,Completed,First,3h 30m,,,,"October 18, 2014",,,,
2298,7230,SONG,PC,3h 30m,100%,,621100,Completed,First,3h 30m,,,,,,,,
2299,7230,Private,PC,3h 30m,100%,,359949,Completed,First,3h 30m,,,,,,,,
2300,7230,Seaphron,PC,3h 30m,100%,,3104031,Completed,First,3h 30m,,,,January 2008,,,,
2301,7230,Skgt,Xbox 360,3h 30m,70%,,1073257,Completed,First,3h 30m,,,,,,,,
2302,7230,Sombre,PC,3h 30m,NR,,4665543,Completed,First,3h 30m,,,,"October 22, 2017",,,,
2303,7230,Stifio,PC,3h 30m,NR,,5433527,Completed,First,3h 30m,,,,,,,,
2304,7230,Superior_Pudding,PC,3h 30m,NR,"Fun, quick",3528310,Completed,First,3h 30m,4h 30m,,,"May 17, 2016",,,,
2305,7230,Tarras,PC,3h 30m,NR,,8688440,Completed,First,3h 30m,,,,"October 03, 2015",,,,
2306,7230,TheAlquimista,PC,3h 30m,NR,,267109,Completed,First,3h 30m,,,,"May 12, 2013",,,,
2307,7230,TriKi,PC,3h 30m,80%,,10679515,Completed,First,3h 30m,,,,,,,,
2308,7230,Private,PlayStation 3,3h 30m,70%,,1426423,Completed,First,3h 30m,,,,,,,,
2309,7230,Zombiecleo,PC,3h 30m,100%,,165439,Completed,First,3h 30m,,,,"September 18, 2012",,,,
2310,7230,ajbinky,PC,3h 30m,NR,End blew my mind.,123984,Completed,First,3h 30m,,,,"March 19, 2013",,,,
2311,7230,alzahhar,PC,3h 30m,90%,,3873946,Completed,First,3h 30m,,,,"October 17, 2016",,,,
2312,7230,andya4,PC,3h 30m,NR,,1145857,Completed,First,3h 30m,,,,"August 15, 2016",,,,
2313,7230,aristophocles,Xbox 360,3h 30m,100%,,3167228,Completed,First,3h 30m,,,,,,,,
2314,7230,asif105878,,3h 30m,NR,,201061,Completed,First,3h 30m,,,,"December 08, 2012",,,,
2315,7230,aznnath,PC,3h 30m,90%,,435949,Completed,First,3h 30m,,,,,,,,
2316,7230,biffa72,PC,3h 30m,90%,"Story can take a while, it's all about how good you are at puzzle solving.",1256230,Completed,First,3h 30m,,,"Really fun puzzle solver, another fantastic title from Valve! I really enjoyed playing this.","October 12, 2007",,,,
2317,7230,brianos1611,PC,3h 30m,NR,,710115,Completed,First,3h 30m,,,,"March 31, 2015",,,,
2318,7230,britishlion17,PC,3h 30m,80%,,5282273,Completed,First,3h 30m,,,,"November 06, 2017",,,,
2319,7230,brunohcsv1997,PC,3h 30m,NR,,11261824,Completed,First,3h 30m,,,,,,,,
2320,7230,catmuffin,PC,3h 30m,80%,,8817636,Completed,First,3h 30m,,,,"November 23, 2019",,,,
2321,7230,claudiogillet,PC,3h 30m,100%,,10417865,Completed,First,3h 30m,,,,"December 21, 2014",,,,
2322,7230,cmgarlan,PC,3h 30m,NR,,587341,Completed,First,3h 30m,,,,,,,,
2323,7230,Private,PC,3h 30m,80%,,571338,Completed,First,3h 30m,,,,"February 20, 2012",,,,
2324,7230,cornish_cookie,PC,3h 30m,NR,,632877,Completed,First,3h 30m,4h 30m,,,,,,,
2325,7230,Private,PC,3h 30m,90%,,442047,Completed,First,3h 30m,,,,"June 09, 2013",,,,
2326,7230,critch,,3h 30m,NR,,149653,Completed,First,3h 30m,,,,"August 04, 2012",,,,
2327,7230,cupofbeans,Xbox 360,3h 30m,NR,,211963,Completed,Replay,3h 30m,,,,"December 28, 2012",,,,
2328,7230,davidstubbs,Mac,3h 30m,NR,,1028227,Completed,First,3h 30m,,,,"June 06, 2010",,,,
2329,7230,diotaro15,PC,3h 30m,60%,,9066062,Completed,First,3h 30m,,,,,,,,
2330,7230,drlcartman,PC,3h 30m,NR,,6835969,Completed,First,3h 30m,,,,"August 14, 2018",,,,
2331,7230,drunkenHulk,PC,3h 30m,100%,,4418318,Completed,First,3h 30m,,,,"May 12, 2017",,,,
2332,7230,esq373,PlayStation 3,3h 30m,70%,,186943,Completed,First,3h 30m,,,,,,,,
2333,7230,fredthebelgian,PC,3h 30m,100%,,606926,Completed,First,3h 30m,,,,"May 01, 2012",,,,
2334,7230,gllamozas1,PlayStation 3,3h 30m,90%,,4445836,Completed,First,3h 30m,,,,"September 18, 2016",,,,
2335,7230,goyatshubham,PC,3h 30m,NR,,5371944,Completed,First,3h 30m,,,,"November 24, 2017",,,,
2336,7230,griessi,PC,3h 30m,NR,,9671672,Completed,First,3h 30m,,,,"September 17, 2019",,,,
2337,7230,hyper_puncher,PC,3h 30m,100%,,11003313,Completed,First,3h 30m,,,,"February 17, 2020",,,,
2338,7230,ishityourpants,PC,3h 30m,NR,,11892280,Completed,First,3h 30m,,,,"June 02, 2017",,,,
2339,7230,jacds,PC,3h 30m,100%,,1246652,Completed,First,3h 30m,,,,"December 22, 2012",,,,
2340,7230,jbroccolo,PC,3h 30m,NR,,3428461,Completed,First,3h 30m,,,,,,,,
2341,7230,jeffereigh,PC,3h 30m,90%,,1318079,Completed,First,3h 30m,,,,"May 29, 2015",,,,
2342,7230,jmdajm7,PC,3h 30m,NR,,937231,Completed,First,3h 30m,,,,,,,,
2343,7230,Private,PC,3h 30m,NR,,9542622,Completed,First,3h 30m,,,,,,,,
2344,7230,kruchi,PC,3h 30m,NR,Full story + full advanced,10695974,Completed,First,3h 30m,4h 48m,,,"December 22, 2019",,,,
2345,7230,Private,PC,3h 30m,NR,,2585995,Completed,First,3h 30m,,,,"January 06, 2013",,,,
2346,7230,matchmuchach,PC,3h 30m,NR,,260345,Completed,First,3h 30m,,,,"April 15, 2013",,,,
2347,7230,mcr619619,PC,3h 30m,90%,,97338,Completed,First,3h 30m,,,,,,,,
2348,7230,Private,PC,3h 30m,100%,,624156,Playing Completed,First,3h 30m,4h,10h,,,,9h /,,
2349,7230,naihan,PC,3h 30m,NR,,897742,Completed,First,3h 30m,,,,2013,,,,
2350,7230,nicouou,PC,3h 30m,80%,,11201316,Backlog Replay Completed,First,3h 30m,,,,December 2017,,,,
2351,7230,piekevanger,PC,3h 30m,NR,,5362588,Completed,First,3h 30m,,,,"November 22, 2007",,,,
2352,7230,ppytry,PC,3h 30m,NR,,11627450,Completed,First,3h 30m,7h 12m,,,,,,,
2353,7230,prositen,PC,3h 30m,90%,,83010,Completed,First,3h 30m,,,,,,,,
2354,7230,protoformal81,PC,3h 30m,NR,,271243,Completed,First,3h 30m,,,,,,,,
2355,7230,random_gamer123,PC,3h 30m,90%,,2201176,Completed,First,3h 30m,,,,"December 07, 2015",,,,
2356,7230,reddragonx,PC,3h 30m,80%,,156094,Completed,First,3h 30m,,,,"October 14, 2012",,,,
2357,7230,rendicil,Xbox 360,3h 30m,NR,,2325178,Completed Retired,First,3h 30m,,,,"January 01, 2016",,,,
2358,7230,renzoe,PC,3h 30m,80%,,8535994,Completed,First,3h 30m,,,,"April 06, 2020",,,,
2359,7230,Private,PC,3h 30m,80%,,702783,Completed,First,3h 30m,,,,,,,,
2360,7230,sagwa,PC,3h 30m,NR,,2568118,Completed,First,3h 30m,,,,"February 20, 2016",,,,
2361,7230,sean0601,Xbox 360,3h 30m,NR,,6994451,Completed,First,3h 30m,,,,,,,,
2362,7230,shiek403,PC,3h 30m,NR,,6216183,Completed,Replay,3h 30m,,,,,,,,
2363,7230,shoma23ss,PC,3h 30m,NR,,106621,Completed,First,3h 30m,,,,"June 04, 2012",,,,
2364,7230,sirpdidy,PC,3h 30m,NR,,3751194,Completed,First,3h 30m,,,,"December 11, 2016",,,,
2365,7230,slloom,PC,3h 30m,NR,,6008628,Completed,First,3h 30m,,,,"March 11, 2018",,,,
2366,7230,spes,PC,3h 30m,NR,,1446315,Completed,First,3h 30m,5h,,,"August 16, 2014",,,,
2367,7230,stay4everGaming,Xbox 360,3h 30m,NR,,5758549,Completed,First,3h 30m,,,,,,,,
2368,7230,stewmanji,PC,3h 30m,NR,,74432,Completed,First,3h 30m,,,,"June 06, 2012",,,,
2369,7230,swillis93,PC,3h 30m,90%,,144938,Completed,First,3h 30m,,,,"July 03, 2012",,,,
2370,7230,tetchro,PC,3h 30m,90%,,769222,Completed,First,3h 30m,,,,,,,,
2371,7230,turnstiller,PC,3h 30m,90%,,6495775,Completed,First,3h 30m,,,,"June 29, 2018",,,,
2372,7230,yattaah,Xbox 360,3h 30m,80%,,1071665,Completed,First,3h 30m,,,,"November 07, 2010",,,,
2373,7230,Private,PC,3h 30m,NR,,4101250,Completed,First,3h 30m,,,,,,,,
2374,7230,kafaw,PC,3h 31m,NR,,11968645,Completed,Replay,3h 31m,,,,"June 18, 2020",,,,
2375,7230,Kazahkstan,Xbox One,3h 31m,NR,,8893598,Completed,First,3h 31m 09s,,,,"June 03, 2019",,,,
2376,7230,,PC,3h 31m,NR,,3913486,Completed,First,3h 31m 10s,5h 23m 43s,,,,32m 44s,,,
2377,7230,,PC,3h 32m,NR,,4350134,Completed,First,3h 32m,,,,,,,,
2378,7230,AhkmedWithers,PC,3h 32m,NR,,11943737,Completed,First,3h 32m,,,,,,,,
2379,7230,Blackcracks,PC,3h 32m,NR,,233177,Completed,First,3h 32m,,,,"April 22, 2013",,,,
2380,7230,mitchmun,Xbox 360,3h 32m,90%,,658442,Completed,First,3h 32m,,,,"July 18, 2013",,,,
2381,7230,baxter,PC,3h 32m,70%,,309822,Completed,First,3h 32m 12s,,,,"July 03, 2013",,,,
2382,7230,pro5,PC,3h 32m,70%,,2424671,Completed,First,3h 32m 42s,,,,"February 22, 2016",,,,
2383,7230,Private,PC,3h 33m,90%,,400937,Completed,First,3h 33m,4h,,,,,,,
2384,7230,TUC1991,PC,3h 33m,90%,,9516899,Completed,First,3h 33m,,,,"April 03, 2011",,,,
2385,7230,paxriel,PC,3h 33m,NR,,10660611,Completed,First,3h 33m,,,,,,,,
2386,7230,vannboyo,PC,3h 33m,NR,,11411179,Completed,First,3h 33m,,,,May 2019,,,,
2387,7230,lelawadee,PC,3h 33m,100%,,10804017,Completed,First,3h 33m 30s,,,,"January 10, 2020",,,,
2388,7230,JJ_littlebird,Xbox 360,3h 34m,90%,,6838705,Completed,First,3h 34m,,,,,,,,
2389,7230,Private,PC,3h 34m,NR,,1017704,Completed,First,3h 34m,,9h 20m,,"June 15, 2012",,,,
2390,7230,keyer,PC,3h 34m,NR,,7801879,Completed,First,3h 34m,,,,,,,,
2391,7230,zackner,PC,3h 34m,80%,,3241132,Completed,First,3h 34m,,,,,,,,
2392,7230,,PC,3h 35m,NR,,8967312,Completed,First,3h 35m,4h 10m,,,,,,,
2393,7230,AfricSpb,Mac,3h 35m,100%,,5218115,Completed,First,3h 35m,,,,"September 25, 2018",,,,
2394,7230,Clickypen_champion,PC,3h 35m,NR,,6053394,Completed,Replay,3h 35m,5h 15m,,,"July 29, 2010",,,,
2395,7230,Krayzee,PC,3h 35m,100%,,56941,Completed,First,3h 35m,,,,,,,,
2396,7230,Rhinne,PC,3h 35m,80%,,873728,Completed,First,3h 35m,,,,,,,,
2397,7230,TheDuke56,PC,3h 35m,90%,,6453,Completed,First,3h 35m,,,,,,,,
2398,7230,casemenace,Mac,3h 35m,90%,,3166676,Completed,First,3h 35m,,,,September 2013,,,,
2399,7230,dbilaly,PC,3h 35m,NR,,4295658,Completed,First,3h 35m,,,,"December 06, 2012",,,,
2400,7230,procyon8,PC,3h 35m,100%,,8273623,Completed,First,3h 35m,,,,,,,,
2401,7230,sideswipe108,PC,3h 35m,NR,,790459,Completed,First,3h 35m,,,,"June 27, 2014",,,,
2402,7230,,PC,3h 36m,NR,,5895864,Completed,First,3h 36m,,,,,,,,
2403,7230,DroP90,PC,3h 36m,80%,Very fun game.,500454,Completed,First,3h 36m,,,,,,,,
2404,7230,Lucaracas,PC,3h 36m,70%,,6372547,Completed,First,3h 36m,,,,"August 13, 2016",,,,
2405,7230,awhoviann,PC,3h 36m,80%,,10467468,Completed,First,3h 36m,,,,"January 22, 2020",,,,
2406,7230,clxnie,PC,3h 36m,100%,,6828479,Completed,First,3h 36m,,,,"June 22, 2018",,,,
2407,7230,novaviking,Xbox 360,3h 36m,NR,,10971375,Completed,First,3h 36m,,,,"November 23, 2011",,,,
2408,7230,Private,PC,3h 37m,NR,,10289854,Completed Retired,First,3h 37m,,,,"October 23, 2019",,,,
2409,7230,OverdoseT,PC,3h 38m,NR,,3952471,Completed,First,3h 38m,,,,"February 11, 2016",,,,
2410,7230,Respomar,PC,3h 38m,80%,,7515438,Completed,First,3h 38m,,,,March 2018,,,,
2411,7230,hieimax,PC,3h 38m,NR,,7041406,Completed,First,3h 38m,,,,"September 14, 2018",,,,
2412,7230,Jezusoid,PC,3h 38m,90%,,2997773,Completed,First,3h 38m 40s,,,,"May 21, 2016",,,,
2413,7230,Private,PC,3h 39m,NR,,4097657,Completed,Replay,3h 39m,,,,,,,,
2414,7230,,PC,3h 40m,NR,,289930,Completed,First,3h 40m,,,,,,,,
2415,7230,,PC,3h 40m,NR,,3037148,Completed,First,3h 40m,,,,,,,,
2416,7230,MechArew,PC,3h 40m,90%,,6683863,Completed,First,3h 40m,,,,,,,,
2417,7230,Raal,PC,3h 40m,NR,,4957015,Completed,First,3h 40m,,,,September 2011,,,,
2418,7230,Rauli12,PC,3h 40m,NR,,8572065,Completed,First,3h 40m,4h,5h,,"April 06, 2019",,,,
2419,7230,aigi,PC,3h 40m,90%,,11082799,Completed,First,3h 40m,,,,,,,,
2420,7230,angevon,PC,3h 40m,NR,,1554767,Completed,First,3h 40m,,,,"October 21, 2010",,,,
2421,7230,mnop,PC,3h 40m,70%,,3390016,Completed,First,3h 40m,,,,"September 04, 2012",,,,
2422,7230,pokepaw,PC,3h 40m,90%,,4616188,Completed,First,3h 40m,,,,"April 15, 2018",,,,
2423,7230,vwizards,PC,3h 40m,100%,,1146686,Completed,First,3h 40m,,,I did it without cheating B),,,,,
2424,7230,Private,PC,3h 40m,NR,,11004543,Completed,First,3h 40m 57s,,,,"February 19, 2020",,,,
2425,7230,Hennessy,PC,3h 41m,NR,,8904019,Completed,First,3h 41m,,,,"August 08, 2019",,,,
2426,7230,stinusmeret,PC,3h 41m,NR,,3241650,Completed,First,3h 41m,,,,,,,,
2427,7230,,PC,3h 42m,NR,,289939,Completed,First,3h 42m,,,,,,,,
2428,7230,,PC,3h 42m,NR,,289941,Completed,First,3h 42m,,,,,,,,
2429,7230,,PC,3h 42m,NR,,289950,Completed,First,3h 42m,,,,,,,,
2430,7230,,PC,3h 42m,NR,,2234032,Completed,First,3h 42m,,,,,,,,
2431,7230,Hanzlok,PC,3h 42m,90%,,8382972,Completed,First,3h 42m,,,,"March 01, 2019",,,,
2432,7230,KingKaikster,PC,3h 42m,60%,,9314104,Completed,First,3h 42m,,,,"August 06, 2019",,,,
2433,7230,abstractanxiety,PC,3h 42m,60%,,451721,Completed,First,3h 42m,,,,"April 07, 2012",,,,
2434,7230,Private,PC,3h 42m,NR,,10966409,Completed,First,3h 42m,,,,"February 09, 2020",,,,
2435,7230,badkitty,PC,3h 43m,NR,,7264314,Completed,First,3h 43m,,,,"October 17, 2018",,,,
2436,7230,,Mac,3h 45m,NR,,9008169,Completed,First,3h 45m,,,,,,,,
2437,7230,Angelystor,PC,3h 45m,NR,,1381320,Completed,First,3h 45m,,,,"June 10, 2015",,,,
2438,7230,BrandonHeat85,PC,3h 45m,90%,,6763400,Completed,First,3h 45m,,,,"November 24, 2018",,,,
2439,7230,Brashnir,PC,3h 45m,80%,,78033,Completed,First,3h 45m,,,,,,,,
2440,7230,BruxZA,PC,3h 45m,NR,,7777654,Completed,First,3h 45m,4h 30m,,,"December 06, 2018",,,,
2441,7230,Dmoney,PC,3h 45m,60%,,9205076,Completed,First,3h 45m,,,,"March 22, 2013",,,,
2442,7230,KRASHDOWN,PlayStation 3,3h 45m,NR,,3243691,Completed,First,3h 45m,,,,,,,,
2443,7230,Predator64,PC,3h 45m,NR,,182577,Completed,First,3h 45m,,,,,,,,
2444,7230,RiboZhyme,Xbox 360,3h 45m,NR,,3179990,Completed,First,3h 45m,,,,"August 09, 2017",,,,
2445,7230,RinsedBread,PC,3h 45m,NR,,11660397,Completed,First,3h 45m,,,,"May 05, 2020",,,,
2446,7230,SeanShimSham,PC,3h 45m,NR,,11213623,Completed,First,3h 45m,,,,"April 02, 2020",,,,
2447,7230,WildRoeDeer,Mac,3h 45m,100%,,1291588,Completed,First,3h 45m,,,,"April 11, 2015",,,,
2448,7230,m16v3L,Xbox 360,3h 45m,90%,,3794,Completed,First,3h 45m,,,,,,,,
2449,7230,testimony5,PlayStation 3,3h 45m,70%,,164172,Completed,First,3h 45m,,,,"July 08, 2012",,,,
2450,7230,wahmbulence,PC,3h 45m,NR,,391614,Completed,First,3h 45m,,,,"August 25, 2013",,,,
2451,7230,xenos,PC,3h 45m,70%,,255249,Completed,First,3h 45m,,,,"April 02, 2013",,,,
2452,7230,Jbeumer,,3h 46m,90%,,175302,Completed,First,3h 46m,,,,"September 08, 2012",,,,
2453,7230,YunaLoire,PC,3h 46m,90%,,5569741,Completed,First,3h 46m,,,,"January 02, 2018",,,,
2454,7230,,PC,3h 48m,NR,,2572925,Completed,First,3h 48m,,,,,,,,
2455,7230,,Mac,3h 48m,NR,,3693583,Completed,First,3h 48m,,,,,,,,
2456,7230,DJokeR,PC,3h 48m,NR,,1238032,Completed,Replay,3h 48m,,,,"February 22, 2015",,,,
2457,7230,OakenPants,PC,3h 48m,100%,,591021,Completed,First,3h 48m,,,,"February 12, 2014",,,,
2458,7230,Private,PC,3h 48m,80%,,2626122,Completed,First,3h 48m,,,,"June 29, 2014",,,,
2459,7230,PeacemakerZockt,PC,3h 48m,NR,,5170092,Completed,First,3h 48m,,,,"October 13, 2017",,,,
