,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Vs.,Personal Notes,Co-Op,Speedrun
1066,20221,,PlayStation 4,17h 59m,NR,,8458158,Completed,First,,17h 59m,,,,,,,
1067,20221,,PlayStation 4,18h,NR,,901606,Completed,First,,18h,,,,,,,
1068,20221,,PlayStation 4,18h,NR,,990340,Completed,First,,18h,,,,,,,
1069,20221,,PlayStation 4,18h,NR,,1027801,Completed,First,,18h,30h,,,,,,
1070,20221,,PlayStation 4,18h,NR,,1072642,Completed,First,,18h,,,,,,,
1071,20221,Agitari83,PlayStation 4,18h,NR,,9102113,Completed,First,"July 07, 2019",18h,,,,,,,
1072,20221,ArenSpace,PlayStation 4,18h,NR,,7355742,Completed,First,,18h,,,,,,,
1073,20221,Crivil,PlayStation 4,18h,100%,,3889298,Completed,First,"December 26, 2016",18h,,,,,,,
1074,20221,Fidahamut,PlayStation 4,18h,NR,,10147611,Replay Completed,Replay,"September 26, 2019",18h,,,,,,,
1075,20221,FortunaK,PlayStation 4,18h,80%,,6970705,Completed,First,February 2018,18h,,,,,,,
1076,20221,FortunaKhalifa,PlayStation 4,18h,80%,,6753920,Completed,First,February 2018,18h,,,,,,,
1077,20221,FreddyKen,PlayStation 4,18h,40%,,6208657,Completed,First,"May 05, 2018",18h,,,,,,,
1078,20221,Itaquera,PlayStation 4,18h,NR,,3598876,Completed,First,"October 08, 2016",18h,,,,,,,
1079,20221,KillaSkep,PlayStation 4,18h,NR,I played on Hard and explored everything i could and tried to collect everything,873425,Completed,First,"August 01, 2014",18h,,,,,,,
1080,20221,Leotaku,PlayStation 4,18h,100%,,11847376,Completed,First,"June 13, 2020",18h,,,,,,,
1081,20221,MucknFuddle,PlayStation 4,18h,NR,,11217059,Completed,First,"November 18, 2019",18h,,,,,,,
1082,20221,Pillendreher,PlayStation 4,18h,80%,,5002866,Completed,First,"September 03, 2017",18h,,,,,,,
1083,20221,Prateek37,PlayStation 4,18h,NR,,8792196,Completed,First,"May 17, 2019",18h,,,,,,,
1084,20221,Sithdown,PlayStation 4,18h,80%,,3737525,Completed,First,"December 08, 2016",18h,,,,,,,
1085,20221,Tapdancingtommy,PlayStation 4,18h,NR,,6931521,Completed,First,,18h,,,,,,,
1086,20221,WJ_030,PlayStation 4,18h,100%,,8042936,Completed,First,"December 22, 2018",18h,,,,,,,
1087,20221,Wh33lSk1d_Raven,PlayStation 4,18h,NR,,3542529,Playing Backlog Completed,First,"October 16, 2016",18h,,,,,,,
1088,20221,evelon82,PlayStation 4,18h,80%,Survival Mode,10315891,Completed,First,"October 13, 2019",18h,,,,,,,
1089,20221,showstoppaAC,PlayStation 4,18h,100%,,10346063,Completed,Replay,"November 04, 2019",18h,,,,,,,
1090,20221,sunspear16,PlayStation 4,18h,NR,,1900318,Completed,First,"September 16, 2016",18h,,,,,,,
1091,20221,theabstract7,PlayStation 4,18h,NR,,6570667,Completed,First,"July 11, 2018",18h,,,,,,,
1092,20221,creaturekyle,PlayStation 4,18h 14m,NR,,1628599,Completed,First,,18h 14m,,,,,,,
1093,20221,,PlayStation 4,18h 15m,NR,,10549970,Completed,First,,18h 15m,,,,,,,
1094,20221,,PlayStation 4,18h 20m,NR,,1018137,Completed,First,,18h 20m,,,,,,,
1095,20221,poppacooldown,PlayStation 4,18h 20m,NR,Includes DLC,1208674,Completed,First,"February 21, 2015",18h 20m 40s,,,,,,,
1096,20221,andrewmac502,PlayStation 4,18h 20m,NR,,8142557,Completed,First,"January 28, 2019",18h 20m 49s,,,,,,,
1097,20221,,PlayStation 4,18h 21m,NR,I hated this game,6592109,Completed,First,,18h 21m 08s,,,,,,,
1098,20221,,PlayStation 4,18h 22m,NR,,4285462,Completed,First,,18h 22m,,,,,,,
1099,20221,kedireturns,PlayStation 4,18h 24m,50%,,10516354,Completed,First,"December 01, 2019",18h 24m 46s,,,,,,,
1100,20221,,PlayStation 4,18h 25m,NR,,2516653,Completed,First,,18h 25m 21s,,,,,,,
1101,20221,HaloAsh,PlayStation 4,18h 26m,100%,,6360654,Completed,First,"June 06, 2018",18h 26m 54s,,,,,,,
1102,20221,,PlayStation 4,18h 30m,NR,,3860432,Completed,First,,18h 30m,,,,,,,
1103,20221,,PlayStation 4,18h 30m,NR,,4753512,Completed,First,,18h 30m,,,,,,,
1104,20221,,PlayStation 4,18h 30m,NR,,5863011,Completed,First,,18h 30m,,,,,,,
1105,20221,babaz,PlayStation 4,18h 30m,100%,,1082952,Completed,First,"February 21, 2015",18h 30m,,,,,,,
1106,20221,Blackrabbit2,PlayStation 4,18h 30m,80%,,10796313,Completed,First,"January 19, 2020",18h 30m 08s,,,,,,,
1107,20221,renzoe,PlayStation 4,18h 31m,100%,,5719903,Completed,First,"April 14, 2018",18h 31m 32s,,,,,Segui esta guia tarde mas https://www.supercheats.com/the-last-of-us/walkthrough/bus-depot-underground-tunnel,,
1108,20221,ezio_arceus,PlayStation 4,18h 34m,100%,,3216446,Completed,First,"July 05, 2016",18h 34m 50s,,,,,,,
1109,20221,aeastin,PlayStation 4,18h 37m,100%,,3827546,Replay Completed,Replay,"April 16, 2020",18h 37m,,,18h 37m /,,,,
1110,20221,Farhad_S,PlayStation 4,18h 42m,NR,,1175319,Completed,First,"February 05, 2015",18h 42m 12s,,,,,,,
1111,20221,,PlayStation 4,18h 45m,NR,,3068514,Completed,First,,18h 45m,22h 22m,25h,,,,,
1112,20221,KrullKing,PlayStation 4,18h 45m,100%,,11645185,Completed,Replay,"June 10, 2020",18h 45m,,,,,,,
1113,20221,daca2117,PlayStation 4,18h 49m,NR,,8421943,Completed,First,"March 06, 2019",18h 49m 37s,,,,,,,
1114,20221,BBaur77,PlayStation 4,18h 52m,NR,,10180815,Completed,First,"December 12, 2019",18h 52m,,,,,,,
1115,20221,Private,PlayStation 4,18h 54m,NR,,6895663,Completed,First,"February 09, 2016",18h 54m,,,,,,,
1116,20221,,PlayStation 4,19h,NR,,8023358,Completed,First,,19h,,,,,,,
1117,20221,,PlayStation 4,19h,NR,,8224893,Completed,First,,19h,,,,,,,
1118,20221,DaBadGamer,PlayStation 4,19h,NR,,3704892,Completed,First,"March 07, 2017",19h,,,,,,,
1119,20221,,PlayStation 4,19h 01m,NR,,922118,Completed,First,,19h 01m,21h 36m,,,,,,
1120,20221,borisignatievich,PlayStation 4,19h 02m,90%,,928987,Completed,First,"September 18, 2014",19h 02m 54s,,,,,,,
1121,20221,,PlayStation 4,19h 03m,NR,,1230122,Completed,First,,19h 03m 28s,,,,,,,
1122,20221,Private,PlayStation 4,19h 06m,90%,,11210593,Completed,First,"April 10, 2020",19h 06m 24s,,,,,,,
1123,20221,cakesmoothie,PlayStation 4,19h 12m,NR,Difficulty :Hard,8962620,Completed,First,"June 14, 2019",19h 12m,,,,,,,
1124,20221,,PlayStation 4,19h 20m,NR,,1079903,Completed,First,,19h 20m,,,,,,,
1125,20221,Private,PlayStation 4,19h 25m,60%,,7334453,Completed,First,"May 13, 2019",19h 25m,32h 24m,,,,,,
1126,20221,piotros_org,PlayStation 4,19h 28m,100%,,1697085,Completed,First,"August 10, 2015",19h 28m 23s,,,,,,,
1127,20221,Private,PlayStation 4,19h 30m,90%,,6764821,Completed,First,"August 04, 2018",19h 30m,,,,,,,
1128,20221,Offline_wolf,PlayStation 4,19h 30m,NR,,3779056,Completed,First,"December 23, 2017",19h 30m 50s,,,,,,,
1129,20221,ezio_lesPaul,PlayStation 4,19h 33m,NR,,3467957,Completed,First,"July 05, 2016",19h 33m 23s,,,,,,,
1130,20221,ncbrosei,PlayStation 4,19h 35m,NR,Easy,6896090,Completed,First,"August 23, 2018",19h 35m,,,,,,,
1131,20221,,PlayStation 4,19h 43m,NR,,5936965,Completed,First,,19h 43m,,,,,,,
1132,20221,Private,PlayStation 4,19h 43m,NR,,11820547,Completed,First,"September 19, 2017",19h 43m 11s,,,,,,,
1133,20221,Private,PlayStation 4,19h 44m,NR,,2822857,Completed,First,"January 15, 2018",19h 44m 14s,,,,,,,
1134,20221,,PlayStation 4,19h 47m,NR,,3704124,Completed,First,,19h 47m,,,,,,,
1135,20221,,PlayStation 4,19h 47m,NR,,886768,Completed,First,,19h 47m 17s,,,,,,,
1136,20221,WeaponKnight,PlayStation 4,19h 48m,NR,Hard Mode,985176,Completed,First,"October 19, 2014",19h 48m 46s,,,,,,,
1137,20221,Private,PlayStation 4,19h 52m,100%,,8523116,Completed,First,"March 24, 2019",19h 52m,,,,,,,
1138,20221,,PlayStation 4,20h,NR,,941353,Completed,First,,20h,,,,,,,
1139,20221,,PlayStation 4,20h,NR,Played on Hard first playthrough,959630,Completed,First,,20h,,,,,,,
1140,20221,,PlayStation 4,20h,NR,"Great story, far better gameplay than other survival horror genre, great unlockables, variety of locations and puzzle",1366680,Completed,First,,20h,23h,26h,,12h,,,
1141,20221,,PlayStation 4,20h,NR,,2364561,Completed,First,,20h,,,,,,,
1142,20221,,PlayStation 4,20h,NR,,4274935,Completed,First,,20h,,,,,,,
1143,20221,,PlayStation 4,20h,NR,,5202203,Completed,First,,20h,,,,,,,
1144,20221,Private,PlayStation 4,20h,NR,,3678021,Completed,First,,20h,,,,,,,
1145,20221,Animanis,PlayStation 4,20h,NR,,7182441,Completed,First,"October 20, 2019",20h,,,,,,,
1146,20221,ClassicMozilla,PlayStation 4,20h,NR,,8864964,Completed,First,"May 30, 2019",20h,,,,,,,
1147,20221,G4MR,PlayStation 4,20h,100%,,7106145,Completed,First,"September 25, 2018",20h,,,,,,,
1148,20221,GamerComedy,PlayStation 4,20h,NR,,11067985,Completed,First,2017,20h,,,,,,,
1149,20221,Getteo,PlayStation 4,20h,80%,,8068426,Completed,First,"August 23, 2019",20h,,,,,,,
1150,20221,Hyunmoggy,PlayStation 4,20h,NR,,5004465,Completed,First,"September 04, 2017",20h,,,,,,,
1151,20221,Loneronin21,PlayStation 4,20h,NR,,7072702,Completed,First,"September 17, 2018",20h,,,,,,,
1152,20221,Private,PlayStation 4,20h,100%,,1476448,Completed,First,"October 31, 2014",20h,,,,,,,
1153,20221,MrBungle5,PlayStation 4,20h,80%,Time was estimated in my head.,10275528,Replay Completed,Replay,"October 24, 2019",20h,,,,,,,
1154,20221,SimoneRovo,PlayStation 4,20h,90%,,9165315,Replay Completed,Replay,,20h,,45h,,,,,
1155,20221,Private,PlayStation 4,20h,NR,,6835140,Completed,First,"August 14, 2018",20h,30h,45h,,,,,
1156,20221,Teppich,PlayStation 4,20h,80%,,5529722,Completed,First,"December 28, 2017",20h,,,,,,,
1157,20221,Private,PlayStation 4,20h,90%,All comics and completed Left Behind,6412793,Completed,First,"January 20, 2019",20h,23h,,,,,,
1158,20221,Private,PlayStation 4,20h,NR,,6994641,Completed,Replay,"August 21, 2018",20h,,,,,,,
1159,20221,batcnr,PlayStation 4,20h,NR,,10774037,Completed,First,"January 07, 2020",20h,,,,,,,
1160,20221,caly619,PlayStation 4,20h,100%,,2477144,Completed,First,"January 25, 2016",20h,22h 05m 58s,,,,,,
1161,20221,castellanza,PlayStation 4,20h,100%,,2765859,Completed,First,"March 24, 2016",20h,,,,,,,
1162,20221,dragadon,PlayStation 4,20h,NR,,5511904,Completed,First,"September 13, 2017",20h,,,,,,,
1163,20221,fledermauss,PlayStation 4,20h,NR,,10551479,Completed,First,"December 08, 2019",20h,,,,,,,
1164,20221,glvbata,PlayStation 4,20h,NR,Grounded difficulty.,1100250,Completed,First,"January 05, 2015",20h,,,,,,,
1165,20221,karnage10,PlayStation 4,20h,90%,,896597,Completed,First,"August 15, 2014",20h,,,,,,,
1166,20221,leonheart,PlayStation 4,20h,90%,,11232836,Completed,First,"February 27, 2020",20h,,,,,,,
1167,20221,matthewzertuche,PlayStation 4,20h,NR,Survivor Difficulty,11446995,Completed,First,"January 27, 2020",20h,,,,,,,
1168,20221,pacheco8011,PlayStation 4,20h,NR,,5039995,Completed,First,"August 11, 2014",20h,,,,,,,
1169,20221,tiaguitos123,PlayStation 4,20h,NR,,1065801,Completed,First,"December 17, 2014",20h,,,,,,,
1170,20221,tijwij,PlayStation 4,20h,NR,,961663,Completed,First,,20h,,,,,,,
1171,20221,veer7794,PlayStation 4,20h,100%,,7344444,Completed,Replay,"October 28, 2018",20h,,,,,,,
1172,20221,woodendoors,PlayStation 4,20h,100%,,9342249,Completed,First,"June 11, 2019",20h,,,,,,,
1173,20221,,PlayStation 4,20h 02m,NR,on survivor difficulty,3770476,Completed,First,,20h 02m,,,,,,,
1174,20221,fakeme00,PlayStation 4,20h 05m,NR,,1197835,Completed,First,"February 17, 2015",20h 05m,22h 15m,,,,,,
1175,20221,,PlayStation 4,20h 25m,NR,,1035815,Completed,First,,20h 25m 10s,,,,,,,
1176,20221,,PlayStation 4,20h 30m,NR,,1345736,Completed,First,,20h 30m,23h,30h,,,,,
1177,20221,,PlayStation 4,20h 30m,NR,,11398316,Completed,First,,20h 30m 57s,,,,,,,
1178,20221,,PlayStation 4,20h 40m,NR,,4218985,Completed,First,,20h 40m,,,,,,,
1179,20221,,PlayStation 4,20h 40m,NR,,4218986,Completed,First,,20h 40m,,,,,,,
1180,20221,,PlayStation 4,20h 49m,NR,,5311728,Completed,First,,20h 49m 38s,,,,,,,
1181,20221,cinziann,PlayStation 4,20h 52m,NR,,5422944,Completed,First,"December 05, 2017",20h 52m,,,,,,,
1182,20221,,PlayStation 4,21h,NR,,900672,Completed,First,,21h,,,,,,,
1183,20221,,PlayStation 4,21h,NR,,903406,Completed,First,,21h,,,,,,,
1184,20221,,PlayStation 4,21h,NR,First Playthrough on Hard,1373492,Completed,First,,21h,,,,,,,
1185,20221,,PlayStation 4,21h,NR,,7801180,Completed,First,,21h,,,,,,,
1186,20221,,PlayStation 4,21h,NR,,11912049,Completed,Replay,,21h,,,,,,,
1187,20221,Sindaco,PlayStation 4,21h,100%,,7864628,Completed,First,,21h,,,,,,,
1188,20221,Private,PlayStation 4,21h,90%,,11095903,Completed,First,"August 24, 2019",21h,,,,,,,
1189,20221,seneca29,PlayStation 4,21h,90%,,1893561,Completed,First,"September 20, 2015",21h,,,,,,,
1190,20221,HappyNeko,PlayStation 4,21h 03m,100%,,8841126,Completed,First,"June 26, 2019",21h 03m,,,,,,,
1191,20221,shreydua,PlayStation 4,21h 10m,80%,,1415747,Completed,First,,21h 10m,,,,,,,
1192,20221,,PlayStation 4,21h 20m,NR,,1033069,Completed,First,,21h 20m,,,,,,,
1193,20221,Tomodachi,PlayStation 4,21h 20m,NR,,1212428,Completed,First,"March 13, 2015",21h 20m,,,,,,,
1194,20221,Hfor4,PlayStation 4,21h 28m,NR,,5422792,Completed,First,"December 05, 2017",21h 28m 53s,,,,,,,
1195,20221,einari,PlayStation 4,21h 38m,80%,,878379,Completed,First,"March 13, 2017",21h 38m 34s,,,,,,,
1196,20221,,PlayStation 4,21h 40m,NR,,3938457,Completed,First,,21h 40m 16s,,,,,,,
1197,20221,Kartelaar,PlayStation 4,22h,NR,,8119371,Completed,Replay,"January 25, 2019",22h,,,,,,,
1198,20221,Keyfekeder,PlayStation 4,22h,NR,,11546673,Completed,First,"April 24, 2020",22h,,,,,,,
1199,20221,abesen,PlayStation 4,22h,NR,,11024937,Playing Completed,First,"October 17, 2019",22h,,,,,,,
1200,20221,cervenkap89,PlayStation 4,22h,NR,,1228548,Completed,First,"March 05, 2015",22h,25h,,,,,,
1201,20221,ecruz25,PlayStation 4,22h,NR,,937730,Completed,First,"September 14, 2014",22h,,,,,,,
1202,20221,gutao,PlayStation 4,22h,NR,,8030677,Backlog Completed,First,,22h,,,22h /,,,,
1203,20221,oldwicho,PlayStation 4,22h,100%,,1222921,Completed,First,"December 31, 2016",22h,,,,,,,
1204,20221,Private,PlayStation 4,22h,NR,,10670376,Completed,First,"February 15, 2020",22h,,,,,,,
1205,20221,Private,PlayStation 4,22h 05m,NR,,11766026,Completed,Replay,"May 17, 2020",22h 05m,,,,,,,
1206,20221,,PlayStation 4,22h 10m,NR,,11923606,Completed,First,,22h 10m 20s,,,,,,,
1207,20221,lordcommanda,PlayStation 4,22h 30m,100%,,881028,Completed,First,"August 11, 2014",22h 30m,,,,,,,
1208,20221,sems1193,PlayStation 4,22h 30m,NR,,951399,Playing Replay Completed,Replay,"September 26, 2014",22h 30m,,,,,,,
1209,20221,SorryJorry,PlayStation 4,22h 35m,NR,,11430975,Completed,First,"April 09, 2020",22h 35m,,,,,,,
1210,20221,crisbg,PlayStation 4,23h,NR,,8397193,Completed,First,"March 03, 2019",23h,,,,,,,
1211,20221,,PlayStation 4,23h 03m,NR,,1076580,Completed,First,,23h 03m,,,,,,,
1212,20221,,PlayStation 4,24h,NR,,3542186,Completed,First,,24h,27h,,,,,,
1213,20221,,PlayStation 4,24h,NR,,11893328,Completed,First,,24h,,,,,,,
1214,20221,Ygid,PlayStation 4,24h,100%,,11918939,Completed,First,"July 06, 2017",24h,,,,,,,
1215,20221,xzedd,PlayStation 4,24h,NR,,935495,Completed,First,"September 11, 2014",24h,,,,,,,
1216,20221,whatagreatcoffee,PlayStation 4,24h 06m,NR,,7064467,Completed,First,"September 16, 2018",24h 06m 12s,,,,,,,
1217,20221,AngelOfThePast,PlayStation 4,24h 13m,NR,Grounded difficulty,1223194,Completed,First,"March 01, 2015",24h 13m,,,,,Grounded difficulty,,
1218,20221,,PlayStation 4,24h 35m,NR,First playthrough on grounded. 445 deaths,8904828,Completed,First,,24h 35m,,,,,,,
1219,20221,,PlayStation 4,25h,NR,,4324224,Completed,First,,25h,,,,,,,
1220,20221,Azakyr,PlayStation 4,25h,90%,,2088798,Completed,First,"November 14, 2015",25h,,,,25h,,,
1221,20221,CarlosACJR,PlayStation 4,25h,NR,,11592456,Completed,First,"March 31, 2019",25h,,,,,,,
1222,20221,Rouge_wraith,PlayStation 4,25h,100%,Played on survivor mode,8518392,Completed,First,"July 13, 2019",25h,,,,,Played on survivor mode,,
1223,20221,VSemenchenko,PlayStation 4,25h,NR,,7870966,Completed,First,"December 29, 2018",25h,,,,,,,
1224,20221,WuTangTurtle,PlayStation 4,25h,90%,,1495513,Completed,First,"June 13, 2016",25h,,,,,,,
1225,20221,Private,PlayStation 4,25h 21m,90%,,6699786,Completed,First,"August 04, 2018",25h 21m,28h 31m,,,,,,
1226,20221,girlgamer,PlayStation 4,26h,100%,,4684895,Completed,First,"February 06, 2015",26h,,,,,,,
1227,20221,thekeiblerwizard,PlayStation 4,9h 02m,NR,,1356157,Completed,First,"November 05, 2015",,9h 02m 12s,,,,,,
1228,20221,Brianbosworth55,PlayStation 4,9h 45m,NR,,10768846,Completed,First,"January 06, 2020",,9h 45m 17s,,,,,,
1229,20221,Scattergood91,PlayStation 4,9h 54m,100%,,11774213,Completed,First,"May 27, 2020",,9h 54m 47s,,,,,,
1230,20221,Private,PlayStation 4,10h,NR,,9588419,Completed,Replay,"September 12, 2019",,10h,,,,,,
1231,20221,dmgash,PlayStation 4,10h,NR,,7109707,Completed,Replay,"September 23, 2018",,10h,,,,,,
1232,20221,robertaxin,PlayStation 4,10h,NR,"Main + DLC. All cutscenes, some speedrum strats.",9680859,Completed,Replay,"September 18, 2019",,10h,,,,,,
1233,20221,,PlayStation 4,10h 04m,NR,,4346919,Completed,First,,,10h 04m 04s,,,,,,
1234,20221,Private,PlayStation 4,10h 26m,NR,Fantastic game. Loved it.,6059016,Completed,First,"March 30, 2018",,10h 26m,,,,,,
1235,20221,,PlayStation 4,10h 33m,NR,,1279742,Completed,First,,,10h 33m 49s,,,,,,
1236,20221,,PlayStation 4,10h 47m,NR,,880584,Completed,First,,9h 39m,10h 47m,,,,,,
1237,20221,,PlayStation 4,10h 54m,NR,,11993172,Completed,Replay,,,10h 54m 13s,,,,,,
1238,20221,LukeMatterson,PlayStation 4,10h 54m,100%,,11993175,Completed,Replay,"June 14, 2020",,10h 54m 13s,,,,,,
1239,20221,reigensan,PlayStation 4,10h 54m,90%,"Didn't get all unlockables or whatever, but certainly didn't shy away from exploration",11757082,Completed,First,"May 16, 2020",,10h 54m 36s,,,,"Watch this video if you enjoyed this game. (not me, just a great channel)
https://www.youtube.com/watch?v=ma4DJbvO84I",,
1240,20221,,PlayStation 4,10h 56m,NR,5 Pendants 4 Comics Normal difficulty Left behind not included,11801683,Completed,First,,,10h 56m 43s,,,,,,
1241,20221,Sisus17,PlayStation 4,10h 58m,90%,Main story + left behind,9193274,Completed,First,"December 19, 2016",,10h 58m 33s,,,,,,
1242,20221,,PlayStation 4,11h,NR,,921627,Completed,First,,9h 30m,11h,,,,,,
1243,20221,,PlayStation 4,11h,NR,,1827942,Completed,First,,9h,11h,27h,,,,,
1244,20221,,PlayStation 4,11h,NR,,2063217,Completed,First,,10h,11h,,,,,,
1245,20221,,PlayStation 4,11h,NR,,4335127,Completed,First,,,11h,,,,,,
1246,20221,,PlayStation 4,11h,NR,,4508512,Completed,First,,,11h,,,,,,
1247,20221,,PlayStation 4,11h,NR,,8721364,Completed,First,,,11h,,,,,,
1248,20221,adrian4370,PlayStation 4,11h,100%,,2585768,Completed,First,"November 27, 2015",,11h,,,,,,
1249,20221,johnnygee,PlayStation 4,11h,NR,,3613165,Completed,First,,,11h,,,,,,
1250,20221,TheJayster,PlayStation 4,11h 06m,100%,,5680556,Completed,First,"December 27, 2017",,11h 06m 26s,,,,,,
1251,20221,,PlayStation 4,11h 11m,NR,,4126550,Completed,First,,10h 11m 23s,11h 11m 23s,12h 11m 23s,,,,,
1252,20221,Digniax,PlayStation 4,11h 17m,100%,Natural + Left Behind 1st playthrough,11998631,Completed,Replay,"June 14, 2020",,11h 17m,,,,,,
1253,20221,,PlayStation 4,11h 18m,NR,,936247,Completed,First,,,11h 18m 54s,,,,,,
1254,20221,sky_solo,PlayStation 4,11h 19m,NR,"Collectibles: 66 artifacts, 16 pendants, 8 training manuals, 9 comics, and 5 tools found",2740971,Completed,Replay,"June 14, 2020",,11h 19m 17s,,,,,,
1255,20221,SuperAgentPenguin,PlayStation 4,11h 27m,NR,,11126278,Completed,First,"March 03, 2020",,11h 27m 29s,,,,,,
1256,20221,BestSinceDayO134,PlayStation 4,11h 31m,100%,,11805625,Completed,Replay,"May 22, 2020",,11h 31m 20s,,,,,,
1257,20221,frejon,PlayStation 4,11h 35m,90%,,11437663,Completed,First,"April 13, 2020",10h 20m 12s,11h 35m 23s,,,,,,
1258,20221,Cynibot,PlayStation 4,11h 35m,100%,,930010,Playing Replay Completed,Replay,"July 30, 2014",,11h 35m 42s,,33h 47m 03s /,,,,
1259,20221,DigitalFrog,PlayStation 4,11h 39m,90%,83 Collectibles,3786035,Completed,First,"June 18, 2017",,11h 39m,,,,,,
1260,20221,RS_simo,PlayStation 4,11h 39m,100%,,4456649,Completed,First,"May 19, 2017",,11h 39m,,,,,,
1261,20221,antonmannen,PlayStation 4,11h 40m,100%,Main Story (10:03:20) + Left Behind (01:37:03),11915892,Completed,First,"June 17, 2020",10h 03m 20s,11h 40m 23s,,,,,,
1262,20221,CookieDingo,PlayStation 4,11h 43m,100%,,6086833,Completed,First,"April 02, 2018",,11h 43m,,,,,,
1263,20221,FullFreak,PlayStation 4,11h 48m,NR,New Game +,11619093,Completed,Replay,"May 01, 2020",,11h 48m,,,,,,
1264,20221,deathstroke458,PlayStation 4,11h 57m,100%,,5793706,Completed,Replay,"August 10, 2018",,11h 57m,,,,,,
1265,20221,Nokz,PlayStation 4,11h 58m,NR,,11699574,Completed,First,"May 14, 2020",,11h 58m 19s,,,,,,
1266,20221,Luky369,PlayStation 4,11h 58m,100%,,3796828,Custom List Completed,First,"February 05, 2017",,11h 58m 29s,,11h 58m 29s /,,,,
1267,20221,AleGamer64,PlayStation 4,12h,NR,,12019716,Completed,First,"June 17, 2020",,12h,,,,,,
1268,20221,Vesemir45,PlayStation 4,12h,NR,,10252475,Completed,First,"October 15, 2019",,12h,,,,,,
1269,20221,Private,PlayStation 4,12h,NR,,3565982,Completed,First,"November 16, 2016",10h,12h,,,,,,
1270,20221,gugalem0s,PlayStation 4,12h,100%,,1372382,Completed,First,,,12h,,,,,,
1271,20221,novaviking,PlayStation 4,12h 01m,NR,,11096554,Completed,Replay,"March 05, 2020",,12h 01m 59s,,,,,,
1272,20221,Moist_Wrist,PlayStation 4,12h 06m,80%,left behind dlc for extra,11004409,Completed,First,"March 14, 2020",10h 20m,12h 06m,,,,,,
1273,20221,NaxRax,PlayStation 4,12h 10m,80%,,6274460,Completed,First,"May 21, 2018",,12h 10m 04s,,,,,,
1274,20221,,PlayStation 4,12h 15m,NR,,6832279,Completed,Replay,,,12h 15m,,,,,,
1275,20221,,PlayStation 4,12h 17m,NR,,6426868,Completed,First,,,12h 17m 39s,,,,,,
1276,20221,PANZERFRUIT,PlayStation 4,12h 19m,100%,,11648042,Completed,First,"May 05, 2020",,12h 19m 43s,,,,,,
1277,20221,humpydoe,PlayStation 4,12h 25m,90%,,8208886,Completed,First,"May 29, 2020",10h 25m 22s,12h 25m 22s,15h 25m 22s,,,,,
1278,20221,padawanpetr,PlayStation 4,12h 29m,NR,,5721270,Completed,First,"January 24, 2018",,12h 29m,,,,,,
1279,20221,,PlayStation 4,12h 29m,NR,,8869812,Completed,First,,,12h 29m 50s,,,,,,
1280,20221,Private,PlayStation 4,12h 30m,100%,,2982653,Completed,Replay,"May 17, 2016",,12h 30m,,,,,,
1281,20221,Terentiy,PlayStation 4,12h 30m,90%,,7820159,Completed,First,"January 29, 2019",,12h 30m,,,,,,
1282,20221,Private,PlayStation 4,12h 30m,80%,,12025896,Completed,First,"June 16, 2020",,12h 30m,,,,,,
1283,20221,jamesrm869,PlayStation 4,12h 30m,100%,Main story + left behind,3316064,Completed,First,"August 10, 2016",10h,12h 30m,,,,,,
1284,20221,darkmyre,PlayStation 4,12h 33m,70%,,7232017,Completed,First,"August 05, 2018",,12h 33m,,,,,,
1285,20221,Private,PlayStation 4,12h 37m,NR,Completed on NORMAL. Collected 94 Collectibles.,8714896,Completed,First,"August 18, 2019",,12h 37m 04s,,,,,,
1286,20221,m00shpit,PlayStation 4,12h 37m,90%,,1508641,Completed,First,"August 13, 2015",,12h 37m 24s,,,,,,
1287,20221,hutmaniac,PlayStation 4,12h 38m,NR,,6597131,Completed,Replay,"August 28, 2018",,12h 38m,,,,,,
1288,20221,Hallgier,PlayStation 4,12h 41m,100%,Main Game Trophies: 58%,7283882,Completed,Replay,"July 07, 2017",,12h 41m,,,,,,
1289,20221,Calebh03,PlayStation 4,12h 46m,100%,"Started on March 17,2018. Completed on Hard Mode. No new game plus. All collectibles.",6011641,Backlog Completed,First,"March 20, 2018",,12h 46m 41s,,12h 46m 41s /,,Best Main Story on Hard. No new game plus. All collectibles collected.,,
1290,20221,Novantico,PlayStation 4,12h 47m,NR,,12009920,Completed,Replay,"June 16, 2020",,12h 47m,,,,,,
1291,20221,juhredd,PlayStation 4,12h 49m,100%,,11196383,Completed,First,"March 19, 2020",,12h 49m 17s,,,,,,
1292,20221,Private,PlayStation 4,12h 51m,70%,Normal difficulty,11977799,Completed,First,"August 30, 2014",,12h 51m,,,,,,
1293,20221,Private,PlayStation 4,12h 52m,100%,,6491787,Completed,Replay,"June 14, 2020",,12h 52m,,,,,,
1294,20221,cillitbang4ever,PlayStation 4,12h 53m,100%,,8998219,Completed,Replay,"June 08, 2019",,12h 53m,,,,,,
1295,20221,NaviJ,PlayStation 4,12h 54m,NR,,9339242,Completed,First,"August 09, 2019",,12h 54m,,,,,,
1296,20221,SweLoFe,PlayStation 4,12h 55m,NR,"Hard Difficulty, 92 Collectables",5742356,Completed,Replay,"February 06, 2018",,12h 55m,,,,,,
1297,20221,BattleGhul,PlayStation 4,12h 56m,100%,,9453750,Completed,Replay,"August 31, 2019",,12h 56m 44s,,,,,,
