,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Speedrun,Completionist,Progress,Personal Notes,100% Speedrun
977,42818,Private,Nintendo Switch,11h 56m,90%,,10588333,Completed,First,"December 14, 2019",11h 56m,,,,,,
978,42818,,PC,11h 57m,NR,"I got 103 strawberries, 1 heart, 3 side tape things",7758939,Completed,First,,11h 57m 52s,,,,,,
979,42818,,Nintendo Switch,12h,NR,,6186314,Completed,First,,12h,,,,,,
980,42818,,PC,12h,NR,,7893840,Completed,First,,12h,,,,,,
981,42818,,Nintendo Switch,12h,NR,,11681706,Completed,First,,12h,,,,,,
982,42818,BAVy,PC,12h,100%,I was fucking slow,8215616,Completed,First,"February 06, 2019",12h,,,,,,
983,42818,Kshitij,PC,12h,100%,,8389650,Completed,First,"March 02, 2019",12h,,,,,,
984,42818,LeftRight,PC,12h,80%,,10834451,Completed,First,"January 18, 2020",12h,,,,,,
985,42818,LeilaWantsCommunism,Xbox One,12h,100%,,11427142,Completed,First,"April 12, 2020",12h,,,,,,
986,42818,Wizerobe,Nintendo Switch,12h,NR,,10153959,Completed,First,"September 27, 2019",12h,,,,,,
987,42818,blitzfire,PC,12h,90%,,8826264,Completed,First,,12h,,,,,,
988,42818,iethanmd,Xbox One,12h,90%,,11556743,Completed,First,"December 23, 2019",12h,,,,,,
989,42818,Private,Xbox One,12h,NR,,11875606,Playing Replay Completed,First,"May 31, 2019",12h,,,,5h /,,
990,42818,minyase,PC,12h,70%,,10796126,Completed,First,"January 11, 2019",12h,,,,,,
991,42818,onewingwazi,PC,12h,NR,,7224095,Completed,First,"October 10, 2018",12h,,,,,,
992,42818,podgoor,PC,12h,NR,,10493133,Completed,First,"November 26, 2019",12h,,,,,,
993,42818,xXangelmakerXx,PC,12h,NR,,10740957,Completed,First,"January 04, 2020",12h,,,,,,
994,42818,Xavien,Xbox One,12h 01m,80%,,9148110,Completed,First,,12h 01m,,,,,,
995,42818,,Xbox One,12h 04m,NR,,8429679,Completed,First,,12h 04m 15s,24h,,34h,,,
996,42818,,Nintendo Switch,12h 09m,NR,,8299892,Completed,First,,12h 09m,,,,,,
997,42818,,Nintendo Switch,12h 30m,NR,,10256468,Completed,First,,12h 30m,,,,,,
998,42818,Private,Xbox One,12h 30m,80%,,8095959,Completed,First,"June 02, 2019",12h 30m,,,,,,
999,42818,instabio,PC,12h 33m,NR,,11653380,Completed,First,"May 05, 2020",12h 33m 07s,,,,,Простенькая история. Норм геймплей к которому привыкаешь. Потрясающая атмосфера и звукоряд.,
1000,42818,beamfunk,PC,12h 33m,100%,,10761964,Completed,First,"January 06, 2020",12h 33m 35s,,,,,,
1001,42818,,Nintendo Switch,12h 43m,NR,,8805359,Completed,First,,12h 43m 05s,,,,,,
1002,42818,kc3d2y,Nintendo Switch,12h 45m,NR,,8038810,Completed,First,"January 15, 2019",12h 45m 44s,,,,,,
1003,42818,ZenCaliber,Nintendo Switch,12h 49m,100%,,11391722,Completed,First,"April 27, 2019",12h 49m 52s,,,,,,
1004,42818,,PC,12h 52m,NR,,7935270,Completed,First,,12h 52m 44s,,,,,,
1005,42818,,Nintendo Switch,12h 55m,NR,,6257907,Completed,First,,12h 55m 12s,55h,,,,,
1006,42818,,PlayStation 4,13h,NR,,5770263,Completed,First,,13h,,,,,,
1007,42818,,PC,13h,NR,,6183635,Completed,First,,13h,,,,,,
1008,42818,,Nintendo Switch,13h,NR,,10714966,Completed,First,,13h,,,,,,
1009,42818,,PC,13h,NR,,11066671,Completed,First,,13h,,,,,,
1010,42818,TurboOxide,Nintendo Switch,13h,NR,,6561279,Completed,First,"July 09, 2018",13h,,,,,,
1011,42818,stech,Nintendo Switch,13h,NR,,10190755,Completed,First,"October 05, 2019",13h,,,,,,
1012,42818,Private,PC,13h,NR,,10858426,Completed,First,"August 04, 2018",13h 36s,,,,,,
1013,42818,,Nintendo Switch,13h 05m,NR,,11818880,Completed,First,,13h 05m 52s,,,,,,
1014,42818,acid1011,PC,13h 12m,NR,,7861292,Backlog Completed,First,"December 30, 2018",13h 12m,,,,,,
1015,42818,greigie,Nintendo Switch,13h 15m,90%,,10546192,Completed,First,"December 13, 2019",13h 15m 17s,,,,,19/175 strawberries. 3164 deaths.,
1016,42818,Arsonist180,Nintendo Switch,13h 18m,90%,,10849975,Completed,First,"January 19, 2020",13h 18m,,,,,,
1017,42818,,Nintendo Switch,13h 24m,NR,,11143730,Completed,First,,13h 24m 19s,,,,,,
1018,42818,bulerias,Nintendo Switch,13h 30m,NR,,11542018,Completed,First,,13h 30m,,,,,,
1019,42818,,PC,13h 43m,NR,,10743852,Completed,First,,13h 43m 44s,,,,,,
1020,42818,mallratking,Nintendo Switch,13h 45m,NR,,6174477,Completed,First,"May 06, 2018",13h 45m 14s,,,,,,
1021,42818,Critter2003,Xbox One,13h 47m,NR,94/175 Strawberries and 3273 deaths,6386906,Completed,First,"June 10, 2018",13h 47m 35s,,,,,,
1022,42818,Rhavok,PC,13h 50m,NR,,10504092,Completed,First,"November 28, 2019",13h 50m 52s,,,,,,
1023,42818,Private,PC,13h 54m,NR,,10148686,Completed,First,"January 19, 2019",13h 54m 12s,,,,,,
1024,42818,,Nintendo Switch,14h,NR,,8256583,Completed,First,,14h,,,,,,
1025,42818,,Nintendo Switch,14h,NR,,10459235,Completed,First,,14h,,,,,,
1026,42818,,PC,14h,NR,,11868365,Completed,First,,14h,23h,,,,,
1027,42818,Drosophila,PC,14h,NR,,10771806,Completed,First,,14h,,,,,,
1028,42818,Fahad7,PC,14h,NR,,10983644,Completed,First,"February 13, 2020",14h,,,,,,
1029,42818,WanSou,PC,14h,NR,"I have no idea how people have done it in under 8 hours, the farewell is the hardest!",10930403,Playing Completed,First,"January 02, 2020",14h,,,,,,
1030,42818,Private,PC,14h,100%,,6542095,Completed,First,,14h,,,,,,
1031,42818,epicness1o1,PC,14h 12m,90%,,6639075,Playing Completed,First,"July 21, 2018",14h 12m 06s,,,,,"Forsaken City: About 30-40 minutes
Old Site: About 1 hour
Celestial Resort: About 3 hours
Golden Ridge: About 2 hours
Mirror Temple: About 1 hour and 30 minutes
Reflection: About 1 hour and 30 minutes
The Summit: About 4 hours",
1032,42818,beatlemaniac47,Nintendo Switch,14h 30m,NR,,5735134,Completed,First,"March 09, 2018",14h 30m,,,,,,
1033,42818,guisantosprado,PC,14h 30m,NR,,11713733,Completed,First,,14h 30m,,,,,,
1034,42818,,PC,15h,NR,,6162071,Completed,First,,15h,,,,,,
1035,42818,,Nintendo Switch,15h,NR,,8429848,Completed,First,,15h,,,,,,
1036,42818,,PC,15h,NR,,9020530,Completed,First,,15h,22h,,58h,,,
1037,42818,AidanIsAChair,Nintendo Switch,15h,90%,,9124234,Completed,First,"August 10, 2018",15h,52h,,,,,
1038,42818,DSkull,Nintendo Switch,15h,80%,,10546261,Playing Completed,First,"December 05, 2019",15h,20h,,,20h /,,
1039,42818,FL3XZAN,Nintendo Switch,15h,NR,,10739029,Completed,First,"January 03, 2020",15h,,,,,,
1040,42818,Framaaw_,Nintendo Switch,15h,NR,,11285830,Completed,First,"March 15, 2020",15h,,,,,,
1041,42818,Grasshopper,Nintendo Switch,15h,90%,,11471570,Completed,First,"April 17, 2020",15h,,,,,,
1042,42818,OfficialColby,Nintendo Switch,15h,NR,,9074546,Completed,First,"July 02, 2019",15h,,,,,,
1043,42818,Snowball_Kitten,Nintendo Switch,15h,NR,,10231693,Completed,First,,15h,,,,,,
1044,42818,The_Hootsman,Nintendo Switch,15h,90%,,11342751,Completed,First,,15h,30h,,,,,
1045,42818,aleksks,Nintendo Switch,15h,90%,,11454876,Completed,First,"April 15, 2020",15h,,,,,,
1046,42818,gushka,PC,15h,NR,,11666665,Completed,Replay,"September 16, 2018",15h,,,45h,,,
1047,42818,kemosabe73,Nintendo Switch,15h,100%,,6053539,Completed,First,,15h,,,,,,
1048,42818,Private,PC,15h,100%,,11789354,Completed,First,,15h,,,,,,
1049,42818,rakeshra96,PC,15h,NR,,9696330,Completed,First,"September 21, 2019",15h,,,,,,
1050,42818,Private,Nintendo Switch,15h,90%,mostly ignored optional content,5843324,Custom List Completed,First,,15h,,,,15h /,,
1051,42818,,PlayStation 4,15h 03m,NR,,8373344,Completed,First,,15h 03m 15s,,,,,,
1052,42818,Private,Nintendo Switch,15h 04m,100%,"175/175 strawberries, all asides and bsides incl chap 8, 6967 deaths",8826702,Completed,First,"January 01, 2020",15h 04m 58s,24h 13m 23s,,28h 07m 34s,,,
1053,42818,,Xbox One,15h 07m,NR,,9041649,Completed,First,,15h 07m 27s,,,,,,
1054,42818,Filledwithstraw,Xbox One,15h 32m,NR,,8468266,Completed,First,"March 15, 2019",15h 32m,,,,,,
1055,42818,Podwick,Nintendo Switch,15h 32m,NR,Great Game,5851202,Completed,First,"October 25, 2018",15h 32m 29s,,,,,,
1056,42818,,PlayStation 4,15h 33m,NR,,11441810,Completed,First,,15h 33m 59s,,,,,,
1057,42818,,PC,15h 51m,NR,,11379253,Completed,First,,15h 51m 20s,,,,,,
1058,42818,gamov,Nintendo Switch,15h 52m,90%,3842 deaths - 74/175 strawberries,6049473,Completed,First,"April 20, 2018",15h 52m 54s,,,,,,
1059,42818,,Nintendo Switch,15h 54m,NR,,7079518,Completed,First,,15h 54m 46s,,,,,,
1060,42818,,PC,16h,NR,,11481374,Completed,First,,16h,,,,,,
1061,42818,genrsis,PC,16h,NR,,10145198,Completed,First,"September 25, 2019",16h,,,,,,
1062,42818,raytsh,Nintendo Switch,16h 10m,NR,"collected about 70 strawberries on the way, no hearts or extras, 3844 deaths",5743422,Completed,First,"January 28, 2018",16h 10m,,,,,,
1063,42818,ken_stacks,PC,16h 44m,NR,,11097457,Completed,First,"March 04, 2020",16h 44m 23s,,,,,,
1064,42818,douglas_ml,PC,16h 55m,90%,,11204943,Completed,First,"March 20, 2020",16h 55m,,,,,,
1065,42818,ecallaw,PC,17h,100%,,6616367,Completed,First,,17h,,,,,,
1066,42818,goeligo,Mac,17h,100%,,11667946,Completed,First,"May 06, 2020",17h,,,,,"Played first part of DLC, ignored collectables and extra difficult stages",
1067,42818,guesshuu,Xbox One,17h,100%,,10272956,Completed,First,"October 19, 2019",17h,,,,,,
1068,42818,tenshu,PC,17h,NR,,10539196,Completed,First,,17h,,,,,,
1069,42818,CaptainPatate,PC,17h 15m,NR,,9316268,Completed,First,"August 06, 2019",17h 15m,,,,,,
1070,42818,BBaur77,Nintendo Switch,17h 38m,NR,,10180689,Completed,First,"January 25, 2020",17h 38m 05s,,,,,,
1071,42818,xAbyssWatcher,PC,17h 46m,NR,,10816168,Completed,First,,17h 46m,,,,,,
1072,42818,,PC,17h 48m,NR,,7732974,Completed,First,,17h 48m 03s,,,,,,
1073,42818,,PC,18h,NR,,8247303,Completed,First,,18h,,,,,,
1074,42818,Private,PC,18h,80%,,11193394,Completed,First,,18h,,,,,,
1075,42818,Quetzalorado,Nintendo Switch,18h,100%,,11895169,Completed,First,"November 21, 2019",18h,,,,,,
1076,42818,rainaesthetics,Nintendo Switch,19h,100%,,6524009,Completed,First,,19h,,,,,,
1077,42818,,Nintendo Switch,20h,NR,,11061170,Completed,First,,20h,22h,,,,,
1078,42818,GhoulCat504,PC,20h,100%,,10336890,Completed,First,"September 29, 2019",20h,50h,,69h,,,
1079,42818,Ryonlin,Nintendo Switch,20h,80%,,11468647,Completed,First,2019,20h,,,,,,
1080,42818,LaunchpadMcRoss,PC,3h 30m,NR,,7909637,Completed,Replay,"January 01, 2019",,3h 30m,,,,,
1081,42818,solairesflair,Nintendo Switch,4h,NR,,6595271,Completed,First,"July 15, 2018",,4h,,,,,
1082,42818,BL4,PC,4h 36m,90%,,11908573,Completed,Replay,"June 04, 2020",2h 13m,4h 36m 08s,,,,,
1083,42818,chihuahualoco333,Nintendo Switch,4h 42m,NR,Replay: 100 strawberries and 929 deaths. This game is a GOTY,10685494,Replay Completed,Replay,"December 30, 2019",,4h 42m 47s,,,3h /,,
1084,42818,ButtonsBoy,Nintendo Switch,4h 44m,NR,Chapter 1-7 A-Sides only. Only 91 strawberries collected.,5987898,Completed,Replay,"March 15, 2018",,4h 44m 03s,,,,,
1085,42818,cxxflame,PC,4h 45m,80%,,9325428,Completed,First,"April 03, 2018",,4h 45m,,,,,
1086,42818,Digniax,Nintendo Switch,4h 50m,80%,"Main Story, about half of strawberries and 3 tapes, nothing after credits.",6298506,Completed,First,"May 25, 2018",,4h 50m,,,,,
1087,42818,Thyme1152,PC,4h 52m,80%,"20 strawberries, 797 deaths",9033601,Completed,First,"August 01, 2019",,4h 52m 39s,,,,,
1088,42818,Jokey665,Nintendo Switch,4h 54m,80%,,10742013,Completed,First,"January 03, 2020",,4h 54m 05s,,,,,
1089,42818,ThumbScar,Nintendo Switch,4h 59m,NR,,10549521,Custom List 2 Completed,First,,,4h 59m 58s,,,,,
1090,42818,,PC,5h,NR,got about 1/3 of strawberries and played through the PICO game,5739064,Completed,First,,,5h,,,,,
1091,42818,Echks,Nintendo Switch,5h,NR,,9573663,Completed,First,,,5h,,,,,
1092,42818,alejo58,Nintendo Switch,5h 02m,100%,"159 strawberries, 736 deaths",10568466,Completed,Replay,"December 09, 2019",,5h 02m 34s,,,,,
1093,42818,beardandthehair,PC,5h 05m,100%,,10761033,Completed,Replay,"January 03, 2020",,5h 05m,,,,,
1094,42818,JPac,Xbox One,5h 16m,NR,,10620023,Completed,First,"January 29, 2019",,5h 16m 31s,,,,,
1095,42818,MatterofM,Nintendo Switch,5h 19m,90%,66 Strawberries. 910 Deaths. 3 B-Side tracks unlocked,8496457,Completed,First,"February 05, 2018",,5h 19m 08s,,,,,
1096,42818,beyondthegun,Nintendo Switch,5h 19m,90%,66 Strawberries: 910 Deaths: 3 B-Side tracks unlocked,5779883,Completed,First,"February 05, 2018",,5h 19m 08s,,,,,
1097,42818,LaunchpadMcRoss,Nintendo Switch,5h 21m,NR,,5745490,Completed,First,"January 29, 2018",,5h 21m 40s,,,,,
1098,42818,ToyGunSoldier,Xbox One,5h 22m,NR,,7962997,Completed,First,"January 06, 2019",,5h 22m,,,,,
1099,42818,obake,PC,5h 30m,100%,,11125276,Completed,First,,,5h 30m,,,,,
1100,42818,JoshJ,PC,5h 35m,NR,,6467468,Completed,First,"July 20, 2018",,5h 35m,,,,,
1101,42818,chihuahualoco333,PC,5h 39m,NR,"70 strawberries 2 B sides and 1415 deaths, just until epiloge no core",7390444,Playing Completed,First,"November 08, 2018",,5h 39m 16s,,,14h /,Trying to get 100%B and C sides all strawberries (no golden),
1102,42818,elepunto,PC,5h 47m,100%,,10802714,Completed,First,"January 12, 2020",,5h 47m 26s,,,,,
1103,42818,,PC,5h 55m,NR,,8878531,Completed,First,,,5h 55m 03s,,,,,
1104,42818,Krilledood,PlayStation 4,5h 59m,90%,94 strawberries,7328152,Completed,First,"October 26, 2018",,5h 59m 39s,,,,,
1105,42818,Bradz_Puntillas,Nintendo Switch,6h,NR,,8943194,Completed,First,"May 12, 2019",,6h,,,,,
1106,42818,Divad006,Xbox One,6h,NR,,7902673,Completed,First,"January 01, 2019",,6h,,,,,
1107,42818,Firebatz13,Nintendo Switch,6h,80%,,5955747,Completed,First,"March 09, 2018",,6h,,,,,
1108,42818,IKAEs,PC,6h,NR,41 Strawberries,9519685,Completed,First,"September 03, 2019",,6h,,,,,
1109,42818,romoan,PC,6h,60%,,9661654,Completed,First,"September 16, 2019",,6h,,,,,
1110,42818,trojanwade,Nintendo Switch,6h 02m,NR,114 strawberries. 915 deaths,8571959,Completed,First,"April 06, 2019",,6h 02m 31s,,,,,
1111,42818,Private,Nintendo Switch,6h 03m,80%,,5734488,Completed,First,,,6h 03m,,,,,
1112,42818,SnaaakeEater15,Xbox One,6h 04m,NR,,9357159,Completed,First,"August 12, 2019",5h,6h 04m,,,,,
1113,42818,FameL,PC,6h 12m,90%,,9474597,Completed,First,"September 16, 2019",,6h 12m 12s,,,,,
1114,42818,,PC,6h 13m,NR,,11119498,Completed,First,,,6h 13m 23s,,,,,
1115,42818,Colossus816,PlayStation 4,6h 14m,NR,"Game complete. All hearts, 175 strawberries. Assist mode on most B and all C sides",7813153,Completed,First,"December 24, 2018",,6h 14m 24s,,12h 33m 47s,,,
1116,42818,,Nintendo Switch,6h 16m,NR,,6497602,Completed,First,,,6h 16m 22s,,,,,
1117,42818,MasterKamper,PC,6h 18m,90%,,8559117,Completed,First,,,6h 18m 52s,,,,,
1118,42818,MessyPizzaBoy,Nintendo Switch,6h 19m,NR,,6129286,Completed,First,"April 15, 2018",,6h 19m 06s,,,,,
1119,42818,ziggystardust65,PC,6h 30m,90%,,5838826,Completed,First,"February 19, 2018",,6h 30m,,,,,
1120,42818,Private,PC,6h 30m,NR,Chapters 1 to 7 plus PICO-8 game. 113 strawberries. 1182 deaths.,10783488,Completed,First,"January 09, 2020",,6h 30m 29s,,,,,
1121,42818,faqsimil,PC,6h 33m,NR,"Main Story + minor strawberry hunting (94/175), 1475 Deaths, No B/C Sides, No Epilogue, No Core",7834079,Completed,First,"January 03, 2019",,6h 33m 56s,,,,,
1122,42818,Private,Xbox One,6h 34m,80%,,7921011,Completed,First,"January 02, 2019",,6h 34m,,,,,
1123,42818,TheHero,Nintendo Switch,6h 35m,NR,,11348393,Completed,First,"April 03, 2020",,6h 35m 06s,,,,,
1124,42818,Occopuyo,Nintendo Switch,6h 36m,80%,,8051417,Completed,First,"May 21, 2020",,6h 36m 02s,,,,,
1125,42818,GamerComedy,PC,6h 37m,90%,,11021162,Completed,First,"April 08, 2020",,6h 37m,,,,,
1126,42818,SomethingIshy,PlayStation 4,6h 37m,100%,,5803772,Completed,First,"February 12, 2018",,6h 37m,,,,,
1127,42818,DevDogg,Nintendo Switch,6h 38m,NR,,8563019,Completed,First,"April 03, 2019",,6h 38m,,,,,
1128,42818,CKoguzhan,Nintendo Switch,6h 40m,NR,,11449580,Completed,First,,,6h 40m,,,,,
1129,42818,solid_bogan,Nintendo Switch,6h 41m,NR,,8543251,Completed,First,"March 29, 2019",5h,6h 41m,,,,,
1130,42818,Miserix,PC,6h 41m,100%,,9562572,Completed,First,"September 05, 2019",,6h 41m 17s,,,,,
1131,42818,,Xbox One,6h 42m,NR,,8027787,Completed,First,,,6h 42m 17s,,,,,
1132,42818,LunchPolice,PC,6h 42m,100%,"86/175 strawberries, 1501 deaths",5774707,Completed,First,"November 07, 2018",,6h 42m 38s,,,,,
1133,42818,VazorLaser,Nintendo Switch,6h 44m,90%,,7814498,Completed,First,"December 31, 2018",,6h 44m 46s,,,,,
1134,42818,bigvilo,Xbox One,6h 46m,NR,"Story mode, 51/175 strawberries, x1379 death, 4 tapes, 1 gem.",8015377,Completed,First,"January 11, 2019",,6h 46m 42s,,,,,
1135,42818,babomancer,PC,6h 47m,NR,,8130593,Completed,First,"January 26, 2019",,6h 47m,,,,,
1136,42818,McGill93,PC,6h 48m,100%,,5919897,Completed,First,"March 02, 2018",,6h 48m,,,,,
1137,42818,jobbogamer,PC,6h 48m,NR,114 strawberries & 3 B-sides,9276314,Completed,First,"July 31, 2019",,6h 48m,,,,,
1138,42818,varlope,Nintendo Switch,6h 48m,80%,,5890612,Completed,First,"February 25, 2018",,6h 48m,,,,,
1139,42818,,PC,6h 50m,NR,"85 Strawberrys, 3 B-side Cassettes.",9165975,Completed,First,,,6h 50m,,,,,
1140,42818,Marloges,Nintendo Switch,6h 50m,NR,,10523087,Completed,First,"December 03, 2019",,6h 50m,,,,Collected 89 strawberries in my first run and died... 1094 times because of that.,
1141,42818,,PC,6h 51m,NR,,9182189,Completed,First,,,6h 51m,,,,,
1142,42818,vuoto,PC,6h 53m,90%,,8601990,Completed,First,"April 11, 2019",,6h 53m 46s,,,,,
1143,42818,TremorC,Nintendo Switch,6h 56m,100%,"147 strawberries, 1355 deaths, 3 hearts, 1 B-side.",7503977,Completed,First,"January 17, 2019",,6h 56m 02s,,,,,
1144,42818,Inkvenger,Nintendo Switch,6h 58m,NR,,8958975,Completed,First,"June 12, 2019",,6h 58m 51s,,,,,
1145,42818,,Nintendo Switch,7h,NR,,5747643,Completed,First,,,7h,,,,,
1146,42818,chocletychip,Nintendo Switch,7h,90%,,6037219,Completed,First,"March 25, 2018",,7h,,,,,
1147,42818,greatmrlizard,Nintendo Switch,7h,100%,,6448434,Completed,First,March 2018,,7h,,,,,
1148,42818,kayserlein,Nintendo Switch,7h,NR,,6232509,Completed,First,"May 11, 2018",,7h,,,,,
1149,42818,tomoang,PC,7h,NR,,11517533,Completed Retired,First,"April 06, 2018",,7h,,,,,
1150,42818,Private,PC,7h 04m,70%,,10982649,Completed,First,"February 12, 2020",,7h 04m,,,,,
1151,42818,,Nintendo Switch,7h 06m,NR,,5848395,Completed,First,,6h,7h 06m,,,,,
1152,42818,RedTrollinhowser,Nintendo Switch,7h 06m,100%,,5926294,Completed,First,"March 10, 2018",,7h 06m 37s,,,,,
1153,42818,knalb,PC,7h 07m,60%,56 strawberries 1706 deaths,9475574,Completed,First,"March 08, 2020",,7h 07m 38s,,,,,
1154,42818,EVOin3D,PC,7h 08m,NR,,5895939,Completed,First,"February 27, 2018",,7h 08m 29s,,,,,
1155,42818,,Nintendo Switch,7h 09m,NR,,5751177,Completed,First,,,7h 09m 20s,,,,,
1156,42818,jc726,Nintendo Switch,7h 10m,NR,,5724322,Completed,First,February 2018,,7h 10m,,,,,
1157,42818,mockturtle,PlayStation 4,7h 12m,60%,"44 strawberries, 1354 deaths, 22% Trophies. Turned on invincibility to get through latter half of Chapter 7.",11249934,Completed,First,"March 24, 2020",,7h 12m,,,,,
1158,42818,BoomWav,Nintendo Switch,7h 12m,100%,"108 strawberry, 1631 death, 1 heart, 3 b-side",5805402,Completed,First,"February 09, 2018",,7h 12m 15s,,,,,
1159,42818,Denim_Chicken,Xbox One,7h 12m,80%,96 strawberries,11168896,Completed,First,"March 16, 2020",,7h 12m 33s,,,,,
1160,42818,Tonyx,Nintendo Switch,7h 14m,80%,Main levels + Core,7798216,Completed,First,"February 03, 2019",5h 57m 03s,7h 14m 33s,,,,,
1161,42818,Radley,PC,7h 15m,90%,,11167276,Completed,First,"January 19, 2019",,7h 15m,,,,,
1162,42818,tiny_twist,PC,7h 15m,NR,,9419743,Completed,First,"December 08, 2019",,7h 15m,,,,,
1163,42818,lakester,Nintendo Switch,7h 17m,80%,,8952098,Completed,First,"August 25, 2019",,7h 17m 51s,,,,,
1164,42818,Private,PC,7h 19m,NR,Main Story + 111 Strawberries,8032967,Completed,First,"January 13, 2019",,7h 19m 52s,,,,,
1165,42818,imaginationac,Nintendo Switch,7h 20m,NR,,7814719,Completed,First,"December 30, 2018",,7h 20m 37s,,,,"Has a built-in timer, plus per chapter speed-run timer.",
1166,42818,DecemberStyle,PlayStation 4,7h 21m,90%,101 strawberries,5838871,Completed,First,"February 22, 2018",,7h 21m 15s,,,,,
1167,42818,Nicoen,PC,7h 24m,100%,,9475044,Completed,First,"September 01, 2019",,7h 24m,,,,Epic Store,
1168,42818,Kloptech,PC,7h 25m,100%,3 B-Sides completed. 119 of 175 strawberries collected.,11237493,Completed,First,"March 24, 2020",,7h 25m 09s,,,,,
1169,42818,nabeel_the_human,PC,7h 25m,NR,,8535230,Completed,First,"March 28, 2019",,7h 25m 11s,,,,,
1170,42818,sagyus,Xbox One,7h 26m,50%,half berries,11401283,Completed,First,"April 10, 2020",,7h 26m 09s,,,,,
1171,42818,Komatose,PC,7h 30m,100%,"Main Story + 87 Strawberries collected, not including chapter 8",8345440,Completed,First,"February 26, 2019",,7h 30m,,,,,
1172,42818,Tino,PC,7h 30m,80%,,5996060,Completed,First,"March 17, 2018",,7h 30m,,,,,
1173,42818,crisro996,PC,7h 30m,70%,,8808559,Completed,First,"May 18, 2019",,7h 30m,,,,,
1174,42818,pez,Nintendo Switch,7h 30m,70%,,10899927,Completed,First,"June 02, 2019",,7h 30m,,,,,
1175,42818,valdogg21,Nintendo Switch,7h 30m,NR,,5754254,Completed,First,"January 31, 2018",,7h 30m,,,,,
1176,42818,Zeushbien,Nintendo Switch,7h 32m,90%,,5731446,Completed,First,"January 28, 2018",,7h 32m,,,,,
1177,42818,40games2beat,Nintendo Switch,7h 35m,NR,,6156668,Completed,First,"July 08, 2019",,7h 35m 08s,,,,,
1178,42818,SixZeroSeven,Nintendo Switch,7h 39m,NR,,11299611,Completed,First,"March 30, 2020",,7h 39m,,,,,
1179,42818,Alfy,Nintendo Switch,7h 39m,NR,,5936828,Completed,First,"February 24, 2018",,7h 39m 22s,,,,,
1180,42818,,PC,7h 41m,NR,,8051426,Completed,First,,6h 32m 45s,7h 41m,,,,,
1181,42818,AbsurdMrSteel2,Xbox One,7h 45m,NR,,8168779,Completed,First,"January 30, 2019",,7h 45m 30s,,,,,
1182,42818,Genjutsuhh,PC,7h 46m,70%,,11389762,Completed,First,"April 23, 2020",,7h 46m 36s,,,,,
1183,42818,rhickey,Nintendo Switch,7h 46m,NR,,10303553,Completed,Replay,"October 25, 2019",,7h 46m 56s,,,,,
1184,42818,Amasa,PC,7h 53m,NR,,10425318,Completed,Replay,"November 15, 2019",,7h 53m 31s,,,,,
1185,42818,Bold_Wolf,Xbox One,7h 55m,70%,,8891250,Replay Custom List Completed,Replay,"June 03, 2019",7h 30m,7h 55m,,,8h /,,
1186,42818,Zednek,PC,7h 59m,90%,,9499764,Completed,First,"September 11, 2019",4h 28m 31s,7h 59m 27s,,,,,
1187,42818,1N07,PC,8h,NR,maybe half the collectables collected,10792175,Completed,First,"December 27, 2019",,8h,,,,,
1188,42818,Ashkaan,Xbox One,8h,90%,,7894756,Completed,First,"June 04, 2019",,8h,,,,,
1189,42818,AutumnRainbow,PC,8h,90%,,10835515,Completed,First,"January 05, 2020",,8h,,,,,
1190,42818,HeartlessJaguar,Nintendo Switch,8h,NR,,6931515,Completed,First,"August 28, 2018",,8h,,,,,
1191,42818,PunkRockCarl,Nintendo Switch,8h,90%,,9435445,Completed,First,March 2018,,8h,,,,,
1192,42818,Semlan,Nintendo Switch,8h,100%,,5835987,Completed,First,"February 13, 2018",,8h,,,,,
1193,42818,XxobbsxX,PC,8h,100%,,11009262,Completed,First,,6h,8h,,,,,
1194,42818,chawls_v,Nintendo Switch,8h,100%,,8958831,Completed,First,,,8h,,,,,
1195,42818,cmmndr,PC,8h,90%,,9472911,Completed,First,"July 14, 2019",,8h,,,,,
1196,42818,myspot,PC,8h,NR,,9527822,Completed,First,"September 04, 2019",,8h,,,,,
1197,42818,Nevis,PC,8h 01m,90%,some strawberries,9689632,Completed,First,"September 20, 2019",,8h 01m 32s,,,,"Schlanke 2123 Tode
37 Erdbeeren",
1198,42818,Private,Nintendo Switch,8h 04m,NR,"110 strawberries, 1641 deaths",8555232,Completed,First,"July 23, 2019",,8h 04m 07s,,,,,
1199,42818,bigphil2003,Nintendo Switch,8h 06m,90%,,5742621,Completed,First,"February 05, 2018",,8h 06m,,,,,
1200,42818,Caesura,PC,8h 06m,NR,,6773537,Completed,First,"August 05, 2018",,8h 06m 14s,,,,,
1201,42818,,PC,8h 09m,NR,,5838279,Completed,First,,,8h 09m 02s,,,,,
1202,42818,Poppincaps,Nintendo Switch,8h 11m,90%,,6318657,Custom List Completed,First,"November 20, 2018",,8h 11m,,,,,
1203,42818,Muff,PlayStation 4,8h 12m,80%,"Completed Core, had to backtrack to get 3 more hearts to enter. got 2/5 berries in the level. None of the extra Sides",9514273,Completed,First,"September 01, 2019",7h 35m,8h 12m,,,,,
1204,42818,itsPizzaTom,PC,8h 12m,NR,,11874795,Completed,First,"May 30, 2020",,8h 12m 55s,,,,,
1205,42818,Private,Nintendo Switch,8h 13m,NR,,5867219,Completed,First,"August 10, 2018",,8h 13m,,,,,
