,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Vs.,Progress,Speedrun
555,1066,jackbradwilson,PC,11h 20m,100%,,4735422,Completed,First,"June 15, 2016",11h 20m,,,,,,
556,1066,HeatMiser1,PC,11h 20m,NR,,11679261,Completed,First,"May 08, 2020",11h 20m 07s,,,,,,
557,1066,Private,PC,11h 22m,NR,,171135,Completed,First,"September 29, 2012",11h 22m 42s,,,,,,
558,1066,cainrisen,PC,11h 25m,80%,,76883,Completed,First,,11h 25m,,,,,,
559,1066,LittleBigMan,PlayStation 3,11h 25m,100%,,71109,Completed,First,,11h 25m 37s,,,,,,
560,1066,VoinixTR,PC,11h 25m,70%,,6095550,Completed,First,"December 28, 2013",11h 25m 48s,,,,,,
561,1066,Private,Xbox One,11h 26m,80%,,8677657,Completed,First,"July 07, 2017",11h 26m 52s,,7/5 - 7/7,,,,
562,1066,romancook,PlayStation 3,11h 27m,70%,,708021,Completed,First,"April 28, 2014",11h 27m,,,,,,
563,1066,,PC,11h 30m,NR,,10906394,Completed,First,,11h 30m,,,,,,
564,1066,Private,PC,11h 30m,NR,,1396182,Completed,First,"June 18, 2015",11h 30m,,,,,,
565,1066,Kronikolizon,PC,11h 30m,80%,,1027898,Completed,First,"November 17, 2011",11h 30m,,,,,,
566,1066,Roberoo,Xbox 360,11h 30m,NR,,2584982,Completed,First,"April 22, 2010",11h 30m,,,,,,
567,1066,metaljoints,PC,11h 30m,NR,,2620093,Completed,First,"February 20, 2016",11h 30m,,,,,,
568,1066,nagal,PlayStation 3,11h 30m,80%,Didn't like the story as much as the 1st... but I actually like the gameplay more!,14344,Completed,First,"May 20, 2012",11h 30m,,,,,,
569,1066,predikit,PC,11h 30m,NR,,1382016,Completed,First,"July 26, 2015",11h 30m,,,,,,
570,1066,Notapretty1,Xbox One,11h 32m,NR,,4241100,Completed,First,"April 16, 2017",11h 32m 37s,,,,,,
571,1066,AndyHitsu,PC,11h 40m,NR,,10865014,Completed,First,"January 25, 2020",11h 40m,,,,,,
572,1066,silentgamerbr,PC,11h 40m,90%,,11142484,Completed,First,"February 25, 2020",11h 40m,,,,,,
573,1066,Greyslash,Xbox 360,11h 42m,70%,,86246,Completed,First,2010,11h 42m,,,,,,
574,1066,,PC,11h 47m,NR,,284376,Completed,First,,11h 47m,,,,,,
575,1066,Chronoja,PC,11h 48m,NR,"From an old pass; Data may not be accurate
Can't remember how much I explored etc.",135526,Completed,First,,11h 48m,,,,,,
576,1066,Private,Xbox 360,11h 48m,70%,,4304977,Completed,First,,11h 48m,13h 23m,,24h 15m,,,
577,1066,Synecdoche,PC,11h 48m,NR,,799304,Completed,First,,11h 48m,,,,,,
578,1066,FUki,PC,11h 50m,NR,,7277002,Completed,First,"October 19, 2018",11h 50m,,,,,,
579,1066,Twilightwind,PlayStation 4,11h 50m,NR,,7812528,Completed,First,"December 24, 2018",11h 50m,,,,,,
580,1066,flaco_jones,PlayStation 3,11h 50m,90%,,87313,Completed,First,"October 14, 2010",11h 50m 55s,,,,,,
581,1066,BluePhoenix,PC,11h 53m,100%,,587377,Completed,First,"January 19, 2014",11h 53m,,,,,,
582,1066,kriza,PC,11h 53m,80%,,792836,Completed,First,"July 05, 2014",11h 53m,,,,,,
583,1066,Floormaster,PlayStation 3,11h 54m,NR,,1037764,Completed,First,"February 03, 2015",11h 54m 18s,,,,,,
584,1066,sqlds,PlayStation 3,11h 56m,NR,,11734026,Completed,First,"May 14, 2011",11h 56m 42s,,,,,,
585,1066,,PC,12h,NR,,284381,Completed,First,,12h,,,,,,
586,1066,,PC,12h,NR,,497527,Completed,First,,12h,,,,,,
587,1066,,PC,12h,NR,,975984,Completed,First,,12h,,,,,,
588,1066,,PC,12h,NR,,1349472,Completed,First,,12h,,,,,,
589,1066,,Xbox 360,12h,NR,,1536706,Completed,First,,12h,,,,,,
590,1066,Ascotillion,PC,12h,NR,,340504,Completed,First,,12h,,,,,,
591,1066,Autumnny,PC,12h,80%,,2253583,Completed,First,"December 20, 2015",12h,,,,,,
592,1066,Belmasv,PC,12h,NR,,970642,Completed,First,,12h,,,,,,
593,1066,Booie,PlayStation 3,12h,NR,,6079482,Completed,First,"April 04, 2012",12h,,,,,,
594,1066,Chorlo,PlayStation 4,12h,60%,,10778433,Completed,First,"August 08, 2016",12h,,,,,,
595,1066,Cokezi,PC,12h,NR,,6502088,Completed,First,,12h,,,,,,
596,1066,Dayrise,PC,12h,80%,,10228871,Completed,First,,12h,,,,,,
597,1066,Desser,PC,12h,70%,,7973911,Completed,First,"January 08, 2019",12h,,,,,,
598,1066,Fuzz,PC,12h,50%,,164345,Completed,First,"May 01, 2012",12h,,,,,,
599,1066,GATIRCAN,PC,12h,100%,,4563452,Completed,First,"June 13, 2010",12h,,,,,,
600,1066,Grahamtams,Xbox 360,12h,80%,Fun game. Played on Normal.,1047739,Completed,First,"August 15, 2014",12h,,Fun game. Played on Normal.,,,,
601,1066,Grayfox001,PlayStation 3,12h,NR,,11634726,Completed,First,"October 03, 2012",12h,,,,,,
602,1066,HellKove,PC,12h,90%,,525660,Completed,First,"December 20, 2013",12h,,,,,,
603,1066,Hinkelvinkel,PC,12h,100%,,482623,Completed,First,,12h,,,,,,
604,1066,JDubyew,Xbox 360,12h,80%,,6343687,Completed,First,,12h,,,,,,
605,1066,Jbonager,PC,12h,80%,,11447111,Completed,First,"April 15, 2020",12h,,,,,,
606,1066,Jemiide,PC,12h,NR,,991663,Completed,First,"October 25, 2014",12h,,,,,,
607,1066,JoseSLD,PlayStation 3,12h,100%,,7840135,Custom List Completed,First,"December 27, 2010",12h,,,,,12h /,
608,1066,KingBjorn,PlayStation 4,12h,80%,,11826361,Replay Completed,First,,12h,14h,,,,,
609,1066,LMUC,PC,12h,NR,,11215390,Completed,First,"March 22, 2020",12h,,,,,,
610,1066,LazerStallion,PC,12h,NR,,2402,Completed,First,,12h,,,,,,
611,1066,LewaOhato,Xbox 360,12h,NR,,2979859,Completed,First,,12h,,,,,,
612,1066,Logophiliac,PC,12h,NR,,203190,Completed,First,"February 01, 2013",12h,,,,,,
613,1066,MGSking,PlayStation 3,12h,100%,,44003,Completed,First,,12h,,,,,,
614,1066,MagusKain,PlayStation 3,12h,100%,,337811,Completed,First,"July 20, 2013",12h,,,,,,
615,1066,Mallekthell,PlayStation 3,12h,NR,,9692166,Completed,First,"September 21, 2012",12h,,,,,,
616,1066,MetalreduX,PlayStation 4,12h,80%,,5204620,Completed,First,"October 14, 2017",12h,,,,,,
617,1066,Mr_Dingmon,Xbox 360,12h,80%,,4212086,Completed,First,,12h,,,,,,
618,1066,NiceGuyNeon,PC,12h,90%,,2908036,Completed,First,"July 12, 2015",12h,13h,,,,,
619,1066,Noughter,PC,12h,80%,,6918169,Completed,First,"September 14, 2016",12h,,,,,,
620,1066,Omnios_True,PC,12h,80%,,1214399,Completed,First,"February 14, 2012",12h,16h,,,,,
621,1066,Paulbroo,PlayStation 3,12h,NR,,6578522,Completed,First,,12h,,,,,,
622,1066,Paulo2Gaming,PC,12h,NR,,10648237,Completed,First,"December 15, 2019",12h,,,,,,
623,1066,RavenGuard,Xbox 360,12h,NR,,3936612,Completed,First,,12h,,,,,,
624,1066,RunningMan,,12h,NR,,139806,Completed,First,"June 28, 2012",12h,,,,,,
625,1066,Sferruzza40,PC,12h,NR,,10681511,Completed,First,"March 07, 2018",12h,,,,,,
626,1066,Sindaco,PlayStation 3,12h,80%,,7864468,Completed,First,,12h,,,,,,
627,1066,SirKristoph,PC,12h,80%,,4110403,Completed,First,,12h,,,,,,
628,1066,Private,PC,12h,NR,,4097359,Completed,Replay,"February 13, 2010",12h,,,,,,
629,1066,Soreyasu,Xbox 360,12h,NR,,10974606,Completed,First,"February 11, 2020",12h,,,,,,
630,1066,SpirosK_,PC,12h,NR,,6325719,Completed,First,"May 30, 2018",12h,,,,,,
631,1066,Stormnator,PC,12h,60%,,11223380,Completed,First,"March 22, 2020",12h,,,,,,
632,1066,Private,PC,12h,NR,,529302,Completed,First,,12h,,,,,,
633,1066,The_oni,PlayStation 3,12h,50%,,8444885,Completed,First,2013,12h,,,,,,
634,1066,Thebuzz76,PC,12h,NR,,3261569,Completed,First,"August 13, 2017",12h,,,,,,
635,1066,Tomix1990,PC,12h,NR,,4015856,Completed,First,"June 16, 2015",12h,,,,,,
636,1066,Tropa101,PC,12h,70%,,503504,Completed,First,"December 10, 2013",12h,13h,,,,,
637,1066,Wolf_7,Xbox 360,12h,90%,,151518,Completed,First,"February 07, 2012",12h,,,,,,
638,1066,Zombiekiller6,PlayStation 3,12h,90%,,2986537,Backlog Completed,First,2013,12h,,,,,,
639,1066,adrian4370,PlayStation 3,12h,90%,,2585889,Completed,First,2013,12h,,,,,,
640,1066,Private,PC,12h,90%,,636364,Completed,First,,12h,,,,,,
641,1066,akbhagat97,PlayStation 3,12h,NR,,10678438,Completed,First,,12h,,,,,,
642,1066,borland87,PC,12h,60%,,105716,Completed,First,,12h,,,,,,
643,1066,caiocst,PlayStation 4,12h,NR,,4132290,Completed,First,"March 01, 2017",12h,,,,,,
644,1066,creepysuitguy,Xbox 360,12h,NR,,740255,Completed,First,"May 27, 2014",12h,,,,,,
645,1066,dijkstra_p,PC,12h,NR,,2961630,Completed,First,"May 11, 2016",12h,,,,,,
646,1066,elenagersh25,Xbox 360,12h,NR,,1572248,Completed,First,"July 31, 2015",12h,,,,,,
647,1066,eroldany,PC,12h,90%,,1283295,Completed,First,,12h,,,,,,
648,1066,foggerson,PC,12h,NR,,4518674,Completed,First,"June 01, 2017",12h,,,,,,
649,1066,fretzen,PC,12h,80%,Aprox time calculated from saves.,678890,Completed,First,"March 24, 2014",12h,,,,,,
650,1066,geese,PC,12h,NR,,5433654,Completed,First,"January 28, 2019",12h,,,,,,
651,1066,hellraisingmonk,PC,12h,NR,,594019,Completed,First,"January 24, 2013",12h,,,,,,
652,1066,jakeakatheone,PlayStation 3,12h,NR,,11351229,Completed,First,"August 04, 2016",12h,,,,,,
653,1066,Private,PC,12h,80%,,1245777,Completed,First,"October 10, 2013",12h,,"Good. Pretty much the same as Bioshock 1. Story wasn�t quite as good, but still decent. Gameplay was solid for a shooter, although a big part of it was resource management which can be tedious. But the pace is pretty good (after a slow start) and it�s never particularly difficult.",,,,
654,1066,johan220,Xbox 360,12h,NR,,1628187,Completed,First,,12h,,,,,,
655,1066,jro3000,Xbox 360,12h,NR,,4573334,Completed,First,,12h,,,,,,
656,1066,kdori19,PC,12h,NR,,6872334,Completed,First,,12h,,,,,,
657,1066,kemoarps,PC,12h,90%,,305554,Completed,First,"June 28, 2013",12h,12h,,,,,
658,1066,kotra97,PC,12h,NR,,10173485,Completed,First,"October 02, 2019",12h,,,,,,
659,1066,lynxxyarly,PC,12h,NR,,4410148,Completed,First,,12h,15h,,,,,
660,1066,marcelsl,PC,12h,70%,,5926517,Completed,First,,12h,,,,,,
661,1066,mega7766,Xbox 360,12h,NR,,6272729,Completed,First,"May 21, 2018",12h,,,,,,
662,1066,moulder,PlayStation 3,12h,70%,,38576,Completed,First,,12h,,,,,,
663,1066,rickbarrerah,PlayStation 3,12h,NR,,562069,Completed,First,"July 27, 2014",12h,,,,,,
664,1066,Private,PlayStation 4,12h,70%,,2797100,Completed,First,"May 28, 2018",12h,,,,,,
665,1066,ryuson2000,PC,12h,NR,,9006453,Completed,First,"June 20, 2019",12h,,,,,,
666,1066,scrubadub,PC,12h,NR,,87201,Completed,First,,12h,,,,,,
667,1066,siwy102,PC,12h,70%,,7212650,Completed,First,"March 11, 2016",12h,,,,,,
668,1066,stevechong25,PC,12h,80%,,8443273,Completed,First,,12h,,,,,,
669,1066,thephoenixking43,PC,12h,70%,,8280591,Completed,First,"July 29, 2018",12h,,,,,,
670,1066,wyiwyi,PC,12h,NR,,6206286,Completed,First,"May 04, 2018",12h,,,,,,
671,1066,xAbyssWatcher,PC,12h,NR,,10349729,Completed,First,"November 02, 2019",12h,15h,,,,,
672,1066,zetaman00,Xbox One,12h,NR,,5570058,Completed,First,"June 15, 2019",12h,,,,,,
673,1066,,PC,12h 05m,NR,,10670183,Completed,First,,12h 05m,,,,,,
674,1066,TrillCozbey,PC,12h 09m,NR,,2199469,Completed,First,,12h 09m,,,,,,
675,1066,thausael,PC,12h 10m,90%,,9291236,Completed,First,"August 03, 2019",12h 10m,,,,,,
676,1066,xber45x,PC,12h 10m,NR,,256058,Completed,First,,12h 10m,,,,,,
677,1066,Lothermus,PlayStation 4,12h 11m,70%,,10367209,Completed,First,"July 25, 2019",12h 11m,,,,,,
678,1066,Private,PC,12h 11m,NR,,3523484,Completed,First,"January 25, 2014",12h 11m 10s,,,,,,
679,1066,Private,PC,12h 12m,NR,24 of 53 Achievements Earned,3378856,Completed,First,"September 21, 2016",12h 12m,,,,,,
680,1066,Private,PlayStation 4,12h 13m,NR,,3898798,Completed,First,"October 14, 2018",12h 13m 24s,,,,,,
681,1066,Crabman,PC,12h 15m,NR,,146895,Completed,First,"July 16, 2012",12h 15m,,,,,,
682,1066,Drayco90,Xbox 360,12h 15m,60%,,734927,Completed,First,,12h 15m,,,,,,
683,1066,Eksmannnn,PC,12h 15m,100%,,226646,Completed,First,"February 16, 2013",12h 15m,,,,,,
684,1066,kydavi,Xbox 360,12h 16m,NR,,6209584,Completed,First,"June 02, 2013",12h 16m 06s,,,,,,
685,1066,Albanox,PC,12h 17m,NR,,942821,Completed,First,"September 20, 2014",12h 17m 42s,,,,,,
686,1066,LopperUK,PC,12h 18m,70%,,1800718,Completed,Replay,"March 05, 2014",12h 18m,,,,,,
687,1066,aftereight88,Xbox 360,12h 19m,80%,,9001306,Completed,First,,12h 19m,15h 34m,,18h 56m,,,
688,1066,Lovinggames132,Xbox 360,12h 20m,NR,,3534621,Completed,First,"October 19, 2016",12h 20m,,,,,,
689,1066,BadGuysBeware,PC,12h 21m,80%,,401048,Completed,First,,12h 21m 02s,,,,,,
690,1066,skumbrx,PC,12h 22m,80%,,4089474,Completed,First,2012,12h 22m 31s,,,,5h 33m,,
691,1066,YourAsianBuddy,PC,12h 24m,NR,,892855,Completed,Replay,"August 13, 2014",12h 24m,,,,,,
692,1066,Masterwargod,PC,12h 26m,NR,,11033118,Completed,First,,12h 26m,,,,,,
693,1066,AdamTwelve,PlayStation 3,12h 30m,90%,,5814677,Completed,First,"March 17, 2011",12h 30m,,,,,,
694,1066,XSoloDolo,PC,12h 30m,NR,,278124,Completed,First,"June 01, 2013",12h 30m,,,,,,
695,1066,guest1321,Xbox 360,12h 30m,NR,,90748,Completed,First,,12h 30m,,,,,,
696,1066,shaggy0131,PlayStation 3,12h 30m,90%,,521767,Completed,First,,12h 30m,,,,,,
697,1066,sweetride27,PC,12h 30m,70%,,605366,Completed,Replay,"January 31, 2014",12h 30m,,,,,,
698,1066,LeftHandedMatt,Xbox 360,12h 30m,70%,Easy difficulty.,72743,Completed,First,"March 05, 2013",12h 30m 20s,,,,,,
699,1066,Linkelda,Xbox 360,12h 32m,90%,,5113507,Completed,First,,12h 32m,,,,,,
700,1066,tiberusx87,Xbox 360,12h 34m,70%,,119353,Completed,First,"February 14, 2010",12h 34m,,,,,,
701,1066,RickyButler,PC,12h 35m,70%,,26559,Completed,First,,12h 35m,,,,,,
702,1066,emjayblaze,Xbox 360,12h 35m,80%,,223201,Completed,First,,12h 35m,,,,,,
703,1066,gamemaster1991,Xbox 360,12h 37m,NR,,3447084,Completed,First,"November 09, 2016",12h 37m 35s,,,,,,
704,1066,Rusco08,PlayStation 3,12h 40m,NR,,10958874,Completed,First,"February 08, 2020",12h 40m,,,,,,
705,1066,charliewoodhead,PlayStation 3,12h 40m,70%,,3432564,Completed,First,"May 18, 2016",12h 40m,,,,,,
706,1066,Private,PC,12h 42m,80%,,661637,Completed,Replay,,12h 42m,,,,,,
707,1066,bman1171,PlayStation 3,12h 42m,80%,,539347,Completed,First,"December 31, 2012",12h 42m 21s,,,,,,
708,1066,pasel,Xbox 360,12h 45m,80%,,111253,Completed,First,"August 03, 2013",12h 45m 03s,,,,,,
709,1066,Shantir,PC,12h 46m,80%,,2154613,Completed,First,,12h 46m,,,,,,
710,1066,MorphineBear,PC,12h 48m,NR,"First playthrough of story, 33/53 achievements. Time includes crashes throughout Remastered. Hardest difficulty.",5965032,Completed,First,"March 10, 2018",12h 48m,,,,,,
711,1066,Private,PC,12h 48m,NR,,9147471,Completed,First,"July 13, 2019",12h 48m 16s,,,,,,
712,1066,Scarwiz,PC,12h 49m,NR,,4649244,Completed,First,,12h 49m,,,,,,
713,1066,Shef333,PC,12h 50m,NR,,11473515,Completed,First,"April 17, 2020",12h 50m,,,,,,
714,1066,Tomodachi,PC,12h 50m,NR,,189091,Completed,First,"February 16, 2014",12h 50m,,,,,,
715,1066,kesovitch,PC,12h 54m,NR,,10810040,Playing Completed,First,"January 13, 2018",12h 54m,,,,,,
716,1066,,,13h,NR,,284367,Completed,First,,13h,,,,,,
717,1066,,PC,13h,NR,Tiempo aproximado calculado a partir de los saves.,678876,Completed,First,,13h,,,,,,
718,1066,,PC,13h,NR,,931556,Completed,First,,13h,,,,,,
719,1066,,PC,13h,NR,,5719951,Completed,First,,13h,,,,,,
720,1066,ACE_V,PlayStation 3,13h,60%,,6441218,Completed,First,March 2011,13h,,,,,,
721,1066,Private,Xbox 360,13h,70%,,5575974,Completed,First,,13h,,,,,,
722,1066,Darkamlight,Xbox 360,13h,70%,,333659,Completed,First,"March 30, 2013",13h,,,,,,
723,1066,DougDevor,Xbox 360,13h,90%,,430716,Completed,First,"November 24, 2012",13h,,,,,,
724,1066,Elficzek,PC,13h,80%,,1198282,Completed,First,"February 17, 2015",13h,,,,,,
725,1066,Private,Xbox 360,13h,90%,,34287,Completed,First,,13h,,,,,,
726,1066,HorrorSurvivalist,Xbox 360,13h,NR,,226802,Completed,First,"April 05, 2013",13h,,,,,,
727,1066,Issara,PC,13h,50%,,11522334,Completed,First,"April 21, 2020",13h,,,,,,
728,1066,Joemoe,PC,13h,NR,,903663,Completed,First,"August 20, 2014",13h,16h,,20h,,,
729,1066,McFly,PC,13h,100%,,432721,Completed,First,"March 31, 2013",13h,14h,,18h 54m,,,
730,1066,PaperLuigi,PlayStation 3,13h,80%,,3637618,Completed,First,"January 10, 2011",13h,,,,,,
731,1066,Pillendreher,PlayStation 3,13h,80%,,1216217,Completed,First,"February 25, 2015",13h,,,,,,
732,1066,PunkRockCarl,PlayStation 3,13h,90%,,9431400,Completed,First,2010,13h,15h,,,,,
733,1066,Server55,Xbox 360,13h,80%,,435367,Completed,First,,13h,,,,,,
734,1066,Strongfoam4,Xbox 360,13h,NR,,1283403,Completed,First,"June 06, 2013",13h,,,,,,
735,1066,Supercoil64,,13h,NR,,171871,Completed,First,"August 23, 2012",13h,,,,,,
736,1066,TsChala,PC,13h,90%,,1477245,Completed,First,,13h,,,,,,
737,1066,Wolltoffel,PC,13h,NR,,10523450,Completed,First,"December 02, 2019",13h,,,,,,
738,1066,Private,PC,13h,80%,,541329,Completed,First,,13h,,,,,,
739,1066,artur102430,PC,13h,NR,,11766357,Completed,First,"May 14, 2017",13h,,,,,,
740,1066,blacklabel8829,PC,13h,NR,,768449,Completed,First,"January 27, 2014",13h,,,,,,
741,1066,Private,PlayStation 3,13h,70%,"Hard difficulty, all little sisters",367739,Completed,First,"August 08, 2013",13h,,,,4h 21m,,
742,1066,djaggie,PC,13h,70%,,537308,Completed,First,,13h,,,,,,
743,1066,hsandris,PC,13h,NR,,8759100,Completed,First,"May 26, 2019",13h,,,,,,
744,1066,hugsythe,PC,13h,NR,,5682899,Completed,First,,13h,,,,,,
745,1066,kafaw,PC,13h,NR,,9066249,Completed,First,"November 25, 2016",13h,,,,,,
746,1066,mithrandir138,PC,13h,NR,,4474727,Completed,Replay,"February 20, 2018",13h,,,,,,
747,1066,ohnoitsalango,PlayStation 3,13h,80%,,46912,Completed,First,,13h,,,,,,
748,1066,overclicked,Xbox 360,13h,90%,,532654,Completed,First,"October 12, 2013",13h,,,,,,
749,1066,raindroplet,PC,13h,70%,,474916,Completed,First,"November 11, 2013",13h,,,,,,
750,1066,ryanadc,PC,13h,NR,,768024,Completed,First,"July 02, 2014",13h,,,,,,
751,1066,samiii11,PC,13h,60%,,8202290,Completed,First,"February 04, 2019",13h,,,,,,
752,1066,shadehunter,Xbox 360,13h,NR,,4172433,Completed,First,,13h,,,,,,
753,1066,spartandude2718,PC,13h,NR,,8298361,Completed,First,,13h,,,,,,
754,1066,thewittyname,PC,13h,90%,,1347962,Completed,First,"May 17, 2015",13h,,,,,,
755,1066,xray7047,,13h,NR,,166850,Completed,First,"April 21, 2012",13h,,,,,,
756,1066,specialistar,Xbox One,13h 01m,100%,,4303097,Completed,First,"March 19, 2017",13h 01m 10s,17h 50m 50s,,,,,
757,1066,Jehloz,PC,13h 07m,NR,,9219642,Completed,First,"July 24, 2019",13h 07m,,,,,,
758,1066,nicktmills,PC,13h 10m,90%,,1265589,Completed,First,"December 12, 2014",13h 10m 05s,,,,,,
759,1066,kstress71,Xbox 360,13h 13m,100%,,589212,Completed,First,,13h 13m,,,,,,
760,1066,Jtyler12,PlayStation 4,13h 14m,NR,,8838101,Completed,First,"May 27, 2019",13h 14m,,,,,,
761,1066,,Xbox 360,13h 20m,NR,,5510660,Completed,First,,13h 20m,,,,,,
762,1066,mtm5925,PC,13h 20m,80%,,3624,Completed,First,"October 22, 2011",13h 20m,,,,,,
763,1066,philv88,Xbox 360,13h 20m,NR,,1247874,Completed,First,"November 24, 2013",13h 20m 40s,,,,,,
764,1066,Lake23,PC,13h 23m,NR,,3097680,Completed,First,"June 15, 2016",13h 23m,15h 36m,,,,,
765,1066,Bane,PlayStation 3,13h 24m,80%,,477149,Completed,First,,13h 24m,,,,,,
766,1066,JPSCerqueira,PC,13h 24m,90%,,57001,Completed,First,,13h 24m,,,,,,
767,1066,engnir1,PlayStation 3,13h 30m,100%,,3411199,Completed Retired,First,"April 13, 2017",13h 30m,,,,,,
768,1066,,PC,13h 36m,NR,,284379,Completed,First,,13h 36m,,,,,,
769,1066,Dalthor,PC,13h 40m,90%,,620736,Completed,First,"November 17, 2013",13h 40m,,,,,,
770,1066,Private,PlayStation 3,13h 44m,NR,,7069921,Completed,First,"September 21, 2014",13h 44m 12s,,,,,,
771,1066,aleclair,PC,13h 48m,70%,,176699,Completed,First,"December 27, 2012",13h 48m,,,,,,
772,1066,fromeister,PC,13h 54m,NR,,4247757,Completed,First,"January 28, 2016",13h 54m,,,,,,
773,1066,Schism84,PC,13h 55m,NR,,1085916,Completed,First,"December 30, 2014",13h 55m,,,,,,
774,1066,MuxedoXenosaga,Xbox 360,13h 57m,80%,,266456,Completed,First,"November 13, 2011",13h 57m 14s,,,,,,
775,1066,,PC,14h,NR,,998643,Completed,First,,14h,,,,,,
776,1066,,PC,14h,NR,,1100595,Completed,First,,14h,,,,,,
777,1066,,PC,14h,NR,,1966742,Completed,First,,14h,,,,,,
778,1066,,PC,14h,NR,,3179474,Completed,First,,14h,,,,,,
779,1066,,PC,14h,NR,,5279942,Completed,First,,14h,,,,,,
780,1066,,PC,14h,NR,,6011024,Completed,First,,14h,18h,,,,,
781,1066,,PC,14h,NR,,6980993,Completed,First,,14h,,,,,,
782,1066,Aris,PC,14h,NR,,8984210,Completed,First,,14h,17h,,,,,
783,1066,Astrostar400,Xbox 360,14h,60%,,1459443,Completed,First,,14h,,,,,,
784,1066,BioSector,PC,14h,NR,,385104,Completed,First,,14h,20h,,,,,
785,1066,Bloody_Shadow,PlayStation 3,14h,90%,,859361,Completed,First,"February 27, 2011",14h,,,,1h,,
786,1066,DasRhodes,PC,14h,100%,,2625991,Completed,First,,14h,,,,,,
787,1066,Manolero1,PlayStation 3,14h,80%,,717251,Completed,First,"January 30, 2012",14h,20h,,,,,
788,1066,Phantom1988,PC,14h,80%,,968907,Completed,First,,14h,,,,,,
789,1066,Pheidias,PC,14h,NR,Hard mode no vita chambers/Searched everywhere for achievements,10930687,Completed,First,"February 03, 2020",14h,,,,,,
790,1066,RetroMonda,PC,14h,NR,,1311793,Completed,First,,14h,,,,,,
791,1066,Tion,PC,14h,80%,,523618,Completed,First,"December 19, 2013",14h,,,,,,
792,1066,Valrusia,Xbox 360,14h,50%,,440684,Completed,First,"March 10, 2010",14h,,,,10h,,
793,1066,aupa78,PC,14h,90%,,11562076,Completed,First,"July 16, 2014",14h,,,,,,
794,1066,dhtyrone,Xbox 360,14h,NR,,3342515,Completed,First,,14h,,,,,,
795,1066,dough,Xbox 360,14h,NR,,211194,Completed,First,,14h,,,,,,
796,1066,duncsmit,PlayStation 3,14h,NR,,78179,Completed,First,,14h,,,,,,
797,1066,galzter,PC,14h,NR,,11069874,Completed,First,"February 29, 2020",14h,17h,,22h,,,
798,1066,ikilledkenny,PC,14h,70%,,11031541,Completed,Replay,"February 21, 2020",14h,17h,,,,,
799,1066,okinawaisland,PC,14h,80%,,3259414,Completed,First,,14h,,,,,,
800,1066,pollo200,Xbox 360,14h,70%,,11608487,Completed,First,"January 30, 2015",14h,,,,,,
801,1066,pwninggeekgirl,PC,14h,NR,,10944310,Completed,First,"February 06, 2020",14h,,,,,,
802,1066,quenan30,PC,14h,NR,,11422358,Completed,First,"April 12, 2020",14h,,,24h,,,
803,1066,smilingface,PC,14h,90%,,578316,Completed,First,"January 27, 2014",14h,,,,,,
804,1066,srfrog,PC,14h,NR,,326110,Completed,First,"April 15, 2011",14h,,,,,,
805,1066,thunderhawk862002,PlayStation 3,14h,NR,,1398759,Completed,First,,14h,,,,,,
806,1066,Private,PC,14h,80%,,3706149,Completed,First,"December 01, 2016",14h,,,,,,
807,1066,Optim,PC,14h 05m,80%,,8626295,Completed,First,,14h 05m,,,,,,
808,1066,,PC,14h 10m,NR,,8916645,Completed,First,,14h 10m,,,,,,
809,1066,pureMG,PC,14h 18m,NR,,778938,Completed,First,"June 28, 2014",14h 18m,,,,,,
810,1066,roushimsx,PC,14h 20m,NR,,42791,Completed,First,,14h 20m,,,,,,
811,1066,AfricSpb,PlayStation 4,14h 27m,80%,,11304198,Completed,First,"April 01, 2020",14h 27m,,,,,,
812,1066,,PC,14h 30m,NR,,1058021,Completed,First,,14h 30m,,,,,,
813,1066,Malfeito,PC,14h 31m,90%,,2836484,Completed,First,"April 10, 2016",14h 31m 01s,,,,,,
814,1066,midwolf8,PlayStation 3,14h 32m,100%,,479410,Completed,First,"April 02, 2012",14h 32m 45s,,,,,,
815,1066,03beatob,PC,14h 50m,NR,,445219,Completed,First,"October 14, 2013",14h 50m,,,,,,
816,1066,,,15h,NR,,284369,Completed,First,,15h,,,,,,
817,1066,,PC,15h,NR,,420691,Completed,First,,15h,,,,,,
818,1066,,PC,15h,NR,,11807639,Completed,First,,15h,19h,,,,,
819,1066,CaptainSomnus,PC,15h,80%,,8807586,Completed,First,"September 27, 2014",15h,,,,,,
820,1066,DifanceR,PC,15h,NR,,1869467,Completed,First,"September 26, 2015",15h,,,,,,
821,1066,Haoie,PlayStation 3,15h,50%,,1175683,Completed,First,"February 05, 2015",15h,,,,,,
822,1066,Private,PC,15h,NR,,8738268,Completed,First,"April 28, 2020",15h,,,,,,
823,1066,LexAverial,PC,15h,70%,,262403,Completed,First,,15h,,,,,,
824,1066,Sgt_Cheese,PC,15h,NR,,3143981,Completed,First,"June 28, 2016",15h,,,,,,
825,1066,YannickS,PlayStation 4,15h,90%,,9174354,Completed,First,"July 17, 2019",15h,,,,,,
826,1066,bkrockwell,PC,15h,60%,,8984230,Completed,First,,15h,20h,,,,,
827,1066,davisdane,PC,15h,NR,,3480430,Completed,First,"November 04, 2013",15h,,,,,,
