,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Progress,Completionist,Co-Op,Personal Notes,Vs.,Retired Notes,Speedrun
969,27100,sarge007,PlayStation 4,65h,NR,,7789630,Completed,First,,"December 20, 2018",65h,,,,,,,
970,27100,steiny,PlayStation 4,65h,NR,,9173334,Completed,First,,"March 10, 2019",65h,,,,,,,
971,27100,tordbm,PlayStation 4,65h,100%,,7739510,Completed,First,,"December 14, 2018",65h,,,,,,,
972,27100,veeX,PlayStation 4,65h,100%,,8554549,Completed,First,,"December 17, 2018",65h,,,,,,,
973,27100,dcomarata,Xbox One,65h 05m,100%,,7387643,Completed,First,48h 15m,"November 30, 2018",65h 05m 24s,,,,,,,
974,27100,assassinwolfx27,PlayStation 4,65h 07m,100%,,11637958,Completed,Replay,50h 13m,"August 16, 2019",65h 07m,,,,My second play through I did all the quests that I thought were good to do and i didn't rush like my first play through,,,
975,27100,,PlayStation 4,65h 07m,NR,"Really great, best narrative i've seen in a while, i was rushing chapter 2 tho, and failed some missions because of it",7450916,Completed,First,43h 57m 21s,,65h 07m 05s,,103h 06m 03s,,,,,
976,27100,MidgetGiraffe7,PlayStation 4,65h 24m,NR,,9310472,Completed,First,,"April 08, 2020",65h 24m,,,,,,,
977,27100,HighlandJesus,PlayStation 4,65h 30m,NR,,7688113,Completed,First,,"December 09, 2018",65h 30m,,,,,,,
978,27100,Sabin5995,PlayStation 4,65h 30m,NR,,7332674,Completed,First,,"January 07, 2019",65h 30m,,,,,,,
979,27100,,PlayStation 4,65h 36m,NR,,9653203,Completed,First,43h 24m 12s,,65h 36m 18s,,150h 56m 25s,,,,,
980,27100,HecTiicClaw,Xbox One,65h 45m,100%,,7678614,Completed,First,,"December 09, 2018",65h 45m,,,,,,,
981,27100,,PlayStation 4,65h 45m,NR,,8619514,Completed,First,,,65h 45m 19s,,,,,,,
982,27100,,PC,65h 57m,NR,,11790234,Completed,First,,,65h 57m,,,,,,,
983,27100,,Xbox One,66h,NR,,7757282,Completed,First,,,66h,,,,,,,
984,27100,,Xbox One,66h,NR,,8089909,Completed,First,,,66h,,,,,,,
985,27100,,PlayStation 4,66h,NR,,8887482,Completed,First,,,66h,,,,,,,
986,27100,,PC,66h,NR,Main story + some optional quests,11201285,Completed,First,,,66h,,,,,,,
987,27100,,PC,66h,NR,,11370942,Completed,First,,,66h,,,,,,,
988,27100,,PC,66h,NR,,11678096,Completed,First,,,66h,,,,,,,
989,27100,Kergguz,PC,66h,NR,,11056652,Completed,First,,"February 24, 2020",66h,,,,,,,
990,27100,SavagE,PlayStation 4,66h,90%,,8501513,Completed,First,,"December 22, 2018",66h,,,,,,,
991,27100,SombreroSam,PC,66h,NR,,10822356,Completed,First,,"January 15, 2020",66h,,,,,,,
992,27100,cashedtastic,Xbox One,66h,100%,,7321481,Completed,First,,"November 19, 2018",66h,,,,,,,
993,27100,pjinny,PlayStation 4,66h,NR,,9596919,Completed,First,,"January 03, 2019",66h,,,,,,,
994,27100,zelenyzidan,PlayStation 4,66h 06m,100%,,7871357,Completed,First,,"January 03, 2019",66h 06m,,,,,,,
995,27100,Zetto22,Xbox One,66h 09m,90%,,7456764,Completed,First,53h 17m,"November 16, 2018",66h 09m,,,,,,,
996,27100,,PlayStation 4,67h,NR,,7526143,Completed,First,,,67h,,,,,,,
997,27100,,PC,67h,NR,,11778534,Completed,Replay,,,67h,,,,,,,
998,27100,GreatWalker,PC,67h,80%,,10717927,Completed,First,,"March 07, 2020",67h,,,,,,,
999,27100,Morotov,PlayStation 4,67h,NR,,11856243,Completed,First,,"December 12, 2018",67h,,,,,,,
1000,27100,Private,PC,67h,100%,,10886848,Playing Completed,First,,"June 08, 2020",67h,,,,,,,
1001,27100,vokama,PlayStation 4,67h,NR,,8119169,Completed,First,,"January 25, 2019",67h,,,,,,,
1002,27100,Zominator,PlayStation 4,67h 08m,NR,,10728810,Completed,First,,January 2019,67h 08m,,,,,,,
1003,27100,ivorn,Xbox One,67h 14m,NR,,7468420,Completed,First,,"November 16, 2018",67h 14m,,,,,,,
1004,27100,Bigxpapi,Xbox One,67h 22m,NR,,7991245,Completed,First,,"January 29, 2019",67h 22m,,,,,,,
1005,27100,periahdark,PlayStation 4,67h 25m,80%,82.0% story completion.,7357762,Completed,First,,"November 12, 2018",67h 25m 48s,,,,"Date Started: Oct. 29, 2018
Date Finished: Nov. 12, 2018",,,
1006,27100,StickySplat,PlayStation 4,67h 30m,NR,,8174829,Completed,First,,"November 22, 2018",67h 30m,,,,,,,
1007,27100,DivineKataroshie,PlayStation 4,67h 54m,NR,,7631520,Completed,First,,"December 25, 2018",67h 54m 11s,,,,,,,
1008,27100,HenryVIIII,Xbox One,67h 57m,90%,,7368218,Completed,First,,"December 06, 2018",67h 57m,,,,,,,
1009,27100,,PlayStation 4,68h,NR,,7641408,Completed,First,,,68h,,,,,,,
1010,27100,,Xbox One,68h,NR,Main Story + Lots of side missions,8446724,Completed,First,,,68h,,,,,,,
1011,27100,2007kiet,Xbox One,68h,NR,,8292752,Completed,First,62h,"February 18, 2019",68h,,,,,,,
1012,27100,CountShockula95,PC,68h,NR,,11927395,Completed,First,,"June 07, 2020",68h,,,,,,,
1013,27100,Heartscar,PlayStation 4,68h,NR,,5919388,Completed,First,,"December 05, 2018",68h,,,,,,,
1014,27100,Korean_Prophet,PlayStation 4,68h,90%,,9661254,Completed,First,,"November 16, 2018",68h,,,,,,,
1015,27100,Nickoli,Xbox One,68h,NR,,7402457,Completed,First,,"December 16, 2018",68h,,,,,,,
1016,27100,PhineasVonTrapp,PlayStation 4,68h,NR,Main Story + Most Major Side Quests + Minimal Hunting/Collecting,7756796,Completed,First,,"December 08, 2018",68h,,,,,,,
1017,27100,brian_reboot,PlayStation 4,68h,NR,,8405524,Completed,First,,"January 08, 2019",68h,,,,,,,
1018,27100,budnut,PC,68h,NR,,10740103,Completed,First,,"January 03, 2020",68h,,,,,,,
1019,27100,Rhapsos,PC,68h 29m,NR,,10369293,Completed,First,,"January 08, 2020",68h 29m,,,,,,,
1020,27100,AlphaOmega247,PlayStation 4,68h 30m,90%,,8667129,Completed,First,,"December 25, 2018",68h 30m,,,,,,,
1021,27100,Private,PlayStation 4,68h 30m,NR,,9421667,Completed,First,,,68h 30m,,,,,,,
1022,27100,z13dr1ch,PlayStation 4,68h 30m,100%,,8548100,Playing Completed,First,,"March 30, 2019",68h 30m,,,,,,,
1023,27100,calebtheg33k,PlayStation 4,68h 31m,NR,,11780937,Completed,First,,"December 21, 2018",68h 31m 09s,,,,,,,
1024,27100,pbdarko,PlayStation 4,68h 38m,80%,,7670250,Completed,First,,"December 06, 2018",68h 38m 04s,,,,,,,
1025,27100,Darezzo,PlayStation 4,68h 40m,90%,,7257046,Completed,First,,"November 29, 2018",68h 40m,,,,,,,
1026,27100,,PC,68h 53m,NR,,11260646,Completed,First,,,68h 53m,,,,,,,
1027,27100,mikasaessukasa,PlayStation 4,68h 53m,100%,,6968884,Completed,First,,"November 12, 2018",68h 53m,,,,amazing,,,
1028,27100,,PlayStation 4,68h 55m,NR,,7341913,Completed,First,,,68h 55m 26s,,,,,,,
1029,27100,Nolariss,PlayStation 4,69h,NR,88% Complete of everything,8120637,Completed,First,,"January 17, 2019",69h,,,,,,,
1030,27100,audi360,PC,69h,NR,,11464861,Completed,First,,,69h,,,,,,,
1031,27100,Private,Xbox One,69h,NR,,10522992,Completed,First,,"December 01, 2019",69h,,,,,,,
1032,27100,Private,Xbox One,69h,100%,,7326606,Completed,First,,"December 09, 2018",69h,,,,,,,
1033,27100,assassinwolfx27,PlayStation 4,69h 12m,100%,,11637770,Completed,First,46h 47m,"March 30, 2019",69h 12m,,,7h 22m,My first play through I rushed and missed most side quests i then re did them at the end,10h 45m,,
1034,27100,Biquet,PlayStation 4,69h 15m,90%,,11199659,Completed,First,,"March 20, 2020",69h 15m,,,,,,,
1035,27100,Genobyte,PlayStation 4,69h 19m,NR,,8515979,Completed,First,,"March 24, 2019",69h 19m,,,,,,,
1036,27100,Packertown08,Xbox One,69h 19m,NR,,11857246,Completed,First,,,69h 19m,,,,,,,
1037,27100,Procyon,PC,69h 20m,NR,,10962516,Completed,First,,"February 09, 2020",69h 20m,,,,,,,
1038,27100,JohnnyPotSmoker,Xbox One,69h 26m,NR,,11089072,Completed,First,,"March 03, 2020",69h 26m,,,,,,,
1039,27100,,PlayStation 4,69h 38m,NR,,7386861,Completed,First,43h 51m 36s,,69h 38m 22s,,,,,,,
1040,27100,Bozboy,Xbox One,69h 39m,90%,86.4%,8867036,Completed,First,,"May 25, 2019",69h 39m,,,,,,,
1041,27100,abatage,PlayStation 4,69h 40m,NR,85.6% Overall Completion,7470845,Completed,First,,"November 21, 2018",69h 40m 36s,,,,,,,
1042,27100,Gevaddatot,Xbox One,69h 42m,NR,,10863350,Completed,First,,"November 24, 2018",69h 42m,,,,,,,
1043,27100,waveathon,Xbox One,69h 45m,90%,,8466163,Completed,First,,"March 15, 2019",69h 45m 22s,,,,,,,
1044,27100,,PlayStation 4,70h,NR,https://attackofthefanboy.com/reviews/red-dead-redemption-2-review/,7323127,Completed,First,,,70h,,,,,,,
1045,27100,,Xbox One,70h,NR,https://www.gamesradar.com/red-dead-redemption-2-review/,7323129,Completed,First,,,70h,,,,,,,
1046,27100,,PlayStation 4,70h,NR,,7526579,Completed,First,50h,,70h,,,,,,,
1047,27100,,Xbox One,70h,NR,,7711185,Completed,First,,,70h,,,,,,,
1048,27100,,PlayStation 4,70h,NR,,8130012,Completed,First,40h,,70h,,100h,,,,,
1049,27100,,PlayStation 4,70h,NR,,8199411,Completed,First,,,70h,,,,,,,
1050,27100,,PlayStation 4,70h,NR,Main story and most side missions,8202629,Completed,First,,,70h,,,,,,,
1051,27100,,Xbox One,70h,NR,,10510251,Completed,First,55h,,70h,,120h,,,,,
1052,27100,,PC,70h,NR,,11120171,Completed,First,55h,,70h,,,,,,,
1053,27100,AwDeathsmile,PlayStation 4,70h,NR,,9008001,Completed,First,,"November 13, 2018",70h,,,,,,,
1054,27100,BaeYoobin,PlayStation 4,70h,NR,,7969450,Completed,First,,"January 22, 2019",70h,,,,,,,
1055,27100,Beowulf94,PlayStation 4,70h,90%,,10514265,Completed,First,,"November 30, 2018",70h,,,,,,,
1056,27100,Bverte,PlayStation 4,70h,NR,,8186050,Completed,First,40h,"December 02, 2019",70h,,,,,,,
1057,27100,Dethstorm35,PlayStation 4,70h,100%,,8145847,Completed,First,,"January 29, 2019",70h,,,,,,,
1058,27100,Flash024,PlayStation 4,70h,90%,,8577192,Completed,First,40h,"April 07, 2019",70h,,100h,,,,,
1059,27100,Private,PlayStation 4,70h,90%,,7626629,Completed,First,50h,"December 04, 2018",70h,,,,,,,
1060,27100,Hajak,PlayStation 4,70h,90%,,7716548,Completed,First,,"December 12, 2018",70h,,,,,,,
1061,27100,Hernantata,PC,70h,100%,,11399620,Completed,First,,"April 09, 2020",70h,,,,,,,
1062,27100,Injuredhunter,PlayStation 4,70h,100%,,7554421,Completed,First,,"December 15, 2018",70h,,,,,,,
1063,27100,JackHammer,PlayStation 4,70h,NR,,9436881,Completed,First,,,70h,,,,,,,
1064,27100,Jarz,PlayStation 4,70h,90%,,8406801,Completed,First,,,70h,,,,,,,
1065,27100,Max24,PlayStation 4,70h,NR,,8872350,Completed,First,40h,"May 31, 2019",70h,,,,,,,
1066,27100,Minotia,PlayStation 4,70h,NR,,8277330,Completed,First,,"February 16, 2019",70h,,,,,,,
1067,27100,Noopinho,Xbox One,70h,NR,,8922299,Completed,First,,"June 09, 2019",70h,,,,,,,
1068,27100,OnurhanSoyek,PlayStation 4,70h,NR,,11546372,Completed,First,,"April 24, 2020",70h,,,,,,,
1069,27100,Pandimoonium,PlayStation 4,70h,NR,,7407719,Completed,First,,"November 17, 2018",70h,,,,,,,
1070,27100,SiLeNtWaLkEr,PlayStation 4,70h,NR,,8530927,Completed,First,,"January 20, 2019",70h,,,,,,,
1071,27100,Squa7ch2112,Xbox One,70h,NR,"Main story complete, 80% overall. Amazing game!",7329407,Completed,First,,"November 04, 2018",70h,,,,,,,
1072,27100,Tsubaki,PlayStation 4,70h,20%,,7385260,Completed,First,45h,,70h,,200h,,,,,
1073,27100,Valrusia,PC,70h,70%,,10519958,Completed,First,,"January 06, 2020",70h,,,,,,,
1074,27100,Zosime,PlayStation 4,70h,100%,,10663865,Completed,First,,November 2018,70h,,,,,,,
1075,27100,Zupupu,PC,70h,NR,,11339378,Completed,First,,"April 04, 2020",70h,,,,,,,
1076,27100,andrelvb,PlayStation 4,70h,100%,,7990901,Completed,First,,"January 06, 2019",70h,,,,,,,
1077,27100,bendikts,PlayStation 4,70h,NR,,7329300,Completed,First,,"December 15, 2018",70h,,,,,,,
1078,27100,d0dge,PlayStation 4,70h,NR,,7678833,Completed,First,,"December 09, 2018",70h,,,,,,,
1079,27100,dd_hexagon,PlayStation 4,70h,100%,,11464831,Completed,First,,"April 07, 2020",70h,,,,,,,
1080,27100,dragmagpuff,Xbox One,70h,90%,,7466595,Completed,First,,"December 20, 2018",70h,,,,,,,
1081,27100,dsimm,PlayStation 4,70h,NR,,4412597,Completed,First,,"November 11, 2018",70h,,,,,,,
1082,27100,Private,PlayStation 4,70h,100%,,8069600,Completed,First,45h,"January 19, 2019",70h,,,10h,,,,
1083,27100,guitarbydevin,Xbox One,70h,90%,,7870806,Backlog Completed,First,,"December 29, 2018",70h,,,,,,,
1084,27100,leekkeri,Xbox One,70h,100%,,7600307,Completed,First,,"December 03, 2018",70h,,,,,,,
1085,27100,mt01234,PlayStation 4,70h,NR,,8010591,Completed,First,50h,"January 10, 2019",70h,,,,,,,
1086,27100,nikkornukov,PlayStation 4,70h,90%,,7584049,Completed,First,,"December 02, 2018",70h,,,,,,,
1087,27100,Private,PlayStation 4,70h,NR,,7574100,Completed,First,,"November 20, 2018",70h,,,,,,,
1088,27100,sosia07,PlayStation 4,70h,NR,,11328589,Completed,First,,,70h,,,,,,,
1089,27100,stnkwiaz,PlayStation 4,70h,100%,,7656097,Completed,First,,"December 06, 2018",70h,,,,,,,
1090,27100,thatpower,PC,70h,100%,,10975577,Completed,First,,"January 20, 2020",70h,,,,,,,
1091,27100,tip,PlayStation 4,70h,90%,,10927135,Completed,First,,2018,70h,,,,,,,
1092,27100,vivek_tagore,PlayStation 4,70h,NR,,8094426,Completed,First,,"January 22, 2019",70h,,,,,,,
1093,27100,wilson576,PlayStation 4,70h,NR,,7473767,Completed,First,,"November 17, 2018",70h,,,,,,,
1094,27100,wissammf,Xbox One,70h,NR,,7431617,Completed,First,,"February 04, 2019",70h,,,,,,,
1095,27100,Private,PlayStation 4,70h,90%,,7323046,Completed,First,40h,"December 23, 2018",70h,,,,,,,
1096,27100,xXDarkHolidayXx,PlayStation 4,70h,100%,,7845144,Completed,First,,"December 24, 2018",70h,,,,,,,
1097,27100,Private,PlayStation 4,70h 05m,NR,"All missions, including optional ones, plus all stranger quests",7765591,Completed,First,,,70h 05m,,,,,,,
1098,27100,Jor97,PlayStation 4,70h 09m,NR,Main + Epilogue. Lots of extras. 85.6%,9240900,Completed,First,,"September 17, 2019",70h 09m,,,,,,,
1099,27100,,Xbox One,70h 10m,NR,,9597697,Completed,First,45h 15m 01s,,70h 10m 22s,,159h 01m 20s,,,,,
1100,27100,BewaretheBatman,PlayStation 4,70h 10m,100%,,7342732,Completed,First,49h 46m 15s,"November 03, 2018",70h 10m 28s,,,,,,,
1101,27100,Private,PlayStation 4,70h 20m,NR,Including the half hour of credits,10802931,Completed,First,,"March 01, 2020",70h 20m,,,,,,,
1102,27100,kipkaaskoe,PlayStation 4,70h 23m,100%,,11395033,Completed,First,,"March 25, 2020",70h 23m,,,,,,,
1103,27100,zeuswaffle19,PC,70h 27m,100%,,11064077,Completed,First,,"February 26, 2020",70h 27m 32s,,,,,,,
1104,27100,,Xbox One,70h 30m,NR,,10461966,Completed,First,,,70h 30m,,,,,,,
1105,27100,,PlayStation 4,70h 30m,NR,,11370777,Completed,First,,,70h 30m,,,,,,,
1106,27100,Footnice,PlayStation 4,70h 33m,NR,Wow,7756333,Completed,First,,"December 16, 2018",70h 33m,,,,,,,
1107,27100,Angmar,Xbox One,70h 58m,90%,,7347867,Completed,First,,"December 22, 2018",70h 58m 51s,,,,,,,
1108,27100,,PC,71h,NR,,10465812,Completed,Replay,,,71h,,,,,,,
1109,27100,Cyrbeast,PlayStation 4,71h,100%,,8014189,Completed,First,,"December 20, 2018",71h,,,,,,,
1110,27100,Genjutsuhh,PlayStation 4,71h,70%,,11166359,Completed,First,,"March 31, 2020",71h,,,,,,,
1111,27100,Gibbs,PC,71h,NR,,11745735,Completed,First,,"May 13, 2020",71h,,,,,,,
1112,27100,ManaphyNatu,PC,71h,NR,,10579716,Completed,First,,"December 27, 2019",71h,,,,,,,
1113,27100,bryer411,Xbox One,71h,NR,,8499544,Completed,First,,,71h,,,,,,,
1114,27100,saifis,PC,71h,NR,,10775015,Completed,First,,"January 05, 2020",71h,,,,,,,
1115,27100,samjune3,PlayStation 4,71h,NR,,7365128,Completed,First,,"October 31, 2018",71h,,,,,,,
1116,27100,,PlayStation 4,71h 33m,NR,,7633640,Completed,First,,,71h 33m 12s,,,,,,,
1117,27100,,Xbox One,71h 36m,NR,main story / extra quests and strangers,7455759,Completed,First,,,71h 36m,,,,,,,
1118,27100,,PlayStation 4,71h 40m,NR,,11484111,Completed,First,,,71h 40m,,,,,,,
1119,27100,Tithan14,PlayStation 4,71h 45m,90%,,11960331,Completed,First,,"April 15, 2020",71h 45m,,,,,,,
1120,27100,Sharean,PlayStation 4,71h 48m,100%,Story + Side missions,7912391,Completed,First,,"January 01, 2019",71h 48m,,,,,,,
1121,27100,Mawingu21,Xbox One,71h 57m,80%,Completed at 84.5%. 22 Achievements. Does not include Red Dead Online.,7337486,Completed,First,,"March 23, 2019",71h 57m,,,,,,,
1122,27100,Cailiil,PlayStation 4,71h 57m,100%,,6307703,Completed,First,,"March 11, 2019",71h 57m 35s,,,,,,,
1123,27100,,Xbox One,72h,NR,,7823348,Completed,First,,,72h,,,,,,,
1124,27100,,PlayStation 4,72h,NR,,11123449,Completed,First,60h,,72h,,,,,,,
1125,27100,Bahmut,PC,72h,NR,,11563903,Completed,First,,"January 09, 2020",72h,,,,,,,
1126,27100,Daremo,PlayStation 4,72h,100%,,7508560,Completed,First,,"November 20, 2018",72h,,,,,,,
1127,27100,Jonahtwinkletoes,PC,72h,90%,,10644019,Completed,First,,"December 23, 2019",72h,,,,,,,
1128,27100,PoketrainerMiguel,PlayStation 4,72h,NR,,7823167,Completed,First,,"December 08, 2018",72h,,,,,,,
1129,27100,RickyButler,PlayStation 4,72h,90%,,10717513,Completed,First,,"December 31, 2019",72h,,,,,,,
1130,27100,XenonMatt,PlayStation 4,72h,100%,,7917488,Completed,First,,"December 21, 2018",72h,,,,,,,
1131,27100,eobardthawnezoom,PlayStation 4,72h,100%,,8519757,Completed,First,,"March 25, 2019",72h,,,,,,,
1132,27100,trixor,PC,72h,NR,,10636506,Completed,First,,"December 22, 2019",72h,,,,,,,
1133,27100,Alfie192,Xbox One,72h 13m,NR,,7492251,Completed,First,,"November 12, 2018",72h 13m,,,,,,,
1134,27100,Gracky,Xbox One,72h 24m,NR,,11874298,Completed,First,60h,,72h 24m,,,,,,,
1135,27100,Nicky9nore,Xbox One,72h 25m,NR,,8681492,Completed,First,,"April 28, 2019",72h 25m,,,,,,,
1136,27100,Parker195,PlayStation 4,72h 30m,100%,,7330645,Completed,First,,"December 24, 2018",72h 30m,,,,,,,
1137,27100,Pikatxu,PlayStation 4,72h 35m,90%,,10520618,Completed,First,,"January 17, 2020",72h 35m 22s,,,,,,"Acho, es to largo",
1138,27100,Realtione,PlayStation 4,72h 45m,100%,,8996133,Completed,First,,"January 18, 2019",72h 45m,,,3h 30m,,9h 30m,,
1139,27100,confederalis,Xbox One,72h 46m,100%,,7911130,Completed,First,,"November 24, 2018",72h 46m,,,,,,,
1140,27100,,Xbox One,73h,NR,,8010273,Completed,First,,,73h,,,,,,,
1141,27100,GothaR,PC,73h,NR,,11202721,Completed,First,,"March 20, 2020",73h,,,,,,,
1142,27100,MrGunnerPT,Xbox One,73h,NR,,8809840,Completed,First,,"May 18, 2019",73h,,,,,,,
1143,27100,TheRealKarimman,PC,73h,100%,,11511876,Playing Replay Completed,First,55h,"April 21, 2020",73h,421h 32m /,300h,,,,,
1144,27100,MrVlarien,PC,73h 01m,90%,,11042831,Completed,First,,"February 23, 2020",73h 01m 14s,,,,,,,
1145,27100,adriantoine,PC,73h 03m,90%,,10754816,Completed,First,,"January 04, 2020",73h 03m,,,,,,,
1146,27100,JamesBombeelu,Xbox One,73h 15m,100%,,7397039,Completed,First,,"March 31, 2019",73h 15m 52s,,,,,,,
1147,27100,Hallgier,PlayStation 4,73h 29m,NR,,7334532,Completed,First,,"March 05, 2019",73h 29m,,,,,1h 13m,,
1148,27100,Scoosh,Xbox One,73h 30m,40%,,8183272,Completed,First,,"February 01, 2019",73h 30m,,,,,,,
1149,27100,mikahasala,PC,73h 37m,100%,,10480732,Completed,First,,"November 24, 2019",73h 37m,,,,,,,
1150,27100,cardseeker,Xbox One,73h 45m,100%,83% complete,10560852,Completed,First,47h,"December 08, 2019",73h 45m,,,,,,,
1151,27100,,Xbox One,74h,NR,I did main story and many side quests. I had 82% total completion by the end.,7402486,Completed,First,,,74h,,,,,,,
1152,27100,,Xbox One,74h,NR,,7777407,Completed,First,50h,,74h,,165h,,,,,
1153,27100,Private,PlayStation 4,74h,100%,,8345120,Completed,First,,"January 16, 2019",74h,,,2h,,,,
1154,27100,thelizardking333,PlayStation 4,74h 11m,100%,,8610503,Completed,First,,"August 23, 2019",74h 11m,,,,,,,
1155,27100,Zpace,PlayStation 4,74h 13m,100%,"All side quests and such completed, but not platinum trophy etc.",9147354,Playing Completed,First,51h 21m 35s,"October 31, 2018",74h 13m 07s,,,10h,,28h,,
1156,27100,,PlayStation 4,74h 27m,NR,,11003598,Completed,Replay,45h 25m 45s,,74h 27m 34s,,158h 54m 12s,,,,,
1157,27100,PANZERFRUIT,PlayStation 4,74h 28m,100%,,10754768,Completed,First,,"January 05, 2020",74h 28m 50s,,,,,,,
1158,27100,zadraleks,PlayStation 4,74h 33m,100%,,11087356,Completed,First,,"April 12, 2020",74h 33m 54s,,,,,,,
1159,27100,Insayno,PlayStation 4,74h 36m,100%,Finished the game with 83% completion.,7397523,Completed,First,,"November 07, 2018",74h 36m 09s,,,,,,,
1160,27100,Cpreacy,PlayStation 4,74h 36m,100%,,10546149,Completed,First,56h 24m 55s,"December 05, 2019",74h 36m 41s,,,,,,,
1161,27100,Odma,Xbox One,74h 37m,90%,,8833342,Completed,First,,"January 22, 2019",74h 37m,,,,,,,
1162,27100,,PlayStation 4,75h,NR,,7355363,Completed,First,,,75h,,,,,,,
1163,27100,,PlayStation 4,75h,NR,,7392521,Completed,First,,,75h,,,,,,,
1164,27100,,Xbox One,75h,NR,,7478055,Completed,First,45h,,75h,,200h,,,,,
1165,27100,,PlayStation 4,75h,NR,,7478111,Completed,First,45h,,75h,,200h,,,,,
1166,27100,,PlayStation 4,75h,NR,,7600018,Completed,First,,,75h,,,,,,,
1167,27100,,PlayStation 4,75h,NR,,7761640,Completed,First,,,75h,,,,,,,
1168,27100,,Xbox One,75h,NR,,8200668,Completed,First,64h,,75h,,125h,,,,,
1169,27100,,Xbox One,75h,NR,,8200669,Completed,First,64h,,75h,,125h,,,,,
1170,27100,,Xbox One,75h,NR,,8577309,Completed,First,60h,,75h,,,,,,,
1171,27100,,PlayStation 4,75h,NR,,10839712,Completed,First,,,75h,,,,,,,
1172,27100,,PlayStation 4,75h,NR,,11089233,Completed,First,60h,,75h,,,,,,,
1173,27100,,PC,75h,NR,,11335677,Completed,First,47h,,75h,,,,,,,
1174,27100,,PC,75h,NR,,11554245,Completed,First,,,75h,,,,,,,
1175,27100,,PlayStation 4,75h,NR,,11615738,Completed,First,,,75h,,,,,,,
1176,27100,,Xbox One,75h,NR,,11684243,Completed,First,50h 30m,,75h,,,,,,,
1177,27100,Alexatim,PlayStation 4,75h,90%,,8740296,Completed,First,,"May 08, 2019",75h,,,,,,,
1178,27100,BlackStar798,PC,75h,NR,,10588525,Completed,Replay,35h,"December 14, 2019",75h,,150h,,,,,
1179,27100,Dante1080,PlayStation 4,75h,NR,,8867256,Completed,First,,"April 30, 2019",75h,,,,,,,
1180,27100,DapperDan1998,Xbox One,75h,NR,"81.7%, all Honor missions, gravestones, strangers, bounties, hobbies, animals, etc.",7450458,Completed,First,,"November 14, 2018",75h,,,,,,,
1181,27100,ECDVO,PlayStation 4,75h,NR,,8674451,Completed,First,60h,"April 26, 2019",75h,,,,,,,
1182,27100,FrostyAssassin,PlayStation 4,75h,NR,,11857997,Completed,First,60h,,75h,,,,,,,
1183,27100,Private,PlayStation 4,75h,100%,,6491781,Completed,First,,"November 20, 2018",75h,,,,,,,
1184,27100,HouseGames,PlayStation 4,75h,NR,,7334022,Completed,First,,"December 23, 2018",75h,,,,,,,
1185,27100,Hugo_P,PlayStation 4,75h,100%,,8294082,Completed,First,,,75h,,,,,,,
1186,27100,Inginerul,PC,75h,NR,,10990629,Completed,First,,,75h,,,,,,,
1187,27100,Joey8Bit,PlayStation 4,75h,NR,,8020256,Completed,First,,"November 30, 2018",75h,,,,,,,
1188,27100,Juhg,PlayStation 4,75h,80%,,8595844,Completed,First,,,75h,,,,,,,
1189,27100,MarkyB7,Xbox One,75h,100%,,11390359,Completed,First,,"January 15, 2019",75h,,,,,,,
1190,27100,Private,PlayStation 4,75h,100%,,11803225,Completed,First,,"March 27, 2020",75h,,,,,,,
1191,27100,Private,PC,75h,100%,,10467076,Completed,First,,"November 24, 2019",75h,,,,,,,
1192,27100,Ninku,PlayStation 4,75h,NR,,8600127,Completed,First,,"April 11, 2019",75h,,,,,,,
1193,27100,Pignugget,PlayStation 4,75h,NR,,10246177,Completed,Replay,,"October 13, 2019",75h,,,,,,,
1194,27100,Riesgho,Xbox One,75h,NR,,11765648,Completed,First,50h,"May 17, 2020",75h,,180h,,,,,
1195,27100,Shazapp,Xbox One,75h,NR,,7509307,Completed,First,,"January 28, 2019",75h,,,,,,,
1196,27100,SuperChill_Gaming,PlayStation 4,75h,90%,,7635911,Completed,First,,"December 04, 2018",75h,,,,,,,
1197,27100,TOpel,PC,75h,NR,,10481404,Completed,First,,"November 24, 2019",75h,,,,,,,
1198,27100,ThreepQuest64,PlayStation 4,75h,100%,,10148294,Completed,First,60h,"September 26, 2019",75h,,,,,,,
1199,27100,adawes,PC,75h,NR,,11349737,Playing Completed,First,,"April 05, 2020",75h,,,,,,,
1200,27100,Private,PlayStation 4,75h,NR,,7423140,Completed,First,,"November 09, 2018",75h,,,,,,,
1201,27100,albcorp,PlayStation 4,75h,NR,,11339736,Completed,First,,"February 11, 2020",75h,,,,,,,
1202,27100,andrecaceres,PlayStation 4,75h,NR,,8639260,Completed,First,,"April 18, 2019",75h,,,,,,,
1203,27100,cnelson1728,PlayStation 4,75h,80%,,8825985,Completed,First,,"February 10, 2019",75h,,,,,,,
1204,27100,colby983,PlayStation 4,75h,NR,,8275591,Completed,First,50h,"February 16, 2019",75h,,150h,,,,,
1205,27100,dantenero70,PlayStation 4,75h,NR,,8095785,Completed,First,50h,"January 22, 2019",75h,,,,,,,
1206,27100,Private,Xbox One,75h,90%,,10147326,Completed,First,,"April 24, 2020",75h,,,,,,,
1207,27100,greigie,PlayStation 4,75h,NR,,7329377,Completed,First,,"February 10, 2019",75h,,,,,,,
1208,27100,grimbergen_beer,PlayStation 4,75h,100%,,8557511,Completed,First,,,75h,,,,,,,
