,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Personal Notes,Progress,Co-Op
518,26706,robertaxin,PlayStation 4,30h,80%,70%,2886992,Completed,First,,30h,,"April 20, 2016",,,
519,26706,robertwarrior94,PlayStation 4,30h,80%,,2736087,Completed,First,,30h,,"March 16, 2016",,,
520,26706,shmef,PC,30h,NR,85% total synchronization,10602830,Completed,First,,30h,,"January 16, 2016",,,
521,26706,stikmanrp,PlayStation 4,30h,NR,,4540423,Completed,First,,30h,,,,,
522,26706,zetaman00,Xbox One,30h,NR,,5411226,Completed,First,,30h,,"November 25, 2018",,,
523,26706,,PC,30h 01m,NR,,6872375,Completed,Replay,25h 05m 04s,30h 01m 02s,,,,,
524,26706,Private,PC,30h 06m,NR,"All missions, no DLC, just leaving out collectibles. Time according to club.ubi.com",2352903,Completed,First,,30h 06m,,"January 05, 2016",,,
525,26706,vanitasium,PC,30h 06m,100%,,11566106,Completed,First,,30h 06m,,,,,
526,26706,,PlayStation 4,30h 14m,NR,,2155737,Completed,First,,30h 14m,,,,,
527,26706,,PC,30h 15m,NR,,8601466,Completed,First,,30h 15m,,,,,
528,26706,,PC,30h 17m,NR,,11862090,Completed,First,,30h 17m,,,,,
529,26706,,PlayStation 4,30h 30m,NR,,2391374,Completed,First,16h,30h 30m,,,,,
530,26706,Private,PC,30h 40m,NR,,2526512,Completed,First,,30h 40m,,"June 04, 2016",,,
531,26706,JacobMckinley,Xbox One,30h 42m,80%,"100% Area Sync, WWI extra content 100%, All level unlocks completed.",2127427,Completed,First,,30h 42m,,"November 18, 2015",,,
532,26706,Abemelech,PC,30h 55m,NR,,11072963,Completed,First,,30h 55m,,"March 08, 2020",,,
533,26706,,Xbox One,30h 58m,NR,,2237070,Completed,First,,30h 58m 40s,,,,,
534,26706,Private,Xbox One,30h 59m,NR,,4392045,Completed,First,,30h 59m,,"February 27, 2018",,,
535,26706,,PC,31h,NR,,4280574,Completed,First,,31h,,,,,
536,26706,,Xbox One,31h,NR,,11991240,Completed,First,,31h,,,,,
537,26706,Blinknspark,PC,31h,NR,,5143255,Completed,First,,31h,,"October 07, 2017",,,
538,26706,Private,PC,31h,70%,,9472732,Completed,First,20h,31h,,"August 28, 2019",,,
539,26706,Kobo99,PC,31h,80%,,10141524,Completed,First,,31h,,,,,
540,26706,Luky369,Xbox One,31h,80%,,3796853,Custom List Completed,First,,31h,,"January 13, 2018",,,
541,26706,MalconVoker,PC,31h,NR,,9079389,Completed,First,,31h,,"July 04, 2019",,,
542,26706,Moxicles,PC,31h,NR,,5100828,Completed,First,,31h,,,,,
543,26706,S_Wildenberg,PC,31h,NR,,3251817,Completed,First,,31h,,"July 23, 2016",,,
544,26706,timfosse,PC,31h,NR,,5235652,Completed,First,,31h,,"October 29, 2017",,,
545,26706,waveathon,PC,31h 05m,80%,,3587675,Completed,First,,31h 05m,,"November 05, 2016",,,
546,26706,VHSdinosaurGO,PlayStation 4,31h 11m,NR,,2337792,Completed,First,,31h 11m 44s,,"January 11, 2016",,,
547,26706,siwy102,PlayStation 4,31h 20m,50%,Czas szacunkowy,7212711,Completed,First,,31h 20m,,"November 01, 2017",,,
548,26706,abalistar,PlayStation 4,31h 27m,NR,"All main and side missions, plus roughly 50% of collectibles.",2441808,Completed,First,,31h 27m 01s,,"January 18, 2016",,,
549,26706,spiros91,PlayStation 4,31h 27m,80%,Main story and some collectables,7129222,Completed,First,,31h 27m 46s,,"October 07, 2018","Didn't sync every memory 100% unlike Unity. Did all available side quests (since I got ""special edition""). Didn't do 100% in any of the collectibles",,
550,26706,MarcinW78,PC,31h 30m,90%,,2508985,Completed,First,,31h 30m,,"January 15, 2016",,,
551,26706,Private,PC,31h 30m,NR,,11600968,Completed,First,,31h 30m,,"April 29, 2020",,,
552,26706,Private,Xbox One,31h 37m,80%,,6630587,Completed,First,,31h 37m,,"November 06, 2018",,,
553,26706,Okerlund,PC,31h 38m,NR,,7694843,Completed,First,,31h 38m,,"December 17, 2018",,,
554,26706,saya,PlayStation 4,31h 42m,NR,,8626555,Completed,First,,31h 42m,,"September 09, 2019",,,
555,26706,BruceL337,PC,31h 45m,NR,,2685401,Completed,First,,31h 45m,,"August 02, 2016",,,
556,26706,JJ_littlebird,Xbox One,31h 53m,90%,,6838700,Completed,First,,31h 53m,,,,,
557,26706,,PC,32h,NR,,5955080,Completed,First,,32h,,,,,
558,26706,,PC,32h,NR,,11377753,Completed,Replay,25h,32h,,,,,
559,26706,Batpadre,PC,32h,NR,,7018615,Completed,First,20h,32h,,"July 06, 2018",,,
560,26706,Toolka,PC,32h,NR,,9102518,Completed,First,,32h,,,,,
561,26706,divingman25,PC,32h,80%,,3581891,Completed,First,28h,32h,,"November 03, 2016",,,
562,26706,eliasbakhos,PlayStation 4,32h,NR,,3324057,Completed,First,,32h,,"October 07, 2016",,,
563,26706,lecram,PlayStation 4,32h,NR,,5474774,Completed,First,18h,32h,50h,"December 15, 2017",,,
564,26706,mrghostinec,PC,32h,80%,,7413289,Completed,First,,32h,,"November 10, 2018",,,
565,26706,mungusi,PC,32h,NR,,7170298,Completed,First,,32h,,"December 18, 2018",,,
566,26706,nOrdan,PC,32h,NR,,9697871,Playing Completed,First,20h,32h,,"September 22, 2019",,,
567,26706,tominagy,PC,32h,NR,,2397490,Completed,First,,32h,,"January 11, 2016",,,
568,26706,volkyrie,PlayStation 4,32h,NR,,8136317,Completed,First,,32h,,"February 18, 2018",,,
569,26706,Private,PC,32h,NR,,5597408,Completed,First,,32h,,"August 28, 2018",,,
570,26706,SomethingIshy,PlayStation 4,32h 01m,80%,,5510621,Completed,First,,32h 01m,,"November 19, 2017",,,
571,26706,,PlayStation 4,32h 01m,NR,,2625199,Completed,First,14h 37m 13s,32h 01m 19s,51h 39m 53s,,,,
572,26706,volkyrie,PlayStation 4,32h 02m,NR,,5884812,Completed,First,,32h 02m,,"February 24, 2018",,,
573,26706,,PlayStation 4,32h 15m,NR,,5474766,Completed,First,18h 30m,32h 15m,40h,,,,
574,26706,Private,PC,32h 19m,80%,,2117137,Completed,First,,32h 19m 05s,,"November 28, 2015",,,
575,26706,JamieBihoy,PC,32h 20m,80%,,2588445,Completed,First,,32h 20m,,"February 15, 2016","Some extras actually become required to progress the story, affected play time, but they are very competently designed and fun",,
576,26706,Injuredhunter,PC,32h 40m,NR,,2455292,Completed,First,,32h 40m,,"January 31, 2016",,,
577,26706,Private,PC,32h 40m,70%,,11469567,Completed,First,,32h 40m,,"May 17, 2020",,,
578,26706,Elficzek,PC,32h 50m,90%,,2264231,Completed,First,,32h 50m,,"December 23, 2015",,,
579,26706,exodonis,PC,32h 54m,NR,,8877673,Completed,First,,32h 54m,,"February 06, 2018",,,
580,26706,,Xbox One,32h 56m,NR,,6322557,Completed,First,,32h 56m,,,,,
581,26706,Gremlinator,PC,32h 56m,NR,95% completion,10494395,Completed,First,,32h 56m 12s,,"November 27, 2019",,,
582,26706,Velkin,PC,32h 57m,NR,,8994769,Completed,First,23h 39m 47s,32h 57m 03s,,"June 21, 2019",,,
583,26706,,PC,33h,NR,,6919620,Completed,First,,33h,,,,,
584,26706,,PC,33h,NR,,8196599,Completed,First,,33h,,,,,
585,26706,,PC,33h,NR,97% in,11253803,Completed,First,,33h,,,,,
586,26706,,PC,33h,NR,,11274980,Completed,First,,33h,,,,,
587,26706,Jinxtah,PC,33h,70%,95% complete,3976799,Completed,First,,33h,,"January 27, 2017",,,
588,26706,Linetit,PC,33h,90%,,7202132,Completed,First,,33h,,"September 01, 2018",,,
589,26706,TheToaster770,PC,33h,NR,,11122506,Completed,First,,33h,,"March 08, 2020",,,
590,26706,churritzu,PC,33h,NR,,11533431,Completed,First,,33h,,"April 22, 2020",,,
591,26706,Private,Xbox One,33h,NR,"All missions and side missions completed, conquered every burrow.",2058051,Completed,First,,33h,,"November 07, 2015",,,
592,26706,herkuli,PC,33h,NR,,9299236,Completed,First,,33h,,"August 03, 2019",,,
593,26706,kelvingoh89,PC,33h,NR,,6447537,Completed,First,,33h,,"August 01, 2016",,,
594,26706,night6840,PlayStation 4,33h,NR,,8584262,Completed,First,,33h,,,,,
595,26706,BreakoutAR,Xbox One,33h 02m,80%,,11979488,Completed,First,,33h 02m,,,,,
596,26706,TremorC,PlayStation 4,33h 03m,80%,,2278061,Completed,First,,33h 03m 08s,,"December 26, 2015",,,
597,26706,,PC,33h 10m,NR,,2572706,Completed,First,,33h 10m 54s,,,,,
598,26706,shaazimaan404,Xbox One,33h 11m,80%,,10945701,Completed,First,,33h 11m,,,,,
599,26706,Doc_Ezra,PlayStation 4,33h 14m,NR,,2167913,Completed,First,,33h 14m 07s,,"September 24, 2016",,,
600,26706,New_Brew,PlayStation 4,33h 16m,NR,,5752214,Completed,First,,33h 16m 02s,,"January 30, 2018",,,
601,26706,Tiger_1400,PC,33h 26m,80%,,6872590,Completed,First,20h,33h 26m,57h 55m,"August 20, 2017",,,
602,26706,smmac41,PlayStation 4,33h 30m,90%,,2257883,Completed,First,,33h 30m,,"December 22, 2015",,,
603,26706,groovyskies,PlayStation 4,33h 31m,NR,,7890972,Playing Completed,First,,33h 31m,,"December 30, 2018",,,
604,26706,BezejmennyN5,PlayStation 4,33h 49m,70%,except: Viktoria side missions and left London,11121002,Completed,First,,33h 49m,,"March 08, 2020",,,
605,26706,humpydoe,PlayStation 4,33h 52m,90%,,3625175,Completed,First,15h 22m 17s,33h 52m 21s,,"February 01, 2017",,,
606,26706,Aster1,PlayStation 4,34h,NR,,2473207,Completed,First,23h,34h,,"November 05, 2015",,,
607,26706,Private,PlayStation 4,34h,NR,,7208757,Completed,First,,34h,,,,,
608,26706,Felypson,PlayStation 4,34h,80%,,5003762,Completed,First,18h,34h,55h,"January 10, 2016",,,
609,26706,Korlis,PlayStation 4,34h,NR,,8599628,Completed,First,,34h,,,,,
610,26706,Liquifrog,PC,34h,NR,,6057300,Completed,First,,34h,,"April 05, 2018",,,
611,26706,Thefiredragoon,PC,34h,80%,"81% Total Synchronization - Story beat, all missions (no DLC) cleared, all boroughs, 40% collectibles",11445900,Completed,First,,34h,,"April 14, 2020",,,
612,26706,bobiroka,PlayStation 4,34h,70%,,6601326,Completed,First,,34h,,"May 08, 2019",,,
613,26706,celynn,PlayStation 4,34h,80%,,7398121,Completed,First,,34h,,"August 04, 2019",,,
614,26706,jmdoane42,PC,34h,80%,,2934755,Completed,First,,34h,,"March 16, 2019",,,
615,26706,Private,PlayStation 4,34h 25m,80%,,8620812,Completed,First,,34h 25m,,"April 14, 2019",,,
616,26706,Shuurai,PlayStation 4,34h 27m,80%,,2057174,Completed,First,,34h 27m,,,,,
617,26706,JamesSCFC89,PlayStation 4,34h 30m,NR,,4801542,Completed,First,19h 26m,34h 30m,59h 40m,"July 21, 2017",,,
618,26706,ingridje1986,PlayStation 4,34h 30m,80%,,4415248,Completed,First,,34h 30m,,"November 12, 2015",,,
619,26706,snipher,Xbox One,34h 33m,NR,,5429505,Completed,First,,34h 33m,,"September 26, 2016",,,
620,26706,Shadax,PC,34h 38m,70%,,3103491,Completed,First,,34h 38m,,"May 31, 2017",,,
621,26706,Private,PlayStation 4,34h 47m,NR,,2357317,Completed,First,,34h 47m,,"December 06, 2015",,,
622,26706,PedAngle,Xbox One,34h 56m,30%,,3302898,Completed,First,,34h 56m,,"February 08, 2017",,,
623,26706,Asder,PC,35h,NR,Almost everything collectible completed,7820082,Completed,First,,35h,,"December 25, 2018",,,
624,26706,Duskwolver,PC,35h,NR,,10650409,Completed,First,,35h,,,,,
625,26706,Liviumisty29,PC,35h,NR,Everything Completed except Helix Glitches and Normal Chests,8529568,Completed,First,,35h,,"March 25, 2019",,,
626,26706,PaperLuigi,PlayStation 4,35h,80%,,3616517,Completed,First,,35h,,"August 04, 2016",,,
627,26706,Parikollo,PlayStation 4,35h,NR,,10890069,Completed,First,,35h,,"March 13, 2018",,,
628,26706,Private,PlayStation 4,35h,90%,não fiz,10949230,Completed,Replay,20h,35h,,"June 25, 2017",,,
629,26706,Scorpus,PC,35h,80%,,1394731,Completed,First,,35h,,"January 24, 2016",,,
630,26706,Takwin,PlayStation 4,35h,NR,,3233811,Completed,First,,35h,,,,,
631,26706,besighyawn,PC,35h,90%,,6641972,Completed,First,,35h,,"August 09, 2018",,,
632,26706,desunoto,PlayStation 4,35h,80%,Theres a lot of trophies that take forever to grind for.,2116930,Completed,First,20h,35h,50h,"November 21, 2015",,,
633,26706,grimbergen_beer,PC,35h,90%,,8200274,Completed,First,,35h,,,,,
634,26706,kurosagi7000,PC,35h,NR,,6719078,Completed,First,,35h,,,,,
635,26706,zuw13,PlayStation 4,35h,NR,,4892840,Completed,First,17h,35h,50h,"January 08, 2016",,,
636,26706,Chaser336600,PlayStation 4,35h 04m,90%,,3011207,Completed,First,,35h 04m 07s,,"September 12, 2016",,,
637,26706,NoirXephon,PlayStation 4,35h 19m,90%,,8196300,Completed,First,,35h 19m,,"February 03, 2019",,,
638,26706,Private,PC,35h 22m,NR,,2433661,Completed,First,,35h 22m,,"December 30, 2015",,,
639,26706,Private,PlayStation 4,35h 25m,80%,Main story completed + Jack the Ripper dlc,10360756,Completed,First,,35h 25m,,"September 09, 2018",,,
640,26706,alec12734,Xbox One,35h 28m,70%,,4360019,Completed Retired,First,24h 17m,35h 28m,,"December 17, 2015",,,
641,26706,Private,PC,35h 33m,NR,,2217522,Completed,First,,35h 33m 42s,,"January 10, 2016",,,
642,26706,styx971,PlayStation 4,35h 36m,80%,,2034889,Completed,First,,35h 36m,,"November 01, 2015",,,
643,26706,Stealthlooper,PlayStation 4,35h 49m,100%,Unlocked Every Weapon and Gear Upgrades.,1764794,Completed,First,,35h 49m 50s,,"December 17, 2015",,,
644,26706,messerszmit,PC,35h 57m,90%,,11213055,Completed,First,,35h 57m,,"April 01, 2020",,,
645,26706,Insanitysoul_PC,PlayStation 4,36h,NR,,8386509,Completed,First,,36h,,"March 02, 2019",,,
646,26706,Mechakoopa,PC,36h,NR,,5416055,Completed,First,,36h,,"November 25, 2017",,,
647,26706,Politishin,PC,36h,80%,,6862711,Completed,First,,36h,,"March 09, 2018",,,
648,26706,Terminuz,PC,36h,NR,,11194003,Completed,First,,36h,,"March 19, 2020",,,
649,26706,Turbonious,Xbox One,36h,NR,,8848865,Completed,First,,36h,,"May 26, 2019",,,
650,26706,j0sete,PlayStation 4,36h,60%,,3083549,Completed,First,,36h,,"June 13, 2016",,,
651,26706,geodelis,PlayStation 4,36h 06m,NR,,2477470,Completed,First,25h 30m 44s,36h 06m 41s,45h 09m 04s,"January 25, 2016",,,
652,26706,BestSinceDayO134,PlayStation 4,36h 12m,70%,,11489713,Completed,First,,36h 12m 28s,,"April 24, 2020",,,
653,26706,Blackprince,PC,36h 30m,NR,,4280992,Completed,First,,36h 30m,,,,,
654,26706,MistahPants,Xbox One,36h 30m,NR,,5412525,Completed,First,,36h 30m,,"November 17, 2019",,,
655,26706,,PC,36h 40m,NR,,2249705,Completed,First,,36h 40m,,,,,
656,26706,Jagger1984,PC,36h 45m,80%,,5593862,Completed,First,,36h 45m,,"February 13, 2018",,,
657,26706,D5120,PlayStation 4,37h,NR,,3444036,Completed,First,,37h,,"July 16, 2017",,,
658,26706,FoXXy07,PC,37h,80%,,11208264,Completed,First,,37h,,"March 21, 2020",,,
659,26706,TheTobster,Xbox One,37h,80%,,10321355,Completed,First,22h,37h,65h 50m,"January 08, 2017",,,
660,26706,Private,PC,37h,NR,,5765931,Completed,First,,37h,,"February 02, 2018",,,
661,26706,arjungunner,PC,37h,80%,71% sync,2462812,Completed,First,,37h,,"January 31, 2016",,,
662,26706,That1CrappyGuy,PlayStation 4,37h 11m,NR,84% Completion,11499918,Completed,First,,37h 11m 35s,,"April 02, 2016",,,
663,26706,Fundyracer,Xbox One,37h 15m,80%,,10592741,Completed,First,,37h 15m,,"June 15, 2017",,,
664,26706,Private,Xbox One,37h 20m,NR,,4055924,Completed,First,,37h 20m,,"November 11, 2015",,,
665,26706,FieryOne00,Xbox One,37h 24m,NR,,10527494,Completed,First,,37h 24m,,"May 16, 2020",,,
666,26706,,PlayStation 4,37h 28m,NR,,2269210,Completed,First,,37h 28m,,,,,
667,26706,thatdamnv3,Xbox One,37h 30m,80%,,8388615,Completed,First,,37h 30m,,,,,
668,26706,,PC,37h 30m,NR,,2116363,Completed,First,,37h 30m 03s,,,,,
669,26706,expesty1,PC,37h 35m,NR,,2713274,Completed,First,,37h 35m 04s,,"March 10, 2016","really good game, much improvements sience the last games",,
670,26706,crztsr,Xbox One,37h 43m,NR,"Main Story, almost all of the associates' missions, cleared all of the areas of London",7918580,Completed,First,,37h 43m,,"January 02, 2019",,,
671,26706,JernauGurgeh,PlayStation 4,37h 50m,80%,"92% Story, 28% Associate, 7% London Stories, 12% Misc",3571182,Completed,First,,37h 50m,,"November 06, 2016",,,
672,26706,,PC,38h,NR,,3471074,Completed,First,,38h,,,,,
673,26706,Bloodknight,PC,38h,NR,,4998101,Completed,First,,38h,,"May 31, 2017",,,
674,26706,BobMammoth,PC,38h,80%,,4667249,Completed,First,,38h,,"July 01, 2017",,,
675,26706,Merijnj,PC,38h,80%,,5296267,Completed,First,16h,38h,45h,"November 10, 2017",,,
676,26706,motatnema,PlayStation 4,38h,NR,,4225751,Completed,First,,38h,,"February 11, 2016",,,
677,26706,tugberk31,PlayStation 4,38h,NR,,5700353,Completed,First,,38h,,"September 02, 2017",,,
678,26706,Jacob_Darka,PC,38h 21m,100%,2nd replay,7364307,Replay Completed,Replay,17h 13m,38h 21m,45h 32m,"February 14, 2016",,45h 32m /,
679,26706,Rafx,PC,38h 30m,80%,Main Story + Side Missions + Whole London Conquered + World War I + The Last Maharaja DLC; Without Jack the Ripper DLC,6965833,Completed,First,,38h 30m,,"September 06, 2018",,,
680,26706,DecemberStyle,PC,38h 34m,80%,,2444135,Completed,First,,38h 34m 37s,,"April 24, 2016",,,
681,26706,a7xezio07,Xbox One,38h 45m,70%,,4891775,Completed,First,18h 20m,38h 45m,,"March 30, 2017",,,
682,26706,nicouou,PlayStation 4,38h 47m,40%,,11200380,Backlog Completed,First,,38h 47m,,"October 27, 2015",Bought 23/10-2015,,
683,26706,LocalAutist,PC,38h 59m,40%,,11121046,Completed,First,,38h 59m,,,,,
684,26706,,PC,39h,NR,All gangs cleared,7272199,Completed,First,,39h,,,,,
685,26706,,PC,39h,NR,,10820257,Completed,First,,39h,,,,,
686,26706,,PlayStation 4,39h,NR,,11460360,Completed,First,,39h,,,,,
687,26706,Br00g,PC,39h,70%,,11751824,Completed,First,,39h,,"March 16, 2020",,,
688,26706,Dakar_Dave,PC,39h,NR,,11171781,Completed,First,,39h,,"March 17, 2020",,,
689,26706,Manolero1,PlayStation 4,39h,80%,,4864507,Completed,First,25h,39h,,"August 04, 2017",,,
690,26706,demonic,PC,39h,80%,,2199059,Completed,First,,39h,,"January 12, 2016",,,
691,26706,hypercoaster,PC,39h,NR,,7164948,Completed Retired,First,,39h,,"October 01, 2018",,,
692,26706,Private,PC,39h 21m,NR,,7236269,Completed,First,,39h 21m,,,,,
693,26706,,PlayStation 4,39h 24m,NR,,2115376,Completed,First,20h 06m 07s,39h 24m 34s,62h 18m 14s,,,,
694,26706,,PC,39h 30m,NR,,11417096,Completed,First,,39h 30m,,,,,
695,26706,Smiddy23,Xbox One,39h 43m,80%,,5465709,Completed,First,,39h 43m,,"November 12, 2015",,,
696,26706,boomwarzone,PlayStation 4,39h 43m,NR,,2996787,Completed,First,,39h 43m,,"May 21, 2016",,,
697,26706,tcwleblanc,PC,39h 45m,NR,,3841350,Completed,First,,39h 45m,,"October 31, 2015",,,
698,26706,Gorbzilla,PlayStation 4,39h 59m,90%,80% sync,2004877,Completed,First,,39h 59m,,"November 03, 2015",,,
699,26706,,PlayStation 4,40h,NR,,2555484,Completed,First,,40h,,,,,
700,26706,Batch,PC,40h,NR,,3900973,Completed,First,,40h,,"January 04, 2018",,,
701,26706,DancingDonuts,PlayStation 4,40h,NR,,9198128,Completed,First,24h 11m,40h,64h 49m,"July 21, 2019",,,
702,26706,Eyzmaster,PlayStation 4,40h,NR,,4907915,Completed,First,,40h,,"June 22, 2019",,,
703,26706,HighlandJesus,PC,40h,NR,,7075594,Completed,First,,40h,,,,,
704,26706,John__Doe__13,PlayStation 4,40h,90%,,3920369,Completed,First,,40h,,"January 16, 2017",,,
705,26706,Kuraia,PlayStation 4,40h,NR,,3387774,Completed,First,,40h,,"September 03, 2016",,,
706,26706,Toxe,PlayStation 4,40h,90%,,7268087,Completed,First,,40h,,"October 13, 2018",,,
707,26706,Wulkos,PC,40h,NR,,11627524,Completed,First,,40h,,"January 20, 2020",,,
708,26706,Private,PlayStation 4,40h,80%,,5777116,Custom List Completed,First,20h,40h,50h,"November 23, 2018",,40h /,
709,26706,alebeat,PlayStation 4,40h,80%,,7818651,Completed,First,,40h,,"December 25, 2015",,,
710,26706,Private,Xbox One,40h,100%,,2130084,Completed,First,19h,40h,43h,"November 04, 2015",,,
711,26706,debarshi72,PC,40h,NR,,12043313,Completed,First,,40h,,,,,
712,26706,sudhaakar100,PC,40h,NR,,2201085,Completed,First,,40h,,"December 08, 2015",,,
713,26706,zelenyzidan,PlayStation 4,40h,60%,,11578318,Completed,First,,40h,,"April 27, 2020",,,
714,26706,Ragsterinja,PC,40h 16m,NR,got everything except 100% sync . 97%,3480883,Completed,First,,40h 16m,,"December 15, 2016",,,
715,26706,Packertown08,Xbox One,40h 18m,NR,,11857401,Completed,First,,40h 18m,,,,,
716,26706,Troyo,PC,40h 30m,90%,,5377121,Completed,First,17h 30m,40h 30m,,"December 10, 2017",,,
717,26706,yukokano22,PC,40h 34m,NR,,11203230,Completed,First,,40h 34m,,"May 24, 2020",,,
718,26706,DrawsPastTense,PC,40h 36m,NR,,8024983,Completed,First,,40h 36m,,,,,
719,26706,Kurupt,PC,40h 39m,NR,,3972387,Completed,First,,40h 39m,,"September 05, 2016",,,
720,26706,ezio_arceus,PC,40h 40m,80%,,3216458,Completed,First,18h 44m 33s,40h 40m 49s,,"May 16, 2016",,,
721,26706,abatage,PlayStation 4,40h 53m,NR,97% Completion,3529131,Completed,First,,40h 53m,,"October 18, 2016",,,
722,26706,,PC,41h,NR,,11913760,Completed,First,,41h,,,,,
723,26706,Dispator,PC,41h,NR,,6381397,Completed,First,13h,41h,,"June 10, 2018",,,
724,26706,Loroner,PlayStation 4,41h,NR,,6954828,Completed,First,,41h,,"September 01, 2018",,,
725,26706,MakersBreath,PC,41h,NR,,3331810,Completed,First,,41h,,"April 03, 2016",,,
726,26706,PaperyPip,PC,41h,NR,,5708043,Completed,First,,41h,,"March 22, 2018",,,
727,26706,justavio,PlayStation 4,41h,NR,,10665520,Completed,First,,41h,,"November 01, 2015",,,
728,26706,niceTCyou,Xbox One,41h,80%,,2505959,Completed,First,20h,41h,,"January 31, 2016",,,
729,26706,,PlayStation 4,41h 15m,NR,,10741510,Completed,Replay,31h,41h 15m,,,,,
730,26706,nealosis,PC,41h 22m,90%,,4575378,Completed,First,,41h 22m,,"June 19, 2017",,,
731,26706,avid1,PC,41h 30m,70%,"85% - no collectibles, all side missions",6036954,Completed,First,,41h 30m,,"March 20, 2018",,,
732,26706,Jacob_Darka,PC,41h 40m,100%,,7364302,Custom List Completed,First,18h 12m,41h 40m,58h 20m,"December 26, 2015",,58h 20m /,
733,26706,V3rItaS_MD,PlayStation 4,41h 46m,NR,Platin,10480323,Completed,First,,41h 46m 01s,,"March 29, 2020",,,
734,26706,Elysium47,PC,42h,80%,,4195471,Completed,First,,42h,,"March 16, 2017",,,
735,26706,Hedgegor,PC,42h,70%,,11149515,Completed,First,,42h,,"March 14, 2020",,,
736,26706,Kurtomatic,PlayStation 4,42h,NR,Includes Maharaja Missions,4636703,Completed,First,,42h,,"June 25, 2017",,,
737,26706,abatage,PC,42h 06m,NR,Campaign + Extras (97% overall completion),11305468,Completed,Replay,,42h 06m,,"March 31, 2020",,,
738,26706,Yudaii,PC,42h 10m,NR,,2115406,Completed,First,,42h 10m,,"January 07, 2016",,,
739,26706,,Xbox One,42h 35m,NR,"As close to 100% as I care to, 98% no dlc content",3873828,Completed,First,,42h 35m,,,,,
740,26706,Pecorleone,Xbox One,42h 35m,NR,,6471206,Completed,First,,42h 35m,,"November 01, 2015",,,
741,26706,MINERALSPIRIT,PlayStation 4,42h 39m,80%,,7384140,Completed,First,,42h 39m 05s,,"October 29, 2018",,,
742,26706,aleek556,PlayStation 4,42h 50m,80%,,4688926,Completed,First,,42h 50m,,"January 08, 2018",,,
743,26706,Dennis_Leigh,Xbox One,43h,NR,,6985580,Completed,First,,43h,,"February 05, 2016",,,
744,26706,RetroMime,Xbox One,43h,70%,,2203330,Completed,First,,43h,,,,,
745,26706,Sani,PC,43h,70%,Everything except for collectibles and a few weapons. I did take my time and explored a lot + collecting cash etc,2768304,Completed,First,,43h,,"March 24, 2016",,,
746,26706,michael_mirza,PlayStation 4,43h,NR,,8252079,Backlog Completed,First,,43h,,"February 10, 2019",,,
747,26706,miraclem,PC,43h,NR,,4735868,Completed,First,,43h,,"July 10, 2017",,,
748,26706,tsonayoshi,PC,43h,NR,,7862477,Completed,First,27h,43h,50h,"December 29, 2018",,,
749,26706,Mr_b_2666,PlayStation 4,43h 06m,90%,,5145458,Replay Completed,Replay,,43h 06m 41s,,"January 03, 2017",,,
750,26706,Maxxlle,PlayStation 4,43h 17m,70%,,10974497,Completed,First,,43h 17m 21s,,"December 15, 2015",,,
751,26706,Private,PlayStation 4,43h 30m,70%,,11337326,Completed,First,,43h 30m,,"April 03, 2020",,,
752,26706,Private,PlayStation 4,43h 41m,NR,,1991070,Completed,First,,43h 41m,,"November 04, 2015",,,
753,26706,pasel,PC,43h 45m,80%,,2246970,Completed,First,,43h 45m 57s,,"September 10, 2016",,,
754,26706,lichao,Xbox One,43h 55m,NR,,8392734,Completed,First,,43h 55m,,"March 02, 2019",,,
755,26706,LuFFyStRuM,PC,44h,NR,91% Sync,10552411,Completed,First,,44h,,"December 07, 2019",,,
756,26706,parley,PC,44h,60%,,4231968,Completed,First,,44h,,"March 25, 2017",,,
757,26706,HitmanAssassin,Xbox One,44h 03m,NR,"97% Story Progression, liberated all districts",7171031,Completed,First,,44h 03m,,"December 28, 2016",,,
758,26706,Joe_Boy_1986,Xbox One,44h 03m,70%,,3433064,Completed,First,,44h 03m,,"February 21, 2016",,,
759,26706,Daigoro,PC,44h 46m,50%,95%,2252240,Completed,First,,44h 46m 59s,,"December 20, 2015",,,
760,26706,knalb,PC,44h 47m,70%,98% synchronisation,7842907,Completed,First,,44h 47m 39s,,"September 25, 2019",,,
761,26706,,PC,45h,NR,,6871107,Completed,First,,45h,,,,,
762,26706,Private,PlayStation 4,45h,70%,,11129375,Completed,First,,45h,,"March 10, 2020",,,
763,26706,IM_A_BIG_DB,Xbox One,45h,80%,,4363743,Completed Retired,First,,45h,,"April 28, 2017",,,
764,26706,Private,Xbox One,45h,NR,,6428205,Completed,First,,45h,,"June 16, 2018",,,
765,26706,MuteRaven,PlayStation 4,45h,NR,,11588920,Completed,First,30h,45h,,,,,
766,26706,OhLurry,PC,45h,NR,,11870535,Completed,First,,45h,,"April 26, 2020",,,
767,26706,WarleyRM,Xbox One,45h,NR,,7028731,Completed,First,,45h,,"September 12, 2018",,,
768,26706,cottboi,Xbox One,45h,80%,,4398294,Completed,First,15h,45h,,,,,
769,26706,pilux,PC,45h,NR,,10192174,Completed,First,,45h,,"October 06, 2019",,,
770,26706,zap8,Xbox One,45h,60%,,6264929,Completed,First,,45h,,"June 05, 2018",,,
771,26706,ser1us,Xbox One,45h 11m,NR,,3473360,Completed,First,,45h 11m,,"November 06, 2016",,,
