,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Co-Op,Speedrun,Progress,Vs.,Retired Notes
1052,65235,Pretzeljetpack,Nintendo Switch,27h,60%,,11182438,Completed,First,November 2019,25h,27h,40h,,,,,,
1053,65235,ShinRaikdou,Nintendo Switch,27h,60%,,10443907,Completed,First,,,27h,,,,,,,
1054,65235,molozon,Nintendo Switch,27h,NR,I'm taking it this just means complete pokedex.,11894635,Completed,First,"June 03, 2020",25h,27h,40h,,,,,,
1055,65235,,Nintendo Switch,27h 01m,NR,,10465216,Completed,First,,,27h 01m,,,,,,,
1056,65235,Tpick2211,Nintendo Switch,27h 14m,NR,,10437614,Completed,First,"November 16, 2019",22h 12m,27h 14m,,,,,,,
1057,65235,TeraDax,Nintendo Switch,27h 15m,NR,,10507118,Completed,First,"January 07, 2020",,27h 15m,,,,,,,
1058,65235,IncineDom,Nintendo Switch,27h 19m,NR,,11444729,Completed,First,"January 09, 2020",,27h 19m,,,,,,,
1059,65235,kpearson,Nintendo Switch,27h 20m,90%,,10428905,Playing Completed,First,"January 30, 2020",,27h 20m,,,,,27h 20m /,,
1060,65235,Ipownyu,Nintendo Switch,27h 23m,90%,Beat Galar Champion + Post Game Quest,11068532,Completed,First,"February 29, 2020",25h 34m,27h 23m,,"Blind playthrough, didn't watch any videos about the games before their launch. Wasn't sure what to expect.",1h 30m,,,23m,
1061,65235,NotAsBigPharma,Nintendo Switch,27h 28m,70%,,10438268,Completed,First,"November 17, 2019",,27h 28m,,,,,,,
1062,65235,Dysun,Nintendo Switch,27h 33m,80%,,10428057,Completed,First,"March 09, 2020",,27h 33m,,,,,,,
1063,65235,,Nintendo Switch,27h 35m,NR,Includes main story and post game,10456423,Completed,First,,,27h 35m,,,,,,,
1064,65235,,Nintendo Switch,27h 40m,NR,,10463441,Completed,First,,,27h 40m,,,,,,,
1065,65235,PsychMike,Nintendo Switch,27h 40m,NR,,10465912,Playing Completed,First,"December 07, 2019",,27h 40m,,,,,,,
1066,65235,Private,Nintendo Switch,27h 43m,NR,,10593124,Completed,First,"December 14, 2019",,27h 43m,,,,,,,
1067,65235,MKami,Nintendo Switch,27h 44m,70%,,10317836,Completed,First,"November 18, 2019",25h 29m,27h 44m,68h 25m,,,,,,
1068,65235,,Nintendo Switch,27h 47m,NR,,10486533,Completed,First,,22h 30m,27h 47m,,,,,,,
1069,65235,KevChaos26,Nintendo Switch,27h 49m,100%,,10450275,Completed,First,"November 18, 2019",,27h 49m,,,,,,,
1070,65235,,Nintendo Switch,27h 52m,NR,,11040592,Completed,First,,23h,27h 52m,100h 02m,,,,,,
1071,65235,padoci,Nintendo Switch,27h 52m,NR,,12036068,Completed,First,"June 19, 2020",20h 13m 11s,27h 52m 44s,,,,,,,
1072,65235,PedAngle,Nintendo Switch,27h 56m,60%,,10466968,Completed,First,"December 03, 2019",24h 43m,27h 56m,,,,,,,
1073,65235,Miggins,Nintendo Switch,27h 58m,NR,,10520230,Completed,First,"December 01, 2019",25h 58m,27h 58m,,,,,,,
1074,65235,,Nintendo Switch,28h,NR,,10445340,Completed,First,,25h 30m,28h,,,,,,,
1075,65235,,Nintendo Switch,28h,NR,Capturing Zamazenta,11633002,Completed,First,,25h 30m,28h,,,,,,,
1076,65235,Cectis,Nintendo Switch,28h,NR,,10491943,Completed,First,"November 21, 2019",25h,28h,,,,,,,
1077,65235,Chill200,Nintendo Switch,28h,NR,,10811803,Completed,First,"January 14, 2020",25h,28h,90h,,,,,,
1078,65235,Huesitos,Nintendo Switch,28h,NR,,11179336,Completed,First,"November 24, 2019",24h,28h,,,,,,,
1079,65235,MiniMica90,Nintendo Switch,28h,NR,,10650769,Completed,First,,,28h,,,,,,,
1080,65235,Noxrim,Nintendo Switch,28h,NR,,11195273,Completed,First,"March 20, 2020",,28h,,,,,,,
1081,65235,RezMarcher,Nintendo Switch,28h,NR,,10618405,Completed,First,"November 27, 2019",,28h,,,,,,,
1082,65235,dameenie,Nintendo Switch,28h,NR,"main story, post game, battle tower & pokedex full",10867182,Completed,First,"November 17, 2019",23h 48m,28h,35h,,,,,,
1083,65235,Private,Nintendo Switch,28h,NR,,11106532,Completed,First,"February 04, 2020",,28h,,,,,,,
1084,65235,Private,Nintendo Switch,28h,NR,,11524477,Completed,First,"April 22, 2020",,28h,,,,,,,
1085,65235,,Nintendo Switch,28h 10m,NR,,10453164,Completed,First,,24h 49m,28h 10m 10s,,,,,,,
1086,65235,Fuboz,Nintendo Switch,28h 12m,NR,"Main Story Complete, All Legendaries & 184 pokémon caught",10455986,Completed,First,"November 20, 2019",23h 25m,28h 12m,,,,,,,
1087,65235,Private,Nintendo Switch,28h 12m,NR,,10547614,Completed,First,"December 06, 2019",10h 40m,28h 12m,75h 43m,,,,,,
1088,65235,,Nintendo Switch,28h 30m,NR,,10501931,Completed,First,,24h,28h 30m,,,,,,,
1089,65235,Private,Nintendo Switch,28h 30m,NR,,11483387,Completed,First,"April 18, 2020",,28h 30m,,,,,,,
1090,65235,flyingandroids,Nintendo Switch,28h 31m,80%,,10418983,Completed,First,"November 22, 2019",,28h 31m,,,,,,,
1091,65235,Private,Nintendo Switch,28h 37m,NR,Beat the main story as well as post game story. Ensured all legandaries caught. Did not complete pokedex,10560240,Completed,First,"December 08, 2019",,28h 37m,,,,,,,
1092,65235,,Nintendo Switch,28h 40m,NR,,10487820,Completed,First,,,28h 40m,,,,,,,
1093,65235,,Nintendo Switch,28h 54m,NR,,10446465,Completed,First,,,28h 54m,,,,,,,
1094,65235,FancyKilerWales,Nintendo Switch,28h 55m,NR,,10992344,Completed,First,"February 14, 2020",,28h 55m,,,,,,,
1095,65235,,Nintendo Switch,29h,NR,,10493110,Completed,First,,,29h,,,,,,,
1096,65235,,Nintendo Switch,29h,NR,,11477550,Completed,First,,24h,29h,60h,,,,,,
1097,65235,Daser,Nintendo Switch,29h,NR,,10448670,Completed,First,"November 19, 2019",,29h,109h,,,,,,
1098,65235,MatrixHLTB,Nintendo Switch,29h,NR,,10788540,Completed,First,"January 08, 2020",,29h,,,,,,,
1099,65235,MiSP,Nintendo Switch,29h,NR,,10459737,Completed,First,"March 01, 2020",,29h,,,,,,,
1100,65235,mikasaessukasa,Nintendo Switch,29h 01m,100%,,10513651,Completed,First,"November 29, 2019",,29h 01m,,,,,,,
1101,65235,ThatWolfWizard,Nintendo Switch,29h 04m,70%,,10445074,Completed,First,"November 18, 2019",,29h 04m,,,,,,,
1102,65235,fjcym,Nintendo Switch,29h 10m,NR,"Spent extra time in wild area, plus post game",10365057,Completed,First,"November 27, 2019",,29h 10m,,,,,,,
1103,65235,chekhovsskill,Nintendo Switch,29h 20m,NR,,10499441,Completed,First,"November 27, 2019",,29h 20m,,,,,,,
1104,65235,GreatWalker,Nintendo Switch,29h 30m,80%,,10606767,Completed,First,November 2019,,29h 30m,,,,,,,
1105,65235,,Nintendo Switch,29h 34m,NR,,11764566,Completed,First,,27h,29h 34m,,,,,,,
1106,65235,buizeland,Nintendo Switch,29h 34m,NR,After completing the Pokédex.,10481123,Playing Completed,First,"November 24, 2019",26h 08m,29h 34m,68h 56m,,,,104h 56m /,,
1107,65235,,Emulated,29h 35m,NR,,12011891,Completed,First,,,29h 35m,,,,,,,
1108,65235,Chaoscrusher,Nintendo Switch,29h 35m,NR,"To second ""The End"" screen, nuzlocke run",10747073,Completed,First,"January 04, 2020",,29h 35m,,,,,,,
1109,65235,nicholsdal,Nintendo Switch,29h 36m,70%,,11281160,Completed,First,"December 04, 2019",,29h 36m,,,,,,,
1110,65235,CholloJones,Nintendo Switch,29h 37m,70%,,10226593,Completed,First,"November 19, 2019",,29h 37m,,,,,,,
1111,65235,Obscho,Nintendo Switch,29h 37m,NR,,10461487,Completed,First,"November 21, 2019",,29h 37m,,,,,,,
1112,65235,TheoKeane,Nintendo Switch,29h 38m,90%,,10574403,Completed,First,"December 11, 2019",,29h 38m 41s,,,,,,,
1113,65235,ScreamingMeme,Nintendo Switch,29h 43m,NR,,10369216,Completed,First,"December 04, 2019",,29h 43m,,,,,,,
1114,65235,Metakirby22,Nintendo Switch,29h 44m,NR,Nuzlocke,10470648,Completed,First,"November 27, 2019",27h 41m,29h 44m,,,,,,,
1115,65235,Private,Nintendo Switch,29h 45m,80%,,10899436,Completed,First,,,29h 45m,,,,,,,
1116,65235,Private,Nintendo Switch,29h 46m,70%,100% Pokedex,10448911,Completed,First,"November 18, 2019",,29h 46m,62h 54m,,,,,,
1117,65235,beastnine,Nintendo Switch,29h 47m,NR,,11320832,Completed,First,"April 01, 2020",,29h 47m,,,,,,,
1118,65235,,Nintendo Switch,30h,NR,,10486305,Completed,First,,27h,30h,,,,,,,
1119,65235,,Nintendo Switch,30h,NR,,10508811,Completed,First,,,30h,,,,,,,
1120,65235,,Nintendo Switch,30h,NR,,10517186,Completed,First,,,30h,,,,,,,
1121,65235,,Nintendo Switch,30h,NR,,10594260,Completed,First,,,30h,,,,,,,
1122,65235,Akkusativ,Nintendo Switch,30h,80%,,11324066,Completed,First,,,30h,,,,,,,
1123,65235,Anthlon,Nintendo Switch,30h,NR,,10465701,Completed,First,"November 22, 2019",,30h,,,,,,,
1124,65235,Arvine,Nintendo Switch,30h,NR,,11113539,Completed,First,"March 07, 2020",24h 22m 02s,30h,90h 54m,,,,,,
1125,65235,CookiesAndCake,Nintendo Switch,30h,NR,Completed Pokedex,9385552,Completed,First,"November 23, 2019",25h,30h,,,,,,,
1126,65235,Hazz3r,Nintendo Switch,30h,NR,,10520129,Completed,First,"December 01, 2019",,30h,,,,,,,
1127,65235,Injuredhunter,Nintendo Switch,30h,80%,,10427747,Completed,First,"November 23, 2019",,30h,,,,,,,
1128,65235,Lendax,Nintendo Switch,30h,70%,,10754829,Completed,First,"January 05, 2020",,30h,,,,,,,
1129,65235,Marshel5AQW,Nintendo Switch,30h,NR,,10892739,Playing Completed,First,,25h,30h,,,,,30h /,,
1130,65235,NKantarou,Nintendo Switch,30h,90%,,10755228,Completed,First,"January 05, 2020",,30h,,,,,,,
1131,65235,Peco,Nintendo Switch,30h,80%,,10440425,Completed,First,"November 17, 2019",,30h,,,,,,,
1132,65235,Pselia,Nintendo Switch,30h,NR,,10543841,Completed,First,"November 26, 2019",,30h,,,,,,,
1133,65235,Private,Nintendo Switch,30h,70%,,10467783,Completed,First,"November 23, 2019",,30h,,,,,,,
1134,65235,Spacelenin,Nintendo Switch,30h,NR,,11960794,Playing Completed,First,"June 11, 2020",9h 30m,30h,50h,,,,,,
1135,65235,Strudenjaden,Nintendo Switch,30h,100%,,10678878,Completed,First,"December 10, 2019",,30h,,,,,,,
1136,65235,cashedtastic,Nintendo Switch,30h,70%,,10480484,Completed,First,"December 01, 2019",,30h,,,,,,,
1137,65235,cowboy,Nintendo Switch,30h,60%,,10588242,Completed,First,,,30h,,,,,,,
1138,65235,diggers777,Nintendo Switch,30h,NR,,11186242,Completed,First,,,30h,,,,,,,
1139,65235,kyoukq,Nintendo Switch,30h,NR,,10448655,Completed,First,"November 18, 2019",,30h,,,,,,,
1140,65235,leonheart,Nintendo Switch,30h,80%,,11224320,Completed,First,"November 19, 2019",25h,30h,75h,,,,,,
1141,65235,minkaro,Nintendo Switch,30h,NR,,10512955,Completed,First,"November 30, 2019",,30h,,,,,,,
1142,65235,n0rth12,Nintendo Switch,30h,NR,,11185423,Completed,First,"March 18, 2020",25h,30h,70h 31m,,,,,,
1143,65235,pklol,Nintendo Switch,30h,80%,,10497277,Completed,First,"November 27, 2019",,30h,,,,,,,
1144,65235,superindian25,Nintendo Switch,30h,NR,,10623015,Completed,First,"December 20, 2019",,30h,,,,,,,
1145,65235,supersquirtle010,Nintendo Switch,30h,NR,,11410151,Completed,First,"February 10, 2020",,30h,,,,,,,
1146,65235,torchrandall,Nintendo Switch,30h,NR,,11318420,Completed,First,"March 29, 2020",26h,30h,,,,,,,
1147,65235,,Nintendo Switch,30h 05m,NR,,11055155,Completed,First,,26h 50m 09s,30h 05m 09s,50h 30m 55s,,,,,,
1148,65235,Private,Nintendo Switch,30h 06m,90%,Completed on 1/18/19. Filled pokedex and got max rank in battle tower.,10606787,Completed,First,"January 06, 2020",,30h 06m,67h 39m,,,,,,
1149,65235,Fokko,Nintendo Switch,30h 10m,80%,,10427724,Completed,First,"November 21, 2019",,30h 10m,,,,,,,
1150,65235,,Nintendo Switch,30h 13m,NR,,10440037,Completed,First,,,30h 13m,,,,,,,
1151,65235,hatlas27,Nintendo Switch,30h 15m,90%,"Main story, post game quest, explored all areas, caught around 170 pokemon.",11835730,Completed,First,"May 25, 2020",,30h 15m,,,,,,,
1152,65235,Savrals,Nintendo Switch,30h 22m,40%,,11103149,Completed,First,"January 19, 2020",,30h 22m 10s,,,,,,,
1153,65235,VStorm,Nintendo Switch,30h 30m,NR,Did multiple rounds of the wild area for raids,10460201,Completed,First,"November 22, 2019",,30h 30m,,,,,,,
1154,65235,,Nintendo Switch,30h 32m,NR,,10465746,Completed,First,,,30h 32m,,,,,,,
1155,65235,LexLoco,Nintendo Switch,30h 32m,NR,"Story wasn't to bad. Fun new region with interesting new pokemon, brought some nostalgia feels with the kanto pokemon =)",11827940,Playing Completed,First,"June 02, 2020",,30h 32m,,,,,,,
1156,65235,ColorMeSchad,Nintendo Switch,30h 35m,60%,,11582363,Completed,First,"November 22, 2019",,30h 35m,,,,,,,
1157,65235,Mogliere,Nintendo Switch,30h 49m,NR,,10459241,Playing Completed,First,"November 20, 2019",,30h 49m,,,,,,,
1158,65235,Panther2103,Nintendo Switch,30h 50m,NR,,11555530,Completed,First,"April 25, 2020",,30h 50m,,,,,,,
1159,65235,LeoKasper,Nintendo Switch,30h 54m,80%,Postgame beaten!!,10499906,Completed,First,"November 28, 2019",26h 01m,30h 54m,,,,,,,
1160,65235,,Nintendo Switch,30h 57m,NR,,10596555,Completed,First,,,30h 57m,,,,,,,
1161,65235,Changeur,Nintendo Switch,30h 57m,NR,"Monotype/Same Type Poison Run, I played quite leisurely",10896705,Completed,First,"January 13, 2020",,30h 57m,,,,,,,
1162,65235,royrules22,Nintendo Switch,30h 59m,NR,Sword. ~180 pokemons. Did some battles at Battle Tower. Got Zacian. And so forth.,10556372,Completed,First,"December 28, 2019",,30h 59m,,,,,,,
1163,65235,Avium,Nintendo Switch,31h,NR,,10443027,Completed,First,"November 22, 2019",,31h,,,,,,,
1164,65235,Degeto,Nintendo Switch,31h,80%,,10467059,Completed,First,"November 29, 2019",,31h,,,,,,,
1165,65235,Xythium,Nintendo Switch,31h,70%,,10460133,Completed,First,"November 20, 2019",29h 03m,31h,,,,,,,
1166,65235,fiendlord,Nintendo Switch,31h,70%,,10445830,Completed,First,"November 18, 2019",26h,31h,,,,,,,
1167,65235,ghornett,Nintendo Switch,31h,NR,,10308583,Completed,First,"November 29, 2019",,31h,,,,,,,
1168,65235,xBlitzerx,Nintendo Switch,31h,NR,,10459401,Completed,First,"November 20, 2019",,31h,,,,,,,
1169,65235,jonnyrhythm,Nintendo Switch,31h 03m,NR,,10443715,Completed,First,"November 18, 2019",,31h 03m,,,,,,,
1170,65235,Radley,Nintendo Switch,31h 20m,70%,,11167248,Completed,First,"March 20, 2020",,31h 20m,,,,,,,
1171,65235,Zarty,Nintendo Switch,31h 20m,80%,Le pokedex va vous paraître long sans la version parallèle sous la main,10836783,Completed,First,,18h,31h 20m,92h 53m,,,,,,
1172,65235,SuBSiN,Nintendo Switch,31h 22m,NR,,10506793,Completed,First,"November 27, 2019",,31h 22m,,,,,,,
1173,65235,Zergplex,Nintendo Switch,31h 25m,100%,,10523719,Completed,First,"December 14, 2019",,31h 25m,,Start Date: 12/8/19,,,,,
1174,65235,Flourite,Nintendo Switch,31h 37m,60%,Around 200 pokemon caught by the end,10443699,Completed,First,"November 30, 2019",,31h 37m,,,,,,,
1175,65235,DecemberStyle,Nintendo Switch,31h 44m,80%,finished legendary quest,10906385,Completed,First,"February 13, 2020",,31h 44m 11s,,,,,,,
1176,65235,Izanagi,Nintendo Switch,31h 52m,NR,,10929153,Completed,First,"March 09, 2020",,31h 52m,,,,,,,
1177,65235,TheMSN,Nintendo Switch,31h 58m,80%,,10462168,Completed,First,"November 21, 2019",,31h 58m,,,,,,,
1178,65235,,Nintendo Switch,32h,NR,,10463785,Completed,First,,,32h,,,,,,,
1179,65235,,Nintendo Switch,32h,NR,,10732161,Completed,First,,30h,32h,59h,,,,,,
1180,65235,DlanorAozaki,Nintendo Switch,32h,NR,,10496077,Completed,First,"November 27, 2019",,32h,,,,,,,
1181,65235,FinalFalconberry,Nintendo Switch,32h,NR,,10506099,Completed,First,"November 18, 2019",,32h,,,,,,,
1182,65235,Gadgeton,Nintendo Switch,32h,NR,,10716725,Completed,First,"December 31, 2019",,32h,,,,,,,
1183,65235,SuperSnoopy,Nintendo Switch,32h,NR,,10582554,Playing Completed,First,"December 12, 2019",30h,32h,90h,,,,,,
1184,65235,Private,Nintendo Switch,32h,NR,Caught ever pokemon I came across along the way.,10536194,Completed,First,"December 04, 2019",,32h,100h,,,,,,
1185,65235,VitorVex,Nintendo Switch,32h,NR,,11204225,Completed,First,,,32h,,,,,,,
1186,65235,Z_Dawg,Nintendo Switch,32h,NR,,11181971,Completed,First,,26h,32h,,,,,,,
1187,65235,alinsane2000,Nintendo Switch,32h,70%,,10564515,Completed,First,"December 07, 2019",,32h,,,,,,,
1188,65235,bvtt,Nintendo Switch,32h,NR,,11955602,Playing Completed,First,,,32h,,,,,65h /,,
1189,65235,ndrs,Nintendo Switch,32h,NR,,10479638,Completed,First,"November 24, 2019",,32h,,,,,,,
1190,65235,Mintbunny1010,Nintendo Switch,32h 06m,70%,,10488715,Completed,First,,,32h 06m,,,,,,,
1191,65235,,Nintendo Switch,32h 07m,NR,,10525246,Completed,First,,,32h 07m,,,,,,,
1192,65235,motatnema,Nintendo Switch,32h 10m,NR,,10707602,Completed,First,"February 21, 2020",,32h 10m,,,,,,,
1193,65235,GoldenSpaceman,Nintendo Switch,32h 12m,90%,,10400528,Completed,First,"November 19, 2019",,32h 12m,78h 43m,,,,,,
1194,65235,SuperSoupy,Nintendo Switch,32h 15m,70%,,11181862,Completed,First,"December 18, 2019",24h 24m,32h 15m,49h 17m,,,,,3h 17m,
1195,65235,Private,Nintendo Switch,32h 20m,NR,,10523392,Completed,First,"March 08, 2020",,32h 20m,,,,,,,
1196,65235,KerfMerf,Nintendo Switch,32h 23m,80%,135 Pokemon caught,10437651,Completed,First,"December 11, 2019",,32h 23m 32s,,,,,,,
1197,65235,TRTReilly,Nintendo Switch,32h 30m,NR,,10924684,Completed,First,"January 29, 2019",22h,32h 30m,,,,,,,
1198,65235,,Nintendo Switch,32h 31m,NR,,10480278,Completed,First,,24h 19m,32h 31m,109h 44m,,,,,,
1199,65235,ZBomber,Nintendo Switch,32h 33m,70%,"Sword Ver. Corviknight L62, Drednaw L62, Orbeetle L62, Flapple L64, Cinderace L63, Toxtricity L62. 181 PKMN caught.",10722775,Completed,First,"January 01, 2020",,32h 33m,,,,,,,
1200,65235,robogiraffe,Nintendo Switch,32h 36m,80%,Sword. Got all exclusives. Total caught: 224. Plus ~1.5 hrs for restarting twice and trading to have all 3 starters.,10442158,Completed,First,"November 25, 2019",,32h 36m,,,,,,,
1201,65235,,Nintendo Switch,32h 37m,NR,"Full Story, full exploration of world and post-story episode",10457997,Completed,First,,26h 28m,32h 37m,,,,,,,
1202,65235,CLPockets,Nintendo Switch,32h 37m,NR,,10466075,Completed,First,"December 07, 2019",29h 50m,32h 37m,,,,,,,
1203,65235,adhernan,Nintendo Switch,32h 45m,NR,,10460497,Completed,First,,,32h 45m,,,,,,,
1204,65235,dana_ava,Nintendo Switch,32h 48m,NR,,10417850,Completed,First,"December 21, 2019",29h 57m,32h 48m,,,,,,,
1205,65235,cjschris,Nintendo Switch,32h 50m,NR,,10483296,Completed,First,"December 30, 2019",,32h 50m,,,,,,,
1206,65235,edvinqu,Nintendo Switch,32h 56m,60%,,11502285,Completed,First,"April 20, 2020",,32h 56m,,,,,,,
1207,65235,Aliseyun,Nintendo Switch,33h,NR,,10437817,Completed,First,"November 16, 2019",,33h,,,,,,,
1208,65235,Free_Lance,Nintendo Switch,33h,70%,,10565601,Completed,First,"December 06, 2019",,33h,,,,,,,
1209,65235,,Nintendo Switch,33h 17m,NR,,10458033,Completed,First,,,33h 17m,,,,,,,
1210,65235,VinDiesel420,Nintendo Switch,33h 17m,NR,,10773508,Completed,First,,,33h 17m,,,,,,,
1211,65235,justavio,Nintendo Switch,33h 17m,NR,,10742108,Completed,First,"January 21, 2020",28h 29m,33h 17m,49h 14m,,,,,,
1212,65235,demonswordsman,Nintendo Switch,33h 18m,NR,,10520584,Completed,First,"December 02, 2019",28h,33h 18m,,,,,,,
1213,65235,Jacv,Nintendo Switch,33h 23m,80%,,10463423,Completed,First,"December 16, 2019",,33h 23m,,,,,,,
1214,65235,,Nintendo Switch,33h 25m,NR,,10846202,Completed,First,,,33h 25m,,,,,,,
1215,65235,Private,Nintendo Switch,33h 27m,60%,,10894187,Completed,First,"January 27, 2020",,33h 27m,,,,,,,
1216,65235,,Nintendo Switch,33h 30m,NR,,10453963,Completed,First,,,33h 30m,,,,,,,
1217,65235,Occopuyo,Nintendo Switch,33h 30m,80%,,10432283,Completed,First,"November 26, 2019",,33h 30m,,,,,,,
1218,65235,Private,Nintendo Switch,33h 40m,80%,,10869282,Completed,First,"December 24, 2019",,33h 40m,,,,,,,
1219,65235,Empyreoul,Nintendo Switch,33h 41m,NR,Completed full story with some wild area exploration. 160 Pokemons captured at story end.,10588507,Playing Completed,First,"December 14, 2019",,33h 41m,,,,,38h /,,
1220,65235,KohakuZeta,Nintendo Switch,33h 44m,90%,"Main story, post-game, 198 caught pokémon",10544367,Completed,First,"December 04, 2019",,33h 44m,,,,,,,
1221,65235,brenttrek,Nintendo Switch,33h 45m,70%,,10780906,Completed,First,"April 24, 2020",,33h 45m,,,,,,,
1222,65235,h3xu,Nintendo Switch,33h 45m,90%,,10574420,Completed,First,"December 11, 2019",,33h 45m,,,,,,,
1223,65235,Private,Nintendo Switch,33h 46m,NR,,10649354,Completed,First,"March 02, 2020",,33h 46m,,,,,,,
1224,65235,Digniax,Nintendo Switch,34h,70%,A decent chunk in the wild area.,10481660,Completed,First,"November 23, 2019",,34h,,,,,,,
1225,65235,Euikoman,Nintendo Switch,34h,70%,,10773885,Completed,First,"January 07, 2020",,34h,,,,,,,
1226,65235,marsdeat,Nintendo Switch,34h,NR,"Postgame Story, Catch Zacian. Not done battle tower.",10733026,Playing Completed,First,"January 03, 2020",31h 41m,34h,,,,,31h 50m /,,
1227,65235,Private,Nintendo Switch,34h,80%,,10518052,Playing Completed,First,"December 01, 2019",,34h,,,,,,,
1228,65235,m00shpit,Nintendo Switch,34h 16m,70%,Abspann + legendäre Quest: 34:16:56,10426838,Custom List 3 Completed,First,"February 14, 2020",30h 23m 46s,34h 16m 56s,,,,,43h 49m 54s /,,
1229,65235,Feenex,Nintendo Switch,34h 28m,NR,,10456512,Completed,First,"November 19, 2019",,34h 28m,,,,,,,
1230,65235,jc726,Nintendo Switch,34h 28m,NR,,10358422,Completed,First,November 2019,,34h 28m,,,,,,,
1231,65235,JohnTheGamer,Nintendo Switch,34h 33m,100%,Spent a lot of time catching Pokémon and hanging out in the Wild Area before becoming the Champion.,10428986,Playing Completed,First,"November 26, 2019",,34h 33m,,,,,,,
1232,65235,tripss3,Nintendo Switch,34h 33m,NR,,10575406,Completed,First,"December 11, 2019",32h 19m,34h 33m,,,,,,,
1233,65235,Stormnator,Nintendo Switch,34h 41m,70%,,11223294,Completed,First,"March 22, 2020",,34h 41m,,,,,,,
1234,65235,Private,Nintendo Switch,34h 47m,NR,,10399779,Custom List Completed,First,"November 29, 2019",,34h 47m,,,,,,,
1235,65235,tbcy6591,Nintendo Switch,34h 52m,80%,,10792107,Playing Completed,First,,,34h 52m,,,,,34h 52m /,,
1236,65235,ElasmoFan,Nintendo Switch,34h 55m,NR,,10579500,Completed,First,"January 30, 2020",,34h 55m,,Shield,,,,,
1237,65235,NoirXephon,Nintendo Switch,34h 57m,80%,,10881534,Completed,First,"January 25, 2020",,34h 57m,,,,,,,
1238,65235,Rich549,Nintendo Switch,34h 57m,NR,,10626946,Completed,First,,31h 05m,34h 57m,,,,,,,
1239,65235,,Nintendo Switch,35h,NR,,10466939,Completed,First,,32h 30m,35h,65h,,,,,,
1240,65235,,Nintendo Switch,35h,NR,,10469389,Completed,First,,,35h,,,,,,,
1241,65235,,Nintendo Switch,35h,NR,,10491657,Completed,First,,,35h,100h,,,,,,
1242,65235,,Nintendo Switch,35h,NR,,10586406,Completed,First,,30h,35h,80h,,,,,,
1243,65235,,Nintendo Switch,35h,NR,,10613258,Completed,First,,24h,35h,,,,,,,
1244,65235,,Nintendo Switch,35h,NR,,10792850,Completed,First,,25h,35h,,,,,,,
1245,65235,,Nintendo Switch,35h,NR,,10961641,Completed,First,,30h,35h,,,,,,,
1246,65235,,Nintendo Switch,35h,NR,,11396917,Completed,First,,26h,35h,,,,,,,
1247,65235,,Nintendo Switch,35h,NR,,11996066,Completed,First,,33h 10m,35h,50h,,,,,,
1248,65235,Private,Nintendo Switch,35h,NR,,10811895,Completed,First,,,35h,,,,,,,
1249,65235,Anthhec,Nintendo Switch,35h,NR,,10520656,Completed,First,"December 02, 2019",30h,35h,70h,,,,,,
1250,65235,Bergzwuckel,Nintendo Switch,35h,NR,,10693131,Playing Completed,First,"December 06, 2019",24h,35h,55h,,,,80h /,,
1251,65235,Hedwing96,Nintendo Switch,35h,60%,,12043954,Completed,First,"January 20, 2020",25h,35h,,,,,,,
1252,65235,Himi,Nintendo Switch,35h,NR,,10743924,Completed,First,"February 22, 2020",,35h,,,,,,,
1253,65235,Himmel_Weint,Nintendo Switch,35h,NR,,10469390,Completed,First,"November 23, 2019",,35h,,,,,,,
1254,65235,Jefemaster117,Nintendo Switch,35h,NR,,11644177,Completed,First,"May 04, 2020",25h,35h,,,,,,,
1255,65235,Private,Nintendo Switch,35h,NR,,11220669,Completed,First,"November 22, 2019",,35h,,,,,,,
1256,65235,OfficialColby,Nintendo Switch,35h,NR,,10780448,Completed,First,"January 08, 2020",,35h,,,,,,,
1257,65235,Oogzy,Nintendo Switch,35h,80%,,10518478,Completed,First,"November 24, 2019",,35h,,,,,,,
1258,65235,Skyloftgames,Nintendo Switch,35h,60%,,11561568,Completed,First,November 2019,,35h,,,,,,,
1259,65235,Themegafunk,Nintendo Switch,35h,NR,,11305430,Completed,First,,,35h,,,,,,,
1260,65235,Twinterpontier,Nintendo Switch,35h,70%,,10932676,Completed,First,"December 09, 2019",,35h,,,,,,,
1261,65235,VHSdinosaurGO,Nintendo Switch,35h,NR,,11159878,Completed,First,"November 15, 2020",,35h,,,,,,,
1262,65235,Wumbosaurus,Nintendo Switch,35h,80%,,10519936,Completed,First,"November 18, 2019",,35h,,,,,,,
1263,65235,jacobop13,Nintendo Switch,35h,70%,,10428409,Completed,First,"November 25, 2019",,35h,,,,,,,
1264,65235,Private,Nintendo Switch,35h,NR,,8688517,Playing Completed,First,"March 02, 2020",,35h,100h,,,,,,
1265,65235,korokleif,Nintendo Switch,35h,NR,,11919815,Completed,First,November 2019,,35h,,,,,,,
1266,65235,ligers,Nintendo Switch,35h,NR,,10596461,Completed,First,"December 15, 2019",30h,35h,,,,,,,
1267,65235,ssk,Nintendo Switch,35h,NR,,10812054,Completed,First,"January 14, 2020",,35h,,,,,,,
1268,65235,tankman,Nintendo Switch,35h,NR,,10869114,Completed,First,"January 22, 2020",,35h,,,,,,,
