,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Personal Notes,Progress,Co-Op
1207,19266,DoctaWong,PC,18h,NR,,3329887,Completed,First,"August 14, 2016",,,18h,,,
1208,19266,FarCraw,PC,18h,NR,,2503907,Completed,First,"January 30, 2016",,,18h,,,
1209,19266,FortunaK,PC,18h,70%,,6970674,Completed,First,,,,18h,,,
1210,19266,FortunaKhalifa,PC,18h,80%,,6754231,Completed,First,February 2017,,,18h,,,
1211,19266,Garbager,PC,18h,80%,,7829793,Completed,First,"December 26, 2018",,,18h,,,
1212,19266,Kyuubeey,PC,18h,NR,,6935484,Completed,First,"August 16, 2018",15h,,18h,,,
1213,19266,MatthewGavin,Xbox One,18h,NR,,2694857,Completed,First,"March 05, 2016",,,18h,,,
1214,19266,Medowar,PC,18h,NR,,11618084,Completed,First,"February 04, 2019",,,18h,,,
1215,19266,Private,PC,18h,NR,,10523003,Completed,First,"December 02, 2019",,,18h,,,
1216,19266,Private,PC,18h,NR,,6527402,Completed,First,"July 05, 2018",,,18h,,,
1217,19266,Sherlock4201,PC,18h,NR,All single player Achievements,3470384,Completed,First,"June 27, 2016",,,18h,,,
1218,19266,Shima,PC,18h,80%,,10182714,Completed,First,,,,18h,,,
1219,19266,Soly,PC,18h,NR,Only story parts + all tombs,6156127,Completed,First,,13h,,18h,,,
1220,19266,SozSurt,PC,18h,NR,,2917362,Completed,First,"February 12, 2016",,,18h,,,
1221,19266,Taft030,Xbox One,18h,NR,,6356969,Completed Retired,First,,,,18h,,,
1222,19266,TommyGun,PC,18h,80%,74% completion,9131870,Completed,First,"July 11, 2019",,,18h,,,
1223,19266,TreeTopMonkey,PC,18h,NR,,4666697,Completed,First,,,,18h,,,
1224,19266,Willod,PC,18h,NR,,8817417,Completed,First,"February 08, 2019",,,18h,,,
1225,19266,balladechina212,PC,18h,90%,"91% completion, did all tombs and crypts and most collectibles/upgrades",8922310,Completed,First,"March 29, 2020",,,18h,,,
1226,19266,commandercroft,PC,18h,NR,,8323316,Completed,First,,,,18h,,,
1227,19266,extratoro,PC,18h,NR,,4287382,Completed,First,"April 08, 2017",,,18h,,,
1228,19266,f1restone,PC,18h,NR,,6888363,Backlog Completed,First,"August 21, 2018",,,18h,,18h /,
1229,19266,Private,PC,18h,NR,,2649441,Completed,First,"February 25, 2016",,,18h,,,
1230,19266,grankhan,Xbox One,18h,60%,,7009355,Completed,First,"September 09, 2018",,,18h,,,
1231,19266,greenputty,Xbox One,18h,70%,,3551846,Completed,First,"October 15, 2016",,,18h,,,
1232,19266,gvntofly1021,Xbox One,18h,NR,,4410822,Completed,First,"December 15, 2015",,,18h,,,
1233,19266,jasonluxie,PC,18h,NR,~80%,2515938,Completed,First,"February 03, 2016",,,18h,,,
1234,19266,joval,PC,18h,90%,85% completion,4987904,Completed,First,"February 22, 2020",,,18h,,,
1235,19266,p3n3,PC,18h,70%,76% complete,4529706,Completed,First,"June 04, 2017",,,18h,,,
1236,19266,purpleeggshells,PC,18h,NR,,4394420,Completed,First,,,,18h,,,
1237,19266,putty,Xbox One,18h,80%,,3521951,Completed,First,"October 15, 2016",,,18h,,,
1238,19266,shol1122,Xbox One,18h,100%,,2257464,Completed,First,"December 05, 2015",13h,,18h,,,
1239,19266,that1gamer,PC,18h,NR,,10338844,Completed,First,"November 10, 2019",,,18h,,,
1240,19266,vlyur,PC,18h,NR,77%,11120906,Completed,First,"March 08, 2020",,,18h,,,
1241,19266,kin3tics,PC,18h 03m,NR,,6938726,Completed,First,,,,18h 03m,,,
1242,19266,Private,PC,18h 05m,NR,,7105815,Completed,First,"September 22, 2018",,,18h 05m,,,
1243,19266,MechaPutin,PC,18h 06m,NR,,8208812,Completed,First,"January 28, 2019",,,18h 06m,,,
1244,19266,BruceL337,PC,18h 08m,NR,,3333784,Completed,First,"September 11, 2016",,,18h 08m,,,
1245,19266,TopStiGear,PC,18h 11m,NR,,3612463,Completed,First,"November 08, 2016",,,18h 11m 05s,,,
1246,19266,mattesno1,PC,18h 13m,80%,,10329915,Completed,First,"September 19, 2018",,,18h 13m,,,
1247,19266,SoothingRabbit,Xbox One,18h 14m,NR,,2436903,Completed,First,"January 10, 2016",,,18h 14m,,,
1248,19266,its87,PC,18h 16m,NR,,4849197,Completed,First,"August 02, 2017",,,18h 16m,,,
1249,19266,Sixchr,PC,18h 18m,NR,,2621546,Completed,First,,,,18h 18m,,,
1250,19266,SVRich,Xbox One,18h 23m,NR,,2734918,Replay Completed,First,"April 04, 2016",,,18h 23m,,,
1251,19266,Private,PC,18h 23m,NR,,11611504,Completed,First,"April 30, 2020",,,18h 23m,,,
1252,19266,FancyKilerWales,Xbox One,18h 24m,NR,,3846289,Completed,First,"December 31, 2016",,,18h 24m,,,
1253,19266,Raal,PC,18h 25m,NR,"All tombs, most of journals/pickups.",10526459,Completed,First,"December 02, 2019",,,18h 25m,,,
1254,19266,Zaheelee,Xbox One,18h 27m,80%,,3485076,Completed,First,,,,18h 27m,,,
1255,19266,reidabee,PC,18h 27m,NR,,5115051,Completed,First,,,,18h 27m,,,
1256,19266,GilJaysmith,PC,18h 30m,70%,Five tombs and most of the side quests.,3634915,Completed,First,"January 16, 2017",,,18h 30m,,,
1257,19266,LopperUK,PC,18h 30m,80%,100% game completion (achievements not counted),3078640,Completed,First,"June 11, 2016",,28h,18h 30m,,,
1258,19266,aliroma,PC,18h 30m,80%,,11803252,Completed,First,"May 21, 2020",,,18h 30m,,,
1259,19266,tayroll,Xbox One,18h 30m,NR,,4806477,Completed,First,"July 23, 2017",,,18h 30m,,,
1260,19266,wolfer255,PC,18h 30m,NR,,3274775,Completed,First,"July 15, 2016",,,18h 30m,,,
1261,19266,TroyBob1,Xbox One,18h 31m,NR,,3394991,Completed,First,"June 12, 2017",,,18h 31m,,,
1262,19266,nickr1407,PC,18h 34m,NR,,4551290,Completed,First,"October 11, 2016",,,18h 34m,,,
1263,19266,Br1novisk,PC,18h 35m,100%,,7305277,Playing Backlog Completed,First,"March 09, 2019",,,18h 35m 37s,Main Plus (80%) = 18h35min37s,21h 17s /,
1264,19266,,PC,18h 36m,NR,,11742381,Completed,First,,,,18h 36m,,,
1265,19266,Twilightwind,Xbox One,18h 40m,NR,,5885181,Completed,First,September 2017,,,18h 40m,,,
1266,19266,Private,Xbox One,18h 42m,90%,,6418843,Completed,First,"June 16, 2018",,,18h 42m,,,
1267,19266,Mamalos,PC,18h 45m,80%,,10620776,Completed,First,"April 02, 2018",13h,,18h 45m,I Love This Universe! i just loved it and cant wait to play the shadow of the tomb raider. i really had fun! and was really fun to play!,,
1268,19266,jussiron,Xbox One,18h 46m,NR,,3593825,Completed,First,"December 16, 2016",,,18h 46m,,,
1269,19266,Nazarius,PC,18h 50m,80%,,11820321,Completed,First,"November 10, 2018",,,18h 50m,,,
1270,19266,abatage,PlayStation 4,18h 52m,NR,89% Overall Completion,3945641,Completed,First,"July 12, 2018",,,18h 52m 50s,,,
1271,19266,,PC,19h,NR,,5660343,Completed,First,,,,19h,,,
1272,19266,,PC,19h,NR,,6262293,Completed,First,,,,19h,,,
1273,19266,,PC,19h,NR,,6440908,Completed,First,,,,19h,,,
1274,19266,,PC,19h,NR,,7827819,Completed,First,,,,19h,,,
1275,19266,,PC,19h,NR,,10348473,Completed,First,,,,19h,,,
1276,19266,005alpha,PC,19h,90%,,5722345,Completed,First,March 2016,,,19h,,,
1277,19266,Degeto,PC,19h,70%,,5906133,Completed,First,"February 28, 2018",,,19h,,,
1278,19266,Dysun,PC,19h,80%,,2138508,Completed,First,"July 15, 2017",,,19h,,,
1279,19266,EdelweissSteam,PC,19h,NR,,8958569,Completed,First,"January 05, 2019",,,19h,,,
1280,19266,Eiah,PC,19h,NR,,7388353,Completed,First,"November 05, 2018",,,19h,,,
1281,19266,Gutek,PC,19h,60%,,6868550,Completed,First,"April 21, 2017",,,19h,,,
1282,19266,Hakuto,PC,19h,NR,88%,2662028,Completed,First,"February 28, 2016",,,19h,,,
1283,19266,IM_A_BIG_DB,PlayStation 4,19h,90%,,4535874,Completed,First,"June 06, 2017",,,19h,,,
1284,19266,MalusNightwood,PC,19h,70%,,7385802,Completed,First,"September 30, 2018",,,19h,,,
1285,19266,Quofum,PC,19h,NR,,11607660,Completed,First,"April 06, 2019",,,19h,,,
1286,19266,RetroMime,Xbox One,19h,80%,,2203329,Completed,First,"December 08, 2015",,,19h,,,
1287,19266,RickyButler,PC,19h,80%,,5538199,Completed,First,"December 29, 2017",,,19h,,,
1288,19266,Sane,PC,19h,NR,,2619090,Completed,First,"February 20, 2016",,,19h,,,
1289,19266,SoMuch,PC,19h,70%,,4495414,Completed,First,"May 29, 2017",,,19h,,,
1290,19266,Private,PC,19h,NR,,11267214,Completed,First,"March 27, 2020",,,19h,,,
1291,19266,akwingzero,PC,19h,NR,Some Extras,4107213,Completed,First,"February 23, 2017",,,19h,,,
1292,19266,jthespacec,PC,19h,NR,,4486485,Completed,First,"May 27, 2017",,,19h,,,
1293,19266,kaarele,PC,19h,NR,,4302644,Completed,First,,,,19h,,,
1294,19266,knolli1989,PC,19h,90%,,8209882,Completed,First,"September 30, 2018",,,19h,,,
1295,19266,kuaprez,PC,19h,NR,,8138971,Completed,First,"July 06, 2016",,,19h,,,
1296,19266,menai,PC,19h,NR,,11877815,Completed,First,"June 10, 2020",,,19h,,,
1297,19266,pauperibus,PC,19h,NR,,7667809,Completed,First,"August 28, 2018",,,19h,,,
1298,19266,pere3,PC,19h,70%,,6234031,Completed,First,"May 11, 2018",,,19h,,,
1299,19266,skooj,PC,19h,NR,,8252483,Completed,First,"February 12, 2019",,,19h,,,
1300,19266,spaceman619,PC,19h,NR,,4103303,Completed,First,"February 22, 2017",,,19h,,,
1301,19266,xRaphle,PC,19h,NR,,5971217,Completed,First,,,,19h,,,
1302,19266,zizbihz,PC,19h,90%,,9674225,Completed,First,"December 29, 2017",,,19h,,,
1303,19266,zmcvay,PC,19h,NR,,2962250,Completed,First,"May 27, 2016",,,19h,,,
1304,19266,Colossus816,Xbox One,19h 01m,NR,Game completed on normal. 81% completion,2767629,Completed,First,"March 24, 2016",,,19h 01m,,,
1305,19266,lesekcz,PC,19h 01m,NR,,6880481,Completed,First,"August 20, 2018",,,19h 01m,,,
1306,19266,,Xbox One,19h 05m,NR,,2137469,Completed,First,,,,19h 05m,,,
1307,19266,Yudaii,PC,19h 05m,100%,,2522067,Completed,First,"February 05, 2016",,,19h 05m,,,
1308,19266,crisro996,PC,19h 05m,70%,,5805778,Completed,First,,,,19h 05m,,,
1309,19266,beastnine,Xbox One,19h 07m,NR,,8456601,Completed,First,"March 12, 2019",,,19h 07m,,,
1310,19266,nealosis,PC,19h 11m,80%,,6175356,Completed,First,"May 12, 2018",,,19h 11m 19s,,,
1311,19266,JdeRin,PC,19h 18m,100%,,3657536,Completed,First,"November 22, 2016",,,19h 18m,,,
1312,19266,acousticfigure,PC,19h 19m,NR,"82% completion, all optional tombs, Baba Yaga & Blood Ties DLC",6067053,Completed,First,"April 01, 2018",,,19h 19m,,,
1313,19266,Private,Xbox One,19h 20m,NR,,7694445,Completed,First,"December 19, 2018",,,19h 20m,,,
1314,19266,jfkgoblue,PC,19h 20m,NR,,8553825,Completed,First,"April 03, 2019",,,19h 20m,,,
1315,19266,ser1us,Xbox One,19h 22m,NR,,5526900,Completed,First,"January 21, 2018",,,19h 22m,,,
1316,19266,Gaceczek,PC,19h 30m,NR,,2640756,Completed,First,"February 23, 2016",,,19h 30m,,,
1317,19266,JoshJ,Xbox One,19h 30m,NR,,2710897,Completed,First,"April 05, 2016",,,19h 30m,,,
1318,19266,Radley,PC,19h 30m,70%,,10275024,Completed,First,"July 04, 2018",,,19h 30m,,,
1319,19266,napier815,PlayStation 4,19h 30m,NR,,10657884,Completed,First,"December 24, 2019",,,19h 30m,,,
1320,19266,Phantasia,PC,19h 31m,80%,"Base game + Baba Yaga & Croft Manor, completed on Normal difficulty with all sidequests and tombs done.",11402499,Completed,First,"April 29, 2019",,,19h 31m,,,
1321,19266,,PC,19h 34m,NR,,4113317,Completed,First,,,,19h 34m,,,
1322,19266,Private,PC,19h 38m,NR,,3535810,Completed,First,"October 16, 2016",,,19h 38m,,,
1323,19266,Private,Xbox One,19h 38m,NR,,8565868,Completed,First,"April 04, 2019",,,19h 38m,,,
1324,19266,Batpadre,PC,19h 40m,NR,,7018621,Completed,First,,15h,,19h 40m,,,
1325,19266,davidp_,PC,19h 40m,NR,,7477963,Completed,First,"November 18, 2018",,,19h 40m,,,
1326,19266,fancymike,PC,19h 40m,80%,,5457051,Completed,First,December 2016,,,19h 40m,,,
1327,19266,M34TP4CK3R85,PlayStation 4,19h 45m,80%,,3041170,Completed,First,"October 31, 2016",,,19h 45m,,,
1328,19266,lottinville,PC,19h 45m,NR,,5474664,Completed,First,,,,19h 45m,,,
1329,19266,Ellzheim,PC,19h 48m,80%,,11696730,Completed,First,,,,19h 48m,,,
1330,19266,Private,PC,19h 48m,70%,100%,11814689,Completed,First,,,,19h 48m,,,
1331,19266,TheMercifulOne,Xbox One,19h 49m,NR,Main Story and Tombs,6353342,Completed,First,"June 04, 2018",,,19h 49m,,,
1332,19266,DecemberStyle,PC,19h 50m,90%,,2495226,Completed,First,"March 25, 2016",,,19h 50m,,,
1333,19266,chunkydonut21,PC,19h 50m,90%,,10311198,Completed,First,"February 24, 2019",18h 30m,,19h 50m,,,
1334,19266,mikasaessukasa,Xbox One,19h 52m,100%,,6334500,Completed,First,September 2016,,,19h 52m,,,
1335,19266,tbcy6591,PlayStation 4,19h 58m,80%,,10793843,Completed,First,"January 07, 2017",,,19h 58m,,,
1336,19266,Freak0104,PlayStation 4,19h 59m,NR,,8041517,Replay Completed,Replay,"January 06, 2017",11h 34m,,19h 59m 59s,,20h /,
1337,19266,,Xbox 360,20h,NR,,2081200,Completed,First,,15h,25h,20h,,,
1338,19266,,PC,20h,NR,,2523043,Completed,First,,,,20h,,,
1339,19266,,PC,20h,NR,,2553079,Completed,First,,,,20h,,,
1340,19266,,Xbox One,20h,NR,,3032231,Completed,First,,,,20h,,,
1341,19266,,PC,20h,NR,,3161254,Completed,First,,,,20h,,,
1342,19266,,PlayStation 4,20h,NR,"Main story, 94% objects. Blood ties dlc",3583766,Completed,First,,,,20h,,,
1343,19266,,PC,20h,NR,,4765881,Completed,First,,,,20h,,,
1344,19266,,PC,20h,NR,,5072032,Completed,First,,,,20h,,,
1345,19266,,PC,20h,NR,,5612462,Completed,First,,,,20h,,,
1346,19266,,PC,20h,NR,,5886606,Completed,First,,,,20h,,,
1347,19266,,PC,20h,NR,84% Completion,6271660,Completed,First,,,,20h,,,
1348,19266,,Xbox One,20h,NR,,8406006,Completed,First,,,,20h,,,
1349,19266,13mcaulma,PC,20h,60%,85% complete collectibles. No DLC,7408280,Completed,First,"November 09, 2018",,,20h,,,
1350,19266,2k2s2k,Xbox One,20h,NR,,11667061,Completed,First,"May 06, 2020",,,20h,,,
1351,19266,2lee,Xbox One,20h,80%,,3360114,Completed,First,"February 25, 2016",,,20h,,,
1352,19266,Albedokirra,PC,20h,80%,,3810188,Completed,First,"March 09, 2016",,,20h,,,
1353,19266,AverageGreg,PC,20h,80%,"All challenge tombs, some missions and challenges, about 75%.",3867235,Completed,First,"January 04, 2017",12h,,20h,,,
1354,19266,Ayoo,PC,20h,NR,,10903027,Completed,First,,,,20h,,,
1355,19266,Private,PC,20h,NR,About 75~80% done + Baba Yaga DLC,6893391,Completed,First,"August 22, 2018",,,20h,,,
1356,19266,Braquiador,PC,20h,80%,,5996126,Completed,First,,15h,,20h,,,
1357,19266,CaRhol,PC,20h,NR,,8344500,Completed,First,,,,20h,,,
1358,19266,David_HLTB,PC,20h,60%,,5483709,Completed,First,"February 26, 2018",,,20h,,,
1359,19266,FakeKisser,PC,20h,NR,,2574755,Completed,First,"February 14, 2016",,,20h,,,
1360,19266,Firebatz13,Xbox One,20h,80%,,6132943,Completed,First,"April 16, 2018",,,20h,,,
1361,19266,Private,Xbox One,20h,NR,,2834715,Completed,First,"April 09, 2016",,,20h,,,
1362,19266,Galder7,PC,20h,NR,,11790883,Completed,First,"May 20, 2020",15h,,20h,,,
1363,19266,Gigantisk,PC,20h,80%,,7353273,Completed,First,"April 25, 2018",,,20h,,,
1364,19266,JammyJoker,PlayStation 4,20h,80%,,4368840,Completed,First,"April 30, 2017",,,20h,,,
1365,19266,Jimmy1337,PC,20h,NR,,7729240,Completed,First,,15h,,20h,,,
1366,19266,Linetit,PC,20h,70%,,7771803,Completed,First,,,,20h,,,
1367,19266,Lizak3,Linux,20h,90%,100% map,5691448,Completed,First,"May 18, 2018",15h,41h,20h,,,
1368,19266,LucasMonclar,PlayStation 4,20h,80%,,6303565,Completed,First,"January 18, 2017",,,20h,,,
1369,19266,Mats,PC,20h,60%,,3859209,Completed,First,"May 28, 2017",,,20h,,,
1370,19266,Mikla,PC,20h,NR,Main + Baba Yaga + Blood Ties,4338243,Completed,First,"April 20, 2017",,,20h,,,
1371,19266,MoDiFi,PC,20h,90%,,3648399,Completed,First,,,,20h,,,
1372,19266,Mr_mustachee,PC,20h,NR,,3037766,Completed,First,"June 01, 2016",,,20h,,,
1373,19266,Okerlund,PC,20h,NR,,4543374,Completed,First,"October 18, 2018",,,20h,,,
1374,19266,Orion_16RUS,PC,20h,70%,,2583588,Completed,First,"February 16, 2016",,,20h,,,
1375,19266,Paulbroo,PC,20h,NR,,6578521,Completed,First,,,,20h,,,
1376,19266,PedAngle,Xbox One,20h,60%,All tombs completed,3565884,Completed,First,"November 17, 2018",,,20h,,,
1377,19266,RS_simo,PC,20h,80%,,2788560,Completed,First,"March 28, 2016",,,20h,,,
1378,19266,Rikkupikku,Xbox One,20h,NR,,8845335,Completed,First,,,,20h,,,
1379,19266,SavePoint,PlayStation 4,20h,70%,,6527465,Completed,First,"August 29, 2018",,,20h,,,
1380,19266,Private,Xbox One,20h,NR,,3129646,Completed,First,"July 03, 2016",,,20h,,,
1381,19266,Tech_priest,PC,20h,NR,,6874644,Completed,First,"August 20, 2018",,,20h,,,
1382,19266,Tenoch,PC,20h,NR,,2556185,Completed,First,"February 11, 2016",,,20h,,,
1383,19266,Tsubaki,PC,20h,10%,,6845972,Completed,First,,15h,,20h,,,
1384,19266,VesperLlama,PC,20h,70%,,8658108,Completed,First,"March 26, 2019",,,20h,,,
1385,19266,Winnkys,PC,20h,NR,,3727894,Completed,First,"December 06, 2016",,,20h,,,
1386,19266,Wodgymc,Xbox 360,20h,NR,,3021577,Completed,First,"June 05, 2016",,,20h,,,
1387,19266,Private,PC,20h,70%,,3391371,Completed,First,"June 24, 2018",,,20h,,,
1388,19266,aribetas,Xbox One,20h,NR,,9475851,Completed,First,"September 02, 2019",,,20h,,,
1389,19266,besighyawn,Xbox One,20h,90%,,2850499,Completed,First,"April 13, 2016",,,20h,,,
1390,19266,catpow3r,Xbox One,20h,NR,,2093894,Completed,First,"November 13, 2015",,,20h,,,
1391,19266,d0dge,PlayStation 4,20h,NR,,8820888,Completed,First,"February 17, 2019",,,20h,,,
1392,19266,danhar1988,PlayStation 4,20h,80%,,6147337,Completed,First,,,,20h,,,
1393,19266,darkfree13,PC,20h,NR,,6471689,Completed,First,"March 03, 2016",,,20h,,,
1394,19266,derobo,PC,20h,100%,,5596078,Completed,First,"January 05, 2018",,,20h,,,
1395,19266,dgrdsv,PC,20h,70%,,2507041,Completed,First,"January 31, 2016",,,20h,,,
1396,19266,dragmagpuff,PC,20h,90%,,2529663,Completed,First,"February 12, 2016",,,20h,,,
1397,19266,drigs,PC,20h,90%,,5566685,Completed,First,"March 06, 2017",15h,,20h,,,
1398,19266,f00d4tehg0dz,PC,20h,90%,,2840901,Completed,First,"February 01, 2016",15h 10m,,20h,"Entire gameplay here. Commentary Version: https://www.youtube.com/playlist?list=PLsDlOcV-nPMyqJtyYpOI8fzZ9wbftefus
Non commentary version: https://www.youtube.com/playlist?list=PLsDlOcV-nPMyIE9wIH6E_U4ULzZoscFnb",,
1399,19266,Private,PC,20h,NR,,10168576,Completed,First,"September 30, 2019",,,20h,,,
1400,19266,Private,PlayStation 4,20h,80%,,4800464,Completed,First,"August 06, 2017",13h,,20h,,,
1401,19266,hankthejunk,PC,20h,90%,,2833456,Completed,First,"April 10, 2016",,,20h,,,
1402,19266,kaczmar0203,PC,20h,80%,,8540973,Completed,First,"March 29, 2016",,,20h,,,
1403,19266,kinnerful,PC,20h,70%,,7060524,Completed,First,"April 15, 2019",,,20h,,,
1404,19266,louisoc,PC,20h,NR,,11741347,Completed,First,"May 15, 2020",,,20h,,,
1405,19266,matteo_zel,PC,20h,60%,,5683429,Completed,First,"January 18, 2018",,,20h,,,
1406,19266,mollymog,Xbox One,20h,90%,,4406845,Completed,First,"September 30, 2016",,,20h,,,
1407,19266,murdoc,Xbox One,20h,NR,,10180560,Completed,First,"June 29, 2019",13h,,20h,,,
1408,19266,necrosoren,PC,20h,NR,,4493244,Completed,First,"May 28, 2017",,,20h,,,
1409,19266,pupetman64,Xbox One,20h,70%,,10711137,Completed,First,,,,20h,,,
1410,19266,rackmc100,PC,20h,80%,,10488924,Completed,First,"September 04, 2019",,,20h,,,
1411,19266,ripforever,PC,20h,NR,,11534562,Completed,First,,,,20h,,,
1412,19266,scarecrow12w,PC,20h,NR,,4575708,Completed,First,,,,20h,,,
1413,19266,sleeply,Xbox One,20h,NR,,3895852,Completed,First,"January 10, 2017",16h,,20h,,,
1414,19266,smmac41,PlayStation 4,20h,90%,,3646668,Completed,First,"November 20, 2016",,,20h,,,
1415,19266,talbrecht,Xbox One,20h,90%,,2106599,Completed,First,"November 17, 2015",,,20h,,,
1416,19266,turnip67,PC,20h,90%,,6363666,Completed,First,"June 06, 2018",,,20h,,,
1417,19266,xBlitzerx,PC,20h,NR,,2649059,Completed,First,"February 22, 2016",,,20h,,,
1418,19266,zuw13,PlayStation 4,20h,NR,,4893010,Completed,First,"April 11, 2017",15h,35h,20h,,,
1419,19266,,PC,20h 01m,NR,,2932553,Completed,First,,,,20h 01m,,,
1420,19266,Macxim,PC,20h 06m,80%,86% Complete,2696324,Completed,First,"March 06, 2016",,,20h 06m,,,
1421,19266,Saclebolt,PlayStation 4,20h 06m,NR,Some quest and tombs completed,6948387,Completed,First,"June 22, 2018",,,20h 06m 22s,,,
1422,19266,brownmagic,Xbox One,20h 08m,NR,,7729439,Completed,First,"March 13, 2016",,,20h 08m,,,
1423,19266,Private,PC,20h 10m,90%,,2379479,Completed,First,"February 21, 2016",,,20h 10m 31s,,,
1424,19266,Ciclon,PC,20h 16m,90%,,7496890,Completed,First,"June 22, 2018",,,20h 16m,,,
1425,19266,,PC,20h 17m,NR,,3544967,Completed,First,,15h 38m,26h 15m 02s,20h 17m,,,
1426,19266,,PC,20h 17m,NR,,4300253,Completed,First,,12h 09m 57s,,20h 17m,,,
1427,19266,andrelvb,PC,20h 18m,70%,,5516926,Completed,First,,,,20h 18m,,,
1428,19266,troyt24,Xbox One,20h 18m,80%,,5586831,Completed,First,"June 14, 2018",,,20h 18m,,,
1429,19266,RongSinh_Panda,PC,20h 20m,NR,,11762126,Completed,First,"February 27, 2017",,,20h 20m,,,
1430,19266,Private,Xbox One,20h 21m,90%,,9655818,Completed,First,"April 04, 2018",,,20h 21m,,,
1431,19266,mossicon,PC,20h 22m,80%,,8023604,Completed,First,"January 12, 2019",,,20h 22m,,,
1432,19266,Private,PC,20h 24m,NR,,6066699,Completed,First,"April 08, 2018",,,20h 24m 48s,,,
1433,19266,,PlayStation 4,20h 28m,NR,,4555801,Completed,First,,,,20h 28m,,,
1434,19266,Kyotenshi,PC,20h 30m,80%,,3366655,Completed,First,"July 17, 2016",,,20h 30m,,,
1435,19266,Procyon,PC,20h 30m,80%,,3303188,Completed,First,"August 08, 2016",,,20h 30m,,,
1436,19266,RareRuiz,PlayStation 4,20h 30m,80%,,3529119,Completed,First,"October 21, 2016",16h,,20h 30m,,,
1437,19266,Private,PlayStation 4,20h 34m,80%,,4126008,Completed,First,"February 28, 2017",,,20h 34m,,,
1438,19266,CoyChoy,PC,20h 35m,80%,"74% completion, Tomb Raider difficulty",11729221,Completed,First,"May 13, 2020",,,20h 35m,,,
1439,19266,Cezawy,PC,20h 40m,NR,,8185847,Completed,Replay,"May 01, 2020",,,20h 40m,,,
1440,19266,sandythelad,PC,20h 41m,NR,,3526364,Completed,First,"February 10, 2016",,,20h 41m,,,
1441,19266,Mr_b_2666,PlayStation 4,20h 41m,90%,,5144235,Completed,First,"October 08, 2017",,,20h 41m 33s,,,
1442,19266,lodus,PC,20h 44m,NR,,7695444,Completed,First,"May 07, 2016",,,20h 44m,,,
1443,19266,Son_of_a_Pitch,PlayStation 4,20h 46m,80%,79% complete. Completed all optional tombs. Did Baba Yaga dlc.,5274681,Completed,First,"June 20, 2018",,,20h 46m 54s,,,
1444,19266,milktea_tv,PC,20h 47m,NR,,11816474,Completed,First,"February 04, 2017",14h 10m,,20h 47m,,,
1445,19266,Private,PC,20h 48m,80%,"87% complete on survivor, including baba yaga, all tombs, crypts and missions, most collectibles and some challenges",4996499,Completed,First,"September 19, 2017",,,20h 48m,,,
1446,19266,Barrytastic,PlayStation 4,20h 48m,80%,,5814771,Completed,First,"July 15, 2019",,,20h 48m 53s,,,
1447,19266,Borzy,PC,20h 52m,NR,,6153523,Completed,First,,,,20h 52m,,,
1448,19266,Private,PC,20h 55m,70%,100% Story,4021217,Completed,First,"February 01, 2017",,,20h 55m 45s,,,
1449,19266,siebek,PC,20h 56m,100%,,3742058,Completed,First,"December 09, 2016",,,20h 56m,,,
1450,19266,,PC,21h,NR,"incl. NPC missions, Tombs, Crypts.",3235409,Completed,First,,14h,30h,21h,,,
1451,19266,,PC,21h,NR,,4738932,Completed,First,,,,21h,,,
1452,19266,,Xbox One,21h,NR,,6194327,Completed,First,,,,21h,,,
1453,19266,,PC,21h,NR,,7013299,Completed,First,,17h,30h,21h,,,
1454,19266,ACE_V,PC,21h,70%,,6441089,Completed,First,"February 28, 2018",18h,,21h,,,
1455,19266,Alex5101,PlayStation 4,21h,NR,,6719886,Completed,First,,13h,,21h,,,
1456,19266,Best_Before_SODA,PC,21h,NR,,11336695,Completed,First,"September 16, 2018",,,21h,,,
1457,19266,BoomWav,PC,21h,NR,First run. Did a few extra stuff.. about 80% done.,3236316,Completed,First,"July 30, 2016",,,21h,,,
1458,19266,Clavat,PC,21h,NR,,7380604,Completed,First,"November 03, 2018",,,21h,,,
1459,19266,DilPez19,PC,21h,60%,,10168087,Completed,First,2018,,,21h,,,
1460,19266,DmDungeon,PlayStation 4,21h,80%,,11680403,Completed,First,"January 28, 2017",,,21h,,,
1461,19266,Private,PC,21h,90%,,3889304,Completed,First,"January 06, 2017",,,21h,,,
1462,19266,Elegance,PC,21h,NR,,10720426,Completed,First,"April 20, 2019",,,21h,,,
1463,19266,Elysium47,PC,21h,90%,,4195473,Playing Completed,First,"March 16, 2017",,,21h,,,
1464,19266,Execro,PC,21h,NR,,9132562,Completed,First,,,,21h,,,
1465,19266,Fahad7,PlayStation 4,21h,NR,,10580125,Completed,First,"December 12, 2019",20h,,21h,,,
1466,19266,Insanitysoul_PC,PlayStation 4,21h,NR,,8472099,Completed,First,"March 16, 2019",,,21h,,,
1467,19266,Iris,PC,21h,100%,,4620847,Completed,First,"May 24, 2017",,,21h,,,
1468,19266,Logy23,PC,21h,90%,,2578844,Completed,First,,,,21h,,,
1469,19266,Malynde,PC,21h,NR,,4867357,Completed,First,"August 06, 2017",,,21h,,,
1470,19266,Nicholas4Tech,PC,21h,NR,,10233840,Completed,First,"May 11, 2016",,,21h,,,
