,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Co-Op,Progress,Speedrun,Personal Notes,Retired Notes,Vs.
1255,1274,XxobbsxX,PlayStation 3,45h,80%,,11009506,Replay Completed,Replay,"February 17, 2020",30h,45h,,,60h /,,,,
1256,1274,_scott,,45h,NR,,126179,Completed,First,"November 23, 2012",,45h,,,,,,,
1257,1274,bahamutzero,PlayStation 3,45h,90%,,370859,Completed,First,"May 18, 2014",,45h,,,,,,,
1258,1274,blackout7227,PlayStation 3,45h,NR,,4537738,Completed,First,"June 06, 2017",,45h,,,,,,,
1259,1274,doodlittle,PC,45h,60%,,372630,Completed,First,"August 13, 2013",30h,45h,,,,,,,
1260,1274,kingofdeathmatch86,PlayStation 3,45h,NR,,430115,Completed,First,"January 31, 2018",,45h,,,,,,,
1261,1274,nitromob,PC,45h,NR,,110805,Completed,First,"April 27, 2013",,45h,,,,,,,
1262,1274,potionjunkie,PC,45h,NR,,10529403,Completed,First,,,45h,,,,,,,
1263,1274,purpleronin,PlayStation 4,45h,NR,,6501999,Completed,First,"July 01, 2017",,45h,,,,,,,
1264,1274,Private,Xbox 360,45h,NR,,1124918,Completed,First,,,45h,,,,,,,
1265,1274,sindarak,Xbox 360,45h,NR,,8818253,Completed,First,,,45h,,,,,,,
1266,1274,sinefulcurves,Xbox 360,45h,NR,,1957728,Completed,First,,,45h,,,,,,,
1267,1274,slimbuttons,PC,45h,80%,"did a lot of side missions, but not 100% completion",347520,Completed,First,"July 22, 2013",,45h,,,,,,,
1268,1274,sting111,PC,45h,NR,,1392296,Completed,First,,,45h,,,,,,,
1269,1274,turbotoast,PC,45h,NR,,9016061,Playing Replay Completed,Replay,"March 25, 2019",25h,45h,,,,,,,
1270,1274,quester23,PC,45h 02m,NR,,5993800,Completed,Replay,"March 15, 2018",24h 14m 03s,45h 02m 44s,,,,,,,
1271,1274,,Xbox 360,45h 20m,NR,,1216238,Completed,Replay,,19h 10m 32s,45h 20m 06s,70h 21s,,,,,,
1272,1274,Gayfraud,PC,45h 20m,100%,,267606,Completed,First,"December 12, 2014",,45h 20m 33s,56h 54m 59s,14h 27m 17s,,12h 10m 04s,,,
1273,1274,LucasOS,Xbox 360,45h 29m,80%,70%,7944171,Completed,First,"January 04, 2019",,45h 29m,,45h 29m,,,,,
1274,1274,Montimorti,PlayStation 3,45h 30m,80%,Maya.,609415,Completed,First,"March 16, 2014",,45h 30m,,,,,,,
1275,1274,videogameslab,Xbox 360,45h 35m,90%,Gunzerker Class Lv 34 - Did not complete all of the side missions.,71426,Completed,First,"November 16, 2012",,45h 35m 13s,,,,,,,
1276,1274,horrorgeek,Xbox 360,45h 37m,NR,,83721,Completed,First,"November 27, 2012",,45h 37m,,,,,,,
1277,1274,rhickey,PC,45h 42m,NR,,221304,Completed,First,"May 15, 2013",,45h 42m,,,,,,,
1278,1274,LittleDinghy,PC,45h 43m,NR,,902185,Playing Completed,Replay,"August 19, 2014",33h 17m,45h 43m,,,,,,,
1279,1274,,PC,45h 45m,NR,Main story + Side Quests that we needed to level,5180976,Completed,First,,,45h 45m 45s,,45h 45m 45s,,,,,
1280,1274,PANZERFRUIT,PC,45h 50m,100%,,5907237,Replay Completed,Replay,"March 01, 2018",,45h 50m 29s,,,,,,,
1281,1274,,PC,46h,NR,,963982,Completed,First,,,46h,,,,,,,
1282,1274,,PlayStation 4,46h,NR,,3662661,Completed,First,,30h,46h,102h,,,,,,
1283,1274,,PC,46h,NR,,8752508,Completed,First,,,46h,,,,,,,
1284,1274,AdjutantVox,,46h,NR,,280594,Completed,First,"June 11, 2013",,46h,,,,,,,
1285,1274,DampestLasagna,PC,46h,NR,,7891822,Completed,First,"December 30, 2018",,46h,,,,,,,
1286,1274,Jesse_McAstroturf,PC,46h,80%,,793503,Completed,First,,,46h,,,,,,,
1287,1274,Kapi90,PC,46h,NR,,9249697,Completed,First,"July 29, 2019",,46h,,,,,,,
1288,1274,Logophiliac,PC,46h,NR,,203209,Completed,First,"February 12, 2013",,46h,,,,,,,
1289,1274,Makins2000,PlayStation 4,46h,60%,,10815880,Completed,First,"June 20, 2019",,46h,,,,,,,
1290,1274,Nisker,,46h,NR,,275088,Completed,First,"June 05, 2013",,46h,,,,,,,
1291,1274,PANZERFRUIT,PlayStation 4,46h,100%,,6868293,Replay Completed,Replay,"August 19, 2018",,46h,,,,,,,
1292,1274,Puma2265,PC,46h,NR,,11061327,Completed,First,,30h,46h,,,,,,,
1293,1274,ShortTermCrook,PC,46h,90%,,425153,Completed,First,,25h,46h,60h,,,4h 30m,,,
1294,1274,Private,PC,46h,NR,,797286,Replay Completed,First,"July 06, 2014",16h,46h,,52h,,,,,
1295,1274,fonnie,PC,46h,90%,Main story + side quests + level 50,14689,Completed,First,"December 20, 2012",,46h,,,,,,,
1296,1274,stressthesky,PC,46h,80%,,69882,Completed,First,"March 31, 2013",,46h,,,,,,,
1297,1274,varex,PC,46h,90%,,159782,Completed,First,"October 03, 2012",,46h,,,,,,,
1298,1274,SnakeTigre,PC,46h 11m,NR,,5440512,Completed,First,"January 28, 2016",,46h 11m,,,,,,,
1299,1274,AlphaOmega247,Xbox 360,46h 12m,NR,,745859,Completed,First,"October 16, 2012",,46h 12m,,,,,,,
1300,1274,stevekwan,PlayStation 3,46h 35m,90%,,108507,Completed,First,"October 07, 2012",,46h 35m,,,,,,,
1301,1274,Inseo,PC,46h 38m,NR,,5304860,Completed,First,"November 12, 2017",,46h 38m,,,,,,,
1302,1274,,PC,47h,NR,,356378,Completed,First,,30h,47h,,30h,,,,,
1303,1274,,PC,47h,NR,,6522719,Completed,First,,,47h,,,,,,,
1304,1274,,PC,47h,NR,,11539158,Completed,First,,,47h,,,,,,,
1305,1274,Coldiver,PC,47h,60%,,9363500,Completed,First,"April 30, 2018",,47h,,,,,,,
1306,1274,Gidner,PC,47h,90%,,7191438,Completed,Replay,"May 16, 2018",,47h,,,,,,,
1307,1274,Misconception17,PC,47h,80%,,11551777,Playing Completed,First,,,47h,,,,,,,
1308,1274,doh60,PC,47h,90%,,5984758,Completed,Replay,,,47h,,,,,,,
1309,1274,kaldofran,PC,47h,NR,,10580431,Completed,First,"December 12, 2019",,47h,,,,,,,
1310,1274,reiben92,PC,47h,NR,,9450649,Completed,First,,,47h,,47h,,,"Just a regular first playthough, completing Main stories and all the side missions. I haven't played DLCs though",,
1311,1274,smallville_lp,PC,47h,NR,,10399646,Completed,First,"January 25, 2017",,47h,,,,,,,
1312,1274,tacticalcraptical,PC,47h,70%,,300662,Completed,First,"June 08, 2013",,47h,,,,,,,
1313,1274,Private,PC,47h,NR,,5223024,Completed,First,June 2016,,47h,,,,,,,
1314,1274,Tall_But_Short,PC,47h 01m,100%,,124404,Completed,First,"October 03, 2012",,47h 01m 11s,,,,,,,
1315,1274,Paladin53,PC,47h 15m,NR,,11686447,Completed,First,"August 09, 2017",,47h 15m,,,,,,,
1316,1274,wingz3ero,PC,47h 15m,70%,"Completed some DLC, but not much.",1240061,Completed,First,"March 12, 2015",,47h 15m,,,,,,,
1317,1274,GamerComedy,PC,47h 18m,NR,,11021142,Completed,First,,,47h 18m,,,,,,,
1318,1274,Lecta,PC,47h 31m,NR,,2595507,Completed,First,"March 20, 2015",,47h 31m,,,,,,,
1319,1274,StarvingPoet,PC,47h 38m,NR,"All Quests, Sans Raid Boss, SP",159559,Completed,First,"October 06, 2012",,47h 38m,,,,,,,
1320,1274,gss89,Xbox 360,47h 53m,90%,Complete playthrough one except for two missions in the second arena (robots were annoying me) + just the couple of firs,402525,Completed,First,,,47h 53m 22s,,,,,,,
1321,1274,Zirus,PC,47h 56m,NR,,273643,Completed,First,"June 08, 2013",,47h 56m 57s,,,,,,,
1322,1274,,Xbox 360,48h,NR,,403089,Completed,First,,,48h,,48h,,,,,
1323,1274,,PC,48h,NR,,640613,Completed,First,,,48h,,,,,,,
1324,1274,,PC,48h,NR,,1512787,Completed,First,,,48h,,,,,,,
1325,1274,,PC,48h,NR,,3440031,Completed,First,,,48h,,48h,,,,,
1326,1274,,Xbox One,48h,NR,,4291557,Completed,First,,,48h,,,,,,,
1327,1274,Bubba339,PC,48h,NR,,8684270,Completed,Replay,"March 04, 2018",34h,48h,167h,,,,,,
1328,1274,CarryMad,PC,48h,NR,,2944111,Completed,First,,,48h,,,,,,,
1329,1274,Harry_Tuttle,PC,48h,70%,,7886475,Completed,First,"March 19, 2017",,48h,,,,,,,
1330,1274,IkeClimbers,PC,48h,90%,,11593925,Completed,Replay,"March 15, 2020",,48h,,,,,,,
1331,1274,Politishin,PC,48h,90%,,6505386,Completed,First,"October 16, 2012",,48h,,,,,,,
1332,1274,Rhapsos,PC,48h,NR,,9464933,Completed,Replay,"October 04, 2019",,48h,,,,,,,
1333,1274,Sonicman13,PC,48h,80%,,6185754,Completed,First,"December 25, 2017",,48h,,,,,,,
1334,1274,bric71,PC,48h,90%,,545564,Completed,First,"March 29, 2014",,48h,,,,,,,
1335,1274,fazi0,PC,48h,NR,,4777491,Completed,First,,,48h,,,,,,,
1336,1274,Private,Xbox 360,48h,NR,,6003894,Completed,First,,,48h,,,,,,,
1337,1274,kriterer,PC,48h,NR,"100% of quests finished, all DLC",3817754,Completed,First,"April 25, 2015",27h,48h,132h,,,,,,
1338,1274,krysztal,PC,48h,NR,,822274,Completed,First,"August 26, 2014",30h,48h,,,,,,,
1339,1274,leaids,Mac,48h,90%,Two player co-op.,386864,Completed,First,"August 22, 2013",,48h,,48h,,,,,
1340,1274,osborn2009,Xbox 360,48h,NR,,265512,Completed,First,"January 06, 2013",,48h,,,,,,,
1341,1274,rirath,PC,48h,90%,Solo,333708,Completed,First,"July 18, 2013",,48h,,,,,,,
1342,1274,xRaphle,PC,48h,90%,,4384370,Completed,First,,,48h,,,,,,,
1343,1274,,PlayStation Vita,48h 02m,NR,,11146419,Completed,First,,23h 14m 56s,48h 02m 41s,82h 41m 13s,,,,,,
1344,1274,,PlayStation 4,48h 12m,NR,Side quest difficulty may vary among classes,10721808,Completed,Replay,,,48h 12m,,,,,,,
1345,1274,Private,PC,48h 12m,NR,,2650465,Completed,First,,,48h 12m,,,,,,,
1346,1274,SarcasmAbound,PlayStation 3,48h 23m,100%,47th Platinum,973025,Completed Retired,First,"December 29, 2014",36h 46m 18s,48h 23m 10s,59h 59m 08s,,,,Farming.,,
1347,1274,Nebiros,PlayStation 4,48h 27m,90%,,11424137,Completed,First,"December 13, 2017",,48h 27m,,,,,,,
1348,1274,Sparontax,PC,48h 30m,NR,,10830958,Completed,First,"August 24, 2019",22h 15m,48h 30m,,,,,,,
1349,1274,DrawsPastTense,PC,48h 48m,NR,,8025012,Completed,Replay,,,48h 48m,,,,,,,
1350,1274,DkryptX3,PC,48h 53m,NR,,8883986,Completed,First,"June 02, 2019",,48h 53m 20s,,,,,,,
1351,1274,,Xbox 360,48h 54m,NR,,3924459,Completed,First,,30h 29m,48h 54m,,,,,,,
1352,1274,,Xbox 360,48h 57m,NR,,7760263,Completed,First,,27h 29m,48h 57m,80h 16m,,,,,,
1353,1274,,PC,49h,NR,,296561,Completed,First,,,49h,,,,,,,
1354,1274,,PC,49h,NR,,504726,Completed,Replay,,28h,49h,,,,,,,
1355,1274,,PC,49h,NR,,809363,Completed,First,,,49h,,,,,,,
1356,1274,,PC,49h,NR,,1014817,Completed,First,,,49h,,,,,,,
1357,1274,Acron1s,PC,49h,NR,,3418324,Completed,First,"September 12, 2016",,49h,,,,,,,
1358,1274,Taskforce131,PC,49h,80%,,6785267,Completed,First,"September 20, 2018",,49h,,,,,,,
1359,1274,burtazar,PC,49h,NR,,1208912,Completed,First,"February 22, 2015",,49h,,,,,,,
1360,1274,cmsweeney66,PC,49h,90%,,402176,Completed,First,"November 24, 2013",,49h,,,,,,,
1361,1274,dr_marlowe,PC,49h,90%,,335131,Completed,First,"July 20, 2013",,49h,,,,,,,
1362,1274,mdb37,PC,49h,NR,Included Scarlett/Torgue DLC,26526,Completed,First,"November 30, 2012",,49h,,,,,,,
1363,1274,naihan,PC,49h,NR,,897730,Completed,First,2013,,49h,,,,,,,
1364,1274,ossiris548,PC,49h,NR,,1058402,Playing Completed,First,"June 14, 2014",36h,49h,,,,,,,
1365,1274,roboticsun,PC,49h,80%,,47102,Completed,First,"July 01, 2014",,49h,,,,,Lvl32 siren,,
1366,1274,yukokano22,PC,49h,NR,,11202606,Replay Completed,Replay,"February 08, 2020",25h,49h,60h,,119h /,,,,
1367,1274,Private,PC,49h 05m,90%,,647479,Completed,First,2012,30h 47m 19s,49h 05m 07s,,30h 47m 19s,,,,,
1368,1274,romir,PC,49h 09m,NR,,155655,Completed,First,,,49h 09m,,,,,,,
1369,1274,Private,PC,49h 13m,100%,,2062,Completed,First,"December 27, 2012",,49h 13m 26s,,,,,,,
1370,1274,thrw1389,PC,49h 18m,NR,,2028045,Completed,First,"July 20, 2013",,49h 18m,,,,,,,
1371,1274,jp187,Xbox 360,49h 30m,90%,,541522,Completed,First,"December 27, 2013",,49h 30m,,,,,,,
1372,1274,RadicalBeanCollector,PC,49h 35m,NR,,10452560,Completed,First,"November 08, 2019",,49h 35m 11s,,,,,,,
1373,1274,Private,PC,49h 52m,NR,,1213384,Completed,First,"February 24, 2015",,49h 52m 14s,,,,,,,
1374,1274,,PC,50h,NR,,296570,Completed,First,,,50h,,,,,,,
1375,1274,,PC,50h,NR,,296572,Completed,First,,,50h,,,,,,,
1376,1274,,PC,50h,NR,,296578,Completed,First,,,50h,,,,,,,
1377,1274,,,50h,NR,,429649,Completed,First,,30h,50h,,,,,"Pretty fun, nearly impossible to get a 100% on since there will always be a gun better.",,
1378,1274,,PC,50h,NR,,908630,Completed,First,,33h 33m,50h,350h,,,,,,
1379,1274,Private,PC,50h,90%,,5133501,Completed,First,"October 05, 2017",30h,50h,130h,,,,,,
1380,1274,Private,PC,50h,NR,Playing cooperative with friends,11072907,Completed,First,,,50h,,50h,,,,,
1381,1274,Beowulf94,PlayStation 4,50h,90%,,10515051,Completed,First,"November 30, 2012",,50h,,,,,,,
1382,1274,DecemberStars,PC,50h,90%,,2708385,Completed,First,,30h,50h,,,,,,,
1383,1274,DemonKysho,PlayStation 3,50h,100%,,664666,Completed,First,"July 20, 2016",,50h,,5h,,,,,
1384,1274,Desser,PC,50h,90%,,4814675,Completed,First,"July 25, 2017",25h,50h,,,,,,,
1385,1274,Dogezito,PC,50h,90%,,11373025,Completed,First,,,50h,,,,,,,
1386,1274,Eirwaz,PC,50h,NR,,1407275,Completed,First,"June 22, 2014",,50h,,,,,,,
1387,1274,Eternitype_YT,PlayStation 4,50h,80%,,11600182,Completed Retired,First,"April 29, 2020",31h,50h,64h,20h,,,,,
1388,1274,Fahrengeit,PC,50h,NR,,277766,Completed,First,"May 31, 2012",,50h,,,,,,,
1389,1274,Fulfinsen,PC,50h,NR,,9203555,Completed,First,"August 10, 2019",25h,50h,,20h,,,,,
1390,1274,Grayfox001,PlayStation 4,50h,NR,,6130295,Completed,First,"March 26, 2017",32h,50h,,,,,,,
1391,1274,Gunloader420,PlayStation 3,50h,90%,,11622933,Completed,First,"May 02, 2020",,50h,,,,,,,
1392,1274,HasteBro,PC,50h,100%,,604902,Replay Completed,First,"May 24, 2013",32h,50h,,,179h /,,,,
1393,1274,I_am_nobody,PC,50h,NR,,5030136,Completed,First,"September 23, 2012",,50h,,,,,,,
1394,1274,Private,Xbox 360,50h,NR,,1387269,Completed,First,,30h,50h,,,,,,,
1395,1274,Lopezp,PlayStation 4,50h,100%,,11012354,Completed,First,"February 05, 2020",30h,50h,,,,,,,
1396,1274,Nyan,PC,50h,NR,,748811,Playing Backlog Replay Completed,First,,31h,50h,51h,128h,131h /,,10\10.rnMust have.,,
1397,1274,PaulDS,PC,50h,NR,,11331215,Completed,Replay,"April 03, 2020",,50h,,,,,,,
1398,1274,Pavalon,PC,50h,NR,,6269268,Completed,First,"May 20, 2018",,50h,,,,,,,
1399,1274,Private,PC,50h,90%,,3906509,Completed,First,"August 22, 2014",,50h,,90h,,,,,
1400,1274,PumaZebrato,Mac,50h,NR,,11502512,Completed,First,"July 13, 2015",,50h,,,,,,,
1401,1274,RaccoonRin,PC,50h,NR,,1195832,Completed,First,,35h,50h,75h,,,,,,
1402,1274,Private,PlayStation 4,50h,NR,"main story plus the side quests and a couple dlc(most,but not all)",8391014,Completed,First,"March 02, 2019",,50h,,,,,,,
1403,1274,TheAurian,PC,50h,NR,,2308060,Completed,First,,,50h,,80h,,,,,
1404,1274,TheCastle,PC,50h,80%,,264181,Completed,First,"April 29, 2013",,50h,,,,,,,
1405,1274,Vesemir45,PC,50h,NR,"Completed main story, Pirate's Booty, half of Torque DLC and most side quests.",10696045,Completed,First,"November 11, 2019",,50h,,,,,,,
1406,1274,VitaminK,PC,50h,80%,,7793600,Completed,First,,,50h,100h,,,,,,
1407,1274,Private,PC,50h,60%,,7054640,Completed,First,"September 15, 2018",,50h,,,,,,,
1408,1274,alecjdavidson,PlayStation 3,50h,NR,,8179400,Completed,First,"March 15, 2013",34h,50h,,,,,,,
1409,1274,birdno11,PlayStation 4,50h,NR,,8179361,Completed,First,"February 01, 2019",,50h,,,,,,,
1410,1274,casadaros,Xbox 360,50h,NR,,1402887,Completed,First,"June 21, 2015",,50h,,,,,,,
1411,1274,cityheadache,PC,50h,100%,,483076,Completed,First,"November 17, 2013",38h,50h,,38h,,,,,
1412,1274,dana94a,PC,50h,NR,,6774161,Completed,First,,,50h,,,,,,,
1413,1274,dark_420,PC,50h,NR,,2379559,Completed,First,"November 30, 2012",,50h,,,,,,,
1414,1274,didia,PC,50h,100%,,571720,Completed,First,,35h,50h,100h,,,,,,
1415,1274,fasangus,PC,50h,80%,,1059496,Completed,First,,,50h,,,,,,,
1416,1274,flaxman85,PC,50h,NR,,452858,Completed,First,"October 21, 2013",,50h,,,,,,,
1417,1274,Private,PlayStation 4,50h,90%,,10376318,Completed,First,"March 12, 2018",30h,50h,110h,,,,,,
1418,1274,h4wk3ye,PC,50h,NR,,11558326,Completed,First,"April 29, 2018",,50h,,,,,,,
1419,1274,Private,PC,50h,NR,,6960301,Completed,Replay,"September 02, 2018",,50h,,,,,,,
1420,1274,koika,PC,50h,80%,,5447043,Completed,First,,,50h,,,,,,,
1421,1274,Private,PC,50h,80%,,3495598,Completed,First,,32h,50h,,,,,,,
1422,1274,misterriley,PC,50h,NR,,987766,Completed,First,"October 21, 2014",,50h,,,,,,,
1423,1274,Private,PC,50h,100%,,1091389,Replay Completed,Replay,"July 05, 2014",40h,50h,95h,,249h /,,,,
1424,1274,mraznby15,PlayStation 3,50h,100%,,491382,Backlog Completed,Replay,,27h,50h,68h,,164h /,,,,
1425,1274,otakuPower,PC,50h,NR,,2398616,Completed,First,,,50h,,50h,,,,,
1426,1274,phantom813,PlayStation 3,50h,100%,,640523,Completed,First,,30h,50h,,,,,,,
1427,1274,saucepanviking,PC,50h,NR,,130179,Completed,First,,,50h,,,,,,,
1428,1274,shaggy0131,PlayStation Vita,50h,60%,,5588179,Completed,First,"January 04, 2018",,50h,,,,,,,
1429,1274,slickochet,PC,50h,NR,All DLC done and most optional quests,1908839,Completed,First,"October 25, 2014",,50h,,,,,,,
1430,1274,sokama,PC,50h,NR,,4506959,Completed,First,"May 30, 2017",,50h,,,,,,,
1431,1274,tip,Xbox 360,50h,60%,,10921449,Completed,First,2012,,50h,,,,,,,
1432,1274,tmok,PC,50h,80%,,9158156,Completed,First,,,50h,,,,,,,
1433,1274,tyhk,PC,50h,100%,,391275,Completed,First,2012,,50h,,,,,,,
1434,1274,vitorf14,PC,50h,NR,,9361247,Completed,First,"August 13, 2019",20h,50h,152h,,,,,,
1435,1274,Private,Xbox 360,50h,NR,,139368,Completed,First,"September 29, 2012",,50h,,,,,,,
1436,1274,,PC,50h 01m,NR,,624589,Completed,First,,32h 03m,50h 01m,82h,458h 54m 45s,,,,,
1437,1274,,,50h 02m,NR,"Amazing game, can't wait for the next playthrough.",296554,Completed,First,,,50h 02m,,,,,,,
1438,1274,mixabuben,PC,50h 10m,90%,,2633969,Completed,First,"February 22, 2016",,50h 10m,,,,,,,
1439,1274,vazzalucifer,PC,50h 10m,90%,,567711,Completed,First,"January 04, 2014",48h 02m,50h 10m 05s,,,,,,,
1440,1274,1whetam1,Mac,50h 12m,NR,,1263232,Completed,First,"January 26, 2014",,50h 12m,,,,,,,
1441,1274,Sakash,PC,50h 12m,70%,,189631,Completed,First,"April 26, 2013",,50h 12m,,,,,,,
1442,1274,jramod,PC,50h 16m,NR,,1787345,Completed,First,,,50h 16m,,,,,,,
1443,1274,ManaphyNatu,PC,50h 20m,NR,,2171827,Completed,First,"October 22, 2014",,50h 20m,,,,,,,
1444,1274,Private,PC,50h 20m,70%,,684407,Completed,Replay,"March 30, 2014",,50h 20m,,60h 30m,,,,,
1445,1274,Subaphonic,Xbox One,50h 23m,70%,,786299,Completed,First,"October 22, 2017",,50h 23m,,,,,,,
1446,1274,badfrank,PC,50h 23m,NR,,867611,Completed,First,"July 30, 2014",,50h 23m,,,,,,,
1447,1274,,PlayStation 4,50h 23m,NR,,5707853,Completed,First,,27h 07m 01s,50h 23m 12s,84h 04m 04s,13h 02m 05s,,,,,
1448,1274,xa_chan,PC,50h 27m,90%,,69623,Completed,First,"September 10, 2013",,50h 27m 15s,,,,,,,
1449,1274,Ma31n,PC,50h 36m,90%,Finished with a friend. All DLCs.,11620773,Completed,First,"May 01, 2020",,50h 36m,,50h 36m,,,,,
1450,1274,G4M3failer,Xbox One,50h 51m,NR,,9094010,Completed,First,"September 16, 2019",,50h 51m,,,,,,,
1451,1274,Daigoro,PC,50h 51m,80%,,685444,Completed,First,"March 31, 2014",,50h 51m 09s,,,,,,,
1452,1274,justineade,Xbox 360,50h 55m,NR,,1411428,Completed,First,"May 26, 2014",,50h 55m,,,,,,,
1453,1274,Private,PlayStation 3,50h 55m,NR,,710829,Completed,First,"October 22, 2012",38h 22m 07s,50h 55m 10s,,,,,,,
1454,1274,,PC,51h,NR,,5037895,Completed,First,,,51h,,,,,,,
1455,1274,Agriflor,PC,51h,NR,,2832910,Completed,First,"May 15, 2016",,51h,,51h,,,,,
1456,1274,Private,PC,51h,80%,,591420,Completed,First,"January 23, 2014",32h,51h,,45h,,,,,
1457,1274,TheThursdayMan,PlayStation 3,51h,NR,,3540603,Completed,First,"October 22, 2014",,51h,,,,,,,
1458,1274,Vallaqan,PC,51h,NR,,11829483,Completed,First,"May 24, 2020",,51h,,,,,,,
1459,1274,Varulfur,PC,51h,80%,,2147921,Completed,First,"November 25, 2015",,51h,,,,,,,
1460,1274,Private,PC,51h,80%,,1124071,Completed,First,"January 16, 2015",,51h,,,,,,,
1461,1274,Private,Xbox 360,51h,NR,,6524023,Completed,First,"January 03, 2013",,51h,,,,,,,
1462,1274,eskimofo,PC,51h,80%,,11955448,Completed,First,"June 09, 2020",,51h,,,,,,,
1463,1274,Private,PlayStation 3,51h,NR,,322298,Completed,First,,,51h,,,,,,,
1464,1274,Private,PC,51h,80%,,327291,Completed,First,"December 05, 2013",,51h,,,,,,,
1465,1274,jmr11457,PC,51h,NR,,6183614,Completed,First,,,51h,,,,,,,
1466,1274,narvs,PC,51h,90%,,1120225,Completed,First,,,51h,,,,,,,
1467,1274,xoh_,PC,51h,90%,,1418438,Completed,First,"July 16, 2014",,51h,,,,,,,
1468,1274,yellowgames,PC,51h,NR,Did lots of extra but did not do end game raids,9573800,Completed,First,"May 28, 2019",,51h,,,,,,,
1469,1274,,Xbox 360,51h,NR,,4657245,Completed,First,,,51h 49s,,,,,,,
1470,1274,Private,PC,51h 05m,90%,,7063917,Completed,First,"September 16, 2018",,51h 05m,,,,,,,
1471,1274,Corpushen,PC,51h 10m,100%,,7492416,Completed,Replay,"November 20, 2018",,51h 10m,,,,,"all quests,all dlc, all achievments in steam. Played in 2 ppl co-op",,
1472,1274,moho_00,PC,51h 18m,NR,"Finished the main story and as far as I can tell, all side quests except for two.",39005,Completed,First,"September 30, 2012",,51h 18m,,,,,,,
1473,1274,XxMegaHD,PC,51h 30m,NR,,8495470,Custom List Completed,First,"October 06, 2015",,51h 30m,,,,,,,
1474,1274,reptardeathstar,PlayStation 3,51h 36m,NR,,6061426,Completed,First,,,51h 36m,,,,,,,
1475,1274,DeadZone6,Xbox 360,51h 37m,60%,,784869,Completed,First,"May 01, 2014",31h 44m 21s,51h 37m 12s,,,,,,,
1476,1274,Neiles,PC,52h,80%,,5938289,Completed,First,"December 15, 2017",35h,52h,100h,,,,,,
1477,1274,Splimmie,PC,52h,NR,,8900277,Completed,Replay,,,52h,,,,,,,
1478,1274,TheLunarGamer,Xbox 360,52h,80%,,8322664,Completed,First,"January 12, 2015",,52h,,,,,,,
1479,1274,bent93,PC,52h,70%,,6147390,Completed,First,"May 13, 2019",,52h,,,,,,,
1480,1274,chindian_chick,PlayStation 3,52h,NR,,425512,Completed,First,"July 27, 2013",30h,52h,,,,,,,
1481,1274,darkjuanfra,PC,52h,NR,,6298559,Completed,First,,,52h,,,,,,,
1482,1274,greywolf00,PC,52h,80%,,419797,Completed,First,"June 20, 2013",,52h,,,,,,,
1483,1274,iDoDemGames,PC,52h,NR,,11672744,Completed,First,"May 07, 2020",27h,52h,120h,,,,,,
1484,1274,leassel,PC,52h,NR,,7380170,Completed,First,,,52h,,,,,,,
1485,1274,lekao,PC,52h,NR,,8948370,Completed,First,"June 12, 2019",30h,52h,,,,,,,
1486,1274,shakl25,PC,52h,NR,,10322094,Completed,First,"July 08, 2017",30h,52h,110h,,,,,,
1487,1274,xMars,PlayStation 3,52h,70%,,11186541,Completed,First,"October 11, 2012",,52h,,,,,,,
1488,1274,MrEgglestone,PC,52h 04m,100%,,4373912,Completed,Replay,"March 02, 2017",28h 45m,52h 04m,121h 43m,196h 53m,,,,,
1489,1274,J0ch3n,PC,52h 15m,80%,,5183694,Completed,First,"October 17, 2017",,52h 15m,,,,,,,
1490,1274,jstew87,PlayStation 4,52h 28m,90%,,1873660,Completed,First,"September 27, 2015",,52h 28m 20s,,,,,,,
1491,1274,Wales,Xbox 360,52h 50m,NR,,4060047,Completed,First,,,52h 50m,,,,,,,
1492,1274,,PC,53h,NR,,336836,Completed,First,,,53h,,,,,,,
1493,1274,,PC,53h,NR,,5033902,Completed,First,,,53h,,,,,,,
1494,1274,Kickababy,PC,53h,NR,,9363069,Completed,First,,,53h,,,,,,,
1495,1274,LinealJerk,PC,53h,NR,,8962981,Completed,First,"November 20, 2012",,53h,,,,,,,
1496,1274,Private,PC,53h,80%,,218890,Completed,First,"December 08, 2012",,53h,,,,,,,
1497,1274,Private,PC,53h,NR,,11607480,Completed,First,"January 08, 2020",,53h,,,,,,,
1498,1274,Nuhm,PC,53h,80%,,8073291,Completed,First,"August 20, 2017",,53h,,53h,,,,,
1499,1274,Purpletown,PC,53h,NR,,7889765,Completed,First,,,53h,,,,,,,
1500,1274,Raposo,Xbox One,53h,60%,,6890523,Completed,First,,,53h,,53h,,,,,
1501,1274,Rigamo,PC,53h,70%,,3344470,Completed,First,,,53h,,53h,,,,,
1502,1274,Private,PC,53h,100%,"Main Story + Side Missions, played with 2 friends on Skype",1047542,Completed,Replay,"September 04, 2015",,53h,,,,,,,
1503,1274,ShooterMcGavin101284,PC,53h,NR,,9448151,Completed,First,"June 24, 2019",,53h,,,,,,,
1504,1274,VladimirHac,PC,53h,NR,,2288260,Completed,First,"June 17, 2015",,53h,,,,,,,
1505,1274,ZBomber,PC,53h,100%,,675705,Completed,First,"August 20, 2013",,53h,,,,,,,
1506,1274,cashtache,PC,53h,NR,,11350787,Completed Retired,First,,,53h,,,,,,"Completed main story with 2 different characters, all side quests, some DLC",
