,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Speedrun,Main+Extras,Completionist,Co-Op,Vs.,Personal Notes,Progress,Retired Notes
1725,4064,pbdarko,Xbox 360,32h 15m,100%,,424629,Completed,First,"October 12, 2013",,,32h 15m 10s,,,,,,
1726,4064,Private,Xbox One,32h 22m,NR,,4443759,Completed,Replay,"May 18, 2017",,,32h 22m,,,,,,
1727,4064,Private,Xbox 360,32h 22m,100%,73%,1033391,Completed,First,"November 23, 2014",,,32h 22m 16s,,,,Great!,,
1728,4064,loti,PlayStation 3,32h 23m,NR,,1145849,Completed,Replay,"January 20, 2015",,,32h 23m,,,,,,
1729,4064,Venetron,PC,32h 23m,NR,,4262754,Completed,First,"April 02, 2017",25h 46m 55s,,32h 23m 42s,45h 30m,,,,,
1730,4064,vinceben,PlayStation 3,32h 25m,NR,,1027046,Completed,First,"November 16, 2014",,,32h 25m,,,,,,
1731,4064,vinceben0,PlayStation 3,32h 25m,90%,,1072372,Completed,Replay,,,,32h 25m,,,,,,
1732,4064,vear,Xbox One,32h 33m,90%,,8047822,Completed,First,"May 24, 2019",,,32h 33m,,,,,,
1733,4064,,PlayStation 3,32h 34m,NR,,422470,Completed,First,,,,32h 34m 24s,,,,,,
1734,4064,Gabivad,PC,32h 40m,NR,,8964482,Completed,First,"June 15, 2019",,,32h 40m,,,,,,
1735,4064,,Xbox One,32h 42m,NR,,9061888,Completed,First,,27h 58m 12s,,32h 42m 55s,40h 31m 21s,,,,,
1736,4064,Pinski,Xbox 360,32h 44m,100%,67 hours for 100% game completion achievement. 80 hours for all single player achievements.,884577,Playing Completed,First,"September 09, 2014",,,32h 44m 06s,,,,,87h 53m 50s /,
1737,4064,Zibbibbo,PlayStation 3,32h 45m,100%,,463874,Custom List Completed,First,"October 24, 2013",,,32h 45m 22s,,,,,,
1738,4064,kakihara666,PlayStation 3,32h 49m,100%,,423987,Completed,First,"October 09, 2013",,,32h 49m,,,,,,
1739,4064,,PC,33h,NR,,1335385,Completed,First,,,,33h,,,,,,
1740,4064,FM_Jord,Xbox One,33h,100%,,9068292,Completed,First,,,,33h,,,,,,
1741,4064,FerC,PC,33h,NR,Main Story + Strangers and Freaks + Others Quests (80%),6741981,Completed,First,"July 26, 2018",,,33h,,,,,,
1742,4064,NecroTed,PC,33h,NR,,8940433,Completed,First,,,,33h,,,,,,
1743,4064,Serpentine_Cougar,PC,33h,NR,,10719922,Completed,First,"January 24, 2020",,,33h,,,,,,
1744,4064,TsChala,PC,33h,90%,,1627265,Completed,First,"August 09, 2015",,,33h,,,,,,
1745,4064,acjessen,PC,33h,90%,,5179948,Completed,First,"October 16, 2017",,,33h,,,,,,
1746,4064,evandro_m_,PlayStation 3,33h,NR,,10801587,Completed,First,"March 18, 2013",,,33h,,,,,,
1747,4064,ghostinmyhair,PlayStation 3,33h,100%,,9037011,Completed,First,October 2013,,,33h,,,,,,
1748,4064,riddickhun,PlayStation 3,33h,NR,,1713843,Completed,First,"December 28, 2013",,,33h,,,,,,
1749,4064,styx971,PlayStation 3,33h,80%,,429091,Completed,First,"September 25, 2013",,,33h,,,,,,
1750,4064,SomethingIshy,Xbox 360,33h 05m,90%,,703349,Completed,First,"June 07, 2014",,,33h 05m,,,,,,
1751,4064,Adroox,Xbox 360,33h 06m,100%,,422718,Completed,First,"September 23, 2013",,,33h 06m,,,,,,
1752,4064,KevinWI,PC,33h 08m,90%,,9064201,Completed,Replay,"June 30, 2019",,,33h 08m,,,,,,
1753,4064,djobeid,PlayStation 3,33h 08m,NR,,521338,Completed,First,"December 22, 2013",,,33h 08m 37s,,,,"67.7% completion, 65/69 missions, 8/42 hobbies, 6/20 strangers, 10/14 events, 6/16 misc.; personally timed, in-game timer has half an hour less [adding up individual character times], I die a lot, I dunno",,
1754,4064,iambadatgames,PlayStation 3,33h 09m,90%,,416801,Completed,First,"September 25, 2013",,,33h 09m 56s,,,,,,
1755,4064,Private,PlayStation 4,33h 12m,NR,,6157220,Completed,Replay,"April 22, 2018",,,33h 12m 25s,,,,,,
1756,4064,Colossus816,Xbox One,33h 15m,NR,Game completed with most Strangers and Freaks completed. Completion at 66%.,3325810,Completed,First,"August 13, 2016",,,33h 15m,,,,,,
1757,4064,vashkey,Xbox 360,33h 15m,80%,,586813,Completed,First,"October 14, 2013",,,33h 15m 29s,,,,,,
1758,4064,HD_Ninjas,Xbox One,33h 23m,NR,,8301795,Completed,Replay,,,,33h 23m,,560h 37m 01s,28h 13m 59s,,,
1759,4064,MIDNI6HTRIDER,PC,33h 23m,NR,,1396135,Completed,First,"June 05, 2015",,,33h 23m,,,,,,
1760,4064,bdo207,PlayStation 4,33h 30m,NR,Finished the main story plus roughly half of the optional missions.,4301237,Completed,First,"January 25, 2017",,,33h 30m,,,,,,
1761,4064,FarCraw,PC,33h 38m,NR,,728694,Completed,First,"August 10, 2015",,,33h 38m 11s,,,,,,
1762,4064,jase2427,PlayStation 3,33h 49m,100%,,445148,Completed,First,"October 14, 2013",,,33h 49m,,,,,,
1763,4064,,Xbox 360,34h,NR,,772656,Completed,First,,25h,,34h,42h,,,,,
1764,4064,,PC,34h,NR,,1338134,Completed,First,,,,34h,,,,,,
1765,4064,Benjax14,PlayStation 3,34h,NR,,9450767,Completed,First,"August 25, 2019",,,34h,,,,,,
1766,4064,Private,PC,34h,NR,,11738138,Completed,First,"October 20, 2018",,,34h,,,,,,
1767,4064,Greyma,PC,34h,70%,,11887107,Completed,First,"June 01, 2020",,,34h,,,,,,
1768,4064,Iceyou90,PlayStation 3,34h,100%,,419342,Playing Completed,First,"September 19, 2013",22h,,34h,,,,Excellent game. Looking forward to 100% this game!,33h 30m /,
1769,4064,Llio,Xbox 360,34h,100%,,583022,Completed,First,"January 13, 2014",,,34h,,,,,,
1770,4064,Realtione,PC,34h,90%,,5026531,Completed,First,"April 22, 2015",,,34h,,,16h,,,
1771,4064,Server55,Xbox 360,34h,90%,,450077,Completed,First,"October 19, 2013",,,34h,,,,,,
1772,4064,astuka,PlayStation 3,34h,100%,,1245298,Completed,First,,,,34h,,,,,,
1773,4064,brendanchou,PC,34h,NR,,10935792,Completed,First,,30h,,34h,,,,,,
1774,4064,Private,PlayStation 4,34h,90%,67.3% completion,8869843,Completed,First,"January 10, 2020",,,34h,,,,,,
1775,4064,jeffereigh,PlayStation 4,34h,90%,,6421159,Completed,First,"January 15, 2020",,,34h,,,,,,
1776,4064,mhare,PC,34h,NR,,5179747,Completed,First,,,,34h,,,,,,
1777,4064,phasola,PC,34h,90%,,9099264,Completed,First,"July 07, 2019",,,34h,,,,,,
1778,4064,ramzhass93,PlayStation 3,34h,100%,,440248,Completed,First,"December 30, 2013",,,34h,,,,,,
1779,4064,reapersrecoil,PlayStation 3,34h,80%,,502027,Completed,First,"November 15, 2013",,,34h,,,,,,
1780,4064,solodrama,PC,34h,NR,,5589603,Completed,First,"November 06, 2017",,,34h,,,,,,
1781,4064,weirdboy,PlayStation 3,34h,90%,,555027,Completed,First,"December 20, 2013",,,34h,,,,,,
1782,4064,xxtally1xx,PlayStation 3,34h,100%,,503455,Completed,First,"September 19, 2013",26h 33m,,34h,55h 37m 12s,,,,,
1783,4064,Xyillo,PlayStation 3,34h 08m,NR,,9561386,Completed,First,"September 19, 2013",18h 53m 02s,,34h 08m 15s,,,,,,
1784,4064,Private,PC,34h 10m,60%,,11886896,Completed,First,"June 01, 2020",,,34h 10m,,,,,,
1785,4064,Private,PC,34h 10m,NR,,8034262,Completed,First,"January 13, 2019",,,34h 10m,,,,,,
1786,4064,,Xbox One,34h 15m,NR,,8028957,Completed,First,,,,34h 15m,,,,,,
1787,4064,Sunbreak3r,PC,34h 20m,90%,,11502247,Completed,First,"April 23, 2020",,,34h 20m,,,,,,
1788,4064,Pottsy69,Xbox 360,34h 23m,100%,,440752,Completed,First,"October 16, 2013",,,34h 23m,,,,,,
1789,4064,KMoney,Xbox 360,34h 27m,100%,,417004,Completed,First,"November 24, 2013",,,34h 27m 17s,,,,,,
1790,4064,DarkTwist,PC,34h 29m,NR,,11881999,Replay Completed,First,"December 03, 2019",,,34h 29m 49s,,148h 27m 45s,23h 53m 45s,,6h 27m 45s /,
1791,4064,cicala,PlayStation 3,34h 30m,80%,,537314,Completed,First,"December 28, 2013",,,34h 30m,,,,,,
1792,4064,nate292,PlayStation 3,34h 30m,NR,,937820,Completed,First,"October 17, 2013",31h 30m,,34h 30m,42h,,17h,,,
1793,4064,prothis,PC,34h 31m,90%,,2170578,Playing Backlog Completed,First,"April 06, 2016",,,34h 31m,,,,Final heist was a little lackluster. Will think about review.,34h 31m /,
1794,4064,auric_aura,PC,34h 32m,90%,,11851170,Completed,First,"May 26, 2020",,,34h 32m,,,,66.6 % COMPLETED,,
1795,4064,Private,PC,34h 33m,NR,,6244305,Completed,First,"June 07, 2018",,,34h 33m 39s,,,,,,
1796,4064,jack_squire,PlayStation 3,34h 37m,90%,,418644,Completed,First,"September 19, 2013",26h 12m 14s,,34h 37m 24s,65h 04m 36s,,,,,
1797,4064,mockery,PC,34h 41m,NR,Main story missions and a few random ones.,11937100,Completed,First,"June 07, 2020",,,34h 41m 57s,,,,,,
1798,4064,realsolution,Xbox 360,34h 42m,80%,,3110798,Completed,First,"June 21, 2016",,,34h 42m 03s,,,,,,
1799,4064,Banxer,PC,34h 43m,NR,,1303770,Completed,First,"July 06, 2015",,,34h 43m,,,,,,
1800,4064,Yunc4,PC,34h 44m,NR,,7952621,Completed,First,"January 02, 2019",,,34h 44m,,,,,,
1801,4064,Private,Xbox One,34h 46m,NR,,2374045,Completed,Replay,"October 18, 2017",,,34h 46m,,,,,,
1802,4064,,PC,34h 55m,NR,,5407452,Completed,First,,26h 37m 44s,,34h 55m,40h 25m 30s,600h 34m 08s,600h 34m 08s,,,
1803,4064,,PlayStation 4,35h,NR,,1196410,Completed,Replay,,30h,,35h,70h,,,,,
1804,4064,,PlayStation 3,35h,NR,,1338881,Completed,First,,28h 30m,,35h,42h,30h,,,,
1805,4064,,PC,35h,NR,,1423449,Completed,First,,31h,,35h,,,,,,
1806,4064,,PlayStation 4,35h,NR,,5349033,Completed,First,,25h,,35h,60h,,,,,
1807,4064,,PC,35h,NR,Not all of Extras but most,8765883,Completed,First,,,,35h,,,,,,
1808,4064,,PlayStation 4,35h,NR,,10844973,Completed,First,,20h,,35h,80h,,,,,
1809,4064,3D_Infinity,PlayStation 3,35h,100%,,3139030,Completed,First,"February 13, 2016",,,35h,,,,,,
1810,4064,84Gaming,PlayStation 4,35h,100%,,8242650,Completed,Replay,"July 11, 2016",25h,,35h,67h,,1500h,,,
1811,4064,Alexsanlo,PlayStation 3,35h,80%,,5332352,Completed,First,2013,,,35h,,,,,,
1812,4064,Andooreal,PlayStation 4,35h,70%,,11381031,Backlog Completed,First,,,,35h,,,,,50h /,
1813,4064,Anubis,PC,35h,NR,,7519775,Completed,First,"November 24, 2018",,,35h,,,,,,
1814,4064,ArticunoBreeze,Xbox 360,35h,70%,,10149544,Completed,First,,,,35h,,,,,,
1815,4064,Buarzej,PlayStation 3,35h,NR,,1178098,Playing Completed,First,"January 20, 2015",,,35h,,,,,,
1816,4064,Private,Xbox 360,35h,100%,,504753,Completed,First,"October 06, 2013",,,35h,,,,,,
1817,4064,Cimento,PC,35h,90%,,5615200,Completed,First,2017,,,35h,,,,,,
1818,4064,CountofLaMonteCristo,PlayStation 4,35h,NR,"First Completion of 2018, Assumed Time",6129235,Completed,First,,,,35h,,,,,,
1819,4064,Private,PlayStation 3,35h,NR,,9219205,Completed,First,"July 24, 2019",,,35h,,,,,,
1820,4064,ElNino202,PlayStation 3,35h,NR,,10467983,Completed Retired,First,,,,35h,,400h,,,,
1821,4064,Gameon33,PlayStation 4,35h,70%,,11493469,Completed,First,"April 19, 2020",,,35h,,,,,,
1822,4064,IAmThatIs,PC,35h,NR,,8879412,Completed,First,"May 31, 2019",,,35h,,,,,,
1823,4064,Jaksu,Xbox 360,35h,NR,With some side quests and achievements,728141,Completed,First,"December 09, 2013",,,35h,,,,,,
1824,4064,JdeRin,PlayStation 3,35h,100%,,3230442,Completed,First,"July 15, 2016",,,35h,,,,,,
1825,4064,Juiposa,Xbox 360,35h,NR,,449208,Playing Completed,First,"September 19, 2013",23h 45m,,35h,,,,,,
1826,4064,LaidbackPixie,Xbox One,35h,NR,,4428171,Completed Retired,First,,,,35h,,,,"100% Singleplayer, Missing Online Achievements",,
1827,4064,LegendEater,PlayStation 3,35h,90%,,424428,Completed,First,,,,35h,,,,,,
1828,4064,Mandulum,Xbox 360,35h,90%,,437334,Completed,First,"October 06, 2013",,,35h,,,,"A fun game and great addition to the franchise. Lots to do, could easily have doubled or tripled my playtime if I tried to do everything. Passed over a lot of activities but tried to do all the side quests.",,
1829,4064,Mithrava,Xbox 360,35h,90%,,2683945,Completed,First,October 2013,,,35h,,,,,,
1830,4064,Peanuts,PC,35h,90%,,11951620,Completed,First,"June 10, 2020",,,35h,,164h,164h,,,
1831,4064,Satania,PlayStation 4,35h,NR,,6815076,Replay Completed,First,"April 10, 2016",,,35h,,,,,60h /,
1832,4064,ShadowZ97,PC,35h,100%,,1987088,Completed,First,"September 16, 2014",,,35h,,,,,,
1833,4064,SkullKid2611,PlayStation 4,35h,90%,,4443001,Completed,First,"May 07, 2017",30h,,35h,,25h,25h,,,
1834,4064,Sonicman13,PlayStation 3,35h,80%,,8553558,Completed,First,"April 01, 2019",,,35h,,,,,,
1835,4064,Warpathx1,PlayStation 3,35h,100%,,658120,Completed,First,"March 13, 2014",30h,,35h,,,6h,,,
1836,4064,bdzz,PC,35h,NR,,6741806,Completed,First,"July 26, 2018",,,35h,,,,,,
1837,4064,bryancalabro,PlayStation 3,35h,NR,,2729945,Completed,First,,27h,,35h,105h,,,,,
1838,4064,chetoflep,PC,35h,100%,,1307181,Completed,First,"April 18, 2015",,,35h,,,,,,
1839,4064,epedos,PlayStation 4,35h,90%,,4094982,Completed,First,"January 14, 2015",,,35h,,,,,,
1840,4064,estevaorenato12,PC,35h,90%,,11804120,Completed,First,"June 03, 2020",,,35h,,,,,,
1841,4064,heychrisfox,PC,35h,80%,,1396992,Completed,First,"June 18, 2015",,,35h,,30h,,,,
1842,4064,Private,Xbox 360,35h,90%,,554537,Completed,First,"February 04, 2014",,,35h,,,,,,
1843,4064,jamesbarlow1984,PlayStation 3,35h,80%,,485568,Backlog Completed,First,"February 04, 2014",,,35h,,,,,,
1844,4064,jono51,PC,35h,NR,,4311187,Completed,Replay,"December 09, 2017",,,35h,,,,,,
1845,4064,kingofools,PlayStation 4,35h,NR,,11765951,Completed,First,"April 21, 2020",,,35h,,,,,,
1846,4064,kisamek05,PlayStation 4,35h,90%,,9369104,Completed,First,"April 19, 2019",30h,,35h,,,,,,
1847,4064,martoparto,PlayStation 3,35h,NR,,499954,Playing Completed,First,,,,35h,,,,,,
1848,4064,micbrc,PlayStation 4,35h,NR,,2235594,Completed,First,"December 16, 2015",22h,,35h,90h,,,,,
1849,4064,pbkeeney17,PlayStation 4,35h,NR,,1298190,Completed,First,"February 27, 2015",31h,,35h,,,,,,
1850,4064,rikupajari,PlayStation 4,35h,NR,,9661102,Completed,Replay,"January 05, 2015",,,35h,,,,,,
1851,4064,sindarak,Xbox 360,35h,NR,,8818251,Completed,First,,,,35h,,,,,,
1852,4064,Private,PlayStation 3,35h,NR,,3354802,Completed,First,,,,35h,,,,,,
1853,4064,vitorvezani,PlayStation 3,35h,NR,,1036380,Completed,First,"November 26, 2014",,,35h,,,,,,
1854,4064,walrus4321,Xbox 360,35h,NR,,5010937,Completed,First,"September 05, 2017",25h,,35h,,,,,,
1855,4064,xMars,PlayStation 3,35h,80%,,11186588,Completed,First,"September 23, 2013",,,35h,,,,,,
1856,4064,Plexirvones,PlayStation 3,35h 05m,NR,,426747,Completed,First,"September 27, 2013",,,35h 05m 28s,,,,,,
1857,4064,Private,PC,35h 08m,NR,77.4% completion,6920136,Completed,Replay,"September 02, 2018",,,35h 08m,,,,,,
1858,4064,LeatherDaddy,Xbox 360,35h 14m,100%,,424613,Completed,First,"October 04, 2013",,,35h 14m,,,,,,
1859,4064,,PlayStation 3,35h 15m,NR,"Had 75% when completing the main story (all random events done, 3/4 strangers, 1/2 hobbies, but almost none misc stuff)",420414,Completed,First,,,,35h 15m 29s,,,,,,
1860,4064,Badegamuz,PC,35h 20m,90%,,11486704,Completed,First,"July 03, 2019",,,35h 20m,,,,,,
1861,4064,,PlayStation 3,35h 23m,NR,,1357955,Completed,Replay,,17h 45m 46s,,35h 23m 15s,96h 35m 12s,,,,,
1862,4064,Cxnzy,Xbox One,35h 28m,90%,"Main Story coplete, 77% completion, plan on going for 100% eventually",10810359,Completed,First,"April 05, 2016",,,35h 28m,,742h 11m,,,,
1863,4064,Genjutsuhh,Xbox 360,35h 28m,70%,,6509541,Completed,First,"July 16, 2018",,,35h 28m 43s,,,,,,
1864,4064,narvs,PlayStation 3,35h 30m,100%,,2571961,Completed,First,"March 18, 2016",,,35h 30m,,,,,,
1865,4064,,PC,35h 32m,NR,,6420312,Completed,First,,,,35h 32m 15s,,,,,,
1866,4064,Magixian,Xbox One,35h 34m,80%,,6871015,Completed,First,,,,35h 34m,,,,,,
1867,4064,anchor,PlayStation 4,35h 34m,NR,65% completion after final mission,6667689,Completed,First,"July 25, 2018",,,35h 34m 33s,,,,,,
1868,4064,,PlayStation 3,35h 35m,NR,,860855,Completed,First,,30h 35m 33s,,35h 35m 35s,70h 35m 35s,,,,,
1869,4064,Maegondo,PlayStation 4,35h 38m,100%,,2186438,Completed,Replay,"December 05, 2015",,,35h 38m,,,,,,
1870,4064,,PC,35h 39m,NR,,8219848,Completed,First,,26h 55m 55s,,35h 39m 27s,61h 05m 33s,,,,,
1871,4064,,PlayStation 4,35h 40m,NR,,5446996,Completed,First,,30h 30m,,35h 40m,80h,,,,,
1872,4064,Kreize,PlayStation 3,35h 41m,90%,,1261993,Completed,First,"March 25, 2015",,,35h 41m 22s,,,,,,
1873,4064,axel323,PlayStation 4,35h 45m,100%,,4106687,Completed,First,"February 12, 2017",,,35h 45m,,,,,,
1874,4064,knolli1989,PlayStation 3,35h 52m,100%,,497401,Completed,First,"January 31, 2014",,,35h 52m 44s,,,,,,
1875,4064,dustbusta,PlayStation 3,35h 54m,NR,,469776,Completed,First,"November 07, 2013",,,35h 54m 31s,,,,,,
1876,4064,xScaryKidx,PlayStation 3,35h 56m,90%,,477123,Completed,First,"November 14, 2013",,,35h 56m 14s,,,,,,
1877,4064,EmSousa,PlayStation 3,35h 56m,100%,,438885,Completed,First,"October 07, 2013",,,35h 56m 36s,,,,,,
1878,4064,,PlayStation 3,36h,NR,,443572,Completed,First,,,,36h,,,,,,
1879,4064,,PlayStation 3,36h,NR,,718744,Completed,First,,22h,,36h,50h,,,,,
1880,4064,,PC,36h,NR,,4105675,Completed,First,,,,36h,,,,,,
1881,4064,,PC,36h,NR,,8907674,Completed,First,,,,36h,,,,,,
1882,4064,,PC,36h,NR,,8978568,Completed,First,,,,36h,,,,,,
1883,4064,ChemicalReligion,Xbox 360,36h,NR,,1148774,Completed,First,,28h,,36h,,,,,,
1884,4064,Karshan,PC,36h,100%,,3373807,Completed,First,"August 29, 2016",,,36h,,,,,,
1885,4064,Manolero1,PlayStation 4,36h,80%,,3339443,Completed,First,"July 01, 2016",24h,,36h,,,,,,
1886,4064,SWIMsWORLD,PlayStation 4,36h,100%,,3781976,Completed,First,,24h,,36h,75h,,,,,
1887,4064,TantalizingDemon,Xbox One,36h,NR,,7414615,Completed,Replay,"November 10, 2015",,,36h,,,,,,
1888,4064,ThaJyesta,PlayStation 4,36h,NR,~68%,1096859,Completed,First,"January 03, 2015",,,36h,,,,,,
1889,4064,Thyme1152,PlayStation 3,36h,90%,,499716,Completed,First,"December 14, 2013",,,36h,,,,,,
1890,4064,Private,Xbox One,36h,100%,,1286177,Completed,First,"April 04, 2015",30h,,36h,,,,,,
1891,4064,chesterdesm0nd,PlayStation 3,36h,90%,,6216556,Completed,First,"May 08, 2018",,,36h,,,,,,
1892,4064,doubleDizz,Xbox 360,36h,NR,,833735,Completed,First,"March 01, 2014",,,36h,,,25h,,,
1893,4064,dragmagpuff,PC,36h,100%,,4624715,Completed,Replay,"June 24, 2017",,,36h,,,,,,
1894,4064,dyn85,PlayStation 3,36h,90%,,550432,Completed,First,"September 20, 2014",,,36h,,,,,,
1895,4064,lazychap,PlayStation 3,36h,NR,,1257416,Completed,First,"March 15, 2015",,,36h,,,,,,
1896,4064,lossforwords,PC,36h,90%,,5532254,Completed,First,"December 27, 2017",,,36h,,,,,,
1897,4064,sarefx,PC,36h,100%,,6390075,Completed,First,"June 12, 2018",30h,,36h,,,,,,
1898,4064,turbolordee,PC,36h,NR,,11976465,Completed,Replay,"June 12, 2020",,,36h,,,,,,
1899,4064,,Xbox One,36h 05m,NR,,4694719,Completed,Replay,,24h 32m,,36h 05m,60h 49m,,,,,
1900,4064,SirCreeperPL,PlayStation 4,36h 10m,NR,,5722131,Replay Completed,Replay,"January 25, 2018",,,36h 10m 01s,,,,,36h 10m 01s /,
1901,4064,,PC,36h 13m,NR,,4117239,Completed,First,,28h 55m 10s,,36h 13m 44s,68h 42m 33s,,,,,
1902,4064,Procyon,PlayStation 3,36h 20m,100%,75% completion,641187,Completed,First,"February 22, 2014",,,36h 20m,,,,,,
1903,4064,Deshi,PC,36h 23m,60%,,11685711,Completed,Replay,"May 08, 2020",,,36h 23m,,,,,,
1904,4064,DougieFFC,PC,36h 27m,80%,,4369389,Completed,First,"April 14, 2015",,,36h 27m,,,,,,
1905,4064,Nicky9nore,Xbox One,36h 29m,NR,,8681484,Completed,First,"April 28, 2019",,,36h 29m,,,,,,
1906,4064,Private,PC,36h 30m,100%,,1410270,Completed,Replay,"June 07, 2015",,,36h 30m,,,,,,
1907,4064,Parasiteee,PC,36h 31m,NR,All side quests,11885722,Completed,Replay,"June 01, 2020",,,36h 31m,,,,,,
1908,4064,Private,PlayStation 3,36h 35m,80%,,3866711,Completed,First,"January 04, 2017",,,36h 35m,,,,,,
1909,4064,gss89,PC,36h 35m,90%,,1552613,Completed,First,,,,36h 35m 07s,,,,,,
1910,4064,szzzerp,PlayStation 4,36h 37m,NR,main story and some side quests,11501427,Completed,Replay,"April 20, 2020",,,36h 37m 07s,,,,,,
1911,4064,lichao,Xbox One,36h 47m,NR,,8996089,Completed,First,"June 19, 2019",,,36h 47m,,,,,,
1912,4064,Thiago,PC,36h 50m,100%,,1376911,Completed,First,"June 07, 2015",,,36h 50m,,,,,,
1913,4064,Spizzik,PC,36h 54m,NR,,3598247,Completed,First,"November 13, 2018",,,36h 54m,,,,,,
1914,4064,Vacilastana,PC,36h 54m,100%,,6155952,Completed,Replay,"April 22, 2018",,,36h 54m,,,,,,
1915,4064,KyloRen,PC,36h 55m,NR,,2274896,Playing Completed,First,"December 26, 2015",,,36h 55m,,,,,,
1916,4064,,PC,37h,NR,,1365665,Completed,Replay,,,,37h,,,,,,
1917,4064,,PC,37h,NR,,5181962,Completed,First,,,,37h,,,,,,
1918,4064,DaveGoose,Xbox 360,37h,100%,,469937,Completed,First,"November 07, 2013",,,37h,,,,,,
1919,4064,FUki,PC,37h,NR,,7277521,Completed,First,,,,37h,,,,,,
1920,4064,Hiruma31,PlayStation 4,37h,NR,,7826454,Completed,First,,,,37h,,,,,,
1921,4064,MazziCZ,PC,37h,NR,,1725090,Completed,First,"August 28, 2015",,,37h,,,,,,
1922,4064,aliroma,PC,37h,100%,,11606724,Completed,Replay,"April 30, 2020",,,37h,,,,,,
1923,4064,kennethfinnerup,PC,37h,NR,,4253564,Completed,First,"June 18, 2017",,,37h,,,,,,
1924,4064,authoritah,PC,37h 04m,90%,72%,6958411,Completed,First,"September 02, 2018",,,37h 04m 28s,,,,,,
1925,4064,jbcillatwill,PlayStation 3,37h 10m,100%,,429146,Completed,First,"September 28, 2013",,,37h 10m,,,,,,
1926,4064,Troyo,PC,37h 23m,100%,,7207321,Completed,First,"October 07, 2018",31h 20m,,37h 23m,,,,,,
1927,4064,jcmurphy,PlayStation 4,37h 30m,100%,,1448834,Completed,Replay,"July 08, 2015",,,37h 30m,,,,,,
1928,4064,jakesinc54,Xbox 360,37h 30m,100%,,470181,Completed,First,"September 30, 2013",,,37h 30m 48s,,,,,,
1929,4064,PlayStationman,PlayStation 3,37h 31m,90%,,430429,Completed,First,"September 20, 2013",26h 50s,,37h 31m 11s,39h,,,,,
1930,4064,Private,PlayStation 4,37h 36m,80%,Started: 10.11.2016 // Rating: 8.5/10 // Completed: 73%,4303051,Completed,First,"November 24, 2016",,,37h 36m,,,,,,
1931,4064,abdrs,,37h 41m,NR,,429028,Completed,First,"September 29, 2013",31h 30m,,37h 41m 29s,,,,,,
1932,4064,,Xbox One,37h 47m,NR,,7689389,Completed,First,,35h 21m,,37h 47m,38h 33m,,,,,
1933,4064,Sparontax,PC,37h 47m,NR,,10830893,Completed,First,"November 03, 2018",32h 25m,,37h 47m,,,,,,
1934,4064,wenchwogg,PlayStation 3,37h 48m,80%,,585009,Completed,First,"January 18, 2014",,,37h 48m,,,,,,
1935,4064,Knurek,PC,37h 50m,60%,,5225789,Completed,First,"March 31, 2017",,,37h 50m,,,,,,
1936,4064,,PlayStation 3,38h,NR,,422817,Completed,First,,27h,,38h,59h,,,,,
1937,4064,,Xbox One,38h,NR,,5039243,Completed,First,,,,38h,,,,,,
1938,4064,,PC,38h,NR,,11306686,Completed,First,,26h,,38h,,,,,,
1939,4064,HNKenshiro,PC,38h,NR,,2579288,Completed,Replay,"February 14, 2016",,,38h,,,,,,
1940,4064,Jarlisson0,Xbox 360,38h,60%,,3844760,Completed,First,,,,38h,,,,,,
1941,4064,Lakeland_Hokie,Xbox One,38h,NR,,3238172,Completed,First,"July 18, 2016",,,38h,,,,,,
1942,4064,LegsTheRoleModel,PC,38h,NR,,11146401,Completed,First,"March 13, 2020",,,38h,,,,,,
1943,4064,ali_yd98,PlayStation 4,38h,NR,,1220485,Completed Retired,First,"February 03, 2015",31h,,38h,,,,,,
1944,4064,boykins,PlayStation 3,38h,90%,,554447,Completed,First,,,,38h,,,,,,
1945,4064,dsk1306,PC,38h,80%,,6155466,Completed,First,"April 25, 2015",,,38h,,,,,,
1946,4064,espey35,PlayStation 4,38h,90%,,1025455,Completed,First,"September 06, 2015",,,38h,,,,,,
1947,4064,grkoblitz,PC,38h,NR,,3749291,Completed,First,"December 08, 2016",,,38h,,,,,,
1948,4064,leyeti,PlayStation 3,38h,70%,,418439,Completed,First,"October 10, 2013",,,38h,,,,,,
1949,4064,natedawgkz,PlayStation 4,38h,90%,,2594540,Completed,First,"January 05, 2016",,,38h,,,5h,,,
1950,4064,pjstran,PC,38h,NR,,2438701,Completed,First,"July 04, 2018",32h,,38h,,,,,,
1951,4064,skrilla,Xbox One,38h,70%,,3753818,Completed,First,2015,25h,,38h,,,20h,,,
1952,4064,Private,PC,38h,NR,,1361813,Completed,First,,,,38h,,,,,,
1953,4064,zfede45,PC,38h,NR,,10239586,Completed,First,,,,38h,,,,,,
1954,4064,switchu,PC,38h 04m,NR,Around 80% completion,1353675,Completed,First,"May 21, 2015",,,38h 04m 41s,,,,,,
1955,4064,masterP,PC,38h 12m,NR,,1747720,Completed,First,"August 05, 2015",,,38h 12m,,,,,,
1956,4064,,PlayStation 3,38h 20m,NR,,966120,Completed,First,,27h 32m 21s,,38h 20m 02s,65h 10m 56s,,,,,
1957,4064,VERGILDH,PlayStation 4,38h 22m,NR,,2994882,Completed,First,"May 17, 2016",,,38h 22m 38s,,,,,,
