,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Vs.,Speedrun,Co-Op,Retired Notes,100% Speedrun
1801,2708,CitizenSlug,PC,13h,NR,,8774139,Completed,First,"June 15, 2016",,,13h,,,,,,,
1802,2708,Private,PC,13h,60%,,10470739,Completed,First,"November 23, 2019",,,13h,,,,,,,
1803,2708,Private,PC,13h,NR,,8963698,Completed,First,"June 15, 2019",,,13h,,,,,,,
1804,2708,Determination_Dog,PC,13h,100%,,8576459,Completed,First,"July 15, 2018",,,13h,,,,,,,
1805,2708,Genjutsuhh,PlayStation 4,13h,60%,,7392309,Completed,First,"November 29, 2018",,,13h,,,,,,,
1806,2708,Gongbanza,PlayStation 4,13h,NR,,11134474,Completed,First,"March 11, 2020",,,13h,,,,,,,
1807,2708,Hakuto,PC,13h,100%,,3276346,Completed,First,"August 01, 2016",,,13h,,,2h,,,,
1808,2708,Inn0cu0us,PC,13h,NR,,3377335,Completed,First,"August 30, 2016",,,13h,,,,,,,
1809,2708,JarlSully,PC,13h,NR,,4146819,Completed,First,"May 29, 2017",,,13h,,,,,,,
1810,2708,JetSethRadio,Xbox One,13h,100%,,5645033,Completed,First,,,,13h,,,,,,,
1811,2708,KamikotoGasai,PC,13h,90%,,3514657,Completed,First,"October 12, 2016",,,13h,,,,,,,
1812,2708,Private,PC,13h,NR,,3254181,Completed,First,"July 10, 2016",,,13h,,,2h,,,,
1813,2708,Kraila,PC,13h,NR,,3687547,Completed,First,"November 28, 2016",,,13h,,,,,,,
1814,2708,KugelNosh,PC,13h,NR,,11288755,Completed,First,"April 03, 2020",,,13h,,,,,,,
1815,2708,Private,PC,13h,80%,I completed the main story but I did collect collectibles and do side quests whenever I stumbled upon them.,11291436,Completed,First,"July 20, 2018",,,13h,,,,,,,
1816,2708,Legend,PC,13h,NR,Difficulty: Hurt me plenty. Campaign plus exploration.,3795918,Completed,First,"December 23, 2016",,,13h,,,,,,,
1817,2708,May_Day,PC,13h,90%,,11296912,Completed,First,"March 30, 2020",,,13h,,,,,,,
1818,2708,MrProg,PC,13h,90%,,3080676,Completed,First,"June 08, 2016",,,13h,,,,,,,
1819,2708,Natakku,PlayStation 4,13h,NR,,3410478,Completed,First,"October 04, 2016",,,13h,,,,,,,
1820,2708,NatalFlame,PC,13h,90%,,3449751,Completed,First,"September 24, 2016",,,13h,,,,,,,
1821,2708,Piotrulas,PC,13h,NR,,7174163,Completed,First,"August 02, 2017",,,13h,,,,,,,
1822,2708,Power78,PC,13h,NR,,11558770,Completed,First,"April 25, 2020",,,13h,,,,,,,
1823,2708,Shrekkie,PC,13h,NR,,10795988,Completed,First,"January 11, 2020",,,13h,,,,,,,
1824,2708,Sleezy,PC,13h,90%,,8087285,Completed,First,"April 21, 2018",,,13h,,,,,,,
1825,2708,TragicVelocity,PC,13h,NR,Collected most doom bobbleheads but missed 2,3473577,Completed,First,"September 17, 2016",,,13h,,,,,,,
1826,2708,Vintovka,PC,13h,90%,,4873692,Completed,First,,,,13h,,,,,,,
1827,2708,XXXW0,PC,13h,NR,,6817496,Completed,First,"August 12, 2018",,,13h,,,,,,,
1828,2708,Zboooze,PlayStation 4,13h,80%,,8062395,Completed,First,"January 18, 2019",,,13h,,,,,,,
1829,2708,Zeotares,PC,13h,NR,,11125667,Completed,First,"March 09, 2020",,,13h,,,,,,,
1830,2708,_RunAway_,Xbox One,13h,NR,,8949199,Completed,First,"June 13, 2019",12h,,13h,,,,,,,
1831,2708,Private,PC,13h,90%,Got most of the things,7757141,Completed,First,,,,13h,,,,,,,
1832,2708,atlanticmadman,PlayStation 4,13h,100%,,11507234,Completed,First,"April 30, 2020",,,13h,,,,,,,
1833,2708,clownseuche,PC,13h,80%,,11594827,Completed,First,"April 29, 2020",,,13h,,,,,,,
1834,2708,confusedvader,PC,13h,NR,,9691450,Completed,First,"September 20, 2019",,,13h,,,,,,,
1835,2708,doroark76,PC,13h,NR,,6429842,Completed,First,"June 18, 2018",,,13h,,,,,,,
1836,2708,dracarys,PC,13h,NR,,4970310,Completed,First,"March 31, 2018",,,13h,,,,,,,
1837,2708,falcon92,PlayStation 4,13h,80%,,8230041,Completed,First,"January 15, 2020",,,13h,,,,,,,
1838,2708,Private,PC,13h,100%,,9048813,Completed,First,"January 19, 2020",,,13h,,,,,,,
1839,2708,imbrady,PC,13h,NR,,10899015,Completed,First,"January 27, 2020",,,13h,,,,,,,
1840,2708,Private,PC,13h,NR,,10501011,Completed,First,"November 28, 2019",,,13h,,,,,,,
1841,2708,lambdan,PlayStation 4,13h,NR,,3617430,Completed,First,"November 12, 2016",,,13h,,,,,,,
1842,2708,limesauce,PC,13h,NR,,11746015,Completed,First,"May 15, 2020",,,13h,,,,,,,
1843,2708,mrpotatoe,PC,13h,100%,,3895874,Completed,First,"January 10, 2017",,,13h,,,,,,,
1844,2708,neonsword13,PC,13h,NR,,9135545,Completed,First,"November 18, 2018",,,13h,,,,,,,
1845,2708,sMaLeCz7,PC,13h,90%,,10635702,Completed,First,"September 09, 2019",,,13h,,,,,,,
1846,2708,senkus,PC,13h,100%,Ultra-Violence,2977415,Completed,First,"May 15, 2016",,,13h,,,,,,,
1847,2708,Private,PC,13h,NR,Ultra-Violence,5778100,Completed,First,"February 05, 2018",,,13h,,,,,,,
1848,2708,stuffydj,PC,13h,90%,,11847171,Completed,Replay,"August 26, 2016",,,13h,,,,,,,
1849,2708,truewarhead,PC,13h,NR,,10193696,Completed,First,"October 06, 2019",,,13h,,,,,,,
1850,2708,zen_mike,PC,13h,90%,,5254357,Completed,First,"October 19, 2017",,,13h,,,,,,,
1851,2708,Midare,PC,13h 04m,NR,,11215076,Completed,First,"March 22, 2020",,,13h 04m,,,,,,,
1852,2708,Nikz,PC,13h 05m,70%,Played on ultra-violence,8124635,Completed,First,"November 03, 2018",,,13h 05m,,,,,,,
1853,2708,bozusaki,PC,13h 10m,80%,,3823748,Completed,First,"December 04, 2016",,"did the main story, along with a load of the green challenge things. did challenges when i could but didn't hurt myself",13h 10m,,,,,,,
1854,2708,fito_x3m,PC,13h 10m,NR,,8564425,Completed,First,"April 04, 2019",,,13h 10m,,,,,,,
1855,2708,gilbster,PC,13h 10m,NR,,10400418,Completed,First,"September 20, 2017",,,13h 10m,,,,,,,
1856,2708,Private,PC,13h 10m,NR,,3233877,Completed,First,"December 24, 2016",,,13h 10m,,,,,,,
1857,2708,JackHammer,PlayStation 4,13h 12m,NR,,9436863,Completed,First,,,,13h 12m,,,,,,,
1858,2708,jrhood35,PC,13h 12m,90%,,6036920,Completed,First,"March 25, 2018",,,13h 12m,,,,,,,
1859,2708,Noirs,PC,13h 14m,100%,,10275623,Completed,First,"January 10, 2018",,,13h 14m,,,,,,,
1860,2708,rumil,PC,13h 15m,80%,,5803672,Custom List Completed,First,"March 31, 2020",,,13h 15m,,,,,,,
1861,2708,zankaku,PC,13h 15m,100%,,11608377,Completed,First,"May 02, 2020",,,13h 15m,,,,,,,
1862,2708,TMW124,PlayStation 4,13h 16m,NR,,11440325,Completed,First,"April 14, 2020",,,13h 16m 29s,,,,,,,
1863,2708,Private,PC,13h 19m,NR,,10886162,Completed,First,"February 16, 2020",,,13h 19m 32s,,,,,,,
1864,2708,Ddanks,PlayStation 4,13h 20m,NR,,11408171,Completed,First,"April 10, 2020",,,13h 20m,,,,,,,
1865,2708,Kvesthet,PC,13h 20m,NR,,4309578,Completed,First,"April 14, 2017",,,13h 20m,,,,,,,
1866,2708,MasterKamper,PC,13h 20m,100%,,7646682,Completed,First,"December 06, 2018",,,13h 20m,,,,,,,
1867,2708,abatage,PC,13h 20m,NR,Campaign + some side exploration for secrets,3531991,Completed,First,"September 15, 2019",,,13h 20m,,,,,,,
1868,2708,DecemberStyle,PC,13h 22m,90%,,2992315,Completed,First,"May 29, 2016",,,13h 22m 59s,,,,,,,
1869,2708,RebelBlob,PC,13h 24m,80%,,5637855,Completed,First,,,,13h 24m,,,,,,,
1870,2708,daboloKioL,PC,13h 24m,80%,,10447332,Completed,First,"November 18, 2019",,,13h 24m,,,,,,,
1871,2708,stankbuda,PC,13h 24m,NR,,6488069,Completed,First,"July 26, 2018",13h 23m 57s,,13h 24m 57s,,,,,,,
1872,2708,Private,PC,13h 25m,100%,Suit Upgrades and Collectibles,6910632,Completed,Replay,"August 24, 2018",,,13h 25m,,,,,,,
1873,2708,,PlayStation 4,13h 25m,NR,,3862609,Completed,First,,,,13h 25m 55s,,,,,,,
1874,2708,Robbstar,Xbox One,13h 26m,70%,,10892437,Completed,First,"January 27, 2020",,,13h 26m,,,,,,,
1875,2708,Colossus816,Xbox One,13h 27m,NR,Game completed. All argent cells and weapon mods obtained.,3704929,Completed,First,"December 02, 2016",,,13h 27m,,,,,,,
1876,2708,Private,PC,13h 28m,NR,All Singleplayer Achievments,4395774,Completed,First,"May 06, 2017",,,13h 28m 37s,,,,,,,
1877,2708,MiSP,PC,13h 28m,NR,,9228101,Completed,First,"September 21, 2019",,,13h 28m 51s,,,,,,,
1878,2708,Gigantisk,PC,13h 30m,100%,,7240051,Completed,First,"October 13, 2018",,,13h 30m,,,,,,,
1879,2708,JoshJ,PC,13h 30m,NR,,3087046,Completed,First,"June 26, 2016",,,13h 30m,,,,,,,
1880,2708,Kirksplosion,PC,13h 30m,100%,,4690135,Completed,First,"August 26, 2018",,,13h 30m,,,,,,,
1881,2708,Private,Xbox One,13h 30m,NR,,9378835,Completed,First,"August 22, 2019",,,13h 30m,,,,,,,
1882,2708,SirTalpa,PC,13h 30m,90%,,8791339,Completed,First,"June 10, 2018",,,13h 30m,,,,,,,
1883,2708,bkrockwell,PC,13h 30m,90%,,4991595,Completed,First,,12h,,13h 30m,,,,,,,
1884,2708,bobiroka,PC,13h 30m,90%,,2372190,Completed,First,"June 25, 2016",,,13h 30m,,,,,,,
1885,2708,valdogg21,PlayStation 4,13h 30m,NR,,3041091,Completed,First,"June 02, 2016",,,13h 30m,,,1h,,,,
1886,2708,obake25,PC,13h 32m,90%,Missed a few collectibles and secrets,3766438,Completed,First,"December 19, 2016",,https://www.youtube.com/watch?list=PLimjNzf8y3c7rHaP-5zV6K3_DAq_tM1Xv&v=QHvqoI8NtYA,13h 32m,,,,,,,
1887,2708,Kreize,PC,13h 34m,90%,,11482837,Completed,First,"April 18, 2020",,,13h 34m 34s,,,,,,,
1888,2708,Joshster_1,PlayStation 4,13h 40m,90%,,3175189,Completed,First,"July 04, 2016",11h 30m,,13h 40m,,,,,,,
1889,2708,phemark,PC,13h 40m,NR,,11059847,Completed,First,2017,,,13h 40m,,,,,,,
1890,2708,silentgamerbr,PC,13h 40m,NR,,4120926,Completed,First,"June 09, 2017",,,13h 40m,,,,,,,
1891,2708,,PlayStation 4,13h 40m,NR,"Completed main story, otained all collectibles, played on Hurt Me Plenty. Mastered most runes and weapons",11310491,Completed,Replay,,,,13h 40m 31s,,,,,,,
1892,2708,pcm720,PC,13h 41m,NR,"100% of secrets and collectibles, only rune and weapon mastery left",3002093,Completed,First,"June 13, 2016",,,13h 41m 07s,,,,,,,
1893,2708,Private,PC,13h 44m,90%,,7063803,Completed,First,"September 16, 2018",,,13h 44m 24s,,,,,,,
1894,2708,Toinpragaruim,Xbox One,13h 45m,NR,,7201347,Completed,First,"September 02, 2018",,,13h 45m,,,,,,,
1895,2708,faqsimil,PC,13h 45m,NR,"Hurt Me Plenty difficulty, all lore collectibles, mods, & runes. Most suit upgrades & weapon mastery, 20/54 achievements",5684122,Completed,First,"April 23, 2020",,,13h 45m,,,,,,,
1896,2708,zobermiller,PC,13h 45m,NR,,3264701,Completed,First,"July 26, 2016",,,13h 45m,,,,,,,
1897,2708,nooodisaster,Xbox One,13h 46m,90%,Main Story; All Runes + Upgrades; All Predator suit upgrades; 90+% of secrets; Snapmap playin around; Classic map playin,11320909,Completed,First,"May 03, 2020",,Played w/ Xbox Game Pass Ultimate,13h 46m,18h 29m,,,,,,
1898,2708,,Xbox One,13h 47m,NR,,11324621,Completed,First,,,,13h 47m,,,,,,,
1899,2708,pbdarko,PlayStation 4,13h 47m,100%,,3055519,Completed,First,"July 02, 2016",,,13h 47m 13s,,,,,,,
1900,2708,Private,PC,13h 48m,90%,,8880708,Completed,First,"June 02, 2019",,,13h 48m,,,,,,,
1901,2708,kipfi,PC,13h 50m,70%,,8634658,Completed,First,"April 18, 2019",,,13h 50m,,,,,,,
1902,2708,Montimorti,PlayStation 4,13h 53m,80%,,7363789,Completed,First,"November 10, 2018",,,13h 53m,,,,,,,
1903,2708,Giaguaro,PC,13h 54m,80%,,8454964,Completed,First,"March 12, 2019",,,13h 54m,,,,,,,
1904,2708,That1CrappyGuy,PlayStation 4,13h 55m,NR,,11500003,Completed,First,"February 21, 2020",,,13h 55m 03s,,,,,,,
1905,2708,Gomidas2007,Xbox One,13h 55m,NR,,5401485,Completed,First,"August 30, 2018",,,13h 55m 08s,,,1h 05m 52s,,,,
1906,2708,Private,PC,13h 59m,90%,,11035810,Completed,First,"April 07, 2020",,,13h 59m,,,,,,,
1907,2708,,PC,14h,NR,,3086938,Completed,First,,,,14h,,,,,,,
1908,2708,,PC,14h,NR,,3278577,Completed,First,,,,14h,,,,,,,
1909,2708,,PC,14h,NR,,4092761,Completed,First,,,,14h,,,,,,,
1910,2708,,PC,14h,NR,Didn't 100% but probably 85%,6548269,Completed,First,,,,14h,,,,,,,
1911,2708,,PC,14h,NR,Hurt Me Plenty difficulty - average amount of secret searching,7025592,Completed,First,,,,14h,,,,,,,
1912,2708,,PC,14h,NR,,10348460,Completed,First,,,,14h,,,,,,,
1913,2708,,PlayStation 4,14h,NR,,11309020,Completed,First,,9h,,14h,23h,,,,,,
1914,2708,,PC,14h,NR,,11406180,Completed,First,,,,14h,,,,,,,
1915,2708,,PC,14h,NR,,11501998,Completed,First,,,,14h,,,,,,,
1916,2708,Anexcore,PC,14h,NR,,8624836,Completed,First,"April 15, 2019",11h,,14h,,,,,,,
1917,2708,Blue_Oni,PC,14h,NR,,7495530,Completed,First,,,,14h,,,,,,,
1918,2708,Bold_Wolf,Xbox One,14h,70%,,10533994,Replay Custom List Completed,First,"September 04, 2019",12h,,14h,,14h /,,,,,
1919,2708,Private,PlayStation 4,14h,80%,,3405249,Completed,First,"September 06, 2016",,,14h,,,,,,,
1920,2708,DermoPower,PC,14h,NR,,9436036,Completed,First,"January 13, 2019",,,14h,,,,,,,
1921,2708,DilPez19,PC,14h,80%,,10167925,Completed,Replay,"March 31, 2020",,,14h,,,,,,,
1922,2708,ElRoggo,PC,14h,NR,,5509633,Completed,First,"August 20, 2016",12h,,14h,,,,,,,
1923,2708,Frdnspnzr,PC,14h,NR,,4032020,Completed,First,"January 29, 2017",,,14h,,,,,,,
1924,2708,JayTee,PC,14h,NR,,8962135,Completed,First,,,,14h,,,,,,,
1925,2708,JoeDurango,PC,14h,NR,,11345061,Completed,First,"April 04, 2020",,,14h,,,,,,,
1926,2708,JohnyNow,PC,14h,70%,,11171588,Completed,First,"November 02, 2019",,,14h,,,,,,,
1927,2708,JunkBlader,PlayStation 4,14h,80%,,4301017,Completed,First,"April 11, 2017",12h,,14h,18h,,,,,,
1928,2708,Kernix,PC,14h,NR,,5002877,Completed,First,"February 11, 2017",11h,,14h,,,,,,,
1929,2708,Leonof,PC,14h,NR,,3987844,Playing Completed,First,"February 03, 2017",,,14h,,14h /,,,,,
1930,2708,LlamaBoombama,PC,14h,70%,,8656997,Completed,First,,,,14h,,,,,,,
1931,2708,Merclow,PC,14h,100%,,3538477,Completed,First,"October 21, 2016",,,14h,,,,,,,
1932,2708,NiceGirl13,PC,14h,100%,,4521542,Completed,First,"June 02, 2017",,,14h,,,,,,,
1933,2708,Odrogo,PC,14h,80%,,11646083,Completed,First,"April 28, 2020",,,14h,,,,,,,
1934,2708,Raduan,PC,14h,90%,,4117464,Completed,First,May 2016,,,14h,,,,,,,
1935,2708,Rattlesnark,PC,14h,90%,"All collectibles, challenges, and Campaign achievements. Arcade mode & extras unplayed.",5564650,Completed,First,"December 29, 2017",,"All times obtained from Steam Store hours played.
'100% Complete' completed on 6/1/2018.",14h,17h,,,,,,
1936,2708,Private,PC,14h,70%,,2982693,Completed,First,"May 17, 2016",,,14h,,,,,,,
1937,2708,Sombre,PlayStation 4,14h,NR,,4578778,Completed,First,"November 16, 2016",,,14h,,,,,,,
1938,2708,Specop,PC,14h,100%,,3091503,Playing Custom List Completed,First,"July 10, 2016",,,14h,,8h /,33h,,,,
1939,2708,Spjones123,PC,14h,NR,,11224947,Completed,First,"March 21, 2020",,,14h,,,,,,,
1940,2708,Private,PC,14h,NR,,4639773,Completed,First,,,,14h,,,,,,,
1941,2708,Private,PC,14h,90%,,9199943,Completed,First,"June 30, 2019",,,14h,,,,,,,
1942,2708,TheNamelessOne,PC,14h,90%,,3031541,Completed,First,"June 19, 2016",,,14h,,,,,,,
1943,2708,TommyGun,PC,14h,90%,"most secrets found, all upgrades (besides weapon upgrade points) collected, all doomguy figurines collected.",5665673,Completed,First,"January 14, 2018",,,14h,,,,,,,
1944,2708,Treggan,PC,14h,NR,,11608486,Completed,Replay,"April 30, 2020",,,14h,,,,,,,
1945,2708,TremorC,PlayStation 4,14h,100%,Completed on Hurt Me Plenty difficulty; had an absolute blast.,3081774,Completed,First,"June 12, 2016",,,14h,,,,,,,
1946,2708,Uncle_Kaz,PC,14h,NR,,9492715,Completed,First,"August 31, 2019",,,14h,,,,,,,
1947,2708,Zircank,PC,14h,NR,,10959778,Completed,First,"February 08, 2020",,,14h,,,,,,,
1948,2708,benderisgreat,PC,14h,100%,,4556428,Completed,First,"June 12, 2017",,,14h,,,,,,,
1949,2708,bobro2,PC,14h,90%,"Ultra violence, all collectibles, sectrets, data logs, without all masteries",11268384,Completed,Replay,"March 27, 2020",,,14h,,,,,,,
1950,2708,breaker_hmt,PC,14h,NR,,7357789,Completed,First,"October 30, 2018",,,14h,,,,,,,
1951,2708,brianlenz,PC,14h,80%,,11195845,Replay Completed,First,"December 06, 2018",,,14h,,,,,,,
1952,2708,chetoflep,PC,14h,80%,,3084694,Completed,First,"June 12, 2016",12h,,14h,,,,,,,
1953,2708,cphillips124,PlayStation 4,14h,NR,,3335086,Completed,First,"August 16, 2016",,,14h,,,,,,,
1954,2708,crisbg,PC,14h,NR,Main story and some collectibles,8184809,Completed,First,"February 01, 2019",,,14h,,,,,,,
1955,2708,danteusz,PlayStation 4,14h,NR,,4806960,Completed,First,"August 17, 2017",,,14h,,,,,,,
1956,2708,deddoman,PC,14h,60%,,4253055,Completed,First,"April 14, 2017",,,14h,,,,,,,
1957,2708,dragmagpuff,PC,14h,100%,,2990779,Completed,First,"June 03, 2016",,,14h,,,,,,,
1958,2708,finwe84,PC,14h,NR,,11034309,Completed,First,,,,14h,,,,,,,
1959,2708,fluffels,PC,14h,NR,,11436932,Completed,First,"April 14, 2020",,,14h,,,,,,,
1960,2708,focusleft,PC,14h,NR,,3848377,Completed,First,"June 04, 2016",,,14h,,,,,,,
1961,2708,hannibal_f4e,PC,14h,NR,,3501326,Completed,First,"October 08, 2016",12h,,14h,,,,,,,
1962,2708,harkalada,PC,14h,80%,,8466438,Completed,First,"April 05, 2020",,,14h,,,,,,,
1963,2708,heavydrop,PC,14h,NR,,10367076,Completed,First,"November 05, 2019",,,14h,,,,,,,
1964,2708,jahoodi1994,PC,14h,NR,,10880010,Completed,First,"January 25, 2020",,,14h,,,,,,,
1965,2708,jpickerz1112,PC,14h,NR,,3920078,Completed,First,"January 14, 2017",10h,,14h,,,,,,,
1966,2708,Private,PC,14h,NR,,5227295,Completed,First,"December 03, 2018",,,14h,,,,,,,
1967,2708,ltrujillo4,PC,14h,100%,,5549649,Replay Completed,First,"December 31, 2017",,,14h,,27h /,,,,,
1968,2708,lwshpak,PC,14h,90%,,8999294,Completed,First,"June 20, 2019",,,14h,,,,,,,
1969,2708,matton97,PC,14h,NR,,11077033,Completed,First,"March 01, 2020",,,14h,,,,,,,
1970,2708,mikeypants,PlayStation 4,14h,NR,,3663182,Completed,First,"September 07, 2017",,,14h,,,,,,,
1971,2708,nikkornukov,PlayStation 4,14h,90%,,4985923,Completed,First,"November 17, 2016",,,14h,,,2h,,,,
1972,2708,shadowchief3,PC,14h,80%,,4621534,Completed,First,,,,14h,,,,,,,
1973,2708,supercollider,PC,14h,NR,,10535962,Completed,First,"December 04, 2019",,,14h,,,,,,,
1974,2708,viper,PC,14h,90%,,8557582,Completed,First,"April 02, 2019",,,14h,,,,,,,
1975,2708,wkdritz,PC,14h,NR,,4803072,Completed,First,"June 27, 2016",,,14h,,,,,,,
1976,2708,zaciroth,PC,14h,NR,,3792929,Completed,First,"February 23, 2019",,,14h,,,,,,,
1977,2708,Switch,PC,14h 01m,NR,,11877902,Completed,Replay,"May 31, 2020",,,14h 01m,,,,,,,
1978,2708,RemovingGlint,Xbox One,14h 02m,90%,,11224910,Completed,First,,,,14h 02m,,,,,,,
1979,2708,Woodsy,PlayStation 4,14h 04m,NR,,4738993,Completed,First,"July 11, 2017",,,14h 04m,,,,,,,
1980,2708,theimpudentwanderer,PC,14h 04m,80%,,6198516,Completed,First,"May 03, 2018",,,14h 04m,,,,,,,
1981,2708,Odma,Xbox One,14h 05m,70%,,8833339,Completed,First,"January 24, 2019",,,14h 05m,,,,,,,
1982,2708,Tangerz,PC,14h 06m,90%,,3275138,Completed,First,"July 31, 2016",,,14h 06m,17h 12m,,,,,,
1983,2708,bolzer,Xbox One,14h 06m,90%,,10699221,Completed,First,"May 16, 2020",,,14h 06m,,,,,,,
1984,2708,Private,PC,14h 07m,NR,,3881325,Completed,First,"January 04, 2017",,,14h 07m,,,,,,,
1985,2708,DireThunder,PC,14h 10m,90%,,9661032,Completed,First,"September 20, 2019",,,14h 10m,,,,,,,
1986,2708,Private,Xbox One,14h 12m,90%,,6583013,Completed,First,"July 12, 2018",,,14h 12m,,,,,,,
1987,2708,Deus_Ex_Machina,PC,14h 12m,NR,,6562970,Completed,First,"March 12, 2018",,,14h 12m 15s,,,,,,,
1988,2708,mqayed,Xbox One,14h 13m,NR,,3560981,Completed,First,"October 29, 2016",,Some Items Collected.,14h 13m 25s,,,,,,,
1989,2708,JdeRin,PC,14h 20m,100%,,3613057,Completed,First,"November 10, 2016",,,14h 20m,,,,,,,
1990,2708,mockery,PC,14h 20m,NR,,6741977,Completed,First,"August 02, 2018",,,14h 20m,,,,,,,
1991,2708,cashedtastic,Xbox One,14h 23m,100%,,8879700,Completed,First,"September 12, 2019",,,14h 23m,,,,,,,
1992,2708,NoMoreGhosts,PC,14h 24m,NR,,11324195,Completed,First,"April 02, 2020",,,14h 24m,,,,,,,
1993,2708,RevanVI,PC,14h 24m,100%,,12019644,Completed,First,,,,14h 24m,,,,,,,
1994,2708,,PlayStation 4,14h 25m,NR,,4544147,Completed,First,,10h 29m 36s,,14h 25m 25s,16h 53m 42s,,,,,,
1995,2708,Stromblad,PlayStation 4,14h 26m,90%,,3027714,Completed,First,"May 29, 2016",,,14h 26m 56s,,,,,,,
1996,2708,alec12734,PC,14h 27m,90%,,4360014,Completed Retired,First,"April 26, 2017",12h 13m,,14h 27m,,,,,,,
1997,2708,Lewtron,PC,14h 30m,NR,,3754900,Completed,First,,10h,,14h 30m,,,,,,,
1998,2708,Limitus,PC,14h 30m,90%,,3059727,Completed,First,"June 23, 2016",,played on hardest available difficulty on first playthrough,14h 30m,,,,,,,
1999,2708,MOMENEK,PC,14h 30m,100%,,5011224,Completed,First,"September 07, 2017",,,14h 30m,,,41m,,,,
2000,2708,MadChinchilla,PC,14h 30m,NR,,3835349,Completed,First,"December 29, 2016",,,14h 30m,,,,,,,
2001,2708,Nachino,PC,14h 30m,80%,,6628543,Completed,First,"July 20, 2018",11h,,14h 30m,,,,,,,
2002,2708,OG_Slime,PlayStation 4,14h 30m,NR,,11302783,Completed,First,"May 06, 2020",,,14h 30m,,,,,,,
2003,2708,Private,PC,14h 30m,NR,,11746237,Completed,First,"May 15, 2020",,,14h 30m,,,,,,,
2004,2708,Private,PC,14h 30m,100%,,3077427,Completed,First,"June 11, 2016",,,14h 30m,,,,,,,
2005,2708,insidexml,PC,14h 30m,NR,All single player achievements except weapon masteries and rune upgrades.,10248378,Completed,First,"October 30, 2019",,,14h 30m,,,,,,,
2006,2708,ltilev22,PC,14h 30m,80%,,3809385,Completed,First,,12h 30m,,14h 30m,,,,,,,
2007,2708,thetallic,PC,14h 30m,80%,,5271961,Completed,First,"June 01, 2018",,,14h 30m,,,,,,,
2008,2708,UnderLeveled,PlayStation 4,14h 31m,NR,,7089329,Completed,First,,,,14h 31m,,,,,,,
2009,2708,mkorl,PC,14h 33m,100%,,4039932,Completed,First,"February 09, 2017",,,14h 33m,,,,,,,
2010,2708,RavisReroy,Xbox One,14h 33m,NR,,11099735,Completed,Replay,"March 10, 2020",,,14h 33m 54s,,,,,,,
2011,2708,Private,PC,14h 35m,NR,"All Argent, Runes and drones",3055294,Completed,First,"July 03, 2016",,,14h 35m 57s,,,,,,,
2012,2708,Private,PlayStation 4,14h 36m,NR,,3191200,Completed,First,"June 23, 2016",,,14h 36m,,,,,,,
2013,2708,donkeykong781,Xbox One,14h 38m,NR,Most collectibles done.,3432924,Completed,First,"July 29, 2016",,,14h 38m,,,,,,,
2014,2708,Mr_Robo,PlayStation 4,14h 39m,90%,,3372178,Completed,First,"August 21, 2016",,,14h 39m,,,,,,,
2015,2708,SkywiseGrey,PC,14h 40m,90%,,10418189,Completed,First,"November 08, 2019",,,14h 40m,,,,,,,
2016,2708,TheBarbato,PlayStation 4,14h 42m,90%,"26/55 trophies. Game completed on Hurt Me Plenty, found all collectibles and got all suit + weapon upgrades.",8685946,Completed,First,"May 04, 2019",,,14h 42m,,,,,,,
2017,2708,Private,PC,14h 42m,NR,,8372767,Completed,First,"August 16, 2018",,,14h 42m,,,,,,,
2018,2708,,PC,14h 43m,NR,,3806375,Completed,First,,,,14h 43m,,,,,,,
2019,2708,siwy102,PlayStation 4,14h 45m,NR,Czas szacunkowy,7212689,Completed,First,"April 24, 2017",,,14h 45m,,,3h,,,,
2020,2708,AndrewMarshall94,PC,14h 48m,NR,,10369422,Completed,Replay,"February 11, 2020",,,14h 48m,,,,,,,
2021,2708,lynx32,PC,14h 48m,NR,,6681329,Completed,First,"August 13, 2018",,,14h 48m,,,,,,,
2022,2708,Daiugla,PlayStation 4,14h 48m,80%,,4139323,Completed,First,"March 11, 2017",,,14h 48m 40s,,,,,,,
2023,2708,,PC,14h 50m,NR,,5049579,Completed,First,,,,14h 50m,,,,,,,
2024,2708,JernauGurgeh,PlayStation 4,14h 50m,90%,,3058409,Completed,First,"August 18, 2016",,,14h 50m,,,,,,,
2025,2708,RiptoR,PC,14h 50m,NR,,9159940,Completed,First,,,,14h 50m,,,,,,,
2026,2708,mszaan,PC,14h 55m,NR,,10607432,Completed,First,"December 17, 2019",,,14h 55m,,,,,,,
2027,2708,,PlayStation 4,14h 57m,NR,,3387547,Completed,First,,,,14h 57m 41s,,,,,,,
2028,2708,hutmaniac,PC,14h 58m,NR,'Hurt Me Plenty' mode. Got about 80% of secrets and extras.,5641207,Completed,First,"December 28, 2018",,,14h 58m,,,,,,,
2029,2708,,Xbox One,14h 59m,NR,,4410884,Completed,First,,,,14h 59m,,,,,,,
2030,2708,,PC,15h,NR,,2994792,Completed,First,,,,15h,,,,,,,
2031,2708,,PC,15h,NR,,3007998,Completed,First,,,,15h,,,,,,,
2032,2708,,PC,15h,NR,,3986827,Completed,First,,,,15h,,,,,,,
2033,2708,,PC,15h,NR,,4014306,Completed,First,,,,15h,,,,,,,
2034,2708,,PC,15h,NR,,4821098,Completed,First,,,,15h,,,,,,,
