,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun,Retired Notes
2203,15221,discofunktional,PlayStation 4,93h 48m,100%,,7062714,Completed,First,"May 18, 2018",,93h 48m 22s,,,,,
2204,15221,Private,PlayStation 4,93h 49m,NR,,10346097,Completed,First,"August 21, 2019",,93h 49m,,,,,
2205,15221,CorticusMaximus,PlayStation 4,94h,80%,,4983723,Completed,First,"July 16, 2017",,94h,,,,,
2206,15221,VazorLaser,PlayStation 4,94h,60%,,4272149,Completed,First,"November 17, 2017",,94h,,,,,
2207,15221,Zeifer,PlayStation 4,94h,100%,True Ending | Normal | Stats Maxed | 14/22 Maxed Confidants,4346624,Completed,First,"April 20, 2017",,94h,,,,,
2208,15221,,PlayStation 4,94h 01m,NR,,4789992,Completed,First,,,94h 01m,,,,,
2209,15221,,PlayStation 4,94h 14m,NR,,5054423,Completed,First,,,94h 14m 25s,,,,,
2210,15221,Thyme1152,PlayStation 4,94h 23m,90%,,4367235,Completed,First,"July 18, 2017",,94h 23m,,,,,
2211,15221,TheDarkDarkness,PlayStation 4,94h 25m,NR,"Main story, some social links and stats maxed out",5771622,Custom List Completed,First,"May 19, 2017",,94h 25m,,,,,
2212,15221,modaren,PlayStation 4,94h 27m,NR,,4366252,Completed,First,"April 29, 2017",,94h 27m,,,,,
2213,15221,Forma,PlayStation 4,94h 32m,100%,,3903892,Completed,First,"April 26, 2017",,94h 32m,173h 37m,,,,
2214,15221,Jackfrostington,PlayStation 4,94h 45m,NR,"Most social links complete, compendium at 65% completion",4726768,Completed,First,"July 09, 2017",,94h 45m,,,,,
2215,15221,,PlayStation 4,94h 45m,NR,,4660852,Completed,First,,,94h 45m 12s,,,,,
2216,15221,Handelaar,PlayStation 4,94h 49m,100%,,5008899,Completed,First,"September 17, 2017",,94h 49m,,,,,
2217,15221,avalynnrose,PlayStation 4,94h 55m,80%,,8296659,Completed,First,"February 18, 2019",,94h 55m,,,,,
2218,15221,,PlayStation 4,95h,NR,,4353447,Completed,First,,,95h,,,,,
2219,15221,,PlayStation 4,95h,NR,,4414442,Completed,First,,,95h,,,,,
2220,15221,,PlayStation 4,95h,NR,,8820424,Completed,First,,,95h,,,,,
2221,15221,,PlayStation 4,95h,NR,,9676525,Completed,First,,,95h,,,,,
2222,15221,,PlayStation 4,95h,NR,,10371755,Completed,First,,,95h,,,,,
2223,15221,2extremebenny,PlayStation 4,95h,NR,"Not all optional content, will do in NG+",4850694,Completed,First,"August 03, 2017",,95h,,,,,
2224,15221,Dante1080,PlayStation 4,95h,NR,,6232643,Completed,First,"May 26, 2019",,95h,,,,,
2225,15221,Jblade24,PlayStation 4,95h,90%,,6831967,Completed,First,"August 14, 2018",,95h,,,,,
2226,15221,SupremeLord5050,PlayStation 4,95h,NR,,8061434,Completed,First,"January 18, 2019",,95h,,,,,
2227,15221,Private,PlayStation 4,95h,NR,,7284333,Completed,First,"March 08, 2019",,95h,,,,,
2228,15221,Upirons,PlayStation 4,95h,NR,,4416656,Completed,First,"May 07, 2017",,95h,,,,,
2229,15221,Wedjwants,PlayStation 4,95h,NR,,8462288,Completed,First,"May 28, 2017",,95h,,,,,
2230,15221,Private,PlayStation 4,95h,90%,,10872551,Completed,Replay,"August 14, 2017",,95h,,,,,
2231,15221,korokleif,PlayStation 4,95h,NR,,11015877,Completed,First,"March 02, 2019",,95h,,,,,
2232,15221,Private,PlayStation 4,95h,100%,,4347883,Replay Completed,First,"April 16, 2017",90h,95h,,,,,
2233,15221,unshavendillon,PlayStation 4,95h,100%,,6253773,Completed,First,October 2017,,95h,,,,,
2234,15221,ZeldaOne,PlayStation 4,95h 01m,90%,,7845000,Completed,First,"June 07, 2019",,95h 01m,,,,,
2235,15221,,PlayStation 4,95h 04m,NR,,5998174,Completed,First,,,95h 04m,,,,,
2236,15221,Private,PlayStation 4,95h 05m,100%,,8522887,Completed,First,"March 24, 2019",,95h 05m,,,,,
2237,15221,,PlayStation 4,95h 07m,NR,,9279875,Completed,First,,,95h 07m,,,,,
2238,15221,alukah,PlayStation 3,95h 09m,90%,,10527087,Completed,First,"May 19, 2020",,95h 09m,,,,,
2239,15221,,PlayStation 4,95h 15m,NR,,4350261,Completed,First,,,95h 15m,,,,,
2240,15221,Lameniac,PlayStation 4,95h 15m,NR,,8900035,Completed,Replay,,,95h 15m,,,,,
2241,15221,veeX,PlayStation 4,95h 17m,100%,,8414647,Completed,First,"March 06, 2019",,95h 17m,,,,,
2242,15221,,PlayStation 3,95h 20m,NR,,4379101,Completed,First,,,95h 20m,,,,,
2243,15221,,PlayStation 4,95h 20m,NR,,5753382,Completed,First,,,95h 20m,,,,,
2244,15221,,PlayStation 3,95h 21m,NR,,4547259,Completed,First,,,95h 21m,,,,,
2245,15221,Wrathzog,PlayStation 4,95h 25m,100%,Max All Confidants. All Mementos Missions.,4431552,Completed,First,"May 14, 2017",,95h 25m,,,,,
2246,15221,,PlayStation 4,95h 30m,NR,,4346927,Completed,First,,,95h 30m,,,,,
2247,15221,VaskiTheAngel14,PlayStation 4,95h 30m,100%,,4415529,Completed,First,"May 06, 2017",89h 27m,95h 30m,141h 45m,,,,
2248,15221,Celmins,PlayStation 4,95h 34m,NR,,7554214,Completed,First,"November 27, 2017",,95h 34m,,,,,
2249,15221,JanitorJoey,PlayStation 4,95h 36m,NR,,5015513,Completed,First,"September 06, 2017",,95h 36m,,,,,
2250,15221,Private,PlayStation 4,95h 38m,NR,,4828146,Completed,First,"July 28, 2017",,95h 38m,,,,,
2251,15221,SFJ,PlayStation 4,95h 38m,80%,,10993364,Completed,First,,,95h 38m,,,,,
2252,15221,kecoa_langit,PlayStation 4,95h 38m,100%,,6927764,Completed,First,"July 30, 2018",,95h 38m 22s,,,,,
2253,15221,,PlayStation 4,95h 42m,NR,,4329113,Completed,First,,,95h 42m,,,,,
2254,15221,,PlayStation 4,95h 50m,NR,"All but 2 Confidants maxed, all social stats max and all mementos requests completed.",5676161,Completed,First,,,95h 50m,,,,,
2255,15221,kirby_freak,PlayStation 4,95h 53m,100%,,4948727,Completed,First,"August 21, 2017",,95h 53m,,,,,
2256,15221,Private,PlayStation 4,95h 53m,100%,,7562813,Completed,First,"June 26, 2018",,95h 53m,,,,,
2257,15221,Private,PlayStation 4,95h 58m,90%,,4535355,Completed,First,"June 05, 2017",,95h 58m,,,,,
2258,15221,DrPikachu,PlayStation 4,96h,NR,,10686286,Completed,First,,,96h,,,,,
2259,15221,JershBerbell,PlayStation 4,96h,100%,,5057866,Completed,First,"September 01, 2017",,96h,,,,,
2260,15221,Ultrashroomz,PlayStation 4,96h,NR,,5448081,Completed,First,,80h,96h,170h,,,,
2261,15221,eliasbakhos,PlayStation 4,96h,NR,,4796965,Completed,First,"July 19, 2017",,96h,,,,,
2262,15221,fwaa,PlayStation 4,96h,NR,,5699883,Completed,First,,,96h,,,,,
2263,15221,iskalla,PlayStation 4,96h,100%,,10320285,Completed,First,"October 29, 2019",,96h,,,,,
2264,15221,jumbjumb,PlayStation 4,96h,NR,I should've done more. Fuck.,11778844,Completed,First,,,96h,,,,,
2265,15221,manolito,PlayStation 4,96h,NR,,4680354,Completed,First,,,96h,,,,,
2266,15221,Private,PlayStation 4,96h,100%,,8189953,Replay Completed,First,"February 02, 2019",,96h,,,,,
2267,15221,reddragonx,PlayStation 4,96h,100%,,4310795,Completed,First,"April 15, 2017",,96h,,,,,
2268,15221,songch,PlayStation 4,96h,NR,,6358741,Completed,First,"January 02, 2018",,96h,,,,,
2269,15221,,PlayStation 4,96h 09m,NR,Main Story + Half of confidants maxed and true ending achieved,5083624,Completed,First,,,96h 09m 17s,,,,,
2270,15221,Kadrag,PlayStation 4,96h 13m,100%,,5588523,Completed,First,"January 05, 2018",,96h 13m,,,,,
2271,15221,,PlayStation 4,96h 15m,NR,,4575772,Completed,First,,,96h 15m,,,,,
2272,15221,tr4656,PlayStation 4,96h 16m,NR,99% Persona Compendium,6186963,Completed,First,"June 17, 2018",,96h 16m,,,,,
2273,15221,ATLAS1192,PlayStation 4,96h 17m,NR,,4429842,Completed,First,"April 28, 2017",,96h 17m,,,,,
2274,15221,NinaNami2014,PlayStation 4,96h 18m,90%,,9704645,Completed,First,"May 08, 2018",,96h 18m,,,,,
2275,15221,,PlayStation 4,96h 20m,NR,,4920494,Completed,First,,,96h 20m,,,,,
2276,15221,RevelGrande,PlayStation 4,96h 20m,NR,,5861437,Completed,First,"August 02, 2017",,96h 20m,,,,,
2277,15221,Sindaco,PlayStation 4,96h 20m,90%,,7860994,Completed,First,"January 04, 2019",,96h 20m,,,,,
2278,15221,,PlayStation 4,96h 20m,NR,,8408375,Completed,First,,,96h 20m 02s,,,,,
2279,15221,Pandimoonium,PlayStation 4,96h 24m,100%,"All social stats maxed, some optional confidants maxed, compendium 60% complete",5677270,Completed,First,"April 01, 2018",,96h 24m,,,,,
2280,15221,Great_MadScientist04,PlayStation 4,96h 25m,NR,,8896642,Completed,Replay,,,96h 25m,,,,,
2281,15221,Beefchief99,PlayStation 4,96h 28m,100%,"All Confidants Max, Didn't Catch the Fish.",5621351,Completed,First,"January 05, 2018",96h 27m,96h 28m,,,,,
2282,15221,JaiCaputsnik,PlayStation 4,96h 35m,NR,,4638427,Playing Completed,First,"June 18, 2017",,96h 35m,,96h 35m /,,,
2283,15221,,PlayStation 4,96h 36m,NR,,4392095,Completed,First,,,96h 36m 12s,,,,,
2284,15221,StefanReinpold,PlayStation 4,96h 44m,NR,,11549075,Completed,First,"April 25, 2020",,96h 44m,,,,,
2285,15221,Noba,PlayStation 4,96h 44m,NR,,10145001,Completed,First,"March 29, 2019",89h 01s,96h 44m 32s,150h,,,,
2286,15221,HunterGamerLive,PlayStation 3,96h 49m,NR,True Ending,11314780,Completed,First,"January 04, 2020",,96h 49m,,,,,
2287,15221,,PlayStation 4,97h,NR,,4812881,Completed,First,,,97h,,,,,
2288,15221,BlackSol,PlayStation 4,97h,100%,All confidants rank 10,5519957,Completed,First,"December 24, 2017",,97h,,,,,
2289,15221,CWegz,PlayStation 4,97h,90%,,4278816,Completed,First,"May 11, 2017",,97h,,,,,
2290,15221,DannS0N,PlayStation 4,97h,100%,,11363105,Completed,First,"July 13, 2018",,97h,,,,,
2291,15221,GroovyRuby,PlayStation 4,97h,NR,,7646621,Completed,First,"December 06, 2018",,97h,,,,,
2292,15221,HecTiicClaw,PlayStation 4,97h,100%,,4466794,Completed,First,"May 02, 2017",,97h,,,,,
2293,15221,MrSharkie,PlayStation 4,97h,NR,,5174728,Completed,First,"December 24, 2017",,97h,,,,,
2294,15221,Ndsa,PlayStation 4,97h,NR,,9808135,Completed,First,,,97h,,,,,
2295,15221,ValhallaRising,PlayStation 4,97h,NR,,5623020,Completed,First,,,97h,,,,,
2296,15221,WadiumArcadium,PlayStation 4,97h,NR,,5089105,Completed,First,"September 23, 2017",,97h,,,,,
2297,15221,Zyangarr,PlayStation 4,97h,90%,,8202295,Completed,First,"February 04, 2019",,97h,,,,,
2298,15221,jeepee73,PlayStation 4,97h,80%,Some extra quest but not all,6381480,Completed,First,"May 10, 2018",,97h,,,,,
2299,15221,numbereighteen,PlayStation 4,97h,NR,,4526498,Completed,First,,,97h,,,,,
2300,15221,rhinoj,PlayStation 4,97h,100%,,4409998,Completed,First,"May 09, 2017",,97h,,,,,
2301,15221,Shotappl3,PlayStation 4,97h 02m,100%,,4407242,Completed,First,"May 04, 2017",,97h 02m 10s,,,,,
2302,15221,Imran,PlayStation 4,97h 09m,100%,,7474010,Completed,First,"November 18, 2018",,97h 09m,,,,,
2303,15221,Private,PlayStation 4,97h 12m,NR,,11489551,Completed,First,"March 12, 2019",,97h 12m,,,,,
2304,15221,Siloquin538,PlayStation 4,97h 12m,NR,,11658939,Completed,First,"March 23, 2019",,97h 12m,,,,,
2305,15221,,Emulated,97h 13m,NR,,10862844,Completed,First,,,97h 13m 16s,,,,,
2306,15221,TheBarbato,PlayStation 4,97h 16m,100%,"41/49 trophies obtained, game completed on Merciless difficulty.",4272727,Completed,First,"May 01, 2017",,97h 16m,,,,,
2307,15221,Ghost3030,PlayStation 4,97h 19m,60%,,4326519,Completed,First,"April 25, 2017",,97h 19m,157h 30m,,,,
2308,15221,Jaspion8,PlayStation 4,97h 25m,NR,,10589108,Completed,First,"December 12, 2019",,97h 25m,,,,,
2309,15221,Thomakaze,PlayStation 4,97h 25m,NR,,8891928,Completed,First,"April 01, 2019",,97h 25m,,,,,
2310,15221,FearTheDeep,PlayStation 4,97h 26m,NR,,4364875,Completed,First,"April 28, 2017",,97h 26m,,,,,
2311,15221,,PlayStation 4,97h 30m,NR,,4496842,Completed,First,,,97h 30m,,,,,
2312,15221,Godfrey55,PlayStation 4,97h 35m,NR,,8787791,Completed,First,,,97h 35m,,,,,
2313,15221,,PlayStation 3,97h 38m,NR,,6270051,Completed,First,,,97h 38m,,,,,
2314,15221,Private,PlayStation 4,97h 39m,100%,,6170445,Completed,First,"February 04, 2019",,97h 39m,,,,,
2315,15221,PinkMuffinLord,PlayStation 4,97h 43m,NR,,8605374,Replay Completed,First,,,97h 43m,,24h 11m /,,,
2316,15221,Sharean,PlayStation 4,97h 44m,90%,,11524993,Completed,First,"April 21, 2020",,97h 44m,,,,,
2317,15221,IbrahimAlj,PlayStation 4,97h 45m,NR,,8958589,Replay Completed,First,"January 03, 2018",,97h 45m,,,,,
2318,15221,RandomHypnotica,PlayStation 4,97h 45m,100%,"Maxed about 10 confidants, got the others all around 7/8. Final level of 75 for MC. Did all requests I was given.",4294641,Completed,First,"April 30, 2017",,97h 45m,,,,,
2319,15221,liorfigman,PlayStation 4,97h 47m,90%,,6057618,Completed,First,"March 30, 2018",,97h 47m,,,,,
2320,15221,,PlayStation 4,97h 53m,NR,,8344889,Completed,First,,,97h 53m 20s,,,,,
2321,15221,ColorMeSchad,PlayStation 4,97h 58m,100%,,7518165,Completed,First,"November 24, 2018",,97h 58m,,,,,
2322,15221,,PlayStation 4,97h 59m,NR,True ending,4464720,Completed,First,,,97h 59m,,,,,
2323,15221,,PlayStation 4,98h,NR,,6044569,Completed,First,,,98h,,,,,
2324,15221,Private,PlayStation 4,98h,NR,,5669496,Completed,First,"January 15, 2018",,98h,,,,,
2325,15221,HNKenshiro,PlayStation 4,98h,80%,,6007488,Completed,First,"March 19, 2018",,98h,,,,,
2326,15221,Nihil_Arcanum,PlayStation 4,98h,80%,,4726843,Completed,First,"June 26, 2017",,98h,,,,,
2327,15221,Nire,PlayStation 4,98h,NR,,4805361,Completed,First,"July 22, 2017",,98h,,,,,
2328,15221,SBH,PlayStation 4,98h,70%,,10889040,Completed,First,,,98h,,,,,
2329,15221,ipressbuttonz,PlayStation 4,98h,NR,,6908338,Completed,First,"August 24, 2018",90h,98h,,,,,
2330,15221,lunar_320,PlayStation 3,98h,100%,,4351231,Playing Replay Completed,Replay,"April 27, 2017",,98h,,110h /,,,
2331,15221,nikkornukov,PlayStation 4,98h,90%,,4985916,Completed,First,"June 30, 2017",,98h,,,,,
2332,15221,ryokenkogami,PlayStation 4,98h,NR,,10169885,Completed,First,"August 14, 2017",,98h,,,,,
2333,15221,the_ELF,PlayStation 4,98h,100%,2nd playthrough + Max Confidants + Compendium 100%,4593369,Completed,First,"June 16, 2017",,98h,142h,,,,
2334,15221,xbxfrk6,PlayStation 4,98h,90%,,8716325,Completed,First,"May 04, 2019",,98h,,,,,
2335,15221,,PlayStation 4,98h 05m,NR,,4301070,Completed,First,,,98h 05m,,,,,
2336,15221,,PlayStation 4,98h 12m,NR,,6155897,Completed,First,,,98h 12m 20s,,,,,
2337,15221,Raigel,PlayStation 4,98h 12m,90%,,6136359,Completed,First,"April 17, 2018",,98h 12m 35s,,,,,
2338,15221,noth1n,PlayStation 4,98h 14m,100%,,4301114,Completed,First,"April 11, 2017",,98h 14m,,,First run doing 10/10 on every character and getting most ps4 trophies. Ended at level 98.,,
2339,15221,Angmar,PlayStation 4,98h 16m,100%,,4356469,Completed,First,"September 23, 2017",,98h 16m,,,,,
2340,15221,turkanen,PlayStation 4,98h 17m,NR,platinum,5510625,Completed,First,"December 24, 2017",,98h 17m,180h 23m,,,,
2341,15221,MasterWuggles,PlayStation 4,98h 25m,NR,,4329653,Completed,First,"April 18, 2017",,98h 25m,,,,,
2342,15221,,PlayStation 3,98h 27m,NR,,5686656,Completed,First,,,98h 27m,,,,,
2343,15221,,PlayStation 4,98h 30m,NR,,6364856,Completed,First,,,98h 30m,,,,,
2344,15221,Sparontax,PlayStation 4,98h 30m,NR,,10838051,Completed,First,"January 29, 2019",94h 43m,98h 30m,,,,,
2345,15221,xombip,PlayStation 4,98h 30m,100%,,4926584,Completed,First,,,98h 30m,,,,,
2346,15221,SuperNotit,PlayStation 4,98h 31m,NR,most requests and confidants completed (but not all),8616902,Completed,First,"April 14, 2019",,98h 31m,,,,,
2347,15221,,PlayStation 4,98h 33m,NR,,6061442,Completed,First,,,98h 33m 05s,,,,,
2348,15221,dogancemd,PlayStation 3,98h 37m,NR,,5854053,Completed,First,"February 17, 2018",,98h 37m,,,,,
2349,15221,DamTheLad,PlayStation 4,98h 40m,NR,,1800909,Completed,First,"May 09, 2017",,98h 40m,,,,,
2350,15221,,PlayStation 4,98h 42m,NR,,9420004,Completed,First,,,98h 42m,,,,,
2351,15221,,PlayStation 4,98h 44m,NR,,11754927,Completed,First,,,98h 44m,,,,,
2352,15221,,PlayStation 4,98h 45m,NR,,4509482,Completed,First,,,98h 45m,,,,,
2353,15221,MemesLmao,PlayStation 4,98h 45m,100%,,4445602,Completed,First,,,98h 45m,,,,,
2354,15221,Sakhi,PlayStation 4,98h 45m,NR,,4415976,Completed,First,"May 11, 2017",,98h 45m,,,,,
2355,15221,pwad,PlayStation 4,98h 45m,NR,,7973827,Completed,First,"January 07, 2018",,98h 45m,,,,,
2356,15221,Stevedave,PlayStation 4,98h 48m,100%,,4385059,Completed,First,"May 04, 2017",,98h 48m,,,,,
2357,15221,,PlayStation 4,98h 58m,NR,,4768809,Completed,First,,,98h 58m,,,,,
2358,15221,drthe777,PlayStation 4,98h 58m,NR,,4827452,Completed,First,,,98h 58m,,,,,
2359,15221,,PlayStation 4,99h,NR,,4800484,Completed,First,,,99h,,,,,
2360,15221,,PlayStation 4,99h,NR,,8028233,Completed,First,,,99h,,,,,
2361,15221,Beowulf94,PlayStation 4,99h,100%,,10510732,Completed,First,"May 07, 2017",,99h,,,,,
2362,15221,Private,PlayStation 4,99h,90%,,5038828,Completed,First,"April 12, 2017",,99h,,,,,
2363,15221,Iwin2904,PlayStation 4,99h,90%,,5059714,Completed,First,"April 24, 2018",,99h,,,,,
2364,15221,Private,PlayStation 4,99h,NR,,5118994,Completed Retired,First,"May 04, 2017",,99h,,,,,
2365,15221,bustatu,Emulated,99h,100%,,11656497,Completed,First,"May 05, 2020",,99h,,,,,
2366,15221,darkalkemistmh,PlayStation 4,99h,NR,,4647519,Completed,First,"June 28, 2017",,99h,,,,,
2367,15221,Private,PlayStation 4,99h,100%,,4517700,Completed,First,,,99h,,,,,
2368,15221,SixthRoman,PlayStation 4,99h 08m,NR,,4166935,Completed,First,"May 09, 2017",,99h 08m,,,,,
2369,15221,,PlayStation 4,99h 10m,NR,,5576100,Completed,First,,,99h 10m,,,,,
2370,15221,Kazuya,PlayStation 4,99h 10m,100%,,9193816,Completed,First,2018,,99h 10m,,,,,
2371,15221,,PlayStation 4,99h 12m,NR,,4912291,Completed,First,,,99h 12m 52s,,,,,
2372,15221,ViperGTRS,PlayStation 4,99h 16m,100%,,6181103,Completed,First,"April 20, 2018",,99h 16m,,,,,
2373,15221,tgt,PlayStation 4,99h 19m,90%,Normal. True ending. Max social stats. 17 confidants maxed. 85% compendium. 24/26 requests,9442944,Completed,First,"August 24, 2019",,99h 19m,,,,,
2374,15221,Jotamide,PlayStation 4,99h 23m,80%,"Level 81, 75% compendium completion, 8 confidants maxed",4540849,Completed,First,"June 07, 2017",,99h 23m,,,,,
2375,15221,,PlayStation 4,99h 30m,NR,,4605805,Completed,First,,,99h 30m,,,,,
2376,15221,,PlayStation 4,99h 30m,NR,,7387425,Completed,First,,,99h 30m,,,,,
2377,15221,SorenJB,PlayStation 3,99h 30m,NR,,5972656,Completed,First,"April 05, 2017",,99h 30m,,,,,
2378,15221,flyingkang,PlayStation 4,99h 30m,NR,,8532874,Completed,First,"March 27, 2019",,99h 30m,,,,,
2379,15221,jwalish,PlayStation 4,99h 30m,NR,,8070258,Completed,First,,,99h 30m,,,,,
2380,15221,,PlayStation 4,99h 31m,NR,,4440638,Completed,First,,,99h 31m,,,,,
2381,15221,RISTRIK,PlayStation 4,99h 34m,100%,,4401686,Completed,First,"May 09, 2017",,99h 34m,,,,,
2382,15221,LilithTwo,PlayStation Now,99h 40m,NR,,10905041,Completed,First,"January 27, 2020",,99h 40m,,,,,
2383,15221,,PlayStation 4,99h 40m,NR,,8362779,Completed,First,,,99h 40m 32s,,,,,
2384,15221,omegazangetsu_,PlayStation 4,99h 46m,90%,"Main Story(easy) +all mementos quest, 7 confidants maxed, 4/5 of social links maxed, 60% compendium completed",5494328,Completed,First,"April 20, 2017",,99h 46m,,,,,
2385,15221,,PlayStation 4,99h 48m,NR,,4603327,Completed,First,,,99h 48m,,,,,
2386,15221,Davidcatcat,PlayStation 4,99h 48m,NR,,11446627,Completed,First,"April 14, 2020",,99h 48m,,,,,
2387,15221,shojoskip,PlayStation 4,99h 48m,NR,,6419732,Completed,First,,,99h 48m,,,,,
2388,15221,jeremytell,PlayStation 4,99h 51m,NR,,5271080,Completed,First,"April 23, 2017",,99h 51m,,,,,
2389,15221,starfireliz,PlayStation 4,99h 51m,NR,,4462957,Completed,First,"May 22, 2017",,99h 51m,,,,,
2390,15221,,PlayStation 4,99h 52m,NR,,8463710,Completed,First,,,99h 52m,,,,,
2391,15221,,PlayStation 4,99h 52m,NR,Tried to do most things failed to do everything,7859860,Completed,First,,,99h 52m 11s,,,,,
2392,15221,Kayorok,PlayStation 4,99h 57m,100%,,6383828,Completed,First,"June 11, 2018",,99h 57m,109h 02m,,,,
2393,15221,,PlayStation 4,100h,NR,,4556438,Completed,First,,,100h,,,,,
2394,15221,,PlayStation 4,100h,NR,,4765153,Completed,First,,,100h,,,,,
2395,15221,,PlayStation 4,100h,NR,,4837933,Completed,First,,90h,100h,,,,,
2396,15221,,PlayStation 4,100h,NR,,4852934,Completed,First,,,100h,,,,,
2397,15221,,PlayStation 4,100h,NR,,4920389,Completed,First,,,100h,,,,,
2398,15221,,PlayStation 4,100h,NR,,5185415,Completed,First,,90h,100h,170h,,,,
2399,15221,,PlayStation 4,100h,NR,,7248131,Completed,First,,,100h,,,,,
2400,15221,,PlayStation 4,100h,NR,,10678317,Completed,Replay,,,100h,,,,,
2401,15221,Akatsuki200,PlayStation 4,100h,NR,,8500615,Custom List Completed,First,"April 22, 2017",,100h,,,,,
2402,15221,Albrey,PlayStation 4,100h,90%,,6043903,Completed,First,,,100h,200h,,,,
2403,15221,DuskTaker7,PlayStation 4,100h,90%,,4956669,Completed,First,,,100h,,,,,
2404,15221,IPaceR,PlayStation 4,100h,NR,,4856680,Completed,First,"August 04, 2017",,100h,,,,,
2405,15221,LittleRedemption,PlayStation 4,100h,90%,,5291862,Completed,First,"November 09, 2017",77h,100h,,,,,
2406,15221,MurdererFight,PlayStation 4,100h,90%,NG+ Required in order to 100% it,5792399,Custom List Completed,First,,90h,100h,170h,102h 22m /,,,
2407,15221,Natebaby,PlayStation 4,100h,NR,,4607065,Completed,First,"April 21, 2017",,100h,,,,,
2408,15221,Private,PlayStation 4,100h,100%,,5237024,Completed,First,"October 30, 2017",,100h,,,,,
2409,15221,RipWitch,PlayStation 4,100h,NR,"2 Playthroughs, all achievements",10896287,Completed,First,"January 27, 2020",,100h,219h 36m,,,,
2410,15221,SiSebbi,PlayStation 4,100h,90%,,6291924,Completed,First,"May 24, 2018",99h,100h,,,,,
2411,15221,Stillborn,PlayStation 4,100h,NR,,8398574,Completed,First,,,100h,,,,,
2412,15221,SwagTyrant,PlayStation 4,100h,NR,,10821216,Completed,First,"June 16, 2019",,100h,,,,,
2413,15221,TheEvilSwineReturns,PlayStation 4,100h,100%,,9339729,Completed,Replay,"August 10, 2019",70h,100h,150h,,,,
2414,15221,Turnwah,PlayStation 4,100h,NR,,7267266,Completed,First,"October 17, 2018",,100h,,,,,
2415,15221,XxMegaHD,PlayStation 3,100h,NR,,8495900,Custom List Completed,First,"May 07, 2017",,100h,,,,,
2416,15221,Ygid,PlayStation 4,100h,100%,,11918934,Completed,First,"June 06, 2017",,100h,,,,,
2417,15221,Private,PlayStation 4,100h,60%,,7062512,Completed,First,"September 16, 2018",,100h,,,,,
2418,15221,Zblade00,PlayStation 3,100h,90%,,4484417,Completed,First,"April 16, 2017",70h,100h,130h,,,,
2419,15221,adrianes50,PlayStation 4,100h,NR,,9033798,Completed,First,"June 25, 2019",90h,100h,,,,,
2420,15221,burebo,PlayStation 4,100h,80%,,10873778,Completed,First,,,100h,,,,,
2421,15221,carlikay13,PlayStation 4,100h,90%,,6424446,Completed,First,,,100h,,,,,
2422,15221,cladstrife911,PlayStation 4,100h,90%,,6589924,Completed,First,"July 14, 2018",,100h,,,,,
2423,15221,detectivebunss,PlayStation 3,100h,100%,,6649619,Playing Completed,First,"July 22, 2017",,100h,,100h /,,,
2424,15221,enagurney,PlayStation 4,100h,NR,"LVL 83, all confidants maxed, way too much curry made",4433822,Completed,First,"July 07, 2018",,100h,,,,,
2425,15221,galaxy435,PlayStation 4,100h,NR,,10695137,Completed,First,"December 31, 2019",60h,100h,150h,,,,
2426,15221,Private,PlayStation 4,100h,NR,,10495332,Completed,First,"January 19, 2019",,100h,,,,,
2427,15221,jgillett,PlayStation 4,100h,100%,,6088513,Completed,First,"April 10, 2019",,100h,,,,,
2428,15221,julianacsalves,PlayStation 4,100h,NR,,6206176,Completed,First,"October 01, 2017",80h,100h,,,,,
2429,15221,Private,PlayStation 4,100h,NR,,6013313,Completed,First,"May 31, 2019",,100h,,,,,
2430,15221,muckenmaker,PlayStation 4,100h,100%,"New Game+ beaten, Platinum Trophy obtained",8515194,Completed,First,"June 05, 2018",,100h,175h,,,,
2431,15221,novus_spiritus,PlayStation 4,100h,NR,,8265271,Completed,Replay,"January 19, 2019",90h,100h,155h,,,,
2432,15221,sackboy97,PlayStation 3,100h,100%,,6605452,Completed,First,September 2016,,100h,,,,,
2433,15221,spoofex,PlayStation 4,100h,NR,"I cocked up the first playthrough, so will attempt again in the future to get a 100% completion time.",6404309,Completed,First,"June 14, 2018",,100h,,,,,
2434,15221,sum0199,PlayStation 4,100h,100%,,10186479,Completed,First,,,100h,,,,,
2435,15221,tip,PlayStation 4,100h,90%,,10927127,Completed,First,2017,,100h,,,,,
2436,15221,Private,PlayStation 4,100h,90%,,6196893,Completed,Replay,"February 02, 2018",,100h,,,,,
2437,15221,viscon64,PlayStation 4,100h,90%,,9374185,Completed,First,"September 01, 2018",,100h,,,,,
2438,15221,xwendy4,PlayStation 4,100h,NR,,9282559,Replay Completed,Replay,"August 02, 2019",,100h,,,,,
2439,15221,,PlayStation 4,100h,NR,,5521230,Completed,First,,,100h 15s,,,,,
2440,15221,,PlayStation 4,100h 01m,NR,,4377543,Completed,First,,,100h 01m,,,,,
2441,15221,,PlayStation 4,100h 01m,NR,,4444230,Completed,First,,,100h 01m,,,,,
2442,15221,,PlayStation 4,100h 01m,NR,,7257633,Completed,First,,100h,100h 01m,206h,,,,
2443,15221,Sebademarxa,PlayStation 4,100h 01m,100%,,10358416,Completed,First,"November 03, 2019",,100h 01m,,,,,
