,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Speedrun,Progress,Retired Notes
2015,38019,,Nintendo Switch,72h,NR,,4201531,Completed,First,,,,72h,,,,
2016,38019,,Nintendo Switch,72h,NR,,10490755,Completed,First,,,,72h,,,,
2017,38019,Gorbash722,Wii U,72h,NR,,5086377,Completed,First,"August 16, 2017",,,72h,,,,
2018,38019,LittleRedemption,Nintendo Switch,72h,100%,,5291878,Completed,First,"November 09, 2017",42h,,72h,,,,
2019,38019,PeachyIsTrash,Nintendo Switch,72h,NR,Estimate time from memory.,10522492,Completed,First,,,,72h,,,,
2020,38019,SonOfWinter,Wii U,72h,80%,"Main story, all shrines, all memories",4324291,Completed,First,"April 16, 2017",,,72h,,,,
2021,38019,TheMSN,Nintendo Switch,72h,100%,,5873588,Completed,First,2017,,,72h,,,,
2022,38019,TheTrueGaro,Wii U,72h,90%,,4197869,Completed,First,"March 17, 2017",,,72h,,,,
2023,38019,Private,Wii U,72h,NR,might have recorded for to long,5284005,Completed,First,"March 15, 2017",,,72h,,,,
2024,38019,d2gher,Emulated,72h,80%,,10223649,Completed,First,"October 10, 2019",,,72h,,,,
2025,38019,otakuPower,Nintendo Switch,72h,NR,,4785785,Completed,First,,,,72h,,,,
2026,38019,zanyda10,Nintendo Switch,72h,90%,,7626693,Completed,First,"November 20, 2018",,,72h,,,,
2027,38019,TheRealQuickSciFi,Wii U,72h 01m,NR,,4207249,Completed,First,"March 18, 2017",,,72h 01m,,,,
2028,38019,adamalons,Wii U,72h 01m,80%,"Finished everything that matters, but not every single Korok seed",4294701,Completed,First,"March 17, 2017",,,72h 01m,,,,
2029,38019,BenJaiK,Wii U,72h 02m,100%,"All Divine Beasts, Master Sword and all Memories found. Most sidequests cleared. 48 shrines completed. Map exploration.",4191537,Completed,First,"March 15, 2017",,Blind playthrough and generally leisure with time taken with exploration.,72h 02m,,,,
2030,38019,,Emulated,72h 08m,NR,,11225878,Completed,Replay,,,,72h 08m,,,,
2031,38019,Tonyx,Wii U,72h 22m,90%,"All memories, 68 shrines, no DLC.",4181173,Completed,First,"April 08, 2018",,Played with an almost 10 months break in between due to a move.,72h 22m,,,,
2032,38019,jpatnd00,Nintendo Switch,72h 30m,NR,,4233429,Completed,First,"April 17, 2020",,,72h 30m,,,,
2033,38019,sokama,Nintendo Switch,72h 30m,NR,,8449568,Completed,First,"April 24, 2020",,,72h 30m,,,,
2034,38019,marcelo,Wii U,72h 37m,100%,,5002396,Completed,First,"September 03, 2017",,,72h 37m,,,,
2035,38019,Lemmi,Emulated,72h 43m,NR,,10556554,Completed,First,,,,72h 43m,,,,
2036,38019,,Nintendo Switch,73h,NR,,4620452,Completed,First,,,,73h,,,,
2037,38019,Blackpetrus,Nintendo Switch,73h,NR,,11618537,Completed,First,"May 08, 2017",,,73h,,,,
2038,38019,Private,Nintendo Switch,73h,NR,,11047763,Completed,First,"July 24, 2020",,,73h,,,,
2039,38019,NinaNami2014,Nintendo Switch,73h,90%,,9704767,Completed,First,"August 02, 2019",,,73h,,,,
2040,38019,Phines824,Nintendo Switch,73h,NR,,12035740,Completed,First,"June 19, 2020",,,73h,,,,
2041,38019,Rill,Nintendo Switch,73h,NR,,5166947,Completed,First,"December 01, 2017",,,73h,,,,
2042,38019,Sv8x,Nintendo Switch,73h,100%,"Main story as well as other side quests, shrine quests, and secondary main quests. Leisurely/casual pace",10304495,Playing Completed,First,"October 25, 2019",,Have not played much of DLC packs 1 & 2. I have yet to try Master Mode.,73h,,,,
2043,38019,eobardthawnezoom,Wii U,73h 12m,100%,,8519790,Completed,First,,,,73h 12m 10s,,,,
2044,38019,Mankey_Frankie,Wii U,73h 31m,90%,,4207179,Completed,First,"March 18, 2017",,,73h 31m,,,,
2045,38019,KillerBBQ,Wii U,74h,90%,,5859117,Completed,First,"February 17, 2018",,,74h,,,,
2046,38019,gantzvigor,Nintendo Switch,74h,100%,,11037945,Completed,First,"June 23, 2017",,,74h,,,,
2047,38019,Nimbus,Wii U,74h 04m,100%,"All 4 divine beasts, tons of extra shrines and side quests, still so much more left to do!",4148500,Completed,First,"March 24, 2017",,,74h 04m,,,,
2048,38019,robogiraffe,Nintendo Switch,74h 30m,100%,"All shrines/memories/beasts/fairies, big/white horses, master sword, hylian shield, 215 seeds, some upgrade grinding",8022260,Completed,Replay,"February 15, 2019",,,74h 30m,,,,
2049,38019,WaldoWonderful,Wii U,74h 39m,NR,"120 Shrines, all Sidequests, no DLC",4245440,Completed,First,"April 02, 2017",39h 08s,,74h 39m 12s,,,,
2050,38019,jmdoane42,Wii U,74h 40m,100%,,4303233,Completed,First,"April 13, 2019",,,74h 40m,,,,
2051,38019,knalb,Wii U,74h 42m,100%,"83 shrines, 84 korok seeds, all beasts, all memories",4399690,Completed,First,"July 23, 2017",,,74h 42m 44s,,,,
2052,38019,,Nintendo Switch,74h 44m,NR,,5872779,Completed,First,,,,74h 44m 11s,,,,
2053,38019,KilluaVanguard,Nintendo Switch,74h 46m,80%,"94 shrines, 71 koroks, 25 shrine quests completed , and 24 side quests completed.",4204799,Completed,First,"March 19, 2017",,,74h 46m,,,,
2054,38019,,Wii U,75h,NR,,4224283,Completed,First,,,,75h,,,,
2055,38019,,Wii U,75h,NR,,4232132,Completed,First,,,,75h,,,,
2056,38019,,Nintendo Switch,75h,NR,,4243605,Completed,First,,,,75h,,,,
2057,38019,,Wii U,75h,NR,,4278336,Completed,First,,,,75h,,,,
2058,38019,,Nintendo Switch,75h,NR,All Shrines and some side quest complete,4280652,Completed,First,,,,75h,,,,
2059,38019,,Nintendo Switch,75h,NR,,4421845,Completed,First,,,,75h,,,,
2060,38019,,Nintendo Switch,75h,NR,,4457481,Completed,First,,,,75h,,,,
2061,38019,,Nintendo Switch,75h,NR,,5455455,Completed,First,,45h,,75h,200h,,,
2062,38019,,Nintendo Switch,75h,NR,,5682197,Completed,First,,60h,,75h,200h,,,
2063,38019,,Nintendo Switch,75h,NR,Main story. 40 shrines. 35 korok seeds. 2 towers still locked. Approximately 15 side quests completed.,5702328,Completed,First,,,,75h,,,,
2064,38019,,Nintendo Switch,75h,NR,,5892654,Completed,First,,50h,,75h,,,,
2065,38019,,Nintendo Switch,75h,NR,"Lots of quests completed, however small quests left unfinished",5991635,Completed,First,,,,75h,,,,
2066,38019,,Nintendo Switch,75h,NR,,6308050,Completed,First,,,,75h,,,,
2067,38019,,Nintendo Switch,75h,NR,"Defeated Ganon, 4 Divine Beasts, Master Sword, 12 memories, 95 shrines, 116 Korok seeds",6961359,Completed,First,,,,75h,,,,
2068,38019,,Nintendo Switch,75h,NR,,7716409,Completed,First,,60h,,75h,,,,
2069,38019,,Nintendo Switch,75h,NR,Rough estimate,8859476,Completed,First,,,,75h,,,,
2070,38019,,Nintendo Switch,75h,NR,,9128344,Completed,First,,,,75h,,,,
2071,38019,,Nintendo Switch,75h,NR,,10321009,Completed,First,,,,75h,,,,
2072,38019,,Nintendo Switch,75h,NR,,10844982,Completed,First,,50h,,75h,200h,,,
2073,38019,8bitsloth,Nintendo Switch,75h,NR,,10802920,Completed,First,,50h,,75h,,,,
2074,38019,Private,Nintendo Switch,75h,NR,,3989293,Completed,First,"April 26, 2018",,,75h,,,,
2075,38019,Alex5101,Nintendo Switch,75h,NR,,6684596,Completed,First,,50h,,75h,,,,
2076,38019,Arubaro,Nintendo Switch,75h,100%,"Around 70 dungeons, I beat Ganon but I will continue playing.",4372359,Completed,First,"April 30, 2017",,,75h,,,,
2077,38019,Batch,Wii U,75h,NR,,4160870,Completed,First,"May 21, 2017",,,75h,,,,
2078,38019,Bezbot,Nintendo Switch,75h,NR,"Master Mode: 23 Shrines, 19 korok seeds, 8 hearts. Normal Mode: 58 shrines, 44 korok seeds, 18 memories, 16 hearts.",5178023,Completed,First,"December 09, 2017",,,75h,,,,
2079,38019,CorticusMaximus,Nintendo Switch,75h,90%,"All Shrines, All Memories, All Divine Beasts, got Master Sword, 29 side quests, True Ending",5422947,Completed,First,"December 25, 2017",,,75h,,,,
2080,38019,Dysun,Nintendo Switch,75h,100%,,4123938,Completed,First,"March 30, 2017",,,75h,,,,
2081,38019,FLUUD,Nintendo Switch,75h,90%,Did the main story + all shrines. And explored randomly a lot.,10779896,Completed,First,2019,,,75h,,,,
2082,38019,Glitchex64,Nintendo Switch,75h,NR,,9349221,Completed,First,,,,75h,,,,
2083,38019,Hedwing96,Nintendo Switch,75h,NR,,12027941,Completed,First,"June 18, 2020",,,75h,,,,
2084,38019,HitokiriSEVEN,Nintendo Switch,75h,100%,,10517345,Completed,Replay,2017,,,75h,,,,
2085,38019,Hyrul,Nintendo Switch,75h,100%,,10987194,Completed,First,"April 04, 2018",,"Did a whole bunch of shrines, but didn't really looked after them either. Didn't spend that much time wandering around as many do.",75h,,,,
2086,38019,Johnny_Jimm,Nintendo Switch,75h,NR,,10894312,Completed,First,"January 26, 2020",,,75h,,,,
2087,38019,JustinMHC,Nintendo Switch,75h,NR,,8526112,Completed,First,"May 05, 2019",,,75h,,,,
2088,38019,KoopaLX,Nintendo Switch,75h,NR,"All divine beast, 60 shrines or so, some side quest, items, most mementos, all towers, and some free roaming",8242233,Completed,First,,,,75h,,,,
2089,38019,Krowen,Nintendo Switch,75h,NR,,8264288,Completed,First,"February 14, 2019",,,75h,,,,
2090,38019,ME7ROPOLIS,Nintendo Switch,75h,NR,,10390694,Completed,First,"February 04, 2019",40h,,75h,,,,
2091,38019,Mander,Nintendo Switch,75h,NR,,11922587,Completed,First,,52h,,75h,,,,
2092,38019,Max18090,Nintendo Switch,75h,100%,,8239898,Custom List Completed,First,"February 10, 2019",30h,,75h,,,145h /,
2093,38019,Mithrava,Nintendo Switch,75h,70%,,5927308,Completed,First,"March 04, 2018",,,75h,,,,
2094,38019,MrDoe_1,Nintendo Switch,75h,NR,,10475536,Completed,First,"February 03, 2020",,,75h,,,,
2095,38019,MrLostLink,Nintendo Switch,75h,NR,,4351250,Completed,First,"March 31, 2017",,,75h,,,,
2096,38019,Nerdran,Nintendo Switch,75h,90%,,5779853,Completed,First,"February 05, 2018",,,75h,,,,
2097,38019,Pangin,Nintendo Switch,75h,100%,,6297664,Completed,First,"May 25, 2018",,,75h,,,,
2098,38019,Pikachan,Nintendo Switch,75h,90%,,5575671,Completed,First,"January 15, 2018",,,75h,,,,
2099,38019,PotsyGrandpa,Nintendo Switch,75h,NR,,11327719,Completed,First,"March 31, 2020",,,75h,,,,
2100,38019,Predadors,Nintendo Switch,75h,NR,,11938534,Completed,First,"June 09, 2020",,,75h,,,,
2101,38019,Private,Wii U,75h,100%,"All DLC, All Shrines, All Sidequests",11556756,Completed,First,"December 13, 2019",,,75h,,,,
2102,38019,SashaZ,Nintendo Switch,75h,NR,DLC. 75h is probably an underestimation,6652857,Completed,First,"August 13, 2018",,,75h,,,,
2103,38019,SaxManTrick13,Nintendo Switch,75h,NR,,4174904,Completed,First,"April 09, 2017",,,75h,,,,
2104,38019,Sephix,Nintendo Switch,75h,100%,,4324661,Completed,First,"April 17, 2017",,,75h,,,,
2105,38019,Straw,Nintendo Switch,75h,NR,"All memories, 75 shrines, 65 Korok seeds",5614609,Completed,First,"January 07, 2018",,,75h,,,,
2106,38019,Takwin,Nintendo Switch,75h,100%,,5566905,Completed,First,"August 06, 2017",,,75h,,,,
2107,38019,VitorVex,Nintendo Switch,75h,NR,,11204400,Completed,First,,,,75h,,,,
2108,38019,WhiteyWind,Nintendo Switch,75h,NR,,7086065,Completed,First,,,,75h,,,,
2109,38019,Wytness,Nintendo Switch,75h,NR,,6506059,Playing Completed,Replay,,,,75h,,,75h /,
2110,38019,allegedlyfrench,Nintendo Switch,75h,NR,,6931469,Completed,First,"August 27, 2018",,,75h,,,,
2111,38019,brunoisnotapunk,Nintendo Switch,75h,100%,,6073936,Completed,First,"January 27, 2019",,,75h,,,,
2112,38019,cyniford,Nintendo Switch,75h,100%,,6114097,Completed,Replay,"January 16, 2018",40h,,75h,240h,,,
2113,38019,denstark,Nintendo Switch,75h,NR,All shrines,11494669,Completed,First,2018,,,75h,,,,
2114,38019,drodiel,Nintendo Switch,75h,100%,,6169227,Completed,First,April 2018,,,75h,,,,
2115,38019,evrowe,Nintendo Switch,75h,NR,"~25% completion (175 korok seeds, 90+ shrines)",4517932,Completed,First,"April 06, 2017",,,75h,,,,
2116,38019,frodochris101,Nintendo Switch,75h,NR,The korok seeds are tedious and are completely time consuming. I'm not going to add them to the time.,6931457,Completed,First,"August 27, 2018",50h,,75h,150h,,,
2117,38019,imitator12,Nintendo Switch,75h,NR,,4453785,Completed,First,,,,75h,,,,
2118,38019,jamp,Nintendo Switch,75h,NR,,10170409,Completed,First,"September 30, 2019",,,75h,,,,
2119,38019,jeradw,Nintendo Switch,75h,NR,,5627681,Custom List Completed,First,"January 18, 2019",,,75h,,,,
2120,38019,kirbyguyz1,Nintendo Switch,75h,NR,,5119931,Completed,First,"August 27, 2017",,,75h,,,,
2121,38019,l1nkh,Nintendo Switch,75h,100%,,11702983,Completed,First,"April 09, 2018",,,75h,,,,
2122,38019,latterman,Nintendo Switch,75h,NR,,4834645,Completed,First,"July 15, 2017",,,75h,,,,
2123,38019,mdterpsrule,Nintendo Switch,75h,100%,,10372947,Completed,First,,,,75h,,,,
2124,38019,mercersama,Nintendo Switch,75h,100%,,6936843,Completed,First,"March 12, 2017",44h 56m,,75h,,,,
2125,38019,newException,Nintendo Switch,75h,100%,,8320636,Custom List Completed,First,September 2017,,,75h,,,,
2126,38019,Private,Nintendo Switch,75h,NR,,9690368,Completed,First,"September 21, 2019",,,75h,,,,
2127,38019,ocha,Wii U,75h,NR,,4576375,Completed,First,"June 16, 2017",,,75h,,,,
2128,38019,orangejuicejosh,Nintendo Switch,75h,NR,,7515896,Completed,First,"November 01, 2018",,,75h,,,,
2129,38019,puck,Nintendo Switch,75h,NR,"All Divine Beasts, all Memories, lots of equipment upgrades, Master Sword",4270343,Completed,First,"March 03, 2017",,,75h,,,,
2130,38019,pupetman64,Nintendo Switch,75h,100%,,10706919,Completed,First,,,,75h,,,,
2131,38019,quoththeravings,Nintendo Switch,75h,NR,,6015477,Completed,First,,,,75h,,,,
2132,38019,Private,Nintendo Switch,75h,100%,,4435775,Completed,First,"May 24, 2020",,,75h,,,,
2133,38019,starfireliz,Nintendo Switch,75h,NR,,4263906,Completed,First,"April 02, 2017",,,75h,,,,
2134,38019,trev1211,Nintendo Switch,75h,NR,,6016630,Completed,First,"October 24, 2017",30h,,75h,100h,,,
2135,38019,vtbob88,Nintendo Switch,75h,100%,,10297867,Completed,Replay,"October 24, 2019",,,75h,,,,
2136,38019,xbld,Nintendo Switch,75h,NR,,7377900,Completed,First,,,,75h,,,,
2137,38019,zephlien,Nintendo Switch,75h,NR,,5236639,Completed,First,"October 30, 2017",,,75h,,,,
2138,38019,Raviteja101,Nintendo Switch,75h,NR,,9383229,Completed,First,"August 18, 2019",,,75h 12s,,,,
2139,38019,,Nintendo Switch,75h 17m,NR,,4498596,Completed,First,,,,75h 17m 43s,,,,
2140,38019,videtonator,Nintendo Switch,75h 25m,NR,All shrines and Link memories,4909650,Completed,First,"August 05, 2018",,,75h 25m,,,,
2141,38019,,Nintendo Switch,75h 28m,NR,,9124992,Completed,First,,51h 32m 15s,,75h 28m 10s,,,,
2142,38019,HyrulezLegend,Nintendo Switch,75h 30m,NR,,10227174,Completed,First,"July 01, 2019",42h 35m,,75h 30m,140h 25m,,,
2143,38019,JBordini,Nintendo Switch,75h 30m,100%,,8119919,Completed,First,"January 23, 2019",,"All memories, some side quests, 60ish shrines, not so many koroks, all map areas explored",75h 30m,,,,
2144,38019,Pandimoonium,Wii U,75h 34m,NR,"All main quests completed, all memories, almost all shrines, 30% of the korok seeds, all DLC except TotS complete",5229365,Completed,Replay,"March 06, 2018",,,75h 34m,,,,
2145,38019,,Nintendo Switch,75h 36m,NR,,10780553,Completed,First,,,,75h 36m,,,,
2146,38019,onionpai,Emulated,75h 49m,80%,"All Divine Beasts, All Memories, Master Sword, full map revealed and multiple side quests completed, DLC content skipped",8854111,Completed,First,"August 06, 2019",,"Shrine completion: 92 + 4 DLC (One-Hit Obliterator trials)
Korok seeds: 199",75h 49m 28s,,,,
2147,38019,,Nintendo Switch,75h 50m,NR,,10308828,Completed,First,,,,75h 50m,,,,
2148,38019,luizp21,Wii U,75h 54m,100%,"3 Beasts, 59 Korok Seeds, 77 Shrines",5175947,Completed,First,"October 15, 2017",,,75h 54m,,,,
2149,38019,,Nintendo Switch,75h 59m,NR,,4731527,Completed,First,,50h 54m 59s,,75h 59m 09s,240h 14m 14s,,,
2150,38019,,Nintendo Switch,76h,NR,,6030571,Completed,First,,,,76h,,,,
2151,38019,A_varo,Nintendo Switch,76h,100%,,9339409,Completed,First,,,,76h,,,,
2152,38019,Freshingredient,Wii U,76h,90%,,4129595,Completed,First,"March 16, 2017",,,76h,,,,
2153,38019,JoshieYoshie,Nintendo Switch,76h,90%,,8681992,Replay Completed,First,"July 26, 2019",,,76h,249h,,120h /,
2154,38019,blancohugo,Nintendo Switch,76h,NR,,4367000,Completed,First,"April 29, 2017",,,76h,,,,
2155,38019,mequibef,Nintendo Switch,76h,90%,,6097062,Completed,First,"April 08, 2018",,,76h,,,,
2156,38019,windybagpipes,Nintendo Switch,76h,NR,,8862890,Completed,First,,,,76h,,,,
2157,38019,HairyThumb,Wii U,76h 02m,NR,,5506080,Completed,First,"January 15, 2018",,,76h 02m,,,,
2158,38019,digital_riddles,Wii U,76h 12m,80%,,4606698,Completed,First,"June 20, 2017",,,76h 12m,,,,
2159,38019,JARaby206,Wii U,76h 30m,NR,,4996746,Completed,First,"August 17, 2017",,,76h 30m,,,,
2160,38019,nooodisaster,Wii U,76h 57m,100%,Beat all Main Quests to get the Epilogue,4148365,Completed,First,"October 10, 2018",,Matt bought this for me for Christmas <3,76h 57m,,,,
2161,38019,,Wii U,77h,NR,,5310854,Completed,First,,60h,,77h,,,,
2162,38019,Narpet2112,Nintendo Switch,77h,NR,,4304777,Completed,First,"July 27, 2017",,,77h,,,,
2163,38019,Protorswift,Nintendo Switch,77h,NR,,11860584,Completed,First,,,,77h,,,,
2164,38019,RISTRIK,Nintendo Switch,77h 08m,100%,,4308786,Completed,First,"April 01, 2017",,,77h 08m,,,,
2165,38019,J0ch3n,Nintendo Switch,77h 30m,90%,,9279609,Completed,First,"August 01, 2019",,,77h 30m,,,,
2166,38019,Blinnty,Nintendo Switch,78h,100%,"Main story completed as well as most DLC (did not complete master trials). All towers, most shrines, maybe 1/4 koroks.",7973252,Completed,First,"January 07, 2019",,"Great game, lots more to do if I revisit.",78h,,,,
2167,38019,TracyPoff,Wii U,78h,NR,About 76 hours on the ingame clock. 91 Korok Seeds,8785601,Completed,First,"August 06, 2018",,,78h,,,,
2168,38019,Vyprstryke,Nintendo Switch,78h,NR,,4411533,Completed,First,,,,78h,,,,
2169,38019,elorianj,Nintendo Switch,78h,NR,"All shrines, all 4 divine beasts",11833650,Completed,First,"May 24, 2020",,,78h,,,,
2170,38019,emlyndoherty,Nintendo Switch,78h,NR,,6386142,Completed,First,"June 11, 2018",,,78h,,,,
2171,38019,styx971,Nintendo Switch,78h,70%,,5077910,Completed,First,"July 09, 2017",,,78h,,,,
2172,38019,royrules22,Nintendo Switch,78h 08m,NR,"21.09%. All main quests, all dungeons, all memories, 69 shrines, 61 seeds",4143104,Completed,First,"April 23, 2017",,,78h 08m 36s,,,,
2173,38019,,Wii U,78h 13m,NR,,4677731,Completed,First,,,,78h 13m,,,,
2174,38019,Mekim,Wii U,78h 19m,100%,,4191966,Completed,First,"March 15, 2017",,,78h 19m,,,,
2175,38019,,Nintendo Switch,78h 20m,NR,,4822785,Completed,First,,,,78h 20m 33s,,,,
2176,38019,Forma,Wii U,78h 30m,90%,Main Story + roughly half the other content in the game,4159621,Completed,First,"March 27, 2017",,,78h 30m,125h 50m,,,
2177,38019,Korean_Prophet,Nintendo Switch,78h 30m,100%,,9661089,Completed,First,"February 24, 2018",,,78h 30m,,,,
2178,38019,pcm720,Wii U,78h 36m,NR,120/120 shrines and main quests are completed,4139182,Completed,First,"May 04, 2017",,,78h 36m,,,,
2179,38019,Desertbath,Nintendo Switch,78h 54m,NR,,8114474,Completed,First,,,,78h 54m 16s,,,,
2180,38019,,Nintendo Switch,79h,NR,,5174643,Completed,First,,47h,,79h,289h,,,
2181,38019,Guyius,Nintendo Switch,79h,NR,,5422799,Completed,First,"December 05, 2017",,,79h,,,,
2182,38019,,Nintendo Switch,79h 02m,NR,,9336437,Completed,First,,,,79h 02m 35s,,,,
2183,38019,Xeogred,Wii U,79h 14m,NR,25 Hearts | 2-3/5 Stamine | 106 Shrines | 254 Korok,4288058,Completed,First,"April 09, 2017",,,79h 14m,,,,
2184,38019,lakester,Wii U,79h 30m,100%,All main story quests + All shrines + many subquests,4169583,Completed,First,"April 01, 2017",,Main story completed on 25/3,79h 30m,,,,
2185,38019,Jotamide,Wii U,79h 53m,100%,"Defeated all Divine Beasts, recovered all memories, obtained the Master Sword, got the True Ending",4304130,Completed,First,"April 12, 2017",,,79h 53m,,,,
2186,38019,,Nintendo Switch,80h,NR,,4212847,Completed,First,,50h,,80h,,,,
2187,38019,,Wii U,80h,NR,,4224282,Completed,First,,,,80h,,,,
2188,38019,,Nintendo Switch,80h,NR,all 120 shrines,4262034,Completed,First,,25h,,80h,,,,
2189,38019,,Nintendo Switch,80h,NR,,4426324,Completed,First,,35h,,80h,98h,,,
2190,38019,,Wii U,80h,NR,,4456238,Completed,First,,,,80h,157h 35m,,,
2191,38019,,Nintendo Switch,80h,NR,,4615818,Completed,First,,45h,,80h,150h,,,
2192,38019,,Nintendo Switch,80h,NR,,4673468,Completed,First,,,,80h,,,,
2193,38019,,Wii U,80h,NR,,4921719,Completed,First,,,,80h,,,,
2194,38019,,Nintendo Switch,80h,NR,all shrines and maxed out in health and stamina it took 212 hours of play,5314810,Completed,First,,50h,,80h,212h 09m,,,
2195,38019,,Nintendo Switch,80h,NR,,5394715,Completed,First,,,,80h,,,,
2196,38019,,Nintendo Switch,80h,NR,,5518389,Completed,First,,,,80h,,,,
2197,38019,,Nintendo Switch,80h,NR,,5778472,Completed,First,,,,80h,,,,
2198,38019,,Nintendo Switch,80h,NR,,6229968,Completed,First,,,,80h,,,,
2199,38019,,Nintendo Switch,80h,NR,,6445232,Completed,First,,,,80h,,,,
2200,38019,,Nintendo Switch,80h,NR,,7908735,Completed,First,,,,80h,,,,
2201,38019,,Nintendo Switch,80h,NR,,7993961,Completed,First,,,,80h,,,,
2202,38019,,Nintendo Switch,80h,NR,,8694208,Completed,First,,,,80h,,,,
2203,38019,,Nintendo Switch,80h,NR,,9115235,Completed,First,,,,80h,,,,
2204,38019,,Nintendo Switch,80h,NR,,10180371,Completed,First,,,,80h,,,,
2205,38019,,Nintendo Switch,80h,NR,,10629463,Completed,First,,,,80h,,,,
2206,38019,,Nintendo Switch,80h,NR,107 Korok seeds and 82 Shrines,11017767,Completed,First,,,,80h,,,,
2207,38019,,Wii U,80h,NR,,11157138,Completed,First,,,,80h,,,,
2208,38019,,Nintendo Switch,80h,NR,not all side quests were finished,11157997,Completed,First,,,,80h,,,,
2209,38019,,Nintendo Switch,80h,NR,,11267927,Completed,First,,50h,,80h,,,,
2210,38019,,Nintendo Switch,80h,NR,,11312523,Completed,Replay,,45h 15m,,80h,96h 25m,,,
2211,38019,,Nintendo Switch,80h,NR,,11322056,Completed,First,,52h,,80h,200h,,,
2212,38019,,Nintendo Switch,80h,NR,,11359689,Completed,First,,,,80h,,,,
2213,38019,,Nintendo Switch,80h,NR,,11714120,Completed,First,,,,80h,,,,
2214,38019,,Nintendo Switch,80h,NR,,11850640,Completed,First,,,,80h,,,,
2215,38019,,Nintendo Switch,80h,NR,,11971148,Completed,First,,60h,,80h,259h,,,
2216,38019,Aleksandr68,Nintendo Switch,80h,NR,,4683487,Completed,First,"April 12, 2017",,,80h,,,,
2217,38019,AwesomeNick94,Nintendo Switch,80h,80%,Most Shrines,5067015,Completed,First,March 2017,,,80h,,,,
2218,38019,Private,Nintendo Switch,80h,100%,,4359518,Completed,First,April 2017,,,80h,,,,
2219,38019,Private,Nintendo Switch,80h,NR,"Main Story, All Shrines, All sidequests",11276862,Completed,First,"July 28, 2018",45h,,80h,,,,
2220,38019,Brent,Nintendo Switch,80h,NR,,10323598,Completed,First,"October 30, 2018",,,80h,,,,
2221,38019,Cetais,Nintendo Switch,80h,NR,,10681390,Completed,First,"December 28, 2019",50h,,80h,,,,
2222,38019,Chronos_Diox,Nintendo Switch,80h,90%,,7135852,Completed,First,"September 28, 2018",,,80h,,,,
2223,38019,CoffeeAndVideoGames,Nintendo Switch,80h,90%,Most shrines and gear collected. Low amount of korok seeds collected though.,11450853,Completed,First,2017,,,80h,,,,
2224,38019,Danyi98,Nintendo Switch,80h,NR,,6138604,Completed,First,,,,80h,,,,
2225,38019,DreamEaglr,Nintendo Switch,80h,NR,,8975727,Completed,First,"June 16, 2019",15h,,80h,200h,,,
2226,38019,ElderMaximeLink,Nintendo Switch,80h,NR,,4965351,Completed,First,"March 10, 2017",75h,,80h,,,,
2227,38019,Exia021,Nintendo Switch,80h,NR,,8717363,Completed,First,"April 17, 2019",,,80h,,,,
2228,38019,Private,Nintendo Switch,80h,100%,,4352870,Completed,First,"April 24, 2017",,,80h,,,,
2229,38019,FarCraw,Nintendo Switch,80h,NR,,4245117,Completed,First,"March 26, 2017",,,80h,,,,
2230,38019,FoxSenpai,Nintendo Switch,80h,100%,,5088122,Completed,First,"September 03, 2017",60h,A masterpiece,80h,,,,
2231,38019,FreeCandy69,Wii U,80h,NR,,10513932,Completed,First,"November 30, 2019",60h,,80h,,,,
2232,38019,Furo,Nintendo Switch,80h,NR,,10462423,Completed,First,"July 31, 2019",,,80h,,,,
2233,38019,Hellzinho,Nintendo Switch,80h,100%,,10488758,Playing Completed,First,"October 01, 2019",,,80h,,,,
2234,38019,Jaspion8,Nintendo Switch,80h,NR,,9441476,Completed,First,"August 15, 2019",,,80h,185h,,,
2235,38019,Jezzon,Nintendo Switch,80h,NR,,7861409,Completed,First,"December 23, 2018",,,80h,,,,
2236,38019,JoeHoganArt,Nintendo Switch,80h,NR,,9419297,Completed,First,"August 20, 2019",40h,,80h,,,,
2237,38019,Joelgogar,Nintendo Switch,80h,100%,,11799178,Completed,First,"May 21, 2020",,,80h,,,,
2238,38019,KummaChristopher,Nintendo Switch,80h,100%,,8885341,Completed,First,"August 19, 2018",70h,,80h,90h,,,
2239,38019,Leimi,Nintendo Switch,80h,NR,"all map unlocked, 80 shrines",4391428,Completed,First,,,,80h,,,,
2240,38019,LoboMares008,Nintendo Switch,80h,NR,,5047826,Completed,First,"September 13, 2017",,,80h,,,,
2241,38019,Luxar,Nintendo Switch,80h,90%,,10870174,Completed,First,,,,80h,,,,
2242,38019,MessyPizzaBoy,Wii U,80h,NR,,5638387,Completed,First,"March 22, 2017",,,80h,,,,
2243,38019,Monjeman,Nintendo Switch,80h,NR,Main Story + 120 Shrines + Main Quests,4167565,Completed,First,"May 19, 2017",,,80h,,,,
2244,38019,MrMan2k7,Nintendo Switch,80h,NR,"4 divine beasts, 79 shrines, 168 Koroks",5204332,Completed,First,"October 22, 2017",,,80h,,,,
2245,38019,Myopia,Nintendo Switch,80h,NR,,11461863,Completed,First,"April 10, 2020",,,80h,,,,
2246,38019,NUematsu8,Nintendo Switch,80h,NR,,5571964,Completed,First,"January 06, 2018",,,80h,,,,
2247,38019,Obscho,Nintendo Switch,80h,NR,,4918396,Completed,First,"March 13, 2017",,,80h,,,,
