,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Vs.,Personal Notes,Progress,Speedrun,Co-Op,Retired Notes,100% Speedrun
2852,10469,Grebdnur,PC,11h,NR,,11217062,Completed,First,,"March 22, 2020",11h,,,,,,,,
2853,10469,Jack1l,PC,11h,80%,,11308391,Completed,First,,"March 31, 2020",11h,,,,,,,,
2854,10469,JohnMathews,PC,11h,NR,,8239517,Completed,First,,"February 10, 2019",11h,,,,,,,,
2855,10469,Macxim,PC,11h,80%,,3246006,Completed,First,,"July 22, 2013",11h,,,,,,,,
2856,10469,MarcinW78,PC,11h,90%,,1214641,Completed,First,,"February 25, 2015",11h,,,,,,,,
2857,10469,NathNath,PlayStation 4,11h,NR,,11481767,Completed,Replay,,"April 18, 2020",11h,,,,,,,,
2858,10469,Paulo2Gaming,PC,11h,NR,,11207507,Completed,First,,"April 26, 2020",11h,,,,,,,,
2859,10469,RafaTVaz,PC,11h,50%,,6787904,Completed,First,,"August 07, 2018",11h,,,,,,,,
2860,10469,Private,PC,11h,NR,,1031348,Completed,First,,,11h,,,,,,,,
2861,10469,SirKarp,PC,11h,NR,,5035184,Completed,First,,,11h,,,,,,,,
2862,10469,Sonicman13,PC,11h,80%,,6190371,Completed,First,,"October 12, 2016",11h,,,,,,,,
2863,10469,Sonne,Xbox 360,11h,NR,,61536,Completed,First,,"May 14, 2013",11h,,,,,,,,
2864,10469,StarvingPoet,PC,11h,70%,93% completion rate,741251,Completed,First,,"January 20, 2016",11h,,,,,,,,
2865,10469,Private,PC,11h,70%,,10490605,Custom List Completed,First,,"February 26, 2020",11h,,,,,,,,
2866,10469,Vinsuki,PC,11h,80%,,5491129,Completed,First,9h,"November 10, 2017",11h,,,,,,,,
2867,10469,ah673,PC,11h,70%,,11210314,Completed,Replay,,"December 10, 2019",11h,,,,,,,,
2868,10469,bigbear51,PC,11h,90%,,5648186,Completed,First,,July 2015,11h,,,,,,,,
2869,10469,brutusK,PC,11h,NR,,4068096,Completed,First,,,11h,,,,,,,,
2870,10469,chewzy,PC,11h,80%,,600769,Completed,First,,"July 05, 2016",11h,,,,,,,,
2871,10469,delta36,PC,11h,NR,,568993,Playing Completed,First,,"January 12, 2014",11h,,,,,,,,
2872,10469,eseka,PC,11h,80%,,525673,Completed,First,,"December 20, 2013",11h,,,,,,,,
2873,10469,esq373,PC,11h,100%,,187014,Completed,First,,"March 23, 2013",11h,,,,,,,,
2874,10469,fractaldecay,PC,11h,NR,,8817767,Completed,Replay,8h,"May 19, 2019",11h,14h,,,,,,,
2875,10469,habitablestorm3,Xbox 360,11h,90%,,195321,Completed,First,,"June 17, 2013",11h,,,,,,,,
2876,10469,hanouk,PC,11h,NR,,1199070,Completed,First,,"February 17, 2015",11h,,,,,,,,
2877,10469,jeffs24,PC,11h,60%,72%,8189559,Completed,First,,"December 23, 2019",11h,,,,,,,,
2878,10469,kamber87,PC,11h,NR,,1306093,Completed,First,,,11h,,,,,,,,
2879,10469,Private,Xbox 360,11h,NR,,3713576,Completed,First,,,11h,,,,,,,,
2880,10469,kdta123,PC,11h,NR,,4688199,Completed,First,,"July 03, 2017",11h,,,,,,,,
2881,10469,kuliddar,PlayStation 3,11h,70%,With 70% of Treasures Found,1320430,Completed Retired,First,,"April 20, 2015",11h,,,,,,,,
2882,10469,Private,Xbox One,11h,NR,,7036583,Completed,First,,"September 13, 2018",11h,,,,,,,,
2883,10469,lordgodalming,PC,11h,90%,,506871,Completed,First,,,11h,,,,,,,,
2884,10469,Private,PC,11h,70%,,5586718,Completed,First,,"September 18, 2018",11h,,,,,,,,
2885,10469,Private,PC,11h,60%,,6129671,Completed,First,,"March 08, 2015",11h,,,,,,,,
2886,10469,masterfyoog,PC,11h,80%,,383901,Completed,First,,"August 04, 2013",11h,,,,,,,,
2887,10469,mcsone,PC,11h,NR,,724950,Completed,First,,"July 11, 2013",11h,,,,,,,,
2888,10469,muegge,PlayStation 4,11h,NR,,8933357,Completed,First,,,11h,,,,,,,,
2889,10469,nanndo_00,PC,11h,NR,,4346748,Completed,First,,"May 08, 2017",11h,,,,,,,,
2890,10469,naser6637,PC,11h,NR,,6946781,Completed,First,10h,"June 30, 2018",11h,,,,,,,,
2891,10469,neonoodle,PC,11h,NR,,4746772,Completed,First,,"July 13, 2017",11h,,,,,,,,
2892,10469,notanaiyet,PC,11h,80%,,7372755,Completed,First,,July 2018,11h,,,,,,,,
2893,10469,notsofaroff,PC,11h,NR,,3845641,Completed,Replay,,"December 28, 2016",11h,,,,,,,,
2894,10469,Private,Xbox 360,11h,80%,On normal with 82% completed.,2466146,Completed,First,,"January 24, 2016",11h,,,,,,,,
2895,10469,shondu,PC,11h,NR,,11838183,Completed,First,,"January 17, 2018",11h,,,,,,,,
2896,10469,subrussian,PlayStation 4,11h,60%,,8445395,Completed,Replay,,"March 09, 2019",11h,,,,,,,,
2897,10469,thievingsince95,PC,11h,NR,,11460270,Completed,First,,,11h,,,,,,,,
2898,10469,xero399,PC,11h,90%,,572769,Completed,Replay,,"December 12, 2013",11h,,,,,,,,
2899,10469,zMatthew,PC,11h,70%,,11239671,Completed,First,,"March 25, 2020",11h,,,,,,,,
2900,10469,,PC,11h 04m,NR,,11443064,Completed,First,,,11h 04m 21s,,,,,,,,
2901,10469,,PC,11h 05m,NR,collected 80% of unlockables,10800216,Completed,First,,,11h 05m,,,,,,,,
2902,10469,Lungkisser,PC,11h 06m,60%,85%,4493262,Completed,First,,"May 28, 2017",11h 06m,,,,,,,,
2903,10469,Cyberkeh,PC,11h 09m,80%,,403329,Completed,First,,"April 07, 2013",11h 09m,,,,,,,,
2904,10469,,PC,11h 10m,NR,,6551933,Completed,First,,,11h 10m,,,,,,,,
2905,10469,Cammykar,PC,11h 10m,80%,,11184154,Completed,First,,"March 23, 2020",11h 10m,,,,,,,,
2906,10469,awildbrysen,PC,11h 10m,NR,,9157224,Completed,First,,,11h 10m,,,,,,,,
2907,10469,Private,PC,11h 10m,NR,,2904088,Completed,First,,"August 07, 2016",11h 10m,,,,,,,,
2908,10469,Private,PC,11h 12m,NR,,781949,Completed,First,,"March 07, 2015",11h 12m,,,,,,,,
2909,10469,apfhex,PC,11h 12m,NR,,150059,Completed,First,,"April 17, 2013",11h 12m,,,,,,,,
2910,10469,siebek,PC,11h 12m,100%,,1028680,Completed,First,,"November 18, 2014",11h 12m,,,,,,,,
2911,10469,JarlDraggmond,PC,11h 12m,90%,,2679673,Completed,First,,"January 05, 2016",11h 12m 35s,,,,,,,,
2912,10469,,PC,11h 15m,NR,,3429331,Completed,First,,,11h 15m,,,,,,,,
2913,10469,BruceL337,PC,11h 15m,NR,,156303,Completed,First,,"March 09, 2013",11h 15m,,,,,,,,
2914,10469,Colossus816,Xbox One,11h 15m,NR,Game completed. 79% completion.All optional tombs completed.,2043014,Completed,First,,"November 04, 2015",11h 15m,,,,,,,,
2915,10469,davidp_,PC,11h 15m,NR,,7477977,Completed,First,,"April 02, 2014",11h 15m,,,,,,,,
2916,10469,stonedraider,Xbox 360,11h 15m,90%,Finished main story with 78% completion. 50% of tombs done with rougly 75% of collectibles.,251322,Completed,First,,"April 18, 2013",11h 15m 57s,,,,,,,,
2917,10469,Mongooser,PC,11h 16m,NR,,5258003,Completed,First,,,11h 16m,,,,,,,,
2918,10469,,PC,11h 20m,NR,,294567,Completed,First,,,11h 20m,,,,,,,,
2919,10469,42pixels,PC,11h 20m,100%,,11422236,Completed,First,,"April 12, 2020",11h 20m,,,,,,,,
2920,10469,Execro,PC,11h 20m,NR,,9132584,Completed,First,,,11h 20m,,,,,,,,
2921,10469,Helios,PC,11h 20m,60%,,11294792,Completed,First,,"March 29, 2020",11h 20m,,,,,,,,
2922,10469,JalapenoBuck,PC,11h 20m,NR,,270102,Completed,First,,"May 22, 2013",11h 20m,,,,,,,,
2923,10469,d0t1q,PC,11h 20m,NR,,796365,Completed,First,,"July 06, 2014",11h 20m,,,75% 11hrs,,,,,
2924,10469,AWildSilas,Xbox 360,11h 21m,NR,,5020887,Completed,First,,,11h 21m,,,,,,,,
2925,10469,Brichs,Xbox 360,11h 22m,100%,,591399,Completed,First,,"January 23, 2014",11h 22m,,,,,,,,
2926,10469,George012,PC,11h 24m,90%,78% overall completion,11958736,Completed,First,,"June 11, 2020",11h 24m,,,,,,,,
2927,10469,Legend0415,,11h 24m,80%,,415192,Completed,First,10h 08m 14s,,11h 24m 08s,,,,,,,,
2928,10469,,PC,11h 25m,NR,,11253285,Completed,First,,,11h 25m,,,,,,,,
2929,10469,Private,PC,11h 26m,NR,,1637726,Completed,First,,,11h 26m,,,,,,,,
2930,10469,Private,PC,11h 27m,NR,just get little but that okay,826399,Completed,First,10h,"July 23, 2014",11h 27m 11s,,,"good game, i like her new look !",,,,,
2931,10469,,PC,11h 30m,NR,Backtracked a few times to get some collectibles.,788999,Completed,First,,,11h 30m,,,,,,,,
2932,10469,,PC,11h 30m,NR,,790943,Completed,First,,,11h 30m,,,,,,,,
2933,10469,AiRsN4Ke,PC,11h 30m,NR,,903504,Completed,First,10h 30m,"August 20, 2014",11h 30m,,,,,,,,
2934,10469,IrisCZ,PC,11h 30m,NR,,1837660,Completed,First,,"September 18, 2015",11h 30m,,,,,,,,
2935,10469,KE_72,PC,11h 30m,90%,,300443,Completed,First,,"July 03, 2013",11h 30m,,,,,,,,
2936,10469,Politishin,PC,11h 30m,80%,,6505640,Completed,First,,"November 03, 2013",11h 30m,,,,,,,,
2937,10469,benjarming1,PC,11h 30m,NR,,11644530,Completed,First,,"May 03, 2020",11h 30m,,,,,,,,
2938,10469,chortler,PC,11h 30m,70%,,466508,Completed,First,,"November 04, 2013",11h 30m,,,,,,,,
2939,10469,saunachum,PC,11h 30m,NR,,11342305,Completed,First,,"April 04, 2020",11h 30m,,,,,,,,
2940,10469,smmac41,Xbox 360,11h 30m,90%,,76392,Completed,First,,"April 02, 2013",11h 30m,,,,,,,,
2941,10469,znfs,PC,11h 30m,70%,62% of the game completed,5296925,Completed,First,,"November 14, 2017",11h 30m,,,,,,,,
2942,10469,Private,PC,11h 32m,90%,,302317,Completed,First,,"June 26, 2013",11h 32m 13s,,,Very fun and addictive but some time it can get frustrating because you can't solve de puzzle but you always finish it :),,,,,
2943,10469,GreatWhiteGumby,PC,11h 35m,NR,,882882,Completed,First,,,11h 35m,,,,,,,,
2944,10469,Jontonz,PC,11h 35m,NR,,6044315,Completed,First,,"March 26, 2018",11h 35m,,,,,,,,
2945,10469,,Xbox One,11h 36m,NR,,3009861,Completed,First,,,11h 36m,,,,,,,,
2946,10469,Hieronimus,PC,11h 36m,80%,71% complete,734414,Completed,First,,"June 23, 2014",11h 36m,,,,,,,,
2947,10469,the_lethargy_scene,PlayStation 4,11h 39m,90%,"Main Story, All Tombs, All Relics-GPS-Documents, All Skills",673192,Completed,First,,"June 17, 2014",11h 39m 28s,,,"Great game, I have high hopes for the resurgence of this franchise.",,,,,
2948,10469,Private,PC,11h 40m,NR,,10157969,Completed,First,,,11h 40m,,,,,,,,
2949,10469,AristaDeVedel,PC,11h 40m,90%,"hard difficulty , all tombs , 88% completion",97289,Completed,First,,"March 11, 2013",11h 40m,,,,,,,,
2950,10469,Goldis,PC,11h 40m,NR,,8127767,Completed,First,11h,"January 26, 2019",11h 40m,,,,,,,,
2951,10469,sidzombie,PlayStation 3,11h 40m,90%,,261621,Completed,First,,,11h 40m 21s,,,,,,,,
2952,10469,MrMista,PC,11h 42m,NR,,598883,Completed,First,,"January 26, 2014",11h 42m,,,,,,,,
2953,10469,Yelloweye,PC,11h 42m,NR,,2248072,Completed,First,,"December 14, 2015",11h 42m,,,,,,,,
2954,10469,Private,PC,11h 42m,80%,,4898099,Completed,First,,"August 12, 2017",11h 42m,,,,,,,,
2955,10469,bdzz,PC,11h 42m,NR,,973634,Completed,First,,"June 12, 2017",11h 42m,,,,,,,,
2956,10469,polonar,PC,11h 42m,90%,,48532,Completed,First,,"August 24, 2013",11h 42m,,,,,,,,
2957,10469,Private,PlayStation 3,11h 44m,NR,,89290,Completed,First,,"April 19, 2013",11h 44m 17s,,,,,,,,
2958,10469,,PC,11h 45m,NR,Explored some optional tombs.,294554,Completed,First,,,11h 45m,,,,,,,,
2959,10469,Private,PC,11h 45m,NR,,1251941,Completed,First,,,11h 45m,,,,,,,,
2960,10469,Beamish,Xbox One,11h 45m,NR,,8543750,Completed,First,11h 30m,"March 29, 2019",11h 45m,,,,,,,,
2961,10469,Cailiil,PC,11h 45m,90%,,6387821,Completed,First,,"July 10, 2018",11h 45m,,,,,,,,
2962,10469,Pazig,PC,11h 45m,80%,,603840,Completed,First,10h,"January 30, 2014",11h 45m,,,,,,,,
2963,10469,ethnictrailmix,PC,11h 45m,70%,,538132,Completed,First,,"March 18, 2015",11h 45m,,,,,,,,
2964,10469,ltrujillo4,PC,11h 45m,100%,,10552052,Completed,First,,"December 06, 2019",11h 45m,,,,,,,,
2965,10469,,PC,11h 45m,NR,,294538,Completed,First,,,11h 45m 01s,,,,,,,,
2966,10469,GRT42,PC,11h 47m,NR,,10593257,Completed,First,8h 57m,"December 14, 2019",11h 47m,17h 23m,,,,,,,
2967,10469,SrPimot,PC,11h 48m,NR,,905448,Completed,First,,"August 21, 2014",11h 48m,,,,,,,,
2968,10469,TomTheTomato,PC,11h 48m,NR,,8917189,Completed,First,,"June 08, 2019",11h 48m,,,,,,,,
2969,10469,Private,Xbox 360,11h 49m,90%,,35102,Completed,First,,"March 16, 2013",11h 49m 43s,,,,,,,,
2970,10469,,PC,11h 50m,NR,,11228103,Completed,First,,,11h 50m,,,,,,,,
2971,10469,djobeid,Xbox 360,11h 50m,NR,"79%, played on Normal",46821,Completed,First,,"June 26, 2013",11h 50m 57s,,,,,,,,
2972,10469,erictbar,Mac,11h 51m,90%,"Died many times, only a couple of extra quests",1195829,Replay Completed,First,,"January 04, 2016",11h 51m,,,,12h /,,,,
2973,10469,manicpunk,Xbox 360,11h 51m,90%,,684820,Completed,First,,"April 09, 2014",11h 51m 23s,,,,,,,,
2974,10469,MallardQuacks,PC,11h 52m,NR,,6051944,Completed,First,,"May 04, 2018",11h 52m 50s,,,,,,,,
2975,10469,Karin,PC,11h 54m,100%,,10628,Completed,First,,"January 01, 2014",11h 54m,,,,,,,,
2976,10469,Rohok,PC,11h 54m,NR,"Did some extras, not everything.",1257348,Completed,First,,"March 21, 2015",11h 54m,,,,,,,,
2977,10469,Ryukotowo,PC,11h 56m,NR,,8867200,Completed,First,,,11h 56m,,,,,,,,
2978,10469,varex,PC,11h 57m,90%,,159833,Completed,First,,"June 13, 2013",11h 57m,,,,,,,,
2979,10469,DuplexEagle,PC,11h 58m,NR,,11217729,Custom List Completed,Replay,,"March 27, 2020",11h 58m,,,,12h 12m /,,,,
2980,10469,,,12h,NR,,294550,Completed,First,,,12h,,,,,,,,
2981,10469,,PC,12h,NR,,294570,Completed,First,,,12h,,,,,,,,
2982,10469,,,12h,NR,,346635,Completed,First,,,12h,,,,,,,,
2983,10469,,PC,12h,NR,,429135,Completed,First,,,12h,,,,,,,,
2984,10469,,PC,12h,NR,,1222637,Completed,First,,,12h,,,,,,,,
2985,10469,,PC,12h,NR,,1278313,Completed,First,11h,,12h,20h,,,,,,,
2986,10469,,Xbox One,12h,NR,,1847154,Completed,First,10h,,12h,,,,,,,,
2987,10469,,PC,12h,NR,,2496661,Completed,First,,,12h,,,,,,,,
2988,10469,,PC,12h,NR,,2949346,Completed,First,9h,,12h,,,,,,,,
2989,10469,,PC,12h,NR,,3105758,Completed,Replay,,,12h,,,,,,,,
2990,10469,,PC,12h,NR,,5508897,Completed,First,,,12h,,,,,,,,
2991,10469,,PC,12h,NR,,5972186,Completed,First,,,12h,,,,,,,,
2992,10469,,PC,12h,NR,,6190661,Completed,Replay,7h,,12h,17h,,,,,,,
2993,10469,,Xbox 360,12h,NR,,6264660,Completed,First,8h,,12h,25h,,,,,,,
2994,10469,,PC,12h,NR,,6404402,Completed,Replay,9h,,12h,13h,200h,,,,,,
2995,10469,,PC,12h,NR,Main Story + some extra quests/tombs,6496735,Completed,First,,,12h,,,,,,,,
2996,10469,,PC,12h,NR,72% unlocked,8878640,Completed,First,,,12h,,,,,,,,
2997,10469,,PC,12h,NR,,10467998,Completed,First,,,12h,,,,,,,,
2998,10469,,PC,12h,NR,,11477008,Completed,First,,,12h,,,,,,,,
2999,10469,,PC,12h,NR,"finished. overall 75% completion, Main story + Tombs + side loots.",11821347,Completed,First,,,12h,,,,,,,,
3000,10469,AlleyViper620,PlayStation 3,12h,80%,,312819,Completed,First,10h,"July 01, 2014",12h,,,,,,,,
3001,10469,AmericanSlacker,PC,12h,70%,Did some optional tombs.,6612826,Completed,First,,"July 18, 2018",12h,,,,,,,,
3002,10469,Arihyoshi94,PC,12h,NR,,2548635,Completed,First,,,12h,,,,,,,,
3003,10469,B345T,PC,12h,80%,,633747,Completed,First,9h,"February 17, 2014",12h,13h 30m,,,,,,,
3004,10469,Classicgamer941,PlayStation 3,12h,NR,,395385,Completed,First,9h,"August 30, 2013",12h,15h,,,,,,,
3005,10469,CrazyYuan,PC,12h,NR,,7861477,Completed,First,,,12h,,,,,,,,
3006,10469,DeathCode,PC,12h,90%,,50649,Completed,First,,"March 10, 2013",12h,,,,,,,,
3007,10469,Dennis_Leigh,Xbox One,12h,NR,,6985684,Completed,First,,"October 29, 2015",12h,,,,,,,,
3008,10469,Dinho,PC,12h,80%,,693103,Completed,First,,,12h,,,,,,,,
3009,10469,DippoMagoo,Xbox 360,12h,90%,,263316,Completed,First,,"April 27, 2013",12h,,,,,,,,
3010,10469,Eksmannnn,PC,12h,100%,,226657,Completed,First,,"March 15, 2013",12h,,,,,,,,
3011,10469,EmjayImba,PC,12h,50%,,4726636,Completed,First,,,12h,,,,,,,,
3012,10469,Firebatz13,PlayStation 4,12h,80%,,1079630,Completed,First,,"December 25, 2014",12h,,,,,,,,
3013,10469,Folsar,PC,12h,80%,,4103858,Completed,First,,,12h,,,,,,,,
3014,10469,FreezerBoy,PC,12h,NR,,537648,Completed,First,,"June 09, 2013",12h,,,,,,,,
3015,10469,FunStorm,PC,12h,NR,,272182,Completed,First,,,12h,,,,,,,,
3016,10469,GidBix,Xbox 360,12h,100%,,38285,Completed,First,,"April 15, 2013",12h,,,,,,,,
3017,10469,Henry_G,PC,12h,80%,,1085999,Completed,First,,,12h,,,,,,,,
3018,10469,Ignarius,PC,12h,NR,,60462,Completed,First,,"April 01, 2013",12h,,,,,,,,
3019,10469,Private,PC,12h,NR,,1471520,Completed,First,10h,,12h,,,,,,,,
3020,10469,Invis,PC,12h,NR,,715655,Completed,First,,,12h,,,,,,,,
3021,10469,Iron65,Xbox 360,12h,NR,,8019907,Completed,First,10h,"January 11, 2019",12h,16h,,,,,,,
3022,10469,Ixe,PC,12h,NR,,4482878,Completed,First,,"May 26, 2017",12h,,,,,,,,
3023,10469,Jarlisson0,Xbox 360,12h,50%,,3844901,Completed,First,,,12h,,,,,,,,
3024,10469,Kirito,PC,12h,NR,,2626727,Completed,First,,"October 10, 2015",12h,,,,,,,,
3025,10469,LeToothpick,PC,12h,70%,,11178604,Completed,First,,"August 26, 2013",12h,,,,,,,,
3026,10469,Logy23,PC,12h,80%,,2578843,Completed,First,,,12h,,,,,,,,
3027,10469,May_Day,PC,12h,80%,,11739912,Completed,First,,"May 14, 2020",12h,,,,,,,,
3028,10469,Mharhon,PC,12h,NR,,706966,Completed,First,,,12h,,,,,,,,
3029,10469,Private,Xbox 360,12h,80%,,473034,Completed,First,,,12h,,,,,,,,
3030,10469,Nicobade,PC,12h,80%,,7859735,Completed,First,,"December 28, 2018",12h,,,,,,,,
3031,10469,Nightares,PC,12h,NR,,11853677,Completed,First,,"May 28, 2020",12h,,,,,,,,
3032,10469,OCDMonkey,PC,12h,NR,,1082732,Completed,First,,,12h,,,,,,,,
3033,10469,Procyon,PC,12h,NR,,273641,Completed,First,,"May 27, 2013",12h,,,,,,,,
3034,10469,RagnarBloodaxe,PC,12h,NR,,870255,Completed,First,,"August 01, 2014",12h,,,,,,,,
3035,10469,Roxbeef,PC,12h,100%,,401882,Completed,First,,"May 12, 2013",12h,,,,,,,,
3036,10469,Private,PC,12h,80%,,8666590,Completed,First,,,12h,,,,,,,,
3037,10469,Samwa,PC,12h,100%,,324600,Completed,First,,"March 30, 2013",12h,,,,,,,,
3038,10469,Silvak,PC,12h,90%,,545542,Completed,First,,,12h,,,,,,,,
3039,10469,SirTalpa,PC,12h,60%,,8792912,Completed,First,,"November 04, 2016",12h,,,,,,,,
3040,10469,Tanukeppi,PC,12h,NR,,1416916,Completed,First,,"August 11, 2014",12h,,,,,,,,
3041,10469,Private,PC,12h,NR,,11721844,Completed,First,,April 2018,12h,,,,,,,,
3042,10469,ToffeesXI,PC,12h,80%,,5851619,Completed,First,,,12h,,,,,,,,
3043,10469,TornaDoz,PlayStation 3,12h,90%,"All weapons unlocked, most skills and upgrades bought, generally, cleared 80% of the game. Oh, and all tombs cleared.",126140,Completed,First,,"February 28, 2013",12h,,,,,,,,
3044,10469,Vandral,PC,12h,NR,,11808374,Completed,First,,"February 14, 2016",12h,,,,,,,,
3045,10469,WLCD,Xbox 360,12h,50%,66% Completion,251198,Completed,First,,"March 23, 2013",12h,,,,,,,,
3046,10469,Yui389,PC,12h,NR,,2353955,Completed,First,8h,,12h,16h,,,,,,,
3047,10469,adrian4370,PlayStation 3,12h,80%,,2585857,Completed,First,,2013,12h,,,,,,,,
3048,10469,Private,PC,12h,NR,,8649635,Completed,First,,"April 20, 2019",12h,,,,,,,,
3049,10469,Private,PC,12h,NR,,9421083,Completed,First,,"March 19, 2013",12h,,,,,,,,
3050,10469,airbender131090,PC,12h,80%,,694670,Completed,First,9h,"April 12, 2014",12h,,,,,,,,
3051,10469,ali_yd98,PC,12h,NR,,1220482,Completed Retired,First,11h,"June 03, 2013",12h,,,,,,,,
3052,10469,bahamutzero,PlayStation 3,12h,100%,,370516,Completed,First,,,12h,,,,,,,,
3053,10469,cosbot,PC,12h,80%,,612338,Completed,First,,,12h,,,,,,,,
3054,10469,Private,PC,12h,NR,,396247,Completed,First,,"September 01, 2013",12h,,,,,,,,
3055,10469,dragmagpuff,PC,12h,90%,,326643,Completed,First,,"November 18, 2013",12h,,,,,,,,
3056,10469,drumbanger4591,PC,12h,80%,,625727,Completed,First,,"January 24, 2014",12h,,,,,,,,
3057,10469,e1c7a164,PC,12h,NR,,4407960,Completed,First,,,12h,,,,,,,,
3058,10469,Private,PC,12h,80%,,661645,Completed,First,,,12h,,,,,,,,
3059,10469,edricksmef,PC,12h,80%,,523038,Completed,First,,,12h,,,,,,,,
3060,10469,efoja,PC,12h,70%,,5769736,Completed,First,,"February 03, 2018",12h,,,,,,,,
3061,10469,gabrielced,PlayStation 3,12h,NR,,835318,Backlog Completed,First,,"January 10, 2018",12h,,,,,,,,
3062,10469,Private,Xbox 360,12h,NR,,6003878,Completed,First,,,12h,,,,,,,,
3063,10469,jrizz43,PC,12h,100%,,434053,Completed,First,,"March 10, 2014",12h,,,,,,,,
3064,10469,kaliy,PlayStation 3,12h,NR,,1029288,Completed,First,8h,"November 19, 2014",12h,20h,,,,,,,
3065,10469,Private,PC,12h,80%,,11264840,Completed,First,,"March 27, 2020",12h,,,,,,,,
3066,10469,malachi560,PlayStation 3,12h,90%,,589009,Completed,First,11h 45m,"January 05, 2014",12h,16h 50m,,,,,,,
3067,10469,marcpq,PC,12h,NR,,5428715,Completed,First,,,12h,,,,,,,,
3068,10469,mariusz673,PC,12h,NR,,6212301,Completed,Replay,,"May 06, 2018",12h,,,,,,,,
3069,10469,Private,PC,12h,50%,,1446172,Completed,First,,"July 07, 2015",12h,,,,,,,,
3070,10469,mastermind1cp,PC,12h,NR,,249597,Completed,First,,"March 16, 2013",12h,,,,,,,,
3071,10469,Private,PC,12h,NR,,11135849,Completed,First,10h,"March 11, 2020",12h,,,,,,,,
3072,10469,metroidisbest,Xbox 360,12h,90%,,41113,Completed,First,,"April 01, 2013",12h,,,,,,,,
3073,10469,mrmagician8787,PlayStation 3,12h,NR,,5693109,Completed,First,,,12h,,,,,,,,
3074,10469,mrseannathan,PC,12h,70%,,6102939,Custom List Completed,First,,"April 09, 2018",12h,,,,,,,,
3075,10469,mtyz,PC,12h,NR,,7583471,Completed,First,,"March 13, 2013",12h,,,,,,,,
3076,10469,namyts,PC,12h,100%,,314917,Completed,First,,"May 24, 2013",12h,,,"The game was very interactive and had a nice, long, flowing story which kept me interested. Combat was fun and didn't feel too repetitive. Overall, its a great game",,,,,
3077,10469,Private,PlayStation 3,12h,NR,,3092786,Completed,First,,"June 15, 2016",12h,30h,,,,,,,
3078,10469,nikopl,PC,12h,NR,,1231378,Completed,First,,"September 01, 2017",12h,,,,,,,,
3079,10469,parley,PC,12h,80%,,1319012,Completed,First,,"April 26, 2015",12h,,,,,,,,
3080,10469,periahdark,PC,12h,80%,,4810048,Completed,First,,"February 09, 2014",12h,,,"Date Started: Feb. 3, 2014
Date Finished: Feb. 9, 2014",,,,,
3081,10469,pichilin,PlayStation 4,12h,NR,,6975010,Completed,First,,"September 09, 2018",12h,,,,,,,,
3082,10469,Private,PC,12h,60%,,1088773,Completed,First,,"May 09, 2017",12h,,,,,,,,
3083,10469,soq,PC,12h,NR,,6400360,Completed,First,,"December 22, 2013",12h,,,,,,,,
3084,10469,taranwalker,PC,12h,NR,,7694610,Completed,First,,"December 10, 2018",12h,,,,,,,,
3085,10469,Private,PC,12h,NR,,7949010,Completed,First,,,12h,,,,,,,,
3086,10469,themikka,PC,12h,90%,,4996357,Completed,First,,"September 01, 2017",12h,,,,,,,,
3087,10469,thide,PC,12h,90%,,2527009,Completed,First,,"January 12, 2016",12h,,,,,,,,
3088,10469,thinklong,Xbox 360,12h,90%,,634836,Completed,First,,"February 16, 2014",12h,,,,,,,,
3089,10469,tictalic,PC,12h,NR,,1100857,Completed,First,9h 10m,"January 05, 2015",12h,20h,,,,,,,
3090,10469,tiflopodikas,PC,12h,90%,,323888,Completed,First,,"March 13, 2013",12h,,,,,,,,
3091,10469,xray7047,PC,12h,NR,,346818,Completed,First,,"July 28, 2013",12h,,,,,,,,
3092,10469,Private,PC,12h,60%,,4745324,Completed,First,,"July 13, 2017",12h,,,,,,,,
3093,10469,JuanCR,PC,12h 02m,80%,Most collectibles gotten,9090241,Completed,First,,"July 12, 2018",12h 02m,,,,,,,,
3094,10469,,PC,12h 05m,NR,79 % Completion,4571859,Completed,First,,,12h 05m,,,,,,,,
3095,10469,markx182,PC,12h 05m,90%,"79% completion, including all optional tombs.",106271,Completed,First,,"March 09, 2013",12h 05m,,,,,,,,
3096,10469,,PC,12h 06m,NR,,1251492,Completed,First,,,12h 06m,,,,,,,,
3097,10469,jengle10,PC,12h 06m,NR,,1432453,Completed,First,,"May 17, 2015",12h 06m,,,,,,,,
3098,10469,movieguy,PC,12h 06m,70%,,12010795,Completed,First,,"October 28, 2017",12h 06m,,,,,,,,
3099,10469,JDelwynn,PlayStation 4,12h 08m,80%,"Missing the challenges, including all documents, relics and GPS caches",2584685,Completed,Replay,10h 02m,"January 05, 2015",12h 08m,,,,,,,,
3100,10469,CDrex,PC,12h 10m,80%,"13/50 achievements, 68% completion.",600186,Completed,First,,"February 18, 2014",12h 10m,,,,,,,,
3101,10469,DopeonaRope,PC,12h 10m,NR,,219939,Completed,First,,"March 09, 2013",12h 10m,,,,,,,,
3102,10469,DudeDudeson,PC,12h 10m,60%,69% completion,7075921,Completed,First,,,12h 10m,,,,,,,,
3103,10469,muppi,PC,12h 10m,NR,,11790814,Completed,First,,"April 03, 2020",12h 10m,,,,,,,,
