,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Vs.,Speedrun,Co-Op,100% Speedrun
1255,4248,,,15h 12m,NR,,325261,Completed,First,,15h 12m,,,,,,,,
1256,4248,LkV,PC,15h 12m,100%,,6645310,Completed,First,"April 22, 2019",15h 12m,,,,,,,,
1257,4248,Private,PC,15h 12m,NR,,11404027,Completed,First,"November 26, 2019",15h 12m 23s,,,,,,,,
1258,4248,swaed,PC,15h 15m,100%,Epic.,96376,Completed,First,,15h 15m,,,,,,,,
1259,4248,nagal,Xbox 360,15h 16m,90%,After starting many times over the years.. finally completed.. and still a great game!,14246,Completed,First,,15h 16m,,,,,,,,
1260,4248,hoho,PC,15h 18m,NR,,2819454,Completed,First,"August 01, 2010",15h 18m,,,,,,,,
1261,4248,Viboras,PlayStation 3,15h 18m,90%,,5579779,Completed,First,"January 03, 2018",15h 18m 04s,,,,,,,,
1262,4248,,PC,15h 20m,NR,,677669,Completed,First,,15h 20m,,,,,,,,
1263,4248,Qwotato,PC,15h 20m,90%,,624193,Playing Completed,First,"February 09, 2014",15h 20m,,,,1h 40m /,,,,
1264,4248,danhar1988,PC,15h 20m,100%,,715062,Replay Completed,Replay,"May 04, 2014",15h 20m,,,,,,,,
1265,4248,Szydlacz,PC,15h 21m,NR,,6144293,Completed,Replay,"October 20, 2019",15h 21m 12s,,,,,,,,
1266,4248,Nicky9nore,PC,15h 23m,NR,,6803540,Completed,First,"August 10, 2018",15h 23m,,,,,,,,
1267,4248,shefty,PC,15h 23m,NR,,9107530,Completed,First,"October 18, 2012",15h 23m 23s,,,,,,,,
1268,4248,Lime,PC,15h 24m,NR,,1430758,Backlog Completed,First,"July 02, 2015",15h 24m,,,,,,,,
1269,4248,,PC,15h 30m,NR,,6363187,Completed,First,,15h 30m,,17h,20h,,,,,
1270,4248,,PC,15h 30m,NR,,11279777,Completed,First,,15h 30m,,,,,,,,
1271,4248,Molotuff,PC,15h 30m,100%,,1542730,Completed,First,"July 25, 2015",15h 30m,"Great game, a definite classic",,,,,,,
1272,4248,RockinRanger,PC,15h 30m,100%,,317088,Completed,First,,15h 30m,,,,,,,,
1273,4248,Sparontax,PC,15h 35m,NR,,10830233,Completed,First,"September 20, 2016",15h 35m,,,,,,,,
1274,4248,,PC,15h 36m,NR,,687740,Completed,First,,15h 36m,,,,,,,,
1275,4248,,PC,15h 40m,NR,,2183941,Completed,First,,15h 40m,,,,,,,,
1276,4248,Jtyler12,PC,15h 47m,NR,,7279653,Completed,First,"May 24, 2019",15h 47m,,,,,,,,
1277,4248,Private,PC,15h 47m,NR,,1326166,Completed,First,"June 01, 2015",15h 47m 01s,,,,,,,,
1278,4248,Batebox33,PC,15h 50m,NR,,10534980,Completed,First,"February 08, 2020",15h 50m,,,,,,,,
1279,4248,cvoss0,PC,15h 51m,70%,,11686824,Completed,First,"March 04, 2011",15h 51m,,,,,,,,
1280,4248,,,16h,NR,,287521,Completed,First,,16h,,,,,,,,
1281,4248,,,16h,NR,,287541,Completed,First,,16h,,,,,,,,
1282,4248,,PC,16h,NR,,287585,Completed,First,,16h,,,,,,,,
1283,4248,,PC,16h,NR,,612199,Completed,First,,16h,,,,,,,,
1284,4248,,PC,16h,NR,,1429199,Completed,First,,16h,,,,,,,,
1285,4248,,PC,16h,NR,,3971490,Completed,First,,16h,,,,,,,,
1286,4248,,PC,16h,NR,,4362928,Completed,First,,16h,,,,,,,,
1287,4248,,PC,16h,NR,,5087419,Completed,First,,16h,,,,,,,,
1288,4248,,PC,16h,NR,,9012934,Completed,First,,16h,,,,,,,,
1289,4248,,PC,16h,NR,,9105357,Completed,First,,16h,,,,,,,,
1290,4248,CandyStrike,PC,16h,90%,,8618214,Completed,First,"July 27, 2016",16h,,,,,,,,
1291,4248,Private,Xbox 360,16h,60%,,5576019,Completed,First,,16h,,,,,,,,
1292,4248,Private,PC,16h,NR,,770951,Completed,First,"June 23, 2014",16h,,,,,,,,
1293,4248,Private,PC,16h,100%,,1356690,Completed,First,,16h,,,,,,,,
1294,4248,ItsTime,PC,16h,80%,,3230394,Completed,First,"July 15, 2016",16h,,,,,,,,
1295,4248,Jampants,Xbox 360,16h,70%,,359549,Completed Retired,First,"May 25, 2011",16h,,,,,,,,
1296,4248,Luscio38,PC,16h,NR,,5749013,Completed,First,,16h,,,,,,,,
1297,4248,Ob3ron,PC,16h,NR,,5155711,Completed,First,"October 10, 2017",16h,,,,,,,,
1298,4248,Omegason,PC,16h,80%,,5419958,Completed,First,"December 04, 2010",16h,,,,,,,,
1299,4248,Politishin,PC,16h,80%,,6430344,Completed,First,"February 12, 2005",16h,,,,,,,,
1300,4248,Valrusia,PC,16h,60%,,423802,Completed,First,,16h,,,,,,,,
1301,4248,astuka,PC,16h,70%,,205192,Completed,First,"October 08, 2012",16h,,,,,,,,
1302,4248,boxboxsnake,PC,16h,80%,,5587906,Completed,First,,16h,,,,,,,,
1303,4248,casualgamer666,PC,16h,NR,,784941,Completed,First,"December 25, 2014",16h,,,,,,,,
1304,4248,dozensnake,PC,16h,NR,,10817478,Completed,Replay,"November 21, 2011",16h,,,,,,,,
1305,4248,elliott13579,PC,16h,90%,,61092,Completed,First,,16h,,,,,,,,
1306,4248,excel_excel,PC,16h,90%,,16651,Completed,First,,16h,"Fantastic FPS. Setting is sublime, the gameplay is rich and varied and the puzzles are always enjoyable. Drags at certain points but other than that totally worth it.",,,,,,,
1307,4248,fischermasamune,PC,16h,90%,,10925089,Completed,First,,16h,,,,,,,,
1308,4248,fonnie,PC,16h,100%,,14660,Completed,First,,16h,,,,,,,,
1309,4248,hugin13,,16h,NR,,70433,Completed,First,,16h,,,,,,,,
1310,4248,Private,PC,16h,90%,,622766,Completed,First,,16h,,,,,,,,
1311,4248,joavte,Mac,16h,90%,,11911465,Completed,First,"June 01, 2020",16h,,,,,,,,
1312,4248,jontimble23457,PC,16h,NR,,1497764,Completed,First,"July 18, 2015",16h,,,,,,,,
1313,4248,justdoitalready,PC,16h,80%,,2386526,Completed,First,"November 01, 2007",16h,,,,,,,,
1314,4248,lock,PC,16h,90%,,4209,Completed,First,,16h,,,,,,,,
1315,4248,lolpatlol,PC,16h,NR,,168354,Completed,First,,16h,,,,,,,,
1316,4248,mawerick_mc,PC,16h,100%,With a guide here and there to not miss somehow one of the caches,1444272,Completed,Replay,,16h,,17h,21h,,,,,
1317,4248,metsmage,PC,16h,NR,,352177,Completed,First,,16h,,,,,,,,
1318,4248,orison09,PC,16h,NR,,893221,Completed,First,,16h,,,,,,,,
1319,4248,riznof,PC,16h,NR,,722617,Completed,First,"February 05, 2015",16h,,,,,,,,
1320,4248,Private,PC,16h,NR,,11598707,Completed,First,"January 30, 2020",16h,,,,,,,,
1321,4248,saftvarg,PC,16h,NR,,747524,Completed,First,,16h,,,,,,,,
1322,4248,sawta,PC,16h,NR,,803111,Completed,First,,16h,,,,,,,,
1323,4248,slaadi,PC,16h,NR,,1478275,Completed,First,,16h,,,,,,,,
1324,4248,treasy,PC,16h,NR,,242726,Completed,First,"August 22, 2012",16h,,,,,,,,
1325,4248,xJavontax,PC,16h,100%,,565086,Completed,First,,16h,,,,,,,,
1326,4248,holuntron,PlayStation 3,16h 07m,80%,,70026,Completed,First,"June 06, 2014",16h 07m 54s,,,,,,,,
1327,4248,,PC,16h 12m,NR,,1428777,Completed,First,,16h 12m,,,,,,,,
1328,4248,,PC,16h 15m,NR,,2787972,Completed,First,,16h 15m,,,,,,,,
1329,4248,chavaflyfree,PC,16h 22m,90%,,6450151,Completed,First,"April 22, 2013",16h 22m,,,,,,,,
1330,4248,,Xbox 360,16h 22m,NR,,287560,Completed,First,,16h 22m 03s,,,,,,,,
1331,4248,kenny4159,PC,16h 26m,NR,,442798,Completed,First,,16h 26m 24s,,,,,,,,
1332,4248,green_sky,PC,16h 30m,100%,,82483,Completed,First,,16h 30m,,,,,,,,
1333,4248,p0t4t054ck,PC,16h 30m,NR,,10839041,Completed,First,,16h 30m,,,,,,,,
1334,4248,,PC,16h 32m,NR,,5483337,Completed,First,,16h 32m,,,,,,,,
1335,4248,,PC,16h 32m,NR,,5520245,Completed,First,,16h 32m,,,,,,,,
1336,4248,Frinpollog,PC,16h 36m,NR,,374433,Completed,First,,16h 36m,,,,,,,,
1337,4248,Private,PC,16h 38m,NR,,10305030,Completed,First,"October 25, 2019",16h 38m,,,,,,,,
1338,4248,Private,PC,16h 43m,NR,,241656,Completed,First,"September 28, 2013",16h 43m 40s,,,,,,,,
1339,4248,pureMG,PC,16h 48m,NR,,778931,Completed,Replay,"June 28, 2014",16h 48m,,,,,,,,
1340,4248,,PC,16h 50m,NR,,1701929,Completed,First,,16h 50m,,,,,,,,
1341,4248,smaczny,PC,16h 51m,NR,,3792993,Completed,First,,16h 51m,,,,,,,,
1342,4248,Private,PC,16h 54m,70%,,9227924,Completed,First,"December 05, 2014",16h 54m,,,,,,,,
1343,4248,Private,PC,16h 57m,90%,,4082103,Completed,First,"April 12, 2015",16h 57m,,,,,,,,
1344,4248,,,17h,NR,,287516,Completed,First,,17h,,,,,,,,
1345,4248,,,17h,NR,,370104,Completed,First,,17h,,,,,,,,
1346,4248,,PC,17h,NR,,679070,Completed,First,,17h,,,,,,,,
1347,4248,,PC,17h,NR,,774199,Completed,Replay,,17h,,,,,,,,
1348,4248,,PC,17h,NR,,837467,Completed,First,,17h,,,,,,,,
1349,4248,,PC,17h,NR,,1026515,Completed,First,,17h,,,,,,,,
1350,4248,,PC,17h,NR,,5699861,Completed,First,,17h,,,,,,,,
1351,4248,,PC,17h,NR,,5838961,Completed,First,,17h,,,,,,,,
1352,4248,,PC,17h,NR,,11230099,Completed,First,,17h,,,,,,,,
1353,4248,,PC,17h,NR,,11287784,Completed,First,,17h,,,,,,,,
1354,4248,Private,PC,17h,100%,,3358175,Completed,First,"April 11, 2016",17h,,,,,,,,
1355,4248,Beelo,PC,17h,NR,,10932431,Completed,First,"February 03, 2020",17h,,,,,,,,
1356,4248,Determination_Dog,PC,17h,100%,,8576082,Completed,Replay,"April 03, 2016",17h,,,,,,,,
1357,4248,HowLongToChoke,PC,17h,NR,,11876914,Completed,First,"May 31, 2020",17h,,,,,,,,
1358,4248,Huhn0rNud3lSupp3,PC,17h,NR,,1374060,Completed,First,"October 04, 2010",17h,,,,,,,,
1359,4248,JohnnyTeste,PC,17h,NR,,11328781,Completed,First,"April 02, 2020",17h,,,,,,,,
1360,4248,Keeper4560,PC,17h,NR,,8092607,Completed,First,"January 21, 2019",17h,,,,,,,,
1361,4248,Littleguypwn,PC,17h,100%,Long and fun game.,96312,Completed,First,,17h,,,,,,,,
1362,4248,Puppet,PC,17h,NR,,11448,Completed,First,,17h,,,,,,,,
1363,4248,Realtione,PC,17h,90%,,5026603,Completed,First,"September 19, 2014",17h,,,,,,,,
1364,4248,Swifty22,PC,17h,NR,,11038367,Completed,First,"February 04, 2020",17h,,,,,,,,
1365,4248,cooldud75,PC,17h,90%,,11671629,Completed,First,,17h,,,,,,,,
1366,4248,dorobekd,PC,17h,NR,,535889,Completed,First,"December 26, 2013",17h,,,,,,,,
1367,4248,dragor,Linux,17h,NR,,1283053,Playing Completed,First,"April 06, 2015",17h,,,,,,,,
1368,4248,haribo841,PC,17h,80%,,3561481,Completed,First,"October 29, 2016",17h,,18h,19h,,,,,
1369,4248,idanlego1001,PC,17h,NR,,7313680,Completed,First,"June 24, 2017",17h,,,,,,,,
1370,4248,israel_hlc,PC,17h,NR,,70390,Completed,First,"January 11, 2011",17h,,,,,,,,
1371,4248,kemoarps,PC,17h,90%,,70043,Completed,First,,17h,,,,,,,,
1372,4248,knoxxie,PC,17h,NR,,1197280,Completed,First,,17h,,,,,,,,
1373,4248,stopdropandlol3,PC,17h,NR,,7213148,Completed,First,"October 08, 2018",17h,,,,,,,,
1374,4248,ts_host,PC,17h,NR,,11483325,Completed,First,"April 18, 2020",17h,,,,,,,,
1375,4248,turbozeus,PC,17h,90%,,1417081,Completed,First,"June 26, 2015",17h,,,,,,,,
1376,4248,,PC,17h 02m,NR,,1731084,Completed,First,,17h 02m 03s,,,,,,,,
1377,4248,,PC,17h 05m,NR,,1209358,Completed,First,,17h 05m 03s,,,,,,,,
1378,4248,crisro996,PC,17h 06m,70%,,5805767,Completed,First,,17h 06m,,,,,,,,
1379,4248,,PlayStation 3,17h 22m,NR,,287589,Completed,First,,17h 22m,,,,,,,,
1380,4248,1ndigoo,PC,17h 30m,90%,,336952,Completed,First,"January 05, 2012",17h 30m,,,21h,,,,,
1381,4248,somethingforglenn,Xbox 360,17h 30m,NR,,4850695,Completed,First,"August 03, 2017",17h 30m,,,,,,,,
1382,4248,pepipe,PC,17h 42m,100%,,3481064,Completed,First,"April 19, 2013",17h 42m,,,,,,,,
1383,4248,,PC,17h 48m,NR,,1940619,Completed,First,,17h 48m,,,,,,,,
1384,4248,,PC,18h,NR,,287561,Completed,First,,18h,,,,,,,,
1385,4248,,,18h,NR,,309591,Completed,First,,18h,,,,,,,,
1386,4248,,PC,18h,NR,,533216,Completed,First,,18h,,,,,,,,
1387,4248,,PC,18h,NR,,1157979,Completed,First,,18h,,,,,,,,
1388,4248,,PC,18h,NR,,10820947,Completed,First,,18h,,,,,,,,
1389,4248,,PC,18h,NR,,11147622,Completed,First,,18h,,,,,,,,
1390,4248,,PC,18h,NR,,11303312,Completed,First,,18h,,,,,,,,
1391,4248,Actionfighter,PC,18h,NR,,239528,Completed,First,"December 12, 2012",18h,,,,,,,,
1392,4248,Aubopro115,PC,18h,NR,,7894001,Completed,First,"December 30, 2018",18h,,,,,,,,
1393,4248,Bpasch,PC,18h,NR,Time estimated from Steam.,57463,Completed,First,"November 21, 2011",18h,,,,,,,,
1394,4248,Durbikins,PC,18h,NR,,688804,Completed,First,,18h,,,,,,,,
1395,4248,Fevream,PC,18h,NR,"There are some difficult parts, other than that, it was fun to play.",11252664,Completed,First,"March 26, 2020",18h,,,,,,,,
1396,4248,FiguredOutNumbers,PC,18h,80%,,429523,Completed,First,"September 30, 2013",18h,,,,,,,,
1397,4248,John_Mor,PC,18h,80%,,446971,Completed,First,"September 15, 2013",18h,,,,,,,,
1398,4248,Lucien_Dark,PC,18h,100%,,267577,Completed,First,,18h,,,,,,,,
1399,4248,Panty_Shot,PC,18h,NR,,1074801,Completed,First,"August 23, 2013",18h,,,25h,,,,,
1400,4248,PiSquirrel,PC,18h,NR,,798969,Completed,First,"July 04, 2014",18h,,,,,,,,
1401,4248,Samuraidino,PC,18h,100%,,718159,Completed,First,"January 15, 2005",18h,,,,,,,,
1402,4248,arne1985,Mac,18h,NR,,5996739,Completed,First,"March 17, 2018",18h,,,,,,,,
1403,4248,aureliussr,PC,18h,90%,,4340518,Completed,Replay,May 2013,18h,,,,,,,,
1404,4248,b4idie,PC,18h,100%,,10626147,Completed,First,"December 20, 2019",18h,played on normal i think,,,,,,,
1405,4248,blacklabel8829,PC,18h,NR,,768462,Completed,First,,18h,,,,,,,,
1406,4248,djaggie,PC,18h,90%,,559684,Completed,First,,18h,,,,,,,,
1407,4248,djmakz,PC,18h,90%,,30316,Completed,First,,18h,,,,,,,,
1408,4248,doodlittle,Xbox 360,18h,80%,,351520,Completed,First,"July 31, 2013",18h,,,,,,,,
1409,4248,drsaith,PC,18h,100%,,1206351,Completed,First,"February 20, 2015",18h,,,,,,,,
1410,4248,fanat50,PC,18h,90%,,8994452,Completed,First,"June 18, 2019",18h,,,,,,,,
1411,4248,goide,PC,18h,NR,,11579103,Completed,First,"April 15, 2020",18h,,20h,,,,,,
1412,4248,Private,PlayStation 3,18h,NR,,8020771,Completed,First,"January 11, 2019",18h,,,,,,,,
1413,4248,Private,PC,18h,90%,,6096845,Completed,First,,18h,,,,,,,,
1414,4248,sunshinesan,PC,18h,100%,,1218814,Completed,First,"February 28, 2015",18h,,,,,,,,
1415,4248,varymicus,PC,18h,NR,,197859,Completed,First,"January 12, 2013",18h,,,,,,,,
1416,4248,Private,PC,18h,NR,,4101345,Completed,First,,18h,,,,,,,,
1417,4248,atacama,PC,18h,90%,,328909,Completed,First,"August 19, 2013",18h 09s,,,,,,,,
1418,4248,Galahad_,PC,18h 05m,100%,,7936375,Completed,First,,18h 05m,,,,,,,,
1419,4248,,PC,18h 06m,NR,,1073353,Completed,First,,18h 06m,,,,,,,,
1420,4248,Paarthurnaxx,PC,18h 08m,100%,,325982,Completed,First,"July 15, 2013",18h 08m 54s,,,,,,,,
1421,4248,jem3202,PC,18h 12m,100%,,750927,Completed,First,"February 26, 2014",18h 12m,,,,,,,,
1422,4248,JeRiKo1,PC,18h 20m,NR,,266959,Completed,First,"May 06, 2013",18h 20m,,,,,,,,
1423,4248,milktea_tv,PC,18h 22m,NR,,11816523,Completed,First,"January 06, 2011",18h 22m,,,,,,,,
1424,4248,,PC,18h 22m,NR,,610682,Completed,First,,18h 22m 55s,,,,,,,,
1425,4248,,PC,18h 30m,NR,,11316459,Completed,First,,18h 30m 26s,,,,,,,,
1426,4248,Caranud,PC,18h 54m,NR,,421151,Completed,First,"July 28, 2013",18h 54m,,,,,,,,
1427,4248,tpsilva,PC,18h 55m,NR,,248829,Completed,First,"June 24, 2011",18h 55m,,,,,,,,
1428,4248,,Linux,19h,NR,,2456383,Completed,First,,19h,,,,,,,,
1429,4248,Baconmaninspace,PC,19h,100%,,126917,Completed,First,"June 09, 2012",19h,,,,,,,,
1430,4248,Private,PC,19h,NR,,11452588,Completed,First,"April 15, 2020",19h,,,,,,,,
1431,4248,FuzzyLapin,PC,19h,90%,,5539367,Completed,First,"December 14, 2019",19h,,,,,,,,
1432,4248,PaleGringo,PC,19h,NR,"Got lost, confused, or died multiple times at several points. Glad I finally played through it. Played live, on stream.",10505633,Completed,First,"November 27, 2019",19h,,,,,,,,
1433,4248,TheFaddey,PC,19h,NR,,11149819,Completed,First,"November 27, 2014",19h,,,,,,,,
1434,4248,TheRamadu,PC,19h,90%,,534827,Completed,Replay,"December 31, 2011",19h,,,38h,,,,,
1435,4248,Yojbsx,PC,19h,NR,,10851684,Completed,First,"January 30, 2020",19h,,,,,,,,
1436,4248,arihedgehog,PC,19h,NR,,8044767,Completed,First,"January 11, 2019",19h,,,,,,,,
1437,4248,Private,PC,19h,NR,,8676,Completed,First,,19h,,,,,,,,
1438,4248,Private,PC,19h,NR,,372307,Completed,First,,19h,,,,,,,,
1439,4248,Private,PC,19h,NR,,8973549,Completed,First,"May 03, 2020",19h,,,,,,,,
1440,4248,insleepless,PC,19h,90%,,1001372,Completed,Replay,"October 31, 2014",19h,,,,,,,,
1441,4248,johnburo,PC,19h,100%,,10296850,Completed,First,"October 24, 2019",19h,,,,,,,,
1442,4248,kentoshin,PC,19h,80%,,11790969,Completed,First,July 2019,19h,,,,,,,,
1443,4248,litb1tchy,PC,19h,NR,,10939322,Completed,First,"July 18, 2019",19h,,,,,,,,
1444,4248,lucasz,PC,19h,NR,,6861526,Completed,First,"August 17, 2018",19h,,,,,,,,
1445,4248,namyts,PC,19h,80%,,314929,Completed,First,"July 19, 2012",19h,,,,,,,,
1446,4248,Topside_Temperature,PC,19h 15m,100%,,856260,Completed,Replay,,19h 15m,,,,,,,,
1447,4248,siwy102,PC,19h 18m,80%,,7207326,Completed,First,"January 28, 2016",19h 18m,,,,,,,,
1448,4248,,PC,19h 24m,NR,,3903168,Completed,First,,19h 24m,,,,,,,,
1449,4248,impasse_,PC,19h 44m,100%,,8475716,Completed,First,"January 24, 2016",19h 44m,,,,,,,,
1450,4248,Private,PlayStation 3,19h 52m,90%,,912296,Completed,First,"August 25, 2014",19h 52m,,,,,,,,
1451,4248,,,20h,NR,,287529,Completed,First,,20h,,,,,,,,
1452,4248,,PC,20h,NR,,287565,Completed,First,,20h,,,,,,,,
1453,4248,,PC,20h,NR,,1621750,Completed,First,,20h,,,,,,,,
1454,4248,,PC,20h,NR,,2907658,Completed,First,,20h,,22h,,,,,,
1455,4248,,PC,20h,NR,Hard difficulty,8032990,Completed,Replay,,20h,,,,,,,,
1456,4248,,PC,20h,NR,,8897669,Completed,First,,20h,,,,,,,,
1457,4248,110Percent,PC,20h,NR,,11392289,Completed,First,"October 09, 2017",20h,,,,,,,,
1458,4248,AeolusAeneas,PC,20h,NR,,181992,Completed,First,,20h,,,,,,,,
1459,4248,Bearfox,PC,20h,NR,,2368308,Completed,First,"May 25, 2016",20h,,,,,,,,
1460,4248,ChaeusXCVI,PC,20h,NR,,11834894,Completed,First,"May 25, 2020",20h,,23h,,,,,,
1461,4248,ENDr,PC,20h,90%,,11110470,Completed,First,December 2019,20h,Two words: Backwards bunny-hopping.,23h,,,,,,
1462,4248,Felipefabricio,PC,20h,100%,,408693,Completed,First,"September 05, 2013",20h,,,,,,,,
1463,4248,Hoogovens,Xbox,20h,90%,,3602527,Completed,First,"November 09, 2016",20h,,,,,,,,
1464,4248,Private,PC,20h,100%,Spent a lot of time just messing around with the physics and trying to find all the lambdas.,7446691,Completed Retired,Replay,"November 11, 2018",20h,,,,,,,,
1465,4248,Nixed242,PC,20h,NR,"Took About 13 years to finish, but it was worth it, ; )",1861842,Completed,First,"January 21, 2018",20h,,,,,,,,
1466,4248,ShhWyparta,PC,20h,90%,,260862,Completed,First,"July 12, 2011",20h,,,,,,,,
1467,4248,StarvingPoet,PC,20h,NR,,159466,Completed,First,"July 26, 2012",20h,,,,,,,,
1468,4248,Wolf_7,PC,20h,90%,,151612,Completed,First,"June 14, 2006",20h,,,,,,,,
1469,4248,ataraxia,PC,20h,60%,,35839,Completed,First,,20h,,,,,,,,
1470,4248,benhaderle,PC,20h,NR,,6411253,Completed,First,,20h,,,,,,,,
1471,4248,lee2001boom,PC,20h,NR,,1948903,Completed,First,"October 14, 2013",20h,,,21h,,,,,
1472,4248,mambarod,PC,20h,100%,,10281665,Completed,First,"April 16, 2007",20h,,,,,,,,
1473,4248,minitonito,PC,20h,80%,,641694,Completed,First,"October 14, 2013",20h,,,,,,,,
1474,4248,mtahatemur,PC,20h,NR,,11537709,Completed,First,"March 29, 2020",20h,,,,,,,,
1475,4248,tj990,PC,20h,100%,,316181,Completed,First,"December 15, 2014",20h,,,,,,,,
1476,4248,volcanolam,PC,20h,NR,"i was super slow at a lot of point, especially the beginning like water hazard. Struggling to figure out puzzles ~",5994647,Completed,First,"June 25, 2017",20h,,,,,,,,
1477,4248,williamd1k0,PC,20h,NR,,1124458,Completed,First,"January 16, 2015",20h,,,,,,,,
1478,4248,,PC,20h 06m,NR,,287553,Completed,First,,20h 06m,,,,,,,,
1479,4248,,PC,20h 08m,NR,,8952013,Completed,First,,20h 08m 54s,,21h 52m 04s,24h 30m 02s,,,,,
1480,4248,Private,PC,20h 09m,100%,,3012908,Completed,First,,20h 09m,,,,,,,,
1481,4248,Private,PC,20h 10m,90%,,57883,Completed,First,,20h 10m,,,,,,,,
1482,4248,,PC,20h 12m,NR,,5527040,Completed,First,,20h 12m,,,,,,,,
1483,4248,,PC,20h 19m,NR,,7858411,Completed,First,,20h 19m 42s,,,,,,,,
1484,4248,likwitsnake,PC,20h 20m,80%,,184309,Completed,First,"October 13, 2012",20h 20m,,,,,,,,
1485,4248,,PC,21h,NR,,5668258,Completed,First,,21h,,,,,,,,
1486,4248,Morph,PC,21h,NR,,10475528,Completed,First,"October 17, 2016",21h,,,,,,,,
1487,4248,Realmatze,PC,21h,NR,,11108524,Completed,First,"March 18, 2020",21h,,,,,,,,
1488,4248,calendosse,PC,21h,NR,,752105,Completed,First,,21h,,,,,,,,
1489,4248,dddelfin,PC,21h,NR,,64031,Completed,First,,21h,,,,,,,,
1490,4248,ninmars,PC,21h,NR,,10838884,Completed,First,,21h,,,,,,,,
1491,4248,Private,PC,21h,NR,,11221735,Completed,First,"March 22, 2020",21h,,,,,,,,
1492,4248,uglydog,Xbox,21h,NR,,678131,Completed Retired,First,"March 24, 2014",21h,,,,,,,,
1493,4248,Skyrunnerv,PC,21h 55m,NR,,11397249,Completed,First,"April 09, 2020",21h 55m,,,,,,,,
1494,4248,Mad_Dog_Mac,PC,22h,100%,,205278,Completed,First,"October 23, 2011",22h,,,,,,,,
1495,4248,OddworldCrash,PC,22h,NR,,1017562,Completed,First,"March 16, 2012",22h,,,,,,,,
1496,4248,Private,PC,22h,NR,,11264211,Completed,First,"March 28, 2020",22h,,,,,,,,
1497,4248,crfleo,PC,22h,80%,21/07/17 às 00:48,4803523,Completed,Replay,"July 21, 2017",22h,,,,,,,,
1498,4248,lliuttuk,PC,22h,100%,,8446239,Completed,First,"March 11, 2019",22h,,,,,,,,
1499,4248,theworstplayer,Mac,22h,NR,,144674,Completed,First,"May 18, 2013",22h,,,,,,,,
1500,4248,,PC,22h 07m,NR,,2058133,Completed,First,,22h 07m,,,,,,,,
1501,4248,blindly,PC,22h 20m,100%,,2413,Completed,First,,22h 20m,,,,,,,,
1502,4248,,PC,23h,NR,,287555,Completed,First,,23h,,,,,,,,
1503,4248,,Linux,23h,NR,,438923,Completed,First,,23h,,,,,,,,
1504,4248,Private,Mac,23h,NR,,8476320,Completed,First,"March 25, 2017",23h,,,,,,,,
1505,4248,Private,PC,23h,NR,,1048954,Completed,First,"February 03, 2013",23h,,,,,,,,
1506,4248,bashynx,PC,23h 13m,100%,,11387765,Completed,First,"January 01, 2016",23h 13m,,,,,,,,
1507,4248,,PC,23h 42m,NR,,11253358,Completed,Replay,,23h 42m,,,,,,,,
1508,4248,,,24h,NR,Hard difficulty,287567,Completed,First,,24h,,,,,,,,
1509,4248,Private,PC,24h,NR,,1000390,Completed,Replay,"June 02, 2013",24h,,,,,,,,
1510,4248,okinawaisland,PC,24h,100%,,3258084,Completed,Replay,,24h,,,,,,,,
1511,4248,rafebelmont,Linux,24h,NR,,3340397,Completed,First,"January 01, 2017",24h,,,,,,,,
1512,4248,stefanothor,PC,24h,NR,,480387,Completed,First,,24h,,,,,,,,
1513,4248,,PC,24h 13m,NR,,2577006,Completed,First,,24h 13m 48s,,,,,,,,
1514,4248,Private,Xbox 360,24h 45m,NR,,11100306,Completed,First,July 2018,24h 45m,,,,,,,,
1515,4248,,,25h,NR,,287518,Completed,First,,25h,,,,,,,,
1516,4248,Aristox,PC,25h,100%,,1099228,Completed,First,,25h,,,,,,,,
1517,4248,Drakk,PC,25h,80%,,360573,Completed,First,"December 24, 2004",25h,,,,,,,,
1518,4248,Rastignac,PC,25h,80%,,27780,Completed,First,,25h,,,,,,,,
1519,4248,ShiftyEye14,PC,25h,90%,,1000269,Completed,First,"July 31, 2008",25h,,,,,,,,
1520,4248,Private,PC,25h,70%,,504335,Completed,First,,25h,,,,,,,,
1521,4248,denniskj,PC,25h,NR,,10746792,Completed,Replay,"January 04, 2020",25h,,,,,,,,
1522,4248,muddles17,PC,25h,NR,,265219,Completed,First,,25h,,,,,,,,
1523,4248,aleclair,PC,25h 42m,100%,,176686,Completed,First,"December 24, 2010",25h 42m,"""25.7 hours on record"". Medium difficulty. This is a surprisingly long game. Not quite certain how one beats it in 12-14 hours...",,,,,,,
1524,4248,,PC,26h,NR,,287543,Completed,First,,26h,,,,,,,,
1525,4248,,PC,26h,NR,,287594,Completed,First,,26h,,,,,,,,
1526,4248,XD00155,PC,26h,100%,,242527,Completed,First,"December 16, 2012",26h,,,,,,,,
1527,4248,brkerez,PC,26h 46m,NR,,2092616,Completed,First,,26h 46m,,,,,,,,
1528,4248,,PC,27h,NR,,2036628,Completed,First,,27h,,,,,,,,
1529,4248,EDGE1095,PC,27h,80%,,5699582,Completed,First,"October 01, 2017",27h,,,,,,,,
1530,4248,mbor2k,PC,27h,NR,,1565940,Completed,First,"July 28, 2015",27h,,,,,,,,
1531,4248,mordecai44,PC,28h,100%,,7445765,Completed,First,,28h,,,,,,,,
