,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completion,Completionist,Personal Notes,Progress
542,65080,Tsubaki,PC,12h,90%,,8788892,Completed,First,9h,12h,"May 16, 2019",,,
543,65080,Xeries,PC,12h,80%,,10941899,Completed,First,,12h,"February 05, 2020",,,
544,65080,Zosime,PlayStation 4,12h,80%,,10663928,Completed,First,,12h,,,,
545,65080,chud,PC,12h,NR,,10568235,Completed,First,,12h,"December 07, 2019",,,
546,65080,cyberangel,PC,12h,80%,,8903430,Completed,First,,12h,"June 01, 2019",,,
547,65080,demonic,PC,12h,80%,,10890914,Completed,First,,12h,"February 02, 2020",,,
548,65080,downliner,PC,12h,NR,,10773962,Completed,First,,12h,"November 28, 2019",,,
549,65080,ericbiancalana,PlayStation 4,12h,70%,,9680487,Completed,First,,12h,"December 14, 2019",,,
550,65080,heavydrop,PC,12h,NR,,9169519,Completed,First,,12h,"July 16, 2019",,,
551,65080,Private,Xbox One,12h,NR,,10945472,Completed,First,,12h,"February 06, 2020",,,
552,65080,kevcio23,Xbox One,12h,NR,,11110974,Completed,First,,12h,"March 07, 2020",,,
553,65080,lelek007,PlayStation 4,12h,80%,,11940687,Completed,First,,12h,"November 23, 2019",,,
554,65080,mrMadCat,PC,12h,80%,,11486224,Completed,First,,12h,"April 19, 2020",,,
555,65080,musty73,PC,12h,NR,,11001064,Completed,First,,12h,"January 31, 2020",,,
556,65080,nandika,PlayStation 4,12h,NR,,10679424,Completed,First,,12h,"December 29, 2019",,,
557,65080,opomuc,PC,12h,NR,,8807437,Completed,First,,12h,"May 20, 2019",,,
558,65080,travis44,PC,12h,NR,,11823763,Completed,First,,12h,"May 30, 2020",,,
559,65080,Private,PC,12h,90%,,11040728,Completed,First,,12h,"February 23, 2020",,Xbox Game Pass,
560,65080,GamerAim,Xbox One,12h 01m,80%,"Looked around for extras sometimes, but not often.",11666190,Completed,First,,12h 01m,"May 10, 2020",,,
561,65080,invenio,PC,12h 01m,NR,,10626122,Completed,First,,12h 01m,"December 20, 2019",,,
562,65080,MishkaRae,PlayStation 4,12h 05m,90%,,8774225,Completed,First,,12h 05m,"May 15, 2019",,,
563,65080,chiefwhodey,PlayStation 4,12h 08m,80%,,8807273,Completed,First,,12h 08m,"July 09, 2019",,,
564,65080,DracoXXX,PC,12h 09m,100%,,11814328,Completed,First,,12h 09m 12s,"May 23, 2020",,,
565,65080,PXAbstraction,Xbox One,12h 09m,80%,Found most but not all collectibles.,8834978,Completed,First,,12h 09m 33s,"June 18, 2019",,,
566,65080,NeoJ,PC,12h 10m,70%,,8777490,Completed,First,,12h 10m,"July 06, 2019",,,
567,65080,Private,PC,12h 11m,NR,,10986284,Completed,First,,12h 11m 44s,"March 24, 2020",,,
568,65080,cheesesteak7,PC,12h 12m,NR,,8995738,Completed,First,,12h 12m 12s,"June 18, 2019",,,
569,65080,,Xbox One,12h 19m,NR,,11155722,Completed,First,,12h 19m,,,,
570,65080,YellingCurses,Xbox One,12h 19m,NR,,11555669,Completed,First,,12h 19m,"April 23, 2020",,,
571,65080,JorelleX,Xbox One,12h 20m,NR,,11772410,Completed,First,,12h 20m,"May 17, 2020",,,
572,65080,,PlayStation 4,12h 21m,NR,,8847278,Completed,First,,12h 21m,,,,
573,65080,starrly07,PC,12h 24m,NR,,11891756,Completed,First,,12h 24m,"May 17, 2019",,,
574,65080,Private,PC,12h 26m,80%,,10456434,Completed,First,,12h 26m,"November 20, 2019",,,
575,65080,Lemmi,PC,12h 28m,NR,,10574025,Completed,First,,12h 28m,"January 27, 2020",,,
576,65080,,PC,12h 30m,NR,,9182271,Completed,First,,12h 30m,,,,
577,65080,Faxe,PC,12h 30m,NR,,9182276,Completed,First,,12h 30m,"July 18, 2019",14h 39m,,
578,65080,leyeti,PlayStation 4,12h 30m,90%,,9009168,Custom List Completed,First,,12h 30m,"June 14, 2019",,,
579,65080,KrullKing,PlayStation 4,12h 31m,90%,,8851641,Completed,First,,12h 31m,"April 10, 2020",,,
580,65080,lochu99,PC,12h 34m,80%,,11999740,Completed,First,,12h 34m 25s,"June 19, 2020",,,
581,65080,dungleploop,PC,12h 37m,90%,,10710108,Completed,First,,12h 37m 49s,"December 31, 2019",,,
582,65080,Vevebu,PC,12h 40m,NR,,11555096,Completed,First,,12h 40m,"April 25, 2020",,,
583,65080,Toxysmile,PC,12h 42m,NR,,11162069,Completed,First,,12h 42m,"February 18, 2020",,,
584,65080,Lumensyte,PC,12h 45m,NR,,11332629,Completed,First,,12h 45m 30s,"April 05, 2020",,,
585,65080,Hircine,PC,12h 48m,NR,,11117277,Completed,First,,12h 48m,"May 17, 2020",,,
586,65080,Hey_Please,Xbox One,12h 50m,NR,,10931781,Completed,First,,12h 50m,"February 02, 2020",,,
587,65080,TheDeadQuacker,PC,12h 56m,90%,Story + Flowers and some Secrets,11133365,Completed,First,,12h 56m,"March 10, 2020",,,
588,65080,R4Zi3L,Xbox One,12h 57m,NR,595/1000,11577906,Completed,First,,12h 57m,"April 27, 2020",,,
589,65080,,PC,13h,NR,Grabbed as much unlockables as possible,8777641,Completed,First,,13h,,,,
590,65080,,PC,13h,NR,,11327718,Completed,First,,13h,,,,
591,65080,Akai_Kaminari,PC,13h,80%,,10946525,Completed,First,,13h,"October 21, 2019",,,
592,65080,Animam,PC,13h,NR,,9436890,Completed,First,,13h,"August 23, 2019",,,
593,65080,Asder,PC,13h,NR,,10314823,Completed,First,,13h,"October 28, 2019",,,
594,65080,BL4CKOWL,PC,13h,70%,,9695234,Completed,First,,13h,"September 22, 2019",,,
595,65080,DomsiKong,PlayStation 4,13h,90%,,11645256,Completed,First,,13h,"May 02, 2020",16h,,
596,65080,Donkeyrubber,PC,13h,NR,,10222985,Completed,First,,13h,"October 09, 2019",,,
597,65080,Evuk,PC,13h,NR,,10992632,Completed,First,,13h,"February 14, 2020",,,
598,65080,Gilmore,PC,13h,90%,,9422676,Completed,First,,13h,"August 21, 2019",,,
599,65080,Groffles,Xbox One,13h,80%,,11004826,Completed,First,,13h,"February 18, 2020",,,
600,65080,Henralen,PlayStation 4,13h,90%,,8829541,Completed,First,,13h,"June 21, 2019",,,
601,65080,Kendoll,PC,13h,NR,,11490393,Completed,First,,13h,"March 03, 2020",,,
602,65080,MarkP,PC,13h,90%,,11171256,Completed,First,10h 55m,13h,"August 08, 2019",15h 30m,,
603,65080,OnkelPuni,PC,13h,80%,,9290410,Completed,First,,13h,"February 08, 2020",,,
604,65080,Roronoa_Zorro,PC,13h,NR,,8954201,Completed,First,12h,13h,"June 09, 2019",13h 30m,,
605,65080,Singis111,PC,13h,90%,All chapters completed. Herbarium: 6/13 Gifts: 5/11 Curiosities: 8/26 Achievements: 21/35,10622531,Completed,First,,13h,"January 09, 2020",,,
606,65080,SnaaakeEater15,Xbox One,13h,NR,,10949803,Completed,First,,13h,"February 07, 2020",,,
607,65080,pkughost,PC,13h,90%,,11041252,Completed,First,,13h,"February 23, 2020",,,
608,65080,szaromir,PC,13h,NR,,11061069,Completed,First,,13h,"February 27, 2020",,,
609,65080,thel4stSAIYAN,Xbox One,13h,90%,Completed 100% achievements on 26/2/20,11006708,Completed,First,,13h,"February 25, 2020",16h 30m,100% achievements,
610,65080,tominagy,PC,13h,NR,,9128569,Completed,First,12h,13h,"July 10, 2019",,,
611,65080,Cooltato,Xbox One,13h 01m,80%,,10929474,Completed,First,,13h 01m,"February 13, 2020",,,
612,65080,Tjuz,PC,13h 05m,80%,,11143916,Completed,First,,13h 05m,"March 17, 2020",,,
613,65080,knalb,PlayStation 4,13h 12m,70%,About half the flowers and other collectibles,11639713,Completed,First,,13h 12m 31s,"May 08, 2020",,,
614,65080,muccos,PC,13h 12m,70%,,10941746,Completed,First,,13h 12m 49s,"February 08, 2020",,,
615,65080,mockturtle,PlayStation 4,13h 13m,80%,"70% Trophies. Herbarium 9/13, Gifts 11/11, Curiosities 16/26.",11883307,Completed,First,,13h 13m,"June 01, 2020",,,
616,65080,,PC,13h 15m,NR,"Some collectables, but not all",8980403,Completed,First,,13h 15m,,,,
617,65080,d3gamer,PC,13h 15m,NR,,8980408,Completed,First,,13h 15m,"June 16, 2019",,,
618,65080,Dexcuracy,PC,13h 16m,80%,,9683193,Completed,First,,13h 16m,"September 20, 2019",,,
619,65080,DarthPonark,PC,13h 17m,NR,,11148383,Completed,First,,13h 17m 22s,"March 14, 2020",,,
620,65080,faqsimil,PC,13h 18m,NR,"7/13 Herbarium, 8/11 Gifts, 15/26 Curiosities, all but 2 upgrades, played with the immersive HUD option",9045445,Completed,First,,13h 18m,"June 29, 2019",,,
621,65080,sethmilk,Xbox One,13h 18m,NR,Main story in immersion mode. 50% of flowers.,11036133,Completed,First,,13h 18m,"February 18, 2020",,,
622,65080,dt126,PC,13h 20m,NR,,11495683,Completed,First,,13h 20m,"April 11, 2020",,,
623,65080,,PC,13h 30m,NR,,11631886,Completed,First,,13h 30m,,,,
624,65080,csjessid,PC,13h 30m,100%,,9314089,Completed,First,12h,13h 30m,"August 06, 2019",14h,,
625,65080,eklop,Xbox One,13h 30m,80%,,11024941,Completed,First,,13h 30m,"February 20, 2020",,,
626,65080,estefanugos,PC,13h 30m,100%,,12027096,Completed,First,,13h 30m,"January 27, 2020",,,
627,65080,yamaci17,PC,13h 30m,NR,,11033393,Completed,First,,13h 30m,"February 22, 2020",,,
628,65080,codyh1119,PlayStation 4,13h 35m,80%,,9543163,Completed,First,,13h 35m,"September 03, 2019",,,
629,65080,,PC,13h 36m,NR,,11207523,Completed,First,,13h 36m,,,,
630,65080,,PC,13h 39m,NR,,11234967,Completed,First,,13h 39m 34s,,,,
631,65080,,PC,13h 40m,NR,,8813383,Completed,First,,13h 40m,,,,
632,65080,BePatient,PC,13h 40m,90%,Got 22/50 collectibles,9177625,Completed,First,,13h 40m,"July 18, 2019",,,
633,65080,,PC,14h,NR,,10415019,Completed,First,,14h,,,,
634,65080,,PC,14h,NR,,10914110,Completed,First,12h 30m,14h,,16h,,
635,65080,Glammer,PC,14h,80%,,10960878,Completed,First,,14h,"February 08, 2020",,,
636,65080,HecTiicClaw,PC,14h,90%,,10615597,Completed,First,,14h,"December 19, 2019",,,
637,65080,Jotersen10,PC,14h,NR,,11827263,Completed,First,,14h,"May 24, 2020",,,
638,65080,Schweinebub,PC,14h,NR,,10893015,Completed,First,,14h,"January 26, 2020",,,
639,65080,Slayve,PC,14h,NR,,11043411,Completed,First,,14h,"February 23, 2020",,,
640,65080,The1nteger,PC,14h,90%,About 595/1000G of the achievements,10994363,Completed,First,,14h,"February 19, 2020",,,
641,65080,Toolka,PC,14h,NR,,9161427,Completed,First,,14h,,,,
642,65080,Ysha,PC,14h,NR,,9041609,Completed,First,,14h,"August 16, 2019",,,
643,65080,Ziefren,Xbox One,14h,70%,,11056154,Completed,First,,14h,"March 10, 2020",,,
644,65080,Zupper,PC,14h,NR,,10945769,Completed,First,,14h,"February 06, 2020",,,
645,65080,danilomts,Xbox One,14h,NR,Cronometrado,11125538,Completed,First,,14h,"March 08, 2020",,,
646,65080,lerizer,PC,14h,80%,,8788660,Completed,First,,14h,"May 16, 2019",,,
647,65080,ssgpta,Xbox One,14h,NR,,11970468,Completed,First,,14h,"June 12, 2020",,,
648,65080,gibberish224,PlayStation 4,14h 11m,80%,"Platinum trophy, so all collectables and upgrades. Had to replay some chapters to collect things I missed initially.",8807373,Completed,First,,14h 11m,"February 04, 2020",,,
649,65080,Denim_Chicken,Xbox One,14h 12m,60%,,11141464,Completed,First,,14h 12m,"January 29, 2020",,,
650,65080,,Xbox One,14h 15m,NR,,11054780,Completed,First,12h,14h 15m,,,,
651,65080,Private,PC,14h 23m,90%,,8781257,Completed,First,,14h 23m 27s,"December 31, 2019",,Started 24.12.19,
652,65080,inmuse,Xbox One,14h 28m,NR,610/1000G,9247565,Completed,First,,14h 28m,"November 01, 2019",,"[10/22/19] Started playing
[11/01/19] Finished Main+",
653,65080,,PC,14h 30m,NR,100% completed everything,10939064,Completed,First,12h,14h 30m,,18h,,
654,65080,Vinsup,PC,14h 33m,NR,,11994269,Completed,First,,14h 33m,"June 13, 2020",,,
655,65080,Private,PlayStation 4,14h 35m,80%,I played after the end an additional good hour for a few more trophies (70%) and collectables with a guide (15:50h).,11421450,Completed,First,,14h 35m,"April 12, 2020",,,
656,65080,AlenaChen,PC,14h 37m,80%,,12006416,Completed,First,,14h 37m 08s,"June 18, 2020",,,
657,65080,vvkr,PC,14h 40m,NR,,10559438,Completed,First,,14h 40m,"December 09, 2019",,,
658,65080,,PC,15h,NR,,8875273,Completed,First,,15h,,,,
659,65080,Aegon_G,PC,15h,NR,,10684300,Completed,First,,15h,"January 01, 2020",,,
660,65080,Anguy,PC,15h,80%,,11167610,Completed,First,,15h,"March 16, 2020",,,
661,65080,Patschi,PC,15h,NR,,8874924,Completed,First,,15h,,,,
662,65080,RebelliousRam,PlayStation 4,15h,NR,,9673639,Completed,First,,15h,"September 18, 2019",,,
663,65080,Sadness,PlayStation 4,15h,80%,,11406663,Custom List Completed,First,12h,15h,"June 07, 2020",,,
664,65080,Private,PC,15h,NR,,10802176,Completed,First,,15h,"January 12, 2020",,,
665,65080,driver8,PC,15h,80%,Spent much time exploring for extra items and upgrades,8825878,Completed,First,,15h,"June 16, 2020",,,
666,65080,infernuseg,PC,15h,70%,,8792265,Completed,First,,15h,"May 17, 2019",,,
667,65080,metalpep,PC,15h,NR,,10720825,Completed,First,12h,15h,"January 01, 2020",,,
668,65080,Jacob_Darka,PC,15h 07m,100%,,8783011,Completed,First,14h 33m,15h 07m 14s,"May 15, 2019",,,
669,65080,IDK7,Xbox One,15h 09m,NR,,11507002,Completed,First,,15h 09m,,,,
670,65080,Private,PC,15h 20m,NR,,11433699,Completed,First,,15h 20m,"May 07, 2020",,,
671,65080,MechaMessiah,PC,15h 23m,90%,about 80%,9090734,Completed,First,,15h 23m,"July 02, 2019",,,
672,65080,HenryVIIII,Xbox One,15h 38m,70%,,8819320,Completed,First,,15h 38m,"June 15, 2019",,,
673,65080,BHenry,PC,16h,NR,,11361648,Completed,First,,16h,"April 05, 2020",,,
674,65080,Kandre,Xbox One,16h,80%,1000/1000G,8850265,Completed,First,,16h,"March 10, 2020",26h,,
675,65080,Moholemju,PC,16h,90%,,9362460,Completed,First,,16h,"May 30, 2019",,,
676,65080,Thexder,PC,16h,90%,Explored a little for ingredients and collectibles; 24/35 Achievements.,10664388,Completed,First,,16h,"January 13, 2020",,,
677,65080,Uganda2,Xbox One,16h,60%,,11559968,Completed,First,11h,16h,"April 26, 2020",,,
678,65080,nikkornukov,Xbox One,16h,80%,,11041968,Completed,First,,16h,"February 24, 2020",,,
679,65080,romoan,PlayStation 4,16h,70%,,10375878,Completed,First,,16h,"November 07, 2019",,,
680,65080,Private,PC,16h 30m,90%,,11211982,Completed,First,,16h 30m,"March 21, 2020",,,
681,65080,tossin,PlayStation 4,16h 43m,80%,,11010369,Completed,First,,16h 43m,"February 17, 2020",19h 58m,,
682,65080,FabioAuditore,Xbox One,17h,NR,,11835724,Completed,First,14h,17h,"May 21, 2020",19h 22m,,
683,65080,Tyrvali,PC,17h,NR,,11483652,Completed,First,,17h,"April 18, 2020",,,
684,65080,chunkydonut21,PC,17h 15m,90%,,10311203,Completed,First,,17h 15m,"July 30, 2019",,,
685,65080,,Xbox One,17h 18m,NR,,10603405,Completed,First,,17h 18m,,,,
686,65080,,PC,17h 56m,NR,Completed all the side quest and extra,9154925,Completed,First,14h 37m 56s,17h 56m 32s,,20h 32m 11s,,
687,65080,Ogastus,Xbox One,18h,NR,,8889342,Completed,First,,18h,"June 03, 2019",,,
688,65080,black_dog,PC,18h,NR,,11079282,Completed,First,,18h,"December 01, 2019",,,
689,65080,Private,PlayStation 4,18h,NR,,11650412,Completed,First,,18h,"April 30, 2020",,,
690,65080,dgrdsv,PC,18h 48m,80%,,10347339,Completed,First,,18h 48m,"November 02, 2019",,,
691,65080,ambartanen,Xbox One,18h 51m,90%,,11402512,Completed,First,,18h 51m,"March 17, 2020",,,
692,65080,mamabear,Xbox One,19h 34m,100%,Managed 40-50% collectibles w/o looking them up,10507460,Completed,First,,19h 34m 18s,"December 01, 2019",,,
693,65080,,PC,20h,NR,,11927459,Completed,First,,20h,,28h,,
694,65080,amaow,PlayStation 4,20h,90%,,10963169,Completed,First,,20h,"February 20, 2020",,,
695,65080,Private,PC,22h,90%,,10816612,Completed,First,,22h,"January 13, 2020",,,
696,65080,Mellori,PC,7h 56m,NR,"Full game plus after credit scene, all achievements unlocked in one playthrough.",11165808,Completed,First,6h 32m,7h 50m,"April 21, 2020",7h 56m,,
697,65080,Orion_16RUS,PC,8h 19m,70%,,8863464,Completed,Replay,,,"May 29, 2019",8h 19m 05s,,
698,65080,SozSurt,PC,10h,NR,,8832178,Completed,First,8h,9h,"June 08, 2019",10h,,
699,65080,Linkelda,PlayStation 4,10h 04m,70%,Platinum Trophy,11165504,Completed,First,,,,10h 04m 20s,,
700,65080,Linkelda21300,PlayStation 4,10h 04m,70%,Platinum Trophy,11148515,Completed,First,,,"March 15, 2020",10h 04m 20s,,
701,65080,mikasaessukasa,PlayStation 4,10h 39m,90%,,8838413,Completed,First,,,"August 16, 2019",10h 39m,,
702,65080,Private,Xbox One,10h 40m,NR,,11529213,Completed,First,10h 24m,10h 30m,"April 22, 2020",10h 40m,,
703,65080,Private,PlayStation 4,10h 49m,NR,,9205859,Completed,First,9h 37m 04s,10h 33m 07s,"July 26, 2019",10h 49m 07s,,
704,65080,Private,PC,11h,NR,,11506969,Completed,First,9h,,"August 20, 2019",11h,,
705,65080,beearmy,Xbox One,11h 01m,80%,,11153996,Completed,First,,,"March 14, 2020",11h 01m,,
706,65080,Radiar,PC,11h 11m,NR,,9207143,Completed,First,9h,9h 11m,"June 23, 2019",11h 11m 11s,,
707,65080,,PC,12h,NR,,10914111,Completed,First,10h,11h,,12h,,
708,65080,,PC,12h,NR,,11810802,Completed,First,,,,12h,,
709,65080,Michael313,PC,12h,70%,,9369667,Completed,First,,,"August 15, 2019",12h,,
710,65080,Puralizer,PC,12h,NR,,8790757,Completed,First,8h 20m,9h 30m,"May 17, 2019",12h,,
711,65080,konami,PlayStation 4,12h,90%,,10979264,Completed,First,9h 30m,11h,"August 06, 2019",12h,,
712,65080,Darezzo,PlayStation 4,12h 10m,80%,,9449816,Completed,First,,,"September 01, 2019",12h 10m,,
713,65080,Moogourou,Xbox One,12h 25m,NR,,11299781,Completed,First,10h,11h,"March 30, 2020",12h 25m,,
714,65080,Private,PC,12h 30m,80%,All achievements,10722537,Completed,First,,,"May 25, 2019",12h 30m,,
715,65080,Private,PC,12h 39m,80%,all achievements,10981319,Completed,First,,,"February 11, 2020",12h 39m 14s,,
716,65080,Private,Xbox One,12h 47m,80%,All achievements (35),8767823,Completed,First,,,"June 07, 2019",12h 47m,,
717,65080,fantomita19,PlayStation 4,13h,NR,,10913231,Completed,First,,,,13h,,
718,65080,Roronoa_Zorro,PC,13h 30m,NR,,8954201,Completed,First,12h,13h,"June 09, 2019",13h 30m,,
719,65080,CapgunKilla,PC,14h,NR,,11243805,Completed,First,,,"April 02, 2020",14h,,
720,65080,Lukedunk,Xbox One,14h,NR,,11856121,Completed,First,10h,12h,"May 30, 2020",14h,,
721,65080,MercutioLaughs,PC,14h,80%,,8841909,Completed,First,,,"May 27, 2019",14h,,
722,65080,Mlkael,Xbox One,14h,100%,,10962248,Completed,First,,12h,"February 08, 2020",14h,,
723,65080,csjessid,PC,14h,100%,,9314089,Completed,First,12h,13h 30m,"August 06, 2019",14h,,
724,65080,rumps,PlayStation 4,14h,NR,Platinum trophy,9229285,Completed,First,,,"July 25, 2019",14h,,
725,65080,wldyoukndly,PlayStation 4,14h 15m,70%,,11595421,Completed,First,,,"January 08, 2020",14h 15m 35s,,
726,65080,RoseTheFlower,PC,14h 20m,NR,"All chapters, collectibles and Microsoft Store achievements. Two short chapters had to be replayed.",11780706,Completed,First,,,"May 30, 2020",14h 20m,,
727,65080,Tangerz,PC,14h 22m,80%,,11359826,Completed,First,,,"April 05, 2020",14h 22m,,
728,65080,Private,PC,14h 23m,90%,,11235000,Completed,First,,,"March 30, 2020",14h 23m,,
729,65080,,PC,14h 30m,NR,,11333309,Completed,Replay,11h,12h,,14h 30m,,
730,65080,Frozen_Shade,Xbox One,14h 30m,100%,,11385860,Completed,First,,,"June 02, 2020",14h 30m,,
731,65080,brithex,PC,14h 36m,90%,,8852858,Completed,First,,,"June 03, 2019",14h 36m 52s,,
732,65080,Faxe,PC,14h 39m,NR,,9182276,Completed,First,,12h 30m,"July 18, 2019",14h 39m,,
733,65080,Threads,Xbox One,14h 50m,NR,1000/1000 gamerscore,11165366,Completed,First,,,"March 16, 2020",14h 50m,,
734,65080,FlightZone,PlayStation 4,14h 55m,90%,,9109546,Completed,First,,,,14h 55m,,
735,65080,HaldirPVO,PC,15h,80%,,11061818,Completed,First,10h,12h,"May 27, 2019",15h,,
736,65080,Private,PC,15h,NR,,10746062,Completed,First,,,"January 05, 2020",15h,,
737,65080,SherlockSparG,PlayStation 4,15h,90%,100% (36/36) Trophies (PlayStation 4),10750734,Completed,First,,,"May 11, 2019",15h,,
738,65080,SmashAndRun,Xbox One,15h,90%,,10867287,Completed,First,11h,,"January 27, 2020",15h,,
739,65080,Private,PlayStation 4,15h,80%,,11968520,Completed,First,,,"June 11, 2020",15h,,
740,65080,Wedjwants,PlayStation 4,15h,NR,,11944477,Completed,First,,,"June 09, 2020",15h,,
741,65080,barbapapa,Xbox One,15h,90%,,11026492,Completed,First,,,"March 07, 2020",15h,,
742,65080,j0nnynoname,PlayStation 4,15h,70%,"Time to platinum - played through the story, then used chapter selection to clean up collectibles",10812436,Completed,First,,,"January 14, 2020",15h,,
743,65080,robertaxin,PlayStation 4,15h,NR,Platinum trophy,8978848,Completed,First,,,"June 16, 2019",15h,,
744,65080,,PC,15h 01m,NR,All achievements,8875167,Completed,First,9h,9h 45m,,15h 01m,,
745,65080,Oiolosse,PC,15h 05m,90%,,9353912,Completed,First,,,"December 15, 2019",15h 05m 11s,,
746,65080,Luky369,Xbox One,15h 25m,90%,,9600151,Custom List Completed,First,,,"September 12, 2019",15h 25m,,
747,65080,MarkP,PC,15h 30m,90%,,11171256,Completed,First,10h 55m,13h,"August 08, 2019",15h 30m,,
748,65080,Raftacon,PlayStation 4,15h 30m,70%,,10222715,Completed,First,,,"May 12, 2019",15h 30m,,
749,65080,p3n3,PC,15h 30m,70%,,11168538,Completed,First,,,"March 17, 2020",15h 30m,,
750,65080,PeetSK,Xbox One,15h 35m,NR,,8891173,Playing Completed,First,,,"June 03, 2019",15h 35m,,15h /
751,65080,Ranemoraken,PlayStation 4,15h 46m,NR,,11549000,Completed,First,,,"May 11, 2020",15h 46m 16s,,
752,65080,,PC,16h,NR,,10914110,Completed,First,12h 30m,14h,,16h,,
753,65080,,Xbox One,16h,NR,,10995891,Completed,First,,,,16h,,
754,65080,DomsiKong,PlayStation 4,16h,90%,,11645256,Completed,First,,13h,"May 02, 2020",16h,,
755,65080,Obscho,PC,16h,NR,,11362728,Completed,First,,,"April 06, 2020",16h,,
756,65080,AnghellicKarma,Xbox One,16h 21m,NR,,11112901,Completed,First,,,"March 07, 2020",16h 21m 13s,,
757,65080,thel4stSAIYAN,Xbox One,16h 30m,90%,Completed 100% achievements on 26/2/20,11006708,Completed,First,,13h,"February 25, 2020",16h 30m,100% achievements,
758,65080,,PlayStation 4,16h 32m,NR,,8993482,Completed,First,10h 12m 13s,10h 58m 43s,,16h 32m 13s,,
759,65080,YawningPanda96,PlayStation 4,16h 34m,NR,,11871667,Completed,First,11h 49m 57s,,"May 30, 2020",16h 34m 44s,,
760,65080,,Xbox One,16h 36m,NR,used a collectible guide,11661040,Completed,First,,,,16h 36m,,
761,65080,reiben92,Xbox One,16h 41m,NR,,10914764,Completed,First,,,"January 31, 2020",16h 41m,,
762,65080,,PlayStation 4,17h,NR,,8774206,Completed,First,,,,17h,,
763,65080,,PlayStation 4,17h,NR,,11592548,Completed,First,,,,17h,,
764,65080,Aruka,PlayStation 4,17h,NR,With Guide,8819330,Completed,First,,,"May 20, 2019",17h,,
765,65080,ColdHand,Xbox One,17h,80%,,10914716,Completed,First,,,"January 30, 2020",17h,,
766,65080,Private,PlayStation 4,17h,NR,,9201138,Completed,First,,,"August 18, 2019",17h,no time visible,
767,65080,Roodzbalatensa,Xbox One,17h,70%,,11034286,Completed,First,,,"February 20, 2020",17h,,
768,65080,mollymog,PlayStation 4,17h,90%,"Platinum on PS4, had to replay quite a few chapters for collectibles I missed as I didn't use a guide initially",8897474,Completed,First,,,"May 31, 2019",17h,,
769,65080,sword_damocles,PlayStation 4,17h,NR,https://www.youtube.com/watch?v=NwhWzzAb7_w&list=PLf4JK9xQ8myrfJRUnZ_QyBUjsJndfADnw,10893785,Completed,First,12h,,"June 01, 2019",17h,,
770,65080,TheFallender,PC,17h 25m,80%,All the achievements.,10850795,Completed,First,,,"January 20, 2020",17h 25m,,
771,65080,Hunter1980,PlayStation 4,17h 37m,90%,,8826685,Completed,First,13h 49m 13s,,"May 26, 2019",17h 37m 53s,,
772,65080,t1mel0rd,PC,17h 48m,NR,,9677393,Completed,First,10h 20m,,"September 11, 2019",17h 48m,,
773,65080,,PC,17h 50m,NR,,11236902,Completed,First,12h,,,17h 50m,,
774,65080,,PC,18h,NR,100% completed everything,10939064,Completed,First,12h,14h 30m,,18h,,
775,65080,Jaa,PC,18h,NR,,10941043,Completed,First,,,"February 07, 2020",18h,,
776,65080,JoustAI,PC,18h,NR,"All curiosities, herbariums, gifts, Steam achievements",10868442,Completed,First,,,"January 22, 2020",18h,,
777,65080,Private,Xbox One,18h 10m,NR,,11014905,Completed,First,,,"February 18, 2020",18h 10m,,
778,65080,sabbirrahman,PC,18h 48m,NR,,10802842,Completed,First,,,"January 12, 2020",18h 48m,,
779,65080,,Xbox One,19h,NR,"Played the entire story, collected all collectibles, unlocked all achievements.",11543538,Completed,First,,,,19h,,
780,65080,jardo,Xbox One,19h,NR,,11464332,Completed,First,,,"April 16, 2020",19h,,
781,65080,nikopl,PlayStation 4,19h,NR,,8820474,Completed,First,,,"February 08, 2020",19h,,
782,65080,FabioAuditore,Xbox One,19h 22m,NR,,11835724,Completed,First,14h,17h,"May 21, 2020",19h 22m,,
783,65080,Ardiffaz,PC,19h 36m,NR,,9295982,Completed,First,,,,19h 36m,,
784,65080,Thrawn4,PlayStation 4,19h 42m,80%,,8880848,Completed,First,,,"June 02, 2019",19h 42m,,
785,65080,tossin,PlayStation 4,19h 58m,80%,,11010369,Completed,First,,16h 43m,"February 17, 2020",19h 58m,,
786,65080,,PC,20h 32m,NR,Completed all the side quest and extra,9154925,Completed,First,14h 37m 56s,17h 56m 32s,,20h 32m 11s,,
787,65080,Sreaver4,Xbox One,21h,NR,,11055240,Completed,First,,,,21h,,
788,65080,,Xbox One,21h 27m,NR,,11647016,Completed,First,,,,21h 27m,,
789,65080,clasprea,Xbox One,21h 58m,NR,,11618809,Completed,First,,,"May 01, 2020",21h 58m,,
790,65080,Kandre,Xbox One,26h,80%,1000/1000G,8850265,Completed,First,,16h,"March 10, 2020",26h,,
791,65080,oblongotter,Xbox One,26h,60%,,9651457,Completed,First,,,,26h,,
792,65080,,PC,28h,NR,,11927459,Completed,First,,20h,,28h,,
793,65080,HIERBA,Xbox One,35h 57m,NR,,10888707,Completed,First,,,"February 17, 2020",35h 57m,,
