,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Vs.,Co-Op,Speedrun,100% Speedrun
510,4073,pontgod,PC,35h 32m,NR,,6710351,Completed,Replay,,"December 31, 2011",35h 32m,,,,,,,
511,4073,Private,PlayStation 3,35h 45m,NR,,11483354,Completed,Replay,,"September 29, 2013",35h 45m,,,,,,,
512,4073,definer,PC,35h 48m,NR,,258525,Completed,First,,"April 10, 2013",35h 48m,,,,,,,
513,4073,primetime49,PC,35h 54m,NR,,4547066,Backlog Completed,First,,"January 13, 2017",35h 54m,,,,,,,
514,4073,Profchaos,PlayStation 4,35h 56m,NR,,8133049,Completed,Replay,,"January 27, 2019",35h 56m,,,,,,,
515,4073,,,36h,NR,,287382,Completed,First,,,36h,,,,,,,
516,4073,,PC,36h,NR,,1347103,Completed,Replay,27h,,36h,,,,,,,
517,4073,alquimerico,PC,36h,NR,,3253661,Completed,First,,,36h,,,,,,,
518,4073,whitenoize,PC,36h,90%,,10810129,Completed,Replay,,"August 03, 2018",36h,,,,,,,
519,4073,Sporkified5812,PC,36h 24m,80%,,94261,Completed,First,,"April 21, 2020",36h 24m 34s,,,,,,,
520,4073,,PlayStation 4,37h,NR,,4279139,Completed,Replay,29h 52m,,37h,114h 24m,,,,,,
521,4073,Fivda,PlayStation 4,37h,NR,,4613382,Completed,First,,"May 31, 2019",37h,,,,,,,
522,4073,smmac41,PlayStation 2,37h,90%,,533941,Completed,First,,"May 27, 2006",37h,,,,,,,
523,4073,,PlayStation 4,37h 09m,NR,,2920362,Completed,First,21h 43m 28s,,37h 09m 03s,84h 56m 38s,,,,,,
524,4073,Terlan_357,PC,37h 12m,70%,,1016251,Completed,First,35h,"July 06, 2011",37h 12m,,,,,,,
525,4073,tehcrow,Xbox One,37h 17m,NR,,10970353,Custom List 2 Completed,First,,"April 05, 2020",37h 17m,,,,,,,
526,4073,automaticfox,PlayStation 4,37h 27m,90%,,1127608,Completed,First,,"January 29, 2016",37h 27m 49s,,,,,,,
527,4073,roushimsx,PC,37h 42m,90%,,42796,Completed,First,,,37h 42m,,,,,,,
528,4073,Private,PC,38h,NR,"Most side missions, Vigilante, Paramedic",1263069,Completed Retired,Replay,,"April 21, 2015",38h,,"Final playthrough of the game. Great game but archaic mechanics compared to IV and V, especially combat",,,,,
529,4073,Zenhashi,Xbox 360,38h 10m,80%,,8978440,Completed,First,,,38h 10m,,,,,,,
530,4073,Vesemir45,PC,38h 35m,NR,,4429419,Completed,First,,"July 28, 2009",38h 35m,,,,,,,
531,4073,Theztret00,PC,38h 38m,90%,,8818492,Completed,First,30h 50m 11s,"April 12, 2019",38h 38m 11s,,In game time,,,,,
532,4073,Zumigon,PC,39h,70%,,10512070,Replay Completed,Replay,,"November 30, 2006",39h,,,159h /,,,,
533,4073,ejhale,PC,39h,NR,,11198384,Completed,First,,"March 20, 2020",39h,,,,,,,
534,4073,michaelbr16,PC,39h 24m,NR,,6130968,Completed,Replay,,"January 16, 2019",39h 24m,,,,,,,
535,4073,JoshieYoshie,PC,39h 59m,70%,,9578338,Completed,First,,"December 01, 2019",39h 59m,,,,,,,
536,4073,,PC,40h,NR,,317319,Completed,Replay,15h,,40h,75h,100% Completion done in 75 Steam hours / 40 hours in the game statistics .,,,,,
537,4073,,PC,40h,NR,,1336175,Completed,Replay,30h,,40h,58h 08m,,,,,,
538,4073,DzeryCZ,PC,40h,NR,,316332,Playing Completed,First,,"July 08, 2013",40h,,,,,,,
539,4073,GATIRCAN,PC,40h,80%,,4563013,Completed,First,35h,"June 13, 2005",40h,,,,,,,
540,4073,Kengeki4025,PlayStation 4,40h,NR,,4078742,Completed,First,,"November 04, 2018",40h,,,,,,,
541,4073,Miserix,PC,40h,60%,,328736,Completed,First,,2011,40h,,,,,,,
542,4073,Mithrava,PC,40h,80%,,3237045,Completed,First,,2009,40h,,,,,,,
543,4073,Wandering_King,PlayStation 2,40h,80%,,67179,Completed,First,,,40h,,,,,,,
544,4073,XaNorek,PC,40h,NR,,1304614,Completed,First,,"April 17, 2015",40h,,,,,,,
545,4073,edgybravo,PlayStation 2,40h,90%,,10601287,Completed,First,,"October 26, 2004",40h,,,,,,,
546,4073,efoja,PC,40h,100%,,77125,Completed,First,,,40h,,,,,,,
547,4073,falcon92,PC,40h,100%,,4962162,Completed,First,,,40h,,,,,,,
548,4073,iamlost26,PlayStation 2,40h,NR,,2816580,Completed,First,,"January 10, 2012",40h,,,,,,,
549,4073,kemosabe112,Xbox,40h,100%,,9191837,Completed,First,,2004,40h,,,,,,,
550,4073,letstalkaboutdune,PlayStation 2,40h,100%,,7149515,Completed,First,,"November 26, 2004",40h,,,,,,,
551,4073,mieblzs,PC,40h,80%,,213428,Completed,First,,,40h,,,,,,,
552,4073,mtahatemur,PC,40h,NR,,11538677,Completed,First,,"January 27, 2018",40h,,,,,,,
553,4073,xAnniki,PlayStation 3,40h,NR,,3544990,Completed,First,,,40h,,,,,,,
554,4073,Ingwersaft,Android,40h 13m,90%,,858661,Completed,Replay,25h,"July 15, 2014",40h 13m,,,,,,,
555,4073,gabrielmop,PC,40h 48m,100%,,2531719,Completed,Replay,,"February 06, 2016",40h 48m 48s,,,,,,,
556,4073,Runciter,PC,41h,100%,Not nearly every side quest or collectible,3203180,Completed,Replay,,"July 10, 2016",41h,,,,,,,
557,4073,,PC,42h,NR,,287393,Completed,First,,,42h,,,,,,,
558,4073,,PC,42h,NR,,6178895,Completed,First,,,42h,,,,,,,
559,4073,goron2000,PC,42h,NR,Main Story + Gang takeover + Heist,10195925,Completed,First,,"October 06, 2019",42h,,,,,,,
560,4073,ivorn,PC,42h,NR,,7469012,Completed,Replay,,"November 17, 2018",42h,,,,,,,
561,4073,phsuman,PC,42h,NR,,560237,Completed,First,,"January 07, 2014",42h,,,,,,,
562,4073,tsutsumi,PC,42h,NR,,75486,Completed,First,,,42h,,,,,,,
563,4073,iliasr10,PC,42h 12m,100%,,4741049,Completed,First,15h 25m 49s,,42h 12m 33s,95h 24m,,,,,,
564,4073,Kero76,PC,42h 29m,NR,93.05% of the game,11297188,Completed,Replay,,"March 30, 2020",42h 29m,,,,,,,
565,4073,Loupikan,PC,42h 39m,NR,,10272759,Completed,First,36h 24m,"September 15, 2011",42h 39m,83h 25m,,,,,,
566,4073,Kal_wardin,PC,43h,80%,,11541948,Completed,First,41h,"October 01, 2018",43h,,,,,,,
567,4073,clydeumney,PC,43h,NR,,7813499,Completed,First,,"October 11, 2019",43h,,,,,,,
568,4073,wanhero,PlayStation 4,43h,100%,,4641604,Completed,First,21h,"April 29, 2016",43h,75h,,,,,,
569,4073,Vesemir45,PC,43h 25m,NR,"Everything except horseshoes, oysters, vigilante, explosives and NRG challenge",1887455,Completed,Replay,,"September 29, 2015",43h 25m,,,,,,,
570,4073,Tawkin,PC,43h 25m,80%,,5207924,Completed,First,,"October 23, 2017",43h 25m 11s,,,,,,,
571,4073,UnK_oh,PC,43h 26m,100%,Progresso feito: 90.37%,5443494,Completed,First,,"December 09, 2017",43h 26m,,,,,,,
572,4073,,PC,43h 30m,NR,,8518367,Completed,First,,,43h 30m,,,,,,,
573,4073,,PlayStation 2,44h,NR,,929751,Completed,First,,,44h,,,,,,,
574,4073,Nailon,PC,44h,100%,,5020349,Completed,First,,"September 08, 2017",44h,,,,,,,
575,4073,seniorgato,PC,44h,NR,,8045277,Completed,First,,"January 16, 2019",44h,,,,,,,
576,4073,shockzz1234,PlayStation 2,44h,90%,,9361671,Completed,First,,,44h,,,,,,,
577,4073,BluePhoenix,PC,44h 58m,90%,,612864,Completed,First,,"February 03, 2014",44h 58m,,,,,,,
578,4073,,PlayStation 2,45h,NR,,287400,Completed,First,,,45h,,,,,,,
579,4073,,PC,45h,NR,,5848228,Completed,Replay,,,45h,,,,,,,
580,4073,Desser,PC,45h,90%,,878422,Completed,First,25h,,45h,100h,,,,,,
581,4073,HunterHU,PC,45h,90%,,5347745,Completed,First,,"November 02, 2009",45h,,,,,,,
582,4073,OmarElmorsy188,PC,45h,NR,,8309276,Completed,First,25h,"July 19, 2013",45h,,,,,,,
583,4073,Phare,PC,45h,NR,,11070210,Completed,First,30h,"December 31, 2005",45h,,,,,,,
584,4073,PunkRockCarl,PlayStation 2,45h,100%,,9435434,Completed,First,,2005,45h,,,,,,,
585,4073,Shef333,PC,45h,NR,,11473900,Completed,First,,"April 17, 2020",45h,,,,,,,
586,4073,Tarrmu,PlayStation 2,45h,80%,,9453271,Completed,First,,"February 10, 2007",45h,,,,,,,
587,4073,Vallaqan,PC,45h,NR,,1050575,Completed,First,,,45h,,,,,,,
588,4073,ardaxokutan,PC,45h,80%,,11476773,Completed,First,,,45h,,,,,,,
589,4073,heap,PC,45h,100%,,10859653,Completed,First,,"May 15, 2019",45h,,,,,,,
590,4073,Private,PC,45h,NR,,8308911,Completed,Replay,,"February 19, 2019",45h,,,,,,,
591,4073,Private,PlayStation 2,45h,100%,,51908,Completed,First,,,45h,,"Perhaps the best and certainly the biggest GTA on the platform, I put in a tremendously fulfilling 40+hrs and didn't come close to getting all the collectibles or properties. Still, if you know what you're doing it's time enough for most of the cool stuff",,,,,
592,4073,victorhenriquetx,PC,45h,NR,,11772182,Completed Retired,First,31h,"April 19, 2015",45h,,,,,,,
593,4073,Private,PC,45h 04m,100%,,7070332,Completed,Replay,,,45h 04m,,,,,,,
594,4073,Private,PC,45h 05m,NR,,7236370,Completed,First,,,45h 05m,,,,,,,
595,4073,Rishav,PC,45h 30m,90%,,897102,Completed,First,,"December 19, 2012",45h 30m,,,,,,,
596,4073,bryancalabro,PlayStation 2,45h 34m,NR,,2729940,Completed,First,23h 34m 23s,,45h 34m 23s,,,,,,,
597,4073,blzmn,PC,45h 54m,NR,,1712782,Completed,First,,,45h 54m,,,,,,,
598,4073,,PC,45h 57m,NR,,3038078,Completed,Replay,,,45h 57m,,,,,,,
599,4073,Sety,PC,46h,NR,,6871271,Completed,First,,"August 19, 2018",46h,,,,,,,
600,4073,Shajmil,PC,46h,NR,,11708372,Playing Completed,First,,"May 11, 2020",46h,,,46h /,,,,
601,4073,Escha,PlayStation 3,46h 17m,NR,,3275097,Completed,First,,,46h 17m,,,,,,,
602,4073,Rhinne,PC,46h 27m,100%,,873696,Completed,First,,,46h 27m,,,,,,,
603,4073,Private,PC,46h 30m,NR,,8344881,Completed,Replay,,"February 22, 2019",46h 30m,,,,,,,
604,4073,mirallas14,PlayStation 2,46h 57m,100%,,151281,Completed,Replay,,"July 16, 2012",46h 57m 20s,,,,,,,
605,4073,TheHardCroc,PC,47h,90%,,11780433,Completed,First,,"May 19, 2020",47h,,,,,,,
606,4073,johnburo,PlayStation 2,47h,100%,,7259203,Replay Completed,First,28h,"October 16, 2018",47h,82h,,,,,,
607,4073,mOrOkura,PC,47h,80%,,7996411,Completed,First,,"January 09, 2005",47h,,,,,,,
608,4073,silentgamerbr,PC,47h,100%,,970281,Completed,First,,"July 01, 2014",47h,,,,,,,
609,4073,janbuchal,PlayStation 2,47h 17m,100%,,11526333,Completed,First,,"October 26, 2004",47h 17m 01s,,,,,,,
610,4073,mixabuben,PC,47h 20m,80%,,6116070,Completed,First,,"April 13, 2018",47h 20m,,,,,,,
611,4073,joer40,Xbox 360,47h 25m,NR,,1429569,Completed,First,31h 09m,,47h 25m,,,,,,,
612,4073,Kyeoh,PC,48h,100%,,9653291,Completed,First,,,48h,,,,,,,
613,4073,Stridercro,PC,48h,100%,,244389,Completed,First,,"June 11, 2008",48h,,,,,,,
614,4073,Private,PC,48h,NR,,1504660,Completed,First,,,48h,,,,,,,
615,4073,bloodredtilludead,PC,48h,NR,,3270405,Completed,First,,"July 30, 2016",48h,,,,,,,
616,4073,hixvolnutt,PC,48h,NR,,10337153,Completed,First,,,48h,,,,,,,
617,4073,konabua,PC,48h,NR,,9460408,Completed,First,,"August 26, 2019",48h,,,,,,,
618,4073,neokurogachii,PC,48h,100%,,11948363,Completed,Replay,,,48h,,,,,,,
619,4073,nurz,PC,48h,70%,,25033,Completed,First,,,48h,,,,,,,
620,4073,,PC,48h 27m,NR,,4694617,Completed,First,,,48h 27m,,,,,,,
621,4073,meekhael,PC,49h,100%,,7005266,Custom List Completed,Replay,25h 06m,"November 18, 2014",49h,,,49h /,,,,
622,4073,Prateek37,Android,49h 20m,100%,,5811476,Completed,Replay,,"February 11, 2018",49h 20m,,,,,,,
623,4073,Grantu0505,PC,49h 43m,100%,,10463348,Completed,First,32h 23m,,49h 43m,86h 43m,,,,,,
624,4073,,PC,50h,NR,,10764351,Completed,Replay,,,50h,,,,,,,
625,4073,Calvo,PC,50h,90%,,802626,Completed,First,,,50h,,,,,,,
626,4073,KytaM95,Xbox One,50h,100%,,8360978,Completed,Replay,32h,"February 26, 2019",50h,,,,,,,
627,4073,Labyras,PlayStation 2,50h,90%,,217765,Completed,First,,"January 25, 2004",50h,,,,,,,
628,4073,Necroheadbanger,PC,50h,NR,,5473788,Completed,Replay,30h,2017,50h,90h,"Got the %100 and some other unnecesary stuff, and then deleted the save by error.",,,,,
629,4073,NoHypeAllowed,PlayStation 2,50h,80%,,4641461,Completed,First,,,50h,,,,,,,
630,4073,RGuilhermeAP,PC,50h,100%,,10223648,Completed,First,,,50h,,,,,,,
631,4073,Silvak,PlayStation 2,50h,90%,,547403,Completed,First,,,50h,,,,,,,
632,4073,Strazdas,PC,50h,100%,,3056479,Completed,Replay,,"June 01, 2007",50h,,Videomaking playtrough,,,,,
633,4073,Subaris,PlayStation 2,50h,NR,,8508599,Completed,First,,"March 23, 2019",50h,,,,,,,
634,4073,TheParanoidSurvivor,PC,50h,80%,,465651,Completed,First,,"October 05, 2013",50h,,,,,,,
635,4073,ThePowerhouse18,PC,50h,90%,,5761877,Replay Completed Retired,Replay,45h,"August 08, 2012",50h,,,50h /,10h,,,
636,4073,Therealfiocco,PC,50h,NR,,11809695,Completed,First,,"May 22, 2020",50h,,,,,,,
637,4073,Tiorak,Android,50h,NR,,8401842,Completed,First,,,50h,,,,,,,
638,4073,Zandareth,PC,50h,80%,,5936672,Completed,First,,"June 14, 2004",50h,,,,,,,
639,4073,aupa78,PC,50h,80%,,11563523,Completed,First,,"January 19, 2008",50h,,,,,,,
640,4073,dekar,PC,50h,NR,,106209,Completed,First,,,50h,,,,,,,
641,4073,komhikki,PC,50h,NR,,9091404,Completed,First,,"July 06, 2019",50h,,,,,,,
642,4073,lob19,PlayStation 2,50h,NR,,7249197,Completed,First,,,50h,,,,,,,
643,4073,Private,PC,50h,80%,,8314046,Completed,First,,2007,50h,,,,,,,
644,4073,phantom813,PC,50h,100%,,640588,Completed,First,,,50h,,,,,,,
645,4073,sojer,PC,50h,70%,,5347611,Completed,First,30h,"September 29, 2005",50h,75h,2005-08-14	2005-09-29,,,,,
646,4073,supertoast3000,PlayStation 2,50h,NR,,6664643,Completed,First,,,50h,,,,,,,
647,4073,unknowner,PC,50h,NR,,7447636,Completed,Replay,,"November 14, 2014",50h,,,,,,,
648,4073,xAbyssWatcher,PlayStation 2,50h,NR,,11299518,Completed,First,32h,"March 30, 2020",50h,,,,,,,
649,4073,RahmBro,PC,50h 20m,NR,,5001143,Completed,First,33h 10m,"September 12, 2004",50h 20m,95h 02m,,,,,,
650,4073,shefty,PC,50h 24m,NR,,9106694,Completed,First,31h 14m 21s,"July 08, 2019",50h 24m 05s,100h 59m 25s,,,,,,
651,4073,BarrelRoll,PC,50h 40m,NR,,866365,Completed,First,33h,"May 24, 2006",50h 40m,60h,,,,,,
652,4073,StatX,PC,50h 40m,NR,,9110864,Completed,First,41h 20m,"July 08, 2019",50h 40m,82h 20m,,,,,,
653,4073,soqotra_,PC,51h 11m,80%,,11927513,Completed,First,,April 2020,51h 11m,,,,,,,
654,4073,thomaz1994,PlayStation 2,51h 29m,90%,,4397342,Completed,Replay,,,51h 29m,,,,,,,
655,4073,LeonRez,PlayStation 2,52h,50%,,8219471,Completed,First,34h,2005,52h,95h,,,,,,
656,4073,cristianf_m,PC,52h,NR,,2447153,Completed,First,,,52h,,,,,,,
657,4073,ghostinmyhair,PC,52h,100%,,9037002,Replay Completed,Replay,,"August 18, 2018",52h,,,,,,,
658,4073,,PC,52h 30m,NR,,3037637,Completed,Replay,45h,,52h 30m,100h 15m,,,,,,
659,4073,gardenappl,PC,53h,90%,"74% completion, did a lot of side missions, races, etc., also Gold Medal in all schools.",10670759,Completed,First,,"January 20, 2020",53h,,,,,,,
660,4073,pirly,PC,53h,90%,,58453,Completed,First,,,53h,,,,,,,
661,4073,Keogyn,PlayStation 2,54h,90%,,12029986,Completed,First,37h,March 2005,54h,100h,,,,,,
662,4073,,PC,55h,NR,,287388,Completed,First,,,55h,,,,,,,
663,4073,Brapppostle,PC,55h,NR,,9195818,Replay Completed,First,35h,,55h,,,450h /,,,,
664,4073,Dalet,PC,55h,NR,,741437,Completed,First,,,55h,,,,,,,
665,4073,DavidPearce,PC,55h,90%,,4087424,Completed,Replay,,"August 30, 2015",55h,,,,,,,
666,4073,Dinho,PlayStation 2,55h,80%,,693026,Completed,First,,,55h,,,,,,,
667,4073,Fenrar,PC,55h,80%,,20432,Completed,First,,2009,55h,,,,,,,
668,4073,TakerThePhenom,PlayStation 2,55h,100%,,4897629,Completed,First,,"August 12, 2017",55h,,,,,,,
669,4073,Tommyno222,PC,55h,NR,,1754575,Completed,First,,,55h,,,,,,,
670,4073,davo1021,Xbox 360,55h,100%,,72158,Completed,First,,,55h,,,,,,,
671,4073,dougalism,PlayStation 2,55h,NR,,1364704,Completed,First,,"September 06, 2005",55h,,,,,,,
672,4073,micbrc,PlayStation 2,55h,100%,,2235604,Replay Completed Retired,Replay,35h,"December 16, 2005",55h,99h,,,,,,
673,4073,pedobed,PC,55h,NR,,11726292,Completed,First,,"May 13, 2020",55h,,"Main quest + extras. Was a real slog, took forever. I thought many chapters were pretty hard",,,,,
674,4073,spectreSTRONZO,,55h,90%,,335373,Completed,First,30h,"July 20, 2013",55h,100h,,,,,,
675,4073,Private,PC,55h,100%,,4015394,Completed,First,,,55h,,,,,,,
676,4073,,PC,55h 27m,NR,,1286770,Completed,First,49h 23m,,55h 27m,80h 46m 25s,,,,,,
677,4073,FameL,PC,55h 31m,100%,,6351434,Completed,First,,"September 20, 2008",55h 31m 12s,,,,,,,
678,4073,silversurfpunk,PlayStation 2,55h 45m,100%,,3732876,Completed,First,,"November 21, 2011",55h 45m,,,,,,,
679,4073,Aquarium78,PC,55h 55m,80%,,543032,Completed,First,,2004,55h 55m,,,,,,,
680,4073,,PC,56h,NR,Just ordinary playing and doing side quests if I stumble upon one.,287390,Completed,First,,,56h,,,,,,,
681,4073,Mr_b_2666,PlayStation 2,56h 31m,100%,,5144302,Replay Completed,First,,"October 08, 2017",56h 31m 53s,,,,,,,
682,4073,Nyervek,PlayStation 2,56h 38m,NR,,8444856,Completed,First,,"March 11, 2019",56h 38m,,,,,,,
683,4073,Draamajumala,PlayStation 2,57h,NR,,859923,Completed,First,,2010,57h,,,,,,,
684,4073,yrekprof,PC,57h 24m,NR,,252526,Completed,First,,"August 22, 2010",57h 24m,,,,,,,
685,4073,Politishin,PC,58h,80%,,6430403,Completed,First,,"December 27, 2005",58h,,,,,,,
686,4073,koutsdimis,PC,58h,90%,,1361905,Completed,First,,"July 20, 2005",58h,,,,,,,
687,4073,jrhood35,PC,58h 13m,100%,,494391,Completed,First,,"November 25, 2009",58h 13m,,,,,,,
688,4073,,PC,59h,NR,,3387359,Completed,First,,,59h,,,,,,,
689,4073,,PC,60h,NR,,8063163,Completed,First,30h,,60h,100h,,,,,,
690,4073,Private,PC,60h,NR,,4341666,Completed,First,,2006,60h,,,,,,,
691,4073,Brigata,PlayStation 2,60h,100%,,3414346,Completed,First,40h,,60h,,,,,,,
692,4073,Cashergronh,PC,60h,90%,,5844115,Completed,First,,"August 15, 2006",60h,,,,,,,
693,4073,DougieFFC,PC,60h,90%,,4373381,Completed,First,,"June 12, 2005",60h,,,,,,,
694,4073,Erumink,PlayStation 2,60h,100%,,155164,Completed,First,,"July 21, 2006",60h,,,,,,,
695,4073,Great_MadScientist04,PlayStation 2,60h,70%,,8900034,Completed,Replay,52h,,60h,,,,,20h,,
696,4073,Juhg,PlayStation 2,60h,70%,,6083686,Completed,First,,,60h,,,,,,,
697,4073,Leon_Kennedy,PC,60h,100%,,5368564,Completed,First,33h,"November 23, 2008",60h,,,,,,,
698,4073,Littlepmp1,PC,60h,NR,,10619811,Completed,Replay,,"December 19, 2019",60h,,,,,,,
699,4073,Nobuo,PC,60h,NR,,709054,Completed,First,40h,,60h,,,,,,,
700,4073,Paciuk,PC,60h,NR,,2286942,Completed,Replay,,"December 28, 2015",60h,,,,,,,
701,4073,TiboRec,PC,60h,NR,,777243,Completed,Replay,,2010,60h,,,,,,,
702,4073,carman137,PlayStation 2,60h,NR,,5715399,Completed,Replay,,,60h,,,,,,,
703,4073,catroot,PC,60h,90%,,509087,Completed,First,,"December 06, 2013",60h,,,,,,,
704,4073,Private,PlayStation 2,60h,100%,,5673179,Playing Backlog Completed,First,,,60h,,,,,,,
705,4073,eroldany,PC,60h,90%,,1283670,Completed,First,,,60h,,,,,,,
706,4073,heychrisfox,PlayStation 2,60h,90%,,6797028,Completed,First,40h,2004,60h,100h,,,,,,
707,4073,polygons,PlayStation 2,60h,90%,,1102184,Completed,Replay,,,60h,,,,,,,
708,4073,rebel_lion,PlayStation 2,60h,NR,,7208376,Completed,First,,"October 07, 2018",60h,,,,,,,
709,4073,skroy,PC,60h,NR,,6128396,Completed,Replay,40h,"April 15, 2018",60h,,,,,,,
710,4073,thelizardking333,PlayStation 4,60h,90%,,6547069,Completed,First,,"July 07, 2018",60h,,,,,,,
711,4073,,Mac,61h,NR,"Main story, side quests, some unlockables",4913666,Completed,First,,,61h,,,,,,,
712,4073,,PlayStation 3,61h 18m,NR,I had to repeat missions that was hard (flight school),5774720,Completed,First,32h 42m 27s,,61h 18m 10s,79h 59m 01s,,,,,,
713,4073,NinRac,PlayStation 2,61h 38m,NR,,107846,Completed,First,,"May 28, 2012",61h 38m 14s,,,,,,,
714,4073,Leanest,PC,62h,90%,,10374803,Completed,First,,"June 07, 2012",62h,,,,,,,
715,4073,ProfDali,PC,62h 22m,NR,,8430677,Completed,First,52h 13m,"March 08, 2016",62h 22m,,,,,,,
716,4073,Vlah,PC,63h 27m,100%,,2977605,Playing Replay Completed,Replay,,,63h 27m,117h 19m 47s,,,,,,
717,4073,,PC,64h,NR,,1231386,Completed,First,,,64h,,,,,,,
718,4073,Private,PlayStation 2,64h,90%,,242160,Completed,First,,"December 25, 2004",64h,,,,,,,
719,4073,fischermasamune,PlayStation 3,64h 33m,90%,All trophies. 94.65% completion. All gang territories.,6287437,Completed,Replay,,,64h 33m,,,,,,,
720,4073,Private,PC,65h,90%,,4288559,Completed,First,,,65h,,,,,,,
721,4073,Johw,PlayStation 2,65h 30m,100%,,6176203,Completed,First,,,65h 30m 30s,,,,,,,
722,4073,Hapmatic,iOS,66h,NR,,1934120,Completed,First,,,66h,,,,,,,
723,4073,LGSS1989,PC,67h 54m,100%,"98,40% Completed. It's missing only the Pimping Missions, Taxi Missions and NRG-500 Challenge.",443734,Completed,First,,"January 06, 2009",67h 54m,,,,,,,
724,4073,Etfactaestnox,PC,68h,80%,,9459106,Completed,First,,2010,68h,,,,,,,
725,4073,GRob9,Xbox 360,68h,NR,,72941,Completed,First,,"April 30, 2012",68h,,,,,,,
726,4073,NeoJ,PC,68h 12m,70%,,22501,Completed,First,,"June 28, 2012",68h 12m,,,,,,,
727,4073,Private,PC,69h,100%,,1221043,Completed,First,,"March 01, 2015",69h,,,,,,,
728,4073,botka5,PC,69h,NR,,3576356,Completed,First,55h,"November 02, 2009",69h,,,,,,,
729,4073,,PC,70h,NR,,5531588,Completed,Replay,40h,,70h,80h,,,,,,
730,4073,,PC,70h,NR,,7580109,Completed,First,,,70h,,,,,,,
731,4073,motatnema,Xbox 360,70h,NR,,8099357,Completed,First,,"June 25, 2015",70h,,,,,,,
732,4073,niceTCyou,PlayStation 2,70h,100%,,9005205,Completed,First,,"August 08, 2007",70h,,,,,,,
733,4073,pinq09,PC,70h,90%,,177238,Completed,First,,"September 17, 2012",70h,,,,,,,
734,4073,vladkinoman,PC,70h 07m,100%,,10745226,Completed,Replay,,"August 25, 2018",70h 07m,,,,,,,
735,4073,dhruv7,PC,70h 19m,90%,,2047445,Completed,First,,,70h 19m,,,,,,,
736,4073,,PC,72h,NR,"72h without tag's, shells, etc., all main story + bonus missions + freeride for fun.",634895,Completed,Replay,,,72h,,,,,,,
737,4073,Samwa,PC,72h,100%,,324595,Completed,First,,"December 22, 2013",72h,,,,,,,
738,4073,,PC,73h,NR,,8882932,Completed,First,70h,,73h,,,,,,,
739,4073,XLuiGiX,,75h,90%,,84760,Completed,First,,,75h,,,,,,,
740,4073,Xygon,PC,75h,90%,,402341,Completed,First,,"June 06, 2013",75h,,,,,,,
741,4073,joumur,PC,75h,NR,,8726317,Completed,First,,"April 22, 2019",75h,,,,,,,
742,4073,ripforever,PlayStation 2,75h,NR,,11534167,Completed,First,,,75h,,,,,,,
743,4073,Moskillz,PC,77h,NR,,5869671,Completed,First,,"February 20, 2018",77h,,,,,,,
744,4073,Thexder,PC,77h,90%,,64275,Completed,First,,"May 10, 2011",77h,,,,,,,
745,4073,Zarrhes,PC,77h,90%,,11787631,Replay Completed,Replay,,"December 25, 2019",77h,,,,,,,
746,4073,Jarlisson0,PC,78h,100%,,3844810,Completed,First,,,78h,,,,,,,
747,4073,zeulodin,PC,78h,NR,,1959661,Completed,First,,"October 16, 2015",78h,,,,,,,
748,4073,TMWNN,PlayStation 2,80h,100%,,205438,Completed,First,,October 2004,80h,,,,,,,
749,4073,WarleyRM,PC,80h,NR,,1242179,Completed,First,,"March 13, 2015",80h,,,,,,,
750,4073,jakeakatheone,PlayStation 2,80h,NR,,11349721,Completed,First,,"April 04, 2007",80h,,,,,,,
751,4073,johnno07,PlayStation 2,80h,100%,,81021,Completed,First,,,80h,,,,,,,
752,4073,Private,PC,82h 31m,90%,"Completed End of the Line, 80.75% completion at this point",387271,Playing Completed,First,,"August 14, 2017",82h 31m 16s,,,82h 31m 16s /,,,,
753,4073,GuillermoF1,PC,83h,NR,,4974631,Completed,First,,,83h,,,,,,,
754,4073,Private,PlayStation 2,83h 54m,100%,,509877,Playing Replay Completed,First,65h 16m 54s,"August 10, 2007",83h 54m 31s,243h 32m 52s,,376h 52m 12s /,,1h 06m 23s,,
755,4073,Ashkaan,PC,85h,100%,,16839,Completed,First,,,85h,,,,,,,
756,4073,DMCrimson,PC,90h,80%,,2061912,Completed,First,,"November 08, 2015",90h,,,,,,,
757,4073,nabstarrr,PlayStation 2,90h,90%,,1394957,Completed,First,35h,"June 17, 2003",90h,,,,,,,
758,4073,takuma_xoaxe,PC,90h,90%,,10814529,Completed,First,,2005,90h,,,,,,,
759,4073,,PC,97h,NR,,4629501,Completed,First,,,97h,,,,,,,
760,4073,,PC,100h,NR,,807705,Completed,First,,,100h,,,,,,,
761,4073,Strazdas,PC,100h,100%,Everything but collectibles,3056477,Completed,First,,"January 01, 2005",100h,,First playthrough,,,,,
762,4073,ginjoestar7,PC,100h,NR,,6802242,Completed,Replay,,,100h,,,,,,,
763,4073,grog,PlayStation 2,100h,100%,,81561,Completed,First,,"November 25, 2012",100h,,,,,,,
764,4073,infernuseg,PC,100h,100%,,465018,Completed,First,,2006,100h,,,,,,,
765,4073,mich146,PC,100h,NR,,7111521,Completed,Replay,,"September 24, 2018",100h,,,,300h,,,
766,4073,winroque,PlayStation 2,100h,NR,,5459839,Completed,Replay,45h,,100h,,,,,,,
