,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress
529,18005,fahd_knight,PlayStation 4,15h,90%,,1691338,Backlog Completed,First,12h,"August 21, 2015",15h,45h,,
530,18005,cherryhailstorm,Xbox One,15h 03m,NR,,1439927,Completed Retired,First,,"July 05, 2015",15h 03m 33s,30h 07m 38s,,
531,18005,Private,PC,15h 06m,80%,,3153467,Completed,First,,"July 03, 2016",15h 06m,,,
532,18005,SixthRoman,Xbox One,15h 13m,NR,,3540625,Completed,Replay,,"January 18, 2017",15h 13m,,,
533,18005,Utgardus,Xbox One,15h 22m,90%,"Not all Extra Quests, but at least 7 of the Sidequests for the Good Ending.",3645693,Replay Completed,Replay,,"September 11, 2016",15h 22m 23s,,Let's Play: https://www.youtube.com/playlist?list=PLpNAjyfFRReh3OQoDhSQ9R8xs4bHsIUwT,15h 22m 23s /
534,18005,thebatman747,PlayStation 4,15h 30m,NR,,3832417,Completed Retired,First,13h 25m 10s,"August 07, 2015",15h 30m 19s,28h 55m 29s,,
535,18005,,PlayStation 4,15h 31m,NR,,1419778,Completed,First,,,15h 31m,,,
536,18005,Nunchified,PC,15h 31m,50%,Played through the terrible PC port. Not a very good ending to a great trilogy.,2031923,Completed,First,,"July 16, 2015",15h 31m,,,
537,18005,TeraDax,PlayStation 4,15h 41m,NR,,4739957,Completed,First,,"April 23, 2019",15h 41m,,,
538,18005,,Xbox One,16h,NR,,1435823,Completed,First,13h,,16h,37h 32m 11s,,
539,18005,Fluto,PlayStation 4,16h,NR,,1425980,Completed,First,12h,"June 30, 2015",16h,,,
540,18005,JupiterJackdaw,PlayStation 4,16h,NR,,8742900,Completed,First,,,16h,,,
541,18005,Oogzy,PlayStation 4,16h,NR,,7477832,Completed,First,,"August 04, 2015",16h,,,
542,18005,jro3000,PlayStation 4,16h,NR,,3361718,Completed,First,,"August 25, 2015",16h,,,
543,18005,CrazyK_Bub,Xbox One,16h 19m,NR,,4180052,Completed,First,,"February 04, 2017",16h 19m,,,
544,18005,thausael,PlayStation 4,16h 25m,80%,,9291234,Completed,First,,"January 03, 2018",16h 25m,,,
545,18005,BobbyDigital,Xbox One,16h 30m,NR,,1416857,Completed,First,,"June 26, 2015",16h 30m 15s,,,
546,18005,scah_tom,PC,16h 40m,NR,,3420970,Playing Completed,First,,"September 17, 2016",16h 40m,,,16h 40m /
547,18005,,PlayStation 4,17h,NR,,1423783,Completed,First,12h,,17h,27h,,
548,18005,,PlayStation 4,17h,NR,,2062497,Completed,First,15h 30m,,17h,,,
549,18005,Ir0n_Agr0,PlayStation 4,17h,70%,,4352017,Completed,First,,2016,17h,,,
550,18005,Private,Xbox One,17h,80%,,11754842,Completed,First,,"April 25, 2016",17h,,,
551,18005,RafaTVaz,PC,17h,50%,,6496378,Completed,First,,"June 29, 2018",17h,,,
552,18005,Vuuchie,PC,17h,90%,,11383887,Completed,First,,"June 18, 2020",17h,,,
553,18005,cladstrife911,PC,17h,80%,,6589918,Completed,First,,"July 14, 2018",17h,,,
554,18005,fetahundenyoda,PC,17h,90%,Get The knightfall protocol,4858341,Completed,First,,"August 04, 2017",17h,,,
555,18005,haitzza,PC,17h,NR,,1831397,Completed,First,,"September 16, 2015",17h,,,
556,18005,Private,PlayStation 4,17h,NR,main story complete and about 25-40% on each of the side missions.,1541945,Completed,First,,"July 22, 2015",17h,,,
557,18005,luizbuschetto,Xbox One,17h 07m,NR,,9288255,Completed,First,,"August 02, 2019",17h 07m,,,
558,18005,,Xbox One,17h 18m,NR,,1565819,Completed,First,,,17h 18m,,,
559,18005,DankFrank,PC,17h 20m,NR,,4746767,Completed,First,,"July 14, 2017",17h 20m,,,
560,18005,TheoKeane,PlayStation 4,17h 22m,80%,,3010296,Completed,First,,"May 25, 2016",17h 22m 12s,,,
561,18005,,PlayStation 4,17h 30m,NR,,1420539,Completed,First,12h 30m,,17h 30m,,,
562,18005,haberserk,PC,17h 48m,NR,,4209064,Completed,First,,"March 19, 2017",17h 48m,,,
563,18005,roastedcharizard,PC,17h 52m,60%,,7944625,Completed,First,,"January 28, 2019",17h 52m 01s,,,
564,18005,grendel,PlayStation 4,17h 54m,80%,,1468928,Completed,First,,"July 11, 2015",17h 54m 51s,,,
565,18005,Leanest,PC,18h,70%,,10374785,Completed,First,,"October 15, 2018",18h,,,
566,18005,Phare,PlayStation 4,18h,NR,,11118736,Completed,First,15h,"July 31, 2015",18h,,,
567,18005,RS_simo,Xbox One,18h,80%,,1736543,Completed,First,,"July 27, 2015",18h,,,
568,18005,Vandral,PC,18h,NR,,11805844,Completed,First,,"December 21, 2017",18h,,,
569,18005,Zupupu,PC,18h,NR,,11339353,Completed,First,,"April 04, 2020",18h,,,
570,18005,benipersia,Xbox One,18h,NR,,5594846,Completed,First,,,18h,,,
571,18005,ghostface,PlayStation 4,18h,90%,,8157513,Completed,First,,,18h,,,
572,18005,mbrick91,PC,18h,NR,,3506404,Completed,First,,"October 10, 2016",18h,,,
573,18005,tabootay,Xbox One,18h,90%,,5698912,Completed,First,,"January 21, 2018",18h,,,
574,18005,Hinkelvinkel,PlayStation 4,18h 15m,90%,,4050770,Completed,First,,"February 19, 2017",18h 15m,,,
575,18005,Private,PlayStation 4,18h 17m,90%,,1414673,Completed,First,,"July 05, 2015",18h 17m 16s,,,
576,18005,RattyOfTheWillows,PlayStation 4,18h 18m,NR,"Majority of most wanted after story done, gave up on riddler trophies etc.",3185588,Completed,First,,"June 21, 2016",18h 18m 41s,,,
577,18005,,PlayStation 4,18h 25m,NR,,4933410,Completed,Replay,12h 36s,,18h 25m 58s,28h 36m 47s,,
578,18005,Jeen0808,PC,18h 29m,90%,,5296235,Completed,First,,"November 10, 2017",18h 29m 37s,,,
579,18005,dylanwilson67,PlayStation 4,18h 30m,80%,,1599587,Completed,First,,"October 24, 2015",18h 30m 24s,,,
580,18005,zach807,PC,18h 48m,80%,"Riddler storyline w/o trophies, Lucius storyline, and side quests that popped up enroute to story missions",3819923,Completed,First,,"February 12, 2017",18h 48m,,,
581,18005,dousey,PlayStation 4,18h 53m,80%,,1494688,Completed,First,,"August 04, 2015",18h 53m,,,
582,18005,amal,PlayStation 4,19h,90%,,1443477,Completed,First,,"July 11, 2015",19h,,,
583,18005,micharon,PC,19h,NR,,11228132,Completed,First,,"March 06, 2017",19h,,,
584,18005,truci4,PC,19h,NR,,9325056,Completed,First,,"August 08, 2019",19h,,,
585,18005,,PlayStation 4,19h 23m,NR,,2694703,Completed,First,14h 48m,,19h 23m,23h 38m,,
586,18005,Private,Xbox One,19h 24m,70%,86%,4224296,Completed,First,,"April 09, 2017",19h 24m,,,
587,18005,Private,PC,19h 30m,NR,,10565799,Completed,First,,"December 09, 2019",19h 30m,,,
588,18005,esq373,PC,19h 30m,90%,,1476518,Completed,First,14h,"July 03, 2015",19h 30m,,,
589,18005,tryrfy32,Xbox One,19h 38m,100%,,2107125,Completed,First,,"November 04, 2015",19h 38m,,,
590,18005,TeenJackBauer,PC,19h 48m,NR,67/113 Steam achievements (Main Game: 15:42:00/DLC: 4:06:00),3861955,Completed,First,,"June 02, 2017",19h 48m,,67/113 Steam achievements (Main Game: 15:42:00/Red Hood Story Pack DLC: 0:18:00/Harley Quinn Story Pack DLC: 0:18:00/Batgirl - A Matter of Family DLC: 0:42:00/GCPD Lockdown DLC: 0:12:00/Catwoman's Revenge DLC: 0:18:00/A Flip of a Coin DLC: 0:24:00/Season of Infamy DLC: 1:54:00),
591,18005,JonnyVsTheBacklog,PlayStation 4,19h 50m,NR,,5467587,Completed,Replay,12h 15m,"December 15, 2017",19h 50m,35h 55m,,
592,18005,donkeykong781,Xbox One,19h 56m,NR,Everything done besides from Riddler trophies.,3432922,Completed,First,,"April 15, 2016",19h 56m,,,
593,18005,,PlayStation 4,20h,NR,,1421899,Completed,First,12h,,20h,27h,,
594,18005,,PlayStation 4,20h,NR,,1423074,Completed,First,15h 30m,,20h,25h,,
595,18005,,Xbox One,20h,NR,,1428505,Completed,First,13h,,20h,,,
596,18005,Angmar,PlayStation 4,20h,80%,,1703107,Completed,First,,"October 10, 2015",20h,,,
597,18005,CommanderZander,PlayStation 4,20h,90%,,1441206,Completed,First,,"July 13, 2015",20h,,,
598,18005,Darkoverlord,PC,20h,NR,,10144238,Completed,First,15h,"September 25, 2019",20h,,,
599,18005,DreamEaglr,Xbox One,20h,NR,,9196847,Completed,Replay,15h,"July 21, 2019",20h,30h,,
600,18005,Emir96,PlayStation 4,20h,100%,,1646895,Replay Completed,First,15h,"August 16, 2015",20h,45h,,
601,18005,Grayfox001,PlayStation 4,20h,NR,,6124694,Completed,First,16h,"September 18, 2015",20h,,,
602,18005,HenryVIIII,Xbox One,20h,90%,,1465116,Completed,First,10h,"July 10, 2015",20h,32h 16m,,
603,18005,IM_A_BIG_DB,PC,20h,70%,,6243604,Completed Retired,First,,"May 14, 2018",20h,,,
604,18005,Informal,PC,20h,NR,,6508963,Completed,First,,"July 02, 2018",20h,,,
605,18005,JJHorvath_,PlayStation 4,20h,NR,,11251597,Completed,First,,"March 26, 2020",20h,,,
606,18005,Kybakz,PC,20h,70%,,11224753,Completed,First,,"May 25, 2020",20h,,,
607,18005,Landwermeyer,PlayStation 4,20h,NR,,5576951,Completed,First,,,20h,,,
608,18005,LinTians,Xbox One,20h,90%,,11337500,Completed,First,,,20h,,,
609,18005,Master_Cloud,PlayStation 4,20h,80%,,8978825,Completed,First,,"September 26, 2019",20h,,,
610,18005,MrFirebugJr,PlayStation 4,20h,80%,,3492147,Completed,First,,"June 23, 2015",20h,,,
611,18005,Nicoen,PC,20h,80%,,5861214,Completed,First,,"April 29, 2018",20h,29h,,
612,18005,Ninjakebab,PC,20h,NR,,3131202,Completed,First,17h,,20h,,,
613,18005,OSUMaverick,PlayStation 4,20h,90%,Everything but the Riddler trophies,1467391,Completed,First,13h,"July 05, 2015",20h,,,
614,18005,Private,PC,20h,NR,,2237243,Completed,First,14h,"December 10, 2015",20h,,,
615,18005,RajonClyde,Xbox One,20h,NR,,3260717,Completed,First,,"July 26, 2016",20h,,,
616,18005,Rayraysweets,Xbox One,20h,80%,,7283482,Completed,First,,,20h,,,
617,18005,Wedjwants,PlayStation 4,20h,NR,,8466090,Completed,First,,"July 14, 2015",20h,,,
618,18005,WestEyez,PlayStation 4,20h,NR,,3357507,Completed,First,,"August 05, 2016",20h,,,
619,18005,Wrathzog,PlayStation 4,20h,70%,,3812808,Completed,First,,"November 27, 2015",20h,,,
620,18005,alebeat,PlayStation 4,20h,90%,,7818638,Completed,First,,"September 13, 2015",20h,,,
621,18005,arcquizitorh,PC,20h,90%,,11333023,Completed,First,,,20h,,,
622,18005,artur102430,PlayStation 4,20h,80%,,11767119,Completed,First,,"June 25, 2015",20h,,,
623,18005,betrayer,Xbox One,20h,70%,,2085147,Completed,First,,"October 10, 2016",20h,,,
624,18005,bjvarilek,PC,20h,NR,,5393947,Completed,First,18h,"November 28, 2017",20h,,,
625,18005,cristianf_m,PlayStation 4,20h,NR,,2414245,Completed,First,,,20h,,,
626,18005,d2gher,PC,20h,70%,,7507401,Completed,First,,"November 22, 2018",20h,,,
627,18005,generatorulRaul,PC,20h,NR,,1941577,Completed,First,14h,"September 16, 2015",20h,,,
628,18005,Private,PC,20h,NR,,2552191,Completed,First,,"February 10, 2016",20h,,,
629,18005,mbien,PC,20h,80%,,2336682,Completed,First,,"July 04, 2015",20h,,,
630,18005,mickeyc22,Xbox One,20h,80%,,2616533,Completed,First,,"April 07, 2016",20h,,,
631,18005,modaren,PC,20h,NR,,2229424,Completed,First,,"December 14, 2015",20h,,,
632,18005,Private,PlayStation 4,20h,70%,,5564411,Completed,First,12h,,20h,,,
633,18005,tooTimid,PC,20h,NR,,10899029,Completed,First,,,20h,,,
634,18005,yarden42,PlayStation 4,20h,NR,,2766238,Completed,First,13h,"March 24, 2016",20h,,,
635,18005,Private,Xbox One,20h 04m,80%,,1441322,Completed,First,,"July 08, 2015",20h 04m 38s,,,
636,18005,PedAngle,Xbox One,20h 08m,30%,Knightfall protocol can go fuck itself,3302899,Completed,First,,"August 30, 2017",20h 08m,,,
637,18005,,PlayStation 4,20h 20m,NR,,1570126,Completed,First,12h 25m 10s,,20h 20m 10s,35h 15m 05s,,
638,18005,,PC,20h 24m,NR,,1412793,Completed,First,,,20h 24m,,,
639,18005,Wai_803,PlayStation 4,20h 29m,80%,,7280736,Completed,First,,"July 03, 2015",20h 29m 40s,,,
640,18005,MrMista,PC,20h 30m,NR,,8984340,Completed,First,,"June 16, 2019",20h 30m,,,
641,18005,betoarredondo09,Xbox One,20h 30m,NR,,1875655,Completed,First,,"September 27, 2015",20h 30m,,,
642,18005,RiK2139,PlayStation 4,20h 34m,70%,,4825678,Completed,Replay,12h 24m,"July 28, 2017",20h 34m,,,
643,18005,KingM,PlayStation 4,20h 39m,90%,,1427592,Completed,First,,"June 30, 2015",20h 39m 21s,,,
644,18005,Cthulhu,PlayStation 4,20h 40m,NR,,5998248,Completed,First,,"March 17, 2018",20h 40m,,,
645,18005,momarkey,Xbox One,20h 45m,NR,,10814403,Completed,First,,"June 30, 2015",20h 45m,,,
646,18005,Jake_Wllms,PlayStation 4,20h 54m,70%,,10281140,Completed,First,15h 12m,"July 14, 2017",20h 54m,,,
647,18005,BruunGaming,PC,21h,NR,,9197144,Completed,First,,"July 21, 2019",21h,,,
648,18005,Ercotoletta,PC,21h,50%,,4842820,Completed,First,,"August 01, 2017",21h,,,
649,18005,MrWhite117,PC,21h,NR,,1743871,Completed,First,15h,"July 07, 2015",21h,,PC Port was and still is fucking awful/ unplayable. Constant freezing and crashing,
650,18005,Rafx,PC,21h,90%,Main Story + Some Side Missions; 61% of the game completed,7082789,Completed,First,,"September 20, 2018",21h,,,
651,18005,Taft030,Xbox One,21h,NR,,6356970,Completed Retired,First,,,21h,,,
652,18005,YuckKarma,PC,21h,80%,,10345995,Completed,First,,"January 18, 2018",21h,,,
653,18005,ajdambro,PlayStation 4,21h,100%,,3970444,Completed,First,,,21h,,,
654,18005,dodofisch,PC,21h,NR,,8186132,Completed,First,,"February 01, 2019",21h,,,
655,18005,gouther,PlayStation 4,21h,NR,,11475496,Completed,First,,"August 06, 2018",21h,,,
656,18005,remo1998,PC,21h,NR,,9037533,Completed,First,,"September 26, 2018",21h,,,
657,18005,sarge007,PlayStation 4,21h,NR,,2553439,Completed,First,,"February 10, 2016",21h,,,
658,18005,soq,PC,21h,NR,,6400356,Completed,First,,"March 03, 2016",21h,,,
659,18005,tsherm71189,Xbox One,21h,NR,,8309956,Completed,First,,"February 19, 2019",21h,,,
660,18005,Sparontax,PC,21h 10m,NR,,11378817,Completed,First,16h 30m,"March 09, 2020",21h 10m,,,
661,18005,shockzz1234,PlayStation 4,21h 14m,80%,,9361773,Completed,First,,"June 29, 2015",21h 14m 40s,,,
662,18005,vireal,PlayStation 4,21h 24m,NR,64%,8915401,Completed,First,,"August 15, 2017",21h 24m 48s,,,
663,18005,sroche,PlayStation 4,21h 35m,90%,Unlocked Knightfall initivate and had 77.7% of the game completed.,2630831,Custom List Completed,First,,"May 22, 2016",21h 35m,,,19h 49m 10s /
664,18005,Nataldelucky,PlayStation 4,21h 39m,70%,,7739782,Completed,First,,"October 15, 2017",21h 39m 44s,,,
665,18005,Aki,PlayStation 4,21h 41m,NR,,4951376,Completed,First,,"August 22, 2017",21h 41m 25s,,,
666,18005,DamTheLad,PlayStation 4,21h 45m,NR,,1362193,Completed,First,,"July 09, 2015",21h 45m,,,
667,18005,reidabee,PC,21h 46m,NR,,5114626,Completed,First,,,21h 46m,,,
668,18005,kpossai,PC,21h 57m,NR,,11196933,Completed,First,,,21h 57m,,,
669,18005,VirarNeeda,PC,21h 59m,60%,First playthrough. Easy difficulty. All the missions except Heir to the Cowl + Final Riddler race and trophies,1610696,Completed,First,,"August 05, 2015",21h 59m 04s,,,
670,18005,,Xbox One,22h,NR,,1439780,Completed,First,,,22h,,,
671,18005,,Xbox One,22h,NR,,1533394,Completed,First,12h 30m,,22h,40h 30m,,
672,18005,,PC,22h,NR,,7913163,Completed,First,,,22h,,,
673,18005,AndyDigital,PC,22h,NR,,1781267,Completed,First,,"September 08, 2015",22h,,,
674,18005,Bartezoo,PlayStation 4,22h,70%,,1710973,Completed,First,13h,"July 25, 2015",22h,,,
675,18005,EDGE1095,PC,22h,80%,,6452389,Completed,First,,"September 16, 2018",22h,,,
676,18005,Ezquerro,PlayStation 4,22h,NR,,6915347,Completed,First,,"July 04, 2017",22h,,,
677,18005,Gutek,PC,22h,70%,,6868533,Completed,First,,"September 12, 2016",22h,,,
678,18005,IonicApple,PC,22h,NR,,8655632,Completed,First,,"April 22, 2019",22h,,,
679,18005,Subaphonic,PC,22h,90%,,1355249,Completed,First,,"September 30, 2018",22h,,,
680,18005,Tagggy,PC,22h,NR,,4440232,Completed,First,,"May 17, 2017",22h,,,
681,18005,Titanas,PlayStation 4,22h,100%,,3542333,Completed,First,15h,"October 23, 2016",22h,25h,,
682,18005,Vacilastana,PC,22h,90%,69.7% original + 75% expansion,6373623,Completed,First,,"June 09, 2018",22h,,Main story finished on: 69.7% original + 75% expansion,
683,18005,Vintitch,PC,22h,NR,Did most of the sidequests and riddler trophies.,5190038,Completed,First,,,22h,,,
684,18005,bendikts,PC,22h,NR,,8144778,Completed,First,12h,"February 20, 2019",22h,,,
685,18005,birdno11,PlayStation 4,22h,NR,,8179374,Completed,First,,"February 01, 2019",22h,,,
686,18005,captainjack43,PC,22h,NR,,11895463,Completed,First,,"June 03, 2020",22h,,,
687,18005,mikahasala,PC,22h,90%,,12047436,Completed,First,,"June 20, 2020",22h,,,
688,18005,naruto14,PC,22h,NR,,8890253,Completed,First,,"June 26, 2015",22h,,,
689,18005,nikkornukov,PlayStation 4,22h,80%,,4985952,Completed,First,,"February 02, 2016",22h,,,
690,18005,purpleronin,PlayStation 4,22h,NR,,6510436,Completed,First,,"July 02, 2015",22h,,,
691,18005,sky_solo,PlayStation 4,22h,NR,,2510139,Completed,First,,"June 27, 2015",22h,,,
692,18005,spendoge,PC,22h,80%,,11902034,Completed,First,,"October 21, 2019",22h,,,
693,18005,yian07,PC,22h,70%,,7323109,Completed,First,,"October 25, 2018",22h,,,
694,18005,zap8,PC,22h,80%,,6464590,Completed,First,,"December 05, 2018",22h,,,
695,18005,Private,PlayStation 4,22h 08m,60%,,1406820,Completed,First,,"June 29, 2015",22h 08m 57s,,,
696,18005,alike03,PC,22h 12m,80%,Completed everthing exept Riddler collectibles,1501511,Completed,First,,"July 19, 2015",22h 12m,,,
697,18005,,PC,22h 15m,NR,65% Total Completion,10804705,Completed,First,,,22h 15m,,,
698,18005,TheKnightFly,PC,22h 15m,NR,,3335500,Completed,First,18h,"August 17, 2016",22h 15m,43h 30m,,
699,18005,darkrepast,PlayStation 4,22h 20m,10%,,10303717,Completed,First,,"June 27, 2015",22h 20m,,,
700,18005,Leo_Varga2000,Xbox One,22h 30m,NR,,7967720,Completed,First,16h 45m 30s,,22h 30m,40h 30m 30s,,
701,18005,ericbiancalana,PlayStation 4,22h 30m,90%,,6425082,Completed,First,,"April 22, 2019",22h 30m,,,
702,18005,Private,PlayStation 4,22h 30m,70%,,4495047,Completed,First,,"June 09, 2016",22h 30m,,,
703,18005,RawAustin,PC,22h 31m,NR,,9456217,Completed,First,,"April 26, 2018",22h 31m,,,
704,18005,,PC,22h 36m,NR,,5853610,Completed,Replay,15h 11m 23s,,22h 36m 47s,26h 08m 54s,,
705,18005,Mongooser,PC,22h 45m,NR,,5257954,Completed,First,,,22h 45m,,,
706,18005,,PlayStation 4,22h 45m,NR,RUSHED AS HECK,10178202,Completed,First,12h 37m 42s,,22h 45m 33s,,,
707,18005,HIERBA,Xbox One,22h 49m,NR,,10578493,Completed,First,,"August 02, 2017",22h 49m,,,
708,18005,Brad7991,Xbox One,22h 50m,80%,,10900749,Completed,Replay,,"September 28, 2019",22h 50m,,,
709,18005,Cocanuta,PC,22h 59m,NR,,1580472,Completed,First,13h 20m 16s,,22h 59m 51s,37h 21m 22s,,
710,18005,,PlayStation 4,23h,NR,,1483608,Completed,First,12h 30m,,23h,,,
711,18005,,PlayStation 4,23h,NR,Awesome and I took my time but I am a arkham pro so I probabl beat it on an average time for most,1483611,Completed,First,12h 30m,,23h,40h,,
712,18005,,PC,23h,NR,,2180218,Completed,First,,,23h,,,
713,18005,,PC,23h,NR,,5629510,Completed,First,,,23h,,,
714,18005,LeoKasper,PC,23h,80%,,6546925,Completed,First,,,23h,,,
715,18005,MatchBoxKid,PC,23h,NR,,1509235,Completed,First,,,23h,44h,,
716,18005,Private,PC,23h,NR,,8255973,Completed,First,,"July 17, 2016",23h,,,
717,18005,PowerFlunky8837,Xbox One,23h,NR,"95,9% total completion, possibly 4-5h longer than entered time.",8976329,Completed,First,,"August 15, 2019",23h,,"All story missions and side missions completed except final Riddler boss battle (did not solve all riddles, 7/243 riddles solved).
Full Knightfall protocol not activated because of the Riddler battle and the not-solved riddles.",
718,18005,Qimsar,PC,23h,NR,,4408141,Completed,First,,"June 22, 2015",23h,,,
719,18005,Rootpith,PlayStation 4,23h,80%,,1869885,Completed,First,13h,"June 30, 2015",23h,,,
720,18005,Ruruja,PC,23h,NR,,3001193,Completed,First,,"May 22, 2016",23h,,,
721,18005,Private,PlayStation 4,23h,NR,,10729504,Completed,First,,"January 02, 2020",23h,,,
722,18005,bolzer,Xbox One,23h,60%,,11696554,Completed,First,,"May 06, 2020",23h,,,
723,18005,danshik5,PC,23h,70%,,6638234,Completed,First,,"July 21, 2018",23h,,,
724,18005,ivan000,PC,23h,NR,,1424113,Completed,First,,"June 29, 2015",23h,,,
725,18005,mehuljoshi,Xbox One,23h,NR,,3612490,Completed,First,,"August 10, 2016",23h,,,
726,18005,mrwarcriminal,PlayStation 4,23h,100%,,1836750,Completed,First,15h,"July 23, 2015",23h,25h,,
727,18005,neoXclusive,PlayStation 4,23h,NR,,6849873,Completed,First,,,23h,,,
728,18005,omaroofshady,PC,23h,NR,With some sides not all,10394884,Completed,Replay,,"July 04, 2019",23h,,,
729,18005,Private,PC,23h,NR,,4576571,Completed,First,,"June 16, 2017",23h,,,
730,18005,tltarheel11,Xbox One,23h,NR,,1899479,Completed,First,,"July 02, 2015",23h,,,
731,18005,Furesis,PC,23h 09m,70%,,3323002,Completed,First,,"August 12, 2016",23h 09m,,,
732,18005,sapphirone,PC,23h 10m,NR,96.1% Complete. Did not do riddler trophies. time based on Steam Time,1419106,Completed,First,,"June 28, 2015",23h 10m,,,
733,18005,Omega_312,PlayStation 4,23h 12m,NR,,965285,Completed,First,,"June 29, 2015",23h 12m 17s,,,
734,18005,burtazar,PlayStation 4,23h 14m,NR,,1466861,Completed,First,,"July 11, 2015",23h 14m 32s,,,
735,18005,pbdarko,PlayStation 4,23h 15m,80%,,1416504,Completed,First,,"July 10, 2015",23h 15m 49s,,,
736,18005,cellemir,PlayStation 4,23h 19m,NR,,1629673,Completed,First,,"July 15, 2015",23h 19m,,,
737,18005,Mrsonicisawesome,PlayStation 4,23h 23m,90%,"Normal ending on normal mode, 88%",4272382,Completed,First,,"April 04, 2017",23h 23m 23s,,,
738,18005,,PC,23h 25m,NR,,1481855,Completed,First,,,23h 25m,,,
739,18005,omgame101,PlayStation 4,23h 28m,NR,,1693054,Completed,First,,"August 21, 2015",23h 28m 04s,,,
740,18005,Marwar,PlayStation 4,23h 32m,NR,,4166926,Completed,First,,"January 05, 2017",23h 32m,,,
741,18005,,PlayStation 4,23h 33m,NR,,2418978,Completed,First,12h 54m 55s,,23h 33m 45s,34h 21m 25s,,
742,18005,Gfighter1001,PC,23h 41m,NR,,9631352,Completed,Replay,,"September 14, 2019",23h 41m,,,
743,18005,VHSdinosaurGO,PlayStation 4,23h 43m,NR,,1659877,Completed,First,,"August 15, 2015",23h 43m,,,
744,18005,CelticLion17,PlayStation 4,23h 48m,50%,Operation KinghtFall,3280326,Completed,First,,"August 01, 2016",23h 48m 07s,31h 26m 58s,,
745,18005,waveathon,PlayStation 4,23h 51m,90%,Everything completr except the riddler,3254837,Completed,First,,"July 24, 2016",23h 51m 29s,,,
746,18005,Turnster,Xbox One,23h 54m,NR,,1521900,Completed,First,,"July 01, 2015",23h 54m 18s,,,
747,18005,Petrov,PC,23h 55m,NR,,11001366,Completed,First,,"February 24, 2020",23h 55m 21s,,,
748,18005,Zerf,PC,23h 56m,NR,,8575941,Completed,First,,,23h 56m,,,
749,18005,,PlayStation 4,24h,NR,,1466770,Completed,First,,,24h,,,
750,18005,,PC,24h,NR,,3930134,Completed,First,,,24h,,,
751,18005,,PC,24h,NR,,4059932,Completed,First,,,24h,,,
752,18005,Blackprince,PC,24h,NR,,4281004,Completed,First,,,24h,,,
753,18005,Private,PlayStation 4,24h,100%,,1709858,Completed,First,,"August 24, 2015",24h,,,
754,18005,Joutai,PC,24h,70%,,3442450,Completed,First,13h,,24h,,,
755,18005,Nerdus,PlayStation 4,24h,80%,,8571171,Completed,First,,August 2019,24h,,,
756,18005,Rafaelnrn,PlayStation 4,24h,100%,,6327638,Completed,First,,"August 28, 2017",24h,,,
757,18005,Rangean,PC,24h,70%,,6629402,Completed,First,16h,"July 20, 2018",24h,,,
758,18005,SRDiesel49,PlayStation 4,24h,NR,,3929884,Replay Completed,First,,"August 15, 2015",24h,,,30h /
759,18005,Skrimir,PC,24h,NR,,6302761,Completed,First,,"May 26, 2018",24h,,,
760,18005,Stedcookie,PC,24h,NR,,2461203,Completed,First,,,24h,,,
761,18005,blitzfire,PC,24h,80%,,8822125,Completed,First,,"June 05, 2015",24h,,,
762,18005,hieimax,PC,24h,NR,,3570673,Completed,First,,"May 28, 2016",24h,,,
763,18005,mouzza,Xbox One,24h,NR,,1663109,Completed,First,,"August 11, 2015",24h,,,
764,18005,n0ldor,PC,24h,NR,,9296233,Completed,First,,"August 03, 2019",24h,,,
765,18005,riddickhun,PlayStation 4,24h,NR,,1727500,Completed,First,,"August 10, 2015",24h,,,
766,18005,silverfish,PC,24h,NR,,4052829,Completed,First,,"February 10, 2017",24h,,,
767,18005,slashgear29,PlayStation 4,24h,NR,,1551859,Completed,First,15h,"July 24, 2015",24h,,,
768,18005,Private,PC,24h,NR,,3792903,Completed,First,,,24h,,,
769,18005,steame,PlayStation 4,24h,NR,,2338779,Completed,First,,"November 06, 2017",24h,,,
770,18005,Private,PC,24h,80%,,11787103,Completed,First,,,24h,,,
771,18005,,PlayStation 4,24h,NR,,11287581,Completed,First,16h,,24h 22s,40h,,
772,18005,KrazeeBob,PlayStation 4,24h 01m,80%,,3470433,Completed,First,,"March 27, 2016",24h 01m 43s,,,
773,18005,Radicchio32,PC,24h 02m,NR,,11755618,Completed,First,,"June 02, 2020",24h 02m 46s,,,
774,18005,snstr61,PlayStation 4,24h 09m,NR,,8054642,Completed,First,,"April 10, 2016",24h 09m 17s,,,
775,18005,maker3,Xbox One,24h 11m,NR,,3499367,Completed,First,,"July 30, 2016",24h 11m,,,
776,18005,Duchu26,PC,24h 13m,100%,"39,16",4668088,Completed,First,,"August 30, 2018",24h 13m,,,
777,18005,MaxMonkey,PlayStation 4,24h 16m,NR,,1905009,Completed,First,,,24h 16m,,,
778,18005,Ferrumoff,PC,24h 17m,NR,,1432049,Completed,First,,"July 08, 2015",24h 17m,,,
779,18005,Private,PlayStation 4,24h 18m,NR,,1351367,Backlog Replay Completed,First,14h 06m 14s,"July 10, 2015",24h 18m 11s,39h 01m 15s,,39h 01m 15s /
780,18005,Private,PC,24h 19m,NR,,11826915,Completed,Replay,,"May 24, 2020",24h 19m,,,
